,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
74671|ZNF639,6.734644311168214e-06,Homo sapiens,ZNF639,tf,K562,Erythroblast,Bone Marrow,1,ZNF639
41411|ERCC3,6.778615455227399e-06,Homo sapiens,ERCC3,predicted chromatin regulator,HT1080,None,Connective Tissue,1,ERCC3
4968|RELA,6.935045161915454e-06,Homo sapiens,RELA,tf,GM18526,Lymphoblastoid,Blood,1,RELA
4542|SMARCA4,7.1062479910510845e-06,Homo sapiens,SMARCA4,cr,None,Proerythroblast,Bone Marrow,1,SMARCA4
35700|SUMO1,7.217365944556242e-06,Homo sapiens,SUMO1,other,WI-38,Fibroblast,Lung,1,SUMO1
46169|EGR1,7.764109423435972e-06,Homo sapiens,EGR1,tf,H1,Embryonic Stem Cell,Embryo,1,EGR1
56053|ATF1,8.35044126501483e-06,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
38784|RFX1,8.806037664121913e-06,Homo sapiens,RFX1,tf,LoVo,None,Colon,1,RFX1
65186|EGR3,9.168001658677039e-06,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1,EGR3
35268|SNAPC1,9.424261540658119e-06,Homo sapiens,SNAPC1,not sure,MCF-10A,Epithelium,Breast,1,SNAPC1
2448|PML,1.0031134046073475e-05,Homo sapiens,PML,tf,MR4,Promyelocytic cell,Bone Marrow,1,PML
1493|STAG1,1.0252585474601617e-05,Homo sapiens,STAG1,not sure,HepG2,Epithelium,Liver,1,STAG1
46249|NR2F2,1.0410868122257e-05,Homo sapiens,NR2F2,tf,HepG2,Epithelium,Liver,1,NR2F2
55895|T,1.0506792968878464e-05,Homo sapiens,T,tf,None,Fibroblast,None,1,T
62715|TFAP4,1.0605103396066351e-05,Homo sapiens,TFAP4,,HepG2,Epithelium,Liver,1,TFAP4
1223|C17orf49,1.1266709914470319e-05,Homo sapiens,C17orf49,cr,HeLa,Epithelium,Cervix,1,C17orf49
36075|MYOD1,1.1369528418514463e-05,Homo sapiens,MYOD1,tf,None,Myoblast,None,1,MYOD1
70174|DNMT3B,1.1410754995166972e-05,Homo sapiens,DNMT3B,cr,None,Keratinocyte,Foreskin,1,DNMT3B
56010|CDK12,1.1459464987151335e-05,Homo sapiens,CDK12,tf,Jurkat,T Lymphocyte,Blood,1,CDK12
56045|GABPA,1.1626963016653225e-05,Homo sapiens,GABPA,tf,HepG2,Epithelium,Liver,1,GABPA
63756|ZBTB33,1.1782247964109427e-05,Homo sapiens,ZBTB33,tf,None,None,Liver,1,ZBTB33
64556|IKZF2,1.1798790539474524e-05,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1,IKZF2
46330|REST,1.1828782913558822e-05,Homo sapiens,REST,tf,PANC-1,None,Pancreas,1,REST
50898|PAX6,1.2730674679994891e-05,Homo sapiens,PAX6,tf,6540 cells,Epithelium,None,1,PAX6
1314|PHF8,1.3213112711518704e-05,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1,PHF8
65164|ZNF770,1.3360417616625764e-05,Homo sapiens,ZNF770,,HEK293,Epithelium,Embryonic Kidney,1,ZNF770
65156|ZSCAN22,1.475440155784824e-05,Homo sapiens,ZSCAN22,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN22
70731|FOXK1,1.5184275242052792e-05,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1,FOXK1
38804|E2F8,1.5504236369479063e-05,Homo sapiens,E2F8,tf,LoVo,None,Colon,1,E2F8
9319|SMC1A,1.589372332483352e-05,Homo sapiens,SMC1A,predicted chromatin regulator,LCL,Lymphoblastoid,Blood,1,SMC1A
62840|SP3,1.6179960687923156e-05,Homo sapiens,SP3,tf,HEK293,Epithelium,Embryonic Kidney,1,SP3
56817|NR2F1,1.6245092225974922e-05,Homo sapiens,NR2F1,tf,None,Neural crest cell,Cranial,1,NR2F1
45627|ESRRA,1.6353258869117315e-05,Homo sapiens,ESRRA,tf,GM12878,B Lymphocyte,Blood,1,ESRRA
36768|ZNF143,1.6462876106126956e-05,Homo sapiens,ZNF143,predicted transcription factor,HPB-ALL,T Lymphocyte,Blood,1,ZNF143
74655|USF2,1.6578063170236135e-05,Homo sapiens,USF2,tf,HepG2,Epithelium,Liver,1,USF2
76585|SIX1,1.6739338635329837e-05,Homo sapiens,SIX1,other,None,Cortex,Kidney,1,SIX1
46106|TAF1,1.729043186637913e-05,Homo sapiens,TAF1,tf,ECC-1,Epithelium,Endometrium,1,TAF1
77537|REL,1.7397970937083063e-05,Homo sapiens,REL,tf,GM12878,Lymphoblastoid,None,1,REL
64038|HBP1,1.760636212028155e-05,Homo sapiens,HBP1,tf,HepG2,Epithelium,Liver,1,HBP1
51750|FOXP1,1.9542819593931782e-05,Homo sapiens,FOXP1,tf,LNCaP,Epithelium,Prostate,1,FOXP1
45632|BHLHE40,1.9573682216555977e-05,Homo sapiens,BHLHE40,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,BHLHE40
1|BTAF1,2.028995789316035e-05,Homo sapiens,BTAF1,tf,HeLa,Epithelium,Cervix,0,BTAF1
62980|ZBED1,2.10732103880229e-05,Homo sapiens,ZBED1,,GM12878,B Lymphocyte,Blood,1,ZBED1
74052|NKX2-1,2.108608348960761e-05,Homo sapiens,NKX2-1,tf,A549,Epithelium,Lung,1,NKX2-1
45884|GATA1,2.142851719927341e-05,Homo sapiens,GATA1,tf,K562,Erythroblast,Bone Marrow,1,GATA1
58873|GATA2,2.1502469427114868e-05,Homo sapiens,GATA2,tf,TF-1,Erythroblast,Bone Marrow,1,GATA2
45790|HNF4A,2.3276254242698968e-05,Homo sapiens,HNF4A,tf,HepG2,Epithelium,Liver,1,HNF4A
72406|PARP1,2.7526632588370514e-05,Homo sapiens,PARP1,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,PARP1
37623|MYH11,2.772720876781376e-05,Homo sapiens,MYH11,not sure,ME-1,Leukemia Cell,None,1,MYH11
76682|ASXL1,3.0326639221589513e-05,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
55129|PPARG,3.041671290537895e-05,Homo sapiens,PPARG,tf,None,None,Adipose,1,PPARG
53309|TAL1,3.071720901043351e-05,Homo sapiens,TAL1,tf,TSU-1621-MT,None,None,1,TAL1
74843|JMJD6,3.3581533647575323e-05,Homo sapiens,JMJD6,cr,None,IN528,None,1,JMJD6
49949|KLF9,3.407539900335266e-05,Homo sapiens,KLF9,tf,GBM1A,Glioblastoma Stem Cell,None,1,KLF9
392|NOTCH1,3.5864692492448835e-05,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,CUTLL1,T Lymphocyte,Blood,1,NOTCH1
65147|EGR2,3.628357496632262e-05,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1,EGR2
63156|GABP,3.6782578987260006e-05,Homo sapiens,GABP,,HepG2,Epithelium,Liver,1,GABP
36231|DCP1A,3.6892586748937806e-05,Homo sapiens,DCP1A,tf,HeLa,Epithelium,Cervix,1,DCP1A
43668|DPPA2,3.6938784326645546e-05,Homo sapiens,DPPA2,predicted chromatin regulator,HEK293T,Epithelium,Embryonic Kidney,0,DPPA2
59345|EBF1,3.804959667524921e-05,Homo sapiens,EBF1,tf,LCL,Lymphoblastoid,Blood,1,EBF1
53167|RNF2,3.815227871706295e-05,Homo sapiens,RNF2,predicted transcription factor,HES-3,Embryonic Stem Cell,Embryo,1,RNF2
49882|FLI1,3.864337275288898e-05,Homo sapiens,FLI1,tf,A673,Polygonal,Muscle,0,FLI1
46160|PAX5,3.95893697504035e-05,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1,PAX5
49481|RPE,4.14010088720107e-05,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
43234|CHRM2,4.1846773776832435e-05,Homo sapiens,CHRM2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,CHRM2
63295|ZNF335,4.272754922024502e-05,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
2780|TRIM28,4.356324917870191e-05,Homo sapiens,TRIM28,cr,U2OS,None,Bone,1,TRIM28
63683|ATF3,4.431041266333979e-05,Homo sapiens,ATF3,predicted transcription factor,None,None,Liver,1,ATF3
74678|STAT2,4.5032625587637654e-05,Homo sapiens,STAT2,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,STAT2
64269|H2AFZ,4.5146608139812194e-05,Homo sapiens,H2AFZ,,MM.1S,B Lymphoblast,Blood,1,H2AFZ
46242|RXRA,4.553623619529823e-05,Homo sapiens,RXRA,tf,HepG2,Epithelium,Liver,1,RXRA
9205|HCFC1,4.601138332854804e-05,Homo sapiens,HCFC1,tf,HeLa,Epithelium,Cervix,1,HCFC1
38719|DLX1,4.638014651853206e-05,Homo sapiens,DLX1,tf,LoVo,None,Colon,1,DLX1
46202|ELF1,4.7184634066277376e-05,Homo sapiens,ELF1,tf,HCT-116,None,Colon,1,ELF1
70966|MED12,4.813048128293751e-05,Homo sapiens,MED12,predicted transcription factor,None,Progenitor Cells,None,1,MED12
74681|SMAD4,4.8181521249857084e-05,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1,SMAD4
58841|XRN2,4.9074273463456386e-05,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
74653|ZNF18,4.930184959384132e-05,Homo sapiens,ZNF18,,GM12878,B Lymphocyte,Blood,1,ZNF18
64313|ZNF664,5.346015447427188e-05,Homo sapiens,ZNF664,,HEK293,Epithelium,Embryonic Kidney,1,ZNF664
39350|KLF1,5.3535046060981806e-05,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1,KLF1
63029|MBD2,5.385164691912303e-05,Homo sapiens,MBD2,cr,K562,Erythroblast,Bone Marrow,1,MBD2
8397|NR1H2,5.3970495108301986e-05,Homo sapiens,NR1H2,tf,THP-1,Monocyte,Blood,0,NR1H2
46236|SIN3A,5.461271056689254e-05,Homo sapiens,SIN3A,tf,HepG2,Epithelium,Liver,1,SIN3A
45736|BRCA1,5.5507164433199474e-05,Homo sapiens,BRCA1,predicted chromatin regulator,HeLa-S3,Epithelium,Cervix,1,BRCA1
77271|L3MBTL4,5.612513405034436e-05,Homo sapiens,L3MBTL4,tf,HepG2,Epithelium,Liver,1,L3MBTL4
69516|INO80,5.751117884394974e-05,Homo sapiens,INO80,predicted chromatin regulator,SKmel147,Melanoma Cell,None,1,INO80
46140|TCF7L1,5.980482528944453e-05,Homo sapiens,TCF7L1,tf,GM12878,B Lymphocyte,Blood,1,TCF7L1
63478|POLR2H,6.171617588129896e-05,Homo sapiens,POLR2H,,K562,Erythroblast,Bone Marrow,1,POLR2H
46333|FOXP2,6.24349546998193e-05,Homo sapiens,FOXP2,tf,PFSK-1,Neuron,Brain,1,FOXP2
63690|GLIS1,6.321943153031473e-05,Homo sapiens,GLIS1,tf,HEK293,Epithelium,Embryonic Kidney,1,GLIS1
42882|ZNF12,6.375755273468897e-05,Homo sapiens,ZNF12,predicted transcription factor,LoVo,None,Colon,1,ZNF12
70927|SUPT5H,6.51176533771336e-05,Homo sapiens,SUPT5H,tf,BJAB,B Lymphocyte,None,1,SUPT5H
69799|NR1H3,6.638761344990307e-05,Homo sapiens,NR1H3,tf,HT29,colorectal adenocarcinoma,None,1,NR1H3
63182|NBN,6.640001679975027e-05,Homo sapiens,NBN,tf,GM12878,B Lymphocyte,Blood,1,NBN
45897|ARID3A,6.737720447619333e-05,Homo sapiens,ARID3A,tf,K562,Erythroblast,Bone Marrow,1,ARID3A
76527|EPC1,6.83818543286141e-05,Homo sapiens,EPC1,tf,K562,Lymphoblast,None,1,EPC1
50381|NFE2,6.887491462431727e-05,Homo sapiens,NFE2,tf,None,Proerythroblast,Fetal Liver,1,NFE2
56819|TFAP2A,6.902364086658341e-05,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1,TFAP2A
46188|SIX5,6.985737313969231e-05,Homo sapiens,SIX5,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,SIX5
46243|FOSL2,7.213251232052187e-05,Homo sapiens,FOSL2,tf,HepG2,Epithelium,Liver,1,FOSL2
64581|CBX1,7.584305366459265e-05,Homo sapiens,CBX1,cr,HepG2,Epithelium,Liver,1,CBX1
39920|ICE1,7.637014374262119e-05,Homo sapiens,ICE1,other,HCT-116,None,Colon,1,ICE1
46362|TCF12,8.003081940072265e-05,Homo sapiens,TCF12,tf,SK-N-SH,Neuroblastoma cell,Brain,1,TCF12
55512|YAP1,8.079791163323469e-05,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1,YAP1
65063|ZNF574,8.211514462713732e-05,Homo sapiens,ZNF574,,HEK293,Epithelium,Embryonic Kidney,1,ZNF574
4403|KAT8,8.246534070638356e-05,Homo sapiens,KAT8,cr,None,T Lymphocyte,Blood,1,KAT8
34392|MECP2,8.34353504209906e-05,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
45786|ZKSCAN1,8.371400671264295e-05,Homo sapiens,ZKSCAN1,tf,HeLa-S3,Epithelium,Cervix,1,ZKSCAN1
45777|RCOR1,8.609645847079683e-05,Homo sapiens,RCOR1,both predicted transcription factor and chromatin regulator,HeLa-S3,Epithelium,Cervix,1,RCOR1
4126|HDAC6,9.02001960479959e-05,Homo sapiens,HDAC6,cr,None,T Lymphocyte,Blood,1,HDAC6
64546|HNF1A,9.145353725104055e-05,Homo sapiens,HNF1A,tf,HepG2,Epithelium,Liver,1,HNF1A
53296|ERG,9.271225172780007e-05,Homo sapiens,ERG,other,TSU-1621-MT,None,None,1,ERG
74682|FOXO3,9.82012496732465e-05,Homo sapiens,FOXO3,tf,HepG2,Epithelium,Liver,1,FOXO3
1006|EOMES,0.00010339506103512752,Homo sapiens,EOMES,tf,H9,Embryonic Stem Cell,Embryo,1,EOMES
58936|NRF1,0.0001070523390805933,Homo sapiens,NRF1,tf,None,Epithelium,None,1,NRF1
43642|CDK8,0.00011008437214438116,Homo sapiens,CDK8,tf,SW480,None,Colon,1,CDK8
65155|ZBTB48,0.0001104295920609788,Homo sapiens,ZBTB48,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB48
38163|SUZ12,0.00011103016614100181,Homo sapiens,SUZ12,cr,None,None,Bone Marrow,1,SUZ12
63362|C11orf30,0.00011351864735070771,Homo sapiens,C11orf30,,K562,Erythroblast,Bone Marrow,1,C11orf30
45922|ZNF384,0.0001138182036413693,Homo sapiens,ZNF384,tf,K562,Erythroblast,Bone Marrow,1,ZNF384
1219|GATAD1,0.00011496614587758192,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
63523|TARDBP,0.00011626918908719253,Homo sapiens,TARDBP,,GM12878,B Lymphocyte,Blood,1,TARDBP
43105|RBPJ,0.00012083701474585595,Homo sapiens,RBPJ,tf,CUTLL1,T Lymphocyte,Blood,1,RBPJ
74659|ZBTB2,0.00012105898635622614,Homo sapiens,ZBTB2,tf,HepG2,Epithelium,Liver,1,ZBTB2
64751|ZBTB11,0.0001211963614138889,Homo sapiens,ZBTB11,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB11
65057|TGIF2,0.00012357422299452692,Homo sapiens,TGIF2,tf,HepG2,Epithelium,Liver,1,TGIF2
1228|CCDC101,0.00012546953589920307,Homo sapiens,CCDC101,cr,HeLa,Epithelium,Cervix,1,CCDC101
70759|OGT,0.00012975744025767177,Homo sapiens,OGT,other,HEK293,HEK 293 Cell Line,None,1,OGT
45746|MAFK,0.00013460485869198902,Homo sapiens,MAFK,tf,HeLa-S3,Epithelium,Cervix,1,MAFK
50573|MYB,0.00013654978742555501,Homo sapiens,MYB,tf,None,None,None,1,MYB
47601|KLF5,0.000136718352963916,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
46239|HNF4G,0.00014341966583863996,Homo sapiens,HNF4G,predicted transcription factor,HepG2,Epithelium,Liver,1,HNF4G
46241|MYBL2,0.00014432433723893245,Homo sapiens,MYBL2,tf,HepG2,Epithelium,Liver,1,MYBL2
38742|NFATC1,0.00014582987006461767,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1,NFATC1
55779|CTCFL,0.00014881515062326045,Homo sapiens,CTCFL,predicted transcription factor,Ovcar8,None,None,1,CTCFL
44333|E2F1,0.0001493440842929572,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1,E2F1
