,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
68228|NR3C1,3.0442527159507614e-06,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1,NR3C1
65186|EGR3,3.1617576020866744e-06,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1,EGR3
64425|KLF16,3.9632554607763265e-06,Homo sapiens,KLF16,,K562,Erythroblast,Bone Marrow,1,KLF16
37349|CREB1,4.070699875420728e-06,Homo sapiens,CREB1,tf,A549,Epithelium,Lung,1,CREB1
56053|ATF1,4.1144525494825994e-06,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
52495|TCF21,4.31696315778759e-06,Homo sapiens,TCF21,tf,None,None,Coronary artery smooth muscle,1,TCF21
45684|TBP,4.481021410920503e-06,Homo sapiens,TBP,tf,H1,Embryonic Stem Cell,Embryo,1,TBP
64556|IKZF2,4.5774263355305864e-06,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1,IKZF2
62504|SMC3,4.827184694851538e-06,Homo sapiens,SMC3,predicted chromatin regulator,IMR90,Fibroblast,Lung,1,SMC3
45789|CEBPB,5.338030050416748e-06,Homo sapiens,CEBPB,tf,HepG2,Epithelium,Liver,1,CEBPB
46248|USF1,5.597652993602156e-06,Homo sapiens,USF1,tf,HepG2,Epithelium,Liver,1,USF1
53594|MED1,5.900252973966956e-06,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1,MED1
53633|STAT5B,7.236363496224578e-06,Homo sapiens,STAT5B,tf,None,T Lymphocyte,Blood,1,STAT5B
74668|BATF,7.50488196967602e-06,Homo sapiens,BATF,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,BATF
46106|TAF1,7.583329842730693e-06,Homo sapiens,TAF1,tf,ECC-1,Epithelium,Endometrium,1,TAF1
46364|YY1,7.864099783158027e-06,Homo sapiens,YY1,tf,SK-N-SH_RA,Neuron,Brain,1,YY1
46084|RAD21,8.239671779141689e-06,Homo sapiens,RAD21,not sure,A549,Epithelium,Lung,1,RAD21
1314|PHF8,8.996214122134387e-06,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1,PHF8
45790|HNF4A,9.089450475501242e-06,Homo sapiens,HNF4A,tf,HepG2,Epithelium,Liver,1,HNF4A
45775|STAT1,9.231032891607608e-06,Homo sapiens,STAT1,tf,HeLa-S3,Epithelium,Cervix,1,STAT1
45688|ZNF143,9.278692095116606e-06,Homo sapiens,ZNF143,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,ZNF143
45632|BHLHE40,9.919987479279835e-06,Homo sapiens,BHLHE40,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,BHLHE40
5389|RELA,1.0022318996834801e-05,Homo sapiens,RELA,tf,A549,Epithelium,Lung,1,RELA
76682|ASXL1,1.0125655227997985e-05,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
45755|ELK4,1.0282563815161355e-05,Homo sapiens,ELK4,tf,HeLa-S3,Epithelium,Cervix,1,ELK4
45880|JUND,1.0549234838092227e-05,Homo sapiens,JUND,tf,K562,Erythroblast,Bone Marrow,1,JUND
46211|SRF,1.060335330543132e-05,Homo sapiens,SRF,tf,HCT-116,None,Colon,1,SRF
392|NOTCH1,1.210683941488422e-05,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,CUTLL1,T Lymphocyte,Blood,1,NOTCH1
53298|SPI1,1.2168535759303335e-05,Homo sapiens,SPI1,predicted transcription factor,TSU-1621-MT,None,None,1,SPI1
63822|GTF2E2,1.2608860370679278e-05,Homo sapiens,GTF2E2,tf,K562,Erythroblast,Bone Marrow,1,GTF2E2
70731|FOXK1,1.2802174167308334e-05,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1,FOXK1
64317|ETV4,1.2998304868350517e-05,Homo sapiens,ETV4,tf,HepG2,Epithelium,Liver,1,ETV4
37638|RUNX1,1.2998304868350517e-05,Homo sapiens,RUNX1,tf,SKNO-1,Myeloblast,Bone Marrow,1,RUNX1
46160|PAX5,1.3264261275576089e-05,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1,PAX5
65147|EGR2,1.3331554484071029e-05,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1,EGR2
62840|SP3,1.3672918751174886e-05,Homo sapiens,SP3,tf,HEK293,Epithelium,Embryonic Kidney,1,SP3
46286|REST,1.3881709605671548e-05,Homo sapiens,REST,tf,K562,Erythroblast,Bone Marrow,1,REST
45892|JUN,1.4164816467323145e-05,Homo sapiens,JUN,tf,K562,Erythroblast,Bone Marrow,1,JUN
45868|CHD1,1.459978944794711e-05,Homo sapiens,CHD1,predicted chromatin regulator,IMR90,Fibroblast,Lung,1,CHD1
49949|KLF9,1.55861852248144e-05,Homo sapiens,KLF9,tf,GBM1A,Glioblastoma Stem Cell,None,1,KLF9
49001|ELL2,1.6143226986472283e-05,Homo sapiens,ELL2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,ELL2
58841|XRN2,1.646997534218828e-05,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
74202|BRD2,1.6635696088108357e-05,Homo sapiens,BRD2,predicted chromatin regulator,None,None,Pontine,1,BRD2
62933|BCL3,1.714241438948972e-05,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1,BCL3
74681|SMAD4,1.722827985629768e-05,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1,SMAD4
47283|KDM5B,1.7401237753148974e-05,Homo sapiens,KDM5B,cr,MDA-MB-231,Epithelium,Breast,1,KDM5B
58873|GATA2,1.9415867961630472e-05,Homo sapiens,GATA2,tf,TF-1,Erythroblast,Bone Marrow,1,GATA2
49481|RPE,1.9805180170324926e-05,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
46140|TCF7L1,2.020189337084944e-05,Homo sapiens,TCF7L1,tf,GM12878,B Lymphocyte,Blood,1,TCF7L1
45730|RFX5,2.0811129834201195e-05,Homo sapiens,RFX5,tf,HeLa-S3,Epithelium,Cervix,1,RFX5
39350|KLF1,2.091434899954188e-05,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1,KLF1
46060|SP1,2.263337965115228e-05,Homo sapiens,SP1,predicted chromatin regulator,A549,Epithelium,Lung,1,SP1
74432|TFAP4,2.319749928799729e-05,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1,TFAP4
76100|ESR1,2.3426859137427842e-05,Homo sapiens,ESR1,tf,MCF-7,None,Mammary Gland,1,ESR1
69246|SIX2,2.6095902148462976e-05,Homo sapiens,SIX2,tf,None,Cortex,Kidney,1,SIX2
67768|NFE2,2.622382155827219e-05,Homo sapiens,NFE2,tf,F5,Erythroid Progenitor Cell,Fetal Liver,1,NFE2
45890|HCFC1,2.648144512179393e-05,Homo sapiens,HCFC1,tf,K562,Erythroblast,Bone Marrow,1,HCFC1
34392|MECP2,2.919302312902581e-05,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
56045|GABPA,3.079441494001634e-05,Homo sapiens,GABPA,tf,HepG2,Epithelium,Liver,1,GABPA
53324|NELFE,3.124538481367006e-05,Homo sapiens,NELFE,not sure,HeLa,Epithelium,Cervix,1,NELFE
46195|TAF7,3.247873391011808e-05,Homo sapiens,TAF7,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,TAF7
46333|FOXP2,3.3758064200228444e-05,Homo sapiens,FOXP2,tf,PFSK-1,Neuron,Brain,1,FOXP2
53296|ERG,3.5766794533929056e-05,Homo sapiens,ERG,other,TSU-1621-MT,None,None,1,ERG
46236|SIN3A,3.64611310370925e-05,Homo sapiens,SIN3A,tf,HepG2,Epithelium,Liver,1,SIN3A
45969|IRF1,3.6813061536097054e-05,Homo sapiens,IRF1,tf,K562,Erythroblast,Bone Marrow,1,IRF1
58936|NRF1,3.7346986525045226e-05,Homo sapiens,NRF1,tf,None,Epithelium,None,1,NRF1
45737|GTF2F1,3.7346986525045226e-05,Homo sapiens,GTF2F1,tf,HeLa-S3,Epithelium,Cervix,1,GTF2F1
65156|ZSCAN22,3.807028559505477e-05,Homo sapiens,ZSCAN22,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN22
72406|PARP1,3.8253169076122136e-05,Homo sapiens,PARP1,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,PARP1
74655|USF2,4.0902364661691776e-05,Homo sapiens,USF2,tf,HepG2,Epithelium,Liver,1,USF2
63690|GLIS1,4.1492176647155625e-05,Homo sapiens,GLIS1,tf,HEK293,Epithelium,Embryonic Kidney,1,GLIS1
55895|T,4.1492176647155625e-05,Homo sapiens,T,tf,None,Fibroblast,None,1,T
56817|NR2F1,4.289981600539274e-05,Homo sapiens,NR2F1,tf,None,Neural crest cell,Cranial,1,NR2F1
33446|CDK9,4.3104553064799706e-05,Homo sapiens,CDK9,tf,P493-6,B cell lymphoma,None,1,CDK9
1219|GATAD1,4.456377503385177e-05,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
64038|HBP1,4.628857352958566e-05,Homo sapiens,HBP1,tf,HepG2,Epithelium,Liver,1,HBP1
56010|CDK12,4.717443328973835e-05,Homo sapiens,CDK12,tf,Jurkat,T Lymphocyte,Blood,1,CDK12
70759|OGT,5.0641057661475785e-05,Homo sapiens,OGT,other,HEK293,HEK 293 Cell Line,None,1,OGT
1006|EOMES,5.0641057661475785e-05,Homo sapiens,EOMES,tf,H9,Embryonic Stem Cell,Embryo,1,EOMES
62908|NR2F2,5.1121041518426644e-05,Homo sapiens,NR2F2,tf,None,None,Liver,1,NR2F2
50573|MYB,5.233985568137262e-05,Homo sapiens,MYB,tf,None,None,None,1,MYB
63295|ZNF335,5.3586056348329247e-05,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
39352|GATA1,5.59000693858295e-05,Homo sapiens,GATA1,tf,None,Erythroid Cell,None,1,GATA1
7341|HEY1,5.59000693858295e-05,Homo sapiens,HEY1,tf,HepG2,Epithelium,Liver,1,HEY1
1226|TRRAP,5.6162922469243565e-05,Homo sapiens,TRRAP,cr,HeLa,Epithelium,Cervix,1,TRRAP
42332|STAG1,5.803580154867949e-05,Homo sapiens,STAG1,not sure,GM12891,Lymphoblastoid,Blood,1,STAG1
44333|E2F1,5.830811528231313e-05,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1,E2F1
37056|FLI1,5.8856361700861266e-05,Homo sapiens,FLI1,tf,U937,None,Pleura,1,FLI1
43105|RBPJ,5.913230434184835e-05,Homo sapiens,RBPJ,tf,CUTLL1,T Lymphocyte,Blood,1,RBPJ
5570|POLR2M,5.940946660607576e-05,Homo sapiens,POLR2M,tf,HeLa,Epithelium,Cervix,1,POLR2M
48994|AFF4,5.968785351874991e-05,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1,AFF4
48827|MBD2,5.968785351874991e-05,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1,MBD2
74682|FOXO3,6.431277120384956e-05,Homo sapiens,FOXO3,tf,HepG2,Epithelium,Liver,1,FOXO3
56820|TFAP2A,6.461276464085593e-05,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1,TFAP2A
45769|NFYA,6.58259765687324e-05,Homo sapiens,NFYA,tf,HeLa-S3,Epithelium,Cervix,1,NFYA
46120|TCF12,6.64406014953517e-05,Homo sapiens,TCF12,tf,GM12878,B Lymphocyte,Blood,1,TCF12
39920|ICE1,6.674993785567191e-05,Homo sapiens,ICE1,other,HCT-116,None,Colon,1,ICE1
63477|POLR2H,6.895358934820635e-05,Homo sapiens,POLR2H,,K562,Erythroblast,Bone Marrow,1,POLR2H
8820|RBBP5,7.056938964461656e-05,Homo sapiens,RBBP5,cr,H1,Embryonic Stem Cell,Embryo,1,RBBP5
43305|CDK6,7.056938964461656e-05,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1,CDK6
75163|KLF10,7.668642130594435e-05,Homo sapiens,KLF10,tf,A549,Epithelium,Lung,1,KLF10
36230|TTF2,7.847218092142047e-05,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
52432|WDR5,7.99288909054261e-05,Homo sapiens,WDR5,cr,HEK293,Epithelium,Embryonic Kidney,1,WDR5
64751|ZBTB11,8.178557216228057e-05,Homo sapiens,ZBTB11,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB11
76520|BPTF,8.253954569229347e-05,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
64581|CBX1,8.330005510690757e-05,Homo sapiens,CBX1,cr,HepG2,Epithelium,Liver,1,CBX1
47601|KLF5,8.406715303623293e-05,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
69798|PPARG,8.484089249685881e-05,Homo sapiens,PPARG,tf,HT29,colorectal adenocarcinoma,None,1,PPARG
9319|SMC1A,8.562132689436372e-05,Homo sapiens,SMC1A,predicted chromatin regulator,LCL,Lymphoblastoid,Blood,1,SMC1A
4542|SMARCA4,8.760205725071909e-05,Homo sapiens,SMARCA4,cr,None,Proerythroblast,Bone Marrow,1,SMARCA4
65164|ZNF770,8.921758323610372e-05,Homo sapiens,ZNF770,,HEK293,Epithelium,Embryonic Kidney,1,ZNF770
76585|SIX1,9.46636421160616e-05,Homo sapiens,SIX1,other,None,Cortex,Kidney,1,SIX1
74659|ZBTB2,9.640123659107738e-05,Homo sapiens,ZBTB2,tf,HepG2,Epithelium,Liver,1,ZBTB2
43234|CHRM2,9.906391497454418e-05,Homo sapiens,CHRM2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,CHRM2
46297|E2F6,0.00010042102140009436,Homo sapiens,E2F6,tf,K562,Erythroblast,Bone Marrow,1,E2F6
46202|ELF1,0.00010795878258955749,Homo sapiens,ELF1,tf,HCT-116,None,Colon,1,ELF1
43194|FOXM1,0.00010844710719546492,Homo sapiens,FOXM1,tf,HeLa,Epithelium,Cervix,1,FOXM1
55468|NELFA,0.0001094299846444052,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1,NELFA
68051|NFKB1,0.00011042122093472068,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB1
42220|STAT3,0.0001134457436091856,Homo sapiens,STAT3,tf,U-2932,B Lymphocyte,None,1,STAT3
49243|ETS1,0.00011654789449607363,Homo sapiens,ETS1,tf,PANC-1,None,Pancreas,1,ETS1
59345|EBF1,0.00011812865464113335,Homo sapiens,EBF1,tf,LCL,Lymphoblastoid,Blood,1,EBF1
46307|PML,0.00011812865464113335,Homo sapiens,PML,tf,MCF-7,Epithelium,Breast,1,PML
64298|NFE2L2,0.00012465508159579863,Homo sapiens,NFE2L2,tf,HeLa-S3,Epithelium,Cervix,1,NFE2L2
73701|KDM2B,0.00012690467741246608,Homo sapiens,KDM2B,cr,SEM,B Lymphocyte,None,1,KDM2B
64798|CREM,0.00012804369946241566,Homo sapiens,CREM,tf,HepG2,Epithelium,Liver,1,CREM
72878|MYF5,0.00013628933851330609,Homo sapiens,MYF5,tf,Rh18,rhabdomyosarcoma,None,1,MYF5
55667|PAF1,0.00013811983779708374,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1,PAF1
74843|JMJD6,0.00014122196001671092,Homo sapiens,JMJD6,cr,None,IN528,None,1,JMJD6
75942|KDM1A,0.00014185016724726547,Homo sapiens,KDM1A,cr,PC-3M-luc,None,Prostate,1,KDM1A
70927|SUPT5H,0.00014438927319757887,Homo sapiens,SUPT5H,tf,BJAB,B Lymphocyte,None,1,SUPT5H
72426|ORC2,0.00014762304122865305,Homo sapiens,ORC2,tf,K562,Erythroblast,Bone Marrow,1,ORC2
72356|TAL1,0.00014827788219204014,Homo sapiens,TAL1,tf,Kasumi-1,Acute myeloid leukemia,None,1,TAL1
38163|SUZ12,0.0001495957344219195,Homo sapiens,SUZ12,cr,None,None,Bone Marrow,1,SUZ12
44562|EMX1,0.00015773604701113558,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1,EMX1
65111|SP4,0.0001641114337749688,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1,SP4
45729|ELK1,0.0001641114337749688,Homo sapiens,ELK1,tf,HeLa-S3,Epithelium,Cervix,1,ELK1
55779|CTCFL,0.00016483450700368506,Homo sapiens,CTCFL,predicted transcription factor,Ovcar8,None,None,1,CTCFL
75840|MYCN,0.00016702165504218876,Homo sapiens,MYCN,tf,Rh4,rhabdomyosarcoma,None,1,MYCN
43642|CDK8,0.00016923593473976666,Homo sapiens,CDK8,tf,SW480,None,Colon,1,CDK8
63975|GATA4,0.00017681682332084883,Homo sapiens,GATA4,tf,HepG2,Epithelium,Liver,1,GATA4
72854|TRAF7,0.00017759213243458832,Homo sapiens,TRAF7,other,None,None,meningioma,1,TRAF7
45764|CHD2,0.00018231115610073758,Homo sapiens,CHD2,cr,HeLa-S3,Epithelium,Cervix,1,CHD2
52170|PRDM11,0.00018310896787320703,Homo sapiens,PRDM11,tf,U-2932,B Lymphocyte,None,1,PRDM11
63756|ZBTB33,0.00018960998014139172,Homo sapiens,ZBTB33,tf,None,None,Liver,1,ZBTB33
63463|IKZF1,0.0001904376080241414,Homo sapiens,IKZF1,tf,K562,Erythroblast,Bone Marrow,1,IKZF1
41412|ERCC2,0.00019126861139058792,Homo sapiens,ERCC2,tf,HT1080,None,Connective Tissue,1,ERCC2
50380|EZH2,0.0001929407953050144,Homo sapiens,EZH2,cr,None,Proerythroblast,Fetal Liver,1,EZH2
36031|FAIRE,0.0001989016434886164,Homo sapiens,FAIRE,other,None,Epithelium,Cervix,1,FAIRE
35268|SNAPC1,0.000201508595142731,Homo sapiens,SNAPC1,not sure,MCF-10A,Epithelium,Breast,1,SNAPC1
46209|CBX3,0.0002059245638866591,Homo sapiens,CBX3,cr,HCT-116,None,Colon,1,CBX3
39978|TFAP2C,0.0002077161293401934,Homo sapiens,TFAP2C,predicted transcription factor,A375,None,Skin,1,TFAP2C
46235|HDAC2,0.0002113430152326653,Homo sapiens,HDAC2,cr,HepG2,Epithelium,Liver,1,HDAC2
276|SMAD3,0.00021225893170569624,Homo sapiens,SMAD3,tf,BG03,Embryonic Stem Cell,Embryo,1,SMAD3
69799|NR1H3,0.00022939258230320801,Homo sapiens,NR1H3,tf,HT29,colorectal adenocarcinoma,None,1,NR1H3
41411|ERCC3,0.00023337137293487066,Homo sapiens,ERCC3,predicted chromatin regulator,HT1080,None,Connective Tissue,1,ERCC3
45903|RCOR1,0.00024569743327928844,Homo sapiens,RCOR1,both predicted transcription factor and chromatin regulator,K562,Erythroblast,Bone Marrow,1,RCOR1
63155|GABP,0.00025643012727851806,Homo sapiens,GABP,,HepG2,Epithelium,Liver,1,GABP
74357|NEUROD1,0.0002630778725752677,Homo sapiens,NEUROD1,tf,D-341,None,None,1,NEUROD1
59004|JMJD1C,0.00026646164673174645,Homo sapiens,JMJD1C,predicted chromatin regulator,NB4,Promyelocytic cell,Blood,1,JMJD1C
45897|ARID3A,0.00026873997969316117,Homo sapiens,ARID3A,tf,K562,Erythroblast,Bone Marrow,1,ARID3A
69615|CDK7,0.00027685786794191456,Homo sapiens,CDK7,predicted transcription factor,Jurkat,T Lymphocyte,Blood,1,CDK7
63363|C11orf30,0.00029627841805695014,Homo sapiens,C11orf30,,K562,Erythroblast,Bone Marrow,1,C11orf30
38585|TAF3,0.0003026027188212118,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
38784|RFX1,0.00030645737163902256,Homo sapiens,RFX1,tf,LoVo,None,Colon,1,RFX1
50378|EZH1,0.0003236947733601875,Homo sapiens,EZH1,cr,None,Proerythroblast,Fetal Liver,1,EZH1
45714|TCF7L2,0.0003250573996675806,Homo sapiens,TCF7L2,tf,HCT-116,None,Colon,1,TCF7L2
77263|NFIA,0.00032642535903076376,Homo sapiens,NFIA,tf,K562,Erythroblast,Bone Marrow,1,NFIA
63451|HDAC1,0.0003375633251344713,Homo sapiens,HDAC1,cr,K562,Erythroblast,Bone Marrow,1,HDAC1
43853|AR,0.0003375633251344713,Homo sapiens,AR,tf,VCaP,Epithelium,Prostate,1,AR
77537|REL,0.0003404024962915209,Homo sapiens,REL,tf,GM12878,Lymphoblastoid,None,1,REL
1082|SMAD2/3,0.000344702898935916,Homo sapiens,SMAD2/3,tf,H9,Embryonic Stem Cell,Embryo,1,SMAD2/3
70095|TET2,0.0003609067989868848,Homo sapiens,TET2,cr,293T,None,None,1,TET2
55543|RAG2,0.0003654472969387411,Homo sapiens,RAG2,cr,None,Thymocyte,None,1,RAG2
38654|NFATC1,0.00037004080926140114,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1,NFATC1
63034|PRDM10,0.0003715838583537221,Homo sapiens,PRDM10,,HEK293,Epithelium,Embryonic Kidney,1,PRDM10
65197|KLF15,0.0003746879000578449,Homo sapiens,KLF15,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF15
72366|TCF4,0.00038096835034665737,Homo sapiens,TCF4,tf,Gen2.2,Plasmacytoid dendritic cell,None,1,TCF4
46188|SIX5,0.0003841451000588864,Homo sapiens,SIX5,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,SIX5
71069|MBD3,0.0003954584224452951,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,1,MBD3
54255|NR3C2,0.0003954584224452951,Homo sapiens,NR3C2,tf,None,None,Kidney,1,NR3C2
64866|ZFX,0.0004004010131205293,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZFX
46243|FOSL2,0.0004172933793100757,Homo sapiens,FOSL2,tf,HepG2,Epithelium,Liver,1,FOSL2
1958|BCL6,0.0004190184854725496,Homo sapiens,BCL6,predicted transcription factor,JURL_MK1,Haematopoietic Progenitor Cell,Bone Marrow,1,BCL6
36075|MYOD1,0.0004295088074265842,Homo sapiens,MYOD1,tf,None,Myoblast,None,1,MYOD1
74352|OTX2,0.0004312806922260312,Homo sapiens,OTX2,tf,D-341,None,None,1,OTX2
2110|PRAME,0.00043484481364001256,Homo sapiens,PRAME,not sure,K562,Erythroblast,Bone Marrow,1,PRAME
38712|ETS2,0.00044205512622337453,Homo sapiens,ETS2,tf,LoVo,None,Colon,1,ETS2
63685|ZBTB8A,0.00045307863711942844,Homo sapiens,ZBTB8A,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB8A
74052|NKX2-1,0.0004605685968345055,Homo sapiens,NKX2-1,tf,A549,Epithelium,Lung,1,NKX2-1
40215|IRF4,0.0004605685968345055,Homo sapiens,IRF4,predicted transcription factor,None,B Lymphocyte,Blood,1,IRF4
49447|HIF1A,0.0004605685968345055,Homo sapiens,HIF1A,predicted chromatin regulator,T47D,Epithelium,Mammary Gland,1,HIF1A
45922|ZNF384,0.0004778424129258047,Homo sapiens,ZNF384,tf,K562,Erythroblast,Bone Marrow,1,ZNF384
32850|TERC,0.0004778424129258047,Homo sapiens,TERC,other,HeLa,Epithelium,Cervix,1,TERC
54573|HSF1,0.00048373241826049754,Homo sapiens,HSF1,tf,U2OS,None,Bone,1,HSF1
77271|L3MBTL4,0.00048373241826049754,Homo sapiens,L3MBTL4,tf,HepG2,Epithelium,Liver,1,L3MBTL4
65056|TGIF2,0.0005038548453216813,Homo sapiens,TGIF2,tf,HepG2,Epithelium,Liver,1,TGIF2
36842|FOXA1,0.0005508810945335686,Homo sapiens,FOXA1,tf,MDA-MB-453,Epithelium,Mammary Gland,1,FOXA1
46230|CEBPD,0.0005531121503096724,Homo sapiens,CEBPD,tf,HepG2,Epithelium,Liver,1,CEBPD
63410|CBX5,0.00057357094352603,Homo sapiens,CBX5,cr,GM12878,B Lymphocyte,Blood,1,CBX5
1012|FOXP1,0.00057357094352603,Homo sapiens,FOXP1,tf,H9,Embryonic Stem Cell,Embryo,1,FOXP1
8415|SMAD1,0.0005971219343392195,Homo sapiens,SMAD1,predicted transcription factor,None,Haematopoietic Progenitor Cell,Blood,1,SMAD1
62632|ZNF76,0.0006116781022615129,Homo sapiens,ZNF76,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,ZNF76
49010|CPSF3L,0.0006166025269861795,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1,CPSF3L
57807|BRD3,0.0006469261177154872,Homo sapiens,BRD3,predicted chromatin regulator,LX2,Hepatic Stellate Cell,None,1,BRD3
1990|FOS,0.0006679002439739908,Homo sapiens,FOS,tf,K562,Erythroblast,Bone Marrow,1,FOS
77256|ZXDC,0.0006813258153335207,Homo sapiens,ZXDC,tf,MCF-7,None,None,1,ZXDC
76519|SETD1A,0.0006895001932029921,Homo sapiens,SETD1A,predicted chromatin regulator,None,Erythroid Cell,None,1,SETD1A
76415|PMEL,0.0007005400878294255,Homo sapiens,PMEL,other,None,None,None,1,PMEL
46000|E2F4,0.0007259783397521957,Homo sapiens,E2F4,tf,MCF-10A,Epithelium,Breast,1,E2F4
58809|MAF,0.0007259783397521957,Homo sapiens,MAF,tf,None,Th2,None,1,MAF
45920|HMGN3,0.0007434072599140258,Homo sapiens,HMGN3,tf,K562,Erythroblast,Bone Marrow,1,HMGN3
76529|MBTD1,0.0007434072599140258,Homo sapiens,MBTD1,other,K562,Lymphoblast,None,1,MBTD1
