Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
MIXL1,MS00555;2.58E-01,,,,
NKX6-1,MS00575;2.60E-01,,,,
FOXI1,MS00362;2.62E-01,M00289;8.38E-01,,,
NFATC2,MA0152;2.64E-01,,,,
DMRT1,M01146;2.67E-01,,,,
NR2E3,M01650;2.70E-01,MA0164;9.08E-01,,,
EVX2,MS00455;2.72E-01,,,,
IRF1,M00062;2.72E-01,,,,
SIX2,UP00159;2.76E-01,,,,
HOXB9,UP00207;2.76E-01,,,,
SOX14,MS00748;2.80E-01,,,,
SPDEF,MS00033;2.83E-01,,,,
SOX21,MS00759;2.89E-01,MS00755;4.28E-01,MS00757;5.94E-01,,
SRY,MS00788;2.92E-01,MA0084;9.66E-01,MS00787;9.68E-01,,
Nkx2-6,UP00147;2.96E-01,,,,
PITX1,MS00595;2.98E-01,,,,
FOXD1,MA0031;2.99E-01,,,,
Vax1,UP00215;3.05E-01,,,,
TBP,MA0108;3.12E-01,MA0386;8.17E-01,,,
TBX22,M01195;3.13E-01,,,,
En2,MS00458;3.14E-01,,,,
MNX1,MS00557;3.14E-01,,,,
Hoxd13,MS00520;3.18E-01,MS00519;4.95E-01,,,
Obox5,M01480;3.22E-01,,,,
Hoxa2,MS00516;3.27E-01,,,,
ZBTB12,UP00019;3.27E-01,,,,
SOX4,MS00766;3.28E-01,UP00401;6.33E-01,,,
HOXD8,MS00513;3.33E-01,,,,
SIX6,UP00388;3.37E-01,,,,
OLIG3,MS00280;3.45E-01,,,,
Otp,UP00237;3.47E-01,,,,
HOXA7,UP00164;3.47E-01,M01108;5.53E-01,,,
ZEB1,MA0103;3.48E-01,,,,
Hdx,UP00148;3.50E-01,,,,
Lhx9,UP00175;3.60E-01,,,,
FOXD2,MS00356;3.61E-01,MS00355;6.18E-01,,,
HOXB3,MS00492;3.71E-01,,,,
LHX6,MS00540;3.71E-01,MS00539;6.57E-01,,,
NKX6-2,MS00577;3.73E-01,,,,
Tcf7,MS00054;3.75E-01,,,,
ESX1,MS00452;3.76E-01,,,,
HOXC11,MS00497;3.76E-01,MS00498;5.11E-01,,,
POU3F2,MS00141;3.84E-01,UP00128;5.36E-01,MS00140;9.62E-01,,
FOXP1,MC00501;3.89E-01,M00987;9.97E-01,,,
NR2E1,MS00653;3.91E-01,MS00652;4.31E-01,,,
EVX1,MS00454;3.94E-01,,,,
Meis1,MC00507;3.97E-01,,,,
MEF2A,M00405;3.98E-01,MC00232;4.00E-01,,,
HMGA2,M01300;3.99E-01,,,,
GBX2,MS00460;4.01E-01,MS00461;9.79E-01,,,
POU1F1,MS00130;4.01E-01,MS00129;5.95E-01,UP00158;9.76E-01,,
Hoxc10,MS00517;4.04E-01,MS00518;8.61E-01,,,
RAXL1,MS00605;4.07E-01,,,,
RAX,MS00606;4.08E-01,,,,
Foxa2,MC00105;4.17E-01,,,,
SIX3,UP00195;4.19E-01,,,,
HOXB5,MS00493;4.20E-01,UP00214;7.06E-01,,,
Isx,UP00243;4.21E-01,,,,
Zfp652,MS00501;4.22E-01,,,,
ISX,MS00531;4.24E-01,,,,
Otx1,MS00586;4.25E-01,,,,
SPI1,MC00151;4.27E-01,,,,
HOXD11,MS00507;4.28E-01,MS00506;4.97E-01,,,
Sox3,MS00805;4.39E-01,MS00803;8.11E-01,,,
Gbx1,MS00467;4.41E-01,,,,
ALX4,UP00187;4.49E-01,MS00404;7.17E-01,,,
HOXB6,UP00259;4.50E-01,,,,
HOXD3,UP00241;4.50E-01,,,,
HBP1,UP00055;4.50E-01,,,,
ZNF713,MS00731;4.55E-01,,,,
Isl2,UP00170;4.58E-01,,,,
Jun,MC00349;4.60E-01,,,,
Vsx1,MS00628;4.64E-01,,,,
Yy2,M01694;4.69E-01,,,,
ZNF410,MS00412;4.74E-01,,,,
PRRX2,MS00603;4.78E-01,,,,
POU5F1P1,MS00152;4.79E-01,MS00153;7.72E-01,,,
Nkx1-2,UP00139;4.79E-01,,,,
BATF,MC00411;4.81E-01,,,,
GBX1,MS00459;4.82E-01,,,,
SOX8,MS00771;4.85E-01,MS00774;8.37E-01,,,
SHOX2,MS00613;4.87E-01,,,,
Prrx2,MS00604;4.97E-01,,,,
SOX15,MS00750;5.01E-01,,,,
FOXA1,MC00311;5.03E-01,,,,
BSX,MS00419;5.04E-01,,,,
NFAT5,MS00106;5.04E-01,,,,
NFIL3,MS00337;5.07E-01,,,,
Hmx2,UP00155;5.10E-01,,,,
ZNF354C,MA0130;5.15E-01,,,,
BARX1,MS00417;5.16E-01,MS00418;8.12E-01,UP00181;9.84E-01,,
OLIG1,MS00276;5.17E-01,,,,
Gbx2,MS00469;5.17E-01,,,,
Sox1,MS00800;5.18E-01,MS00802;5.58E-01,UP00069;9.90E-01,,
Evx2,UP00132;5.19E-01,,,,
FOXC2,MS00354;5.20E-01,MS00352;6.93E-01,,,
EMX2,MS00443;5.20E-01,MS00444;8.97E-01,,,
MEOX2,MS00553;5.29E-01,MS00552;6.26E-01,MS00554;9.78E-01,,
LHX9,MS00542;5.32E-01,MS00541;5.63E-01,,,
Pax7,UP00248;5.39E-01,MC00258;8.64E-01,,,
EN1,MS00446;5.42E-01,MS00449;8.85E-01,,,
CEBPG,MS00302;5.43E-01,M00622;6.79E-01,,,
LHX2,MS00536;5.43E-01,MS00537;8.05E-01,,,
VENTX,MS00624;5.46E-01,,,,
HOXA4,UP00196;5.51E-01,M00640;9.99E-01,,,
HOXA2,MS00487;5.51E-01,,,,
HESX1,MS00470;5.52E-01,,,,
POU3F4,MS00145;5.58E-01,UP00105;9.73E-01,MS00147;9.81E-01,,
HOXA3,UP00391;5.59E-01,,,,
TFAP4,MS00287;5.69E-01,,,,
HOXB2,MS00491;5.71E-01,,,,
Rbfox2,MC00416;5.73E-01,,,,
Shox2,MS00615;5.80E-01,,,,
Lhx4,MS00547;5.84E-01,,,,
LMX1B,UP00169;5.84E-01,,,,
FOXJ2,MS00366;5.91E-01,,,,
MSX1,MS00559;6.00E-01,MS00558;8.88E-01,,,
MEOX1,MS00551;6.04E-01,,,,
DUXA,MS00438;6.05E-01,,,,
Spic,MS00041;6.07E-01,,,,
Bsx,UP00138;6.23E-01,,,,
NOTO,MS00578;6.24E-01,,,,
Hoxb4,UP00144;6.28E-01,MC00136;6.61E-01,,,
IRX4,UP00194;6.46E-01,,,,
DRGX,MS00437;6.49E-01,,,,
BHLHE22,MS00249;6.50E-01,,,,
ALX1,M01453;6.58E-01,M00416;9.20E-01,,,
POU4F2,MS00149;6.71E-01,,,,
Hmbox1,UP00161;6.72E-01,,,,
ZNF333,M01230;6.75E-01,,,,
SHOX,MS00614;6.78E-01,,,,
ARID3A,UP00078;6.82E-01,,,,
Dmrta2,M01150;6.85E-01,,,,
Nkx6-3,UP00238;6.87E-01,,,,
Dbx2,UP00218;6.98E-01,,,,
Uncx,MS00618;6.99E-01,MS00619;9.00E-01,,,
DLX2,MS00428;6.99E-01,UP00126;8.90E-01,,,
PDX1,MS00588;7.00E-01,MS00589;8.59E-01,,,
LMX1A,MS00543;7.00E-01,,,,
POU6F1,M01479;7.01E-01,M00465;8.99E-01,,,
HOXC4,UP00113;7.02E-01,,,,
POU2F2,MC00287;7.05E-01,MS00134;7.31E-01,,,
POU2F3,MS00137;7.09E-01,MS00136;8.05E-01,,,
SOX7,MS00769;7.11E-01,MS00770;7.19E-01,,,
Hoxd1,UP00140;7.11E-01,,,,
OLIG2,MS00277;7.11E-01,,,,
ATF5,M01295;7.14E-01,,,,
Sox17,MS00797;7.16E-01,UP00014;9.95E-01,,,
HOMEZ,MS00055;7.16E-01,,,,
BARHL1,UP00166;7.23E-01,,,,
Dmrta1,M01149;7.25E-01,,,,
HOXA9,UP00213;7.29E-01,,,,
TCF7L2,MC00309;7.35E-01,,,,
Sox11,MS00795;7.46E-01,UP00030;8.37E-01,,,
Dlx2,MS00440;7.54E-01,,,,
CUX2,MS00634;7.55E-01,,,,
IRX6,UP00150;7.58E-01,,,,
ZBTB16,M01075;7.62E-01,,,,
GATA5,MS00045;7.66E-01,,,,
Zfp105,UP00037;7.66E-01,,,,
Foxj1,UP00041;7.66E-01,,,,
ALX3,MS00402;7.67E-01,MS00403;9.72E-01,,,
Gata5,UP00080;7.68E-01,,,,
Hoxd8,UP00168;7.69E-01,,,,
Smad2/3,MC00146;7.77E-01,,,,
ZNF232,MS00728;7.78E-01,,,,
LHX4,UP00261;7.78E-01,,,,
HOXC5,UP00252;7.82E-01,,,,
SOX18,MS00753;7.86E-01,,,,
CEBPB,MC00272;7.91E-01,,,,
Foxq1,MA0040;7.91E-01,,,,
MSX2,MS00561;7.94E-01,,,,
Pou5f1,MC00233;7.94E-01,,,,
FOXF2,MA0030;7.95E-01,,,,
Hoxb3,UP00137;7.99E-01,,,,
DMRT3,M01148;8.01E-01,,,,
CART1,MS00424;8.15E-01,,,,
MYF6,MS00269;8.15E-01,,,,
POU4F1,MS00148;8.16E-01,,,,
Sox12,UP00101;8.17E-01,,,,
CDX1,MS00425;8.22E-01,,,,
LEF1,MS00051;8.32E-01,,,,
Alx4,MS00408;8.35E-01,,,,
SATB1,M01723;8.38E-01,,,,
Scx,MC00504;8.44E-01,,,,
LHX5,UP00212;8.51E-01,,,,
Dbp,MS00316;8.59E-01,,,,
POU2F1,MS00131;8.62E-01,MC00288;8.89E-01,MS00132;9.69E-01,UP00254;9.83E-01,
Tal1,MC00388;8.65E-01,,,,
Bbx,UP00012;8.66E-01,,,,
Pax3,MC00260;8.74E-01,,,,
CDX2,MC00389;8.76E-01,,,,
Rhox6,M01435;8.76E-01,,,,
POU3F3,MS00142;8.77E-01,MS00144;9.08E-01,MS00143;9.60E-01,,
Hoxc6,UP00260;8.80E-01,,,,
Msx3,MS00564;8.87E-01,,,,
MEF2B,MS00075;8.89E-01,,,,
CPEB1,MS00732;8.91E-01,,,,
MEF2D,MS00076;8.94E-01,,,,
LHX3,UP00130;8.96E-01,,,,
CDC5L,M00478;8.97E-01,,,,
DLX1,MS00427;8.98E-01,,,,
Pou3f1,UP00129;8.99E-01,,,,
Alx1,MS00406;8.99E-01,MS00407;9.23E-01,,,
VSX2,MS00627;9.02E-01,,,,
Hoxd10,UP00121;9.02E-01,,,,
Zfp187,UP00082;9.03E-01,,,,
HOXC8,UP00242;9.04E-01,,,,
TLX2,UP00244;9.04E-01,,,,
POU4F3,MS00151;9.05E-01,,,,
Sox2,MC00303;9.07E-01,,,,
PAX7,MS00126;9.08E-01,,,,
DLX3,MS00429;9.09E-01,,,,
Meox2,MS00563;9.09E-01,,,,
Gata1,MC00327;9.10E-01,,,,
POLR2B,MC00505;9.13E-01,,,,
Cbfa2t2,MC00514;9.14E-01,,,,
PHOX2B,MS00593;9.19E-01,,,,
GATA6,MC00117;9.20E-01,,,,
DMRT2,M01147;9.21E-01,,,,
Cdx2,MC00455;9.21E-01,,,,
ONECUT1,MS00667;9.23E-01,,,,
Hlx,M01399;9.23E-01,,,,
PROP1,MS00597;9.25E-01,,,,
Pdx1,MC00165;9.25E-01,,,,
DLX4,MS00430;9.33E-01,,,,
DLX5,MS00431;9.34E-01,,,,
BARX2,UP00151;9.34E-01,,,,
DLX6,MS00432;9.34E-01,,,,
HOXA6,UP00182;9.37E-01,,,,
ONECUT3,MS00690;9.37E-01,,,,
Hlf,MS00318;9.39E-01,,,,
Sox7,UP00034;9.39E-01,,,,
POU6F2,MS00155;9.40E-01,,,,
Hoxc9,MC00402;9.42E-01,,,,
MEF2C,MC00231;9.43E-01,,,,
Dlx1,MS00439;9.44E-01,,,,
HOXA5,UP00189;9.49E-01,,,,
GATA3,MC00119;9.49E-01,,,,
POU5F1,MC00378;9.51E-01,,,,
ISL1,M01127;9.53E-01,,,,
IKZF2,M01004;9.54E-01,,,,
BCL11A,MC00474;9.54E-01,,,,
SOX13,UP00096;9.54E-01,,,,
VAX1,MS00620;9.55E-01,,,,
Sox18,UP00064;9.56E-01,,,,
Pou3f3,UP00211;9.58E-01,,,,
Gata4,MC00324;9.58E-01,,,,
VAX2,MS00621;9.59E-01,,,,
CEBPE,MS00300;9.59E-01,,,,
Dbx1,M01483;9.60E-01,,,,
HNF1A,MS00476;9.60E-01,,,,
Hoxb7,UP00206;9.60E-01,,,,
GATA1,MC00120;9.61E-01,,,,
Lhx1,UP00262;9.61E-01,,,,
ONECUT2,MS00679;9.62E-01,,,,
Cebpa,MC00122;9.64E-01,,,,
Sox8,UP00051;9.65E-01,,,,
Nanog,MC00226;9.66E-01,,,,
Sox30,UP00023;9.67E-01,,,,
GATA2,MC00118;9.68E-01,,,,
LMO2,MC00162;9.71E-01,,,,
Gata3,MC00326;9.72E-01,,,,
Foxc1,MS00388;9.80E-01,,,,
Sox21,UP00071;9.81E-01,,,,
MEIS1,MC00520;9.88E-01,UP00186;9.91E-01,,,
Sox14,UP00004;9.88E-01,,,,
Foxf1a,M00294;9.88E-01,,,,
SOX5,UP00091;9.92E-01,,,,
ARX,MS00405;9.94E-01,,,,
Gata2,MC00325;9.95E-01,,,,
Sox15,UP00075;1.00E+00,,,,
