Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
RUNX1,67762;1.44E-09,44095;2.09E-09,44096;2.08E-07,44097;2.77E-06,35487;1.24E-05
TALE,37767;1.44E-09,37768;3.82E-05,52215;7.16E-03,52216;7.18E-03,52214;8.23E-02
LANA,44692;1.44E-09,44688;1.44E-09,47737;1.62E-04,44693;1.63E-03,44695;1.93E-03
SCML2,49266;3.01E-09,50020;1.60E-02,50013;1.82E-01,50012;3.99E-01,49250;4.13E-01
FOXM1,43194;9.81E-09,35011;1.74E-06,39460;1.13E-05,43195;4.03E-05,34999;5.08E-04
NFE2L2,38850;1.16E-08,64298;3.94E-07,62958;1.83E-04,64299;1.91E-02,8898;2.09E-02
ELL2,49004;1.38E-08,49001;9.98E-06,49002;2.24E-05,49006;5.55E-05,49008;1.36E-04
E2F7,38589;1.53E-08,38590;1.22E-05,38591;9.75E-05,38586;4.86E-03,38698;3.09E-02
STAT5B,53637;1.91E-08,53633;8.58E-07,53636;3.50E-06,53634;1.19E-04,53628;3.47E-04
DRAP1,74650;2.84E-08,42822;4.20E-01,,,
SMC3,62504;3.72E-08,62505;6.99E-08,63687;1.27E-06,41382;1.44E-05,45816;1.58E-05
ETV4,64318;4.11E-08,64317;1.43E-06,5924;2.66E-02,38770;4.59E-01,
TRRAP,1226;4.50E-08,1222;3.07E-01,,,
GTF2E2,63822;5.94E-08,63821;5.05E-01,,,
GATA4,63974;6.50E-08,63975;2.00E-07,47598;1.37E-03,72959;7.37E-02,72934;7.95E-02
GTF2F1,45878;6.64E-08,45683;1.26E-06,45737;1.51E-06,,
SP2,65084;6.70E-08,64560;1.42E-05,64559;4.08E-05,46176;2.79E-02,46287;5.83E-02
ELK4,1214;7.35E-08,1215;4.54E-07,45755;5.59E-07,1173;3.57E-02,45724;5.28E-02
NELFA,43451;8.62E-08,55467;1.10E-06,55465;1.26E-05,55466;1.10E-04,55468;1.14E-04
KLF11,50412;1.14E-07,50414;2.11E-06,50413;1.20E-05,50415;2.10E-04,42728;4.39E-01
POLR2B,36356;1.22E-07,9216;3.03E-04,,,
ZZZ3,45648;1.55E-07,45735;3.84E-05,38675;3.43E-01,,
PAF1,55666;1.69E-07,55665;4.62E-05,55682;7.80E-05,55667;4.12E-04,55669;1.39E-03
BCL3,64801;1.70E-07,64912;4.02E-07,64183;5.11E-07,63855;7.47E-07,63000;1.65E-06
CREM,64798;1.95E-07,64797;1.52E-04,38717;2.88E-01,,
SIX2,67425;1.99E-07,69246;1.99E-07,69247;1.13E-03,69249;8.79E-03,67424;1.96E-01
TAF7,64177;3.05E-07,64178;4.64E-07,46289;1.46E-05,46195;6.52E-05,
TBP,45684;3.51E-07,45781;2.90E-05,45791;3.33E-05,50163;1.45E-04,45881;4.45E-04
CREBBP,2748;3.79E-07,3038;2.83E-03,42637;4.16E-03,42638;4.37E-03,1935;5.81E-03
MTA3,63460;3.84E-07,63459;6.54E-02,52966;7.71E-02,46147;8.02E-02,
ETS1,49243;4.06E-07,46068;2.17E-05,63823;3.00E-05,37945;7.08E-05,44092;1.49E-04
ZMIZ1,45919;5.48E-07,64817;2.55E-02,64816;7.82E-01,,
RFX5,45730;5.54E-07,46037;5.23E-05,45893;2.32E-04,45823;2.69E-03,45863;3.79E-03
MXI1,45866;5.85E-07,45810;2.32E-04,46038;2.92E-04,45774;5.84E-04,45633;1.55E-03
IRF1,45969;7.19E-07,45949;9.91E-05,45925;1.14E-04,42725;4.39E-03,67612;1.80E-02
MAX,45778;8.06E-07,46070;1.52E-06,46349;4.56E-06,45849;1.01E-05,45749;1.91E-05
STAT1,45937;8.33E-07,45910;7.61E-06,45775;2.08E-05,1362;5.86E-05,1356;1.41E-04
TDRD3,2400;9.41E-07,,,,
SP1,46190;9.70E-07,70811;5.21E-05,46060;5.88E-05,46234;6.51E-05,46215;6.64E-05
JUN,45892;9.81E-07,45888;1.58E-06,45848;9.11E-05,2078;4.54E-04,45874;4.54E-04
JUND,46191;9.95E-07,46036;2.33E-06,45828;9.10E-06,45880;2.93E-05,45743;3.97E-05
RBBP5,8793;1.02E-06,8794;8.74E-05,8820;1.43E-04,45421;2.50E-03,8795;3.70E-03
CPSF3L,49009;1.11E-06,49021;2.99E-06,53330;1.38E-05,49010;2.03E-05,49012;5.02E-03
ESR1,76100;1.43E-06,74121;3.44E-04,6557;9.49E-04,36104;1.13E-03,48171;1.19E-03
TCF21,52496;1.45E-06,52495;2.99E-06,52497;1.85E-02,52498;4.43E-02,
USF1,46062;1.57E-06,46171;5.97E-06,46248;1.08E-05,46205;2.85E-05,46078;3.23E-05
RAD21,46084;1.65E-06,45862;2.26E-06,45554;2.58E-06,62607;1.05E-05,56041;1.05E-05
SMAD5,63098;1.99E-06,63097;5.57E-04,42782;1.00E+00,,
NR3C1,68228;2.00E-06,68230;6.94E-06,68223;9.78E-06,46052;1.24E-05,68222;1.30E-05
ELK1,45729;2.11E-06,45953;8.36E-06,1213;3.48E-05,45636;4.87E-04,63433;1.87E-03
BATF,74668;2.17E-06,48626;9.47E-03,48621;4.50E-02,46109;6.16E-02,
KAT5,68490;2.27E-06,4631;5.06E-03,4632;2.30E-01,,
CREB1,63306;2.62E-06,56051;3.17E-06,63305;3.76E-06,37349;1.15E-05,56050;3.15E-05
CDK9,72605;2.76E-06,33446;6.88E-06,72606;8.47E-05,53346;7.63E-04,43083;8.07E-04
POLR2AphosphoS5,63407;2.78E-06,63406;1.96E-05,64760;1.67E-04,64761;2.46E-04,
FAIRE,33599;3.08E-06,36031;6.47E-05,33597;7.87E-05,38483;8.37E-05,36839;9.59E-05
NR2C2,45800;3.17E-06,1463;6.30E-05,50977;8.88E-04,1298;1.05E-03,64394;3.18E-03
BRD2,74208;3.45E-06,57805;3.64E-06,57804;9.88E-06,74202;4.57E-05,43047;1.68E-04
STAT3,42220;3.48E-06,45771;3.81E-05,42219;1.78E-04,42218;2.24E-04,42213;3.56E-04
SRF,46299;3.56E-06,51590;1.12E-05,46211;1.64E-05,51596;1.51E-04,46092;1.63E-04
YY1,46204;3.64E-06,62485;4.69E-06,46170;8.37E-06,46364;1.51E-05,46342;1.88E-05
POLR2M,5569;3.64E-06,5570;1.96E-05,5662;2.01E-04,,
ERCC2,41412;3.91E-06,,,,
KLF16,64425;4.30E-06,64424;1.10E-04,,,
TAFII,4929;4.37E-06,4930;4.90E-05,,,
SPI1,50894;4.85E-06,53298;3.43E-05,50879;1.36E-04,50876;1.76E-04,50878;2.58E-04
KDM5B,47283;5.37E-06,47278;2.59E-05,47266;9.50E-05,47273;1.30E-04,47265;1.93E-04
CEBPB,54127;5.40E-06,45789;1.19E-05,54126;3.77E-05,46074;1.57E-04,71243;3.99E-04
TEAD4,46210;5.75E-06,55297;1.20E-03,46189;1.42E-03,55298;1.53E-03,46238;2.18E-03
ZNF639,74671;6.73E-06,74670;1.00E-03,64649;5.27E-03,64648;1.54E-02,62650;2.09E-02
ERCC3,41411;6.78E-06,,,,
RELA,4968;6.94E-06,53596;1.43E-05,4942;1.55E-05,36321;2.76E-05,36323;2.88E-05
SMARCA4,4542;7.11E-06,64633;6.19E-05,33434;3.74E-04,5227;4.26E-04,72113;5.02E-04
SUMO1,35700;7.22E-06,35724;9.63E-04,34370;1.56E-03,34354;1.76E-03,34368;6.04E-03
EGR1,46169;7.76E-06,46126;3.24E-05,46214;6.16E-05,46298;1.31E-04,46086;2.76E-02
ATF1,56053;8.35E-06,56054;1.73E-05,45871;1.86E-04,63104;3.20E-04,63105;6.50E-04
RFX1,38784;8.81E-06,62623;3.33E-02,62594;5.00E-02,62624;7.31E-02,64987;1.35E-01
EGR3,65186;9.17E-06,,,,
SNAPC1,35268;9.42E-06,36355;5.96E-01,,,
PML,2448;1.00E-05,46307;2.81E-04,46143;7.22E-04,46301;2.23E-03,2810;4.22E-02
STAG1,1493;1.03E-05,42442;4.22E-05,42332;4.44E-05,42294;4.60E-05,1492;4.68E-05
NR2F2,46249;1.04E-05,62908;1.32E-04,36804;1.47E-04,63319;2.13E-04,62909;2.33E-03
T,55895;1.05E-05,69884;6.50E-04,73453;1.41E-03,73454;1.83E-03,51602;3.29E-02
TFAP4,62715;1.06E-05,74432;5.63E-05,74431;1.03E-04,62716;1.66E-02,
C17orf49,1223;1.13E-05,1227;5.94E-03,,,
MYOD1,36075;1.14E-05,36077;3.16E-03,75839;1.23E-02,42734;4.95E-01,
DNMT3B,70174;1.14E-05,70178;3.36E-05,62874;1.25E-03,62875;1.26E-02,32836;7.20E-02
CDK12,56010;1.15E-05,,,,
GABPA,56045;1.16E-05,56044;3.40E-05,56046;9.68E-05,62589;1.92E-04,56043;4.49E-04
ZBTB33,63756;1.18E-05,46200;3.74E-05,63757;7.11E-05,46145;1.11E-04,63346;1.69E-04
IKZF2,64556;1.18E-05,64555;2.92E-05,,,
REST,46330;1.18E-05,46253;3.35E-05,46286;3.84E-05,46172;7.01E-05,48295;9.49E-05
PAX6,50898;1.27E-05,71776;2.05E-01,71777;3.25E-01,51532;5.65E-01,
PHF8,1314;1.32E-05,1628;1.64E-05,1308;1.01E-04,93;2.19E-04,45239;3.61E-04
ZNF770,65164;1.34E-05,,,,
ZSCAN22,65156;1.48E-05,65153;1.68E-03,65154;6.16E-01,,
FOXK1,70731;1.52E-05,9506;3.88E-01,42657;4.20E-01,9505;5.35E-01,
E2F8,38804;1.55E-05,42758;3.32E-01,,,
SMC1A,9319;1.59E-05,71876;6.73E-05,9317;2.75E-04,71867;3.97E-04,75570;1.02E-03
SP3,62840;1.62E-05,62841;9.14E-05,38834;4.44E-01,,
NR2F1,56817;1.62E-05,64997;5.03E-03,56818;6.58E-03,64996;5.66E-02,35628;1.53E-01
ESRRA,45627;1.64E-05,45796;2.11E-03,67367;1.21E-01,38664;1.64E-01,
ZNF143,36768;1.65E-05,45688;2.61E-05,45629;4.17E-05,36775;6.95E-05,45946;9.33E-05
USF2,74655;1.66E-05,68455;7.14E-04,45741;1.16E-03,74645;1.47E-03,45611;1.16E-02
SIX1,76585;1.67E-05,72382;4.57E-05,72383;2.03E-01,76586;2.43E-01,76587;2.88E-01
TAF1,46106;1.73E-05,46196;2.07E-05,46320;3.68E-05,46077;5.82E-05,46345;6.13E-05
REL,77537;1.74E-05,77536;2.09E-02,,,
HBP1,64038;1.76E-05,64039;3.85E-03,38726;1.35E-01,,
FOXP1,51750;1.95E-05,1012;1.57E-03,1013;2.18E-03,42760;3.96E-03,59439;2.09E-02
BHLHE40,45632;1.96E-05,64946;1.12E-04,45807;3.41E-04,45916;1.11E-02,64945;2.38E-02
BTAF1,1;2.03E-05,,,,
ZBED1,62980;2.11E-05,62981;7.21E-03,,,
NKX2-1,74052;2.11E-05,74050;1.77E-04,74051;1.84E-03,35474;2.35E-03,35471;3.56E-03
GATA1,45884;2.14E-05,39352;1.63E-04,3273;6.23E-04,73729;8.05E-04,3272;1.35E-03
GATA2,58873;2.15E-05,58874;1.92E-04,8412;7.61E-03,45944;8.71E-03,2002;8.71E-03
HNF4A,45790;2.33E-05,7343;3.72E-04,54673;3.81E-04,54660;8.47E-04,54674;9.74E-04
PARP1,72406;2.75E-05,72408;5.98E-05,72407;6.96E-05,72405;1.78E-04,73342;2.11E-01
MYH11,37623;2.77E-05,37625;1.76E-02,37608;3.63E-02,37589;1.97E-01,
ASXL1,76682;3.03E-05,,,,
PPARG,55129;3.04E-05,55135;4.07E-05,69796;8.88E-05,69798;1.20E-04,55128;1.37E-04
TAL1,53309;3.07E-05,72356;3.74E-04,50576;1.56E-03,44435;2.44E-03,44433;3.34E-03
JMJD6,74843;3.36E-05,74844;6.24E-04,74836;1.56E-02,43064;2.38E-02,43063;4.78E-02
KLF9,49949;3.41E-05,62637;6.86E-04,62800;2.83E-02,49951;8.36E-02,62799;1.39E-01
NOTCH1,392;3.59E-05,43101;1.69E-03,36765;2.26E-03,393;4.17E-03,43104;9.33E-03
EGR2,65147;3.63E-05,65179;3.82E-04,64860;5.24E-04,64861;2.84E-03,34563;1.92E-02
GABP,63156;3.68E-05,63155;1.26E-04,,,
DCP1A,36231;3.69E-05,36226;1.17E-03,,,
DPPA2,43668;3.69E-05,,,,
EBF1,59345;3.80E-05,59344;2.71E-03,45656;1.38E-02,46129;7.26E-02,48179;4.05E-01
RNF2,53167;3.82E-05,59423;8.93E-04,62639;6.56E-03,43572;8.12E-03,5603;1.51E-02
FLI1,49882;3.86E-05,37056;1.64E-04,35309;2.06E-04,3252;3.04E-04,5443;6.74E-04
PAX5,46160;3.96E-05,46138;5.42E-05,46158;9.58E-03,46116;1.16E-02,55576;1.95E-02
RPE,49481;4.14E-05,,,,
CHRM2,43234;4.18E-05,50107;7.50E-03,50108;1.40E-02,34675;1.40E-02,39012;6.18E-02
ZNF335,63295;4.27E-05,63294;3.55E-04,70556;1.08E-02,70555;8.20E-02,70558;4.27E-01
TRIM28,2780;4.36E-05,70926;2.79E-03,46046;2.93E-03,52087;3.18E-03,45725;5.21E-03
ATF3,63683;4.43E-05,46055;1.07E-04,63684;5.08E-04,62975;8.73E-04,68464;1.25E-03
STAT2,74678;4.50E-05,45967;8.63E-05,42800;9.48E-04,45960;2.19E-03,
H2AFZ,64269;4.51E-05,62610;1.25E-04,62609;3.16E-04,63729;8.30E-04,64688;1.29E-03
RXRA,46242;4.55E-05,46192;1.11E-04,46125;1.80E-03,46356;5.75E-03,38864;1.44E-01
HCFC1,9205;4.60E-05,45890;7.04E-05,45767;1.22E-04,64265;2.29E-04,64266;2.77E-03
DLX1,38719;4.64E-05,,,,
ELF1,46202;4.72E-05,63734;1.69E-04,63733;5.57E-04,46254;7.96E-04,46266;8.81E-04
MED12,70966;4.81E-05,38653;1.52E-03,70967;2.84E-02,41516;8.49E-02,2241;3.77E-01
SMAD4,74681;4.82E-05,74675;5.74E-02,1086;7.43E-02,1087;1.35E-01,47581;1.35E-01
XRN2,58841;4.91E-05,58843;6.55E-05,58846;8.78E-05,58842;3.58E-04,36234;3.80E-04
ZNF18,74653;4.93E-05,74663;2.01E-04,65019;1.11E-01,65171;2.61E-01,65018;4.19E-01
ZNF664,64313;5.35E-05,64314;1.02E-02,,,
KLF1,39350;5.35E-05,65188;6.37E-04,64685;1.24E-03,64686;7.08E-03,63870;6.79E-02
MBD2,63029;5.39E-05,48827;1.64E-04,48825;2.59E-04,63028;3.67E-04,64901;9.94E-04
NR1H2,8397;5.40E-05,69804;6.25E-04,69803;7.58E-04,69805;1.10E-03,69806;1.13E-03
SIN3A,46236;5.46E-05,46360;1.12E-04,45699;1.36E-04,46208;1.42E-04,46327;9.89E-04
BRCA1,45736;5.55E-05,44621;1.26E-04,45809;7.22E-04,44028;1.33E-03,45654;3.52E-02
L3MBTL4,77271;5.61E-05,,,,
INO80,69516;5.75E-05,69945;3.71E-03,69522;1.49E-02,69514;1.69E-01,44130;2.41E-01
TCF7L1,46140;5.98E-05,70804;1.24E-03,70803;1.66E-02,40166;5.02E-02,35485;2.57E-01
POLR2H,63478;6.17E-05,63477;9.57E-05,,,
FOXP2,46333;6.24E-05,46340;2.27E-02,42659;1.00E+00,,
GLIS1,63690;6.32E-05,65214;5.07E-04,63689;4.72E-03,38673;6.33E-01,
ZNF12,42882;6.38E-05,73975;2.18E-01,,,
SUPT5H,70927;6.51E-05,64773;1.60E-03,64772;1.68E-03,53325;2.54E-03,43450;3.77E-03
NR1H3,69799;6.64E-05,69802;2.02E-04,69800;1.52E-03,69801;1.84E-03,41168;7.86E-01
NBN,63182;6.64E-05,62659;5.83E-04,62658;4.17E-02,63979;3.72E-01,63978;4.35E-01
ARID3A,45897;6.74E-05,45806;9.73E-03,74657;1.83E-01,,
EPC1,76527;6.84E-05,76528;5.50E-03,,,
NFE2,50381;6.89E-05,67768;7.69E-05,39357;3.05E-04,33278;3.41E-01,45906;4.28E-01
TFAP2A,56819;6.90E-05,56820;1.72E-04,56821;1.80E-03,2401;5.92E-03,45753;9.42E-03
SIX5,46188;6.99E-05,46054;1.99E-04,46142;7.33E-04,46302;8.66E-03,46273;4.34E-02
FOSL2,46243;7.21E-05,54241;3.60E-04,63300;1.78E-02,46317;1.89E-02,46346;1.90E-02
CBX1,64581;7.58E-05,64916;6.34E-04,64582;2.90E-03,64917;2.57E-02,35879;4.49E-01
ICE1,39920;7.64E-05,39914;2.16E-03,39919;2.05E-01,,
TCF12,46362;8.00E-05,46066;1.75E-04,46120;1.81E-04,9198;2.59E-04,46085;4.01E-04
YAP1,55512;8.08E-05,54675;1.21E-04,55513;2.16E-04,54676;2.32E-04,54609;2.25E-03
ZNF574,65063;8.21E-05,,,,
KAT8,4403;8.25E-05,62660;6.74E-02,62661;6.65E-01,,
MECP2,34392;8.34E-05,34399;2.78E-04,34394;4.71E-04,34396;4.96E-04,34400;1.93E-02
ZKSCAN1,45786;8.37E-05,64745;3.58E-04,64746;5.02E-03,63615;1.31E-01,63614;3.34E-01
RCOR1,45777;8.61E-05,45903;2.70E-04,45869;1.50E-03,45798;2.27E-03,45652;2.93E-03
HDAC6,4126;9.02E-05,4127;2.87E-01,8778;3.05E-01,8779;3.89E-01,8811;4.23E-01
HNF1A,64546;9.15E-05,64547;1.64E-03,42667;4.39E-01,,
ERG,53296;9.27E-05,37583;9.96E-05,37633;1.57E-04,35298;1.93E-04,37639;2.09E-04
FOXO3,74682;9.82E-05,74680;5.89E-02,34350;7.74E-02,38806;6.44E-01,39906;7.65E-01
EOMES,1006;1.03E-04,51445;1.45E-01,51448;2.58E-01,38649;4.20E-01,
NRF1,58936;1.07E-04,64622;7.90E-04,46034;1.09E-03,64667;2.02E-03,58937;3.15E-03
CDK8,43642;1.10E-04,34074;1.49E-04,43095;2.79E-04,56351;3.54E-04,56375;4.91E-04
ZBTB48,65155;1.10E-04,75284;8.87E-04,75288;1.53E-02,75274;5.99E-02,75273;6.45E-02
SUZ12,38163;1.11E-04,63519;1.14E-04,64381;8.44E-04,68960;4.67E-03,63520;5.29E-03
C11orf30,63362;1.14E-04,63363;3.47E-04,,,
ZNF384,45922;1.14E-04,45634;3.07E-02,65106;1.43E-01,,
GATAD1,1219;1.15E-04,1218;1.03E-03,42761;1.00E+00,,
TARDBP,63523;1.16E-04,63522;3.59E-04,62579;3.82E-02,62580;2.57E-01,
RBPJ,43105;1.21E-04,73408;3.43E-04,394;5.13E-04,73407;3.90E-03,59346;4.86E-03
ZBTB2,74659;1.21E-04,74683;5.90E-04,42877;6.21E-01,42878;6.68E-01,
ZBTB11,64751;1.21E-04,64750;3.21E-04,63304;4.69E-03,64291;1.08E-02,64290;1.94E-02
TGIF2,65057;1.24E-04,65056;4.91E-04,,,
CCDC101,1228;1.25E-04,1224;1.75E-04,,,
OGT,70759;1.30E-04,34001;3.99E-04,39911;1.26E-01,,
MAFK,45746;1.35E-04,45864;5.47E-04,45954;9.31E-03,45621;1.34E-02,41625;5.28E-02
MYB,50573;1.37E-04,50571;4.10E-04,50398;5.18E-04,75137;8.15E-04,50565;1.18E-03
KLF5,47601;1.37E-04,42925;5.95E-03,42949;9.95E-03,38831;3.36E-02,67599;5.30E-02
HNF4G,46239;1.43E-04,63225;4.09E-03,63224;3.81E-02,1452;5.13E-01,42832;1.00E+00
MYBL2,46241;1.44E-04,38735;3.33E-02,56251;5.72E-02,5890;3.14E-01,5891;3.56E-01
NFATC1,38742;1.46E-04,38654;7.00E-04,46110;3.12E-01,38701;4.63E-01,
CTCFL,55779;1.49E-04,55771;1.85E-03,55784;3.81E-03,55785;5.68E-03,55775;3.25E-02
E2F1,44333;1.49E-04,44312;2.86E-04,1212;3.00E-04,75043;4.81E-04,44339;5.93E-04
NFIC,46343;1.50E-04,46240;1.60E-03,46101;9.37E-03,46111;2.67E-01,
AR,35766;1.50E-04,43853;7.73E-04,56113;1.16E-03,48096;3.24E-03,56669;4.24E-03
SMAD3,34017;1.51E-04,34012;5.25E-04,276;6.23E-04,39365;1.93E-03,278;1.17E-02
ETV1,63176;1.53E-04,534;1.17E-03,39372;1.71E-03,63177;5.35E-03,5931;3.65E-01
CBFB,64691;1.58E-04,64692;4.15E-04,37603;2.65E-03,37621;3.80E-03,74545;1.21E-02
HEY1,7341;1.64E-04,7527;5.93E-03,42664;1.00E+00,,
MAF,58807;1.67E-04,58809;2.10E-03,58808;5.98E-03,50111;4.69E-01,
FOXA1,56665;1.68E-04,46067;1.14E-03,36842;1.43E-03,7323;2.01E-03,7322;3.74E-03
MYF5,72878;1.70E-04,,,,
MYCN,75840;1.71E-04,69364;4.46E-01,,,
NFYA,45769;1.74E-04,2094;2.00E-04,45945;7.36E-02,38650;8.06E-02,42738;2.03E-01
CDK6,43305;1.75E-04,,,,
KDM1A,53469;1.79E-04,53467;2.23E-04,75942;4.18E-04,53468;3.71E-03,55323;3.79E-02
CTNNB1,52245;1.82E-04,52247;1.85E-02,53653;7.47E-02,52243;8.32E-02,40223;4.93E-01
ZNF75A,77257;1.90E-04,77265;5.32E-02,,,
GLI2,42715;1.93E-04,38718;5.94E-01,76995;8.39E-01,,
ZBTB6,65189;1.96E-04,65192;6.24E-04,65190;6.79E-02,,
ZMYM3,74669;2.07E-04,74661;5.59E-04,64657;4.79E-03,64656;5.15E-03,74677;6.73E-03
ZEB1,46245;2.07E-04,46139;1.71E-03,67610;1.04E-01,64828;1.12E-01,64829;3.22E-01
JMJD1C,59004;2.12E-04,57960;3.56E-03,59001;1.10E-02,59006;2.85E-01,
ZBTB8A,63685;2.25E-04,63686;1.55E-03,,,
ZBTB40,63068;2.32E-04,63069;1.43E-03,63278;2.02E-03,62937;2.87E-03,63800;1.36E-02
TTF2,36230;2.32E-04,36238;7.38E-02,36232;2.35E-01,,
BPTF,76520;2.42E-04,,,,
FOS,1991;2.55E-04,1990;1.34E-03,1740;1.40E-03,45853;1.50E-03,45959;3.28E-03
ZNF654,63738;2.57E-04,63737;4.65E-04,,,
ETS2,38712;2.60E-04,63993;2.92E-01,63992;4.22E-01,,
NFRKB,64143;2.66E-04,64144;4.69E-04,,,
ZEB2,62509;2.70E-04,63283;7.57E-03,62508;7.84E-03,63535;5.01E-02,63282;8.71E-02
ELF2,38739;2.72E-04,42759;2.66E-02,,,
L3MBTL2,63814;2.72E-04,63813;1.65E-02,2085;3.77E-01,2084;7.15E-01,
ZNF362,64321;2.80E-04,64322;1.78E-03,,,
PRAME,2110;2.80E-04,,,,
IKZF1,63463;2.86E-04,64919;3.60E-04,63462;5.75E-03,57640;7.38E-03,64918;3.25E-02
MTA2,62756;2.87E-04,63213;1.05E-02,62757;1.43E-02,63212;6.65E-02,63874;1.23E-01
E2F6,46297;2.98E-04,45898;3.69E-03,46177;2.10E-02,1978;2.65E-02,46071;3.71E-02
TERC,32850;3.02E-04,32848;9.21E-04,32856;2.00E-03,32853;2.52E-03,
KDM2B,73701;3.28E-04,70133;1.30E-02,58086;2.33E-02,58062;2.98E-02,58083;5.28E-02
NFKB1,68051;3.29E-04,68048;1.37E-02,42698;4.68E-01,76401;6.86E-01,76400;8.06E-01
DNMT1,54106;3.29E-04,65040;2.76E-01,65041;2.91E-01,32826;4.12E-01,32824;4.12E-01
ZXDC,77256;3.29E-04,,,,
CEBPA,48279;3.30E-04,48263;9.46E-04,3006;2.33E-03,48277;3.46E-03,48280;4.15E-03
POLR3D,41628;3.30E-04,74906;8.81E-03,74907;2.32E-02,74909;7.02E-02,68058;1.42E-01
BRD3,57807;3.53E-04,55848;1.38E-03,43050;2.16E-03,57806;4.15E-03,43053;5.72E-03
ORC2,72426;3.61E-04,72425;4.12E-01,,,
PRDM10,63035;3.63E-04,63034;5.47E-04,,,
STAT5,44084;3.67E-04,44087;4.42E-04,44085;3.74E-02,44086;5.11E-02,55491;9.65E-01
HMG20A,77262;3.68E-04,77268;9.59E-02,,,
CHD2,45638;3.70E-04,45764;4.28E-04,45701;1.32E-02,45802;1.35E-01,45905;2.14E-01
ZNF589,64008;3.85E-04,64009;1.68E-03,,,
CDK7,40053;3.86E-04,69615;4.21E-04,43592;9.38E-04,40055;9.75E-04,43739;1.61E-03
HMGN1,5194;3.90E-04,,,,
TCF7L2,45714;4.03E-04,45782;3.55E-03,46022;3.81E-03,43061;6.36E-03,36843;1.44E-02
NFIA,77263;4.09E-04,77267;5.53E-02,,,
TEAD1,48240;4.14E-04,71237;2.33E-03,56542;5.35E-03,56535;7.44E-03,54611;4.47E-02
EMX1,44562;4.38E-04,44564;2.62E-02,44563;5.07E-02,49179;1.89E-01,38788;2.37E-01
SP4,65111;4.47E-04,65110;2.54E-03,46179;2.80E-03,65112;4.15E-01,
DEAF1,63449;4.65E-04,,,,
TAF3,38585;4.71E-04,,,,
TRAF7,72854;4.75E-04,72855;6.77E-03,72856;1.29E-02,72857;1.71E-02,
NANOG,51514;5.10E-04,46173;9.87E-04,955;4.64E-03,4933;3.47E-02,4932;7.19E-02
CBX3,46209;5.18E-04,9228;1.04E-02,9230;2.35E-02,46291;1.75E-01,8780;2.73E-01
PRDM11,52170;5.24E-04,52171;2.03E-01,,,
HDAC2,46235;5.45E-04,46181;9.02E-03,45222;1.82E-02,8810;1.82E-02,62635;5.63E-02
POU5F1,63137;5.57E-04,58486;6.10E-04,63136;2.69E-03,58494;6.04E-03,58495;1.37E-02
DEK,63019;5.84E-04,63018;5.39E-03,49697;2.70E-01,49698;2.74E-01,
POU2F1,68236;5.84E-04,1332;1.05E-01,68233;2.48E-01,68237;4.45E-01,68232;4.52E-01
TFAP2C,39978;6.02E-04,9510;1.05E-03,9508;3.00E-03,9509;5.81E-03,45770;1.45E-02
E2F4,45617;6.19E-04,46000;1.92E-03,45951;4.65E-03,36807;2.32E-02,45752;2.66E-02
