,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
42950|MYC,4.569952533062249e-08,Homo sapiens,MYC,tf,LoVo,None,Colon,1
46014|CTCF,4.663142277872012e-08,Homo sapiens,CTCF,tf,NHDF-neo,Fibroblast,Skin,1
58333|MED1,5.279718662265509e-08,Homo sapiens,MED1,predicted transcription factor,LNCaP-abl,Epithelium,Prostate,1
63822|GTF2E2,5.937335656458487e-08,Homo sapiens,GTF2E2,tf,K562,Erythroblast,Bone Marrow,1
69810|NELFE,6.354384884943443e-08,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
67798|BRD4,6.406453251228683e-08,Homo sapiens,BRD4,cr,SUM149,None,None,1
63974|GATA4,6.498726734527338e-08,Homo sapiens,GATA4,tf,HepG2,Epithelium,Liver,1
45878|GTF2F1,6.644580269332678e-08,Homo sapiens,GTF2F1,tf,K562,Erythroblast,Bone Marrow,1
65084|SP2,6.704574467830682e-08,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
62505|SMC3,6.988266310070657e-08,Homo sapiens,SMC3,predicted chromatin regulator,IMR90,Fibroblast,Lung,1
45833|CTCF,7.301070498177964e-08,Homo sapiens,CTCF,tf,None,Embryonic Fibroblast,Foreskin,1
1214|ELK4,7.346500896510122e-08,Homo sapiens,ELK4,tf,HeLa-S3,Epithelium,Cervix,1
57808|BRD4,7.534615764637209e-08,Homo sapiens,BRD4,cr,LX2,Hepatic Stellate Cell,None,1
57809|BRD4,7.788347955450803e-08,Homo sapiens,BRD4,cr,LX2,Hepatic Stellate Cell,None,1
42940|MYC,8.236055626387184e-08,Homo sapiens,MYC,tf,GP5d,None,Colon,1
43451|NELFA,8.616965735397386e-08,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,0
8091|MYC,8.799357925637352e-08,Homo sapiens,MYC,tf,GM12878,B Lymphocyte,Blood,1
45713|CTCF,8.832569881045416e-08,Homo sapiens,CTCF,tf,None,Epithelium,None,1
5966|MYC,9.543431939151859e-08,Homo sapiens,MYC,tf,CA46,B Lymphocyte,None,0
69807|NELFE,1.0046325971124759e-07,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
45561|CTCF,1.0194774457961131e-07,Homo sapiens,CTCF,tf,AG04449,Fibroblast,Skin,1
8116|MYC,1.0497931418607109e-07,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
69811|NELFE,1.0588600446448382e-07,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
50412|KLF11,1.1382396586379073e-07,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1
36356|POLR2B,1.2181733782812287e-07,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1
50379|EZH2,1.2691803724651507e-07,Homo sapiens,EZH2,cr,None,Proerythroblast,Fetal Liver,1
58489|CTCF,1.5074151193950058e-07,Homo sapiens,CTCF,tf,None,Embryonic Stem Cell,Embryo,1
62979|CTCF,1.5219346699568703e-07,Homo sapiens,CTCF,tf,None,None,gastroesophageal sphincter,1
45648|ZZZ3,1.5528769597983327e-07,Homo sapiens,ZZZ3,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
59543|MYC,1.5889490739828815e-07,Homo sapiens,MYC,tf,IMEC,Epithelium,Breast,1
58343|MED1,1.6393494861599578e-07,Homo sapiens,MED1,predicted transcription factor,LNCaP-abl,Epithelium,Prostate,1
55666|PAF1,1.6933222746207122e-07,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1
64801|BCL3,1.7012508446434538e-07,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
45347|CTCF,1.84938190928019e-07,Homo sapiens,CTCF,tf,None,Myoblast,Skeletal Muscle,1
45858|CTCF,1.9072428308897216e-07,Homo sapiens,CTCF,tf,None,Fibroblast,Connective Tissue,1
8788|KAT2B,1.9127285261211213e-07,Homo sapiens,KAT2B,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1
45418|KAT2B,1.9127285261211213e-07,Homo sapiens,KAT2B,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1
64798|CREM,1.951502730523913e-07,Homo sapiens,CREM,tf,HepG2,Epithelium,Liver,1
67425|SIX2,1.9873421575056227e-07,Homo sapiens,SIX2,tf,None,Cortex,Embryonic Kidney,1
69246|SIX2,1.9873421575056227e-07,Homo sapiens,SIX2,tf,None,Cortex,Kidney,1
63975|GATA4,1.996555208383377e-07,Homo sapiens,GATA4,tf,HepG2,Epithelium,Liver,1
41283|CTCF,2.05263075869766e-07,Homo sapiens,CTCF,tf,IMR90,Fibroblast,Lung,1
44096|RUNX1,2.084056860973682e-07,Homo sapiens,RUNX1,tf,None,T Lymphocyte,Blood,1
3056|CTCF,2.096128504103234e-07,Homo sapiens,CTCF,tf,None,Stromal Cell,Adipose,1
45526|CTCF,2.2451003639512024e-07,Homo sapiens,CTCF,tf,None,Osteoblast,Bone,1
69812|NELFE,2.2469505955857727e-07,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
68777|BRD4,2.4651288027532914e-07,Homo sapiens,BRD4,cr,HCT-116,Colon cancer cell,Colon,1
58639|MED1,2.4843522067330426e-07,Homo sapiens,MED1,predicted transcription factor,LNCaP-abl,Epithelium,Prostate,1
45710|CTCF,2.7127470531018716e-07,Homo sapiens,CTCF,tf,None,Myocyte,Heart,1
38197|CTCF,2.8477643693181065e-07,Homo sapiens,CTCF,tf,FB0167P,Fibroblast,None,1
64177|TAF7,3.052844557704937e-07,Homo sapiens,TAF7,predicted transcription factor,K562,Erythroblast,Bone Marrow,1
32803|MED1,3.15490652436079e-07,Homo sapiens,MED1,predicted transcription factor,P493-6,B cell lymphoma,None,1
45576|CTCF,3.226804108913406e-07,Homo sapiens,CTCF,tf,BJ,Fibroblast,Skin,1
45570|CTCF,3.250521798947581e-07,Homo sapiens,CTCF,tf,AG10803,Fibroblast,Skin,1
45684|TBP,3.511539186651369e-07,Homo sapiens,TBP,tf,H1,Embryonic Stem Cell,Embryo,1
35924|CTCF,3.6319734036949214e-07,Homo sapiens,CTCF,tf,WI-38,Fibroblast,Lung,1
2748|CREBBP,3.793397444495916e-07,Homo sapiens,CREBBP,cr,T98G,None,Brain,1
63460|MTA3,3.842786998609071e-07,Homo sapiens,MTA3,tf,MCF-7,Epithelium,Breast,1
46018|CTCF,3.869143360146765e-07,Homo sapiens,CTCF,tf,NHLF,Fibroblast,Lung,1
64298|NFE2L2,3.9354520425805006e-07,Homo sapiens,NFE2L2,tf,HeLa-S3,Epithelium,Cervix,1
45838|CTCF,4.0220834635062985e-07,Homo sapiens,CTCF,tf,None,Epithelium,Mammary Gland,1
64912|BCL3,4.022375421630642e-07,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
49243|ETS1,4.062034120733138e-07,Homo sapiens,ETS1,tf,PANC-1,None,Pancreas,1
45711|CTCF,4.186109106574243e-07,Homo sapiens,CTCF,tf,None,Epithelium,Heart,1
1215|ELK4,4.536310271308075e-07,Homo sapiens,ELK4,tf,HeLa-S3,Epithelium,Cervix,1
45845|CTCF,4.6360392724764665e-07,Homo sapiens,CTCF,tf,HRE,Epithelium,None,1
64178|TAF7,4.6387600421970987e-07,Homo sapiens,TAF7,predicted transcription factor,K562,Erythroblast,Bone Marrow,1
45567|CTCF,4.711689093883642e-07,Homo sapiens,CTCF,tf,AG09319,Fibroblast,Gingiva,1
38196|CTCF,4.903435869008099e-07,Homo sapiens,CTCF,tf,FB0167P,Fibroblast,None,1
72629|BRD4,5.001059092402116e-07,Homo sapiens,BRD4,cr,None,Endothelial Cell,Umbilical Vein,1
64183|BCL3,5.111365469767648e-07,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
45919|ZMIZ1,5.477503431383646e-07,Homo sapiens,ZMIZ1,not sure,K562,Erythroblast,Bone Marrow,1
3060|CTCF,5.487381862234741e-07,Homo sapiens,CTCF,tf,None,T Lymphocyte,Blood,1
45730|RFX5,5.542919931378343e-07,Homo sapiens,RFX5,tf,HeLa-S3,Epithelium,Cervix,1
45755|ELK4,5.590424089207957e-07,Homo sapiens,ELK4,tf,HeLa-S3,Epithelium,Cervix,1
56978|GTF2B,5.591893372791645e-07,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
45558|CTCF,5.727907976815771e-07,Homo sapiens,CTCF,tf,A549,Epithelium,Lung,1
8106|MYC,5.794346920606763e-07,Homo sapiens,MYC,tf,HepG2,Epithelium,Liver,1
45866|MXI1,5.846237659534737e-07,Homo sapiens,MXI1,tf,IMR90,Fibroblast,Lung,1
45839|CTCF,6.371793171422446e-07,Homo sapiens,CTCF,tf,None,Epithelium,Mammary Gland,1
45840|CTCF,6.59897824051292e-07,Homo sapiens,CTCF,tf,None,Fibroblast,Pulmonary Artery,1
45855|CTCF,6.859279742532642e-07,Homo sapiens,CTCF,tf,None,Endothelial Cell,Umbilical Vein,1
8088|CTCF,6.859279742532642e-07,Homo sapiens,CTCF,tf,None,Endothelial Cell,Umbilical Vein,1
58492|MED1,6.940856075998703e-07,Homo sapiens,MED1,predicted transcription factor,None,Embryonic Stem Cell,Embryo,1
56355|MED1,7.073661811296539e-07,Homo sapiens,MED1,predicted transcription factor,MOLM-14,Myeloid Cell,None,1
45969|IRF1,7.185960809730219e-07,Homo sapiens,IRF1,tf,K562,Erythroblast,Bone Marrow,1
45843|CTCF,7.273479817881956e-07,Homo sapiens,CTCF,tf,None,Fibroblast,Lung,1
45712|CTCF,7.411496082410096e-07,Homo sapiens,CTCF,tf,None,Epithelium,None,1
63855|BCL3,7.467538284400277e-07,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
35380|CTCF,7.643178001059958e-07,Homo sapiens,CTCF,tf,NHLF,Fibroblast,Lung,1
45564|CTCF,7.766414208409955e-07,Homo sapiens,CTCF,tf,AG04450,Fibroblast,Fetal Lung,1
45850|CTCF,7.877808038680989e-07,Homo sapiens,CTCF,tf,None,Endothelial Cell,Umbilical Vein,1
68711|BRD4,8.018217059757582e-07,Homo sapiens,BRD4,cr,IMR90,None,None,1
45778|MAX,8.058293802792882e-07,Homo sapiens,MAX,tf,HeLa-S3,Epithelium,Cervix,1
51442|CTCF,8.097324906697345e-07,Homo sapiens,CTCF,tf,HUES64,Embryonic Stem Cell,Embryo,1
46028|CTCF,8.220863334518214e-07,Homo sapiens,CTCF,tf,RPTEC,Epithelium,Kidney,1
45937|STAT1,8.330974542447578e-07,Homo sapiens,STAT1,tf,K562,Erythroblast,Bone Marrow,1
53633|STAT5B,8.580459524010209e-07,Homo sapiens,STAT5B,tf,None,T Lymphocyte,Blood,1
2400|TDRD3,9.406244023124621e-07,Homo sapiens,TDRD3,cr,MCF-7,Epithelium,Breast,1
63387|CHD1,9.445670940411155e-07,Homo sapiens,CHD1,predicted chromatin regulator,MCF-7,Epithelium,Breast,1
46190|SP1,9.702713109072114e-07,Homo sapiens,SP1,predicted chromatin regulator,H1,Embryonic Stem Cell,Embryo,1
56982|GTF2B,9.755813324963114e-07,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
45892|JUN,9.810490039785513e-07,Homo sapiens,JUN,tf,K562,Erythroblast,Bone Marrow,1
45666|CTCF,9.850140048617284e-07,Homo sapiens,CTCF,tf,GM13976,Lymphoblastoid,Blood,1
74206|BRD4,9.89633094583553e-07,Homo sapiens,BRD4,cr,SF8628,None,Pontine,1
46191|JUND,9.952449623318316e-07,Homo sapiens,JUND,tf,H1,Embryonic Stem Cell,Embryo,1
8793|RBBP5,1.0219898421981455e-06,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1
5045|CTCF,1.0296706415835466e-06,Homo sapiens,CTCF,tf,GM12892,Lymphoblastoid,Blood,1
47897|CTCF,1.0302631082703684e-06,Homo sapiens,CTCF,tf,T47D-MTVL,Epithelium,Mammary Gland,1
45865|CTCF,1.052250275968003e-06,Homo sapiens,CTCF,tf,IMR90,Fibroblast,Lung,1
55467|NELFA,1.1033946988314725e-06,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1
49009|CPSF3L,1.1064912824876316e-06,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1
5828|CTCF,1.1915335602075139e-06,Homo sapiens,CTCF,tf,BJAB,B cell lymphoma,None,1
45683|GTF2F1,1.2575521842750348e-06,Homo sapiens,GTF2F1,tf,H1,Embryonic Stem Cell,Embryo,1
63687|SMC3,1.273633228437987e-06,Homo sapiens,SMC3,predicted chromatin regulator,A549,Epithelium,Lung,1
39560|MYC,1.30516728380492e-06,Homo sapiens,MYC,tf,BJ,Fibroblast,Skin,1
45708|CTCF,1.3119775326142502e-06,Homo sapiens,CTCF,tf,None,Endothelial Cell,Umbilical Vein,1
72342|MYC,1.332416659061142e-06,Homo sapiens,MYC,tf,U87,Glioblastoma cell,None,1
45706|CTCF,1.3452889128240386e-06,Homo sapiens,CTCF,tf,None,Astrocyte,Cerebellum,1
3053|CTCF,1.3986557730882865e-06,Homo sapiens,CTCF,tf,None,Epithelium,Pancreatic Islet,1
76100|ESR1,1.4283564213068978e-06,Homo sapiens,ESR1,tf,MCF-7,None,Mammary Gland,1
64317|ETV4,1.4339761483794788e-06,Homo sapiens,ETV4,tf,HepG2,Epithelium,Liver,1
45504|CTCF,1.4345757589073749e-06,Homo sapiens,CTCF,tf,NHLF,Fibroblast,Lung,1
52496|TCF21,1.4499551455049442e-06,Homo sapiens,TCF21,tf,None,None,Coronary artery smooth muscle,1
5830|CTCF,1.5043341173859304e-06,Homo sapiens,CTCF,tf,BL-41,B Lymphocyte,Blood,1
45737|GTF2F1,1.507415951562674e-06,Homo sapiens,GTF2F1,tf,HeLa-S3,Epithelium,Cervix,1
46070|MAX,1.518861242666425e-06,Homo sapiens,MAX,tf,A549,Epithelium,Lung,1
75572|CTCF,1.5390374180634936e-06,Homo sapiens,CTCF,tf,None,None,None,1
36362|GTF2B,1.5421243922397743e-06,Homo sapiens,GTF2B,tf,IMR90,Fibroblast,Lung,1
48250|WDR5,1.5590453993352682e-06,Homo sapiens,WDR5,cr,LNCaP,Epithelium,Prostate,1
46062|USF1,1.5734257730048995e-06,Homo sapiens,USF1,tf,A549,Epithelium,Lung,1
45888|JUN,1.5758154866540863e-06,Homo sapiens,JUN,tf,K562,Erythroblast,Bone Marrow,1
45834|CTCF,1.6086901620249172e-06,Homo sapiens,CTCF,tf,None,Embryonic Fibroblast,Foreskin,1
45455|CTCF,1.6196740512119945e-06,Homo sapiens,CTCF,tf,None,Astrocyte,Brain,1
46084|RAD21,1.648346649507637e-06,Homo sapiens,RAD21,not sure,A549,Epithelium,Lung,1
63000|BCL3,1.653672190793376e-06,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
70561|MYC,1.7322660630925135e-06,Homo sapiens,MYC,tf,U2OS,None,Bone,1
46008|MYC,1.7353720890844748e-06,Homo sapiens,MYC,tf,MCF-10A,Epithelium,Breast,1
35011|FOXM1,1.7406581301337987e-06,Homo sapiens,FOXM1,tf,MDA-MB-231,Epithelium,Breast,1
45932|GTF2B,1.7698408994459847e-06,Homo sapiens,GTF2B,tf,K562,Erythroblast,Bone Marrow,1
8098|MYC,1.7751267710197638e-06,Homo sapiens,MYC,tf,HeLa,Epithelium,Cervix,1
45472|CTCF,1.7880223481259172e-06,Homo sapiens,CTCF,tf,NHDF-Ad,Fibroblast,Skin,1
45718|CTCF,1.8713573408102313e-06,Homo sapiens,CTCF,tf,None,Epithelium,Esophagus,1
58363|CTCF,1.8751710855746673e-06,Homo sapiens,CTCF,tf,PANC-1,None,Pancreas,1
47299|TP53,1.8885140871671702e-06,Homo sapiens,TP53,predicted transcription factor,MCF-7,Epithelium,Breast,1
58636|MED1,1.8996933819903639e-06,Homo sapiens,MED1,predicted transcription factor,LNCaP-abl,Epithelium,Prostate,1
68783|BRD4,1.91113346714733e-06,Homo sapiens,BRD4,cr,HCT-116,Colon cancer cell,Colon,1
62534|BCL3,1.943055428221818e-06,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
76251|CTCF,1.960995026473178e-06,Homo sapiens,CTCF,tf,MCF-10A,Epithelium,None,1
63854|BCL3,1.971859787730512e-06,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
69814|NELFE,1.9760239871047247e-06,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
63098|SMAD5,1.9923440252034297e-06,Homo sapiens,SMAD5,tf,GM12878,B Lymphocyte,Blood,1
68228|NR3C1,2.001925113070957e-06,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1
76252|CTCF,2.0441692963890645e-06,Homo sapiens,CTCF,tf,MCF-10A,Epithelium,None,1
50414|KLF11,2.1072147821654674e-06,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1
45729|ELK1,2.113463233033297e-06,Homo sapiens,ELK1,tf,HeLa-S3,Epithelium,Cervix,1
48482|CTCF,2.1328014220833857e-06,Homo sapiens,CTCF,tf,BEAS-2B,Epithelium,Lung,1
48060|BRD4,2.137782724176418e-06,Homo sapiens,BRD4,cr,None,Endothelial Cell,Umbilical Vein,1
74668|BATF,2.168982206396386e-06,Homo sapiens,BATF,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
45592|CTCF,2.2388293156594408e-06,Homo sapiens,CTCF,tf,GM12865,B Lymphocyte,Blood,1
45862|RAD21,2.2554045130962486e-06,Homo sapiens,RAD21,not sure,IMR90,Fibroblast,Lung,1
68490|KAT5,2.2749404766653214e-06,Homo sapiens,KAT5,cr,K562,Lymphoblast,None,1
46036|JUND,2.3287602474719726e-06,Homo sapiens,JUND,tf,SK-N-SH,Neuroblastoma cell,Brain,1
47896|CTCF,2.3451024725451575e-06,Homo sapiens,CTCF,tf,T47D-MTVL,Epithelium,Mammary Gland,1
40221|BRD4,2.3539660140570184e-06,Homo sapiens,BRD4,cr,U87,None,Brain,1
63602|BCL3,2.372390707272576e-06,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
39737|CTCF,2.4384605197269593e-06,Homo sapiens,CTCF,tf,LNCaP,Epithelium,Prostate,1
69809|NELFE,2.494379198136887e-06,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
75573|CTCF,2.4949302488974645e-06,Homo sapiens,CTCF,tf,None,None,None,1
45571|CTCF,2.497705979986886e-06,Homo sapiens,CTCF,tf,None,Fibroblast,Umbilical Vein,1
45554|RAD21,2.583323211124977e-06,Homo sapiens,RAD21,not sure,A549,Epithelium,Lung,1
63306|CREB1,2.6230250859682336e-06,Homo sapiens,CREB1,tf,HepG2,Epithelium,Liver,1
35929|CTCF,2.6555354651347507e-06,Homo sapiens,CTCF,tf,WI-38,Fibroblast,Lung,1
71677|CTCF,2.7244386132663223e-06,Homo sapiens,CTCF,tf,MCF-7,None,Breast,1
46050|CTCF,2.7439129272610607e-06,Homo sapiens,CTCF,tf,WI-38,Fibroblast,Lung,1
72605|CDK9,2.7644282071248583e-06,Homo sapiens,CDK9,tf,A375,Melanoma Cell,None,1
44097|RUNX1,2.7717145458794334e-06,Homo sapiens,RUNX1,tf,None,T Lymphocyte,Blood,1
63407|POLR2AphosphoS5,2.7763855218188027e-06,Homo sapiens,POLR2AphosphoS5,,None,iPSC,None,1
45667|CTCF,2.7906499274754637e-06,Homo sapiens,CTCF,tf,GM13977,Lymphoblastoid,Blood,1
45841|CTCF,2.9096791581140202e-06,Homo sapiens,CTCF,tf,None,Fibroblast,Pulmonary Artery,1
38188|CTCF,2.9390011506147395e-06,Homo sapiens,CTCF,tf,FB8470,Fibroblast,None,1
3058|CTCF,2.9497131533440246e-06,Homo sapiens,CTCF,tf,None,Stromal Cell,Adipose,1
52495|TCF21,2.986260727144696e-06,Homo sapiens,TCF21,tf,None,None,Coronary artery smooth muscle,1
42298|CTCF,2.9908733132355536e-06,Homo sapiens,CTCF,tf,GM12890,Lymphoblastoid,Blood,1
49021|CPSF3L,2.9935064375097298e-06,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1
3059|CTCF,3.059435314867187e-06,Homo sapiens,CTCF,tf,None,Stromal Cell,Adipose,1
