,0,TF
55666|PAF1,1.9167715735162143e-142,PAF1
1312|PHF8,2.213681043614286e-138,PHF8
52091|TP53,1.6453692277697702e-136,TP53
74347|NEUROD1,1.9940938551550682e-130,NEUROD1
53076|RBP2,2.079363095388848e-130,RBP2
69813|NELFE,3.5339120286684215e-129,NELFE
68635|KMT2D,4.001308390800193e-129,KMT2D
44028|BRCA1,5.227279210957955e-125,BRCA1
74686|KLF10,6.7092541283288775e-124,KLF10
49852|WDR5,8.089571261669348e-123,WDR5
43451|NELFA,9.067711783360391e-123,NELFA
46320|TAF1,2.4310930144859545e-121,TAF1
38804|E2F8,4.8057036687757096e-120,E2F8
45973|MYC,6.570869422614929e-120,MYC
8812|KDM5A,4.234892733995634e-119,KDM5A
56961|GTF2B,1.52402599622013e-118,GTF2B
51750|FOXP1,5.461731299424041e-117,FOXP1
43045|BRD2,6.732415681069492e-117,BRD2
70093|TET2,3.457622478037285e-116,TET2
72405|PARP1,4.219881910262108e-116,PARP1
50894|SPI1,7.089100176021677e-116,SPI1
9205|HCFC1,9.035912326680335e-116,HCFC1
9216|POLR2B,1.4393111134084377e-115,POLR2B
67828|BRD4,1.749554112436909e-115,BRD4
49238|ETS1,7.262726133755524e-115,ETS1
46307|PML,9.431440061473414e-115,PML
5195|YY1,5.180975075276441e-114,YY1
63883|BCL3,5.585948699559875e-114,BCL3
49266|SCML2,2.4721048926985597e-112,SCML2
63097|SMAD5,9.078639035571974e-112,SMAD5
56044|GABPA,1.5853739379586105e-111,GABPA
63029|MBD2,1.9197743851178268e-111,MBD2
45969|IRF1,3.7138116612706166e-111,IRF1
42744|RELA,2.1091644010762248e-110,RELA
38654|NFATC1,5.874725271789619e-110,NFATC1
56353|CDK8,1.2262744409627404e-109,CDK8
63975|GATA4,1.7204607994600653e-109,GATA4
5570|POLR2M,3.2815814730561756e-109,POLR2M
4929|TAFII,1.673118938215571e-108,TAFII
3038|CREBBP,4.143312980787548e-108,CREBBP
45849|MAX,3.2952218867355097e-107,MAX
42774|NFYC,4.320384277822521e-107,NFYC
38724|GMEB2,1.550585769836527e-106,GMEB2
45729|ELK1,1.708640092006015e-106,ELK1
43105|RBPJ,2.263743220543685e-106,RBPJ
49493|CDK7,3.339427582396828e-106,CDK7
46054|SIX5,3.9762429906585725e-106,SIX5
63156|GABP,1.5653402571174378e-105,GABP
45791|TBP,2.6660211105856026e-105,TBP
38784|RFX1,4.9387102857255155e-105,RFX1
43081|CDK9,6.3526510871319186e-105,CDK9
76529|MBTD1,8.294209728047142e-105,MBTD1
53468|KDM1A,8.936622193735508e-105,KDM1A
46355|ELF1,1.1520251557020455e-104,ELF1
38658|SOX2,1.3625240815424134e-104,SOX2
49778|CHD8,2.115867536642548e-104,CHD8
64867|SIN3A,2.1355567892755343e-104,SIN3A
63104|ATF1,4.842429672234368e-104,ATF1
38585|TAF3,7.554005835693161e-104,TAF3
43684|KDM4C,1.0230218014971088e-103,KDM4C
46195|TAF7,9.168960617976086e-103,TAF7
64691|CBFB,1.1950705774242717e-102,CBFB
45419|SAP30,1.3188507298303983e-102,SAP30
67714|CREB1,1.6261033323893499e-102,CREB1
70731|FOXK1,2.3934898526277462e-102,FOXK1
48277|CEBPA,2.837332774201301e-102,CEBPA
64797|CREM,4.958349440799483e-102,CREM
42219|STAT3,9.319131074514607e-102,STAT3
58316|MED1,1.0984330020487527e-101,MED1
2110|PRAME,1.3239069903096311e-101,PRAME
41574|BRD1,1.763074967608191e-100,BRD1
45683|GTF2F1,1.89767903736595e-100,GTF2F1
50210|DDX21,2.1817766238438545e-100,DDX21
46132|EGR1,9.36119126192845e-100,EGR1
8482|KAT7,1.198983859498635e-99,KAT7
55344|SUMO2,1.3845125742151722e-99,SUMO2
50372|SUZ12,1.8431625761346686e-99,SUZ12
42715|GLI2,5.858855052489244e-99,GLI2
64773|SUPT5H,6.08041629053061e-99,SUPT5H
69873|AFF4,8.2280761581904e-99,AFF4
392|NOTCH1,8.511639508703013e-99,NOTCH1
74838|JMJD6,9.24811652890459e-99,JMJD6
46198|REST,2.9138079734154734e-98,REST
42800|STAT2,3.132456159062056e-98,STAT2
49481|RPE,3.345433391505127e-98,RPE
63362|C11orf30,5.610054025894395e-98,C11orf30
38719|DLX1,6.499530603219504e-98,DLX1
59170|SETD1A,2.134595241697605e-97,SETD1A
1219|GATAD1,2.7237230790070674e-97,GATAD1
42927|NIPBL,2.7977104423596865e-97,NIPBL
38712|ETS2,3.5708356280208704e-97,ETS2
45661|MAZ,3.693202456981546e-97,MAZ
1212|E2F1,4.038428976003365e-97,E2F1
46312|SRF,4.775264035533772e-97,SRF
64038|HBP1,1.5129975884950321e-96,HBP1
72356|TAL1,2.2328782319362577e-96,TAL1
45951|E2F4,3.136073660477052e-96,E2F4
