Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
WDHD1,77260;3.82E-33,77259;9.62E-32,,,
AR,56115;4.08E-33,36845;6.23E-30,56264;2.88E-25,56122;3.35E-24,56267;4.30E-22
HNF4A,371;5.97E-33,45790;5.08E-32,7343;2.04E-26,1447;1.70E-25,54673;3.36E-23
ZNF584,62861;6.45E-33,62862;2.57E-14,73938;2.21E-04,,
HIF1A,58172;6.83E-33,49447;2.94E-27,49446;4.16E-17,9496;5.39E-09,47084;1.24E-06
ZMYND8,76673;7.23E-33,76498;2.33E-29,76499;6.41E-24,76851;1.05E-12,76856;2.06E-12
MYBL2,46241;8.46E-33,5891;5.98E-05,5890;7.70E-05,38735;9.03E-05,56251;2.86E-04
MYF5,72878;1.04E-32,,,,
HNF1A,64546;1.12E-32,64547;1.89E-13,42667;1.19E-04,,
NFKB1,68051;1.33E-32,68048;2.66E-18,76400;1.17E-08,76401;6.75E-06,42698;1.56E-04
GTF2E2,63822;1.45E-32,63821;4.25E-05,,,
DEK,63018;1.52E-32,63019;6.79E-16,49697;2.01E-05,49698;5.22E-05,
TRIM24,69201;2.48E-32,64819;5.21E-21,69203;9.57E-20,69202;1.14E-19,64820;3.13E-17
CEBPB,45789;2.87E-32,46206;5.42E-31,45762;2.98E-24,45861;6.69E-20,46285;8.43E-19
HINFP,38704;2.87E-32,64046;5.21E-11,64045;3.10E-09,70797;4.59E-05,70796;1.16E-04
BCLAF1,6958;2.92E-32,46288;7.37E-31,,,
NFE2,67768;3.18E-32,50381;1.81E-31,39357;3.06E-27,67769;3.75E-08,45608;2.02E-07
FOXD2,38635;6.41E-32,,,,
MAFK,41625;7.16E-32,45746;4.54E-25,45954;1.07E-11,45864;2.73E-11,42854;2.43E-10
TRIM28,1175;9.11E-32,70926;1.60E-29,45725;7.69E-26,46046;4.65E-25,1174;2.41E-21
TBL1X,8564;9.36E-32,,,,
TFAP2C,45770;1.45E-31,9509;1.86E-31,39978;1.80E-29,9510;5.39E-18,9508;2.00E-15
PBX3,46121;2.10E-31,46082;1.87E-29,46358;1.48E-27,56901;1.13E-02,42859;1.00E+00
ZNF692,63537;2.23E-31,63538;2.00E-26,,,
SMC3,38811;2.81E-31,45759;5.96E-25,46040;1.26E-19,62505;1.13E-17,62504;2.25E-17
NANOG,46173;2.95E-31,955;2.19E-29,51514;1.67E-23,71758;3.54E-10,71756;4.57E-08
MEN1,73849;3.58E-31,73848;6.28E-29,73756;1.45E-04,73757;3.88E-04,
MBD1_isoform2,63122;4.08E-31,63123;1.18E-25,,,
ZNF335,63294;4.64E-31,63295;7.95E-30,70556;8.80E-09,70555;6.59E-08,70557;1.62E-04
CCDC101,1228;4.71E-31,1224;1.68E-16,,,
ZNF610,64255;5.47E-31,64256;6.59E-24,73937;2.59E-04,,
PRDM11,52170;6.70E-31,52171;2.35E-08,,,
GATA2,8412;6.78E-31,37587;4.04E-16,52057;1.48E-15,58873;3.28E-15,54397;7.05E-15
PROX1,49669;8.29E-31,74488;1.46E-08,74485;1.21E-06,,
EZH1,50374;9.59E-31,50373;5.82E-20,50377;3.43E-08,50378;7.78E-07,
CLOCK,38772;1.06E-30,59585;6.73E-05,71021;8.24E-05,68103;2.80E-04,71022;3.69E-04
NR1H3,69800;1.44E-30,69799;4.44E-27,69802;9.71E-27,69801;2.83E-22,41168;7.53E-04
TARDBP,63522;1.75E-30,63523;1.40E-27,62579;2.60E-24,62580;8.52E-18,
SREBF2,45607;2.30E-30,73412;9.09E-05,38765;1.28E-04,73411;3.91E-04,45812;4.19E-04
PKNOX1,62762;2.32E-30,62761;1.99E-28,,,
SOX13,63594;3.33E-30,63593;1.16E-06,,,
BARX1,42752;3.38E-30,42645;3.94E-05,,,
KLF4,48800;4.22E-30,67601;1.07E-27,36821;6.44E-12,48552;2.37E-07,33718;3.10E-05
FOSL2,46243;5.90E-30,46072;5.70E-21,46346;6.24E-20,54241;6.54E-17,46317;7.69E-12
ZBTB10,42804;6.18E-30,,,,
FOS,1741;6.28E-30,45959;1.73E-29,1992;1.73E-29,45853;4.11E-24,1990;1.20E-21
ZMIZ1,45919;8.09E-30,64817;2.59E-14,64816;3.40E-05,,
MITF,42179;9.22E-30,42176;1.30E-24,42177;8.33E-13,52398;8.29E-08,52397;2.13E-07
SUMO1,35724;9.56E-30,35700;2.34E-22,35694;3.53E-18,34357;1.59E-17,34355;2.98E-14
ZNF501,63631;1.10E-29,63632;2.28E-22,,,
ZNF701,77258;1.13E-29,77057;1.40E-04,,,
BMI1,49267;1.36E-29,8553;1.51E-19,50021;1.65E-09,57669;3.34E-05,49255;6.40E-05
ZEB2,63536;1.50E-29,62509;4.32E-25,63535;2.14E-24,63282;5.12E-23,62508;4.00E-22
SMAD3,278;1.81E-29,47576;6.68E-28,34017;3.56E-25,47577;4.91E-24,276;6.47E-24
NFYB,2095;1.81E-29,45625;4.72E-25,45936;1.47E-21,45758;1.13E-18,42773;1.01E-05
MGEA5,76709;2.14E-29,,,,
TET3,33988;2.15E-29,39719;2.58E-08,43669;1.22E-03,,
WRNIP1,45630;2.37E-29,,,,
KLF17,62618;2.60E-29,62617;1.46E-20,,,
BACH1,64377;3.37E-29,45690;4.43E-18,64378;2.17E-08,45900;4.84E-05,42751;8.73E-05
ASH2L,51333;3.43E-29,51332;1.18E-23,,,
VEZF1,8532;3.98E-29,38706;2.26E-18,8533;7.75E-05,,
ZBTB48,75273;4.04E-29,75275;1.13E-26,75284;1.07E-25,75282;2.57E-22,65155;2.98E-22
ZXDC,77256;5.75E-29,,,,
MYNN,64369;6.05E-29,64370;7.77E-19,65124;3.84E-05,64295;3.35E-03,64294;4.24E-03
ZNF644,64348;6.64E-29,64349;3.50E-20,52586;8.03E-05,,
KDM4A,45228;1.45E-28,8816;1.45E-28,,,
DNMT3B,62874;1.47E-28,62875;4.10E-25,70178;8.93E-23,70174;1.43E-22,32823;6.05E-05
RUNX1T1,40164;1.79E-28,58032;5.32E-09,39784;8.67E-08,39786;8.85E-07,35300;4.87E-06
ARID3A,45806;2.35E-28,45897;4.20E-25,74657;3.06E-08,,
TEAD4,46210;2.51E-28,46348;1.81E-22,46107;4.57E-19,46238;2.10E-17,46189;3.66E-15
NCOR1,53419;2.68E-28,8565;3.10E-24,8566;1.01E-22,35091;2.80E-17,39656;1.28E-05
ZNF711,2685;2.98E-28,,,,
E2F2,38865;5.18E-28,42757;1.00E+00,,,
KLF9,62637;5.97E-28,49949;3.02E-27,62800;5.08E-23,62636;8.14E-23,62799;2.43E-15
PATZ1,64981;6.04E-28,64982;6.71E-26,65119;4.73E-10,38668;2.49E-05,
CBX3,46209;1.11E-27,46291;1.68E-22,9230;5.71E-14,9228;2.01E-10,8780;1.48E-04
ASCL2,38812;1.84E-27,,,,
KDM6B,48443;1.98E-27,48576;1.31E-24,48442;3.72E-17,48577;3.93E-06,
NKX2-1,35474;2.16E-27,74052;7.26E-27,35475;3.31E-24,74051;3.95E-21,74050;9.76E-14
CTCFL,55779;3.58E-27,46293;3.89E-25,55775;1.88E-20,55771;3.80E-17,55785;3.50E-16
STAT5B,53629;4.35E-27,53630;1.25E-26,53632;5.33E-25,53637;4.16E-24,4592;5.42E-24
HNF4G,46239;4.56E-27,63224;5.39E-16,63225;3.03E-11,1452;1.00E-04,42832;1.00E+00
DDX5,1208;7.51E-27,49196;9.97E-01,,,
CCND2,76686;8.44E-27,76683;6.21E-21,,,
ARRB1,50152;1.04E-26,50162;7.69E-25,44055;9.30E-05,44056;1.35E-04,
FUS,53303;1.19E-26,53304;4.45E-25,58994;1.00E+00,,
SLC22A2,69220;1.24E-26,69219;8.91E-07,,,
ZNF175,62529;1.82E-26,62530;1.40E-20,62713;1.14E-04,65070;4.73E-04,62714;2.41E-03
CDK12,56010;1.86E-26,,,,
GTF2I,50699;2.45E-26,50713;4.96E-06,50715;9.25E-06,50694;1.14E-05,50708;2.35E-05
RAD51,63793;2.89E-26,63794;3.28E-12,73094;8.54E-05,62653;1.96E-04,62652;1.40E-03
PPARG,50411;3.28E-26,55130;2.06E-22,69798;6.74E-19,55136;5.01E-17,55128;6.91E-17
RUNX2,74117;3.36E-26,74116;1.46E-24,74546;7.99E-08,5373;2.23E-01,
ZBED1,62980;3.49E-26,62981;2.69E-12,,,
PRDM10,63035;4.70E-26,63034;6.07E-23,,,
POU3F2,68570;5.66E-26,68569;5.88E-23,68571;2.44E-04,68572;3.21E-04,
EMX1,44562;7.48E-26,44563;3.24E-25,44564;4.41E-13,38788;5.28E-05,49178;2.53E-04
BARX2,38820;1.04E-25,,,,
TTF1,47578;1.36E-25,47579;2.18E-21,,,
NCOA1,64887;1.82E-25,64888;9.84E-25,72452;2.04E-05,72451;5.64E-05,72450;1.48E-04
TRIM22,64619;3.08E-25,64620;5.59E-19,,,
DAXX,54105;3.63E-25,54104;8.13E-22,,,
ZNF414,63765;4.19E-25,63766;2.32E-20,,,
IKZF1,57640;4.36E-25,64919;3.18E-24,64735;2.12E-22,64734;2.82E-17,63463;3.61E-17
ZNF589,64008;4.84E-25,64009;1.74E-24,,,
SSU72,49742;5.92E-25,,,,
EHF,76282;6.48E-25,38657;5.51E-24,76283;7.80E-09,50820;5.79E-06,50819;8.79E-05
RXRG,2813;6.51E-25,4515;1.54E-06,2814;2.55E-06,2467;9.00E-06,2466;8.54E-05
KLF13,64022;7.50E-25,64021;2.12E-19,42684;1.53E-04,,
HMBOX1,64414;1.22E-24,,,,
STAT5,44084;1.60E-24,44086;1.80E-15,44085;9.37E-09,55491;1.15E-08,44087;2.79E-05
SPIB,48634;2.03E-24,48638;1.80E-17,48630;1.53E-09,48625;5.19E-08,38672;2.90E-06
KDM5C,68932;2.21E-24,8781;1.73E-13,68913;6.82E-09,58887;8.96E-07,68931;3.36E-05
ZNF382,64693;2.42E-24,64694;9.85E-23,65076;1.14E-10,65075;2.31E-08,65138;2.24E-05
EZH2,41788;2.46E-24,74684;2.25E-23,34326;1.89E-18,48763;1.10E-12,48765;1.17E-09
NR2F6,63771;2.61E-24,63772;2.41E-17,64300;6.88E-17,64301;2.25E-14,42702;1.50E-04
TFAP2A,45753;3.40E-24,56819;1.09E-20,56821;1.10E-19,56820;1.37E-16,2401;2.36E-13
SNAPC1,35268;3.54E-24,36355;7.28E-05,,,
GATA6,50979;5.41E-24,47595;4.13E-13,361;5.62E-05,51480;7.12E-05,51479;1.02E-04
ZNF24,65032;6.19E-24,63440;1.38E-19,65031;2.69E-15,62705;2.07E-14,63441;1.39E-13
BATF,74668;6.31E-24,46109;1.63E-13,48621;1.48E-03,48626;3.12E-03,
MTA2,63213;7.25E-24,63212;6.22E-13,62756;1.37E-12,63518;3.59E-12,63517;9.71E-11
DDX20,63599;9.43E-24,63600;1.43E-23,63425;5.20E-05,63426;1.28E-04,
HDAC4,70762;1.01E-23,,,,
ARNT2,42707;1.09E-23,,,,
ZNF324,64444;1.76E-23,64443;3.59E-22,65144;2.64E-17,73957;4.86E-04,
ATOH1,38856;2.34E-23,,,,
FOXO1,54243;2.39E-23,75852;1.71E-04,75853;2.96E-04,58301;4.71E-04,75851;5.81E-04
BACH2,39577;2.49E-23,55549;5.04E-06,55571;9.81E-06,,
EBF1,59344;2.93E-23,45656;7.40E-17,59345;3.72E-14,46129;2.07E-13,48179;4.95E-05
ZNF394,62792;3.68E-23,62793;8.14E-11,65158;1.47E-04,,
SUPT20H,5983;3.78E-23,45773;3.49E-13,5982;3.70E-11,45637;1.46E-10,
AGO1,44026;4.01E-23,48609;3.92E-05,48610;8.54E-05,48594;2.67E-03,48601;2.67E-03
LEO1,73696;4.06E-23,55661;1.62E-04,,,
TCF4,72367;6.47E-23,72366;5.32E-22,47101;2.73E-08,51608;5.76E-05,54668;7.79E-05
LHX2,38679;6.49E-23,50899;3.30E-03,,,
EED,62965;7.40E-23,62964;1.04E-22,41188;4.01E-04,50371;5.34E-04,41187;3.23E-02
NCAPG,54632;9.56E-23,54633;1.29E-20,54629;1.08E-05,54624;8.48E-05,54626;8.54E-05
TCF7,64697;9.75E-23,64696;2.67E-20,63592;1.52E-19,63591;1.44E-06,50135;5.67E-05
KMT2B,42906;1.17E-22,42732;1.67E-04,,,
REPIN1,39777;1.27E-22,39779;2.37E-18,39776;1.64E-10,35828;1.44E-06,39781;2.16E-06
RUNX3,46131;2.52E-22,,,,
RBCK1,38695;2.72E-22,,,,
ZNF341,62931;2.95E-22,62930;3.36E-20,65129;1.43E-10,,
KLF7,64010;3.10E-22,64011;1.25E-06,65134;9.58E-06,,
LYL1,38829;3.11E-22,59007;1.69E-05,59005;1.89E-05,58999;2.01E-05,36247;3.17E-05
ZBTB7B,38666;3.96E-22,,,,
SPIN1,74573;4.10E-22,,,,
ZNF740,64373;4.34E-22,64374;9.95E-10,63820;9.60E-05,63819;3.03E-04,
t-IgG-control,63031;4.53E-22,63030;1.63E-05,,,
KRAB,56850;4.74E-22,56843;6.89E-12,56856;2.37E-10,56849;5.73E-09,56855;8.08E-08
KLF15,65197;4.99E-22,65072;1.05E-13,65198;3.72E-06,42729;2.56E-05,
SIX2,69246;6.02E-22,67425;6.02E-22,69247;2.20E-06,69248;4.56E-05,67424;4.56E-05
KLF1,39350;6.43E-22,64685;1.83E-18,64686;4.97E-17,65188;3.15E-16,63870;1.94E-13
CEBPZ,63355;6.90E-22,63354;1.32E-18,45805;3.11E-07,38846;2.35E-04,
CD74,76930;1.18E-21,76927;3.74E-06,76931;2.45E-04,76929;2.73E-04,76928;4.04E-04
ID3,62514;1.29E-21,62513;1.74E-16,42768;7.85E-04,,
LEF1,57115;2.34E-21,63332;1.67E-18,57114;1.73E-14,63333;1.99E-13,53651;1.58E-07
FOXP3,44098;2.46E-21,44099;4.39E-16,44101;1.22E-04,44100;1.41E-04,38703;1.00E+00
ORC1,35296;2.87E-21,,,,
ZNF263,45726;3.25E-21,45958;4.38E-10,2158;1.49E-07,2157;5.46E-07,73965;7.71E-07
ZNF12,42882;3.88E-21,73975;1.28E-05,,,
ELF3,67615;7.86E-21,67597;1.39E-18,38646;1.65E-04,,
SMAD1,8415;9.09E-21,8447;2.02E-14,8416;8.74E-12,8432;4.04E-09,51554;2.24E-06
ZNF384,45922;1.56E-20,45634;2.24E-15,65106;6.36E-12,,
SND1,1794;1.62E-20,38173;2.53E-12,1795;5.19E-03,,
KAT2B,4418;1.69E-20,45742;2.34E-14,8788;2.50E-13,45418;2.50E-13,45635;2.10E-07
YAP1,54609;2.04E-20,54608;4.55E-16,55291;9.39E-11,54675;4.53E-09,55513;1.99E-07
ZNF2,62526;2.32E-20,62525;4.68E-18,73961;2.14E-02,,
ZSCAN29,62920;2.48E-20,62919;5.56E-13,65066;6.16E-05,,
NCOR2,35093;3.63E-20,35525;1.03E-16,39657;6.82E-05,39653;1.17E-04,
HEYL,42717;4.08E-20,,,,
ETV6,74647;4.28E-20,74648;2.65E-11,38801;8.54E-05,,
MXD3,42772;4.58E-20,,,,
BIRA,69217;5.14E-20,69218;9.38E-17,69216;8.49E-05,56247;4.82E-04,
HOXC9,43893;5.71E-20,43894;3.75E-13,,,
ZFP69B,63423;6.02E-20,63424;3.31E-14,73978;7.45E-05,,
KLF6,67600;6.50E-20,42730;2.59E-05,,,
ZFP64,65123;6.88E-20,65122;5.82E-14,63981;6.96E-05,65130;8.54E-05,63982;2.16E-04
YBX3,63935;7.21E-20,63936;1.62E-10,38842;1.00E+00,,
IKZF2,64555;7.86E-20,64556;4.78E-19,,,
ARNTL,42749;8.82E-20,71023;2.97E-15,71024;3.65E-07,42643;8.56E-05,59579;8.88E-05
NKX3-1,36252;9.08E-20,5678;6.86E-06,5677;3.31E-05,38667;1.00E+00,
TERF1,43825;1.08E-19,42790;1.81E-05,17;8.54E-05,,
ZNF600,62554;1.35E-19,62555;1.11E-18,,,
SRSF3,64771;1.49E-19,63150;2.30E-13,64770;3.85E-13,63151;3.77E-06,
ZBTB2,74683;1.95E-19,74659;7.09E-10,42878;1.14E-04,42877;1.67E-04,
UHRF2,76568;2.23E-19,,,,
SMAD2/3,1082;3.47E-19,1083;5.39E-14,51567;8.65E-05,51566;1.61E-04,51565;1.84E-04
PIAS1,55355;3.65E-19,55354;5.32E-13,71207;1.35E-12,71204;3.39E-07,71211;1.43E-05
ING5,41573;4.97E-19,,,,
GLIS2,63826;6.48E-19,63825;2.82E-17,38768;8.12E-05,,
BRD9,76526;8.50E-19,72398;1.03E-15,,,
MAFB,50112;1.90E-18,42691;1.58E-04,,,
TLX1,54657;1.93E-18,,,,
ARNT,5517;2.09E-18,62869;2.10E-13,62868;2.46E-06,33032;9.17E-05,38723;1.63E-04
EGR2,65147;2.38E-18,34567;2.13E-17,64861;8.56E-17,64860;6.77E-15,34563;1.35E-13
HDAC8,64617;4.10E-18,7486;2.17E-05,64618;5.96E-04,,
IL1B,74397;5.35E-18,74387;3.44E-15,74383;4.22E-08,74388;2.42E-04,74398;5.37E-04
GTF3C2,45901;5.67E-18,45756;4.99E-13,,,
UBE2I,35717;5.69E-18,35703;8.57E-05,,,
IRF3,45748;6.17E-18,45609;7.94E-15,45831;9.16E-10,42679;1.53E-04,
5HMC,44876;7.40E-18,44877;3.05E-15,44875;1.33E-09,55290;9.96E-05,55288;1.71E-04
TP63,71035;1.15E-17,36141;1.18E-13,36140;1.39E-07,71033;1.81E-06,68211;1.04E-05
EGR3,65186;1.41E-17,,,,
FOXA2,37366;1.62E-17,46227;9.76E-16,52683;1.95E-08,52681;2.69E-07,3262;2.48E-05
SNAI2,48343;1.94E-17,48344;3.51E-17,48340;4.29E-14,48339;1.04E-10,48337;7.99E-06
RFX2,38761;1.99E-17,42930;1.78E-05,42944;7.26E-05,,
RELB,76402;1.99E-17,76403;5.75E-12,68053;2.24E-07,68052;1.86E-05,42745;1.56E-04
CREB3,62680;2.29E-17,62679;8.98E-14,38841;4.24E-07,,
ZBTB16,76518;2.87E-17,,,,
CNOT3,76965;3.22E-17,76964;3.29E-05,76966;8.19E-05,,
FEZF1,65116;7.59E-17,64604;1.75E-10,64605;2.01E-07,,
MBD1_isoform1,63465;8.80E-17,63464;2.20E-11,,,
ZNF346,62899;9.34E-17,62900;6.44E-15,,,
CTBP2,45693;9.44E-17,50249;1.17E-04,50251;1.90E-04,,
KLF3,38790;1.02E-16,,,,
ZNF121,65114;1.71E-16,65170;8.08E-11,63037;3.58E-09,63038;4.69E-08,
ZNF71,62769;1.99E-16,,,,
ZMYM3,74669;2.04E-16,74661;3.02E-14,64656;7.76E-13,64657;6.33E-12,74654;4.55E-08
GRP20,45803;2.11E-16,,,,
ZC3H8,39918;2.28E-16,63718;8.55E-15,63719;3.78E-11,,
DEAF1,63449;2.66E-16,,,,
CASP8AP2,38860;3.29E-16,70859;8.88E-05,70856;9.38E-05,42754;1.00E+00,
ZNF554,65061;3.33E-16,,,,
DROSHA,63270;3.80E-16,63271;6.15E-10,62572;4.66E-05,62573;6.75E-05,70104;9.30E-05
BCAT1,5455;4.97E-16,5454;1.76E-12,,,
PBX2,63133;5.22E-16,63132;1.21E-15,64660;1.29E-11,64082;1.32E-08,64083;1.67E-08
SMARCC1,1346;8.09E-16,45732;8.09E-16,72114;1.03E-06,72120;1.64E-05,44427;2.69E-05
LMO2,49738;9.38E-16,49739;1.42E-09,36248;3.26E-06,40156;8.43E-06,35486;8.96E-06
NEUROG2,76812;1.34E-15,76811;2.77E-12,76814;6.41E-11,76810;1.06E-09,76809;5.82E-08
BCL11A,46151;1.36E-15,62560;1.94E-06,46178;9.88E-06,62561;3.85E-05,46186;1.12E-04
ZNF407,38750;1.42E-15,,,,
ZKSCAN8,63611;1.51E-15,63610;6.90E-11,,,
SPDEF,35041;1.52E-15,74048;3.49E-11,35052;4.26E-10,74047;3.41E-08,35049;9.04E-06
STAT5A,46280;1.61E-15,46146;2.80E-15,4589;1.40E-06,73724;6.20E-06,73722;3.20E-05
DR1,42711;1.99E-15,,,,
HDAC3,70761;2.56E-15,4125;1.76E-13,8661;3.22E-04,8662;1.31E-02,
KLF16,64424;3.28E-15,64425;2.94E-11,,,
BARHL1,38808;4.72E-15,,,,
ATF4,64175;4.94E-15,64176;5.40E-11,54129;7.97E-05,54135;1.06E-04,55518;1.39E-04
MBD4,46251;4.94E-15,,,,
CHAMP1,62619;5.16E-15,62620;9.15E-07,,,
ZNF750,48799;5.38E-15,,,,
ZNF202,73970;5.77E-15,62487;1.27E-03,62488;3.35E-03,,
INO80,69945;6.00E-15,69516;2.90E-10,44130;4.18E-06,69522;8.58E-05,69514;2.08E-04
PDX1,52147;8.77E-15,38760;8.24E-05,49200;2.25E-04,,
ELF5,33467;9.60E-15,33466;9.13E-05,,,
BRD7,280;9.60E-15,279;2.69E-04,,,
ZFP42,51549;1.13E-14,65098;8.24E-06,65099;1.56E-04,,
CAMTA2,38661;1.19E-14,,,,
TDRD3,2400;1.22E-14,,,,
GLIS1,63689;1.27E-14,65214;2.02E-14,38673;3.14E-11,63690;4.30E-11,
KDM3A,49955;2.00E-14,49954;4.69E-14,49953;8.01E-06,,
LANA,44695;2.07E-14,47737;2.96E-10,47738;2.32E-09,44697;3.77E-07,47736;5.11E-06
TERF2,43826;2.38E-14,50971;2.34E-05,50975;8.23E-05,18;8.54E-05,42791;8.56E-05
DNMT3A,70175;2.61E-14,70179;2.94E-10,70228;3.41E-07,70226;6.80E-05,32825;7.06E-05
MEF2D,64128;2.80E-14,64127;3.62E-12,38802;7.77E-05,,
ZBTB26,65120;2.80E-14,65121;8.26E-05,,,
ZNF84,42891;3.00E-14,73925;2.88E-01,,,
IRAK1,76859;3.72E-14,,,,
MTA3,46147;3.82E-14,63460;1.33E-13,52966;4.24E-08,63459;9.14E-07,
WT1,64977;4.16E-14,64978;6.27E-09,,,
CSDE1,63485;4.35E-14,63484;2.30E-12,64061;8.44E-05,64060;1.95E-04,
ZNF391,62985;5.90E-14,62986;1.14E-09,,,
SSRP1,38077;5.92E-14,38078;3.74E-11,63943;1.33E-10,38081;7.55E-05,63942;6.12E-04
ZFP37,63398;7.01E-14,63399;1.35E-12,,,
INSM2,63428;8.02E-14,63427;5.60E-11,,,
ERCC3,41411;8.04E-14,,,,
GRHL2,68002;1.17E-13,68001;4.68E-11,35323;4.97E-08,35315;8.36E-08,73183;6.21E-07
KLF12,65071;1.75E-13,,,,
ADNP,63582;2.08E-13,63581;2.94E-10,38734;4.13E-04,,
POLR3D,74907;2.44E-13,74906;2.52E-11,74909;6.53E-08,41628;1.14E-04,68066;2.47E-04
ZNF362,64322;2.67E-13,64321;1.15E-09,,,
ATF7IP,2972;3.19E-13,71057;5.27E-03,,,
FEV,38830;3.78E-13,,,,
H2AFX,77448;3.98E-13,76138;7.58E-05,77447;7.78E-05,76141;1.52E-04,76140;1.68E-04
EOMES,1006;4.30E-13,51445;4.04E-05,38649;8.54E-05,51448;1.13E-04,
ZSCAN5A,63376;4.44E-13,63377;1.20E-08,74428;8.69E-05,74427;1.70E-04,
PPARD,44350;4.53E-13,44351;1.17E-09,44348;1.52E-05,44389;2.49E-05,44349;7.00E-05
TEAD2,38779;4.60E-13,64090;4.71E-07,64089;3.87E-05,,
ZKSCAN5,77183;4.93E-13,,,,
DLX4,38722;5.53E-13,,,,
ESCO2,76412;7.82E-13,76408;2.29E-04,76409;3.36E-04,76411;1.00E+00,
ALKBH3,53165;8.78E-13,,,,
SMARCC2,1347;9.71E-13,45787;9.71E-13,,,
ARID2,58466;1.21E-12,58467;3.69E-05,,,
RBL1,38496;1.42E-12,,,,
MYOD1,36075;1.43E-12,36077;1.90E-09,75839;1.64E-05,42734;1.46E-04,
HDGF,62848;2.00E-12,62849;3.91E-11,62955;5.24E-05,63920;1.72E-04,62966;3.21E-04
RARG,49623;2.96E-12,49622;8.47E-06,49617;1.19E-05,38682;7.07E-05,49619;3.24E-04
DPF1,77255;3.35E-12,77264;1.69E-05,,,
PRKDC,49634;4.27E-12,48354;1.49E-11,48353;7.32E-06,49636;4.32E-05,49638;8.54E-05
ZNF250,38753;4.64E-12,65181;1.65E-04,,,
LARP7,73297;4.71E-12,63202;1.72E-05,63201;7.22E-04,73298;2.97E-03,57091;5.06E-03
SMARCE1,62880;5.43E-12,62879;1.48E-11,75037;4.01E-05,75039;1.78E-04,
DPF2,64319;5.52E-12,64320;1.36E-11,63060;1.49E-04,63061;4.44E-03,
598-SKD,49461;1.12E-11,49467;4.41E-05,55219;9.43E-05,55221;1.47E-04,55220;3.03E-04
SCRT2,63316;1.39E-11,63317;6.46E-08,,,
RORA,38800;1.40E-11,,,,
ARID1A,58462;1.51E-11,58463;9.33E-05,,,
ZNF528,65160;1.66E-11,65159;5.00E-06,65191;2.62E-05,73944;1.47E-04,
ERCC6,49036;1.96E-11,49030;5.86E-06,49027;1.63E-05,49033;6.32E-05,44356;1.47E-04
TCF21,52496;2.34E-11,52495;9.51E-06,52498;4.50E-04,52497;4.74E-04,
DRAP1,74650;2.42E-11,42822;1.46E-04,,,
ZNF423,63678;2.87E-11,63679;4.05E-08,,,
ZNF467,65062;3.02E-11,,,,
SFMBT1,35569;3.24E-11,35559;1.46E-04,35558;1.00E+00,,
OSR2,65108;4.03E-11,63286;2.94E-10,63285;1.37E-08,,
BCL11B,64463;5.60E-11,64464;2.98E-06,,,
CIITA,52788;7.20E-11,52787;4.42E-05,52785;9.16E-05,52786;1.36E-04,52784;1.79E-04
PCGF1,57670;7.52E-11,8551;8.50E-05,,,
IRAK4,76858;8.04E-11,72465;2.45E-04,,,
ZNF264,63774;8.15E-11,73964;1.43E-04,63773;3.38E-04,65087;3.44E-04,
PTPN11,36349;8.94E-11,36350;1.87E-04,,,
SOX4,71747;9.45E-11,71748;4.72E-10,71746;6.95E-10,38749;2.28E-05,47591;8.70E-05
ERCC2,41412;9.66E-11,,,,
OVOL3,64445;1.01E-10,64446;1.06E-10,,,
LDB1,47774;1.08E-10,,,,
CEBPG,64053;1.19E-10,64052;1.64E-10,38690;1.34E-05,62691;8.61E-04,62690;9.31E-04
MCM3,65049;1.34E-10,65048;5.47E-09,73339;3.07E-04,,
HLTF,62665;1.45E-10,62666;2.81E-07,,,
NFKB2,77449;1.61E-10,77450;1.79E-07,38844;7.69E-05,,
ZBTB14,65146;2.06E-10,,,,
ZZZ3,45648;2.07E-10,45735;4.04E-08,38675;1.09E-04,,
EPO,57110;2.19E-10,57111;7.47E-07,57112;1.02E-04,57109;1.85E-04,
HES1,62672;2.27E-10,38702;3.27E-06,49475;6.93E-04,74644;1.20E-03,
ZBTB42,65139;2.44E-10,,,,
HHEX,64140;2.49E-10,64139;5.46E-06,42718;2.69E-05,,
DLX6,38835;2.52E-10,,,,
SMAD2,38793;2.84E-10,43303;1.75E-04,5363;5.64E-04,5365;6.00E-04,5364;8.00E-04
HNRNPLL,63112;2.87E-10,63111;2.37E-05,63857;8.05E-05,63856;1.26E-04,
MAFF,45950;3.35E-10,45801;6.54E-09,42840;1.52E-04,,
CBX4,43555;3.35E-10,,,,
ZNF558,63609;4.81E-10,63608;1.25E-04,73940;4.84E-04,,
ZNF770,65164;4.95E-10,,,,
ZNF460,77114;5.81E-10,,,,
ZNF281,65127;6.04E-10,42805;1.54E-05,,,
NFIA,77263;6.06E-10,77267;5.42E-05,,,
EHMT2,71037;7.52E-10,56467;6.50E-07,52965;1.84E-05,34535;8.54E-05,52585;9.10E-05
NKX2-2,38736;7.85E-10,,,,
MLLT3,73462;9.13E-10,50993;5.74E-05,50437;8.53E-05,68664;9.30E-05,50436;1.46E-04
MCM7,63846;9.27E-10,63845;4.08E-05,62588;7.80E-04,62587;1.43E-03,
RYBP,8550;1.04E-09,8560;1.56E-04,,,
ZNF597,77261;1.06E-09,,,,
MECOM,38858;1.10E-09,,,,
