,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
45729|ELK1,1.3154654533565323e-67,Homo sapiens,ELK1,tf,HeLa-S3,Epithelium,Cervix,1,ELK1
63029|MBD2,2.0731996856181967e-66,Homo sapiens,MBD2,cr,K562,Erythroblast,Bone Marrow,1,MBD2
49493|CDK7,3.817615848558216e-66,Homo sapiens,CDK7,predicted transcription factor,Jurkat,T Lymphocyte,Blood,1,CDK7
46054|SIX5,1.163711410305803e-65,Homo sapiens,SIX5,predicted transcription factor,A549,Epithelium,Lung,1,SIX5
56044|GABPA,1.9591717349474498e-65,Homo sapiens,GABPA,tf,HepG2,Epithelium,Liver,1,GABPA
38724|GMEB2,4.4917273177346785e-65,Homo sapiens,GMEB2,tf,LoVo,None,Colon,1,GMEB2
9216|POLR2B,6.1721353783355694e-65,Homo sapiens,POLR2B,tf,HeLa,Epithelium,Cervix,1,POLR2B
46355|ELF1,7.236248704798843e-65,Homo sapiens,ELF1,tf,SK-N-SH,Neuroblastoma cell,Brain,1,ELF1
51103|CHD8,1.5588935121203138e-64,Homo sapiens,CHD8,cr,None,Neural Stem Cell,None,1,CHD8
70964|MYC,9.693073006032068e-64,Homo sapiens,MYC,tf,Raji,B Lymphocyte,Blood,1,MYC
56379|CDK8,3.693463840260002e-63,Homo sapiens,CDK8,tf,K562,Erythroblast,Bone Marrow,1,CDK8
63156|GABP,7.135952192541434e-63,Homo sapiens,GABP,,HepG2,Epithelium,Liver,1,GABP
69873|AFF4,1.7386681757996195e-62,Homo sapiens,AFF4,tf,None,Th1,None,1,AFF4
3038|CREBBP,1.8486071529005497e-62,Homo sapiens,CREBBP,cr,None,T Lymphocyte,Blood,1,CREBBP
43741|CDK9,1.9378256146506623e-62,Homo sapiens,CDK9,tf,MM1.S,B Lymphocyte,Blood,1,CDK9
4929|TAFII,3.4551909986832323e-62,Homo sapiens,TAFII,not sure,H1,Embryonic Stem Cell,Embryo,1,TAFII
42219|STAT3,9.706629750220272e-62,Homo sapiens,STAT3,tf,SU-DHL6,B Lymphocyte,Lymph Node,1,STAT3
8482|KAT7,1.143453325406919e-61,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1,KAT7
45639|SIN3A,3.259368305276384e-61,Homo sapiens,SIN3A,tf,GM12878,B Lymphocyte,Blood,1,SIN3A
49481|RPE,3.59003234259484e-61,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
42774|NFYC,7.484684511726818e-61,Homo sapiens,NFYC,tf,LoVo,None,Colon,1,NFYC
58316|MED1,7.86961171830421e-61,Homo sapiens,MED1,predicted transcription factor,LNCaP-abl,Epithelium,Prostate,1,MED1
50372|SUZ12,8.113991232025553e-61,Homo sapiens,SUZ12,cr,None,Proerythroblast,Fetal Liver,1,SUZ12
53468|KDM1A,8.938337636092657e-61,Homo sapiens,KDM1A,cr,SH-SY5Y,None,Bone Marrow,1,KDM1A
48263|CEBPA,1.0037347581966738e-60,Homo sapiens,CEBPA,tf,GM12878,B Lymphocyte,Blood,1,CEBPA
64773|SUPT5H,1.0453275997276944e-60,Homo sapiens,SUPT5H,tf,K562,Erythroblast,Bone Marrow,1,SUPT5H
50210|DDX21,1.8046721779888734e-60,Homo sapiens,DDX21,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,DDX21
38784|RFX1,2.1378427007403739e-60,Homo sapiens,RFX1,tf,LoVo,None,Colon,1,RFX1
43305|CDK6,7.379053175781545e-60,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1,CDK6
45791|TBP,1.0271016604738334e-59,Homo sapiens,TBP,tf,HepG2,Epithelium,Liver,1,TBP
59170|SETD1A,1.1234314277402448e-59,Homo sapiens,SETD1A,predicted chromatin regulator,SEM,Pre-B Lymphocyte,None,1,SETD1A
45419|SAP30,1.3771588262449285e-59,Homo sapiens,SAP30,not sure,K562,Erythroblast,Bone Marrow,1,SAP30
41574|BRD1,1.5131888908129025e-59,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
1214|ELK4,1.5415843179152284e-59,Homo sapiens,ELK4,tf,HeLa-S3,Epithelium,Cervix,1,ELK4
70731|FOXK1,1.6021908450934706e-59,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1,FOXK1
50434|ELK3,2.829410308017464e-59,Homo sapiens,ELK3,tf,None,Endothelial Cell,Umbilical Vein,1,ELK3
45969|IRF1,2.974538328182663e-59,Homo sapiens,IRF1,tf,K562,Erythroblast,Bone Marrow,1,IRF1
43105|RBPJ,4.544758918332954e-59,Homo sapiens,RBPJ,tf,CUTLL1,T Lymphocyte,Blood,1,RBPJ
46132|EGR1,5.374276996911201e-59,Homo sapiens,EGR1,tf,GM12878,B Lymphocyte,Blood,1,EGR1
42800|STAT2,5.422581731869972e-59,Homo sapiens,STAT2,predicted transcription factor,LoVo,None,Colon,1,STAT2
67714|CREB1,7.049381576417994e-59,Homo sapiens,CREB1,tf,LNCaP,Epithelium,Prostate,1,CREB1
64691|CBFB,7.650387446985494e-59,Homo sapiens,CBFB,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,CBFB
72356|TAL1,1.0310860259559511e-58,Homo sapiens,TAL1,tf,Kasumi-1,Acute myeloid leukemia,None,1,TAL1
64797|CREM,1.2024528610718772e-58,Homo sapiens,CREM,tf,HepG2,Epithelium,Liver,1,CREM
74838|JMJD6,1.486474510699466e-58,Homo sapiens,JMJD6,cr,None,3565 cells,None,1,JMJD6
38658|SOX2,2.112540083454432e-58,Homo sapiens,SOX2,tf,LoVo,None,Colon,1,SOX2
48755|CBX8,2.3380825839371535e-58,Homo sapiens,CBX8,cr,PC-3,Epithelium,Prostate,1,CBX8
63975|GATA4,2.402896097892286e-58,Homo sapiens,GATA4,tf,HepG2,Epithelium,Liver,1,GATA4
42744|RELA,2.8908583698047358e-58,Homo sapiens,RELA,tf,LoVo,None,Colon,1,RELA
63105|ATF1,3.1490868658432798e-58,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
5570|POLR2M,6.677635373089107e-58,Homo sapiens,POLR2M,tf,HeLa,Epithelium,Cervix,1,POLR2M
1219|GATAD1,6.733995914423382e-58,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
4403|KAT8,1.3644345408498163e-57,Homo sapiens,KAT8,cr,None,T Lymphocyte,Blood,1,KAT8
38719|DLX1,1.585570150353513e-57,Homo sapiens,DLX1,tf,LoVo,None,Colon,1,DLX1
73713|AFF1,2.0428216230215558e-57,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1,AFF1
76529|MBTD1,2.8333946154304615e-57,Homo sapiens,MBTD1,other,K562,Lymphoblast,None,1,MBTD1
64865|ZFX,3.80153860959087e-57,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZFX
46306|THAP1,4.4738022723870205e-57,Homo sapiens,THAP1,tf,K562,Erythroblast,Bone Marrow,1,THAP1
70093|TET2,6.447124795555931e-57,Homo sapiens,TET2,cr,293T,None,None,1,TET2
64395|NR2C2,7.532695041948074e-57,Homo sapiens,NR2C2,tf,K562,Erythroblast,Bone Marrow,1,NR2C2
45951|E2F4,8.410370685299726e-57,Homo sapiens,E2F4,tf,K562,Erythroblast,Bone Marrow,1,E2F4
45683|GTF2F1,1.0958919608024248e-56,Homo sapiens,GTF2F1,tf,H1,Embryonic Stem Cell,Embryo,1,GTF2F1
45879|MXI1,2.073953884315034e-56,Homo sapiens,MXI1,tf,K562,Erythroblast,Bone Marrow,1,MXI1
38585|TAF3,2.1817570994069436e-56,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
43104|NOTCH1,2.2397535761881e-56,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,CUTLL1,T Lymphocyte,Blood,1,NOTCH1
46195|TAF7,2.3538693049683903e-56,Homo sapiens,TAF7,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,TAF7
55344|SUMO2,2.4977731565279982e-56,Homo sapiens,SUMO2,other,K562,Erythroblast,Bone Marrow,1,SUMO2
42927|NIPBL,2.5009803115822503e-56,Homo sapiens,NIPBL,not sure,GP5d,None,Colon,1,NIPBL
64038|HBP1,3.0795810454244626e-56,Homo sapiens,HBP1,tf,HepG2,Epithelium,Liver,1,HBP1
72856|TRAF7,6.591484377542706e-56,Homo sapiens,TRAF7,other,None,None,meningioma,1,TRAF7
1212|E2F1,7.02670136793097e-56,Homo sapiens,E2F1,tf,HeLa,Epithelium,Cervix,1,E2F1
566|VDR,1.3558331558590992e-55,Homo sapiens,VDR,tf,GM10861,Lymphocyte,Blood,1,VDR
36228|XRN2,2.424708630282955e-55,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
45421|RBBP5,2.507299094137628e-55,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1,RBBP5
34997|FOXM1,2.6099618442469015e-55,Homo sapiens,FOXM1,tf,MDA-MB-231,Epithelium,Breast,1,FOXM1
43400|XBP1,2.820781570687777e-55,Homo sapiens,XBP1,tf,T47D,Epithelium,Mammary Gland,1,XBP1
42715|GLI2,3.8271680790067845e-55,Homo sapiens,GLI2,tf,LoVo,None,Colon,1,GLI2
64107|KDM4B,6.478339699897544e-55,Homo sapiens,KDM4B,cr,K562,Erythroblast,Bone Marrow,1,KDM4B
2110|PRAME,6.969153407031556e-55,Homo sapiens,PRAME,not sure,K562,Erythroblast,Bone Marrow,1,PRAME
49002|ELL2,1.2938943798429739e-54,Homo sapiens,ELL2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,ELL2
45650|MAX,1.5705697227587785e-54,Homo sapiens,MAX,tf,GM12878,B Lymphocyte,Blood,1,MAX
4631|KAT5,2.0020092050702508e-54,Homo sapiens,KAT5,cr,None,T Lymphocyte,Blood,1,KAT5
45643|STAT1,3.7274748769656214e-54,Homo sapiens,STAT1,tf,GM12878,B Lymphocyte,Blood,1,STAT1
43684|KDM4C,3.858932446157926e-54,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
64753|H2AFZ,3.908780430122326e-54,Homo sapiens,H2AFZ,,None,Hepatocyte,None,1,H2AFZ
46198|REST,4.357635755753593e-54,Homo sapiens,REST,tf,H1,Embryonic Stem Cell,Embryo,1,REST
72612|SP1,5.230147106327576e-54,Homo sapiens,SP1,predicted chromatin regulator,A375,Melanoma Cell,None,1,SP1
46312|SRF,6.434955987143267e-54,Homo sapiens,SRF,tf,MCF-7,Epithelium,Breast,1,SRF
38824|MNT,1.293930536223397e-53,Homo sapiens,MNT,tf,LoVo,None,Colon,1,MNT
3273|GATA1,1.3559890617558043e-53,Homo sapiens,GATA1,tf,None,Proerythroblast,Bone Marrow,1,GATA1
36226|DCP1A,2.2792458600964966e-53,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1,DCP1A
52774|BCL6,3.1020667846964163e-53,Homo sapiens,BCL6,predicted transcription factor,None,T Lymphocyte,Tonsil,1,BCL6
58809|MAF,3.7624282076096977e-53,Homo sapiens,MAF,tf,None,Th2,None,1,MAF
45390|KDM5B,3.8517635611273035e-53,Homo sapiens,KDM5B,cr,K562,Erythroblast,Bone Marrow,1,KDM5B
68455|USF2,4.23977729497205e-53,Homo sapiens,USF2,tf,None,Erythroid Cell,None,0,USF2
45661|MAZ,5.713277836393834e-53,Homo sapiens,MAZ,tf,GM12878,B Lymphocyte,Blood,1,MAZ
64318|ETV4,1.47422956020522e-52,Homo sapiens,ETV4,tf,HepG2,Epithelium,Liver,1,ETV4
45428|HDAC1,1.5767853595360413e-52,Homo sapiens,HDAC1,cr,K562,Erythroblast,Bone Marrow,1,HDAC1
46357|ZBTB33,1.683163068931199e-52,Homo sapiens,ZBTB33,tf,SK-N-SH,Neuroblastoma cell,Brain,1,ZBTB33
42775|NPAT,3.484986232909323e-52,Homo sapiens,NPAT,tf,LoVo,None,Colon,1,NPAT
63302|NKRF,3.941326837449863e-52,Homo sapiens,NKRF,,K562,Erythroblast,Bone Marrow,1,NKRF
42938|JUND,4.8417268756157886e-52,Homo sapiens,JUND,tf,GP5d,None,Colon,1,JUND
65063|ZNF574,5.8378417866488285e-52,Homo sapiens,ZNF574,,HEK293,Epithelium,Embryonic Kidney,1,ZNF574
63902|ZXDB,6.013849662363488e-52,Homo sapiens,ZXDB,,HEK293,Epithelium,Embryonic Kidney,1,ZXDB
62905|DIDO1,6.665557783107669e-52,Homo sapiens,DIDO1,,K562,Erythroblast,Bone Marrow,1,DIDO1
38712|ETS2,6.710535700432495e-52,Homo sapiens,ETS2,tf,LoVo,None,Colon,1,ETS2
42708|ATF2,8.589234657794646e-52,Homo sapiens,ATF2,predicted transcription factor,LoVo,None,Colon,1,ATF2
64143|NFRKB,9.323325039182723e-52,Homo sapiens,NFRKB,,K562,Erythroblast,Bone Marrow,1,NFRKB
64895|ZNF143,1.237237857372999e-51,Homo sapiens,ZNF143,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,ZNF143
42712|E2F3,1.482760587704659e-51,Homo sapiens,E2F3,tf,LoVo,None,Colon,1,E2F3
74349|OTX2,3.1437745123104406e-51,Homo sapiens,OTX2,tf,D-341,None,None,1,OTX2
34396|MECP2,4.21204291964546e-51,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
36230|TTF2,4.322881840982784e-51,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
65057|TGIF2,5.864884037935103e-51,Homo sapiens,TGIF2,tf,HepG2,Epithelium,Liver,1,TGIF2
37354|JUN,8.931150757078261e-51,Homo sapiens,JUN,tf,A549,Epithelium,Lung,1,JUN
46333|FOXP2,9.365313115150594e-51,Homo sapiens,FOXP2,tf,PFSK-1,Neuron,Brain,1,FOXP2
42722|HOXA6,2.79498698240766e-50,Homo sapiens,HOXA6,tf,LoVo,None,Colon,1,HOXA6
49021|CPSF3L,2.877325300528503e-50,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1,CPSF3L
37623|MYH11,3.7147201551724864e-50,Homo sapiens,MYH11,not sure,ME-1,Leukemia Cell,None,1,MYH11
62632|ZNF76,4.0776912296406706e-50,Homo sapiens,ZNF76,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,ZNF76
73984|CD34,4.539875739026141e-50,Homo sapiens,CD34,other,None,None,Thymus,1,CD34
63304|ZBTB11,9.805688186438514e-50,Homo sapiens,ZBTB11,,K562,Erythroblast,Bone Marrow,1,ZBTB11
45638|CHD2,1.3617970347612453e-49,Homo sapiens,CHD2,cr,GM12878,B Lymphocyte,Blood,1,CHD2
2094|NFYA,1.7879443144202636e-49,Homo sapiens,NFYA,tf,K562,Erythroblast,Bone Marrow,1,NFYA
46037|RFX5,1.895868505361281e-49,Homo sapiens,RFX5,tf,SK-N-SH,Neuroblastoma cell,Brain,1,RFX5
62841|SP3,4.435332049610563e-49,Homo sapiens,SP3,tf,HEK293,Epithelium,Embryonic Kidney,1,SP3
68456|USF1,4.5148698976500504e-49,Homo sapiens,USF1,tf,None,Erythroid Cell,None,1,USF1
76520|BPTF,1.459513283225271e-48,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
47416|ERG,1.576348568180004e-48,Homo sapiens,ERG,other,Jurkat,T Lymphocyte,Blood,1,ERG
63241|FOXK2,2.1320639082519403e-48,Homo sapiens,FOXK2,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,FOXK2
7527|HEY1,2.2599029544576968e-48,Homo sapiens,HEY1,tf,K562,Erythroblast,Bone Marrow,1,HEY1
63411|CBX5,2.2937347957806947e-48,Homo sapiens,CBX5,cr,GM12878,B Lymphocyte,Blood,1,CBX5
45426|CHD1,2.7319175406744626e-48,Homo sapiens,CHD1,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,CHD1
38653|MED12,4.05046426771882e-48,Homo sapiens,MED12,predicted transcription factor,LoVo,None,Colon,1,MED12
39914|ICE1,4.5945537101818337e-48,Homo sapiens,ICE1,other,HCT-116,None,Colon,1,ICE1
77257|ZNF75A,4.966815375986062e-48,Homo sapiens,ZNF75A,tf,MCF-7,None,None,1,ZNF75A
45793|SREBF1,5.4587519616347e-48,Homo sapiens,SREBF1,tf,HepG2,Epithelium,Liver,1,SREBF1
5194|HMGN1,6.24046621707642e-48,Homo sapiens,HMGN1,both predicted transcription factor and chromatin regulator,None,T Lymphocyte,Blood,1,HMGN1
63362|C11orf30,1.2019295923648108e-47,Homo sapiens,C11orf30,,K562,Erythroblast,Bone Marrow,1,C11orf30
64560|SP2,1.5008094472112345e-47,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
62639|RNF2,1.7108427067097622e-47,Homo sapiens,RNF2,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,RNF2
63069|ZBTB40,2.229090780852339e-47,Homo sapiens,ZBTB40,,K562,Erythroblast,Bone Marrow,1,ZBTB40
43050|BRD3,2.640764341115922e-47,Homo sapiens,BRD3,predicted chromatin regulator,MM1.S,B Lymphocyte,Blood,1,BRD3
64581|CBX1,5.131879613710327e-47,Homo sapiens,CBX1,cr,HepG2,Epithelium,Liver,1,CBX1
41572|ING2,9.22432649512334e-47,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING2
50414|KLF11,1.6843107103397834e-46,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
41831|ZBTB17,1.7048800457133314e-46,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1,ZBTB17
38817|HOXA1,2.1638684514237157e-46,Homo sapiens,HOXA1,tf,LoVo,None,Colon,1,HOXA1
38773|NFAT5,2.1940948033618515e-46,Homo sapiens,NFAT5,tf,LoVo,None,Colon,1,NFAT5
50898|PAX6,2.313315452046235e-46,Homo sapiens,PAX6,tf,6540 cells,Epithelium,None,1,PAX6
68223|NR3C1,2.6062650268330388e-46,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1,NR3C1
53493|SOX9,2.863718620517323e-46,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
58805|MYB,3.4558944900953588e-46,Homo sapiens,MYB,tf,None,Th1,None,1,MYB
63177|ETV1,3.865675237751265e-46,Homo sapiens,ETV1,tf,K562,Erythroblast,Bone Marrow,1,ETV1
62852|CTCF,3.9014508638436854e-46,Homo sapiens,CTCF,tf,None,None,gastroesophageal sphincter,1,CTCF
53323|INTS3,4.330663705373998e-46,Homo sapiens,INTS3,predicted transcription factor,HeLa,Epithelium,Cervix,1,INTS3
3252|FLI1,6.0465144845551395e-46,Homo sapiens,FLI1,tf,None,Megakaryocyte,Cord blood,1,FLI1
1226|TRRAP,8.439274949988265e-46,Homo sapiens,TRRAP,cr,HeLa,Epithelium,Cervix,1,TRRAP
77271|L3MBTL4,1.0289858831587946e-45,Homo sapiens,L3MBTL4,tf,HepG2,Epithelium,Liver,1,L3MBTL4
64622|NRF1,1.1812967440949635e-45,Homo sapiens,NRF1,tf,K562,Erythroblast,Bone Marrow,1,NRF1
62888|ZNF518A,1.3832143768040308e-45,Homo sapiens,ZNF518A,,HEK293,Epithelium,Embryonic Kidney,1,ZNF518A
45920|HMGN3,3.0860310278140537e-45,Homo sapiens,HMGN3,tf,K562,Erythroblast,Bone Marrow,1,HMGN3
73701|KDM2B,4.6841954628164295e-45,Homo sapiens,KDM2B,cr,SEM,B Lymphocyte,None,1,KDM2B
35228|HSF1,1.5785894768188498e-44,Homo sapiens,HSF1,tf,M0-91,Leukemia Cell,None,1,HSF1
63478|POLR2H,2.82582341847362e-44,Homo sapiens,POLR2H,,K562,Erythroblast,Bone Marrow,1,POLR2H
73716|KMT2A,3.3618851810918567e-44,Homo sapiens,KMT2A,not sure,SEM,B Lymphocyte,None,1,KMT2A
58030|RUNX1,3.5462216310308595e-44,Homo sapiens,RUNX1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1
70804|TCF7L1,4.3677267973862876e-44,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1,TCF7L1
46230|CEBPD,4.527160100452669e-44,Homo sapiens,CEBPD,tf,HepG2,Epithelium,Liver,1,CEBPD
65153|ZSCAN22,4.578641491418574e-44,Homo sapiens,ZSCAN22,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN22
69884|T,5.451073493632828e-44,Homo sapiens,T,tf,None,Th1,None,1,T
46179|SP4,1.1727310927268413e-43,Homo sapiens,SP4,tf,H1,Embryonic Stem Cell,Embryo,1,SP4
70928|RBBP4,1.3367894071709588e-43,Homo sapiens,RBBP4,cr,T98G,Glioblastoma cell,None,1,RBBP4
74670|ZNF639,1.384329006148577e-43,Homo sapiens,ZNF639,tf,K562,Erythroblast,Bone Marrow,1,ZNF639
64760|POLR2AphosphoS5,2.8088242612413572e-43,Homo sapiens,POLR2AphosphoS5,,None,Neuron,None,1,POLR2AphosphoS5
42714|ETV5,4.6493527629107145e-43,Homo sapiens,ETV5,tf,LoVo,None,Colon,1,ETV5
74673|RUVBL1,4.991300533608575e-43,Homo sapiens,RUVBL1,cr,HepG2,Epithelium,Liver,1,RUVBL1
36841|TCF7L2,6.854942183769633e-43,Homo sapiens,TCF7L2,tf,MDA-MB-453,Epithelium,Mammary Gland,1,TCF7L2
74663|ZNF18,1.3352921697594986e-42,Homo sapiens,ZNF18,,K562,Erythroblast,Bone Marrow,1,ZNF18
76415|PMEL,1.4065766259542062e-42,Homo sapiens,PMEL,other,None,None,None,1,PMEL
35308|TCF12,1.4303157563710824e-42,Homo sapiens,TCF12,tf,Kasumi-1,Myeloblast,Blood,1,TCF12
35087|BCOR,1.4923294447453318e-42,Homo sapiens,BCOR,both predicted transcription factor and chromatin regulator,None,B Lymphocyte,None,1,BCOR
43234|CHRM2,3.7252428928483066e-42,Homo sapiens,CHRM2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,CHRM2
33434|SMARCA4,4.93305240029484e-42,Homo sapiens,SMARCA4,cr,None,B Lymphocyte,Blood,1,SMARCA4
36031|FAIRE,5.77190445937136e-42,Homo sapiens,FAIRE,other,None,Epithelium,Cervix,1,FAIRE
64653|FOXJ2,6.086418618548042e-42,Homo sapiens,FOXJ2,tf,K562,Erythroblast,Bone Marrow,1,FOXJ2
74682|FOXO3,6.199620508610246e-42,Homo sapiens,FOXO3,tf,HepG2,Epithelium,Liver,1,FOXO3
46160|PAX5,7.030305049212397e-42,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1,PAX5
72604|HEXIM1,1.720798901449914e-41,Homo sapiens,HEXIM1,other,A375,Melanoma Cell,None,1,HEXIM1
76496|BRPF3,1.7833284749028555e-41,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1,BRPF3
76527|EPC1,2.0391145618849762e-41,Homo sapiens,EPC1,tf,K562,Lymphoblast,None,1,EPC1
36085|CTBP1,2.447525657557473e-41,Homo sapiens,CTBP1,tf,MCF-7,Epithelium,Breast,1,CTBP1
46276|ATF3,2.591918735658562e-41,Homo sapiens,ATF3,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ATF3
68309|NR4A1,2.724429718077965e-41,Homo sapiens,NR4A1,tf,Kasumi-1,Acute myeloid leukemia,None,1,NR4A1
57960|JMJD1C,2.9023359683181604e-41,Homo sapiens,JMJD1C,predicted chromatin regulator,Kasumi-1,Myeloblast,Blood,1,JMJD1C
65180|ZNF35,3.174817202143671e-41,Homo sapiens,ZNF35,,HEK293,Epithelium,Embryonic Kidney,1,ZNF35
63633|ZNF101,3.529417302414685e-41,Homo sapiens,ZNF101,,HEK293,Epithelium,Embryonic Kidney,1,ZNF101
46139|ZEB1,4.041474257744743e-41,Homo sapiens,ZEB1,tf,GM12878,B Lymphocyte,Blood,1,ZEB1
46240|NFIC,4.481402945804801e-41,Homo sapiens,NFIC,tf,HepG2,Epithelium,Liver,1,NFIC
76682|ASXL1,5.54567113715932e-41,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
45652|RCOR1,9.161723419984528e-41,Homo sapiens,RCOR1,both predicted transcription factor and chromatin regulator,GM12878,B Lymphocyte,Blood,1,RCOR1
