,0,TF
MC00510|E2f3,1.9060122477736321e-25,E2f3
MS00848|ERG,7.37028432509164e-25,ERG
MS00235|SP4,1.0614731041198641e-24,SP4
M00341|GABPB1,1.6319582355314019e-24,GABPB1
MS00135|KLF14,1.7513914632707837e-24,KLF14
MS00157|Klf12,2.2414335489299837e-24,Klf12
M00373|PAX4,2.6709699190753777e-24,PAX4
UP00001|E2F2,2.999036654006812e-24,E2F2
MS00021|ETV6,5.782103828727322e-24,ETV6
MC00158|E2f4,7.645558271912948e-24,E2f4
UP00065|Zfp161,7.841360807712236e-24,Zfp161
UP00003|E2F3,2.667132188229947e-23,E2F3
UP00102|ZIC1,2.6687099753252055e-23,ZIC1
MS00146|KLF16,2.6938704193496695e-23,KLF16
M00736|E2F1::TFDP1,7.751219663742324e-23,E2F1::TFDP1
MC00427|ETV1,7.866119606329529e-23,ETV1
MC00430|Egr2,8.745027689026883e-23,Egr2
UP00404|ELF2,1.0163624861758281e-22,ELF2
MC00182|E2F1,1.053809433614293e-22,E2F1
UP00006|Zic3,1.1743314038296903e-22,Zic3
MC00337|Ikzf3,1.2400186680273946e-22,Ikzf3
UP00088|PLAGL1,3.1919057979382183e-22,PLAGL1
MC00254|E2F6,9.592352843295318e-22,E2F6
M00491|PATZ1,1.1993642192050117e-21,PATZ1
MA0163|PLAG1,1.3871357085437438e-21,PLAG1
MC00142|PPARG,1.603178807811289e-21,PPARG
UP00057|ZIC2,2.684912297624306e-21,ZIC2
MS00246|SP8,2.816833050469877e-21,SP8
MS00346|ZIC3,2.8786468390848076e-21,ZIC3
M01783|SP2,3.6229700808327944e-21,SP2
MC00320|EGR1,4.2271974944681816e-21,EGR1
MS00357|ZIC4,4.250851751557841e-21,ZIC4
UP00093|Klf7,4.607641005560004e-21,Klf7
M01118|WT1,5.0127476605488096e-21,WT1
MC00221|Tbx3,5.328499885614364e-21,Tbx3
MC00110|Klf1,5.405477432899429e-21,Klf1
MS00024|GLIS1,5.920514800685838e-21,GLIS1
UP00038|Spdef,7.049375696536242e-21,Spdef
M01742|Zscan10,9.867969291966106e-21,Zscan10
UP00412|Etv5,1.3337599505331307e-20,Etv5
MS00268|YY2,1.391670112127174e-20,YY2
MC00418|ZBTB33,1.7449524904536835e-20,ZBTB33
MS00027|FLI1,1.903680848177954e-20,FLI1
MS00240|Tcfap2a,2.3776636096449158e-20,Tcfap2a
MA0014|PAX5,2.596089916470264e-20,PAX5
MS00090|HINFP1,3.1736279073705614e-20,HINFP1
MC00376|ZBTB7A,5.193605371306417e-20,ZBTB7A
UP00087|Tcfap2c,9.044838353540788e-20,Tcfap2c
MC00109|Klf4,9.951819497731044e-20,Klf4
UP00413|Elf4,1.2013970734683422e-19,Elf4
MC00160|ETV3,1.5261635613542056e-19,ETV3
MS00035|GLIS2,1.5604805121025915e-19,GLIS2
MS00212|SP1,1.7246870887417946e-19,SP1
MS00567|EGR3,2.0106623989136105e-19,EGR3
MC00502|HMGN1,2.1500594834462482e-19,HMGN1
MS00025|FEV,2.1859194420496585e-19,FEV
MS00018|ETV4,2.3170134846374744e-19,ETV4
MS00124|KLF13,2.438452534867275e-19,KLF13
MS00223|SP3,3.9120281867675085e-19,SP3
MC00299|BRCA1,4.844101893740975e-19,BRCA1
M00717|PAX8,5.783995914855173e-19,PAX8
MC00328|Zfx,7.016508547402268e-19,Zfx
UP00028|Tcfap2e,8.024450484476723e-19,Tcfap2e
M01002|DEAF1,8.634379886037834e-19,DEAF1
MS00678|EGR4,1.1059325839586756e-18,EGR4
MC00509|NR2C2,1.4004306775379034e-18,NR2C2
UP00024|Glis2,1.7281830389607853e-18,Glis2
MS00022|Elf5,1.888337859660586e-18,Elf5
UP00084|Gmeb1,2.1086834963895845e-18,Gmeb1
UP00418|Etv6,2.612831639414256e-18,Etv6
UP00423|Gm5454,2.6323266681250136e-18,Gm5454
MC00257|Pax5,3.897582623397146e-18,Pax5
MC00207|ELK4,4.173123875813318e-18,ELK4
MS00844|ELK3,4.736165450416354e-18,ELK3
M01744|ZFP42,4.907012315936608e-18,ZFP42
MS00229|TFAP2B,5.102069554320936e-18,TFAP2B
MC00252|Rara,6.290356008778504e-18,Rara
M01592|TFCP2L1,8.024155626860909e-18,TFCP2L1
M01104|Ovol2,1.1286357156417107e-17,Ovol2
MC00457|ELF1,1.5754774136362535e-17,ELF1
MS00834|ELF4,1.5782565340150975e-17,ELF4
M01122|ZNF219,1.9658252560999195e-17,ZNF219
MC00125|Rest,2.0846458344165203e-17,Rest
MC00319|EGR2,2.1285602009574407e-17,EGR2
M01177|SREBF2,2.2284875907559544e-17,SREBF2
MA0145|Tcfcp2l1,2.3929037984584453e-17,Tcfcp2l1
MC00206|ELK1,3.267734141331406e-17,ELK1
MS00851|ETS1,5.294797551234032e-17,ETS1
MS00838|ELF5,5.670277048394809e-17,ELF5
MC00523|E2F4,6.582151644367041e-17,E2F4
M00737|E2F1::TFDP2,7.458128253506058e-17,E2F1::TFDP2
M00695|TEAD2,7.653380307614216e-17,TEAD2
UP00031|Zbtb3,7.668507001310903e-17,Zbtb3
MS00323|ZBTB7C,7.725393490727389e-17,ZBTB7C
MS00117|PAX1,7.766710238522268e-17,PAX1
MS00118|PAX2,9.607447884062633e-17,PAX2
MS00019|ETV5,1.5255185572999534e-16,ETV5
MC00187|Ctcf,4.3678992254986326e-16,Ctcf
M00468|KLF12,4.939603139321429e-16,KLF12
UP00021|Zfp281,6.795395141240443e-16,Zfp281
MS00023|Elk3,7.319133292308386e-16,Elk3
M01175|ZBTB7B,7.441352005128528e-16,ZBTB7B
M00518|PPARG::RXRA,8.808043813953097e-16,PPARG::RXRA
M01207|ETS2,9.029132489688946e-16,ETS2
MS00128|PAX9,9.268030997904058e-16,PAX9
MC00374|TFAP2C,1.0271171142435458e-15,TFAP2C
MC00342|YY1,1.051047591553991e-15,YY1
MC00128|CTCF,1.0628627135086983e-15,CTCF
M00327|PAX3,1.0877797972425696e-15,PAX3
MS00789|Egr3,1.3365051304508973e-15,Egr3
MC00183|Snai1,1.818079832777818e-15,Snai1
MC00367|GABPA,2.063673634229804e-15,GABPA
MA0155|INSM1,2.247975294495444e-15,INSM1
MS00046|GLIS3,2.54968666457528e-15,GLIS3
MC00333|ESR2,2.8660250056188794e-15,ESR2
M01714|KLF15,3.0081492815276665e-15,KLF15
MS00512|Zfp740,3.780749789636367e-15,Zfp740
MC00372|Yy1,3.88466892909845e-15,Yy1
MC00467|RXRA,5.499921255542622e-15,RXRA
M00514|ATF4,5.546443902275956e-15,ATF4
M00961|VDR,7.01776905451256e-15,VDR
MC00191|Nfya,8.123469816847563e-15,Nfya
MS00174|RUNX2,9.60671605575053e-15,RUNX2
MS00227|TFAP2A,9.786562521724881e-15,TFAP2A
MC00144|Rfx1,1.1768715817511216e-14,Rfx1
MS00050|GCM2,1.517592596126275e-14,GCM2
MS00534|CENPB,1.627129918447532e-14,CENPB
UP00040|Irf5,2.4739305799250304e-14,Irf5
M01728|NR2F6,2.7479643350863408e-14,NR2F6
MC00475|Nfic,3.1065006486372485e-14,Nfic
M00646|HNF1B,3.115375051699392e-14,HNF1B
MS00111|NFKB2,3.565381540805783e-14,NFKB2
M00139|AHR,4.306591703923947e-14,AHR
MC00391|ZNF143,4.471501897463504e-14,ZNF143
MC00130|Pparg,5.428945426933719e-14,Pparg
M00332|FOXN1,5.903368073280601e-14,FOXN1
M01009|HES1,6.304760177161517e-14,HES1
MC00461|Max,6.75629206990597e-14,Max
MS00057|HIC2,1.161850120864928e-13,HIC2
MS00843|GLI2,1.2695553170134432e-13,GLI2
MS00846|ERF,1.3432060553514444e-13,ERF
MS00047|GCM1,1.7119705850380803e-13,GCM1
UP00094|Zfp128,2.232927380327449e-13,Zfp128
MS00101|Hic1,2.4205094170380674e-13,Hic1
MC00129|Fli1,2.5653641739668697e-13,Fli1
M01248|NR0B1,2.778886326686368e-13,NR0B1
MC00140|Stat3,3.3259473595889725e-13,Stat3
MS00445|ZNF740,4.36356123966632e-13,ZNF740
UP00010|Tcfap2b,4.577541511403647e-13,Tcfap2b
MC00174|REST,4.615611313195182e-13,REST
MC00203|RFX3,5.560541237573377e-13,RFX3
MA0161|NFIC,7.856402484965282e-13,NFIC
MA0131|HINFP,8.233885842838301e-13,HINFP
MS00778|EHF,9.048596629155226e-13,EHF
M01037|GLI1,1.2459304104343807e-12,GLI1
MC00134|Ppara,1.6023209646240796e-12,Ppara
MS00207|TBX21,1.6154385933234883e-12,TBX21
MC00518|Tfcp2,1.6778729632745259e-12,Tfcp2
M00649|MAZ,2.6971657850959202e-12,MAZ
MS00016|ETV2,3.0113149284862896e-12,ETV2
UP00330|XBP1,3.065277236509078e-12,XBP1
MS00183|GMEB2,3.085719428204806e-12,GMEB2
MC00385|Ets1,4.0780360033806096e-12,Ets1
MC00532|Mycn,7.582002121876228e-12,Mycn
M00085|ZBTB6,8.079892021984794e-12,ZBTB6
M00647|NR1H3,8.333842248867081e-12,NR1H3
M01243|MTF1,8.419123956456179e-12,MTF1
M00792|SMAD1,8.723267777712728e-12,SMAD1
UP00011|IRF6,1.3462662849726541e-11,IRF6
MC00407|Myc,1.454442645912172e-11,Myc
MC00262|ARNT,1.657790601300575e-11,ARNT
MS00258|HEY1,2.221813577184184e-11,HEY1
MS00383|FOXO4,2.3687154635333333e-11,FOXO4
MC00281|PBX3,2.7397674717077288e-11,PBX3
MC00192|ZNF263,3.1690813494451735e-11,ZNF263
MA0116|Zfp423,3.429182033317183e-11,Zfp423
MC00316|HIF1A,3.6665559377328495e-11,HIF1A
MS00067|IRF5,3.964489878962125e-11,IRF5
UP00085|Sfpi1,7.069390016663944e-11,Sfpi1
MC00377|Trp53,7.857412083966824e-11,Trp53
MC00468|AR,8.310045209443564e-11,AR
MA0073|RREB1,8.754140301835103e-11,RREB1
MS00100|MYBL1,9.605146576100521e-11,MYBL1
MS00812|ELF3,9.82678155674368e-11,ELF3
M01109|ZNF589,9.908832893058554e-11,ZNF589
MS00288|TFE3,1.1347043971533195e-10,TFE3
UP00027|Osr1,1.1672488830748936e-10,Osr1
M00644|UBP1,1.464608616525156e-10,UBP1
MS00285|TCF4,1.4763655677676762e-10,TCF4
M00648|MAF,1.7647505114646552e-10,MAF
MC00386|BCL6,2.0401122764383768e-10,BCL6
M00115|CNTN2::CREB1,2.1395893647395597e-10,CNTN2::CREB1
MS00311|Creb3l2,2.2153151669616234e-10,Creb3l2
M01105|ZNF350,2.2161360955982646e-10,ZNF350
M01596|GLI3,2.2892127404371626e-10,GLI3
M00072|TFCP2,3.084339829313651e-10,TFCP2
M00467|ZNF423,3.100575480007532e-10,ZNF423
M01466|Obox3,4.570848905164063e-10,Obox3
MC00135|Rela,4.79536261516477e-10,Rela
MA0081|SPIB,5.13240526702903e-10,SPIB
M00733|SMAD4,5.512844899106983e-10,SMAD4
MS00260|HEY2,5.898216162645958e-10,HEY2
MC00335|ESR1,6.335348485242394e-10,ESR1
UP00000|SMAD3,8.168964468833139e-10,SMAD3
MC00394|MYC,8.842708563369353e-10,MYC
UP00066|HNF4A,9.509475008135997e-10,HNF4A
MS00248|BHLHB3,1.071432829951216e-09,BHLHB3
MS00657|NR2F1,1.1210778757660286e-09,NR2F1
MS00256|HES7,1.2534999325073813e-09,HES7
MS00115|NFIX,1.276521119515865e-09,NFIX
MS00103|MYBL2,1.6713662927305757e-09,MYBL2
MS00171|Rfx2,1.7357375983164965e-09,Rfx2
MS00709|THRA,1.937322583320129e-09,THRA
M00179|ATF2,3.4018543485736486e-09,ATF2
MC00357|Crx,3.4470278566959245e-09,Crx
MS00727|ZBTB49,3.5339301000097517e-09,ZBTB49
MS00255|HES5,4.782857309208606e-09,HES5
MC00477|ZNF711,6.606989669246577e-09,ZNF711
MS00211|TBX2,7.00322945810956e-09,TBX2
M00141|IKZF1,1.1012325983218111e-08,IKZF1
MC00223|SMAD2/3,1.1021956634461231e-08,SMAD2/3
UP00018|Irf4,1.1143211208431709e-08,Irf4
M00706|GTF2I,1.1687498430972646e-08,GTF2I
M01334|Nkx1-1,1.2274914406228442e-08,Nkx1-1
MS00252|Bhlhb2,1.3135006978149346e-08,Bhlhb2
MS00423|ZNF524,1.4186421561886546e-08,ZNF524
MC00364|NFYA,1.7730292610694047e-08,NFYA
MS00386|FOXO6,1.888564833509064e-08,FOXO6
MC00473|ATF3,2.175245233321559e-08,ATF3
UP00035|HIC1,2.1942564942409327e-08,HIC1
MC00355|SRF,2.7791343951919274e-08,SRF
MC00193|RELA,2.8440716567679524e-08,RELA
M00500|STAT6,2.895795980784577e-08,STAT6
MS00247|BHLHB2,3.1724464787735866e-08,BHLHB2
UP00052|Osr2,3.981011414014472e-08,Osr2
UP00184|Lhx8,4.2103525645101744e-08,Lhx8
M00678|ETV7,4.3219349888733385e-08,ETV7
MS00710|THRB,5.744330643980943e-08,THRB
UP00086|IRF3,7.149825475213538e-08,IRF3
UP00081|Mybl1,9.034882469087682e-08,Mybl1
UP00095|Zfp691,1.0284503730001313e-07,Zfp691
MS00265|MLXIPL,1.1013700927819737e-07,MLXIPL
MC00448|Nr1h2,1.1914276433337548e-07,Nr1h2
MS00333|Mafb,1.385629782463716e-07,Mafb
MC00362|Arntl,1.6472364244223747e-07,Arntl
MS00304|CREB3L1,1.766313103004107e-07,CREB3L1
MS00684|RARG,1.924905385336153e-07,RARG
MC00170|PGR,1.9740844861305254e-07,PGR
MS00110|NFKB1,2.26928045860431e-07,NFKB1
MC00224|EPAS1,2.533048940035914e-07,EPAS1
MS00308|CREB3,2.553926349341381e-07,CREB3
UP00092|MYB,3.068146064318239e-07,MYB
MS00274|NHLH1,3.3983424936934607e-07,NHLH1
MC00373|Mxi1,3.486805289903721e-07,Mxi1
UP00020|ATF1,3.519787072446701e-07,ATF1
MS00468|ZNF75A,3.7772444050542253e-07,ZNF75A
MS00161|RFX2,3.8706789166973345e-07,RFX2
MS00114|NFIB,4.0453409985217923e-07,NFIB
M00483|ATF6,6.539723390880053e-07,ATF6
M00979|PAX6,6.601235664148191e-07,PAX6
MC00344|Hnf4a,7.112810467870479e-07,Hnf4a
M00694|E4F1,1.0689642080377559e-06,E4F1
MS00739|E2F8,1.096087164632097e-06,E2F8
M01733|MZF1,1.2329351472115545e-06,MZF1
MC00265|Tcf3,1.3201840709994753e-06,Tcf3
MC00126|TCF12,1.4258083217969536e-06,TCF12
M01241|GTF2IRD1,1.472567264492244e-06,GTF2IRD1
MC00295|Esr1,1.474112423411153e-06,Esr1
UP00009|Nr2f2,1.5322396992436277e-06,Nr2f2
