Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
SP3,MS00223;8.86E-11,M00665;3.84E-10,,,
DEAF1,M01002;1.27E-10,,,,
ELK4,MC00207;1.39E-10,,,,
NR2C2,MC00509;1.53E-10,MS00651;3.67E-06,,,
Etv6,UP00418;1.84E-10,,,,
Elf5,MS00022;1.88E-10,,,,
Glis2,UP00024;1.89E-10,,,,
Rara,MC00252;2.21E-10,MS00698;6.15E-01,,,
EGR2,MC00319;2.34E-10,,,,
TFAP2B,MS00229;2.51E-10,MS00230;7.78E-08,MS00228;7.19E-07,,
Tcfcp2l1,MA0145;2.95E-10,,,,
ZFP42,M01744;3.23E-10,,,,
ELK3,MS00844;3.25E-10,,,,
TFCP2L1,M01592;3.47E-10,,,,
ELF1,MC00457;3.57E-10,,,,
Rest,MC00125;3.89E-10,,,,
ZNF219,M01122;4.78E-10,,,,
Ovol2,M01104;4.99E-10,,,,
ELF4,MS00834;5.90E-10,,,,
SREBF2,M01177;6.34E-10,MS00281;2.03E-02,,,
Zbtb3,UP00031;7.44E-10,,,,
ELK1,MC00206;7.49E-10,,,,
E2F4,MC00523;8.21E-10,,,,
ZBTB7C,MS00323;1.02E-09,,,,
ETS1,MS00851;1.11E-09,MC00278;1.96E-06,,,
ELF5,MS00838;1.16E-09,,,,
PAX2,MS00118;1.18E-09,MA0067;8.08E-07,M00486;1.02E-06,,
TEAD2,M00695;1.19E-09,,,,
ETV5,MS00019;1.31E-09,,,,
E2F1::TFDP2,M00737;1.33E-09,,,,
PAX1,MS00117;1.36E-09,M00326;4.06E-05,M00808;5.59E-02,,
PPARG::RXRA,M00518;1.56E-09,M00515;2.75E-04,,,
Ctcf,MC00187;2.15E-09,,,,
KLF12,M00468;2.18E-09,,,,
PAX9,MS00128;2.19E-09,,,,
PAX3,M00327;2.57E-09,MS00119;7.75E-01,,,
Zfp281,UP00021;2.71E-09,,,,
TFAP2C,MC00374;2.93E-09,,,,
ZBTB7B,M01175;3.14E-09,MS00312;2.89E-08,,,
Zfp740,MS00512;3.21E-09,,,,
INSM1,MA0155;3.50E-09,,,,
CTCF,MC00128;3.71E-09,,,,
ESR2,MC00333;3.93E-09,,,,
YY1,MC00342;3.94E-09,,,,
Elk3,MS00023;3.96E-09,,,,
ETS2,M01207;4.47E-09,,,,
Snai1,MC00183;4.72E-09,,,,
GLIS3,MS00046;5.48E-09,,,,
Egr3,MS00789;5.62E-09,,,,
RUNX2,MS00174;6.78E-09,MS00173;1.62E-08,MC00215;1.77E-02,,
GABPA,MC00367;7.31E-09,,,,
FOXN1,M00332;7.59E-09,,,,
KLF15,M01714;8.69E-09,,,,
VDR,M00961;8.75E-09,MC00412;3.91E-08,M00444;1.45E-07,,
Yy1,MC00372;9.45E-09,,,,
GCM2,MS00050;9.49E-09,,,,
ATF4,M00514;1.08E-08,MS00293;1.69E-01,,,
Nfya,MC00191;1.12E-08,,,,
RXRA,MC00467;1.21E-08,,,,
TFAP2A,MC00530;1.38E-08,MS00227;1.55E-08,,,
Rfx1,MC00144;1.48E-08,,,,
Pparg,MC00130;1.83E-08,,,,
CENPB,MS00534;2.00E-08,,,,
Nfic,MC00475;2.06E-08,,,,
HES1,M01009;2.27E-08,,,,
NR2F6,M01728;2.33E-08,MS00658;1.24E-02,,,
GLI2,MS00843;2.40E-08,,,,
Irf5,UP00040;2.53E-08,,,,
NFKB2,MS00111;2.72E-08,,,,
HNF1B,M00646;2.76E-08,M01425;2.72E-02,MS00478;9.92E-01,,
HIC2,MS00057;2.91E-08,,,,
AHR,M00139;2.98E-08,,,,
ZNF143,MC00391;3.44E-08,,,,
Zfp128,UP00094;3.62E-08,,,,
REST,MC00174;3.99E-08,,,,
Max,MC00461;4.39E-08,,,,
GCM1,MS00047;5.01E-08,MS00048;2.07E-07,,,
Tcfap2b,UP00010;5.59E-08,,,,
HINFP,MA0131;5.62E-08,,,,
NR0B1,M01248;6.10E-08,,,,
Stat3,MC00140;6.13E-08,,,,
ERF,MS00846;6.18E-08,,,,
Ppara,MC00134;7.95E-08,,,,
Hic1,MS00101;8.03E-08,,,,
Fli1,MC00129;8.71E-08,,,,
ZNF740,MS00445;9.15E-08,,,,
RFX3,MC00203;9.81E-08,,,,
GLI1,M01037;1.33E-07,,,,
NFIC,MA0161;1.56E-07,,,,
EHF,MS00778;1.66E-07,,,,
TBX21,MS00207;1.83E-07,MS00208;3.88E-02,,,
Tfcp2,MC00518;2.14E-07,,,,
XBP1,UP00330;2.74E-07,MS00342;7.60E-04,,,
ZBTB6,M00085;2.75E-07,,,,
MAZ,M00649;2.88E-07,,,,
GMEB2,MS00183;2.92E-07,MS00721;1.52E-05,MS00182;1.43E-03,,
ETV2,MS00016;2.99E-07,,,,
NR1H3,M00647;3.32E-07,,,,
Ets1,MC00385;3.60E-07,,,,
Mycn,MC00532;3.89E-07,,,,
IRF6,UP00011;4.26E-07,,,,
SMAD1,M00792;5.08E-07,M01590;5.97E-01,,,
MTF1,M01243;5.30E-07,MS00725;1.40E-03,,,
Myc,MC00407;5.81E-07,,,,
MYBL1,MS00100;5.99E-07,MS00097;4.06E-04,,,
ZNF263,MC00192;6.00E-07,,,,
ARNT,MC00262;7.04E-07,,,,
AR,MC00468;7.98E-07,,,,
HEY1,MS00258;8.41E-07,,,,
Osr1,UP00027;8.78E-07,,,,
FOXO4,MS00383;8.79E-07,MS00381;9.95E-01,,,
PBX3,MC00281;9.47E-07,,,,
Trp53,MC00377;9.49E-07,,,,
Zfp423,MA0116;1.08E-06,,,,
ZNF589,M01109;1.09E-06,,,,
HIF1A,MC00316;1.09E-06,,,,
ZNF350,M01105;1.11E-06,,,,
Sfpi1,UP00085;1.12E-06,MC00395;3.29E-03,MC00180;3.29E-03,,
IRF5,MS00067;1.18E-06,,,,
THRA,MS00709;1.54E-06,,,,
Rela,MC00135;1.69E-06,,,,
RREB1,MA0073;1.70E-06,,,,
ELF3,MS00812;1.88E-06,,,,
TFE3,MS00288;1.94E-06,,,,
TCF4,MS00285;2.00E-06,MC00219;7.90E-01,,,
GLI3,M01596;2.05E-06,,,,
ZNF423,M00467;2.12E-06,,,,
UBP1,M00644;2.32E-06,,,,
MAF,M00648;2.34E-06,M00983;1.33E-04,,,
BCL6,MC00386;2.51E-06,M01171;8.39E-03,,,
NFIX,MS00115;2.66E-06,MS00822;7.01E-05,,,
HEY2,MS00260;2.76E-06,,,,
CNTN2::CREB1,M00115;2.84E-06,,,,
Creb3l2,MS00311;2.88E-06,,,,
ATF2,M00179;3.00E-06,,,,
SPIB,MA0081;3.24E-06,MS00039;2.21E-02,,,
TFCP2,M00072;3.38E-06,MS00579;6.36E-03,,,
SMAD4,M00733;3.74E-06,MC00392;5.02E-04,,,
Obox3,M01466;3.82E-06,,,,
SMAD3,UP00000;4.55E-06,MC00503;1.57E-05,MS00080;1.89E-02,,
ESR1,MC00335;4.99E-06,,,,
HES7,MS00256;5.19E-06,,,,
HNF4A,UP00066;5.34E-06,MC00432;9.15E-04,,,
MYC,MC00394;5.94E-06,,,,
BHLHB3,MS00248;6.30E-06,,,,
NR2F1,MS00657;6.71E-06,MA0017;2.74E-02,,,
THRB,MS00710;6.97E-06,MS00713;7.59E-05,MS00711;2.57E-04,,
MYBL2,MS00103;8.25E-06,MS00105;1.63E-04,MS00102;5.87E-04,,
Rfx2,MS00171;8.27E-06,MS00170;4.97E-04,,,
ZBTB49,MS00727;9.93E-06,,,,
Nkx1-1,M01334;1.05E-05,,,,
HES5,MS00255;1.06E-05,,,,
HIC1,UP00035;1.14E-05,,,,
Crx,MC00357;1.17E-05,,,,
GTF2I,M00706;1.20E-05,,,,
SRF,MC00355;1.53E-05,,,,
ZNF711,MC00477;1.55E-05,,,,
SMAD2/3,MC00223;1.57E-05,,,,
TBX2,MS00211;1.66E-05,MS00213;3.25E-01,,,
Irf4,UP00018;2.08E-05,MC00190;6.71E-02,,,
IKZF1,M00141;2.22E-05,M00088;1.93E-01,,,
STAT6,M00500;2.25E-05,,,,
Mybl1,UP00081;2.26E-05,,,,
ZNF524,MS00423;2.36E-05,,,,
Bhlhb2,MS00252;2.41E-05,,,,
RELA,MC00193;2.48E-05,,,,
FOXO6,MS00386;2.61E-05,MS00384;9.83E-01,,,
NFYA,MC00364;2.83E-05,,,,
ATF3,MC00473;2.86E-05,,,,
ETV7,M00678;2.97E-05,,,,
MYB,UP00092;3.60E-05,,,,
CREB3L1,MS00304;3.68E-05,,,,
BHLHB2,MS00247;3.70E-05,,,,
Lhx8,UP00184;3.73E-05,MS00549;2.53E-02,MS00548;7.38E-01,MS00550;1.00E+00,
Osr2,UP00052;3.90E-05,,,,
CREB3,MS00308;4.43E-05,,,,
Nr1h2,MC00448;4.83E-05,,,,
MLXIPL,MS00265;4.88E-05,,,,
PGR,MC00170;5.26E-05,,,,
IRF3,UP00086;5.67E-05,,,,
Zfp691,UP00095;5.90E-05,,,,
Mafb,MS00333;6.09E-05,MS00335;2.27E-04,,,
ZNF75A,MS00468;6.15E-05,,,,
RARG,MS00684;7.27E-05,MS00680;8.49E-04,MS00682;1.35E-01,,
NHLH1,MS00274;8.00E-05,,,,
RFX2,MS00161;8.37E-05,MS00162;8.45E-04,,,
PAX6,M00979;8.97E-05,MS00125;5.16E-04,UP00224;9.67E-01,,
Arntl,MC00362;9.09E-05,,,,
NFKB1,MS00110;9.36E-05,,,,
EPAS1,MC00224;1.05E-04,,,,
ATF1,UP00020;1.13E-04,,,,
ATF6,M00483;1.24E-04,,,,
NFIB,MS00114;1.30E-04,,,,
Mxi1,MC00373;1.35E-04,,,,
Hnf4a,MC00344;1.87E-04,,,,
RFX4,UP00056;1.95E-04,,,,
GTF2IRD1,M01241;1.96E-04,M01229;1.20E-03,,,
TCF12,MC00126;2.17E-04,,,,
Hmx3,M00433;2.21E-04,,,,
Nr2f2,UP00009;2.23E-04,,,,
Tcf3,MC00265;2.27E-04,,,,
E4F1,M00694;2.28E-04,,,,
E2F8,MS00739;2.42E-04,,,,
MZF1,M01733;2.54E-04,,,,
Myod1,MC00369;2.58E-04,,,,
MNT,MS00267;2.64E-04,,,,
NANOG,M01123;2.87E-04,M01247;1.51E-03,MC00440;9.89E-01,,
Esr1,MC00295;2.92E-04,,,,
TP53,MC00359;3.01E-04,,,,
SPIC,MS00040;3.33E-04,,,,
RUNX3,MS00177;3.45E-04,,,,
TFEB,MS00289;3.45E-04,,,,
IRF2,MA0051;3.56E-04,,,,
Sox6,MC00305;3.60E-04,,,,
TP73,MC00132;4.67E-04,,,,
MAFG,MS00327;4.83E-04,,,,
TP63,MC00439;4.95E-04,,,,
Rarg,MS00705;4.96E-04,MC00476;1.23E-03,MS00704;7.73E-02,,
NEUROD2,MS00271;5.28E-04,,,,
NR3C1,MC00465;5.31E-04,,,,
BHLHE41,MS00251;5.49E-04,,,,
ZNF784,MS00479;6.08E-04,,,,
CLOCK,MS00253;6.15E-04,,,,
BACH2,M00490;6.38E-04,,,,
RARA,UP00048;6.58E-04,,,,
Rxrg,MC00511;6.63E-04,,,,
MAX,MC00124;6.91E-04,,,,
SREBF1,M00749;6.94E-04,M00220;1.23E-03,,,
Usf2,MC00169;7.96E-04,,,,
Obox2,M01364;8.22E-04,,,,
NR2F2,M00155;8.32E-04,,,,
IRF4,MS00065;8.60E-04,MC00227;8.28E-02,,,
MESP1,MS00264;9.08E-04,,,,
REL,MA0101;9.19E-04,,,,
MGA,MS00188;9.82E-04,MS00186;7.68E-03,,,
Gsc,UP00112;1.01E-03,,,,
Rhox11,MS00611;1.07E-03,UP00193;2.28E-03,,,
USF1,MC00248;1.11E-03,,,,
FOXO3,MS00380;1.11E-03,MS00378;9.73E-01,,,
RXRB,MS00692;1.15E-03,,,,
RUNX1,MC00312;1.20E-03,M00082;9.82E-01,,,
Hsf1,MC00368;1.21E-03,,,,
Esrrb,MC00512;1.25E-03,,,,
ZBED1,MS00290;1.36E-03,,,,
NR6A1,M00526;1.60E-03,,,,
SIX4,UP00199;1.63E-03,,,,
Rxrb,MS00708;1.64E-03,,,,
FOXH1,MC00304;1.69E-03,M00809;1.00E+00,,,
GZF1,M01069;1.89E-03,,,,
RXRG,MS00694;1.89E-03,,,,
DMBX1,MS00433;1.96E-03,,,,
Rxra,MC00471;1.99E-03,,,,
Zfp410,UP00033;1.99E-03,,,,
Nr5a2,MC00352;2.27E-03,,,,
ESRRA,MS00829;2.31E-03,,,,
IRF8,MS00072;2.36E-03,,,,
HSF1,MC00289;2.45E-03,MA0319;2.34E-01,,,
RORA,MS00685;2.47E-03,MS00686;2.04E-01,,,
Nr1d2,MC00186;2.47E-03,,,,
FOXO1,MS00376;2.68E-03,MS00375;9.98E-01,,,
MAFK,MS00331;2.68E-03,MS00330;7.05E-01,,,
GRHL1,MS00556;2.76E-03,,,,
ZNF282,MS00729;2.78E-03,,,,
Rarb,MS00700;2.81E-03,,,,
ZNF306,MS00401;2.89E-03,,,,
Nr1d1,MC00524;3.15E-03,,,,
CUX1,M00105;3.16E-03,MS00612;5.97E-01,MS00601;8.20E-01,,
TBX19,MS00194;3.20E-03,,,,
Spi1,MC00506;3.29E-03,,,,
TFEC,MS00808;3.65E-03,,,,
JUN,MC00321;3.68E-03,,,,
Myf5,MC00195;3.84E-03,,,,
Meis3,MS00088;3.91E-03,MS00089;5.41E-01,,,
Foxk1,MS00398;3.95E-03,MS00399;8.07E-01,,,
PROX1,MS00160;4.00E-03,,,,
AIRE,M00999;4.30E-03,,,,
ZSCAN4,MS00490;4.32E-03,,,,
Runx1,MC00413;4.73E-03,,,,
IRF9,MS00073;4.75E-03,,,,
LBX2,MS00533;4.75E-03,MS00535;4.30E-01,,,
FIGLA,MS00254;4.77E-03,,,,
RFX5,MS00169;5.08E-03,,,,
Creb1,MC00163;5.18E-03,,,,
NR4A1,MC00280;5.50E-03,,,,
SIX5,MC00334;5.67E-03,,,,
MYOG,M00712;5.96E-03,,,,
Barhl1,MS00421;6.34E-03,MS00422;9.36E-01,,,
CEBPA,M00159;6.42E-03,MC00273;2.01E-02,,,
BARHL2,MS00414;7.45E-03,UP00145;9.10E-01,MS00416;9.61E-01,,
BPTF,M00456;7.88E-03,,,,
SFPI1,MC00513;8.50E-03,,,,
Nr3c1,MC00396;8.74E-03,,,,
Mlx,MS00270;9.03E-03,,,,
TBX20,MS00202;9.24E-03,,,,
NEUROD1,M01288;9.32E-03,,,,
ID4,MS00261;9.81E-03,,,,
TAL1,M00993;1.05E-02,MC00458;5.57E-02,,,
SPI1,MC00151;1.08E-02,,,,
HSFY2,MS00062;1.09E-02,MS00061;4.69E-01,,,
ESRRG,MS00638;1.10E-02,,,,
Nr2e1,MS00668;1.14E-02,,,,
VSX1,MS00626;1.14E-02,,,,
ATF5,M01295;1.16E-02,,,,
HSF4,MS00060;1.20E-02,,,,
Stat1,MC00141;1.23E-02,,,,
FOS,MC00330;1.27E-02,,,,
Foxg1,MS00392;1.29E-02,MS00393;9.34E-01,,,
Ascl2,MS00243;1.31E-02,,,,
GSC2,MS00463;1.34E-02,,,,
TGIF1,MS00094;1.50E-02,,,,
Bcl6b,UP00043;1.50E-02,,,,
FOSL1,MC00351;1.57E-02,,,,
T,MS00218;1.69E-02,,,,
Nr2f6,MS00669;1.76E-02,,,,
Tal1,MC00388;1.88E-02,,,,
PITX2,UP00125;2.03E-02,,,,
MLX,MS00266;2.06E-02,,,,
SOX10,MA0442;2.12E-02,MS00744;9.13E-01,MS00740;9.93E-01,,
STAT4,MC00347;2.13E-02,,,,
DPRX,MS00436;2.14E-02,,,,
SNAI2,MS00201;2.20E-02,,,,
ATF7,MS00294;2.28E-02,,,,
BATF3,MS00296;2.34E-02,,,,
BACH1,M00495;2.40E-02,,,,
Myb,MC00408;2.52E-02,,,,
NFE2L2,MC00339;2.54E-02,,,,
Esrra,MS00641;2.87E-02,,,,
RFX1,MA0365;2.87E-02,,,,
Spic,MS00041;2.94E-02,,,,
Tbx21,MC00356;2.95E-02,,,,
NKX2-3,UP00190;2.98E-02,MS00566;3.50E-02,,,
ZBTB12,UP00019;3.00E-02,,,,
Tcf21,MS00291;3.06E-02,,,,
Bcl6,MC00111;3.16E-02,,,,
ZNF217,M01306;3.27E-02,,,,
GATA5,MS00045;3.42E-02,,,,
CEBPG,MS00302;3.44E-02,M00622;1.00E+00,,,
STAT1,MC00348;3.50E-02,,,,
JUNB,MC00371;3.56E-02,,,,
POU3F1,M00133;3.73E-02,MS00138;9.06E-01,MS00139;9.91E-01,,
Isx,UP00243;3.75E-02,,,,
NR3C2,MS00662;3.99E-02,,,,
SIX1,UP00192;4.54E-02,,,,
GSC,MS00464;4.60E-02,,,,
NR2E3,M01650;4.75E-02,MA0164;6.87E-01,,,
SCRT2,MS00190;4.86E-02,,,,
Ebf1,MC00358;4.90E-02,,,,
PITX3,MS00596;4.92E-02,,,,
PRDM4,MS00726;5.02E-02,,,,
NRL,MS00338;5.04E-02,,,,
Trp63,M01656;5.20E-02,,,,
TCF3,M00222;5.23E-02,UP00058;8.98E-01,,,
SIX2,UP00159;5.28E-02,,,,
Atoh1,MC00414;5.31E-02,MS00244;1.99E-01,,,
TBX1,MS00197;5.40E-02,,,,
Cebpb,MC00121;5.41E-02,,,,
TBX5,MS00216;5.60E-02,MS00217;6.57E-02,,,
Obox5,M01480;5.65E-02,,,,
NKX2-1,M01312;5.72E-02,,,,
NKX2-8,MS00571;5.73E-02,,,,
Evx2,UP00132;5.77E-02,,,,
Npas4,MC00370;5.77E-02,,,,
IRF1,M00062;5.88E-02,,,,
Srebf1,MS00282;5.92E-02,,,,
TEAD3,MS00221;5.96E-02,MS00222;7.91E-01,,,
FOXG1,MS00361;6.11E-02,MS00360;9.96E-01,,,
Hoxb3,UP00137;6.38E-02,,,,
TBP,MA0108;6.40E-02,MA0386;9.97E-01,,,
Obox1,M01450;6.53E-02,,,,
RHOXF1,MS00609;6.80E-02,,,,
Tp53,MS00717;7.36E-02,MS00718;2.01E-01,,,
NR1I2,M00964;7.51E-02,,,,
Hdx,UP00148;7.52E-02,,,,
MEIS3,MS00084;7.62E-02,MS00085;5.77E-01,,,
RARB,MS00811;7.68E-02,,,,
EVX1,MS00454;7.70E-02,,,,
SPDEF,MS00033;7.78E-02,,,,
ZEB1,MA0103;7.86E-02,,,,
Meis1,MC00507;8.00E-02,,,,
JDP2,MS00320;8.09E-02,MS00319;9.16E-01,,,
GFI1,M01067;8.21E-02,,,,
CEBPE,MS00300;8.44E-02,,,,
RBPJ,M01112;8.59E-02,,,,
Jdp2,MS00325;8.64E-02,MS00324;9.54E-01,,,
MAFF,MS00326;8.98E-02,,,,
ATF2::JUN,M00041;9.05E-02,,,,
HMBOX1,MS00472;9.51E-02,,,,
MAFB,UP00045;9.80E-02,,,,
NR2E1,MS00653;1.01E-01,MS00652;3.86E-01,,,
NKX3-2,MS00573;1.02E-01,,,,
E2F7,MS00756;1.03E-01,,,,
FOXK1,MS00371;1.04E-01,,,,
BCL6B,MS00011;1.04E-01,,,,
CEBPD,M00621;1.06E-01,MS00299;1.70E-01,,,
HMX3,MS00475;1.08E-01,,,,
MAFA,M01709;1.10E-01,,,,
Hoxd3,MS00521;1.15E-01,,,,
TBX4,MS00214;1.23E-01,,,,
BSX,MS00419;1.26E-01,,,,
MSC,MS00807;1.26E-01,,,,
OTX1,MS00582;1.29E-01,,,,
Hoxd12,UP00177;1.38E-01,,,,
ZNF713,MS00731;1.38E-01,,,,
GSX1,MS00465;1.44E-01,,,,
Srf,MC00329;1.46E-01,,,,
TGIF2LX,MS00095;1.50E-01,,,,
Nkx3-1,MS00580;1.50E-01,MC00250;1.00E+00,,,
FOXB1,MS00343;1.51E-01,MS00348;9.90E-01,,,
NFE2,MS00336;1.54E-01,,,,
EVX2,MS00455;1.57E-01,,,,
NFATC1,MC00211;1.60E-01,,,,
Gfi1b,MC00293;1.80E-01,,,,
ZNF354C,MA0130;1.80E-01,,,,
TEF,M01305;1.84E-01,MS00339;8.08E-01,M00672;9.97E-01,,
TGIF2,MS00096;1.85E-01,,,,
NKX2-2,UP00231;1.87E-01,,,,
Nkx1-2,UP00139;1.87E-01,,,,
Meis2,MS00086;1.88E-01,MS00087;5.51E-01,,,
Olig2,MC00341;1.90E-01,,,,
HOXB6,UP00259;1.94E-01,,,,
TBX15,MS00192;1.94E-01,,,,
NKX3-1,MS00572;2.00E-01,UP00389;8.78E-01,,,
Pax7,UP00248;2.04E-01,MC00258;9.34E-01,,,
Hoxd11,UP00117;2.05E-01,,,,
HSF2,MS00059;2.07E-01,,,,
SIX3,UP00195;2.08E-01,,,,
ARID5B,M00454;2.09E-01,,,,
Hoxa11,MS00515;2.12E-01,MS00514;9.37E-01,,,
SCRT1,MS00179;2.15E-01,,,,
BARX1,MS00418;2.16E-01,UP00181;6.13E-01,MS00417;9.92E-01,,
Jund,MC00154;2.16E-01,,,,
TBX18,M01262;2.18E-01,,,,
ALX3,MS00402;2.18E-01,MS00403;9.99E-01,,,
CEBPB,MC00272;2.22E-01,,,,
HMX1,MS00473;2.31E-01,,,,
Hoxb4,MC00136;2.39E-01,UP00144;4.75E-01,,,
Neurod1,MC00354;2.40E-01,,,,
RORB,M01722;2.48E-01,,,,
LHX4,UP00261;2.53E-01,,,,
Nkx2-4,UP00107;2.62E-01,,,,
Hmbox1,UP00161;2.62E-01,,,,
HMX2,MS00474;2.66E-01,,,,
Hoxd9,MS00525;2.76E-01,MS00524;9.27E-01,,,
Pknox2,MS00093;2.78E-01,,,,
HOXB13,MS00489;2.79E-01,MS00488;9.72E-01,,,
HMGA1,M00750;2.80E-01,M01010;4.00E-01,,,
PPARA,M01282;2.82E-01,,,,
OTX2,MS00585;2.83E-01,,,,
Hmx2,UP00155;2.83E-01,,,,
Zfp652,MS00501;2.84E-01,,,,
Creb5,MS00313;3.07E-01,,,,
Arx,UP00152;3.09E-01,MS00409;9.77E-01,,,
HOXC11,MS00498;3.15E-01,MS00497;9.70E-01,,,
MIXL1,MS00555;3.15E-01,,,,
NEUROG2,MS00272;3.16E-01,,,,
NR1H4,M01268;3.19E-01,,,,
TEAD1,MS00219;3.23E-01,MS00220;7.10E-01,,,
IRX5,MS00527;3.26E-01,UP00250;9.97E-01,,,
POU1F1,MS00130;3.29E-01,UP00158;9.09E-01,MS00129;9.84E-01,,
IRX2,MS00526;3.29E-01,UP00236;9.99E-01,,,
Stat5a,MC00205;3.34E-01,,,,
NFATC4,M01734;3.35E-01,,,,
Batf,MC00508;3.36E-01,,,,
MEIS1,UP00186;3.45E-01,MC00520;1.00E+00,,,
PITX1,MS00595;3.47E-01,,,,
HOXB9,UP00207;3.51E-01,,,,
Lbx2,UP00120;3.51E-01,,,,
NOTO,MS00578;3.52E-01,,,,
Bsx,UP00138;3.55E-01,,,,
STAT5B,MC00452;3.63E-01,,,,
PBX1,UP00185;3.69E-01,,,,
STAT5A,MC00453;3.80E-01,,,,
OLIG3,MS00280;3.80E-01,,,,
HOXA3,UP00391;3.82E-01,,,,
Foxj3,MS00394;3.86E-01,MS00397;9.39E-01,,,
OLIG2,MS00277;3.88E-01,,,,
Alx1,MS00406;3.96E-01,MS00407;9.98E-01,,,
Yy2,M01694;4.10E-01,,,,
HOXA1,MS00486;4.18E-01,,,,
Stat5b,MC00204;4.22E-01,,,,
POLR2B,MC00505;4.35E-01,,,,
ALX4,UP00187;4.38E-01,MS00404;9.96E-01,,,
Rhox6,M01435;4.52E-01,,,,
VSX2,MS00627;4.59E-01,,,,
BHLHE23,MS00250;4.59E-01,,,,
NR4A2,MS00665;4.69E-01,,,,
Uncx,MS00619;4.74E-01,MS00618;9.58E-01,,,
SF1,M01132;4.83E-01,,,,
HOXA10,MS00481;4.91E-01,MS00480;9.27E-01,,,
DLX1,MS00427;4.94E-01,,,,
BHLHA15,MS00245;4.96E-01,,,,
ZNF435,MS00730;5.02E-01,,,,
PRDM1,MS00168;5.09E-01,,,,
GSX2,M01326;5.14E-01,MS00466;5.16E-01,,,
DLX2,MS00428;5.19E-01,UP00126;8.34E-01,,,
HOXA2,MS00487;5.23E-01,,,,
HOXC13,MS00505;5.29E-01,MS00504;9.16E-01,,,
LMX1A,MS00543;5.31E-01,,,,
Tead4,MC00157;5.41E-01,,,,
ALX1,M01453;5.47E-01,M00416;9.52E-01,,,
HOXD13,MS00511;5.47E-01,MS00510;9.46E-01,,,
