,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
69456|TP53,1.0346322460201957e-15,Homo sapiens,TP53,predicted transcription factor,None,None,Foreskin,1,TP53
62637|KLF9,2.014315808094644e-15,Homo sapiens,KLF9,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF9
49266|SCML2,2.8084914168311912e-15,Homo sapiens,SCML2,tf,293T-Rex,None,None,1,SCML2
53593|MED1,1.0960698036847363e-14,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1,MED1
71934|MYC,1.63044309434922e-14,Homo sapiens,MYC,tf,U2OS,None,Bone,1,MYC
67808|BRD4,2.7131495827093862e-14,Homo sapiens,BRD4,cr,None,None,None,1,BRD4
70811|SP1,4.43385148086576e-14,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1,SP1
47601|KLF5,3.0559696646100666e-13,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
42774|NFYC,6.080791456872553e-13,Homo sapiens,NFYC,tf,LoVo,None,Colon,1,NFYC
36362|GTF2B,8.661864671363533e-13,Homo sapiens,GTF2B,tf,IMR90,Fibroblast,Lung,1,GTF2B
55467|NELFA,1.1498476308576345e-12,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1,NELFA
50414|KLF11,1.2715030511979426e-12,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
45629|ZNF143,1.5142528804721297e-12,Homo sapiens,ZNF143,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,ZNF143
53305|RUNX1,2.2567001455172287e-12,Homo sapiens,RUNX1,tf,TSU-1621-MT,None,None,1,RUNX1
38742|NFATC1,2.3983069340649168e-12,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1,NFATC1
40053|CDK7,3.6069418543645727e-12,Homo sapiens,CDK7,predicted transcription factor,None,B Lymphocyte,Blood,1,CDK7
69813|NELFE,3.782810543086325e-12,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,NELFE
63001|BCL3,4.4600167981627074e-12,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1,BCL3
69881|CDK9,4.691324360545095e-12,Homo sapiens,CDK9,tf,None,Th1,None,1,CDK9
69875|RELA,5.668150632486427e-12,Homo sapiens,RELA,tf,None,Th1,None,1,RELA
2283|E2F1,6.1509158706617574e-12,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1,E2F1
75942|KDM1A,6.632158058136339e-12,Homo sapiens,KDM1A,cr,PC-3M-luc,None,Prostate,1,KDM1A
45866|MXI1,8.308004494317003e-12,Homo sapiens,MXI1,tf,IMR90,Fibroblast,Lung,1,MXI1
73701|KDM2B,9.323942010028171e-12,Homo sapiens,KDM2B,cr,SEM,B Lymphocyte,None,1,KDM2B
65204|YY1,1.001576240714811e-11,Homo sapiens,YY1,tf,HEK293,Epithelium,Embryonic Kidney,1,YY1
70759|OGT,1.0396413812020473e-11,Homo sapiens,OGT,other,HEK293,HEK 293 Cell Line,None,1,OGT
45618|TBP,1.0658012683183417e-11,Homo sapiens,TBP,tf,GM12878,B Lymphocyte,Blood,1,TBP
71069|MBD3,1.1661451205210807e-11,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,1,MBD3
64691|CBFB,1.2028461900950967e-11,Homo sapiens,CBFB,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,CBFB
42710|CREB1,1.2522519751162526e-11,Homo sapiens,CREB1,tf,LoVo,None,Colon,1,CREB1
37057|FLI1,1.720583909699882e-11,Homo sapiens,FLI1,tf,U937,None,Pleura,1,FLI1
