Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
STAT5B,53630;8.10E-15,4592;8.74E-14,53629;2.38E-12,53628;6.49E-12,53632;6.56E-11
ZNF766,62946;8.33E-15,62947;7.51E-14,73929;3.09E-02,,
TARDBP,63522;8.77E-15,63523;1.26E-13,62579;4.49E-07,62580;4.52E-03,
ZBTB48,65155;1.04E-14,75273;3.25E-09,75284;5.77E-07,75275;6.66E-07,75281;2.47E-06
CHRM2,43234;1.17E-14,50108;2.02E-12,50107;8.77E-12,34675;4.62E-06,52573;8.52E-02
NFE2L2,62958;1.40E-14,64298;1.87E-13,38850;1.70E-09,62959;1.16E-05,64299;5.73E-04
RELB,76403;1.49E-14,76402;2.14E-13,68053;2.97E-11,68052;2.09E-09,42745;2.94E-01
KLF4,48800;1.53E-14,67601;2.60E-12,63140;2.21E-09,36821;2.06E-08,48552;8.41E-08
FOSL2,46243;1.68E-14,46346;5.49E-13,54241;2.44E-11,46072;1.29E-08,63859;7.92E-07
TGIF2,65057;1.74E-14,65056;3.15E-13,,,
ZNF281,65127;1.81E-14,42805;6.25E-02,,,
CDK12,56010;1.83E-14,,,,
ERCC6,49036;1.98E-14,49033;3.84E-05,49027;4.37E-03,49030;3.89E-02,44357;4.61E-02
FOSL1,46212;2.21E-14,47287;4.84E-13,63077;8.60E-13,46296;1.04E-10,63076;1.63E-10
PROX1,49669;2.30E-14,74488;1.96E-03,74485;6.43E-02,,
ZNF76,62632;2.34E-14,65206;3.21E-07,62633;2.04E-05,36764;4.94E-03,
GATA3,33679;2.38E-14,67501;3.14E-09,33680;3.62E-09,59417;4.88E-08,54236;4.88E-08
TBL1XR1,45660;2.51E-14,45935;1.28E-09,45876;2.73E-09,,
EMX1,44562;2.74E-14,44563;7.33E-07,44564;3.56E-04,49179;5.35E-02,49183;1.16E-01
ZNF75A,77257;2.83E-14,77265;5.44E-02,,,
MYOD1,36075;3.13E-14,36077;7.66E-11,75839;1.18E-07,42734;3.31E-02,
NFIC,46343;3.76E-14,46240;1.51E-11,46101;4.23E-08,46111;1.40E-06,
AR,36845;4.08E-14,56264;1.45E-12,56265;8.31E-12,56115;3.29E-10,56122;9.39E-09
KAT2B,4418;4.78E-14,45418;6.15E-11,8788;6.15E-11,45742;1.28E-06,45635;3.31E-04
ORC2,72426;5.18E-14,72425;2.61E-01,,,
TRIM28,52087;5.41E-14,49606;2.41E-12,2797;3.45E-10,46046;3.15E-09,70926;1.84E-08
CD74,76930;6.26E-14,76927;3.51E-04,76926;2.78E-03,76931;1.68E-02,76925;2.34E-02
GTF2E2,63822;6.26E-14,63821;2.53E-01,,,
ZNF35,65180;6.31E-14,,,,
LEF1,57114;6.88E-14,57115;3.37E-12,63333;7.73E-08,63332;7.96E-05,53651;4.64E-04
RBL2,1878;1.27E-13,1874;2.15E-12,1880;9.99E-07,1879;6.90E-06,1876;1.11E-03
SPIN1,74573;1.28E-13,,,,
FOXK2,63241;1.36E-13,63744;2.05E-13,63743;3.55E-12,63240;6.55E-12,62913;2.36E-06
ARNT,5517;1.49E-13,62869;8.73E-05,62868;7.76E-02,33032;1.04E-01,38723;1.92E-01
ZMYND8,76673;1.64E-13,76498;3.43E-13,76499;1.14E-09,76856;2.05E-04,76851;3.64E-04
FOXD2,38635;1.65E-13,,,,
ZNF202,73970;1.72E-13,62488;4.67E-01,62487;5.44E-01,,
EZH2,41788;2.11E-13,74684;6.37E-08,34326;2.15E-06,50376;9.93E-06,50380;1.72E-04
RUNX3,46131;2.15E-13,,,,
NCOA1,64888;2.45E-13,64887;3.55E-09,42735;1.69E-02,72449;2.02E-01,72452;2.26E-01
EGR3,65186;2.56E-13,,,,
ZMIZ1,45919;2.56E-13,64816;1.74E-07,64817;9.75E-07,,
E2F5,64303;3.13E-13,64302;1.96E-12,,,
ZEB2,63535;3.73E-13,63536;1.98E-11,62508;3.88E-11,63283;1.46E-08,62509;1.77E-08
FOXO3,74682;3.78E-13,74680;1.03E-01,39906;2.40E-01,38806;2.88E-01,34350;4.00E-01
MYNN,64369;3.86E-13,64370;9.96E-11,65124;2.88E-04,64294;8.24E-03,64295;4.59E-02
THAP1,46306;4.06E-13,9211;2.34E-02,,,
SPIB,48638;4.50E-13,48625;4.57E-09,48634;4.25E-08,48630;2.29E-04,48642;5.36E-03
TRIM22,64620;4.75E-13,64619;4.18E-10,,,
KDM4B,64107;4.86E-13,64106;1.09E-09,,,
JUNB,42770;5.01E-13,7487;4.88E-09,64537;4.56E-08,64781;2.35E-05,64538;2.53E-05
BARX2,38820;6.33E-13,,,,
PRDM11,52170;7.19E-13,52171;1.45E-04,,,
NCOR1,53419;8.10E-13,39656;1.40E-07,35091;6.61E-07,8566;3.66E-06,8565;1.46E-04
BARX1,42752;9.16E-13,42645;1.71E-01,,,
SIX1,72382;9.84E-13,76585;2.04E-12,76587;5.71E-02,72383;1.16E-01,76586;2.06E-01
BATF,74668;1.00E-12,48626;5.37E-07,46109;1.82E-05,48621;8.63E-03,
DROSHA,63270;1.12E-12,63271;2.16E-02,62572;3.94E-02,70105;2.43E-01,70104;2.94E-01
ARNTL,42749;1.14E-12,71023;2.32E-06,68104;3.12E-04,71024;1.00E-02,42643;2.73E-01
ZNF501,63631;1.26E-12,63632;1.17E-06,,,
RB1,49416;1.28E-12,49417;2.37E-10,36028;2.13E-09,1870;4.02E-09,1872;2.55E-04
ZBTB7B,38666;1.33E-12,,,,
TEAD4,46210;1.42E-12,46348;5.36E-12,55297;6.04E-08,46107;1.00E-07,46075;5.09E-07
ZBTB26,65120;1.60E-12,65121;1.33E-05,,,
L3MBTL4,77271;1.77E-12,,,,
H2AFX,77448;2.09E-12,56132;5.19E-02,56129;7.48E-02,56131;1.62E-01,76138;2.28E-01
CDX2,356;2.91E-12,5461;3.13E-09,5460;4.76E-04,357;5.69E-04,75366;1.10E-01
REPIN1,39777;2.99E-12,39779;5.17E-07,37565;4.42E-06,39776;2.74E-05,39781;4.59E-04
CNOT3,76964;3.08E-12,76965;1.43E-10,76966;1.67E-01,,
POU2F2,46115;3.09E-12,46157;1.13E-07,,,
ELF2,38739;3.17E-12,42759;1.27E-04,,,
SLC22A2,69220;3.20E-12,69219;2.42E-07,,,
KLF13,64021;3.21E-12,64022;6.42E-12,42684;2.83E-01,,
ZNF83,42890;3.23E-12,63118;2.84E-07,63117;8.19E-06,,
ZNF750,48799;3.32E-12,,,,
MLLT1,63875;3.34E-12,63876;3.05E-11,64186;3.62E-07,62738;9.81E-07,74315;2.38E-06
ZNF121,65114;3.35E-12,65170;9.70E-10,63038;1.27E-09,63037;2.54E-04,
NFAT5,38773;3.37E-12,42737;3.52E-03,,,
ADNP,63581;4.77E-12,63582;6.27E-09,38734;1.37E-01,,
ZNF18,74653;4.80E-12,74663;1.36E-11,65018;3.25E-07,65171;1.35E-06,65019;6.76E-06
NR4A1,68309;5.24E-12,68310;3.48E-11,62814;4.14E-04,62815;7.03E-04,42741;1.37E-03
HNF1A,64546;5.85E-12,64547;1.91E-04,42667;2.94E-01,,
SETDB1,2974;5.98E-12,45386;1.57E-07,8772;1.57E-07,45887;5.78E-04,34015;5.97E-04
IKZF1,64919;6.17E-12,64735;2.73E-10,63463;1.14E-08,64918;4.66E-08,45647;7.53E-07
BACH1,45690;6.67E-12,64377;8.92E-05,64378;4.28E-04,45900;1.23E-03,42751;2.95E-01
MTA2,63213;7.04E-12,63212;1.19E-06,63517;1.27E-05,62756;1.12E-04,63518;6.71E-04
FOXO1,54243;7.44E-12,58300;4.84E-02,58301;8.09E-02,75853;1.09E-01,75852;2.79E-01
BRD9,72398;9.42E-12,76526;1.96E-07,,,
CBX5,63411;1.10E-11,63410;3.62E-11,35875;2.73E-01,48605;2.83E-01,48598;4.03E-01
TCF21,52496;1.17E-11,52495;2.51E-10,52497;1.01E-01,52498;1.75E-01,
EHF,76282;1.18E-11,38657;2.33E-09,76283;1.06E-04,50820;4.31E-03,50819;7.57E-02
ZNF197,63956;1.25E-11,63957;1.17E-09,73971;4.23E-02,,
GTF2I,50699;1.39E-11,50700;1.71E-06,50709;3.27E-06,50713;2.74E-05,50695;8.25E-05
FUS,53303;1.51E-11,53304;1.01E-09,58994;1.00E+00,,
RAD51,63794;1.52E-11,63793;1.77E-10,62653;4.31E-07,62652;3.37E-04,73093;3.34E-03
RBCK1,38695;1.64E-11,,,,
NR1H2,69803;1.75E-11,69804;2.32E-09,69805;1.86E-08,69806;4.28E-08,42777;1.27E-01
ZXDC,77256;1.87E-11,,,,
SMAD1,8415;1.94E-11,8447;3.81E-10,51554;4.87E-07,8416;5.57E-07,8414;2.05E-05
C17orf49,1223;1.97E-11,1227;1.69E-08,,,
ZBED1,62980;3.05E-11,62981;4.23E-03,,,
ZNF580,64174;3.12E-11,64173;4.93E-09,,,
DIDO1,62905;3.49E-11,62904;2.12E-07,,,
KDM5C,68932;3.77E-11,68913;6.66E-09,8781;4.33E-08,58887;8.62E-04,58885;2.46E-02
SMAD2/3,1082;4.31E-11,1083;1.01E-04,51567;8.05E-02,51566;2.02E-01,1080;2.76E-01
BCLAF1,6958;5.61E-11,46288;6.94E-10,,,
POLR3D,74909;6.84E-11,74907;2.23E-08,74906;1.95E-06,41628;7.77E-04,1869;1.99E-01
TBL1X,8564;7.45E-11,,,,
TET3,33988;8.56E-11,39719;2.49E-08,43669;7.94E-06,,
KLF7,64010;9.48E-11,64011;3.68E-05,65134;1.59E-04,,
CCND2,76686;1.00E-10,76683;1.44E-05,,,
NFIA,77263;1.02E-10,77267;5.81E-03,,,
PR,39767;1.07E-10,33569;9.50E-07,53980;6.87E-06,33571;1.87E-05,53982;5.57E-05
FOXP3,44099;1.31E-10,44098;5.71E-08,44100;1.19E-01,44101;2.06E-01,38703;1.00E+00
FEV,38830;1.61E-10,,,,
PBX2,64660;1.64E-10,64661;8.10E-09,64083;9.97E-08,63132;2.01E-07,64082;1.66E-06
OSR2,65108;1.67E-10,63285;6.34E-08,63286;4.34E-05,,
HNF4G,63224;1.79E-10,46239;3.69E-10,63225;1.17E-07,1452;2.10E-01,42832;1.00E+00
ZFP69B,63424;1.86E-10,63423;2.07E-08,73978;2.91E-01,,
POU5F1,63393;1.86E-10,63136;5.67E-06,58495;1.00E-05,5753;1.71E-05,48550;2.94E-05
SUMO1,35724;1.96E-10,35694;3.95E-09,34355;2.29E-08,34357;2.44E-07,34356;3.68E-07
TERC,32853;2.00E-10,32856;4.84E-10,32848;2.53E-08,32850;9.68E-08,
ESRRA,45627;2.15E-10,67367;2.50E-08,45796;2.17E-05,38664;3.85E-03,
TP73,6543;2.16E-10,6545;4.92E-06,6546;4.27E-05,6544;3.67E-04,38832;3.58E-02
INTS3,53323;2.28E-10,,,,
EPO,57111;2.30E-10,57110;9.52E-10,57109;3.05E-01,57112;3.80E-01,
MBD1_isoform1,63465;2.41E-10,63464;8.68E-05,,,
TP63,36141;2.42E-10,44765;1.65E-08,44767;2.37E-08,44761;4.10E-08,36140;1.54E-07
SREBF2,45607;2.52E-10,45812;2.88E-02,73411;2.05E-01,38765;2.32E-01,73412;3.79E-01
WT1,64977;2.56E-10,64978;8.84E-08,,,
CTBP1,36085;2.63E-10,64094;8.63E-09,64093;9.97E-04,50250;2.77E-01,50248;1.00E+00
ZNF701,77258;2.73E-10,77057;2.26E-01,,,
NCOR2,35525;2.73E-10,35093;2.97E-06,39653;1.17E-01,39657;3.50E-01,
TBX21,33678;2.77E-10,64375;1.18E-08,64376;3.56E-07,,
ZNF324,65144;2.93E-10,64443;6.63E-09,64444;2.90E-08,73957;3.25E-01,
HDAC4,70762;3.08E-10,,,,
RUVBL1,74673;3.11E-10,,,,
TRIM25,77300;3.22E-10,77299;6.69E-10,62994;1.19E-02,62995;1.32E-01,77298;4.14E-01
NFKB2,77449;3.29E-10,77450;2.33E-09,38844;9.90E-02,,
ZEB1,46139;3.30E-10,46245;2.23E-08,64829;1.79E-05,64828;5.45E-05,67610;3.59E-03
KMT2B,42906;3.48E-10,42732;1.06E-01,,,
EZH1,50374;3.76E-10,50378;9.73E-03,50377;1.39E-02,50373;2.53E-02,
TEAD1,56535;3.86E-10,48240;2.48E-08,54611;8.25E-07,56542;5.67E-04,54612;5.55E-02
GATA2,37587;3.89E-10,1742;3.20E-09,46290;1.13E-07,45852;4.35E-07,58873;5.21E-07
IRF3,45609;4.16E-10,45748;8.54E-09,45831;2.91E-08,42679;2.83E-01,
SNAPC1,35268;4.28E-10,36355;1.13E-01,,,
TTF1,47578;4.44E-10,47579;1.16E-08,,,
GATA6,50979;5.00E-10,47599;6.83E-03,51480;1.85E-02,47431;2.26E-02,47433;2.96E-02
RUNX2,74116;5.09E-10,74117;4.85E-09,74546;3.82E-05,5373;3.60E-03,
ARRB1,50152;5.14E-10,50162;2.74E-07,44055;2.73E-01,44056;3.05E-01,
EED,62965;5.28E-10,62964;6.94E-07,41187;6.87E-02,41188;1.48E-01,50371;2.93E-01
KDM6B,48576;5.40E-10,48443;8.87E-09,48442;4.02E-05,48577;1.45E-02,
PHF2,76469;5.83E-10,76468;6.57E-05,,,
GRHL2,68002;6.14E-10,68001;1.87E-09,35315;1.70E-05,73185;7.95E-05,35323;1.30E-04
ZBTB16,76518;6.17E-10,,,,
ZNF24,63440;6.64E-10,65032;7.01E-09,65031;1.21E-07,63441;8.19E-05,62705;9.86E-05
ZNF282,77149;7.35E-10,77148;9.23E-09,,,
ZBTB6,65192;8.27E-10,65189;2.49E-06,65190;2.58E-05,,
HDAC3,4125;8.41E-10,70761;1.82E-08,8662;2.31E-01,8661;3.64E-01,
HEYL,42717;8.81E-10,,,,
ZNF518A,62889;9.62E-10,62888;1.65E-09,,,
STAT5,44084;1.05E-09,44086;1.36E-05,44085;7.62E-05,55491;1.45E-03,44087;4.36E-02
ARNT2,42707;1.15E-09,,,,
FOXJ2,64653;1.21E-09,64654;5.58E-08,42828;2.73E-01,,
HMBOX1,64414;1.35E-09,,,,
KLF3,38790;1.36E-09,,,,
KLF17,62618;1.36E-09,62617;5.10E-09,,,
MXD3,42772;1.36E-09,,,,
LMO2,49738;1.37E-09,40156;2.03E-04,49739;6.89E-04,53306;9.50E-04,36248;3.45E-02
DPF1,77255;1.51E-09,77264;6.05E-03,,,
ZNF597,77261;1.63E-09,,,,
ZNF384,45634;1.70E-09,45922;8.82E-09,65106;1.41E-06,,
LANA,47737;1.74E-09,44695;1.08E-06,47738;9.54E-06,44697;2.86E-04,47736;1.35E-02
ZKSCAN1,45786;1.89E-09,64745;8.52E-09,64746;2.55E-07,63614;1.22E-01,63615;1.88E-01
NR2F6,63771;1.97E-09,63772;3.19E-08,64301;5.77E-08,64300;6.22E-08,42702;2.14E-01
SND1,38173;2.18E-09,1794;1.43E-05,1795;3.30E-01,,
STAT5A,46280;2.40E-09,4589;5.73E-09,46146;6.56E-03,73722;7.36E-02,73723;1.04E-01
MAFK,45864;2.49E-09,45954;1.69E-06,45746;1.32E-05,45621;7.40E-05,41625;1.23E-04
PRPF4,63022;2.72E-09,63023;2.01E-06,63090;4.55E-02,63089;2.63E-01,
ZBTB10,42804;3.20E-09,,,,
NEUROG2,76811;3.26E-09,76810;1.18E-08,76809;3.15E-08,76814;7.59E-08,76818;8.96E-07
TEAD1 |  TEAD4,56245;3.44E-09,,,,
KRAB,56850;3.55E-09,56856;1.12E-06,56849;9.78E-06,56843;5.79E-05,56855;3.98E-04
SNAI2,48344;3.63E-09,48343;8.20E-09,48337;8.71E-08,48339;5.14E-07,48338;1.88E-06
YAP1,54609;4.01E-09,54675;3.03E-07,55292;4.94E-07,55513;4.98E-07,55291;2.17E-06
CCDC101,1228;4.53E-09,1224;3.95E-04,,,
PITX3,76999;4.73E-09,,,,
CTBP2,45693;4.97E-09,50249;2.48E-01,50251;5.52E-01,,
552-SKD,49459;5.07E-09,49464;6.60E-08,49463;8.71E-07,49465;9.54E-07,49460;1.29E-02
ZNF257,73966;5.12E-09,65126;2.93E-03,65218;7.82E-02,,
DRAP1,74650;5.18E-09,42822;2.61E-01,,,
MYBL2,46241;5.27E-09,56251;4.68E-02,5890;1.77E-01,38735;3.19E-01,5891;3.77E-01
MBD1_isoform2,63122;5.41E-09,63123;5.91E-05,,,
ING2,41572;5.51E-09,,,,
ARID3A,45806;5.55E-09,45897;3.99E-07,74657;1.60E-02,,
WDHD1,77260;5.75E-09,77259;4.06E-08,,,
ATF4,64176;6.10E-09,55517;9.29E-07,64175;3.01E-06,55518;3.34E-06,54129;3.37E-06
MYCN,75840;6.30E-09,69364;6.76E-02,,,
ZNF687,64786;6.78E-09,64787;6.46E-08,,,
HIC1,64553;6.81E-09,64552;3.39E-08,,,
ZNF589,64008;7.86E-09,64009;8.50E-09,,,
TDRD3,2400;8.28E-09,,,,
MEN1,73849;9.18E-09,73848;2.41E-08,73756;5.53E-01,73757;8.23E-01,
ZBTB14,65146;9.45E-09,,,,
DEAF1,63449;9.87E-09,,,,
BACH2,39577;1.02E-08,55549;7.04E-04,55571;2.61E-02,,
ZMYM3,74661;1.07E-08,74656;3.97E-08,74652;5.15E-08,64656;8.09E-08,74654;1.90E-07
ZNF770,65164;1.19E-08,,,,
SNRNP70,64561;1.24E-08,64562;1.83E-04,64949;2.83E-01,64950;4.30E-01,
MYF5,72878;1.64E-08,,,,
SMARCE1,62879;1.67E-08,62880;1.13E-03,75037;1.71E-02,75039;3.05E-01,
CSDE1,63485;1.83E-08,63484;2.15E-05,64060;1.13E-01,64061;2.83E-01,
HOXA4,42720;1.85E-08,,,,
ZNF382,64693;2.14E-08,64694;4.36E-07,65138;2.43E-05,65077;5.29E-05,65076;5.29E-05
ZNF362,64321;2.24E-08,64322;6.19E-05,,,
598-SKD,49467;2.28E-08,49461;9.83E-08,49466;1.76E-06,49468;1.62E-04,49462;5.86E-02
ID3,62514;2.29E-08,62513;8.63E-05,42768;2.28E-01,,
E2F2,38865;2.53E-08,42757;1.00E+00,,,
DEK,63018;2.66E-08,63019;1.20E-04,49697;4.80E-01,49698;8.68E-01,
ETV6,74647;2.88E-08,74648;3.40E-08,38801;2.61E-01,,
NR3C2,54255;3.06E-08,54256;4.25E-04,42703;3.10E-01,,
5MC,55284;3.17E-08,55289;9.08E-07,55287;1.23E-06,70101;8.71E-01,
DPF2,64320;3.45E-08,64319;1.98E-06,63061;1.08E-02,63060;1.24E-01,
ZNF394,62792;3.99E-08,62793;8.70E-03,65158;8.25E-02,,
HOXA1,38817;4.11E-08,,,,
ZNF175,62529;4.26E-08,62530;1.87E-06,65070;2.09E-01,62714;2.58E-01,62713;3.28E-01
IL1B,74387;4.31E-08,74397;3.93E-07,74383;6.67E-04,74381;1.61E-03,74398;1.97E-02
SRSF3,63150;4.40E-08,64771;7.57E-05,64770;3.78E-04,63151;8.14E-04,
SMARCB1,45779;5.17E-08,1345;5.17E-08,45940;4.97E-06,58468;2.01E-02,58469;1.51E-01
ZNF644,64348;5.35E-08,64349;3.36E-05,52586;2.94E-01,,
RARG,49623;5.44E-08,49617;1.01E-04,49622;1.32E-04,49619;1.81E-02,38682;6.89E-02
DR1,42711;6.08E-08,,,,
ZNF441,77120;6.08E-08,,,,
GTF3C2,45901;6.10E-08,45756;7.89E-07,,,
RFX2,38761;6.22E-08,42930;1.35E-03,42944;1.39E-01,,
EBF3,76849;6.48E-08,76847;3.85E-02,76846;2.49E-01,76844;3.58E-01,76845;3.58E-01
t-IgG-control,63031;7.22E-08,63030;2.09E-01,,,
ZNF654,63737;7.59E-08,63738;5.56E-07,,,
AGO1,44026;7.89E-08,48594;1.00E-01,48601;1.00E-01,48609;9.09E-01,48608;1.00E+00
VEZF1,8532;9.08E-08,38706;9.24E-06,8533;1.34E-02,,
MAFB,50112;9.26E-08,42691;1.58E-01,,,
ZNF189,77164;9.32E-08,,,,
FEZF1,65116;1.01E-07,64605;6.70E-04,64604;2.09E-03,,
POLR3A,45927;1.06E-07,45763;2.10E-05,4487;1.48E-03,2109;1.92E-01,1329;2.41E-01
GTF2A2,64550;1.07E-07,64551;1.24E-05,,,
ZNF407,38750;1.09E-07,,,,
ETV7,38647;1.25E-07,,,,
ZNF101,63633;1.28E-07,63634;3.06E-03,73976;3.29E-01,,
ZBTB18,65137;1.39E-07,,,,
SMARCC1,72114;1.54E-07,1346;2.06E-07,45732;2.06E-07,72110;2.29E-04,72120;4.99E-04
HINFP,64045;1.55E-07,38704;2.05E-07,64046;4.54E-05,70797;1.42E-01,70796;1.85E-01
CEBPG,64052;1.64E-07,64053;7.30E-07,38690;1.84E-04,62690;4.37E-02,62691;1.38E-01
STAT4,4585;1.78E-07,37177;2.12E-07,37180;2.60E-01,37187;2.61E-01,37179;2.65E-01
EOMES,1006;1.82E-07,51445;2.19E-01,38649;2.73E-01,51448;3.44E-01,
LYL1,58999;2.06E-07,38829;3.38E-05,59002;6.23E-04,36247;3.89E-03,59005;2.30E-02
SON,77457;2.10E-07,,,,
ZBTB42,65139;2.16E-07,,,,
ZNF695,77059;2.17E-07,,,,
TEAD2,64090;2.86E-07,38779;2.16E-04,64089;3.74E-03,,
ZNF92,49482;3.17E-07,,,,
NCAPG,54633;3.43E-07,54632;1.96E-06,54625;6.06E-02,54628;8.00E-02,54623;8.32E-02
ZNF346,62900;3.49E-07,62899;5.44E-04,,,
ZNF263,73965;4.03E-07,45726;4.87E-07,2157;9.59E-05,45958;4.83E-04,2158;1.52E-03
WRNIP1,45630;4.27E-07,,,,
ASH2L,51332;4.42E-07,51333;3.44E-06,,,
5HMC,44876;4.69E-07,44877;1.49E-06,55290;4.16E-05,55285;1.27E-02,44875;2.82E-02
ZNF584,62862;4.73E-07,62861;1.68E-05,73938;1.41E-01,,
LHX2,38679;4.93E-07,50899;7.37E-02,,,
ZNF423,63678;6.38E-07,63679;8.57E-06,,,
MGEA5,76709;7.76E-07,,,,
ZC3H8,63718;7.91E-07,63719;1.70E-04,39918;6.49E-03,,
HES1,62672;9.03E-07,74644;6.49E-02,49475;1.33E-01,38702;1.67E-01,
RFX7,42865;9.27E-07,,,,
CLOCK,38772;1.20E-06,71021;3.42E-04,68103;9.39E-04,59585;1.72E-01,71022;1.82E-01
ZMYND11,41755;1.22E-06,41756;4.11E-03,41757;9.71E-02,77242;3.90E-01,
FOXG1,38827;1.24E-06,,,,
BCAT1,5454;1.37E-06,5455;9.06E-05,,,
AUTS2,50456;1.44E-06,,,,
NKX2-2,38736;1.51E-06,,,,
MRE11A,51839;1.70E-06,51838;1.17E-05,,,
TCF7,63592;1.70E-06,64697;5.37E-06,64696;6.29E-06,63591;1.85E-03,50136;1.94E-01
ZNF534,77098;1.82E-06,,,,
DDX20,63599;1.84E-06,63600;5.18E-06,63425;7.64E-03,63426;1.16E-02,
TSHZ1,63015;1.86E-06,63014;1.72E-03,42874;2.61E-01,,
SRCAP,44131;1.93E-06,,,,
CREB3,62679;2.02E-06,62680;2.92E-05,38841;4.28E-03,,
FOXA2,46227;2.07E-06,37366;2.05E-05,3262;2.23E-02,52681;5.44E-02,52683;1.69E-01
SSRP1,38078;2.09E-06,63942;8.27E-03,38077;1.08E-02,63943;7.04E-02,38081;1.31E-01
DNMT3A,70175;2.22E-06,70179;1.96E-04,70226;7.72E-02,70228;1.03E-01,32825;2.61E-01
BCL11A,46151;2.46E-06,62560;1.34E-05,62561;1.27E-04,46186;3.11E-02,46178;3.81E-02
WWTR1,55293;2.48E-06,55294;2.28E-04,56544;2.52E-01,,
ZNF711,2685;2.49E-06,,,,
SIX2,67425;2.52E-06,69246;2.52E-06,69247;1.06E-02,69249;8.90E-02,69248;1.75E-01
ELF5,33467;2.55E-06,33466;1.98E-01,,,
HNRNPLL,63112;2.72E-06,63111;8.32E-05,63857;1.06E-01,63856;1.23E-01,
HDGF,62954;2.72E-06,62849;4.65E-06,62955;2.64E-05,62848;2.76E-05,62966;8.21E-04
ZKSCAN5,77183;2.80E-06,,,,
OVOL2,42778;3.18E-06,68801;3.17E-01,68802;3.83E-01,,
ZNF460,77114;3.27E-06,,,,
ORC1,35296;3.96E-06,,,,
PBX1,35658;4.13E-06,42796;6.25E-02,,,
STAT6,4598;4.40E-06,4599;3.34E-03,4597;1.42E-01,42801;1.61E-01,4595;2.05E-01
DBP,38845;4.42E-06,,,,
ZNF479,77112;4.70E-06,,,,
BRD7,280;4.78E-06,279;2.93E-01,,,
BIRA,69217;4.88E-06,69218;6.03E-05,56247;2.16E-01,69216;1.00E+00,
SOX13,63594;5.07E-06,63593;5.40E-01,,,
PCGF1,57670;5.38E-06,8551;2.61E-01,,,
SPDEF,74047;5.41E-06,74048;3.72E-05,35041;6.63E-04,35052;3.32E-02,35049;1.50E-01
ZNF391,62985;6.09E-06,62986;1.49E-04,,,
MTA3,63460;7.57E-06,63459;4.66E-04,46147;1.70E-02,52966;3.50E-02,
CBX4,43555;7.94E-06,,,,
BRDU,35291;8.19E-06,35295;8.14E-03,35289;1.39E-02,35293;5.80E-02,35287;2.17E-01
NR5A2,33220;9.21E-06,51512;1.51E-04,41515;6.22E-02,42705;2.43E-01,
ZNF350,65131;9.26E-06,65132;7.08E-03,,,
ZNF318,63365;9.73E-06,63364;1.64E-04,63310;2.48E-01,,
HAP1,75571;9.76E-06,,,,
SMARCA5,64776;1.02E-05,64777;2.62E-04,69998;6.56E-02,,
ZNF519,77103;1.48E-05,,,,
EPAS1,5516;1.52E-05,47088;9.04E-04,42713;8.70E-03,47087;8.36E-02,47096;1.01E-01
IRF5,37185;1.78E-05,37183;4.74E-03,37186;1.57E-01,33481;2.73E-01,37190;3.73E-01
CEBPZ,63354;1.89E-05,63355;2.93E-05,45805;1.43E-02,38846;3.16E-01,
MBD4,46251;1.95E-05,,,,
ZNF682,77061;2.13E-05,77062;1.32E-04,,,
TIAM1,77366;2.32E-05,,,,
MAFF,45950;2.32E-05,45801;1.49E-02,42840;2.61E-01,,
ZNF592,64278;2.39E-05,64279;5.28E-02,62568;2.59E-01,62567;2.84E-01,
INO80,69945;2.39E-05,44130;3.43E-04,69516;5.67E-03,69522;2.53E-02,69514;4.24E-01
CSNK2A1,49193;2.46E-05,,,,
ZNF84,42891;2.47E-05,73925;5.41E-02,,,
TERF2,43826;2.49E-05,50971;1.68E-02,50975;1.93E-01,18;2.03E-01,74279;2.48E-01
ZSCAN20,64441;2.51E-05,64442;1.26E-04,,,
CUX1,45615;2.52E-05,62924;7.82E-04,45934;3.69E-03,62923;7.97E-03,74934;7.13E-02
PDX1,52147;2.55E-05,38760;2.26E-01,49200;6.30E-01,,
ZNF610,64255;2.62E-05,64256;3.53E-04,73937;3.97E-02,,
ZSCAN29,62920;2.64E-05,62919;4.00E-05,65066;1.56E-04,,
ZNF774,65161;2.89E-05,,,,
HHEX,42718;2.95E-05,64140;1.30E-03,64139;2.48E-02,,
ATOH1,38856;3.18E-05,,,,
TERF1,43825;3.23E-05,42790;6.59E-02,17;2.30E-01,,
HLF,63809;3.34E-05,63808;5.66E-05,,,
TSC22D4,74642;3.43E-05,74679;1.02E-02,64520;1.10E-01,64519;2.54E-01,74646;6.64E-01
ESCO2,76412;3.60E-05,76409;1.34E-01,76408;1.79E-01,76411;1.00E+00,
ASCL1,49728;3.70E-05,70122;4.59E-05,49724;9.16E-05,70120;9.80E-05,49723;7.55E-04
PHF6,44144;3.74E-05,,,,
CASP8AP2,38860;4.04E-05,70859;2.07E-01,70856;2.73E-01,42754;1.00E+00,
HIRA,50174;4.10E-05,36026;2.87E-04,50172;3.62E-04,50178;4.65E-03,50176;9.22E-02
ZNF366,62731;4.50E-05,62732;7.25E-04,,,
CHAMP1,62619;4.87E-05,62620;3.41E-03,,,
CIITA,52788;4.97E-05,52784;5.06E-03,52787;1.55E-01,52785;2.57E-01,52786;2.57E-01
