,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
55493|RUNX1,7.010167975575551e-26,Homo sapiens,RUNX1,tf,None,Stem cell,Blood,1,RUNX1
40215|IRF4,7.303335879759105e-26,Homo sapiens,IRF4,predicted transcription factor,None,B Lymphocyte,Blood,1,IRF4
74838|JMJD6,8.555320067837583e-26,Homo sapiens,JMJD6,cr,None,3565 cells,None,1,JMJD6
46208|SIN3A,8.997734239808229e-26,Homo sapiens,SIN3A,tf,HCT-116,None,Colon,1,SIN3A
47601|KLF5,1.1230742185639886e-25,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
75942|KDM1A,1.2153212024839178e-25,Homo sapiens,KDM1A,cr,PC-3M-luc,None,Prostate,1,KDM1A
45874|JUN,1.2342046280057036e-25,Homo sapiens,JUN,tf,K562,Erythroblast,Bone Marrow,1,JUN
59170|SETD1A,1.2639866605886869e-25,Homo sapiens,SETD1A,predicted chromatin regulator,SEM,Pre-B Lymphocyte,None,1,SETD1A
53298|SPI1,1.346278690635818e-25,Homo sapiens,SPI1,predicted transcription factor,TSU-1621-MT,None,None,1,SPI1
63825|GLIS2,1.6039159029226363e-25,Homo sapiens,GLIS2,tf,HEK293,Epithelium,Embryonic Kidney,1,GLIS2
64688|H2AFZ,1.6915543744764576e-25,Homo sapiens,H2AFZ,,DOHH-2,None,None,1,H2AFZ
46160|PAX5,1.9511095786123557e-25,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1,PAX5
76682|ASXL1,2.645609290198402e-25,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
70927|SUPT5H,2.960687936461015e-25,Homo sapiens,SUPT5H,tf,BJAB,B Lymphocyte,None,1,SUPT5H
72854|TRAF7,3.4746638596854277e-25,Homo sapiens,TRAF7,other,None,None,meningioma,1,TRAF7
56818|NR2F1,3.551782187364155e-25,Homo sapiens,NR2F1,tf,None,Neural crest cell,Cranial,1,NR2F1
5570|POLR2M,6.07403255182261e-25,Homo sapiens,POLR2M,tf,HeLa,Epithelium,Cervix,1,POLR2M
64622|NRF1,6.160617786335472e-25,Homo sapiens,NRF1,tf,K562,Erythroblast,Bone Marrow,1,NRF1
63321|ELK1,7.157744004974414e-25,Homo sapiens,ELK1,tf,K562,Erythroblast,Bone Marrow,1,ELK1
56053|ATF1,8.781935715485577e-25,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
45638|CHD2,1.2606453241330324e-24,Homo sapiens,CHD2,cr,GM12878,B Lymphocyte,Blood,1,CHD2
56046|GABPA,1.5238970356828832e-24,Homo sapiens,GABPA,tf,HepG2,Epithelium,Liver,1,GABPA
38784|RFX1,1.5598897686166845e-24,Homo sapiens,RFX1,tf,LoVo,None,Colon,1,RFX1
34997|FOXM1,1.6577717192185614e-24,Homo sapiens,FOXM1,tf,MDA-MB-231,Epithelium,Breast,1,FOXM1
36031|FAIRE,1.757627659373156e-24,Homo sapiens,FAIRE,other,None,Epithelium,Cervix,1,FAIRE
50381|NFE2,1.9948261393260965e-24,Homo sapiens,NFE2,tf,None,Proerythroblast,Fetal Liver,1,NFE2
8458|GATA1,2.3641242053992245e-24,Homo sapiens,GATA1,tf,K562,Erythroblast,Bone Marrow,1,GATA1
63451|HDAC1,2.688229733088238e-24,Homo sapiens,HDAC1,cr,K562,Erythroblast,Bone Marrow,1,HDAC1
42312|STAG1,2.7403098725208967e-24,Homo sapiens,STAG1,not sure,GM12890,Lymphoblastoid,Blood,1,STAG1
55338|SUMO2,2.7741418743936115e-24,Homo sapiens,SUMO2,other,K562,Erythroblast,Bone Marrow,1,SUMO2
74432|TFAP4,3.9795347895462025e-24,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1,TFAP4
50372|SUZ12,4.2531877173110165e-24,Homo sapiens,SUZ12,cr,None,Proerythroblast,Fetal Liver,1,SUZ12
64866|ZFX,4.476705581825244e-24,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZFX
2110|PRAME,4.4946477511653925e-24,Homo sapiens,PRAME,not sure,K562,Erythroblast,Bone Marrow,1,PRAME
58808|MAF,5.291023635730525e-24,Homo sapiens,MAF,tf,None,Th1,None,1,MAF
63028|MBD2,7.352799417196456e-24,Homo sapiens,MBD2,cr,K562,Erythroblast,Bone Marrow,1,MBD2
64317|ETV4,8.244371064083292e-24,Homo sapiens,ETV4,tf,HepG2,Epithelium,Liver,1,ETV4
63097|SMAD5,8.254390922267172e-24,Homo sapiens,SMAD5,tf,GM12878,B Lymphocyte,Blood,1,SMAD5
45920|HMGN3,9.173614082490407e-24,Homo sapiens,HMGN3,tf,K562,Erythroblast,Bone Marrow,1,HMGN3
73984|CD34,1.0823829375069236e-23,Homo sapiens,CD34,other,None,None,Thymus,1,CD34
36234|XRN2,1.367536635943967e-23,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
69201|TRIM24,1.9046370051916282e-23,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,1,TRIM24
44094|ETS1,2.094060118382748e-23,Homo sapiens,ETS1,tf,None,T Lymphocyte,Blood,1,ETS1
55779|CTCFL,2.1383316784159988e-23,Homo sapiens,CTCFL,predicted transcription factor,Ovcar8,None,None,1,CTCFL
76415|PMEL,2.2303529884682745e-23,Homo sapiens,PMEL,other,None,None,None,1,PMEL
68051|NFKB1,2.4548399021851447e-23,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB1
72359|ERG,2.67142062832318e-23,Homo sapiens,ERG,other,Kasumi-1,Acute myeloid leukemia,None,1,ERG
42774|NFYC,2.8497878767549163e-23,Homo sapiens,NFYC,tf,LoVo,None,Colon,1,NFYC
39978|TFAP2C,3.535264990881097e-23,Homo sapiens,TFAP2C,predicted transcription factor,A375,None,Skin,1,TFAP2C
36230|TTF2,3.827945538801536e-23,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
70804|TCF7L1,3.98085007104319e-23,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1,TCF7L1
46148|SRF,4.512964036128546e-23,Homo sapiens,SRF,tf,GM12878,B Lymphocyte,Blood,1,SRF
76527|EPC1,5.2131479354835106e-23,Homo sapiens,EPC1,tf,K562,Lymphoblast,None,1,EPC1
36765|NOTCH1,7.851346348103606e-23,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,HPB-ALL,T Lymphocyte,Blood,1,NOTCH1
48263|CEBPA,8.495077726271598e-23,Homo sapiens,CEBPA,tf,GM12878,B Lymphocyte,Blood,1,CEBPA
62840|SP3,9.139692492440916e-23,Homo sapiens,SP3,tf,HEK293,Epithelium,Embryonic Kidney,1,SP3
77536|REL,1.236438822991597e-22,Homo sapiens,REL,tf,GM12878,Lymphoblastoid,None,1,REL
8482|KAT7,1.2822771583984587e-22,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1,KAT7
534|ETV1,1.407779958336709e-22,Homo sapiens,ETV1,tf,GIST48,Mesenchymal Stem Cell,Stomach,1,ETV1
45419|SAP30,1.500413479938033e-22,Homo sapiens,SAP30,not sure,K562,Erythroblast,Bone Marrow,1,SAP30
68632|KMT2D,1.7678426616383955e-22,Homo sapiens,KMT2D,cr,None,patient derived xenograft cells,None,1,KMT2D
38658|SOX2,2.0025538936254942e-22,Homo sapiens,SOX2,tf,LoVo,None,Colon,1,SOX2
68223|NR3C1,2.0385418681132868e-22,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1,NR3C1
73854|LMO1,2.128715044954586e-22,Homo sapiens,LMO1,not sure,Jurkat,T Lymphocyte,Blood,1,LMO1
45880|JUND,2.3381463142015697e-22,Homo sapiens,JUND,tf,K562,Erythroblast,Bone Marrow,1,JUND
45714|TCF7L2,2.536069805958699e-22,Homo sapiens,TCF7L2,tf,HCT-116,None,Colon,1,TCF7L2
50571|MYB,2.852293315421525e-22,Homo sapiens,MYB,tf,Jurkat,T Lymphocyte,Blood,1,MYB
73453|T,3.267965691134016e-22,Homo sapiens,T,tf,None,Th1,None,1,T
55543|RAG2,3.3483478534031796e-22,Homo sapiens,RAG2,cr,None,Thymocyte,None,1,RAG2
64946|BHLHE40,3.531731758673541e-22,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1,BHLHE40
7341|HEY1,3.883175926410754e-22,Homo sapiens,HEY1,tf,HepG2,Epithelium,Liver,1,HEY1
34392|MECP2,3.9335869837685766e-22,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
1173|ELK4,3.9817876326785885e-22,Homo sapiens,ELK4,tf,HEK293,Epithelium,Embryonic Kidney,1,ELK4
53300|RARA,5.5972414270095845e-22,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1,RARA
41831|ZBTB17,6.680120602211277e-22,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1,ZBTB17
4631|KAT5,7.75138433484947e-22,Homo sapiens,KAT5,cr,None,T Lymphocyte,Blood,1,KAT5
42798|RAD21,8.021761138958299e-22,Homo sapiens,RAD21,not sure,LoVo,None,Colon,1,RAD21
64797|CREM,9.333415801801292e-22,Homo sapiens,CREM,tf,HepG2,Epithelium,Liver,1,CREM
74686|KLF10,9.386466442015379e-22,Homo sapiens,KLF10,tf,HepG2,Epithelium,Liver,1,KLF10
45895|CCNT2,9.804429053214987e-22,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
43305|CDK6,1.0063155905899969e-21,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1,CDK6
45898|E2F6,1.0564688007282973e-21,Homo sapiens,E2F6,tf,K562,Erythroblast,Bone Marrow,0,E2F6
50434|ELK3,1.277993294704566e-21,Homo sapiens,ELK3,tf,None,Endothelial Cell,Umbilical Vein,1,ELK3
74350|OTX2,1.3041299633091812e-21,Homo sapiens,OTX2,tf,D-341,None,None,1,OTX2
64395|NR2C2,1.739209815613969e-21,Homo sapiens,NR2C2,tf,K562,Erythroblast,Bone Marrow,1,NR2C2
46126|EGR1,1.892301799383567e-21,Homo sapiens,EGR1,tf,GM12878,B Lymphocyte,Blood,1,EGR1
42715|GLI2,2.4273173550615924e-21,Homo sapiens,GLI2,tf,LoVo,None,Colon,1,GLI2
68455|USF2,2.60768677434261e-21,Homo sapiens,USF2,tf,None,Erythroid Cell,None,0,USF2
48755|CBX8,2.6517155326403748e-21,Homo sapiens,CBX8,cr,PC-3,Epithelium,Prostate,1,CBX8
36226|DCP1A,2.737658372105482e-21,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1,DCP1A
8820|RBBP5,3.0936806704169464e-21,Homo sapiens,RBBP5,cr,H1,Embryonic Stem Cell,Embryo,1,RBBP5
42217|STAT3,3.1366959219643603e-21,Homo sapiens,STAT3,tf,SU-DHL2,B Lymphocyte,None,1,STAT3
46200|ZBTB33,3.4360192405908754e-21,Homo sapiens,ZBTB33,tf,HCT-116,None,Colon,1,ZBTB33
49778|CHD8,3.4659044665929215e-21,Homo sapiens,CHD8,cr,None,iPSC,None,1,CHD8
65156|ZSCAN22,3.7701759911746525e-21,Homo sapiens,ZSCAN22,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN22
63406|POLR2AphosphoS5,4.113541555088692e-21,Homo sapiens,POLR2AphosphoS5,,None,iPSC,None,1,POLR2AphosphoS5
74347|NEUROD1,4.650896041142693e-21,Homo sapiens,NEUROD1,tf,D-341,None,None,1,NEUROD1
46143|PML,5.716689789677323e-21,Homo sapiens,PML,tf,GM12878,B Lymphocyte,Blood,1,PML
65110|SP4,6.3590288148286016e-21,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1,SP4
56821|TFAP2A,7.654548592525758e-21,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1,TFAP2A
73708|KMT2A,8.674191543246467e-21,Homo sapiens,KMT2A,not sure,None,Monocyte,Cord blood,1,KMT2A
8816|KDM4A,9.114649760832684e-21,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM4A
46358|PBX3,9.182677862234661e-21,Homo sapiens,PBX3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,PBX3
63902|ZXDB,1.03392367956089e-20,Homo sapiens,ZXDB,,HEK293,Epithelium,Embryonic Kidney,1,ZXDB
74052|NKX2-1,1.1451655749188082e-20,Homo sapiens,NKX2-1,tf,A549,Epithelium,Lung,1,NKX2-1
39350|KLF1,1.3498614824584755e-20,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1,KLF1
73713|AFF1,1.37101572271438e-20,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1,AFF1
44028|BRCA1,1.6969875100084873e-20,Homo sapiens,BRCA1,predicted chromatin regulator,MCF-10A,Epithelium,Breast,1,BRCA1
62937|ZBTB40,2.235382099433618e-20,Homo sapiens,ZBTB40,,GM12878,B Lymphocyte,Blood,1,ZBTB40
45903|RCOR1,2.9660216732296446e-20,Homo sapiens,RCOR1,both predicted transcription factor and chromatin regulator,K562,Erythroblast,Bone Marrow,1,RCOR1
43684|KDM4C,3.3753909727565674e-20,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
73407|RBPJ,3.5156067014916655e-20,Homo sapiens,RBPJ,tf,None,Neurosphere,None,1,RBPJ
53493|SOX9,3.841813908766648e-20,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
64291|ZBTB11,4.191529721466826e-20,Homo sapiens,ZBTB11,,K562,Erythroblast,Bone Marrow,1,ZBTB11
76520|BPTF,4.8473043422553016e-20,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
62762|PKNOX1,5.383240248497776e-20,Homo sapiens,PKNOX1,tf,K562,Erythroblast,Bone Marrow,1,PKNOX1
50411|PPARG,5.657935399362957e-20,Homo sapiens,PPARG,tf,hMADS-3,Adipocyte,Adipose,1,PPARG
41574|BRD1,6.796974881320116e-20,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
64038|HBP1,7.157582962802085e-20,Homo sapiens,HBP1,tf,HepG2,Epithelium,Liver,1,HBP1
42712|E2F3,8.464336293393611e-20,Homo sapiens,E2F3,tf,LoVo,None,Colon,1,E2F3
76529|MBTD1,8.599906778106437e-20,Homo sapiens,MBTD1,other,K562,Lymphoblast,None,1,MBTD1
45737|GTF2F1,9.33262912339798e-20,Homo sapiens,GTF2F1,tf,HeLa-S3,Epithelium,Cervix,1,GTF2F1
41289|STAT1,9.799260168908043e-20,Homo sapiens,STAT1,tf,None,Monocyte,Blood,1,STAT1
51750|FOXP1,9.834052602238829e-20,Homo sapiens,FOXP1,tf,LNCaP,Epithelium,Prostate,1,FOXP1
276|SMAD3,1.0613873905081423e-19,Homo sapiens,SMAD3,tf,BG03,Embryonic Stem Cell,Embryo,1,SMAD3
42708|ATF2,1.3423709893183375e-19,Homo sapiens,ATF2,predicted transcription factor,LoVo,None,Colon,1,ATF2
38731|TFDP1,1.6331517298926395e-19,Homo sapiens,TFDP1,tf,LoVo,None,Colon,1,TFDP1
1741|FOS,1.6390305112471256e-19,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1,FOS
45961|UBTF,1.7164006065166554e-19,Homo sapiens,UBTF,tf,K562,Erythroblast,Bone Marrow,1,UBTF
65197|KLF15,1.746340614450817e-19,Homo sapiens,KLF15,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF15
2748|CREBBP,1.7761351409735718e-19,Homo sapiens,CREBBP,cr,T98G,None,Brain,1,CREBBP
1219|GATAD1,1.8283508890042343e-19,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
37589|MYH11,1.9809821937946426e-19,Homo sapiens,MYH11,not sure,None,Hematopoietic Cell,None,0,MYH11
71067|GATAD2B,2.194428742139269e-19,Homo sapiens,GATAD2B,,HeLa,Epithelium,Cervix,1,GATAD2B
46295|ZBTB7A,2.3337727342371805e-19,Homo sapiens,ZBTB7A,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZBTB7A
38719|DLX1,2.411166765088673e-19,Homo sapiens,DLX1,tf,LoVo,None,Colon,1,DLX1
42722|HOXA6,2.7358147632362723e-19,Homo sapiens,HOXA6,tf,LoVo,None,Colon,1,HOXA6
54104|DAXX,3.251174358506385e-19,Homo sapiens,DAXX,not sure,PC-3,Epithelium,Prostate,1,DAXX
65063|ZNF574,3.920645386280953e-19,Homo sapiens,ZNF574,,HEK293,Epithelium,Embryonic Kidney,1,ZNF574
45730|RFX5,4.403082528489042e-19,Homo sapiens,RFX5,tf,HeLa-S3,Epithelium,Cervix,1,RFX5
9198|TCF12,4.894473925304349e-19,Homo sapiens,TCF12,tf,RPMI-8402,T cell leukemia,Blood,1,TCF12
64144|NFRKB,5.093873134861302e-19,Homo sapiens,NFRKB,,K562,Erythroblast,Bone Marrow,1,NFRKB
62639|RNF2,5.163440453900837e-19,Homo sapiens,RNF2,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,RNF2
63302|NKRF,5.491417401527284e-19,Homo sapiens,NKRF,,K562,Erythroblast,Bone Marrow,1,NKRF
46195|TAF7,5.663631842151127e-19,Homo sapiens,TAF7,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,TAF7
38804|E2F8,6.1371829398670545e-19,Homo sapiens,E2F8,tf,LoVo,None,Colon,1,E2F8
62504|SMC3,7.030498894761168e-19,Homo sapiens,SMC3,predicted chromatin regulator,IMR90,Fibroblast,Lung,1,SMC3
53330|CPSF3L,8.786516617319716e-19,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1,CPSF3L
39920|ICE1,9.199021722258123e-19,Homo sapiens,ICE1,other,HCT-116,None,Colon,1,ICE1
1958|BCL6,9.29699175165502e-19,Homo sapiens,BCL6,predicted transcription factor,JURL_MK1,Haematopoietic Progenitor Cell,Bone Marrow,1,BCL6
63294|ZNF335,1.0499505178630219e-18,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
40164|RUNX1T1,1.338117889106013e-18,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1T1
38824|MNT,1.52227169532585e-18,Homo sapiens,MNT,tf,LoVo,None,Colon,1,MNT
57960|JMJD1C,1.587735491225348e-18,Homo sapiens,JMJD1C,predicted chromatin regulator,Kasumi-1,Myeloblast,Blood,1,JMJD1C
63685|ZBTB8A,1.7452705283261643e-18,Homo sapiens,ZBTB8A,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB8A
42714|ETV5,1.789992963807618e-18,Homo sapiens,ETV5,tf,LoVo,None,Colon,1,ETV5
65071|KLF12,2.2148258867733294e-18,Homo sapiens,KLF12,,HEK293,Epithelium,Embryonic Kidney,1,KLF12
52550|SMARCA4,2.2375335507966207e-18,Homo sapiens,SMARCA4,cr,501-Mel,Melanoma Cell,None,1,SMARCA4
4929|TAFII,2.3376130118320038e-18,Homo sapiens,TAFII,not sure,H1,Embryonic Stem Cell,Embryo,1,TAFII
5194|HMGN1,2.6355476441711142e-18,Homo sapiens,HMGN1,both predicted transcription factor and chromatin regulator,None,T Lymphocyte,Blood,1,HMGN1
74681|SMAD4,2.641117173658237e-18,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1,SMAD4
8812|KDM5A,2.7639988172375997e-18,Homo sapiens,KDM5A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM5A
63689|GLIS1,2.9356207078937013e-18,Homo sapiens,GLIS1,tf,HEK293,Epithelium,Embryonic Kidney,1,GLIS1
36104|ESR1,2.9426959046897116e-18,Homo sapiens,ESR1,tf,None,Epithelium,Mammary Gland,1,ESR1
76496|BRPF3,3.3929529996041935e-18,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1,BRPF3
42775|NPAT,5.373292838946806e-18,Homo sapiens,NPAT,tf,LoVo,None,Colon,1,NPAT
45868|CHD1,6.156774338810992e-18,Homo sapiens,CHD1,predicted chromatin regulator,IMR90,Fibroblast,Lung,1,CHD1
39364|VDR,6.864538216841241e-18,Homo sapiens,VDR,tf,LX2,Hepatic Stellate Cell,None,1,VDR
38653|MED12,6.934227273315835e-18,Homo sapiens,MED12,predicted transcription factor,LoVo,None,Colon,1,MED12
62909|NR2F2,7.515290908817268e-18,Homo sapiens,NR2F2,tf,None,None,Liver,1,NR2F2
