,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
42179|MITF,7.26096393969941e-07,Homo sapiens,MITF,tf,COLO-829,Fibroblast,Skin,1
65084|SP2,8.62042454728735e-07,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
65151|SP1,8.819199642879802e-07,Homo sapiens,SP1,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
74909|POLR3D,1.6017280834799568e-06,Homo sapiens,POLR3D,tf,THP-1,Monocyte,None,0
32853|TERC,1.760264303962519e-06,Homo sapiens,TERC,other,HeLa,Epithelium,Cervix,1
32856|TERC,1.7897599441251067e-06,Homo sapiens,TERC,other,HeLa,Epithelium,Cervix,1
52092|TP53,3.5408790944491617e-06,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
53593|MED1,3.579171827466735e-06,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1
74361|OTX2,5.994036267199869e-06,Homo sapiens,OTX2,tf,D283 Med,None,None,1
64560|SP2,7.544008683040246e-06,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
1314|PHF8,7.946122589878446e-06,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1
9509|TFAP2C,9.668493887335544e-06,Homo sapiens,TFAP2C,predicted transcription factor,MDA-MB-453,Epithelium,Mammary Gland,1
68715|BRD4,1.0230005489499533e-05,Homo sapiens,BRD4,cr,IMR90,fibrobasts,None,1
52091|TP53,1.044178577471237e-05,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
65214|GLIS1,1.082248178246929e-05,Homo sapiens,GLIS1,tf,HEK293,Epithelium,Embryonic Kidney,1
65110|SP4,1.0877933685432124e-05,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1
68841|FOXA1,1.4236446095225879e-05,Homo sapiens,FOXA1,tf,T47D,Embryonic Stem Cell,Breast,1
55895|T,1.4308419984537886e-05,Homo sapiens,T,tf,None,Fibroblast,None,1
69456|TP53,1.4453406792604791e-05,Homo sapiens,TP53,predicted transcription factor,None,None,Foreskin,1
45234|SAP30,1.4971936279820493e-05,Homo sapiens,SAP30,not sure,H1,Embryonic Stem Cell,Embryo,1
8821|SAP30,1.4971936279820493e-05,Homo sapiens,SAP30,not sure,H1,Embryonic Stem Cell,Embryo,1
9508|TFAP2C,1.8658928448906068e-05,Homo sapiens,TFAP2C,predicted transcription factor,BT-474,Epithelium,Mammary Gland,1
38742|NFATC1,2.0708394134801868e-05,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1
50898|PAX6,2.2522128065853565e-05,Homo sapiens,PAX6,tf,6540 cells,Epithelium,None,1
74155|NR3C1,2.2857448256826834e-05,Homo sapiens,NR3C1,tf,MCF-7,None,Breast,1
36362|GTF2B,2.400970289255524e-05,Homo sapiens,GTF2B,tf,IMR90,Fibroblast,Lung,1
44333|E2F1,2.794178562315361e-05,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
58937|NRF1,2.9335279672312025e-05,Homo sapiens,NRF1,tf,None,Epithelium,None,1
70754|MYC,3.0056464132984892e-05,Homo sapiens,MYC,tf,LNCaP,None,LNCaP cells,1
68219|FOXA1,3.1856409916945034e-05,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
56982|GTF2B,3.311255242017425e-05,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
63664|BCL3,3.9936919130478506e-05,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
69810|NELFE,4.090236466169177e-05,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
38654|NFATC1,4.289981600539274e-05,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1
53594|MED1,4.310455306479971e-05,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1
58348|MED1,4.717443328973835e-05,Homo sapiens,MED1,predicted transcription factor,LNCaP-abl,Epithelium,Prostate,1
64559|SP2,4.853329340701829e-05,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
62535|BCL3,5.064105766147579e-05,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
36226|DCP1A,5.0880515356891216e-05,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1
52090|TP53,5.184907538958845e-05,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1
74206|BRD4,5.3586056348329247e-05,Homo sapiens,BRD4,cr,SF8628,None,Pontine,1
69815|NELFE,5.616292246924357e-05,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
62800|KLF9,5.616292246924357e-05,Homo sapiens,KLF9,tf,MCF-7,Epithelium,Breast,1
65111|SP4,5.885636170086127e-05,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1
65147|EGR2,6.0530412684637255e-05,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1
36299|BRD4,6.64406014953517e-05,Homo sapiens,BRD4,cr,None,Embryonic Stem Cell,Embryo,0
56978|GTF2B,6.768610881939337e-05,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
49481|RPE,6.927393492942096e-05,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1
65123|ZFP64,7.122564086513236e-05,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1
64660|PBX2,8.253954569229347e-05,Homo sapiens,PBX2,tf,HepG2,Epithelium,Liver,1
55682|PAF1,8.368277720278195e-05,Homo sapiens,PAF1,not sure,MCF-7,Epithelium,Breast,1
65197|KLF15,8.484089249685881e-05,Homo sapiens,KLF15,tf,HEK293,Epithelium,Embryonic Kidney,1
57809|BRD4,8.523026947538902e-05,Homo sapiens,BRD4,cr,LX2,Hepatic Stellate Cell,None,1
45772|FOS,8.720249608241311e-05,Homo sapiens,FOS,tf,HeLa-S3,Epithelium,Cervix,1
50691|MED1,9.423386624646757e-05,Homo sapiens,MED1,predicted transcription factor,hMADS-3,Adipocyte,Adipose,1
65129|ZNF341,9.509525974821534e-05,Homo sapiens,ZNF341,,HEK293,Epithelium,Embryonic Kidney,1
58636|MED1,9.8168771078711e-05,Homo sapiens,MED1,predicted transcription factor,LNCaP-abl,Epithelium,Prostate,1
64298|NFE2L2,0.00010698832097552386,Homo sapiens,NFE2L2,tf,HeLa-S3,Epithelium,Cervix,1
50174|HIRA,0.00010893750516144531,Homo sapiens,HIRA,predicted transcription factor,IMR90,Fibroblast,Lung,1
64760|POLR2AphosphoS5,0.00011192389235109047,Homo sapiens,POLR2AphosphoS5,,None,Neuron,None,1
37639|ERG,0.00011447107838588915,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,1
45239|PHF8,0.00011550510594041375,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1
58316|MED1,0.00011550510594041375,Homo sapiens,MED1,predicted transcription factor,LNCaP-abl,Epithelium,Prostate,1
8818|PHF8,0.00011550510594041375,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1
59170|SETD1A,0.0001160254008102088,Homo sapiens,SETD1A,predicted chromatin regulator,SEM,Pre-B Lymphocyte,None,1
73715|KMT2A,0.00011654789449607364,Homo sapiens,KMT2A,not sure,SEM,B Lymphocyte,None,1
58506|WDR5,0.00011759951276185028,Homo sapiens,WDR5,cr,BE2-C,Neuroblast,Brain,1
67719|FOXA1,0.00011919364737127457,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
62934|BCL3,0.00012026764372868206,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
63663|BCL3,0.00012409855593199727,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
64555|IKZF2,0.00013210621925989485,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1
41625|MAFK,0.00013210621925989485,Homo sapiens,MAFK,tf,OCI-Ly7,B cell lymphoma,Blood,1
50112|MAFB,0.00013689696342174506,Homo sapiens,MAFB,tf,None,Keratinocyte,Foreskin,1
56112|AR,0.00013811983779708374,Homo sapiens,AR,tf,None,None,Prostate,1
42176|MITF,0.000140596360354911,Homo sapiens,MITF,tf,None,Melanocyte,None,0
276|SMAD3,0.00014438927319757887,Homo sapiens,SMAD3,tf,BG03,Embryonic Stem Cell,Embryo,1
46183|SIN3A,0.00015025876658680663,Homo sapiens,SIN3A,tf,H1,Embryonic Stem Cell,Embryo,1
69817|NELFE,0.00015226441343267833,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
45871|ATF1,0.0001556629627932563,Homo sapiens,ATF1,tf,K562,Erythroblast,Bone Marrow,1
70967|MED12,0.0001556629627932563,Homo sapiens,MED12,predicted transcription factor,None,Progenitor Cells,None,1
74138|FOXA1,0.00015635113970224765,Homo sapiens,FOXA1,tf,T47D,None,Breast,1
46124|USF1,0.00015635113970224765,Homo sapiens,USF1,tf,GM12878,B Lymphocyte,Blood,1
50692|MED1,0.00015773604701113558,Homo sapiens,MED1,predicted transcription factor,hMADS-3,Adipocyte,Adipose,1
7487|JUNB,0.00015843279919237942,Homo sapiens,JUNB,tf,K562,Erythroblast,Bone Marrow,1
56123|AR,0.0001598349553434098,Homo sapiens,AR,tf,None,None,Prostate,1
67738|FOXA1,0.00017374713267155202,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
8792|KDM5B,0.00017527569262091547,Homo sapiens,KDM5B,cr,K562,Erythroblast,Bone Marrow,1
52436|WDR5,0.00017915229800878407,Homo sapiens,WDR5,cr,HEK293,Epithelium,Embryonic Kidney,1
67744|FOXA1,0.00017993717851904337,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
36231|DCP1A,0.0001839100429857063,Homo sapiens,DCP1A,tf,HeLa,Epithelium,Cervix,1
46034|NRF1,0.00019294079530501442,Homo sapiens,NRF1,tf,SK-N-SH,Neuroblastoma cell,Brain,1
70815|SP1,0.00019378200132522575,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1
58343|MED1,0.00019718121834342236,Homo sapiens,MED1,predicted transcription factor,LNCaP-abl,Epithelium,Prostate,1
64556|IKZF2,0.00019718121834342236,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1
68843|FOXA1,0.0001980396853757051,Homo sapiens,FOXA1,tf,T47D,Embryonic Stem Cell,Breast,1
38772|CLOCK,0.0001980396853757051,Homo sapiens,CLOCK,tf,LoVo,None,Colon,1
67741|FOXA1,0.00019976710574336299,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,0
36356|POLR2B,0.00020681853477209583,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1
63602|BCL3,0.00020952224359258742,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
70753|MYC,0.00020952224359258742,Homo sapiens,MYC,tf,LNCaP,None,LNCaP cells,1
71167|AR,0.00021410189462222178,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,1
46108|TAF1,0.00021502896866902168,Homo sapiens,TAF1,tf,GM12878,B Lymphocyte,Blood,1
46172|REST,0.00021502896866902168,Homo sapiens,REST,tf,H1,Embryonic Stem Cell,Embryo,1
48343|SNAI2,0.00021595978958708741,Homo sapiens,SNAI2,tf,None,Keratinocyte,None,1
70756|MYC,0.00021783272775097016,Homo sapiens,MYC,tf,LNCaP,None,LNCaP cells,1
50414|KLF11,0.00021783272775097016,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1
74411|CTRL,0.00021877487296974231,Homo sapiens,CTRL,other,LNCaP,Epithelium,Prostate,1
72049|MYC,0.00022645012672593124,Homo sapiens,MYC,tf,Gen2.2,None,None,1
64685|KLF1,0.00022645012672593124,Homo sapiens,KLF1,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1
69813|NELFE,0.0002274270089651179,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
62958|NFE2L2,0.00023639761776056106,Homo sapiens,NFE2L2,tf,IMR90,Fibroblast,Lung,1
58640|MED1,0.0002374144740667275,Homo sapiens,MED1,predicted transcription factor,LNCaP-abl,Epithelium,Prostate,1
71042|ZNF143,0.00024464752236920943,Homo sapiens,ZNF143,predicted transcription factor,MCF-7,MCF 7 Cells,None,1
69819|NELFE,0.0002488724303959295,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
45744|JUN,0.0002510103035897092,Homo sapiens,JUN,tf,HeLa-S3,Epithelium,Cervix,1
67713|FOXA1,0.00025643012727851806,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
43305|CDK6,0.0002597341779920397,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1
39025|BRD4,0.0002597341779920397,Homo sapiens,BRD4,cr,U87,None,Brain,1
58843|XRN2,0.0002630778725752677,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1
53324|NELFE,0.00026873997969316117,Homo sapiens,NELFE,not sure,HeLa,Epithelium,Cervix,1
48183|AR,0.00026873997969316117,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,1
74202|BRD2,0.00026988594043520024,Homo sapiens,BRD2,predicted chromatin regulator,None,None,Pontine,1
58315|MED1,0.0002710364526777709,Homo sapiens,MED1,predicted transcription factor,LNCaP-abl,Epithelium,Prostate,1
37578|ELF1,0.00028040640336391695,Homo sapiens,ELF1,tf,ME-1,Leukemia Cell,None,1
69275|AR,0.00028159863086776047,Homo sapiens,AR,tf,VCaP,Epithelium,Prostate,1
64621|NRF1,0.0002900773326997742,Homo sapiens,NRF1,tf,K562,Erythroblast,Bone Marrow,1
69816|NELFE,0.00029130779870013184,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
75924|E2F1,0.00030132789459135406,Homo sapiens,E2F1,tf,MM1.S,Multiple myeloma cell,None,1
70752|MYC,0.00030132789459135406,Homo sapiens,MYC,tf,LNCaP,None,LNCaP cells,1
2095|NFYB,0.0003026027188212118,Homo sapiens,NFYB,tf,K562,Erythroblast,Bone Marrow,1
39978|TFAP2C,0.00030388256101909967,Homo sapiens,TFAP2C,predicted transcription factor,A375,None,Skin,1
76151|MYC,0.0003051674392505725,Homo sapiens,MYC,tf,LNCaP,Epithelium,Prostate,1
64865|ZFX,0.0003090524716705813,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1
71808|FOXA1,0.00031035767585109285,Homo sapiens,FOXA1,tf,MCF-7,None,Breast,1
49467|598-SKD,0.0003156299493377286,Homo sapiens,598-SKD,other,MCF-7,Epithelium,Breast,1
68711|BRD4,0.0003236947733601875,Homo sapiens,BRD4,cr,IMR90,None,None,1
45747|PRDM1,0.0003236947733601875,Homo sapiens,PRDM1,tf,HeLa-S3,Epithelium,Cervix,1
74838|JMJD6,0.0003250573996675806,Homo sapiens,JMJD6,cr,None,3565 cells,None,1
45936|NFYB,0.0003250573996675806,Homo sapiens,NFYB,tf,K562,Erythroblast,Bone Marrow,1
