,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
55466|NELFA,0.00011866002993541898,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,0
56054|ATF1,0.00012026764372868206,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1
64621|NRF1,0.00012080804025837457,Homo sapiens,NRF1,tf,K562,Erythroblast,Bone Marrow,1
49658|FOXA1,0.00012244292955572252,Homo sapiens,FOXA1,tf,MCF-7,Epithelium,Breast,1
50408|PPARG,0.00015159309553410306,Homo sapiens,PPARG,tf,hMADS-3,Adipocyte,Adipose,1
52495|TCF21,0.00015159309553410306,Homo sapiens,TCF21,tf,None,None,Coronary artery smooth muscle,1
50414|KLF11,0.0001598349553434098,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1
46060|SP1,0.00016267418369469001,Homo sapiens,SP1,predicted chromatin regulator,A549,Epithelium,Lung,1
38654|NFATC1,0.00016628960628905525,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1
65179|EGR2,0.00016775671839807944,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1
45234|SAP30,0.00016849480780234557,Homo sapiens,SAP30,not sure,H1,Embryonic Stem Cell,Embryo,1
72049|MYC,0.00016849480780234557,Homo sapiens,MYC,tf,Gen2.2,None,None,1
8821|SAP30,0.00016849480780234557,Homo sapiens,SAP30,not sure,H1,Embryonic Stem Cell,Embryo,1
68711|BRD4,0.0001699801107343978,Homo sapiens,BRD4,cr,IMR90,None,None,1
8818|PHF8,0.0001729875371472654,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1
45239|PHF8,0.0001729875371472654,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1
44333|E2F1,0.0001729875371472654,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
63664|BCL3,0.00017527569262091547,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
8789|PHF8,0.00017915229800878407,Homo sapiens,PHF8,cr,K562,Erythroblast,Bone Marrow,1
69815|NELFE,0.00018796480035233125,Homo sapiens,NELFE,not sure,MCF-7,Human Breast Cancer Cell,Breast,1
53597|RELA,0.00018878571511304966,Homo sapiens,RELA,tf,None,Adipocyte,None,1
36842|FOXA1,0.00019378200132522575,Homo sapiens,FOXA1,tf,MDA-MB-453,Epithelium,Mammary Gland,1
71859|ESR1,0.00019462663377384654,Homo sapiens,ESR1,tf,MCF-7,None,Breast,1
36299|BRD4,0.00020503420322315276,Homo sapiens,BRD4,cr,None,Embryonic Stem Cell,Embryo,0
36362|GTF2B,0.0002077161293401934,Homo sapiens,GTF2B,tf,IMR90,Fibroblast,Lung,1
7341|HEY1,0.00020861736109671592,Homo sapiens,HEY1,tf,HepG2,Epithelium,Liver,1
46266|ELF1,0.00020861736109671592,Homo sapiens,ELF1,tf,K562,Erythroblast,Bone Marrow,1
63663|BCL3,0.00022067058596264886,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
36031|FAIRE,0.00022547716144835284,Homo sapiens,FAIRE,other,None,Epithelium,Cervix,1
57808|BRD4,0.00023337137293487066,Homo sapiens,BRD4,cr,LX2,Hepatic Stellate Cell,None,1
39025|BRD4,0.00023639761776056106,Homo sapiens,BRD4,cr,U87,None,Brain,1
54104|DAXX,0.00023946043845568155,Homo sapiens,DAXX,not sure,PC-3,Epithelium,Prostate,1
67744|FOXA1,0.00024048957662112957,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
56978|GTF2B,0.00024048957662112957,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1
65123|ZFP64,0.0002425602404723274,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1
45928|MYC,0.0002488724303959295,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
45764|CHD2,0.0002619588760320232,Homo sapiens,CHD2,cr,HeLa-S3,Epithelium,Cervix,1
39767|PR,0.0002630778725752677,Homo sapiens,PR,predicted transcription factor,T47D,Epithelium,Mammary Gland,1
55337|SUMO2,0.00026873997969316117,Homo sapiens,SUMO2,other,K562,Erythroblast,Bone Marrow,1
37635|ERG,0.0002710364526777709,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,0
46034|NRF1,0.00028040640336391695,Homo sapiens,NRF1,tf,SK-N-SH,Neuroblastoma cell,Brain,1
46180|MAX,0.00028040640336391695,Homo sapiens,MAX,tf,H1,Embryonic Stem Cell,Embryo,1
50412|KLF11,0.00028040640336391695,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1
69201|TRIM24,0.0002839972616424368,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,1
45980|MYC,0.0002888517071591179,Homo sapiens,MYC,tf,MCF-7,Epithelium,Breast,1
69896|ESR1,0.00029130779870013184,Homo sapiens,ESR1,tf,None,None,endometrioid adenocarcinoma,1
43305|CDK6,0.0002962784180569501,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1
45611|USF2,0.0002962784180569501,Homo sapiens,USF2,tf,GM12878,B Lymphocyte,Blood,1
58936|NRF1,0.0002962784180569501,Homo sapiens,NRF1,tf,None,Epithelium,None,1
46183|SIN3A,0.00030388256101909967,Homo sapiens,SIN3A,tf,H1,Embryonic Stem Cell,Embryo,1
33518|FOXA1,0.0003051674392505725,Homo sapiens,FOXA1,tf,MCF-7,Epithelium,Breast,1
45830|JUN,0.00031430412550381774,Homo sapiens,JUN,tf,HepG2,Epithelium,Liver,1
36226|DCP1A,0.0003223374610986607,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1
62841|SP3,0.0003250573996675806,Homo sapiens,SP3,tf,HEK293,Epithelium,Embryonic Kidney,1
32874|FAIRE,0.00032642535903076376,Homo sapiens,FAIRE,other,MCF7-LTED,Epithelium,Mammary Gland,1
2095|NFYB,0.00032779867052004023,Homo sapiens,NFYB,tf,K562,Erythroblast,Bone Marrow,1
36356|POLR2B,0.00032779867052004023,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1
56053|ATF1,0.00033474618156502633,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1
48799|ZNF750,0.0003404024962915209,Homo sapiens,ZNF750,tf,None,Keratinocyte,Foreskin,1
76149|MYC,0.00034759782905966163,Homo sapiens,MYC,tf,LNCaP,Epithelium,Prostate,1
46279|USF1,0.00035051534139046605,Homo sapiens,USF1,tf,K562,Erythroblast,Bone Marrow,1
68715|BRD4,0.0003519826160691376,Homo sapiens,BRD4,cr,IMR90,fibrobasts,None,1
47601|KLF5,0.0003534555966487668,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1
58172|HIF1A,0.00035940498390077755,Homo sapiens,HIF1A,predicted chromatin regulator,HeLa,Epithelium,Cervix,0
56047|CREB1,0.0003624144424225657,Homo sapiens,CREB1,tf,HepG2,Epithelium,Liver,1
45629|ZNF143,0.00036392793484067585,Homo sapiens,ZNF143,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
1006|EOMES,0.0003746879000578449,Homo sapiens,EOMES,tf,H9,Embryonic Stem Cell,Embryo,1
50893|RELA,0.00037624893491365103,Homo sapiens,RELA,tf,None,None,None,1
67519|GATA3,0.0003825536636247848,Homo sapiens,GATA3,tf,MDA-MB-231,Epithelium,Mammary Gland,1
76519|SETD1A,0.00038734642867676965,Homo sapiens,SETD1A,predicted chromatin regulator,None,Erythroid Cell,None,1
68078|AR,0.00038895636416926444,Homo sapiens,AR,tf,C4-2,None,Prostate,1
63104|ATF1,0.00038895636416926444,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1
56052|CREB1,0.0003938235166488236,Homo sapiens,CREB1,tf,HepG2,Epithelium,Liver,1
74666|NRF1,0.0003970996257146254,Homo sapiens,NRF1,tf,K562,Erythroblast,Bone Marrow,1
45745|MYC,0.00039874714855186636,Homo sapiens,MYC,tf,HeLa-S3,Epithelium,Cervix,1
49276|ZBTB17,0.00040040101312052934,Homo sapiens,ZBTB17,tf,LS174T,Epithelium,Colon,1
64760|POLR2AphosphoS5,0.0004037278564495184,Homo sapiens,POLR2AphosphoS5,,None,Neuron,None,1
50878|SPI1,0.00040708033438557775,Homo sapiens,SPI1,predicted transcription factor,None,None,None,1
46197|TAF1,0.00040876624247245094,Homo sapiens,TAF1,tf,H1,Embryonic Stem Cell,Embryo,1
32814|MAX,0.00041386291435383915,Homo sapiens,MAX,tf,P493-6,B cell lymphoma,None,1
33932|BRD4,0.00041386291435383915,Homo sapiens,BRD4,cr,MM1.S,B Lymphocyte,Blood,1
46340|FOXP2,0.00041386291435383915,Homo sapiens,FOXP2,tf,SK-N-MC,None,Brain,1
64685|KLF1,0.0004155748632465938,Homo sapiens,KLF1,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1
40221|BRD4,0.00041729337931007565,Homo sapiens,BRD4,cr,U87,None,Brain,1
46120|TCF12,0.000424233574896554,Homo sapiens,TCF12,tf,GM12878,B Lymphocyte,Blood,1
46038|MXI1,0.0004259852721522208,Homo sapiens,MXI1,tf,SK-N-SH,Neuroblastoma cell,Brain,1
45871|ATF1,0.0004259852721522208,Homo sapiens,ATF1,tf,K562,Erythroblast,Bone Marrow,1
58843|XRN2,0.0004295088074265842,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1
37639|ERG,0.00043128069222603114,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,1
48824|MBD2,0.00044387494110119716,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1
57809|BRD4,0.0004475354227232708,Homo sapiens,BRD4,cr,LX2,Hepatic Stellate Cell,None,1
56049|CREB1,0.0004512238677319663,Homo sapiens,CREB1,tf,HepG2,Epithelium,Liver,1
67713|FOXA1,0.0004512238677319663,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
50892|RELA,0.00045680939153428944,Homo sapiens,RELA,tf,None,None,None,1
67711|CREB1,0.00048373241826049764,Homo sapiens,CREB1,tf,LNCaP,Epithelium,Prostate,1
43052|BRD3,0.00048571064718710267,Homo sapiens,BRD3,predicted chromatin regulator,MM1.S,B Lymphocyte,Blood,1
70955|MYC,0.0004876963657278153,Homo sapiens,MYC,tf,Raji,B Lymphocyte,Blood,1
63552|HES2,0.0004876963657278153,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1
33195|MYC,0.0004876963657278153,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
63756|ZBTB33,0.0004977382062661868,Homo sapiens,ZBTB33,tf,None,None,Liver,1
56051|CREB1,0.000507971181310382,Homo sapiens,CREB1,tf,HepG2,Epithelium,Liver,1
53325|SUPT5H,0.0005121186256080211,Homo sapiens,SUPT5H,tf,HeLa,Epithelium,Cervix,1
52158|FAIRE,0.0005398501218841069,Homo sapiens,FAIRE,other,None,Macrophage,None,1
38115|MYC,0.000548658363295621,Homo sapiens,MYC,tf,HeLa,Epithelium,Cervix,1
276|SMAD3,0.000562120184814611,Homo sapiens,SMAD3,tf,BG03,Embryonic Stem Cell,Embryo,1
32808|BRD4,0.000562120184814611,Homo sapiens,BRD4,cr,P493-6,B cell lymphoma,None,1
64555|IKZF2,0.000562120184814611,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1
64797|CREM,0.0005875963340087614,Homo sapiens,CREM,tf,HepG2,Epithelium,Liver,1
50879|SPI1,0.0005875963340087614,Homo sapiens,SPI1,predicted transcription factor,None,None,None,1
65129|ZNF341,0.000594727250640954,Homo sapiens,ZNF341,,HEK293,Epithelium,Embryonic Kidney,1
45949|IRF1,0.0005971219343392195,Homo sapiens,IRF1,tf,K562,Erythroblast,Bone Marrow,1
50039|FOXA1,0.0005995255234821471,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
64866|ZFX,0.0005995255234821471,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1
45699|SIN3A,0.0006166025269861795,Homo sapiens,SIN3A,tf,H1,Embryonic Stem Cell,Embryo,1
45638|CHD2,0.0006265613927201156,Homo sapiens,CHD2,cr,GM12878,B Lymphocyte,Blood,1
46127|ELF1,0.0006366685916370989,Homo sapiens,ELF1,tf,GM12878,B Lymphocyte,Blood,1
64101|BCL3,0.0006392188015853086,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
33162|MAX,0.0006417784382499762,Homo sapiens,MAX,tf,P493-6,B cell lymphoma,None,1
46102|ZBTB7A,0.0006469261177154873,Homo sapiens,ZBTB7A,predicted transcription factor,ECC-1,Epithelium,Endometrium,1
32850|TERC,0.0006469261177154873,Homo sapiens,TERC,other,HeLa,Epithelium,Cervix,1
33177|MAX,0.0006495142237385173,Homo sapiens,MAX,tf,H128,Epithelium,Lung,1
46141|CREB1,0.0006625986894749164,Homo sapiens,CREB1,tf,GM12878,B Lymphocyte,Blood,1
34318|MYC,0.0006652445939270203,Homo sapiens,MYC,tf,HEK293T,Epithelium,Embryonic Kidney,1
53598|RELA,0.0006786209494708872,Homo sapiens,RELA,tf,None,Adipocyte,None,1
45769|NFYA,0.0006813258153335207,Homo sapiens,NFYA,tf,HeLa-S3,Epithelium,Cervix,1
64761|POLR2AphosphoS5,0.0006813258153335207,Homo sapiens,POLR2AphosphoS5,,None,Neuron,None,1
43451|NELFA,0.0006840406225856166,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,0
46329|SIN3A,0.0006895001932029921,Homo sapiens,SIN3A,tf,PANC-1,None,Pancreas,1
35298|ERG,0.0006922450227780808,Homo sapiens,ERG,other,SKNO-1,Myeloblast,Bone Marrow,1
8791|KDM5B,0.0007061209460999714,Homo sapiens,KDM5B,cr,K562,Erythroblast,Bone Marrow,1
52683|FOXA2,0.000708926720600059,Homo sapiens,FOXA2,tf,CyT49,Embryonic Stem Cell,Embryo,1
45228|KDM4A,0.0007117427704101648,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1
46140|TCF7L1,0.0007117427704101648,Homo sapiens,TCF7L1,tf,GM12878,B Lymphocyte,Blood,1
63002|BCL3,0.0007117427704101648,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
8816|KDM4A,0.0007117427704101648,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1
50415|KLF11,0.0007145691294514017,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1
37305|CREB1,0.0007202529113973223,Homo sapiens,CREB1,tf,A549,Epithelium,Lung,1
8112|MYC,0.0007317456893942,Homo sapiens,MYC,tf,None,Endothelial Cell,Umbilical Vein,1
45857|MYC,0.0007317456893942,Homo sapiens,MYC,tf,None,Endothelial Cell,Umbilical Vein,1
8564|TBL1X,0.0007317456893942,Homo sapiens,TBL1X,cr,HEK293T,Epithelium,Embryonic Kidney,1
48825|MBD2,0.000734645171026659,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1
44320|E2F1,0.0007493020384313155,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
67738|FOXA1,0.0007522655487699122,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
40234|MED1,0.0007582249881091084,Homo sapiens,MED1,predicted transcription factor,None,B Lymphocyte,Blood,1
49536|RUNX1,0.0007642278888371108,Homo sapiens,RUNX1,tf,None,Leukemic Blast Cell,None,1
55493|RUNX1,0.0007642278888371108,Homo sapiens,RUNX1,tf,None,Stem cell,Blood,1
45618|TBP,0.0007763652169453479,Homo sapiens,TBP,tf,GM12878,B Lymphocyte,Blood,1
64622|NRF1,0.0007763652169453479,Homo sapiens,NRF1,tf,K562,Erythroblast,Bone Marrow,1
53596|RELA,0.0007794271599526432,Homo sapiens,RELA,tf,None,Adipocyte,None,1
58062|KDM2B,0.0007825002196197091,Homo sapiens,KDM2B,cr,None,Myeloid Cell,None,0
45584|CTCF,0.0007949043526741578,Homo sapiens,CTCF,tf,GM10248,Lymphoblastoid,Blood,1
45924|MAZ,0.0008011740681629131,Homo sapiens,MAZ,tf,K562,Erythroblast,Bone Marrow,1
41301|IRF1,0.000804325966952481,Homo sapiens,IRF1,tf,None,Monocyte,Blood,1
74351|OTX2,0.0008074892757836263,Homo sapiens,OTX2,tf,D-341,None,None,1
64556|IKZF2,0.0008106640317949548,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1
46324|MAX,0.0008106640317949548,Homo sapiens,MAX,tf,MCF-7,Epithelium,Breast,1
74349|OTX2,0.0008106640317949548,Homo sapiens,OTX2,tf,D-341,None,None,1
74142|FOXA1,0.0008138502722293746,Homo sapiens,FOXA1,tf,T47D,None,Breast,1
45895|CCNT2,0.0008202573558619645,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1
40016|MED1,0.0008267108267193082,Homo sapiens,MED1,predicted transcription factor,MM1.S,B Lymphocyte,Blood,1
62869|ARNT,0.0008430494321808663,Homo sapiens,ARNT,predicted transcription factor,K562,Erythroblast,Bone Marrow,1
46368|FOXA1,0.0008430494321808663,Homo sapiens,FOXA1,tf,T47D,Epithelium,Mammary Gland,1
38193|MYC,0.0008463525883161009,Homo sapiens,MYC,tf,MCF-7,Epithelium,Breast,1
46094|MAX,0.0008529946422330485,Homo sapiens,MAX,tf,ECC-1,Epithelium,Endometrium,1
62934|BCL3,0.000863047656523367,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
63306|CREB1,0.000863047656523367,Homo sapiens,CREB1,tf,HepG2,Epithelium,Liver,1
75924|E2F1,0.000863047656523367,Homo sapiens,E2F1,tf,MM1.S,Multiple myeloma cell,None,1
46360|SIN3A,0.0008698100747385599,Homo sapiens,SIN3A,tf,SK-N-SH,Neuroblastoma cell,Brain,1
45411|PHF8,0.0008732095236071821,Homo sapiens,PHF8,cr,K562,Erythroblast,Bone Marrow,1
64865|ZFX,0.0008800450972098571,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1
45772|FOS,0.0008834813008082672,Homo sapiens,FOS,tf,HeLa-S3,Epithelium,Cervix,1
2280|E2F1,0.000890390739580513,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
45864|MAFK,0.0008938640542760034,Homo sapiens,MAFK,tf,IMR90,Fibroblast,Lung,1
4974|RELA,0.0008973498190422501,Homo sapiens,RELA,tf,GM12891,Lymphoblastoid,Blood,1
70731|FOXK1,0.0009078822146818355,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1
37621|CBFB,0.0009078822146818355,Homo sapiens,CBFB,predicted transcription factor,U937,None,Pleura,1
63294|ZNF335,0.0009114181812014437,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1
33197|MAX,0.0009185281089147832,Homo sapiens,MAX,tf,U87,None,Brain,1
47283|KDM5B,0.0009185281089147832,Homo sapiens,KDM5B,cr,MDA-MB-231,Epithelium,Breast,1
33171|MED1,0.0009221021514038421,Homo sapiens,MED1,predicted transcription factor,H2171,Epithelium,Lung,1
50152|ARRB1,0.0009365264659193093,Homo sapiens,ARRB1,tf,C4-2,Epithelium,None,1
33123|CDK9,0.0009401647861725306,Homo sapiens,CDK9,tf,MM1.S,B Lymphocyte,Blood,1
36075|MYOD1,0.0009511577884512066,Homo sapiens,MYOD1,tf,None,Myoblast,None,1
5388|RELA,0.0009511577884512066,Homo sapiens,RELA,tf,A549,Epithelium,Lung,1
71863|ESR1,0.0009810521236615437,Homo sapiens,ESR1,tf,MCF-7,None,Breast,1
48827|MBD2,0.0009848489584562306,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1
70815|SP1,0.0009848489584562306,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1
39978|TFAP2C,0.0009924831250601987,Homo sapiens,TFAP2C,predicted transcription factor,A375,None,Skin,1
45791|TBP,0.000996320542733504,Homo sapiens,TBP,tf,HepG2,Epithelium,Liver,1
44324|E2F1,0.001000171574091691,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
62535|BCL3,0.001000171574091691,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
67771|TAL1,0.0010040362623591121,Homo sapiens,TAL1,tf,F5,Erythroid Progenitor Cell,Fetal Liver,1
50898|PAX6,0.0010040362623591121,Homo sapiens,PAX6,tf,6540 cells,Epithelium,None,1
56818|NR2F1,0.0010196324531216937,Homo sapiens,NR2F1,tf,None,Neural crest cell,Cranial,1
56050|CREB1,0.0010196324531216937,Homo sapiens,CREB1,tf,HepG2,Epithelium,Liver,1
36301|BRD4,0.0010235660784174683,Homo sapiens,BRD4,cr,None,T Lymphocyte,Blood,1
34392|MECP2,0.0010235660784174683,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1
41831|ZBTB17,0.0010314751292468955,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1
48339|SNAI2,0.0010354506430019742,Homo sapiens,SNAI2,tf,None,Keratinocyte,None,1
46008|MYC,0.0010434438686411402,Homo sapiens,MYC,tf,MCF-10A,Epithelium,Breast,1
64800|BCL3,0.0010434438686411402,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
