,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
45752|E2F4,1.7740198845185474e-10,Homo sapiens,E2F4,tf,HeLa-S3,Epithelium,Cervix,1,E2F4
65186|EGR3,7.629905558353505e-10,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1,EGR3
45754|E2F1,1.3820244185262133e-09,Homo sapiens,E2F1,tf,HeLa-S3,Epithelium,Cervix,1,E2F1
33459|ERG,5.029231093361212e-09,Homo sapiens,ERG,other,None,Hematopoietic Cell,None,1,ERG
58936|NRF1,5.171959779840899e-09,Homo sapiens,NRF1,tf,None,Epithelium,None,1,NRF1
43684|KDM4C,4.363857268544898e-08,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
76682|ASXL1,6.62285650481704e-08,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
55465|NELFA,9.578160045018463e-08,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1,NELFA
37604|CBFB,5.530889290253868e-07,Homo sapiens,CBFB,predicted transcription factor,ME-1,Leukemia Cell,None,1,CBFB
1314|PHF8,6.48924601904328e-07,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1,PHF8
65146|ZBTB14,7.427679327564872e-07,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB14
37608|MYH11,7.666746780725911e-07,Homo sapiens,MYH11,not sure,ME-1,Leukemia Cell,None,1,MYH11
36299|BRD4,1.002017947039754e-06,Homo sapiens,BRD4,cr,None,Embryonic Stem Cell,Embryo,0,BRD4
70810|MYC,1.0920200673085183e-06,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,1,MYC
64761|POLR2AphosphoS5,1.3893800480507928e-06,Homo sapiens,POLR2AphosphoS5,,None,Neuron,None,1,POLR2AphosphoS5
65197|KLF15,1.535965935746663e-06,Homo sapiens,KLF15,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF15
70815|SP1,1.5718418521970812e-06,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1,SP1
76964|CNOT3,1.5962041987469999e-06,Homo sapiens,CNOT3,tf,HCT-116,Colorectal cancer cell line,None,1,CNOT3
46298|EGR1,1.7636144391673527e-06,Homo sapiens,EGR1,tf,K562,Erythroblast,Bone Marrow,1,EGR1
65084|SP2,1.7908194392784066e-06,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
1874|RBL2,2.6373259916031257e-06,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1,RBL2
57090|TRIM28,2.7179025151288275e-06,Homo sapiens,TRIM28,cr,HCT-116,None,Colon,1,TRIM28
52436|WDR5,3.1105838127937457e-06,Homo sapiens,WDR5,cr,HEK293,Epithelium,Embryonic Kidney,1,WDR5
48827|MBD2,3.5308774480733224e-06,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1,MBD2
45714|TCF7L2,3.831211730228145e-06,Homo sapiens,TCF7L2,tf,HCT-116,None,Colon,1,TCF7L2
58074|KDM2B,4.005171336436852e-06,Homo sapiens,KDM2B,cr,None,Myeloid Cell,None,0,KDM2B
37596|TAL1,4.094958049683238e-06,Homo sapiens,TAL1,tf,ME-1,Leukemia Cell,None,1,TAL1
