,0,TF
45752|E2F4,6.016145214261056e-28,E2F4
67458|E2F1,4.229318668115288e-24,E2F1
58936|NRF1,7.899031177545992e-22,NRF1
57090|TRIM28,1.218530506974543e-19,TRIM28
33459|ERG,2.6509238311281455e-19,ERG
43684|KDM4C,2.903419088951249e-19,KDM4C
55465|NELFA,9.303723963252613e-19,NELFA
1874|RBL2,4.080024974098049e-18,RBL2
76682|ASXL1,7.182049810534566e-18,ASXL1
58074|KDM2B,7.376917101618243e-18,KDM2B
37608|MYH11,1.9265969602182876e-17,MYH11
65186|EGR3,3.968800059276007e-17,EGR3
65084|SP2,6.667210853400342e-17,SP2
70810|MYC,8.167799502323767e-17,MYC
1314|PHF8,1.3793652526878164e-16,PHF8
65120|ZBTB26,1.5937136577904236e-16,ZBTB26
65146|ZBTB14,1.9519668114354428e-16,ZBTB14
73697|PAF1,1.9535971452952684e-16,PAF1
59170|SETD1A,2.559259975682809e-16,SETD1A
37607|CBFB,2.832644600822871e-16,CBFB
65197|KLF15,5.916418397262051e-16,KLF15
77535|TFDP1,6.603794819511003e-16,TFDP1
48827|MBD2,1.3625854419480793e-15,MBD2
69870|BRD4,1.5794476172469933e-15,BRD4
69202|TRIM24,1.821793482768646e-15,TRIM24
37596|TAL1,1.877061840891353e-15,TAL1
52432|WDR5,3.990281817235687e-15,WDR5
45714|TCF7L2,5.7231858217054516e-15,TCF7L2
36356|POLR2B,6.938040805595247e-15,POLR2B
76964|CNOT3,1.0486079059410818e-14,CNOT3
73970|ZNF202,1.0634177269018173e-14,ZNF202
46126|EGR1,1.131813404021786e-14,EGR1
68456|USF1,1.3316504273404176e-14,USF1
70815|SP1,1.9845137584577457e-14,SP1
64761|POLR2AphosphoS5,2.1128941847563076e-14,POLR2AphosphoS5
36845|AR,2.311391407327824e-14,AR
53256|FOXM1,2.5688312008539397e-14,FOXM1
49466|598-SKD,2.7006243406819246e-14,598-SKD
37578|ELF1,4.607871619727896e-14,ELF1
37057|FLI1,4.701445986233103e-14,FLI1
63525|ZFP2,5.138133620420711e-14,ZFP2
69873|AFF4,5.915609821217698e-14,AFF4
67768|NFE2,7.006585692984895e-14,NFE2
35046|ESR1,9.179678249919806e-14,ESR1
37584|TBP,1.0401029495783214e-13,TBP
65111|SP4,1.5133107030975586e-13,SP4
67711|CREB1,1.6505865362182355e-13,CREB1
70093|TET2,2.0966288627001703e-13,TET2
73716|KMT2A,2.5607382783940067e-13,KMT2A
49949|KLF9,3.63334630435413e-13,KLF9
36141|TP63,4.347867002734953e-13,TP63
37638|RUNX1,5.370864198211429e-13,RUNX1
53593|MED1,6.357890327077144e-13,MED1
74909|POLR3D,6.438612799300204e-13,POLR3D
46258|TAF1,7.428753866310163e-13,TAF1
55393|SPI1,8.81824008054594e-13,SPI1
70759|OGT,9.075394602025422e-13,OGT
46364|YY1,1.0026885750367243e-12,YY1
73713|AFF1,1.0099369203487845e-12,AFF1
46160|PAX5,1.2714529738102175e-12,PAX5
45761|MAZ,1.3598486774402595e-12,MAZ
69874|RELA,1.6300438488462628e-12,RELA
50412|KLF11,1.7334550577939808e-12,KLF11
77299|TRIM25,2.110566469969743e-12,TRIM25
65123|ZFP64,2.728408913704009e-12,ZFP64
42637|CREBBP,2.783896388796581e-12,CREBBP
7341|HEY1,3.5929954718146037e-12,HEY1
75287|ZBTB48,4.4243730675308695e-12,ZBTB48
65147|EGR2,4.704545049782405e-12,EGR2
37602|TCF12,5.974041094400549e-12,TCF12
47601|KLF5,6.655301290668602e-12,KLF5
46360|SIN3A,6.81138285867429e-12,SIN3A
9508|TFAP2C,7.542609817736201e-12,TFAP2C
47267|KDM5B,7.59175491122437e-12,KDM5B
70804|TCF7L1,9.720177600885725e-12,TCF7L1
52091|TP53,1.006430362360695e-11,TP53
42720|HOXA4,1.1116652281502895e-11,HOXA4
48576|KDM6B,1.2709823423437376e-11,KDM6B
45895|CCNT2,1.2766539347193162e-11,CCNT2
72913|HDAC2,1.3013397712437832e-11,HDAC2
45920|HMGN3,1.4129903747469e-11,HMGN3
39350|KLF1,1.617065370501261e-11,KLF1
45961|UBTF,2.2256807072689328e-11,UBTF
36234|XRN2,2.6568903357470795e-11,XRN2
45866|MXI1,2.7079582986376332e-11,MXI1
45764|CHD2,3.157149365193473e-11,CHD2
56961|GTF2B,3.456944011205739e-11,GTF2B
76520|BPTF,4.502112041657549e-11,BPTF
8658|HDAC1,5.412044283425754e-11,HDAC1
73696|LEO1,5.553216104745762e-11,LEO1
44562|EMX1,5.7721837900825727e-11,EMX1
36230|TTF2,5.964535536013083e-11,TTF2
38287|MAX,6.486412921056862e-11,MAX
41574|BRD1,7.035812722374088e-11,BRD1
43081|CDK9,9.581545517288777e-11,CDK9
50398|MYB,1.0313020477368516e-10,MYB
46052|NR3C1,1.089400733606993e-10,NR3C1
2094|NFYA,1.2146502320017517e-10,NFYA
57092|HEXIM1,1.3064856537005478e-10,HEXIM1
33988|TET3,1.3091727310560268e-10,TET3
77098|ZNF534,1.517080223510427e-10,ZNF534
73453|T,1.672012189165082e-10,T
8800|SAP30,1.9439133562640466e-10,SAP30
74681|SMAD4,2.1748146028146513e-10,SMAD4
42712|E2F3,2.2948362055808027e-10,E2F3
6710|SRC,2.647155719777353e-10,SRC
63825|GLIS2,3.227724545909247e-10,GLIS2
64982|PATZ1,3.7801514555187623e-10,PATZ1
46377|REST,4.680562071246551e-10,REST
