,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
1880|RBL2,3.784873012648789e-07,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1,RBL2
70810|MYC,4.205824374893968e-07,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,1,MYC
5395|SP1,4.982645270318687e-07,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,None,Colon,1,SP1
68456|USF1,5.896646904438301e-07,Homo sapiens,USF1,tf,None,Erythroid Cell,None,1,USF1
48827|MBD2,6.088144843082765e-07,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1,MBD2
35046|ESR1,8.699112968562513e-07,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1,ESR1
77299|TRIM25,8.837187100475338e-07,Homo sapiens,TRIM25,,BT-549,None,Breast,1,TRIM25
65120|ZBTB26,8.907011531581299e-07,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB26
49466|598-SKD,9.048254218668119e-07,Homo sapiens,598-SKD,other,MCF-7,Epithelium,Breast,1,598-SKD
65147|EGR2,9.55974813745948e-07,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1,EGR2
77535|TFDP1,9.55974813745948e-07,Homo sapiens,TFDP1,tf,MM1.S,B Lymphocyte,Blood,1,TFDP1
46126|EGR1,9.78736306799335e-07,Homo sapiens,EGR1,tf,GM12878,B Lymphocyte,Blood,1,EGR1
75287|ZBTB48,1.0420074950133348e-06,Homo sapiens,ZBTB48,,HeLa,None,None,1,ZBTB48
58074|KDM2B,1.0667323201128479e-06,Homo sapiens,KDM2B,cr,None,Myeloid Cell,None,0,KDM2B
37596|TAL1,1.0835275213580987e-06,Homo sapiens,TAL1,tf,ME-1,Leukemia Cell,None,1,TAL1
74909|POLR3D,1.0835275213580987e-06,Homo sapiens,POLR3D,tf,THP-1,Monocyte,None,0,POLR3D
64761|POLR2AphosphoS5,1.0835275213580987e-06,Homo sapiens,POLR2AphosphoS5,,None,Neuron,None,1,POLR2AphosphoS5
1314|PHF8,1.135450590022721e-06,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1,PHF8
59170|SETD1A,1.3470451846888474e-06,Homo sapiens,SETD1A,predicted chromatin regulator,SEM,Pre-B Lymphocyte,None,1,SETD1A
49949|KLF9,1.524182833136255e-06,Homo sapiens,KLF9,tf,GBM1A,Glioblastoma Stem Cell,None,1,KLF9
37578|ELF1,1.559794825553857e-06,Homo sapiens,ELF1,tf,ME-1,Leukemia Cell,None,1,ELF1
69202|TRIM24,1.5718418521970812e-06,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,0,TRIM24
39357|NFE2,1.5718418521970812e-06,Homo sapiens,NFE2,tf,None,Erythroid Cell,None,1,NFE2
45714|TCF7L2,1.6334279671675766e-06,Homo sapiens,TCF7L2,tf,HCT-116,None,Colon,1,TCF7L2
53256|FOXM1,1.6460198568021997e-06,Homo sapiens,FOXM1,tf,HEK293,Epithelium,Embryonic Kidney,1,FOXM1
69870|BRD4,2.023420435739336e-06,Homo sapiens,BRD4,cr,None,Th1,None,1,BRD4
63525|ZFP2,2.2675779895997508e-06,Homo sapiens,ZFP2,,HEK293,Epithelium,Embryonic Kidney,1,ZFP2
36141|TP63,2.5783999099097025e-06,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,0,TP63
42638|CREBBP,2.8646144714114875e-06,Homo sapiens,CREBBP,cr,HEK293,Epithelium,Embryonic Kidney,1,CREBBP
36845|AR,2.929785031624878e-06,Homo sapiens,AR,tf,MDA-MB-453,Epithelium,Mammary Gland,1,AR
37349|CREB1,2.9518221512956825e-06,Homo sapiens,CREB1,tf,A549,Epithelium,Lung,1,CREB1
70804|TCF7L1,3.064408429474198e-06,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1,TCF7L1
52432|WDR5,3.2049397543480437e-06,Homo sapiens,WDR5,cr,HEK293,Epithelium,Embryonic Kidney,1,WDR5
73715|KMT2A,3.277497402830366e-06,Homo sapiens,KMT2A,not sure,SEM,B Lymphocyte,None,1,KMT2A
36356|POLR2B,3.326739406224245e-06,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1,POLR2B
37638|RUNX1,3.6917867720719993e-06,Homo sapiens,RUNX1,tf,SKNO-1,Myeloblast,Bone Marrow,1,RUNX1
73696|LEO1,4.217670331371703e-06,Homo sapiens,LEO1,predicted chromatin regulator,SEM,B Lymphocyte,None,1,LEO1
70759|OGT,4.50675157470948e-06,Homo sapiens,OGT,other,HEK293,HEK 293 Cell Line,None,1,OGT
38287|MAX,5.142705332114138e-06,Homo sapiens,MAX,tf,H2171,Epithelium,Lung,1,MAX
50412|KLF11,5.1804394828970564e-06,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
73697|PAF1,5.373110285537217e-06,Homo sapiens,PAF1,not sure,SEM,B Lymphocyte,None,1,PAF1
9508|TFAP2C,5.863827356705741e-06,Homo sapiens,TFAP2C,predicted transcription factor,BT-474,Epithelium,Mammary Gland,1,TFAP2C
70093|TET2,6.537534486883037e-06,Homo sapiens,TET2,cr,293T,None,None,1,TET2
65111|SP4,6.58498053249869e-06,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1,SP4
37057|FLI1,8.529382218928548e-06,Homo sapiens,FLI1,tf,U937,None,Pleura,1,FLI1
48576|KDM6B,8.590520398809563e-06,Homo sapiens,KDM6B,cr,CUTLL1,T Lymphocyte,Blood,1,KDM6B
44562|EMX1,9.291193709831964e-06,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1,EMX1
56821|TFAP2A,1.0046097771258478e-05,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1,TFAP2A
39352|GATA1,1.1817506267059327e-05,Homo sapiens,GATA1,tf,None,Erythroid Cell,None,1,GATA1
46258|TAF1,1.1900899632752514e-05,Homo sapiens,TAF1,tf,HepG2,Epithelium,Liver,1,TAF1
65123|ZFP64,1.3501213881399506e-05,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1,ZFP64
33988|TET3,1.4078688070342585e-05,Homo sapiens,TET3,cr,HEK293T,Epithelium,Embryonic Kidney,1,TET3
69873|AFF4,1.4177188202034274e-05,Homo sapiens,AFF4,tf,None,Th1,None,1,AFF4
53593|MED1,1.4276343260587853e-05,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1,MED1
6710|SRC,1.6747419805348735e-05,Homo sapiens,SRC,not sure,OCI-Ly2,Epithelium,Mammary Gland,1,SRC
69874|RELA,1.745595908598086e-05,Homo sapiens,RELA,tf,None,Th1,None,1,RELA
47267|KDM5B,1.8572365479541448e-05,Homo sapiens,KDM5B,cr,MCF-7,Epithelium,Breast,1,KDM5B
46364|YY1,2.1011718155971522e-05,Homo sapiens,YY1,tf,SK-N-SH_RA,Neuron,Brain,1,YY1
7341|HEY1,2.174148054275435e-05,Homo sapiens,HEY1,tf,HepG2,Epithelium,Liver,1,HEY1
45684|TBP,2.189028959993328e-05,Homo sapiens,TBP,tf,H1,Embryonic Stem Cell,Embryo,1,TBP
52091|TP53,2.4572718293315948e-05,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1,TP53
73970|ZNF202,2.507732222004164e-05,Homo sapiens,ZNF202,,293T,None,None,1,ZNF202
45761|MAZ,2.507732222004164e-05,Homo sapiens,MAZ,tf,HeLa-S3,Epithelium,Cervix,1,MAZ
39350|KLF1,2.6293196137226334e-05,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1,KLF1
76520|BPTF,2.6293196137226334e-05,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
50398|MYB,2.812740869628753e-05,Homo sapiens,MYB,tf,Jurkat,T Lymphocyte,Blood,1,MYB
55393|SPI1,2.8894500624013146e-05,Homo sapiens,SPI1,predicted transcription factor,786-O,Epithelium,Kidney,0,SPI1
37602|TCF12,2.928543639444384e-05,Homo sapiens,TCF12,tf,ME-1,Leukemia Cell,None,1,TCF12
45920|HMGN3,3.110746416836364e-05,Homo sapiens,HMGN3,tf,K562,Erythroblast,Bone Marrow,1,HMGN3
64556|IKZF2,3.131640973392789e-05,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1,IKZF2
73713|AFF1,3.1951246989325876e-05,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1,AFF1
2395|STAG1,3.2165552779266033e-05,Homo sapiens,STAG1,not sure,MCF-7,Epithelium,Breast,1,STAG1
45428|HDAC1,3.484565158198667e-05,Homo sapiens,HDAC1,cr,K562,Erythroblast,Bone Marrow,1,HDAC1
47601|KLF5,3.578501943163917e-05,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
2094|NFYA,3.650521157598429e-05,Homo sapiens,NFYA,tf,K562,Erythroblast,Bone Marrow,1,NFYA
57092|HEXIM1,3.6992932537702096e-05,Homo sapiens,HEXIM1,other,HCT-116,None,Colon,1,HEXIM1
46160|PAX5,3.823933609562389e-05,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1,PAX5
72913|HDAC2,4.058353629288079e-05,Homo sapiens,HDAC2,cr,None,Cardiomyocyte,None,1,HDAC2
41574|BRD1,4.194391021023057e-05,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
276|SMAD3,4.751656103050699e-05,Homo sapiens,SMAD3,tf,BG03,Embryonic Stem Cell,Embryo,1,SMAD3
8800|SAP30,4.782841804674345e-05,Homo sapiens,SAP30,not sure,K562,Erythroblast,Bone Marrow,1,SAP30
36234|XRN2,4.8775625639754704e-05,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
56961|GTF2B,5.1724634915613704e-05,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1,GTF2B
77098|ZNF534,5.20624964844661e-05,Homo sapiens,ZNF534,tf,293T,None,None,1,ZNF534
46052|NR3C1,5.274447755525346e-05,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,0,NR3C1
74688|GRHL3,5.378327453308328e-05,Homo sapiens,GRHL3,predicted transcription factor,NHEK,Keratinocyte,Skin,1,GRHL3
42720|HOXA4,5.4133808880662454e-05,Homo sapiens,HOXA4,tf,LoVo,None,Colon,1,HOXA4
63825|GLIS2,6.322232508394915e-05,Homo sapiens,GLIS2,tf,HEK293,Epithelium,Embryonic Kidney,1,GLIS2
65062|ZNF467,6.528862633861635e-05,Homo sapiens,ZNF467,,HEK293,Epithelium,Embryonic Kidney,1,ZNF467
71040|ZNF143,7.373550852328511e-05,Homo sapiens,ZNF143,predicted transcription factor,MCF-7,MCF 7 Cells,None,1,ZNF143
53346|CDK9,8.009673929413423e-05,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1,CDK9
9317|SMC1A,8.426434692188916e-05,Homo sapiens,SMC1A,predicted chromatin regulator,BCBL1,B cell lymphoma,None,1,SMC1A
45895|CCNT2,8.697179589666806e-05,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
46377|REST,8.807751282962163e-05,Homo sapiens,REST,tf,U87,None,Brain,1,REST
45764|CHD2,8.863531571605269e-05,Homo sapiens,CHD2,cr,HeLa-S3,Epithelium,Cervix,1,CHD2
46329|SIN3A,8.919643919987088e-05,Homo sapiens,SIN3A,tf,PANC-1,None,Pancreas,1,SIN3A
35517|BCL6,9.147450755745102e-05,Homo sapiens,BCL6,predicted transcription factor,OCI-Ly1,B cell lymphoma,Bone Marrow,1,BCL6
36230|TTF2,9.988586068405138e-05,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
70731|FOXK1,0.00010114518493390308,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1,FOXK1
45961|UBTF,0.0001017804258800842,Homo sapiens,UBTF,tf,K562,Erythroblast,Bone Marrow,1,UBTF
74681|SMAD4,0.00010306216732635328,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1,SMAD4
53302|T,0.00011107662693342124,Homo sapiens,T,tf,TSU-1621-MT,None,None,1,T
71069|MBD3,0.00011107662693342124,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,1,MBD3
46038|MXI1,0.00011458566316806722,Homo sapiens,MXI1,tf,SK-N-SH,Neuroblastoma cell,Brain,1,MXI1
53630|STAT5B,0.00012574724339152528,Homo sapiens,STAT5B,tf,None,T Lymphocyte,Blood,1,STAT5B
46333|FOXP2,0.00012652648474977164,Homo sapiens,FOXP2,tf,PFSK-1,Neuron,Brain,1,FOXP2
38591|E2F7,0.00013707753939432073,Homo sapiens,E2F7,tf,IMR90,Fibroblast,Lung,1,E2F7
68051|NFKB1,0.00015212185503150972,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB1
2002|GATA2,0.00015212185503150972,Homo sapiens,GATA2,tf,K562,Erythroblast,Bone Marrow,1,GATA2
46343|NFIC,0.00015305328708785062,Homo sapiens,NFIC,tf,SK-N-SH,Neuroblastoma cell,Brain,1,NFIC
71680|CTCF,0.00016069930763288416,Homo sapiens,CTCF,tf,MCF-7,None,Breast,1,CTCF
41788|EZH2,0.00016069930763288416,Homo sapiens,EZH2,cr,None,iPSC,None,1,EZH2
46297|E2F6,0.00016266591225264117,Homo sapiens,E2F6,tf,K562,Erythroblast,Bone Marrow,1,E2F6
55775|CTCFL,0.00018472042875561698,Homo sapiens,CTCFL,predicted transcription factor,Delta47,None,None,1,CTCFL
45228|KDM4A,0.00019151744152130364,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM4A
36226|DCP1A,0.00019974252894340477,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1,DCP1A
53398|CHD8,0.00020094412899470136,Homo sapiens,CHD8,cr,T47D,Epithelium,Mammary Gland,0,CHD8
36804|NR2F2,0.0002158999456389262,Homo sapiens,NR2F2,tf,MCF-7,Epithelium,Breast,1,NR2F2
51863|HSF1,0.0002158999456389262,Homo sapiens,HSF1,tf,451Lu,Melanoma Cell,None,1,HSF1
36842|FOXA1,0.00022509764354118644,Homo sapiens,FOXA1,tf,MDA-MB-453,Epithelium,Mammary Gland,1,FOXA1
40164|RUNX1T1,0.00022509764354118644,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1T1
57091|LARP7,0.0002388730436667757,Homo sapiens,LARP7,predicted transcription factor,HCT-116,None,Colon,1,LARP7
74432|TFAP4,0.00024460024397714365,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1,TFAP4
33437|SMARCA4,0.0002460519189338146,Homo sapiens,SMARCA4,cr,None,None,Blood,1,SMARCA4
49481|RPE,0.00025045529182663443,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
76496|BRPF3,0.0002519393352451605,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1,BRPF3
74838|JMJD6,0.00025343157357817804,Homo sapiens,JMJD6,cr,None,3565 cells,None,1,JMJD6
77146|ZNF284,0.0002549320483180299,Homo sapiens,ZNF284,tf,293T,None,None,1,ZNF284
63686|ZBTB8A,0.00025644080114468524,Homo sapiens,ZBTB8A,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB8A
45958|ZNF263,0.00026255943352592414,Homo sapiens,ZNF263,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZNF263
42712|E2F3,0.00027359554642417035,Homo sapiens,E2F3,tf,LoVo,None,Colon,1,E2F3
46295|ZBTB7A,0.00027359554642417035,Homo sapiens,ZBTB7A,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZBTB7A
64772|SUPT5H,0.0002768272041374888,Homo sapiens,SUPT5H,tf,K562,Erythroblast,Bone Marrow,1,SUPT5H
2095|NFYB,0.0002768272041374888,Homo sapiens,NFYB,tf,K562,Erythroblast,Bone Marrow,1,NFYB
65129|ZNF341,0.00028673677263910347,Homo sapiens,ZNF341,,HEK293,Epithelium,Embryonic Kidney,1,ZNF341
63536|ZEB2,0.0002901126961445362,Homo sapiens,ZEB2,,HEK293,Epithelium,Embryonic Kidney,1,ZEB2
65180|ZNF35,0.00029524602738585767,Homo sapiens,ZNF35,,HEK293,Epithelium,Embryonic Kidney,1,ZNF35
1872|RB1,0.00031848276069000185,Homo sapiens,RB1,tf,IMR90,Fibroblast,Lung,1,RB1
38585|TAF3,0.00031848276069000185,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
45949|IRF1,0.00031848276069000185,Homo sapiens,IRF1,tf,K562,Erythroblast,Bone Marrow,1,IRF1
8532|VEZF1,0.00031848276069000185,Homo sapiens,VEZF1,tf,HeLa-S3,Epithelium,Cervix,1,VEZF1
52170|PRDM11,0.0003203388939891929,Homo sapiens,PRDM11,tf,U-2932,B Lymphocyte,None,1,PRDM11
55339|SUMO2,0.00032977142752343687,Homo sapiens,SUMO2,other,K562,Erythroblast,Bone Marrow,1,SUMO2
48755|CBX8,0.000331688659303851,Homo sapiens,CBX8,cr,PC-3,Epithelium,Prostate,1,CBX8
64981|PATZ1,0.0003434114060120625,Homo sapiens,PATZ1,tf,HEK293,Epithelium,Embryonic Kidney,1,PATZ1
43572|RNF2,0.0003555182989506001,Homo sapiens,RNF2,predicted transcription factor,None,Fibroblast,Foreskin,1,RNF2
51554|SMAD1,0.00041035749973870097,Homo sapiens,SMAD1,predicted transcription factor,HUES64,Embryonic Stem Cell,Embryo,1,SMAD1
1012|FOXP1,0.0004150675665569865,Homo sapiens,FOXP1,tf,H9,Embryonic Stem Cell,Embryo,1,FOXP1
75836|RAD21,0.00045459329965469737,Homo sapiens,RAD21,not sure,Rh4,rhabdomyosarcoma,None,1,RAD21
49036|ERCC6,0.0004783317817487123,Homo sapiens,ERCC6,predicted chromatin regulator,None,Fibroblast,Skin,1,ERCC6
77148|ZNF282,0.0004947898260110699,Homo sapiens,ZNF282,tf,293T,None,None,1,ZNF282
57640|IKZF1,0.0005089037205756052,Homo sapiens,IKZF1,tf,Nalm6,B cell precursor,Blood,1,IKZF1
47598|GATA4,0.0005412757007651331,Homo sapiens,GATA4,tf,AGS,Epithelium,Stomach,1,GATA4
8806|CHD1,0.0005983825309106378,Homo sapiens,CHD1,predicted chromatin regulator,H1,Embryonic Stem Cell,Embryo,1,CHD1
45779|SMARCB1,0.0006017127893070249,Homo sapiens,SMARCB1,cr,HeLa-S3,Epithelium,Cervix,1,SMARCB1
34392|MECP2,0.000625508279158281,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
1226|TRRAP,0.000628977698054462,Homo sapiens,TRRAP,cr,HeLa,Epithelium,Cervix,1,TRRAP
53323|INTS3,0.0006359698971385375,Homo sapiens,INTS3,predicted transcription factor,HeLa,Epithelium,Cervix,1,INTS3
73984|CD34,0.0006430337937813476,Homo sapiens,CD34,other,None,None,Thymus,1,CD34
53300|RARA,0.000650170051632271,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1,RARA
48334|SNAI2,0.0006573793396808934,Homo sapiens,SNAI2,tf,None,Keratinocyte,None,0,SNAI2
8482|KAT7,0.0006869603624846861,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1,KAT7
63294|ZNF335,0.0006907430933016214,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
67600|KLF6,0.0007498381048677249,Homo sapiens,KLF6,tf,CFPAC-1,original PDAC cell line,Pancreatic ductal,1,KLF6
43050|BRD3,0.0007622022516935072,Homo sapiens,BRD3,predicted chromatin regulator,MM1.S,B Lymphocyte,Blood,1,BRD3
36765|NOTCH1,0.0007663651847176032,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,HPB-ALL,T Lymphocyte,Blood,1,NOTCH1
43305|CDK6,0.0008224230040509783,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1,CDK6
45421|RBBP5,0.0008268877445524193,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1,RBBP5
64649|ZNF639,0.0008634166463327148,Homo sapiens,ZNF639,tf,K562,Erythroblast,Bone Marrow,1,ZNF639
69219|SLC22A2,0.000868085651769979,Homo sapiens,SLC22A2,not sure,HBL1,B cell lymphoma,None,1,SLC22A2
42212|STAT3,0.0008774933857438804,Homo sapiens,STAT3,tf,OCI-Ly10,B Lymphocyte,Bone Marrow,1,STAT3
49446|HIF1A,0.0008917808533280531,Homo sapiens,HIF1A,predicted chromatin regulator,T47D,Epithelium,Mammary Gland,1,HIF1A
51591|SRF,0.000911163501275024,Homo sapiens,SRF,tf,HUES64,Embryonic Stem Cell,Embryo,1,SRF
4631|KAT5,0.0009209993157288356,Homo sapiens,KAT5,cr,None,T Lymphocyte,Blood,1,KAT5
46130|BCL3,0.0009259537202294913,Homo sapiens,BCL3,tf,GM12878,B Lymphocyte,Blood,1,BCL3
8564|TBL1X,0.0009613259586828268,Homo sapiens,TBL1X,cr,HEK293T,Epithelium,Embryonic Kidney,1,TBL1X
394|RBPJ,0.0009664792233784763,Homo sapiens,RBPJ,tf,CUTLL1,T Lymphocyte,Blood,1,RBPJ
32856|TERC,0.0009873469402734696,Homo sapiens,TERC,other,HeLa,Epithelium,Cervix,1,TERC
41572|ING2,0.0010086275173640886,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING2
57167|CDK8,0.0010524565549151408,Homo sapiens,CDK8,tf,MOLM-14,Myeloid Cell,None,1,CDK8
49493|CDK7,0.0011575293273990337,Homo sapiens,CDK7,predicted transcription factor,Jurkat,T Lymphocyte,Blood,1,CDK7
56053|ATF1,0.0011636392620532994,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
41289|STAT1,0.0011636392620532994,Homo sapiens,STAT1,tf,None,Monocyte,Blood,1,STAT1
74682|FOXO3,0.0011883754966922535,Homo sapiens,FOXO3,tf,HepG2,Epithelium,Liver,1,FOXO3
43045|BRD2,0.0011946343187865113,Homo sapiens,BRD2,predicted chromatin regulator,MM1.S,B Lymphocyte,Blood,1,BRD2
48800|KLF4,0.0012135922803364829,Homo sapiens,KLF4,tf,None,Keratinocyte,Foreskin,1,KLF4
64348|ZNF644,0.0012328252197178727,Homo sapiens,ZNF644,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZNF644
45762|CEBPB,0.0012392979178854847,Homo sapiens,CEBPB,tf,HeLa-S3,Epithelium,Cervix,1,CEBPB
74346|NEUROD1,0.0012787914413787509,Homo sapiens,NEUROD1,tf,D-341,None,None,1,NEUROD1
77164|ZNF189,0.001285484502277247,Homo sapiens,ZNF189,other,293T,None,None,1,ZNF189
76673|ZMYND8,0.00131257830621916,Homo sapiens,ZMYND8,cr,DU145,Epithelium,Prostate,1,ZMYND8
77039|ZNF783,0.0013471793827041904,Homo sapiens,ZNF783,tf,293T,None,None,1,ZNF783
33679|GATA3,0.0013754581595270328,Homo sapiens,GATA3,tf,None,Th1,None,1,GATA3
77103|ZNF519,0.00138261207221312,Homo sapiens,ZNF519,tf,293T,None,None,1,ZNF519
55543|RAG2,0.0014787570418367598,Homo sapiens,RAG2,cr,None,Thymocyte,None,1,RAG2
46209|CBX3,0.001486399783554489,Homo sapiens,CBX3,cr,HCT-116,None,Colon,1,CBX3
65153|ZSCAN22,0.0015173324976583574,Homo sapiens,ZSCAN22,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN22
65214|GLIS1,0.0015173324976583574,Homo sapiens,GLIS1,tf,HEK293,Epithelium,Embryonic Kidney,1,GLIS1
5888|LIN9,0.0015409161104540812,Homo sapiens,LIN9,not sure,HeLa,Epithelium,Cervix,1,LIN9
41831|ZBTB17,0.0015488512867706345,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1,ZBTB17
46117|ETS1,0.0015488512867706345,Homo sapiens,ETS1,tf,GM12878,B Lymphocyte,Blood,1,ETS1
64091|KLF8,0.0015568237056396133,Homo sapiens,KLF8,,HEK293,Epithelium,Embryonic Kidney,1,KLF8
77113|ZNF468,0.0015568237056396133,Homo sapiens,ZNF468,other,293T,None,None,1,ZNF468
71748|SOX4,0.0015890889091176605,Homo sapiens,SOX4,tf,None,Fibroblast,Fetal Lung,1,SOX4
54609|YAP1,0.0016136864936212234,Homo sapiens,YAP1,other,SF268,None,None,1,YAP1
76568|UHRF2,0.0016554545104040359,Homo sapiens,UHRF2,other,293T,None,None,1,UHRF2
53493|SOX9,0.0017331263493973233,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
49263|BMI1,0.0017687001126052801,Homo sapiens,BMI1,cr,293T-Rex,None,None,1,BMI1
76415|PMEL,0.0018511821634428246,Homo sapiens,PMEL,other,None,None,None,1,PMEL
1208|DDX5,0.001860559465853034,Homo sapiens,DDX5,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,DDX5
58809|MAF,0.0020677267619895103,Homo sapiens,MAF,tf,None,Th2,None,1,MAF
64738|ZBTB33,0.0020885102524227845,Homo sapiens,ZBTB33,tf,K562,Erythroblast,Bone Marrow,1,ZBTB33
43400|XBP1,0.0020885102524227845,Homo sapiens,XBP1,tf,T47D,Epithelium,Mammary Gland,1,XBP1
55405|KMT2D,0.002098972907098403,Homo sapiens,KMT2D,cr,OCI-Ly7,B cell lymphoma,Blood,1,KMT2D
63814|L3MBTL2,0.0021200409793388168,Homo sapiens,L3MBTL2,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,L3MBTL2
50373|EZH1,0.0021306467763494057,Homo sapiens,EZH1,cr,None,Proerythroblast,Fetal Liver,1,EZH1
