,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
44325|E2F1,3.6663352543848874e-10,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
3225|E2F4,8.25239436238719e-10,Homo sapiens,E2F4,tf,None,Adipocyte,Adipose,1
45752|E2F4,1.023049436529594e-09,Homo sapiens,E2F4,tf,HeLa-S3,Epithelium,Cervix,1
67458|E2F1,1.3167919003082835e-09,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1
58936|NRF1,3.3277699154855895e-09,Homo sapiens,NRF1,tf,None,Epithelium,None,1
33459|ERG,4.936213404787667e-09,Homo sapiens,ERG,other,None,Hematopoietic Cell,None,1
44321|E2F1,6.770919288263583e-09,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,0
45754|E2F1,8.37145843499401e-09,Homo sapiens,E2F1,tf,HeLa-S3,Epithelium,Cervix,1
65186|EGR3,1.346116917081135e-08,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1
57090|TRIM28,1.672338450417005e-08,Homo sapiens,TRIM28,cr,HCT-116,None,Colon,1
58940|NRF1,1.931137208561504e-08,Homo sapiens,NRF1,tf,HCC1954,Epithelium,Mammary Gland,1
70860|E2F1,2.834068469007802e-08,Homo sapiens,E2F1,tf,hTERT-RPE1,Epithelium,None,1
67457|E2F1,2.9888285721975426e-08,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1
58937|NRF1,4.479868459343158e-08,Homo sapiens,NRF1,tf,None,Epithelium,None,1
44332|E2F1,5.474052447025149e-08,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
58939|NRF1,8.282585405021626e-08,Homo sapiens,NRF1,tf,HCC1954,Epithelium,Mammary Gland,1
67456|E2F1,8.353857839658376e-08,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1
37608|MYH11,1.01667576033923e-07,Homo sapiens,MYH11,not sure,ME-1,Leukemia Cell,None,1
76964|CNOT3,1.1258041866084282e-07,Homo sapiens,CNOT3,tf,HCT-116,Colorectal cancer cell line,None,1
76682|ASXL1,1.1646333875480039e-07,Homo sapiens,ASXL1,tf,HEK293,None,None,1
41481|E2F1,1.344584474554899e-07,Homo sapiens,E2F1,tf,OCI-Ly1,B cell lymphoma,Bone Marrow,1
65084|SP2,1.525432001566389e-07,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
2283|E2F1,1.5643190793192615e-07,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
65146|ZBTB14,1.927793637141971e-07,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1
43684|KDM4C,1.9601572227630956e-07,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1
44320|E2F1,2.3332180339060986e-07,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
44336|E2F1,2.5550752393833574e-07,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
55465|NELFA,2.729061904184797e-07,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1
37604|CBFB,3.0364101167214383e-07,Homo sapiens,CBFB,predicted transcription factor,ME-1,Leukemia Cell,None,1
65197|KLF15,3.4046595293770434e-07,Homo sapiens,KLF15,tf,HEK293,Epithelium,Embryonic Kidney,1
1880|RBL2,3.7848730126487885e-07,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1
70810|MYC,4.2058243748939676e-07,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,1
5395|SP1,4.982645270318687e-07,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,None,Colon,1
37607|CBFB,5.187015344673978e-07,Homo sapiens,CBFB,predicted transcription factor,ME-1,Leukemia Cell,None,1
44329|E2F1,5.313484946204227e-07,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,0
68456|USF1,5.896646904438301e-07,Homo sapiens,USF1,tf,None,Erythroid Cell,None,1
48827|MBD2,6.088144843082765e-07,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1
2280|E2F1,7.427679327564872e-07,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
67459|E2F1,7.427679327564872e-07,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1
44333|E2F1,8.039269168055198e-07,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
1878|RBL2,8.495882094206799e-07,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1
35046|ESR1,8.699112968562512e-07,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
77299|TRIM25,8.837187100475337e-07,Homo sapiens,TRIM25,,BT-549,None,Breast,1
65120|ZBTB26,8.907011531581298e-07,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1
70857|E2F1,8.977365955911682e-07,Homo sapiens,E2F1,tf,U2OS,osteosarcoma,None,1
49466|598-SKD,9.048254218668118e-07,Homo sapiens,598-SKD,other,MCF-7,Epithelium,Breast,1
45750|E2F1,9.048254218668118e-07,Homo sapiens,E2F1,tf,HeLa-S3,Epithelium,Cervix,1
65147|EGR2,9.559748137459479e-07,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1
77535|TFDP1,9.559748137459479e-07,Homo sapiens,TFDP1,tf,MM1.S,B Lymphocyte,Blood,1
46126|EGR1,9.787363067993353e-07,Homo sapiens,EGR1,tf,GM12878,B Lymphocyte,Blood,1
64667|NRF1,9.864385037345747e-07,Homo sapiens,NRF1,tf,HepG2,Epithelium,Liver,1
64621|NRF1,1.002017947039754e-06,Homo sapiens,NRF1,tf,K562,Erythroblast,Bone Marrow,1
44317|E2F1,1.0178336062016683e-06,Homo sapiens,E2F1,tf,LNCaP,Epithelium,Prostate,1
75287|ZBTB48,1.0420074950133348e-06,Homo sapiens,ZBTB48,,HeLa,None,None,1
58074|KDM2B,1.066732320112848e-06,Homo sapiens,KDM2B,cr,None,Myeloid Cell,None,0
46298|EGR1,1.0750984233111787e-06,Homo sapiens,EGR1,tf,K562,Erythroblast,Bone Marrow,1
37596|TAL1,1.0835275213580987e-06,Homo sapiens,TAL1,tf,ME-1,Leukemia Cell,None,1
74909|POLR3D,1.0835275213580987e-06,Homo sapiens,POLR3D,tf,THP-1,Monocyte,None,0
64761|POLR2AphosphoS5,1.0835275213580987e-06,Homo sapiens,POLR2AphosphoS5,,None,Neuron,None,1
1874|RBL2,1.1178829696148702e-06,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1
