Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
E2F1,MC00182;2.16E-03,MS00815;5.82E-03,,,
TGIF1,MS00094;2.17E-03,,,,
GMEB2,MS00183;2.21E-03,MS00721;2.68E-02,MS00182;1.05E-01,,
PLAGL1,UP00088;2.29E-03,,,,
Tbx3,MC00221;2.33E-03,,,,
Zfp128,UP00094;2.33E-03,,,,
RXRA,MC00467;2.34E-03,,,,
GLIS3,MS00046;2.37E-03,,,,
ZNF589,M01109;2.38E-03,,,,
DEAF1,M01002;2.39E-03,,,,
NR1I2,M00964;2.42E-03,,,,
TFAP2B,MS00228;2.45E-03,MS00229;3.69E-03,MS00230;5.10E-03,,
MAF,M00983;2.48E-03,M00648;6.57E-02,,,
ZIC1,UP00102;2.49E-03,MS00334;5.38E-03,M00448;6.36E-03,,
ZIC4,MS00357;2.57E-03,,,,
ZBTB49,MS00727;2.63E-03,,,,
ZBTB6,M00085;2.64E-03,,,,
FOSL1,MC00351;2.69E-03,,,,
TAL1,MC00458;2.70E-03,M00993;6.77E-01,,,
VDR,MC00412;2.71E-03,M00961;1.36E-02,M00444;5.85E-02,,
ETV3,MC00160;2.75E-03,,,,
Tfcp2,MC00518;2.87E-03,,,,
RARG,MS00684;2.92E-03,MS00682;3.61E-02,MS00680;1.63E-01,,
Mafb,MS00333;2.97E-03,MS00335;6.21E-03,,,
ELK4,MC00207;3.01E-03,,,,
PPARG,MC00142;3.01E-03,MA0066;4.04E-01,,,
CREB3L1,MS00304;3.16E-03,,,,
Esrra,MS00641;3.24E-03,,,,
MEIS2,MS00083;3.31E-03,,,,
FOXB1,MS00343;3.47E-03,MS00348;1.25E-02,,,
MGA,MS00188;3.55E-03,MS00186;9.04E-02,,,
MAFK,MS00331;3.61E-03,MS00330;1.46E-01,,,
GLIS2,MS00035;3.66E-03,,,,
ZNF282,MS00729;3.67E-03,,,,
Rfx2,MS00170;3.68E-03,MS00171;4.35E-02,,,
JUN,MC00321;4.15E-03,,,,
ZNF711,MC00477;4.18E-03,,,,
Elf5,MS00022;4.18E-03,,,,
PAX5,MA0014;4.23E-03,MC00332;6.68E-03,M00143;9.68E-03,,
WT1,M01118;4.24E-03,,,,
HIC2,MS00057;4.25E-03,,,,
TBX2,MS00213;4.27E-03,MS00211;1.12E-02,,,
Pparg,MC00130;4.34E-03,,,,
Etv5,UP00412;4.37E-03,,,,
Rara,MC00252;4.39E-03,MS00698;6.07E-01,,,
TFCP2,M00072;4.55E-03,MS00579;1.51E-01,,,
ETV5,MS00019;4.57E-03,,,,
GLI1,M01037;4.64E-03,,,,
KLF16,MS00146;4.69E-03,,,,
PAX1,MS00117;4.70E-03,M00326;2.39E-02,M00808;3.38E-02,,
EHF,MS00778;4.76E-03,,,,
FOXP1,MC00501;4.85E-03,M00987;7.23E-01,,,
ELK1,MC00206;4.91E-03,,,,
FOXI1,MS00362;4.94E-03,M00289;6.42E-01,,,
GCM1,MS00047;4.95E-03,MS00048;9.86E-03,,,
FLI1,MS00027;5.06E-03,MC00398;1.86E-01,,,
ATF3,MC00473;5.23E-03,,,,
TGIF2LX,MS00095;5.44E-03,,,,
RREB1,MA0073;5.47E-03,,,,
PAX3,M00327;5.51E-03,MS00119;8.84E-01,,,
GABPB1,M00341;5.59E-03,,,,
TP63,MC00439;5.70E-03,,,,
ETS1,MC00278;5.71E-03,MS00851;8.98E-02,,,
ETV6,MS00021;5.82E-03,,,,
Klf4,MC00109;5.86E-03,,,,
Ovol2,M01104;5.87E-03,,,,
HSF1,MC00289;5.91E-03,MA0319;7.45E-01,,,
Foxg1,MS00393;5.94E-03,MS00392;2.48E-01,,,
Etv6,UP00418;6.01E-03,,,,
FOXL1,MS00372;6.13E-03,MS00373;9.41E-01,,,
ETV4,MS00018;6.16E-03,,,,
TFAP2C,MC00374;6.22E-03,,,,
Ebf1,MC00358;6.41E-03,,,,
Meis3,MS00088;6.48E-03,MS00089;4.67E-01,,,
ZIC2,UP00057;7.29E-03,M00449;6.00E-02,,,
Klf1,MC00110;7.48E-03,,,,
PKNOX2,MS00092;7.63E-03,,,,
ZIC3,MS00346;7.99E-03,,,,
IRF4,MS00065;8.15E-03,MC00227;2.85E-01,,,
ELK3,MS00844;8.21E-03,,,,
ATF2,M00179;8.30E-03,,,,
TGIF2,MS00096;8.31E-03,,,,
HNF4A,UP00066;8.36E-03,MC00432;1.39E-01,,,
Zscan10,M01742;8.36E-03,,,,
Osr2,UP00052;8.54E-03,,,,
GLIS1,MS00024;9.44E-03,,,,
KLF15,M01714;9.48E-03,,,,
SIX5,MC00334;9.60E-03,,,,
Foxk1,MS00399;9.75E-03,MS00398;1.50E-01,,,
ZBTB7B,MS00312;9.90E-03,M01175;1.32E-02,,,
FOXD2,MS00356;1.02E-02,MS00355;6.42E-01,,,
TFCP2L1,M01592;1.02E-02,,,,
THRA,MS00709;1.04E-02,,,,
Tcf21,MS00291;1.04E-02,,,,
PAX8,M00717;1.04E-02,,,,
GABPA,MC00367;1.06E-02,,,,
NFKB2,MS00111;1.06E-02,,,,
ZNF740,MS00445;1.06E-02,,,,
ATF6,M00483;1.12E-02,,,,
NFKB1,MS00110;1.13E-02,,,,
NR2C2,MS00651;1.13E-02,MC00509;1.14E-02,,,
PAX6,M00979;1.13E-02,UP00224;7.49E-02,MS00125;5.23E-01,,
HEY1,MS00258;1.14E-02,,,,
ZNF143,MC00391;1.16E-02,,,,
RFX2,MS00161;1.16E-02,MS00162;1.40E-01,,,
RFX4,UP00056;1.17E-02,,,,
ELF5,MS00838;1.19E-02,,,,
TBX4,MS00214;1.19E-02,,,,
Hsf1,MC00368;1.23E-02,,,,
Irf5,UP00040;1.24E-02,,,,
Gata2,MC00325;1.24E-02,,,,
Obox5,M01480;1.25E-02,,,,
CTCF,MC00128;1.26E-02,,,,
ZNF219,M01122;1.27E-02,,,,
Jdp2,MS00325;1.28E-02,MS00324;2.25E-01,,,
TFEB,MS00289;1.29E-02,,,,
Usf2,MC00169;1.30E-02,,,,
BRCA1,MC00299;1.33E-02,,,,
RUNX3,MS00177;1.35E-02,,,,
Gm5454,UP00423;1.36E-02,,,,
BPTF,M00456;1.42E-02,,,,
MAZ,M00649;1.42E-02,,,,
JDP2,MS00320;1.44E-02,MS00319;2.55E-01,,,
TBX22,M01195;1.45E-02,,,,
Spdef,UP00038;1.46E-02,,,,
HSFY2,MS00061;1.48E-02,MS00062;1.49E-01,,,
ZBTB33,MC00418;1.52E-02,M01119;8.89E-02,,,
Creb3l2,MS00311;1.53E-02,,,,
FOXD1,MA0031;1.53E-02,,,,
Myb,MC00408;1.55E-02,,,,
Trp53,MC00377;1.57E-02,,,,
HSF4,MS00060;1.62E-02,,,,
Rxrb,MS00708;1.63E-02,,,,
TBX5,MS00216;1.64E-02,MS00217;5.87E-02,,,
Nkx1-1,M01334;1.66E-02,,,,
ETV1,MC00427;1.69E-02,,,,
ELF2,UP00404;1.69E-02,,,,
Zic3,UP00006;1.71E-02,MS00523;1.90E-02,,,
FOXD3,MS00359;1.85E-02,MS00358;5.90E-01,MA0041;6.43E-01,,
POLR2B,MC00505;1.85E-02,,,,
JUNB,MC00371;1.94E-02,,,,
NFE2L2,MC00339;2.00E-02,,,,
RFX1,MA0365;2.03E-02,,,,
Rarg,MS00705;2.04E-02,MC00476;2.47E-01,MS00704;2.63E-01,,
Meis2,MS00086;2.04E-02,MS00087;2.98E-02,,,
Evx2,UP00132;2.05E-02,,,,
E2F6,MC00254;2.08E-02,M01252;3.16E-02,,,
Rest,MC00125;2.16E-02,,,,
ZNF306,MS00401;2.16E-02,,,,
SP2,M01783;2.16E-02,,,,
BCL6,MC00386;2.17E-02,M01171;4.19E-02,,,
IRF3,UP00086;2.18E-02,,,,
Pknox2,MS00093;2.20E-02,,,,
Hoxb8,UP00263;2.26E-02,,,,
FOXO3,MS00380;2.28E-02,MS00378;2.01E-01,,,
BARX2,UP00151;2.32E-02,,,,
RBPJ,M01112;2.37E-02,,,,
RFX5,MS00169;2.38E-02,,,,
HES1,M01009;2.45E-02,,,,
THRB,MS00710;2.50E-02,MS00711;5.68E-02,MS00713;9.01E-02,,
NFE2,MS00336;2.60E-02,,,,
FOXK1,MS00371;2.61E-02,,,,
Zfp281,UP00021;2.62E-02,,,,
Nr1d1,MC00524;2.66E-02,,,,
Isx,UP00243;2.68E-02,,,,
YY1,MC00342;2.73E-02,,,,
POU3F1,M00133;2.77E-02,MS00139;2.59E-01,MS00138;7.41E-01,,
Zbtb3,UP00031;2.80E-02,,,,
Elk3,MS00023;2.84E-02,,,,
DMBX1,MS00433;2.87E-02,,,,
Jun,MC00349;2.88E-02,,,,
LBX2,MS00533;2.88E-02,MS00535;6.54E-01,,,
RARB,MS00811;2.93E-02,,,,
RARA,UP00048;2.99E-02,,,,
MYBL1,MS00097;3.09E-02,MS00100;2.03E-01,,,
CEBPA,M00159;3.09E-02,MC00273;1.01E-01,,,
USF1,MC00248;3.10E-02,,,,
PLAG1,MA0163;3.14E-02,,,,
MTF1,MS00725;3.21E-02,M01243;6.06E-02,,,
RXRB,MS00692;3.27E-02,,,,
PRDM4,MS00726;3.33E-02,,,,
Snai1,MC00183;3.36E-02,,,,
TFE3,MS00288;3.37E-02,,,,
CUX1,M00105;3.41E-02,MS00601;4.34E-01,MS00612;8.97E-01,,
TBR1,MS00191;3.51E-02,,,,
BACH2,M00490;3.59E-02,,,,
LHX4,UP00261;3.63E-02,,,,
Gata1,MC00327;3.66E-02,,,,
ZNF524,MS00423;3.69E-02,,,,
NFIC,MA0161;3.71E-02,,,,
NHLH1,MS00274;3.81E-02,,,,
GLI2,MS00843;3.82E-02,,,,
Npas4,MC00370;3.84E-02,,,,
BCL6B,MS00011;4.02E-02,,,,
TBX15,MS00192;4.05E-02,,,,
TCF4,MS00285;4.15E-02,MC00219;2.55E-01,,,
PPARG::RXRA,M00518;4.15E-02,M00515;7.85E-01,,,
LMO2,MC00162;4.20E-02,,,,
FOXP3,MS00387;4.26E-02,M00992;5.98E-01,,,
SREBF1,M00220;4.35E-02,M00749;2.02E-01,,,
RXRG,MS00694;4.36E-02,,,,
ETV2,MS00016;4.38E-02,,,,
FEV,MS00025;4.46E-02,,,,
Cbfa2t2,MC00514;4.47E-02,,,,
Max,MC00461;4.47E-02,,,,
Bhlhb2,MS00252;4.68E-02,,,,
EPAS1,MC00224;4.74E-02,,,,
TBX19,MS00194;4.74E-02,,,,
SPI1,MC00151;4.86E-02,,,,
Hic1,MS00101;4.86E-02,,,,
HMGN1,MC00502;4.89E-02,,,,
BHLHB3,MS00248;4.98E-02,,,,
PAX9,MS00128;5.00E-02,,,,
IRF8,MS00072;5.09E-02,,,,
Zfp652,MS00501;5.14E-02,,,,
STAT6,M00500;5.15E-02,,,,
ERF,MS00846;5.26E-02,,,,
HIC1,UP00035;5.44E-02,,,,
Sox6,MC00305;5.46E-02,,,,
Ascl2,MS00243;5.66E-02,,,,
TP73,MC00132;5.70E-02,,,,
ZSCAN4,MS00490;5.72E-02,,,,
TCF3,M00222;5.89E-02,UP00058;7.48E-02,,,
Ets1,MC00385;5.93E-02,,,,
FOXO1,MS00376;5.96E-02,MS00375;2.61E-01,,,
RELA,MC00193;5.96E-02,,,,
E2F1::TFDP1,M00736;6.11E-02,,,,
MZF1,M01733;6.16E-02,,,,
MEIS3,MS00085;6.21E-02,MS00084;7.74E-02,,,
GATA6,MC00117;6.23E-02,,,,
BHLHB2,MS00247;6.24E-02,,,,
PHOX2A,UP00221;6.34E-02,MS00591;7.45E-01,,,
SIX4,UP00199;6.41E-02,,,,
Gata4,MC00324;6.42E-02,,,,
Foxj3,MS00394;6.48E-02,MS00397;3.37E-01,,,
FOXO6,MS00386;6.57E-02,MS00384;5.26E-01,,,
HES7,MS00256;6.58E-02,,,,
GTF2IRD1,M01241;6.63E-02,M01229;1.76E-01,,,
GLI3,M01596;6.67E-02,,,,
MNT,MS00267;6.73E-02,,,,
CNTN2::CREB1,M00115;6.84E-02,,,,
IKZF1,M00088;6.85E-02,M00141;4.29E-01,,,
FOXO4,MS00383;7.08E-02,MS00381;4.68E-01,,,
Ikzf3,MC00337;7.15E-02,,,,
FOXA2,MC00217;7.19E-02,,,,
Stat3,MC00140;7.38E-02,,,,
ELF3,MS00812;7.38E-02,,,,
NFIX,MS00115;7.39E-02,MS00822;3.19E-01,,,
Barhl1,MS00421;7.42E-02,MS00422;8.70E-01,,,
PBX3,MC00281;7.57E-02,,,,
KLF12,M00468;7.63E-02,,,,
Bsx,UP00138;7.69E-02,,,,
ATF7,MS00294;7.80E-02,,,,
Obox1,M01450;7.99E-02,,,,
JUND,MC00456;8.00E-02,,,,
YY2,MS00268;8.01E-02,,,,
Mlx,MS00270;8.03E-02,,,,
Nr2f2,UP00009;8.15E-02,,,,
Obox2,M01364;8.16E-02,,,,
NR2E3,M01650;8.18E-02,MA0164;4.61E-01,,,
IRF2,MA0051;8.21E-02,,,,
Rhox6,M01435;8.33E-02,,,,
HMBOX1,MS00472;8.72E-02,,,,
ZBTB16,M01075;8.97E-02,,,,
HSF2,MS00059;9.03E-02,,,,
Mafk,UP00044;9.25E-02,,,,
Elf4,UP00413;9.32E-02,,,,
Irf4,UP00018;9.47E-02,MC00190;2.74E-01,,,
NR1H4,M01268;9.71E-02,,,,
Gsc,UP00112;9.79E-02,,,,
Hoxd1,UP00140;9.86E-02,,,,
HOXC5,UP00252;9.97E-02,,,,
PROX1,MS00160;9.99E-02,,,,
Trp63,M01656;1.01E-01,,,,
Zfp740,MS00512;1.01E-01,,,,
ZBTB12,UP00019;1.02E-01,,,,
HEY2,MS00260;1.03E-01,,,,
NR2F1,MS00657;1.05E-01,MA0017;4.44E-01,,,
ARID5B,M00454;1.06E-01,,,,
TFAP4,MS00287;1.07E-01,,,,
FOS,MC00330;1.07E-01,,,,
GATA4,M00632;1.08E-01,,,,
NKX2-5,M00241;1.08E-01,UP00249;4.06E-01,,,
PITX2,UP00125;1.08E-01,,,,
REST,MC00174;1.09E-01,,,,
MAFA,M01709;1.10E-01,,,,
Srebf1,MS00282;1.10E-01,,,,
Crx,MC00357;1.10E-01,,,,
Sox10,MS00794;1.10E-01,,,,
Hmx3,M00433;1.11E-01,,,,
Creb1,MC00163;1.12E-01,,,,
BHLHE41,MS00251;1.13E-01,,,,
FOXN1,M00332;1.14E-01,,,,
GATA2,MC00118;1.14E-01,,,,
NR6A1,M00526;1.17E-01,,,,
NFIB,MS00114;1.19E-01,,,,
HMGA1,M00750;1.20E-01,M01010;6.56E-01,,,
Nfic,MC00475;1.25E-01,,,,
Pax7,UP00248;1.28E-01,MC00258;9.51E-01,,,
TCF12,MC00126;1.29E-01,,,,
FOXJ3,MS00369;1.29E-01,MS00367;1.53E-01,MS00370;8.75E-01,,
MAFB,UP00045;1.30E-01,,,,
TLX2,UP00244;1.30E-01,,,,
Scx,MC00504;1.31E-01,,,,
MEOX2,MS00553;1.31E-01,MS00552;3.91E-01,MS00554;8.99E-01,,
Mxi1,MC00373;1.31E-01,,,,
SFPI1,MC00513;1.31E-01,,,,
HOXA3,UP00391;1.31E-01,,,,
NKX2-1,M01312;1.33E-01,,,,
ALX1,M01453;1.35E-01,M00416;3.35E-01,,,
SPIB,MA0081;1.38E-01,MS00039;5.12E-01,,,
E2F1::TFDP2,M00737;1.39E-01,,,,
CLOCK,MS00253;1.41E-01,,,,
NR2F6,M01728;1.42E-01,MS00658;6.75E-01,,,
Bcl6b,UP00043;1.44E-01,,,,
Nr2e1,MS00668;1.44E-01,,,,
Mycn,MC00532;1.45E-01,,,,
Nkx1-2,UP00139;1.46E-01,,,,
IRF7,MS00070;1.47E-01,,,,
NEUROD2,MS00271;1.48E-01,,,,
Creb5,MS00313;1.52E-01,,,,
EOMES,MC00276;1.52E-01,,,,
Gata3,MC00326;1.53E-01,,,,
Foxj1,UP00041;1.56E-01,,,,
Runx1,MC00413;1.57E-01,,,,
Fli1,MC00129;1.58E-01,,,,
Rarb,MS00700;1.59E-01,,,,
EN1,MS00446;1.61E-01,MS00449;7.04E-01,,,
Rhox11,UP00193;1.65E-01,MS00611;4.32E-01,,,
NKX3-1,UP00389;1.65E-01,MS00572;8.36E-01,,,
GATA1,MC00120;1.66E-01,,,,
HOXB13,MS00489;1.67E-01,MS00488;5.30E-01,,,
Rxrg,MC00511;1.68E-01,,,,
NR2E1,MS00653;1.69E-01,MS00652;5.15E-01,,,
Myod1,MC00369;1.72E-01,,,,
LEF1,MS00051;1.75E-01,,,,
NEUROD1,M01288;1.75E-01,,,,
Osr1,UP00027;1.76E-01,,,,
Nr3c1,MC00396;1.76E-01,,,,
Nr1h2,MC00448;1.77E-01,,,,
Obox3,M01466;1.78E-01,,,,
MSC,MS00807;1.78E-01,,,,
Zfp691,UP00095;1.79E-01,,,,
NANOG,M01247;1.80E-01,M01123;2.73E-01,MC00440;6.17E-01,,
DPRX,MS00436;1.81E-01,,,,
POU4F3,MS00151;1.82E-01,,,,
E2F8,MS00739;1.88E-01,,,,
Tcf3,MC00265;1.88E-01,,,,
TBX18,M01262;1.90E-01,,,,
TBX1,MS00197;1.91E-01,,,,
VSX1,MS00626;1.93E-01,,,,
GRHL1,MS00556;1.95E-01,,,,
MYC,MC00394;1.95E-01,,,,
GATA5,MS00045;1.98E-01,,,,
CEBPG,MS00302;2.01E-01,M00622;2.71E-01,,,
HOXB3,MS00492;2.05E-01,,,,
DMRT3,M01148;2.07E-01,,,,
NFATC2,MA0152;2.08E-01,,,,
VENTX,MS00624;2.14E-01,,,,
FOXH1,MC00304;2.14E-01,M00809;9.74E-01,,,
HOXC13,MS00505;2.19E-01,MS00504;5.87E-01,,,
NKX2-3,UP00190;2.20E-01,MS00566;4.37E-01,,,
IRF5,MS00067;2.20E-01,,,,
Esrrb,MC00512;2.20E-01,,,,
HOXC4,UP00113;2.23E-01,,,,
TBP,MA0108;2.23E-01,MA0386;6.60E-01,,,
Nr2f6,MS00669;2.23E-01,,,,
HES5,MS00255;2.26E-01,,,,
GSC2,MS00463;2.26E-01,,,,
Nkx2-4,UP00107;2.26E-01,,,,
ATF5,M01295;2.27E-01,,,,
HNF1B,M01425;2.27E-01,MS00478;3.41E-01,M00646;5.73E-01,,
RHOXF1,MS00609;2.27E-01,,,,
TCF7L2,MC00309;2.31E-01,,,,
MSX1,MS00559;2.32E-01,MS00558;6.47E-01,,,
SF1,M01132;2.32E-01,,,,
ALX4,UP00187;2.34E-01,MS00404;8.15E-01,,,
BARHL1,UP00166;2.35E-01,,,,
UNCX,MS00617;2.37E-01,MS00616;6.62E-01,,,
SOX10,MA0442;2.37E-01,MS00744;4.99E-01,MS00740;6.20E-01,,
Foxa2,MC00105;2.38E-01,,,,
PGR,MC00170;2.38E-01,,,,
Zfp410,UP00033;2.44E-01,,,,
DLX2,MS00428;2.46E-01,UP00126;5.07E-01,,,
REL,MA0101;2.49E-01,,,,
BATF,MC00411;2.51E-01,,,,
Hnf4a,MC00344;2.52E-01,,,,
TP53,MC00359;2.53E-01,,,,
BHLHA15,MS00245;2.54E-01,,,,
Zfp423,MA0116;2.54E-01,,,,
BACH1,M00495;2.59E-01,,,,
MESP1,MS00264;2.59E-01,,,,
TFEC,MS00808;2.63E-01,,,,
HOXA2,MS00487;2.68E-01,,,,
ARNT,MC00262;2.69E-01,,,,
MIXL1,MS00555;2.69E-01,,,,
HIF1A,MC00316;2.72E-01,,,,
NR2F2,M00155;2.72E-01,,,,
IRF9,MS00073;2.76E-01,,,,
Jund,MC00154;2.77E-01,,,,
ZNF238,MS00390;2.78E-01,,,,
MLX,MS00266;2.78E-01,,,,
DLX3,MS00429;2.82E-01,,,,
BARHL2,UP00145;2.82E-01,MS00414;5.03E-01,MS00416;5.52E-01,,
CPEB1,MS00732;2.88E-01,,,,
NR4A2,MS00665;2.89E-01,,,,
HOXB6,UP00259;2.90E-01,,,,
EN2,MS00450;2.90E-01,,,,
Rxra,MC00471;2.91E-01,,,,
CEBPE,MS00300;2.93E-01,,,,
MYF6,MS00269;2.94E-01,,,,
PPARA,M01282;2.95E-01,,,,
LHX3,UP00130;2.96E-01,,,,
NKX2-2,UP00231;3.05E-01,,,,
Dmrta1,M01149;3.06E-01,,,,
NR3C2,MS00662;3.07E-01,,,,
ID4,MS00261;3.08E-01,,,,
POU2F3,MS00137;3.09E-01,MS00136;9.06E-01,,,
RORB,M01722;3.09E-01,,,,
ATF2::JUN,M00041;3.12E-01,,,,
FIGLA,MS00254;3.13E-01,,,,
Arx,UP00152;3.15E-01,MS00409;7.51E-01,,,
POU3F2,UP00128;3.17E-01,MS00141;7.23E-01,MS00140;7.51E-01,,
MEF2C,MC00231;3.17E-01,,,,
HOXD12,MS00837;3.19E-01,MS00836;9.39E-01,,,
HOXB2,MS00491;3.20E-01,,,,
OTX1,MS00582;3.29E-01,,,,
ISL2,MS00528;3.30E-01,,,,
ZNF354C,MA0130;3.30E-01,,,,
Hoxc9,MC00402;3.32E-01,,,,
HOXA13,MS00484;3.33E-01,MS00485;5.18E-01,,,
ZNF784,MS00479;3.33E-01,,,,
Dbx1,M01483;3.33E-01,,,,
Rbfox2,MC00416;3.34E-01,,,,
AR,MC00468;3.39E-01,,,,
SRF,MC00355;3.40E-01,,,,
Arntl,MC00362;3.41E-01,,,,
NR3C1,MC00465;3.43E-01,,,,
NKX2-8,MS00571;3.43E-01,,,,
IRX2,MS00526;3.45E-01,UP00236;8.49E-01,,,
MLXIPL,MS00265;3.46E-01,,,,
Hoxb4,MC00136;3.48E-01,UP00144;5.85E-01,,,
POU3F4,MS00147;3.49E-01,UP00105;7.08E-01,MS00145;8.61E-01,,
Nobox,MA0125;3.50E-01,,,,
SNAI2,MS00201;3.51E-01,,,,
Sox30,UP00023;3.51E-01,,,,
FOXG1,MS00361;3.54E-01,MS00360;4.18E-01,,,
Atoh1,MS00244;3.56E-01,MC00414;5.86E-01,,,
Myf5,MC00195;3.57E-01,,,,
HOXA9,UP00213;3.60E-01,,,,
Tcf7,MS00054;3.62E-01,,,,
HOXB5,UP00214;3.63E-01,MS00493;5.56E-01,,,
Dmrtc2,M01151;3.63E-01,,,,
Hmbox1,UP00161;3.64E-01,,,,
STAT5B,MC00452;3.65E-01,,,,
T,MS00218;3.67E-01,,,,
Alx1,MS00406;3.67E-01,MS00407;8.14E-01,,,
GATA3,MC00119;3.71E-01,,,,
ZNF423,M00467;3.74E-01,,,,
Hoxb3,UP00137;3.74E-01,,,,
MAX,MC00124;3.79E-01,,,,
TBX20,MS00202;3.80E-01,,,,
Hlx,M01399;3.81E-01,,,,
Vax1,UP00215;3.85E-01,,,,
BSX,MS00419;3.92E-01,,,,
Foxf1a,M00294;3.94E-01,,,,
HMX3,MS00475;3.94E-01,,,,
BARX1,UP00181;3.97E-01,MS00417;5.45E-01,MS00418;6.58E-01,,
MEIS1::HOXA9,M00420;3.97E-01,,,,
HOXC10,MS00494;3.99E-01,MS00495;6.03E-01,MS00496;9.85E-01,,
LHX5,UP00212;4.00E-01,,,,
