Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
XRN2,58844;2.03E-09,58841;4.49E-09,58845;4.89E-09,58840;6.17E-09,36228;2.34E-08
ELF1,46355;2.16E-09,46323;8.02E-09,49870;2.81E-08,46059;4.63E-08,46266;1.86E-07
KLF15,65197;2.21E-09,65072;2.41E-06,42729;4.23E-02,65198;6.91E-02,
FOXK2,63744;2.28E-09,63241;3.21E-09,63240;1.62E-06,63743;5.49E-06,62913;7.56E-05
ASXL1,76682;2.49E-09,,,,
FLI1,5443;2.66E-09,37056;9.60E-08,72360;2.13E-07,36245;3.22E-07,35309;3.45E-06
NIPBL,53672;2.71E-09,38785;7.66E-09,53671;4.99E-08,53673;9.84E-08,9320;2.66E-07
RUNX3,46131;2.74E-09,,,,
GATAD1,1219;2.76E-09,1218;6.35E-06,42761;1.00E+00,,
HDAC1,70763;2.93E-09,8775;6.93E-08,63450;7.75E-08,72354;4.50E-07,37597;1.15E-06
OGT,70759;3.16E-09,34001;1.62E-02,39911;1.67E-02,,
KDM2B,73701;3.21E-09,58074;3.03E-04,73700;5.89E-04,58079;4.16E-03,58083;6.40E-03
JMJD6,74838;3.47E-09,74844;4.61E-03,74836;7.39E-01,43063;9.11E-01,74843;9.60E-01
MED12,38653;3.55E-09,70966;9.25E-04,70967;2.88E-03,2240;7.61E-02,41516;4.16E-01
NFE2L2,62958;3.65E-09,64298;2.58E-04,62959;1.09E-03,38850;1.82E-03,38908;1.45E-02
PRAME,2110;3.91E-09,,,,
NFKB1,68048;3.92E-09,68051;9.86E-08,76400;6.43E-02,76401;1.74E-01,42698;7.68E-01
FOS,1990;4.05E-09,45853;6.47E-09,45606;5.53E-08,46004;8.04E-08,1740;1.00E-07
IKZF1,64735;4.25E-09,63462;1.12E-06,63463;1.82E-06,64734;3.87E-06,64919;1.25E-05
SAP30,8800;4.54E-09,45419;1.29E-07,8821;2.96E-06,45234;2.96E-06,8799;1.28E-04
RUNX1,55492;4.79E-09,55493;1.18E-08,49536;1.18E-08,37638;4.11E-08,8481;4.33E-08
PPARG,50408;5.04E-09,50411;1.50E-08,4495;1.33E-06,50409;2.88E-06,4494;3.25E-05
NR2F2,43165;5.54E-09,46249;1.51E-07,63319;1.29E-06,62909;7.61E-06,46265;2.28E-05
MYF5,72878;5.55E-09,,,,
IRF1,45949;6.19E-09,42725;5.26E-08,45969;1.28E-06,45925;1.88E-06,41303;3.67E-05
E2F7,38589;6.37E-09,38591;6.03E-07,38586;5.53E-06,38698;7.59E-04,38590;1.00E-03
GABPA,63207;6.40E-09,46237;2.57E-08,46344;1.07E-07,56046;1.08E-07,63208;1.09E-07
NR3C1,68223;6.54E-09,46052;4.56E-08,68230;1.13E-07,68222;1.96E-07,68229;6.72E-07
CREM,64798;6.83E-09,64797;1.40E-08,38717;1.41E-01,,
TFAP4,62715;6.99E-09,74432;9.19E-09,74431;9.01E-07,62716;1.38E-04,
MAFK,45864;7.36E-09,45746;1.45E-06,41625;2.17E-05,45954;3.41E-05,45817;1.58E-04
RCOR1,45903;7.38E-09,45777;1.04E-05,45798;7.04E-05,48801;1.21E-04,45869;2.21E-03
NRF1,46034;7.98E-09,74638;9.31E-09,58936;5.73E-08,58939;1.15E-07,64621;1.29E-07
HMGN1,5194;8.65E-09,,,,
AFF4,69872;8.71E-09,48994;1.32E-07,69873;2.47E-06,48996;1.29E-05,48995;1.14E-03
TTF2,36230;8.91E-09,36238;1.49E-02,36232;9.03E-02,,
GATA2,1743;9.25E-09,1742;9.23E-08,45852;2.21E-07,46290;8.15E-07,7485;2.03E-06
NKX2-1,74052;1.02E-08,35474;9.87E-05,74051;2.28E-04,35475;3.40E-04,74050;2.08E-03
DAXX,54104;1.17E-08,54105;3.92E-06,,,
EMX1,44562;1.20E-08,44563;5.59E-05,44564;8.12E-02,49183;3.52E-01,38788;6.61E-01
ATF2,42708;1.22E-08,46112;2.19E-07,64958;2.89E-06,46193;3.84E-06,63008;3.98E-04
KLF1,64685;1.51E-08,39350;1.65E-07,64686;6.56E-07,65188;5.59E-05,63870;1.68E-02
SMAD3,47577;1.61E-08,47576;1.10E-07,39359;1.17E-06,276;1.04E-05,278;1.60E-04
ZFX,64865;1.80E-08,64866;6.57E-08,41309;3.17E-02,50077;5.21E-02,41307;6.66E-02
GTF2B,56961;1.81E-08,36362;1.09E-07,45932;5.94E-04,56962;2.35E-03,56978;5.44E-03
FOXK1,70731;1.81E-08,42657;7.03E-01,9505;7.48E-01,9506;8.60E-01,
RAG2,55543;1.81E-08,,,,
RAD21,75836;2.10E-08,42798;7.25E-06,64856;1.89E-05,71321;3.05E-05,63055;3.20E-05
CD34,73984;2.11E-08,73986;7.40E-05,73985;4.24E-02,73987;1.03E-01,
CHD2,45764;2.22E-08,45638;6.64E-07,45802;6.87E-06,45701;5.11E-05,45905;1.00E-04
TCF7L1,40166;2.27E-08,46140;8.99E-07,70804;1.06E-05,9194;4.02E-04,9193;2.05E-01
ZXDB,63902;2.36E-08,63903;2.29E-06,,,
SMARCA4,52555;2.58E-08,33434;4.27E-08,64633;1.69E-06,33440;7.29E-06,64634;2.08E-05
ETS1,44092;2.68E-08,37945;6.57E-08,72626;7.00E-08,72627;1.61E-07,63824;2.63E-07
CDK7,40053;2.69E-08,49494;5.35E-07,49493;9.83E-07,69615;1.11E-05,43592;1.64E-04
REL,77536;2.75E-08,77537;3.85E-02,,,
SOX9,53493;2.81E-08,42747;2.42E-02,72770;8.91E-02,54616;7.82E-01,38809;8.56E-01
IRF4,40215;2.82E-08,46128;1.01E-06,48632;1.36E-06,48636;5.44E-03,48628;5.96E-03
SP3,62841;2.85E-08,62840;2.78E-07,38834;5.45E-01,,
ZNF664,64313;2.91E-08,64314;9.27E-06,,,
CBFB,37640;3.05E-08,37621;4.77E-08,64692;1.72E-06,74545;4.78E-06,37607;7.20E-06
NFE2,50381;3.07E-08,67768;2.89E-07,39357;5.16E-07,63878;6.76E-07,45906;2.40E-03
FOXA1,36842;3.25E-08,7322;4.57E-08,33489;8.29E-08,67744;1.79E-07,7323;1.84E-07
NFYA,2094;3.41E-08,45769;2.48E-06,45945;3.12E-06,42738;7.90E-05,45626;1.25E-04
RUNX2,74117;4.19E-08,74116;2.92E-05,74546;5.45E-04,5373;1.22E-02,
598-SKD,49461;5.51E-08,49466;2.22E-06,49467;1.22E-04,49468;1.33E-04,49462;8.35E-02
PKNOX1,62762;5.76E-08,62761;2.44E-07,,,
KMT2D,68632;6.03E-08,55405;1.96E-05,68635;1.93E-03,68627;2.25E-03,56478;3.50E-03
SUZ12,50372;6.54E-08,8802;4.27E-01,45420;4.27E-01,74215;4.62E-01,74214;5.37E-01
TRAF7,72855;6.60E-08,72854;9.13E-05,72856;3.62E-04,72857;1.73E-03,
L3MBTL2,63814;6.84E-08,63813;2.28E-03,2085;6.38E-01,2084;8.55E-01,
E2F1,53013;7.02E-08,75043;8.56E-07,45991;4.07E-06,70953;1.98E-05,44312;2.02E-05
NELFA,55468;7.16E-08,55466;1.94E-07,55465;8.21E-06,55467;2.04E-03,43451;5.18E-03
ZNF143,64895;7.17E-08,71040;7.42E-08,45629;6.08E-07,71039;8.84E-07,71042;8.36E-06
STAT3,42219;7.23E-08,42212;2.22E-07,42217;2.25E-07,42220;1.89E-06,42213;1.36E-05
SRC,6710;7.38E-08,6709;7.00E-04,39652;5.36E-02,39660;1.42E-01,72972;9.27E-01
HMBOX1,64414;7.57E-08,,,,
FOXP1,42760;7.62E-08,1013;8.82E-08,1012;9.04E-07,59447;4.81E-04,51750;1.17E-03
STAT1,41287;7.86E-08,45775;1.68E-07,41291;2.45E-07,41289;2.95E-07,1362;1.25E-06
SMAD4,1087;8.46E-08,74681;3.88E-07,1086;1.48E-03,74675;2.85E-03,47581;3.79E-03
RUNX1T1,40164;9.15E-08,58032;8.59E-04,39784;1.43E-03,39786;8.64E-02,35300;1.79E-01
E2F4,45951;9.17E-08,46000;5.26E-05,45752;8.36E-02,3225;1.14E-01,45617;3.02E-01
EBF3,76849;9.83E-08,76848;1.62E-02,76847;1.31E-01,76846;7.08E-01,76845;7.29E-01
HCFC1,45767;9.86E-08,45890;5.35E-05,39886;5.17E-04,64266;2.63E-03,9206;1.07E-02
CDK8,57165;1.03E-07,34081;1.18E-06,57167;1.51E-06,57169;3.19E-06,34078;1.16E-05
KLF8,64092;1.21E-07,64091;5.97E-06,,,
ZNF335,63295;1.29E-07,63294;1.58E-06,70556;3.87E-01,70558;7.11E-01,70557;7.40E-01
POLR2M,5570;1.30E-07,5662;2.78E-02,5569;7.24E-02,,
TERC,32856;1.34E-07,32853;3.60E-05,32850;2.15E-03,32848;1.41E-02,
OSR2,63285;1.47E-07,65108;4.04E-07,63286;4.84E-03,,
NFYB,2095;1.50E-07,45625;9.60E-07,45758;2.51E-05,45936;1.24E-03,42773;8.65E-01
TET3,33988;1.58E-07,39719;5.95E-05,43669;2.96E-01,,
C11orf30,63363;1.64E-07,63362;9.58E-06,,,
HLF,63808;1.73E-07,63809;6.35E-07,,,
MYB,50565;1.79E-07,50398;4.10E-07,50573;4.87E-07,58805;7.25E-07,75137;1.08E-06
GABP,63155;1.82E-07,63156;3.79E-06,,,
PROX1,49669;1.86E-07,74485;1.32E-04,74488;1.48E-02,,
TET2,70095;1.88E-07,70093;2.79E-06,33992;9.14E-05,67858;8.36E-02,70098;2.27E-01
ZBTB11,64291;2.10E-07,64751;2.02E-06,64750;1.55E-05,64290;3.52E-05,63303;1.01E-03
NR2C2,64395;2.19E-07,64394;4.23E-05,45783;3.76E-04,45800;4.96E-04,670;3.93E-03
H2AFZ,64689;2.21E-07,62610;9.63E-06,63730;1.22E-05,64688;5.98E-05,62609;1.14E-04
HIF1A,58172;2.28E-07,49447;2.35E-05,49446;4.12E-05,44489;1.63E-02,47083;3.06E-02
GLI2,42715;2.34E-07,76995;6.31E-04,38718;6.60E-02,,
KLF5,47601;2.73E-07,42925;8.00E-06,67599;9.66E-06,42949;4.96E-04,38831;1.06E-03
CBX1,64581;2.93E-07,64582;5.22E-07,64916;4.07E-04,64917;1.29E-03,35879;7.47E-01
ORC2,72426;2.98E-07,72425;1.08E-02,,,
HDAC2,46235;3.00E-07,72913;3.58E-07,46304;3.88E-06,70760;6.47E-05,46326;8.03E-05
FOXA2,52682;3.12E-07,46227;5.34E-07,37366;2.42E-06,52683;4.57E-06,52681;2.25E-04
IKZF2,64555;3.29E-07,64556;2.23E-06,,,
CDX2,356;3.33E-07,5461;2.71E-03,5460;3.78E-02,36712;4.96E-02,357;1.78E-01
HNF4A,1447;3.34E-07,7343;5.33E-07,45790;1.35E-06,372;2.93E-05,371;4.22E-05
FOSL1,46212;3.43E-07,63076;2.65E-06,63077;1.55E-05,46296;3.62E-05,47287;1.04E-04
POU2F2,46157;3.49E-07,46115;5.52E-06,,,
RARA,53300;3.61E-07,2465;6.50E-05,49620;1.56E-03,2811;1.15E-02,49614;1.09E-01
ZSCAN22,65156;3.65E-07,65154;6.97E-07,65153;2.16E-05,,
USF2,45611;3.66E-07,68455;5.23E-07,74645;8.70E-07,45741;3.92E-06,74655;7.47E-06
BRD1,41574;3.76E-07,56280;7.53E-02,56279;7.70E-02,56281;5.10E-01,56282;7.05E-01
SP7,63653;3.83E-07,63654;1.36E-03,,,
EED,62964;3.99E-07,62965;3.04E-06,41187;1.63E-02,41188;7.05E-02,50371;6.81E-01
VDR,565;4.04E-07,566;1.78E-05,39364;7.62E-05,560;1.11E-04,564;4.56E-04
AR,56113;4.04E-07,36845;3.59E-06,56267;1.29E-05,56112;2.01E-05,56122;5.79E-05
TTF1,47578;4.09E-07,47579;5.50E-07,,,
LMO1,73854;4.14E-07,36369;8.96E-01,36367;1.00E+00,,
CTCF,5044;4.29E-07,5050;1.18E-06,35851;1.34E-06,33934;2.22E-06,35845;3.66E-06
ZBTB33,46357;4.29E-07,63757;8.24E-06,64738;8.30E-06,63756;8.46E-06,64739;2.26E-05
PMEL,76415;4.60E-07,76413;7.63E-02,76414;6.94E-01,76009;7.11E-01,76416;7.67E-01
EHF,76282;4.71E-07,38657;1.50E-02,50820;1.93E-02,76283;1.90E-01,50819;6.95E-01
BANF1,58186;4.96E-07,58188;7.92E-02,58187;3.43E-01,,
BCL6,35517;5.07E-07,52303;1.47E-06,1958;1.97E-06,52774;1.04E-05,35085;1.88E-04
RBPJ,73407;5.17E-07,43102;1.07E-06,59346;1.42E-06,394;1.67E-06,43105;2.05E-06
WT1,64978;5.21E-07,64977;2.31E-05,,,
HOXA6,42722;5.24E-07,,,,
ARRB1,50152;5.42E-07,50162;4.25E-05,44056;2.60E-01,44055;7.03E-01,
TFAP2A,45753;5.42E-07,36958;1.58E-06,56819;2.26E-06,56820;2.59E-06,56821;7.35E-06
ELF3,67615;5.88E-07,67597;5.05E-06,38646;8.73E-01,,
CREBBP,2748;6.12E-07,3038;7.46E-07,42638;1.28E-04,42637;1.68E-04,39654;4.25E-04
ETV1,534;6.25E-07,63176;2.68E-05,39372;6.31E-05,63177;1.47E-04,5931;1.14E-02
PBX2,63133;6.29E-07,63132;2.06E-06,64661;1.22E-03,64082;1.56E-02,64660;3.48E-02
TCF4,72366;6.66E-07,72367;3.37E-06,51609;6.51E-02,47101;8.76E-02,5457;1.68E-01
ERG,47416;7.21E-07,2916;1.24E-06,53296;2.43E-06,53297;2.67E-06,72359;7.86E-06
NPAT,42775;7.35E-07,70855;7.97E-01,70858;8.76E-01,38645;9.39E-01,
HBP1,64038;7.38E-07,64039;2.91E-06,38726;8.46E-01,,
RNF2,59423;7.93E-07,62639;2.88E-06,62638;1.78E-05,8549;3.20E-02,5603;9.85E-02
BRPF3,76496;8.22E-07,76494;4.39E-04,76495;9.49E-04,,
LDB1,47774;8.22E-07,,,,
SP4,65110;8.29E-07,65111;3.10E-06,46179;2.08E-03,65112;3.15E-02,
CDK6,43305;8.44E-07,,,,
CBX3,46209;9.00E-07,9230;4.01E-05,9228;2.31E-02,46291;2.72E-02,9237;5.51E-02
EGR2,65147;9.37E-07,64860;2.60E-06,65179;6.29E-06,64861;6.11E-04,34563;6.83E-03
ZBTB48,75281;9.38E-07,65155;4.08E-06,75283;2.58E-05,75287;4.19E-05,75273;7.14E-05
ETV4,64317;9.39E-07,64318;3.58E-03,38770;6.54E-02,5924;8.14E-01,
KDM4C,43684;9.59E-07,58138;7.19E-01,58137;7.24E-01,43685;7.24E-01,
STAG1,42367;9.84E-07,42482;1.89E-06,42588;2.05E-06,42352;2.45E-06,42535;4.54E-06
ZBTB40,62937;9.90E-07,63069;2.28E-04,63068;1.27E-02,63800;1.56E-01,63277;2.38E-01
ICE1,39920;1.03E-06,39914;3.12E-06,39919;1.85E-01,,
INTS3,53323;1.03E-06,,,,
ZNF554,65061;1.06E-06,,,,
RXRA,46356;1.09E-06,46242;9.73E-05,46125;2.87E-04,38864;3.25E-04,5452;1.10E-03
MNT,38824;1.10E-06,63127;7.92E-03,63128;5.12E-02,,
UBTF,45961;1.16E-06,45882;6.34E-05,50729;4.36E-02,64087;2.86E-01,64088;5.53E-01
MYOD1,36075;1.23E-06,36077;1.09E-04,75839;4.08E-04,42734;7.74E-01,
SLC22A2,69220;1.27E-06,69219;4.12E-03,,,
NR1H3,69799;1.29E-06,69802;3.05E-06,69800;2.70E-04,69801;7.94E-04,41168;9.73E-01
SMARCB1,45779;1.31E-06,1345;1.31E-06,45940;1.31E-02,58469;6.66E-01,33863;6.93E-01
ING2,41572;1.41E-06,,,,
ZNF467,65062;1.42E-06,,,,
PAX5,46138;1.44E-06,46116;4.93E-06,46158;2.71E-05,46160;2.34E-04,34475;4.53E-04
BRCA1,45736;1.51E-06,44028;7.17E-04,44621;5.95E-03,45654;2.02E-02,45809;2.27E-01
NFIC,46343;1.56E-06,46111;5.67E-04,46101;1.97E-03,46240;3.42E-03,
GTF2F1,45737;1.61E-06,45878;5.46E-03,45683;6.64E-03,,
CBX5,63410;1.70E-06,63411;5.44E-06,48598;4.83E-02,48605;6.54E-02,35875;7.03E-01
YAP1,55513;1.76E-06,54609;2.11E-06,54675;2.98E-06,55512;7.70E-06,54676;2.56E-05
ZEB1,46139;1.78E-06,46245;5.93E-04,64829;3.07E-02,64828;4.45E-02,67610;8.19E-01
JMJD1C,59004;1.84E-06,57960;1.26E-04,59001;1.38E-03,59006;2.76E-02,
TRIM24,69202;2.08E-06,69201;5.41E-06,69203;5.98E-04,64820;1.14E-02,64819;3.20E-02
PML,46143;2.09E-06,46307;2.34E-06,46301;2.59E-05,2448;6.84E-05,2447;5.14E-03
ELK1,63321;2.30E-06,63322;4.92E-05,45729;4.98E-04,45636;3.55E-03,45953;4.01E-02
SOX2,67317;2.32E-06,38658;2.01E-05,33707;1.78E-03,67318;2.49E-02,33219;6.86E-02
FOXJ2,64653;2.33E-06,64654;3.70E-05,42828;7.17E-01,,
GLIS2,63826;2.50E-06,63825;2.39E-05,38768;1.11E-02,,
ELK3,50434;2.52E-06,,,,
GMEB2,38724;2.56E-06,42762;9.68E-04,,,
KAT7,8482;2.65E-06,,,,
NR2F1,56817;2.76E-06,64997;8.36E-06,64996;1.07E-05,56818;3.61E-05,35628;4.40E-03
ETV5,42714;2.95E-06,38759;5.75E-01,,,
TRIM28,49606;2.99E-06,52087;3.50E-06,57090;2.93E-04,70926;2.41E-03,1175;3.02E-03
ZXDC,77256;3.04E-06,,,,
BCLAF1,6958;3.11E-06,46288;3.09E-02,,,
MBD3,71069;3.32E-06,59413;3.52E-03,59412;5.76E-03,40335;6.62E-02,41402;4.30E-01
MAFF,45950;3.56E-06,45801;4.27E-04,42840;6.93E-01,,
TBL1X,8564;3.70E-06,,,,
JUNB,64781;3.71E-06,7487;3.72E-06,42770;6.34E-04,64780;9.56E-04,64537;1.73E-03
NFYC,42774;3.79E-06,,,,
TBX21,33678;3.93E-06,64376;1.29E-04,64375;2.77E-04,,
GLIS1,65214;3.93E-06,63689;7.93E-06,63690;9.39E-05,38673;1.50E-02,
STAT5B,53632;4.19E-06,53631;1.32E-04,53630;1.45E-04,53629;5.56E-04,53636;4.80E-03
MEF2D,64127;4.20E-06,64128;3.23E-02,38802;5.92E-01,,
