,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
53347|CDK9,8.070980257431717e-13,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1,CDK9
45861|CEBPB,8.31345225113597e-13,Homo sapiens,CEBPB,tf,IMR90,Fibroblast,Lung,1,CEBPB
3272|GATA1,1.3848164077455913e-12,Homo sapiens,GATA1,tf,None,Proerythroblast,Bone Marrow,1,GATA1
8789|PHF8,2.528666460641124e-12,Homo sapiens,PHF8,cr,K562,Erythroblast,Bone Marrow,1,PHF8
45894|MYC,2.6069060956273597e-12,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1,MYC
74346|NEUROD1,2.8549404992237264e-12,Homo sapiens,NEUROD1,tf,D-341,None,None,1,NEUROD1
5389|RELA,3.791675536125287e-12,Homo sapiens,RELA,tf,A549,Epithelium,Lung,1,RELA
48825|MBD2,3.8820234744218165e-12,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1,MBD2
68464|ATF3,4.4148059991315496e-12,Homo sapiens,ATF3,predicted transcription factor,HCT-116,Colon cancer cell,Colon,1,ATF3
46361|GATA3,4.9455890657512374e-12,Homo sapiens,GATA3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,GATA3
46377|REST,7.723974373303156e-12,Homo sapiens,REST,tf,U87,None,Brain,1,REST
46342|YY1,8.117156794923331e-12,Homo sapiens,YY1,tf,SK-N-SH,Neuroblastoma cell,Brain,1,YY1
50879|SPI1,9.151137923896957e-12,Homo sapiens,SPI1,predicted transcription factor,None,None,None,1,SPI1
36031|FAIRE,9.2907766485623e-12,Homo sapiens,FAIRE,other,None,Epithelium,Cervix,1,FAIRE
8791|KDM5B,9.464827442260632e-12,Homo sapiens,KDM5B,cr,K562,Erythroblast,Bone Marrow,1,KDM5B
46295|ZBTB7A,1.1053919672622226e-11,Homo sapiens,ZBTB7A,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZBTB7A
39978|TFAP2C,1.1201294030630398e-11,Homo sapiens,TFAP2C,predicted transcription factor,A375,None,Skin,1,TFAP2C
52436|WDR5,1.134706046737556e-11,Homo sapiens,WDR5,cr,HEK293,Epithelium,Embryonic Kidney,1,WDR5
7527|HEY1,1.1552363586921973e-11,Homo sapiens,HEY1,tf,K562,Erythroblast,Bone Marrow,1,HEY1
36104|ESR1,1.1585971473532411e-11,Homo sapiens,ESR1,tf,None,Epithelium,Mammary Gland,1,ESR1
63525|ZFP2,1.1964705437642113e-11,Homo sapiens,ZFP2,,HEK293,Epithelium,Embryonic Kidney,1,ZFP2
76814|NEUROG2,1.515807956264218e-11,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1,NEUROG2
56054|ATF1,1.6942030078635383e-11,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
41831|ZBTB17,1.742804159285074e-11,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1,ZBTB17
52496|TCF21,1.8909275281604745e-11,Homo sapiens,TCF21,tf,None,None,Coronary artery smooth muscle,1,TCF21
74682|FOXO3,2.1146663482284324e-11,Homo sapiens,FOXO3,tf,HepG2,Epithelium,Liver,1,FOXO3
64982|PATZ1,2.2105337000361004e-11,Homo sapiens,PATZ1,tf,HEK293,Epithelium,Embryonic Kidney,1,PATZ1
70927|SUPT5H,2.312631627061861e-11,Homo sapiens,SUPT5H,tf,BJAB,B Lymphocyte,None,1,SUPT5H
55338|SUMO2,2.3992725292938694e-11,Homo sapiens,SUMO2,other,K562,Erythroblast,Bone Marrow,1,SUMO2
34997|FOXM1,3.084702453004592e-11,Homo sapiens,FOXM1,tf,MDA-MB-231,Epithelium,Breast,1,FOXM1
73716|KMT2A,3.0940271669315874e-11,Homo sapiens,KMT2A,not sure,SEM,B Lymphocyte,None,1,KMT2A
75942|KDM1A,3.512729431261486e-11,Homo sapiens,KDM1A,cr,PC-3M-luc,None,Prostate,1,KDM1A
55895|T,3.547897296486344e-11,Homo sapiens,T,tf,None,Fibroblast,None,1,T
74350|OTX2,3.7991413576886575e-11,Homo sapiens,OTX2,tf,D-341,None,None,1,OTX2
63035|PRDM10,3.9229499765411784e-11,Homo sapiens,PRDM10,,HEK293,Epithelium,Embryonic Kidney,1,PRDM10
64946|BHLHE40,5.871386478834519e-11,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1,BHLHE40
43050|BRD3,5.92894394938055e-11,Homo sapiens,BRD3,predicted chromatin regulator,MM1.S,B Lymphocyte,Blood,1,BRD3
73970|ZNF202,6.094785845445389e-11,Homo sapiens,ZNF202,,293T,None,None,1,ZNF202
8795|RBBP5,6.245653021382834e-11,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1,RBBP5
45618|TBP,6.412742139060684e-11,Homo sapiens,TBP,tf,GM12878,B Lymphocyte,Blood,1,TBP
64760|POLR2AphosphoS5,7.340477147739163e-11,Homo sapiens,POLR2AphosphoS5,,None,Neuron,None,1,POLR2AphosphoS5
55667|PAF1,7.385881981507701e-11,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1,PAF1
65056|TGIF2,8.293954021632004e-11,Homo sapiens,TGIF2,tf,HepG2,Epithelium,Liver,1,TGIF2
58808|MAF,8.805134495157606e-11,Homo sapiens,MAF,tf,None,Th1,None,1,MAF
76520|BPTF,8.819521664347504e-11,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
46211|SRF,8.894524512285766e-11,Homo sapiens,SRF,tf,HCT-116,None,Colon,1,SRF
45848|JUN,1.1549521604711872e-10,Homo sapiens,JUN,tf,None,Endothelial Cell,Umbilical Vein,1,JUN
45895|CCNT2,1.2550719439836466e-10,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
46037|RFX5,1.3895396851333419e-10,Homo sapiens,RFX5,tf,SK-N-SH,Neuroblastoma cell,Brain,1,RFX5
65123|ZFP64,1.4125374800846598e-10,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1,ZFP64
73728|TAL1,1.5499060636457887e-10,Homo sapiens,TAL1,tf,None,Hematopoietic stem and progenitor cell,Blood,0,TAL1
36765|NOTCH1,1.5705208485373185e-10,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,HPB-ALL,T Lymphocyte,Blood,1,NOTCH1
74202|BRD2,1.9749523114890128e-10,Homo sapiens,BRD2,predicted chromatin regulator,None,None,Pontine,1,BRD2
46298|EGR1,1.98534851172474e-10,Homo sapiens,EGR1,tf,K562,Erythroblast,Bone Marrow,1,EGR1
72407|PARP1,2.029362841609045e-10,Homo sapiens,PARP1,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,PARP1
74686|KLF10,2.1759184657081784e-10,Homo sapiens,KLF10,tf,HepG2,Epithelium,Liver,1,KLF10
53324|NELFE,2.430711202685446e-10,Homo sapiens,NELFE,not sure,HeLa,Epithelium,Cervix,1,NELFE
46060|SP1,2.5377443850009513e-10,Homo sapiens,SP1,predicted chromatin regulator,A549,Epithelium,Lung,1,SP1
62637|KLF9,3.064045803322714e-10,Homo sapiens,KLF9,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF9
43400|XBP1,3.3918277216910067e-10,Homo sapiens,XBP1,tf,T47D,Epithelium,Mammary Gland,1,XBP1
3006|CEBPA,4.106205753244549e-10,Homo sapiens,CEBPA,tf,None,Adipocyte,Adipose,1,CEBPA
48755|CBX8,4.106639174658197e-10,Homo sapiens,CBX8,cr,PC-3,Epithelium,Prostate,1,CBX8
38585|TAF3,4.978755678722383e-10,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
44876|5HMC,5.075175766343557e-10,Homo sapiens,5HMC,other,None,Erythroid Cell,None,1,5HMC
47598|GATA4,5.555096093298119e-10,Homo sapiens,GATA4,tf,AGS,Epithelium,Stomach,1,GATA4
46230|CEBPD,5.682889566978854e-10,Homo sapiens,CEBPD,tf,HepG2,Epithelium,Liver,1,CEBPD
45793|SREBF1,5.869893974112473e-10,Homo sapiens,SREBF1,tf,HepG2,Epithelium,Liver,1,SREBF1
45920|HMGN3,6.305334313830715e-10,Homo sapiens,HMGN3,tf,K562,Erythroblast,Bone Marrow,1,HMGN3
76519|SETD1A,6.633854519382048e-10,Homo sapiens,SETD1A,predicted chromatin regulator,None,Erythroid Cell,None,1,SETD1A
58844|XRN2,6.768911067039109e-10,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
46355|ELF1,7.211322432604319e-10,Homo sapiens,ELF1,tf,SK-N-SH,Neuroblastoma cell,Brain,1,ELF1
65197|KLF15,7.361922296735868e-10,Homo sapiens,KLF15,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF15
63744|FOXK2,7.609842641044462e-10,Homo sapiens,FOXK2,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,FOXK2
76682|ASXL1,8.299833903262867e-10,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
5443|FLI1,8.859699462313931e-10,Homo sapiens,FLI1,tf,None,Endothelial Cell,Umbilical Vein,1,FLI1
53672|NIPBL,9.057977125919656e-10,Homo sapiens,NIPBL,not sure,None,Embryonic Stem Cell,None,1,NIPBL
46131|RUNX3,9.135686034633003e-10,Homo sapiens,RUNX3,tf,GM12878,B Lymphocyte,Blood,1,RUNX3
1219|GATAD1,9.184004723262217e-10,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
70763|HDAC1,9.763018496262244e-10,Homo sapiens,HDAC1,cr,MM1.S,B Lymphocyte,Blood,1,HDAC1
70759|OGT,1.0534528429947439e-09,Homo sapiens,OGT,other,HEK293,HEK 293 Cell Line,None,1,OGT
73701|KDM2B,1.0704899521106674e-09,Homo sapiens,KDM2B,cr,SEM,B Lymphocyte,None,1,KDM2B
74838|JMJD6,1.1579392051618765e-09,Homo sapiens,JMJD6,cr,None,3565 cells,None,1,JMJD6
38653|MED12,1.1820522788673218e-09,Homo sapiens,MED12,predicted transcription factor,LoVo,None,Colon,1,MED12
62958|NFE2L2,1.2171720677017965e-09,Homo sapiens,NFE2L2,tf,IMR90,Fibroblast,Lung,1,NFE2L2
2110|PRAME,1.3016839697116631e-09,Homo sapiens,PRAME,not sure,K562,Erythroblast,Bone Marrow,1,PRAME
68048|NFKB1,1.307671627945504e-09,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB1
1990|FOS,1.349423615816715e-09,Homo sapiens,FOS,tf,K562,Erythroblast,Bone Marrow,1,FOS
64735|IKZF1,1.4165242326039402e-09,Homo sapiens,IKZF1,tf,GM12878,B Lymphocyte,Blood,1,IKZF1
8800|SAP30,1.5128506283963089e-09,Homo sapiens,SAP30,not sure,K562,Erythroblast,Bone Marrow,1,SAP30
55492|RUNX1,1.5955476210105321e-09,Homo sapiens,RUNX1,tf,None,Myeloid Cell,None,1,RUNX1
50408|PPARG,1.6803127839166693e-09,Homo sapiens,PPARG,tf,hMADS-3,Adipocyte,Adipose,1,PPARG
43165|NR2F2,1.8468386404191208e-09,Homo sapiens,NR2F2,tf,None,Stromal Cell,None,1,NR2F2
72878|MYF5,1.8486940293572198e-09,Homo sapiens,MYF5,tf,Rh18,rhabdomyosarcoma,None,1,MYF5
45949|IRF1,2.0631664321225447e-09,Homo sapiens,IRF1,tf,K562,Erythroblast,Bone Marrow,1,IRF1
38589|E2F7,2.1220427807242957e-09,Homo sapiens,E2F7,tf,IMR90,Fibroblast,Lung,1,E2F7
63207|GABPA,2.1346053488350453e-09,Homo sapiens,GABPA,tf,K562,Erythroblast,Bone Marrow,1,GABPA
68223|NR3C1,2.1804109740357773e-09,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1,NR3C1
64798|CREM,2.275857644937268e-09,Homo sapiens,CREM,tf,HepG2,Epithelium,Liver,1,CREM
62715|TFAP4,2.3300084101925673e-09,Homo sapiens,TFAP4,,HepG2,Epithelium,Liver,1,TFAP4
45864|MAFK,2.452380814586469e-09,Homo sapiens,MAFK,tf,IMR90,Fibroblast,Lung,1,MAFK
45903|RCOR1,2.4596789280464764e-09,Homo sapiens,RCOR1,both predicted transcription factor and chromatin regulator,K562,Erythroblast,Bone Marrow,1,RCOR1
46034|NRF1,2.6607257692842213e-09,Homo sapiens,NRF1,tf,SK-N-SH,Neuroblastoma cell,Brain,1,NRF1
5194|HMGN1,2.885903095119616e-09,Homo sapiens,HMGN1,both predicted transcription factor and chromatin regulator,None,T Lymphocyte,Blood,1,HMGN1
69872|AFF4,2.904486329383186e-09,Homo sapiens,AFF4,tf,None,Th1,None,1,AFF4
36230|TTF2,2.9709454461131277e-09,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
1743|GATA2,3.086491390793696e-09,Homo sapiens,GATA2,tf,None,Endothelial Cell,Umbilical Vein,1,GATA2
74052|NKX2-1,3.3853686117227203e-09,Homo sapiens,NKX2-1,tf,A549,Epithelium,Lung,1,NKX2-1
54104|DAXX,3.901216995334999e-09,Homo sapiens,DAXX,not sure,PC-3,Epithelium,Prostate,1,DAXX
44562|EMX1,4.00802433571878e-09,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1,EMX1
42708|ATF2,4.073117518317621e-09,Homo sapiens,ATF2,predicted transcription factor,LoVo,None,Colon,1,ATF2
64685|KLF1,5.030184796401772e-09,Homo sapiens,KLF1,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,KLF1
47577|SMAD3,5.37068859775194e-09,Homo sapiens,SMAD3,tf,NCI-H441,Epithelium,Lung,1,SMAD3
64865|ZFX,5.991713951959213e-09,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZFX
70731|FOXK1,6.035996062068925e-09,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1,FOXK1
55543|RAG2,6.043985119399276e-09,Homo sapiens,RAG2,cr,None,Thymocyte,None,1,RAG2
56961|GTF2B,6.163292661837901e-09,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1,GTF2B
75836|RAD21,7.014366207886675e-09,Homo sapiens,RAD21,not sure,Rh4,rhabdomyosarcoma,None,1,RAD21
73984|CD34,7.023019330231201e-09,Homo sapiens,CD34,other,None,None,Thymus,1,CD34
45764|CHD2,7.407484477571024e-09,Homo sapiens,CHD2,cr,HeLa-S3,Epithelium,Cervix,1,CHD2
40166|TCF7L1,7.567613598409839e-09,Homo sapiens,TCF7L1,tf,Kasumi-1,Myeloblast,Blood,1,TCF7L1
63902|ZXDB,7.863449992814598e-09,Homo sapiens,ZXDB,,HEK293,Epithelium,Embryonic Kidney,1,ZXDB
52555|SMARCA4,8.598621352475213e-09,Homo sapiens,SMARCA4,cr,501-Mel,Melanoma Cell,None,1,SMARCA4
44092|ETS1,8.951174353511031e-09,Homo sapiens,ETS1,tf,None,T Lymphocyte,Blood,1,ETS1
40053|CDK7,8.97314686123151e-09,Homo sapiens,CDK7,predicted transcription factor,None,B Lymphocyte,Blood,1,CDK7
77536|REL,9.182894405868449e-09,Homo sapiens,REL,tf,GM12878,Lymphoblastoid,None,1,REL
53493|SOX9,9.3734105604316e-09,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
40215|IRF4,9.390984538751891e-09,Homo sapiens,IRF4,predicted transcription factor,None,B Lymphocyte,Blood,1,IRF4
62841|SP3,9.492478701066769e-09,Homo sapiens,SP3,tf,HEK293,Epithelium,Embryonic Kidney,1,SP3
64313|ZNF664,9.686240397609395e-09,Homo sapiens,ZNF664,,HEK293,Epithelium,Embryonic Kidney,1,ZNF664
37640|CBFB,1.0180059345140932e-08,Homo sapiens,CBFB,predicted transcription factor,SKNO-1,Myeloblast,Bone Marrow,0,CBFB
50381|NFE2,1.0252752993875689e-08,Homo sapiens,NFE2,tf,None,Proerythroblast,Fetal Liver,1,NFE2
36842|FOXA1,1.1099126736931237e-08,Homo sapiens,FOXA1,tf,MDA-MB-453,Epithelium,Mammary Gland,1,FOXA1
2094|NFYA,1.1371570297881377e-08,Homo sapiens,NFYA,tf,K562,Erythroblast,Bone Marrow,1,NFYA
74117|RUNX2,1.3971478992171063e-08,Homo sapiens,RUNX2,tf,MCF-7,None,None,1,RUNX2
49461|598-SKD,1.846014567618182e-08,Homo sapiens,598-SKD,other,MCF-7,Epithelium,Breast,1,598-SKD
62762|PKNOX1,1.9196410124349367e-08,Homo sapiens,PKNOX1,tf,K562,Erythroblast,Bone Marrow,1,PKNOX1
68632|KMT2D,2.011441529365392e-08,Homo sapiens,KMT2D,cr,None,patient derived xenograft cells,None,1,KMT2D
50372|SUZ12,2.179555291431654e-08,Homo sapiens,SUZ12,cr,None,Proerythroblast,Fetal Liver,1,SUZ12
72855|TRAF7,2.2017801602548228e-08,Homo sapiens,TRAF7,other,None,None,meningioma,1,TRAF7
63814|L3MBTL2,2.2804811582933723e-08,Homo sapiens,L3MBTL2,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,L3MBTL2
53013|E2F1,2.3417922893701872e-08,Homo sapiens,E2F1,tf,LNCaP-abl,Epithelium,Prostate,1,E2F1
55468|NELFA,2.3875792731001406e-08,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1,NELFA
64895|ZNF143,2.3909140503713448e-08,Homo sapiens,ZNF143,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,ZNF143
42219|STAT3,2.4116881066579928e-08,Homo sapiens,STAT3,tf,SU-DHL6,B Lymphocyte,Lymph Node,1,STAT3
6710|SRC,2.4607988376548348e-08,Homo sapiens,SRC,not sure,OCI-Ly2,Epithelium,Mammary Gland,1,SRC
64414|HMBOX1,2.5221507451431352e-08,Homo sapiens,HMBOX1,,K562,Erythroblast,Bone Marrow,1,HMBOX1
42760|FOXP1,2.5391874241452872e-08,Homo sapiens,FOXP1,tf,LoVo,None,Colon,1,FOXP1
41287|STAT1,2.6213053304938493e-08,Homo sapiens,STAT1,tf,None,Monocyte,Blood,1,STAT1
1087|SMAD4,2.8188475502590288e-08,Homo sapiens,SMAD4,predicted transcription factor,H9,Embryonic Stem Cell,Embryo,1,SMAD4
40164|RUNX1T1,3.0540528097691536e-08,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1T1
45951|E2F4,3.056495898017187e-08,Homo sapiens,E2F4,tf,K562,Erythroblast,Bone Marrow,1,E2F4
76849|EBF3,3.2779255161940084e-08,Homo sapiens,EBF3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,EBF3
45767|HCFC1,3.2870985295649355e-08,Homo sapiens,HCFC1,tf,HeLa-S3,Epithelium,Cervix,1,HCFC1
57165|CDK8,3.443580396701738e-08,Homo sapiens,CDK8,tf,MOLM-14,Myeloid Cell,None,1,CDK8
64092|KLF8,4.0432663134970337e-08,Homo sapiens,KLF8,,HEK293,Epithelium,Embryonic Kidney,1,KLF8
5570|POLR2M,4.326501527174581e-08,Homo sapiens,POLR2M,tf,HeLa,Epithelium,Cervix,1,POLR2M
63295|ZNF335,4.337595493873633e-08,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
63285|OSR2,4.9239179561050764e-08,Homo sapiens,OSR2,,HEK293,Epithelium,Embryonic Kidney,1,OSR2
2095|NFYB,4.99468797151648e-08,Homo sapiens,NFYB,tf,K562,Erythroblast,Bone Marrow,1,NFYB
33988|TET3,5.253335314528997e-08,Homo sapiens,TET3,cr,HEK293T,Epithelium,Embryonic Kidney,1,TET3
63363|C11orf30,5.453293253270776e-08,Homo sapiens,C11orf30,,K562,Erythroblast,Bone Marrow,1,C11orf30
63808|HLF,5.769279927207986e-08,Homo sapiens,HLF,,HepG2,Epithelium,Liver,1,HLF
50565|MYB,5.963478577029713e-08,Homo sapiens,MYB,tf,Jurkat,T Lymphocyte,Blood,1,MYB
63155|GABP,6.051847207354831e-08,Homo sapiens,GABP,,HepG2,Epithelium,Liver,1,GABP
49669|PROX1,6.246286267764425e-08,Homo sapiens,PROX1,tf,SW480,None,Colon,1,PROX1
70095|TET2,6.594877764798528e-08,Homo sapiens,TET2,cr,293T,None,None,1,TET2
64291|ZBTB11,7.008937833500821e-08,Homo sapiens,ZBTB11,,K562,Erythroblast,Bone Marrow,1,ZBTB11
64395|NR2C2,7.299692864295067e-08,Homo sapiens,NR2C2,tf,K562,Erythroblast,Bone Marrow,1,NR2C2
64689|H2AFZ,7.367359330698452e-08,Homo sapiens,H2AFZ,,DOHH-2,None,None,1,H2AFZ
58172|HIF1A,7.608298705258709e-08,Homo sapiens,HIF1A,predicted chromatin regulator,HeLa,Epithelium,Cervix,0,HIF1A
42715|GLI2,7.816552353830228e-08,Homo sapiens,GLI2,tf,LoVo,None,Colon,1,GLI2
47601|KLF5,9.180152726245924e-08,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
64581|CBX1,9.791591268597571e-08,Homo sapiens,CBX1,cr,HepG2,Epithelium,Liver,1,CBX1
72426|ORC2,9.939676380080946e-08,Homo sapiens,ORC2,tf,K562,Erythroblast,Bone Marrow,1,ORC2
46235|HDAC2,1.0019278287567304e-07,Homo sapiens,HDAC2,cr,HepG2,Epithelium,Liver,1,HDAC2
52682|FOXA2,1.0584536865131004e-07,Homo sapiens,FOXA2,tf,CyT49,Embryonic Stem Cell,Embryo,1,FOXA2
356|CDX2,1.1086394874807312e-07,Homo sapiens,CDX2,tf,Caco-2,Epithelium,Colon,1,CDX2
1447|HNF4A,1.1123218340639315e-07,Homo sapiens,HNF4A,tf,HepG2,Epithelium,Liver,1,HNF4A
64555|IKZF2,1.1182005691598704e-07,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1,IKZF2
46212|FOSL1,1.1434881094667044e-07,Homo sapiens,FOSL1,tf,HCT-116,None,Colon,1,FOSL1
46157|POU2F2,1.1647378726751078e-07,Homo sapiens,POU2F2,tf,GM12891,Lymphoblastoid,Blood,1,POU2F2
45611|USF2,1.2185891900392195e-07,Homo sapiens,USF2,tf,GM12878,B Lymphocyte,Blood,1,USF2
65156|ZSCAN22,1.2278075960149288e-07,Homo sapiens,ZSCAN22,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN22
41574|BRD1,1.2619208930627385e-07,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
63653|SP7,1.2763270180888837e-07,Homo sapiens,SP7,,HEK293,Epithelium,Embryonic Kidney,1,SP7
53300|RARA,1.276445680303816e-07,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1,RARA
62964|EED,1.3302184537916856e-07,Homo sapiens,EED,cr,GM12878,B Lymphocyte,Blood,1,EED
565|VDR,1.3466846900479358e-07,Homo sapiens,VDR,tf,GM10861,Lymphocyte,Blood,1,VDR
56113|AR,1.3482473280457002e-07,Homo sapiens,AR,tf,None,None,Prostate,1,AR
47578|TTF1,1.3634023478532082e-07,Homo sapiens,TTF1,tf,NCI-H441,Epithelium,Lung,1,TTF1
73854|LMO1,1.3830563916330185e-07,Homo sapiens,LMO1,not sure,Jurkat,T Lymphocyte,Blood,1,LMO1
46357|ZBTB33,1.4316884526649456e-07,Homo sapiens,ZBTB33,tf,SK-N-SH,Neuroblastoma cell,Brain,1,ZBTB33
5044|CTCF,1.4506403102291268e-07,Homo sapiens,CTCF,tf,GM12892,Lymphoblastoid,Blood,1,CTCF
76415|PMEL,1.5346357319231075e-07,Homo sapiens,PMEL,other,None,None,None,1,PMEL
58186|BANF1,1.6550089915495136e-07,Homo sapiens,BANF1,other,None,Keratinocyte,None,1,BANF1
35517|BCL6,1.6920047772893177e-07,Homo sapiens,BCL6,predicted transcription factor,OCI-Ly1,B cell lymphoma,Bone Marrow,1,BCL6
73407|RBPJ,1.722751316180005e-07,Homo sapiens,RBPJ,tf,None,Neurosphere,None,1,RBPJ
64978|WT1,1.7376412966278693e-07,Homo sapiens,WT1,tf,HEK293,Epithelium,Embryonic Kidney,1,WT1
42722|HOXA6,1.746718440411434e-07,Homo sapiens,HOXA6,tf,LoVo,None,Colon,1,HOXA6
50152|ARRB1,1.805920760202204e-07,Homo sapiens,ARRB1,tf,C4-2,Epithelium,None,1,ARRB1
45753|TFAP2A,1.9142352969394113e-07,Homo sapiens,TFAP2A,predicted transcription factor,HeLa-S3,Epithelium,Cervix,1,TFAP2A
67615|ELF3,1.9612958820480255e-07,Homo sapiens,ELF3,tf,CFPAC-1,None,Pancreatic ductal,1,ELF3
2748|CREBBP,2.0407462893217446e-07,Homo sapiens,CREBBP,cr,T98G,None,Brain,1,CREBBP
