Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
LMO2,MC00162;2.81E-01,,,,
TBX15,MS00192;2.88E-01,,,,
Stat5b,MC00204;2.89E-01,,,,
Jun,MC00349;2.91E-01,,,,
FOS,MC00330;2.96E-01,,,,
DLX2,UP00126;2.96E-01,MS00428;3.50E-01,,,
Gata2,MC00325;2.98E-01,,,,
LHX2,MS00536;2.99E-01,MS00537;3.55E-01,,,
Meis2,MS00086;3.10E-01,MS00087;8.46E-01,,,
HOXC4,UP00113;3.11E-01,,,,
Foxc1,MS00388;3.12E-01,,,,
RAXL1,MS00605;3.13E-01,,,,
RAX,MS00606;3.18E-01,,,,
MAFA,M01709;3.18E-01,,,,
CUX2,MS00634;3.18E-01,,,,
POU2F2,MC00287;3.20E-01,MS00134;7.55E-01,,,
UNCX,MS00617;3.21E-01,MS00616;5.51E-01,,,
GRHL1,MS00556;3.21E-01,,,,
Esrra,MS00641;3.24E-01,,,,
Foxa2,MC00105;3.24E-01,,,,
RORA,MS00685;3.25E-01,MS00686;7.50E-01,,,
Cebpa,MC00122;3.25E-01,,,,
Hoxd13,MS00519;3.25E-01,MS00520;4.48E-01,,,
RXRB,MS00692;3.28E-01,,,,
Hoxb7,UP00206;3.29E-01,,,,
Srebf1,MS00282;3.31E-01,,,,
HOXA7,M01108;3.34E-01,UP00164;3.81E-01,,,
SHOX,MS00614;3.38E-01,,,,
PRRX1,MS00599;3.39E-01,MS00602;8.61E-01,,,
CDX2,MC00389;3.45E-01,,,,
SOX10,MS00740;3.49E-01,MA0442;4.84E-01,MS00744;7.48E-01,,
NFAT5,MS00106;3.49E-01,,,,
MESP1,MS00264;3.51E-01,,,,
TBR1,MS00191;3.60E-01,,,,
Hoxd8,UP00168;3.61E-01,,,,
STAT1,MC00348;3.64E-01,,,,
HOXD8,MS00513;3.65E-01,,,,
SRF,MC00355;3.67E-01,,,,
SRY,MS00788;3.68E-01,MA0084;8.71E-01,MS00787;9.22E-01,,
Dlx1,MS00439;3.69E-01,,,,
Isl2,UP00170;3.69E-01,,,,
CEBPB,MC00272;3.69E-01,,,,
SOX8,MS00774;3.70E-01,MS00771;8.70E-01,,,
Vax1,UP00215;3.70E-01,,,,
Batf,MC00508;3.70E-01,,,,
Lhx1,UP00262;3.73E-01,,,,
TBX20,MS00202;3.74E-01,,,,
MEIS3,MS00084;3.79E-01,MS00085;9.18E-01,,,
DUXA,MS00438;3.83E-01,,,,
Nkx2-9,UP00119;3.84E-01,,,,
Atoh1,MS00244;3.87E-01,MC00414;8.28E-01,,,
RARB,MS00811;3.90E-01,,,,
Ascl2,MS00243;3.92E-01,,,,
EMX2,MS00443;3.92E-01,MS00444;5.71E-01,,,
PDX1,MS00589;3.92E-01,MS00588;4.79E-01,,,
HOXA5,UP00189;3.94E-01,,,,
EMX1,MS00441;3.97E-01,MS00442;5.41E-01,,,
Pou3f1,UP00129;4.02E-01,,,,
TEAD3,MS00222;4.06E-01,MS00221;5.83E-01,,,
Hoxd3,MS00521;4.06E-01,,,,
FOXA2,MC00217;4.15E-01,,,,
NR1H4,M01268;4.16E-01,,,,
HESX1,MS00470;4.20E-01,,,,
Zfp187,UP00082;4.21E-01,,,,
GATA1,MC00120;4.24E-01,,,,
NFATC2,MA0152;4.27E-01,,,,
Rxrg,MC00511;4.30E-01,,,,
FOXD2,MS00355;4.30E-01,MS00356;8.34E-01,,,
GSX1,MS00465;4.34E-01,,,,
Irx3,MS00532;4.43E-01,UP00223;7.36E-01,,,
Otx1,MS00586;4.45E-01,,,,
POU3F3,MS00144;4.49E-01,MS00143;8.42E-01,MS00142;8.71E-01,,
Hoxd12,UP00177;4.50E-01,,,,
HOXB6,UP00259;4.50E-01,,,,
Lhx4,MS00547;4.50E-01,,,,
HOXB5,UP00214;4.53E-01,MS00493;5.22E-01,,,
HOXC8,UP00242;4.54E-01,,,,
PRDM1,MS00168;4.54E-01,,,,
HMX2,MS00474;4.55E-01,,,,
STAT5B,MC00452;4.56E-01,,,,
Foxj1,UP00041;4.60E-01,,,,
Sox12,UP00101;4.68E-01,,,,
VSX2,MS00627;4.69E-01,,,,
OLIG3,MS00280;4.74E-01,,,,
BARHL1,UP00166;4.74E-01,,,,
POU1F1,MS00129;4.75E-01,UP00158;7.61E-01,MS00130;8.24E-01,,
Tcf7,MS00054;4.75E-01,,,,
Tp53,MS00717;4.79E-01,MS00718;8.50E-01,,,
ZSCAN4,MS00490;4.82E-01,,,,
PBX1,UP00185;4.83E-01,,,,
Prrx2,MS00604;4.83E-01,,,,
Dbx1,M01483;4.87E-01,,,,
SOX15,MS00750;4.90E-01,,,,
Sox2,MC00303;4.94E-01,,,,
HOXC9,UP00197;4.96E-01,,,,
CDX1,MS00425;5.00E-01,,,,
LMX1A,MS00543;5.06E-01,,,,
CLOCK,MS00253;5.13E-01,,,,
ARID5B,M00454;5.16E-01,,,,
GATA5,MS00045;5.19E-01,,,,
PPARA,M01282;5.19E-01,,,,
Jund,MC00154;5.27E-01,,,,
FIGLA,MS00254;5.31E-01,,,,
HOXD3,UP00241;5.35E-01,,,,
Meox2,MS00563;5.50E-01,,,,
Hoxa2,MS00516;5.51E-01,,,,
Smad2/3,MC00146;5.51E-01,,,,
PRDM4,MS00726;5.54E-01,,,,
ID4,MS00261;5.55E-01,,,,
CUX1,M00105;5.58E-01,MS00601;6.88E-01,MS00612;9.19E-01,,
EN1,MS00449;5.64E-01,MS00446;6.21E-01,,,
Nanog,MC00226;5.65E-01,,,,
ZNF435,MS00730;5.67E-01,,,,
HMX3,MS00475;5.68E-01,,,,
ZNF232,MS00728;5.69E-01,,,,
STAT5A,MC00453;5.70E-01,,,,
Srf,MC00329;5.76E-01,,,,
TCF7L2,MC00309;5.78E-01,,,,
POU4F3,MS00151;5.78E-01,,,,
Pou5f1,MC00233;5.80E-01,,,,
STAT4,MC00347;5.82E-01,,,,
ZNF333,M01230;5.82E-01,,,,
MEOX1,MS00551;5.87E-01,,,,
E2F7,MS00756;5.88E-01,,,,
VAX2,MS00621;5.90E-01,,,,
HMGA2,M01300;5.91E-01,,,,
SOX13,UP00096;5.93E-01,,,,
Hoxd1,UP00140;6.03E-01,,,,
ESX1,MS00452;6.04E-01,,,,
DLX6,MS00432;6.14E-01,,,,
Rxrb,MS00708;6.15E-01,,,,
POU6F1,M00465;6.15E-01,M01479;7.59E-01,,,
Cdx2,MC00455;6.17E-01,,,,
POU4F2,MS00149;6.18E-01,,,,
FOXD1,MA0031;6.21E-01,,,,
Hoxc6,UP00260;6.26E-01,,,,
NKX6-1,MS00575;6.27E-01,,,,
Nkx6-3,UP00238;6.30E-01,,,,
Hoxd10,UP00121;6.36E-01,,,,
BHLHE22,MS00249;6.38E-01,,,,
SNAI2,MS00201;6.45E-01,,,,
POU3F1,MS00138;6.47E-01,M00133;7.63E-01,MS00139;7.67E-01,,
Gata5,UP00080;6.49E-01,,,,
ARID3A,UP00078;6.50E-01,,,,
Otp,UP00237;6.50E-01,,,,
Yy2,M01694;6.52E-01,,,,
Gfi1b,MC00293;6.54E-01,,,,
ISL2,MS00528;6.57E-01,,,,
POU2F1,MS00131;6.63E-01,UP00254;7.67E-01,MS00132;8.73E-01,MC00288;9.37E-01,
ALX3,MS00402;6.64E-01,MS00403;9.62E-01,,,
Stat5a,MC00205;6.67E-01,,,,
CEBPA,MC00273;6.67E-01,M00159;9.24E-01,,,
ZBTB16,M01075;6.76E-01,,,,
BARHL2,MS00416;6.78E-01,MS00414;8.10E-01,UP00145;9.15E-01,,
FOXP3,MS00387;6.87E-01,M00992;7.19E-01,,,
Myf5,MC00195;6.90E-01,,,,
MEF2B,MS00075;6.90E-01,,,,
HOXB9,UP00207;6.92E-01,,,,
JUND,MC00456;6.94E-01,,,,
Foxf1a,M00294;7.02E-01,,,,
Barhl1,MS00421;7.03E-01,MS00422;8.12E-01,,,
MNX1,MS00557;7.05E-01,,,,
Msx3,MS00564;7.06E-01,,,,
Nkx6-1,MS00581;7.09E-01,,,,
FOXL1,MS00373;7.10E-01,MS00372;8.50E-01,,,
Sox18,UP00064;7.10E-01,,,,
NKX6-2,MS00577;7.10E-01,,,,
Irf5,UP00040;7.19E-01,,,,
SPDEF,MS00033;7.19E-01,,,,
LEF1,MS00051;7.27E-01,,,,
TBX18,M01262;7.31E-01,,,,
VAX1,MS00620;7.43E-01,,,,
Sox21,UP00071;7.45E-01,,,,
DLX5,MS00431;7.45E-01,,,,
SOX18,MS00753;7.47E-01,,,,
Nobox,MA0125;7.47E-01,,,,
POU6F2,MS00155;7.48E-01,,,,
HOXA6,UP00182;7.50E-01,,,,
MEF2D,MS00076;7.58E-01,,,,
IKZF2,M01004;7.58E-01,,,,
BACH1,M00495;7.63E-01,,,,
MYOG,M00712;7.64E-01,,,,
Sox3,MS00803;7.66E-01,MS00805;1.00E+00,,,
POU5F1P1,MS00152;7.70E-01,MS00153;7.84E-01,,,
LHX6,MS00540;7.71E-01,MS00539;9.80E-01,,,
PAX7,MS00126;7.71E-01,,,,
IRX4,UP00194;7.77E-01,,,,
FOXI1,M00289;7.78E-01,MS00362;9.19E-01,,,
DLX1,MS00427;7.84E-01,,,,
Myod1,MC00369;7.85E-01,,,,
IRF1,M00062;7.89E-01,,,,
Nkx2-6,UP00147;7.89E-01,,,,
ZNF784,MS00479;7.98E-01,,,,
PKNOX2,MS00092;8.00E-01,,,,
Zfp652,MS00501;8.02E-01,,,,
Nr3c1,MC00396;8.03E-01,,,,
Dmrtc2,M01151;8.05E-01,,,,
RHOXF1,MS00609;8.08E-01,,,,
CART1,MS00424;8.13E-01,,,,
NR3C2,MS00662;8.13E-01,,,,
Sox6,MC00305;8.13E-01,,,,
NKX3-1,UP00389;8.24E-01,MS00572;8.75E-01,,,
BHLHE23,MS00250;8.29E-01,,,,
EN2,MS00450;8.30E-01,,,,
Tcf21,MS00291;8.33E-01,,,,
SATB1,M01723;8.33E-01,,,,
NR2E3,M01650;8.40E-01,MA0164;9.16E-01,,,
NOTO,MS00578;8.40E-01,,,,
POU3F4,UP00105;8.42E-01,MS00145;9.49E-01,MS00147;9.88E-01,,
DMRT3,M01148;8.43E-01,,,,
AIRE,M00999;8.45E-01,,,,
MEIS1::HOXA9,M00420;8.48E-01,,,,
Pou3f3,UP00211;8.50E-01,,,,
Pdx1,MC00165;8.57E-01,,,,
Alx1,MS00406;8.59E-01,MS00407;9.59E-01,,,
PHOX2B,MS00593;8.62E-01,,,,
Hlx,M01399;8.63E-01,,,,
POU2F3,MS00137;8.65E-01,MS00136;9.48E-01,,,
HOXA2,MS00487;8.67E-01,,,,
MEF2A,MC00232;8.68E-01,M00405;9.77E-01,,,
MSC,MS00807;8.72E-01,,,,
TLX2,UP00244;8.74E-01,,,,
TFAP4,MS00287;8.75E-01,,,,
Alx4,MS00408;8.75E-01,,,,
MSX2,MS00561;8.90E-01,,,,
HOMEZ,MS00055;8.91E-01,,,,
ISL1,M01127;8.97E-01,,,,
OLIG1,MS00276;9.01E-01,,,,
LHX4,UP00261;9.14E-01,,,,
NKX3-2,MS00573;9.16E-01,,,,
Sox14,UP00004;9.19E-01,,,,
ZNF713,MS00731;9.23E-01,,,,
Dlx2,MS00440;9.26E-01,,,,
Dmrta1,M01149;9.27E-01,,,,
POU5F1,MC00378;9.27E-01,,,,
ARX,MS00405;9.35E-01,,,,
BCL11A,MC00474;9.36E-01,,,,
NKX2-1,M01312;9.37E-01,,,,
Dbx2,UP00218;9.39E-01,,,,
EVX1,MS00454;9.39E-01,,,,
PROP1,MS00597;9.42E-01,,,,
DRGX,MS00437;9.44E-01,,,,
ZEB1,MA0103;9.47E-01,,,,
IRX6,UP00150;9.48E-01,,,,
Tcf3,MC00265;9.50E-01,,,,
Nkx3-1,MC00250;9.51E-01,MS00580;9.77E-01,,,
Pknox2,MS00093;9.53E-01,,,,
MYF6,MS00269;9.55E-01,,,,
Olig2,MC00341;9.55E-01,,,,
SOX14,MS00748;9.62E-01,,,,
TGIF1,MS00094;9.62E-01,,,,
PKNOX1,MS00091;9.62E-01,,,,
Foxq1,MA0040;9.67E-01,,,,
LHX5,UP00212;9.69E-01,,,,
MAFB,UP00045;9.72E-01,,,,
Neurod1,MC00354;9.75E-01,,,,
BHLHA15,MS00245;9.78E-01,,,,
EVX2,MS00455;9.78E-01,,,,
Mafk,UP00044;9.80E-01,,,,
TGIF2,MS00096;9.81E-01,,,,
TGIF2LX,MS00095;9.82E-01,,,,
LHX3,UP00130;9.82E-01,,,,
Homez,UP00114;9.88E-01,,,,
POU4F1,MS00148;9.90E-01,,,,
Meis1,MC00507;9.93E-01,,,,
Dmrta2,M01150;9.96E-01,,,,
VENTX,MS00624;9.96E-01,,,,
