,0,TF
67768|NFE2,6.284369306472042e-09,NFE2
43097|ETS1,1.3159345492058975e-08,ETS1
46126|EGR1,1.5692926633111385e-08,EGR1
36356|POLR2B,1.7725440535328836e-08,POLR2B
40055|CDK7,1.9985135790706662e-08,CDK7
69773|BRD4,2.0739532597122562e-08,BRD4
63406|POLR2AphosphoS5,2.6836537651651032e-08,POLR2AphosphoS5
56047|CREB1,2.9513401610863115e-08,CREB1
7527|HEY1,3.760527301478165e-08,HEY1
63002|BCL3,4.2390837505466564e-08,BCL3
46135|SP1,5.542731599786148e-08,SP1
63207|GABPA,5.983531460096341e-08,GABPA
33175|MAX,6.835843921592003e-08,MAX
5389|RELA,7.278124400099518e-08,RELA
37638|RUNX1,8.90152325444738e-08,RUNX1
33123|CDK9,1.0199907134529468e-07,CDK9
45874|JUN,1.7500161031646375e-07,JUN
45661|MAZ,1.8638480097103929e-07,MAZ
38115|MYC,1.9429147946696404e-07,MYC
47267|KDM5B,1.9826735650920882e-07,KDM5B
39350|KLF1,2.260039330734472e-07,KLF1
38654|NFATC1,2.2899929935853554e-07,NFATC1
50879|SPI1,2.6290779470147135e-07,SPI1
53296|ERG,2.758374390024929e-07,ERG
46148|SRF,2.8497878101992383e-07,SRF
49481|RPE,2.929283056931817e-07,RPE
37057|FLI1,3.0285205520975615e-07,FLI1
75043|E2F1,3.104929211064704e-07,E2F1
46345|TAF1,3.1382377550485845e-07,TAF1
45638|CHD2,3.483998165600333e-07,CHD2
46131|RUNX3,3.519843497572534e-07,RUNX3
73701|KDM2B,3.6838992536978195e-07,KDM2B
46208|SIN3A,3.720087341980207e-07,SIN3A
70759|OGT,4.0639476828713423e-07,OGT
45866|MXI1,4.081732414998728e-07,MXI1
57165|CDK8,4.3384605541838353e-07,CDK8
58937|NRF1,4.5513817528029187e-07,NRF1
64559|SP2,4.611339374297322e-07,SP2
39352|GATA1,5.305649614966915e-07,GATA1
45684|TBP,5.417665237941806e-07,TBP
77486|KMT2A,5.429258830690851e-07,KMT2A
68051|NFKB1,5.697650036078765e-07,NFKB1
41287|STAT1,5.996479370644939e-07,STAT1
74681|SMAD4,7.266225883603054e-07,SMAD4
58808|MAF,8.916461923930799e-07,MAF
46232|JUND,9.530522557939726e-07,JUND
69201|TRIM24,1.0508166526735399e-06,TRIM24
53300|RARA,1.0804831561338466e-06,RARA
75042|TP53,1.1639103560397755e-06,TP53
46341|REST,1.1851522785876535e-06,REST
73453|T,1.2153159956496583e-06,T
39978|TFAP2C,1.23648821090407e-06,TFAP2C
55667|PAF1,1.2807495681100403e-06,PAF1
36765|NOTCH1,1.3160301731055785e-06,NOTCH1
55466|NELFA,1.5485758468219804e-06,NELFA
64556|IKZF2,1.5797425542777869e-06,IKZF2
46127|ELF1,1.579832222858742e-06,ELF1
48824|MBD2,1.596793942480555e-06,MBD2
56053|ATF1,1.6336229764149621e-06,ATF1
53325|SUPT5H,1.907885906952692e-06,SUPT5H
46140|TCF7L1,1.956516858830505e-06,TCF7L1
46297|E2F6,1.9965648578968325e-06,E2F6
58841|XRN2,2.1668382776626707e-06,XRN2
40216|MED1,2.178538507072325e-06,MED1
45629|ZNF143,2.1801731140850573e-06,ZNF143
76682|ASXL1,2.2840279459898606e-06,ASXL1
50573|MYB,2.43919328554277e-06,MYB
74117|RUNX2,2.4616401195559744e-06,RUNX2
74202|BRD2,2.6729288510320217e-06,BRD2
73713|AFF1,2.7508272844341504e-06,AFF1
1314|PHF8,2.806468057632179e-06,PHF8
46160|PAX5,2.9895762044917744e-06,PAX5
36845|AR,3.0820673949896646e-06,AR
46195|TAF7,3.2170588104661624e-06,TAF7
77536|REL,3.238596943328516e-06,REL
69873|AFF4,3.3731126551471912e-06,AFF4
52436|WDR5,3.5537401720561443e-06,WDR5
55351|SUMO2,3.6142520479765304e-06,SUMO2
37621|CBFB,3.6432487032899744e-06,CBFB
53324|NELFE,4.109463186698359e-06,NELFE
46230|CEBPD,4.262895465526043e-06,CEBPD
56819|TFAP2A,4.350010429720975e-06,TFAP2A
45961|UBTF,4.469062846076405e-06,UBTF
46143|PML,4.624909131753281e-06,PML
63321|ELK1,4.721668583350936e-06,ELK1
65186|EGR3,5.059329037113636e-06,EGR3
72356|TAL1,5.517119537899968e-06,TAL1
55543|RAG2,5.6639633283962575e-06,RAG2
68223|NR3C1,6.293737507059638e-06,NR3C1
45951|E2F4,6.317459306895718e-06,E2F4
35517|BCL6,6.67370108439393e-06,BCL6
8816|KDM4A,6.722818260174633e-06,KDM4A
64735|IKZF1,7.057380722762139e-06,IKZF1
36226|DCP1A,7.090965489737189e-06,DCP1A
36230|TTF2,7.4758530270047364e-06,TTF2
50412|KLF11,7.851949310975386e-06,KLF11
59170|SETD1A,8.017284347208666e-06,SETD1A
46243|FOSL2,8.196547632637606e-06,FOSL2
48576|KDM6B,1.1539309075873784e-05,KDM6B
46129|EBF1,1.2294920038654548e-05,EBF1
55779|CTCFL,1.3031581570162841e-05,CTCFL
64798|CREM,1.3436866960591892e-05,CREM
43050|BRD3,1.3728075621318284e-05,BRD3
46226|YY1,1.3840719970349736e-05,YY1
48755|CBX8,1.4068166554636593e-05,CBX8
45737|GTF2F1,1.433002557522274e-05,GTF2F1
42212|STAT3,1.6842041130473955e-05,STAT3
46212|FOSL1,1.719929586529919e-05,FOSL1
48277|CEBPA,1.7328984675069978e-05,CEBPA
36819|ESR1,1.8150611453515184e-05,ESR1
34392|MECP2,1.914487620602365e-05,MECP2
72406|PARP1,1.9823937444629108e-05,PARP1
71069|MBD3,1.9925246121354433e-05,MBD3
45903|RCOR1,2.0623248705340816e-05,RCOR1
38585|TAF3,2.0898100148695464e-05,TAF3
64317|ETV4,2.3482086213260028e-05,ETV4
45632|BHLHE40,2.4350957283857753e-05,BHLHE40
53493|SOX9,2.4864619829719358e-05,SOX9
75942|KDM1A,2.574455499725465e-05,KDM1A
64688|H2AFZ,2.655915361115672e-05,H2AFZ
9319|SMC1A,2.7332739061380985e-05,SMC1A
276|SMAD3,2.8026905647457546e-05,SMAD3
46044|CTCF,2.8811625158038867e-05,CTCF
42588|STAG1,2.9079188831505483e-05,STAG1
68456|USF1,2.919994647553073e-05,USF1
37597|HDAC1,2.9878543347571364e-05,HDAC1
49949|KLF9,3.1548185516963686e-05,KLF9
74357|NEUROD1,3.225179314899455e-05,NEUROD1
9198|TCF12,3.3709967710737056e-05,TCF12
1345|SMARCB1,3.518721644489628e-05,SMARCB1
65147|EGR2,3.601776091000348e-05,EGR2
6710|SRC,3.820477980968818e-05,SRC
45714|TCF7L2,3.9286365782009726e-05,TCF7L2
53323|INTS3,4.062135714031131e-05,INTS3
8820|RBBP5,4.223692985788923e-05,RBBP5
35087|BCOR,4.334592845078438e-05,BCOR
74431|TFAP4,4.370333686059381e-05,TFAP4
46139|ZEB1,4.4722328830044746e-05,ZEB1
47598|GATA4,4.6229162416160843e-05,GATA4
69802|NR1H3,4.81898735250849e-05,NR1H3
42775|NPAT,5.238185769145042e-05,NPAT
36842|FOXA1,5.650531277984129e-05,FOXA1
46209|CBX3,6.31247979145959e-05,CBX3
72366|TCF4,6.334068987554665e-05,TCF4
42725|IRF1,6.414979042436878e-05,IRF1
40164|RUNX1T1,6.439107702985968e-05,RUNX1T1
56961|GTF2B,6.626301393238797e-05,GTF2B
74682|FOXO3,7.309107356312308e-05,FOXO3
46173|NANOG,7.612222314694099e-05,NANOG
43684|KDM4C,8.22865641429145e-05,KDM4C
63410|CBX5,8.589704240183897e-05,CBX5
