,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
45849|MAX,0.00819007445492693,Homo sapiens,MAX,tf,None,Endothelial Cell,Umbilical Vein,1
63321|ELK1,0.00837838196552588,Homo sapiens,ELK1,tf,K562,Erythroblast,Bone Marrow,1
77449|NFKB2,0.008416496324534036,Homo sapiens,NFKB2,tf,L1236,Hodgkin Lymphoma Cell,None,1
45662|RELA,0.00849318188671408,Homo sapiens,RELA,tf,GM12891,Lymphoblastoid,Blood,1
63207|GABPA,0.008531754091861793,Homo sapiens,GABPA,tf,K562,Erythroblast,Bone Marrow,1
55577|SPI1,0.008609359863813785,Homo sapiens,SPI1,predicted transcription factor,None,B Lymphocyte,None,1
72352|RUNX1,0.008687584149416493,Homo sapiens,RUNX1,tf,Kasumi-1,Acute myeloid leukemia,None,1
54243|FOXO1,0.008726929500932724,Homo sapiens,FOXO1,tf,None,Stromal Cell,Endometrium,1
69802|NR1H3,0.008885877508965002,Homo sapiens,NR1H3,tf,HT29,colorectal adenocarcinoma,None,1
46129|EBF1,0.009211399988013685,Homo sapiens,EBF1,tf,GM12878,B Lymphocyte,Blood,1
46163|YY1,0.009504746197960738,Homo sapiens,YY1,tf,GM12892,Lymphoblastoid,Blood,1
46037|RFX5,0.009547312684933886,Homo sapiens,RFX5,tf,SK-N-SH,Neuroblastoma cell,Brain,1
45870|MYC,0.00976265419892824,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
2090|MYC,0.00976265419892824,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
46128|IRF4,0.009893885648938032,Homo sapiens,IRF4,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
64269|H2AFZ,0.010026654791093088,Homo sapiens,H2AFZ,,MM.1S,B Lymphoblast,Blood,1
63465|MBD1_isoform1,0.010071255412502268,Homo sapiens,MBD1_isoform1,,HepG2,Epithelium,Liver,1
50573|MYB,0.010206097633130065,Homo sapiens,MYB,tf,None,None,None,1
64303|E2F5,0.010251393650854881,Homo sapiens,E2F5,,K562,Erythroblast,Bone Marrow,1
33127|ESR1,0.010388335235451721,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
46057|SIN3A,0.010856388735266995,Homo sapiens,SIN3A,tf,A549,Epithelium,Lung,1
57167|CDK8,0.011048687963751386,Homo sapiens,CDK8,tf,MOLM-14,Myeloid Cell,None,1
53257|FOXM1,0.011048687963751386,Homo sapiens,FOXM1,tf,HEK293,Epithelium,Embryonic Kidney,1
47487|MYC,0.011097223213069484,Homo sapiens,MYC,tf,U2OS,None,Bone,1
45587|RELA,0.011097223213069484,Homo sapiens,RELA,tf,GM10847,Lymphoblastoid,Blood,1
8122|MYC,0.011097223213069484,Homo sapiens,MYC,tf,NHEK,Keratinocyte,Skin,1
45638|CHD2,0.011145943778802559,Homo sapiens,CHD2,cr,GM12878,B Lymphocyte,Blood,1
67317|SOX2,0.011145943778802559,Homo sapiens,SOX2,tf,None,Neuronal Progenitor cell,None,1
46340|FOXP2,0.011293223097997525,Homo sapiens,FOXP2,tf,SK-N-MC,None,Brain,1
55543|RAG2,0.011293223097997525,Homo sapiens,RAG2,cr,None,Thymocyte,None,1
69761|BRD4,0.011643468197471397,Homo sapiens,BRD4,cr,MV4;11,Leukemia Cell,Blood,1
48779|MYC,0.011745254522380729,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
43097|ETS1,0.011796436650396565,Homo sapiens,ETS1,tf,CUTLL1,T Lymphocyte,Blood,1
46365|USF1,0.01189938177083076,Homo sapiens,USF1,tf,SK-N-SH_RA,Neuron,Brain,1
72354|HDAC1,0.012318993697516229,Homo sapiens,HDAC1,cr,Kasumi-1,Acute myeloid leukemia,None,1
68310|NR4A1,0.01242587830279674,Homo sapiens,NR4A1,tf,Kasumi-1,Acute myeloid leukemia,None,1
37945|ETS1,0.012533565126083624,Homo sapiens,ETS1,tf,None,Endothelial Cell,Umbilical Vein,1
58805|MYB,0.012533565126083624,Homo sapiens,MYB,tf,None,Th1,None,1
35228|HSF1,0.01258771087377947,Homo sapiens,HSF1,tf,M0-91,Leukemia Cell,None,1
47412|GABPA,0.013028212832639137,Homo sapiens,GABPA,tf,VCaP,Epithelium,Prostate,1
41287|STAT1,0.013196803606681818,Homo sapiens,STAT1,tf,None,Monocyte,Blood,1
63213|MTA2,0.013196803606681818,Homo sapiens,MTA2,tf,GM12878,B Lymphocyte,Blood,1
76405|RELA,0.013253417864376255,Homo sapiens,RELA,tf,GM12878,Lymphoblastoid,None,1
1935|CREBBP,0.013539646949915276,Homo sapiens,CREBBP,cr,Jurkat E6-1,T Lymphocyte,Blood,1
59344|EBF1,0.013597528670366354,Homo sapiens,EBF1,tf,MutuI,B Lymphocyte,None,1
46349|MAX,0.013772456858708128,Homo sapiens,MAX,tf,SK-N-SH,Neuroblastoma cell,Brain,1
40221|BRD4,0.014008711579515026,Homo sapiens,BRD4,cr,U87,None,Brain,1
46208|SIN3A,0.014188187522894174,Homo sapiens,SIN3A,tf,HCT-116,None,Colon,1
69868|MED1,0.014308935700727636,Homo sapiens,MED1,predicted transcription factor,MHH-MED-1,Th1,None,1
52147|PDX1,0.014369640962581962,Homo sapiens,PDX1,tf,CyT49,Embryonic Stem Cell,Embryo,1
67927|SPI1,0.014491717023599,Homo sapiens,SPI1,predicted transcription factor,None,Macrophage,Blood,1
51522|OTX2,0.014491717023599,Homo sapiens,OTX2,tf,HUES64,Embryonic Stem Cell,Embryo,1
43104|NOTCH1,0.0145530891026262,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,CUTLL1,T Lymphocyte,Blood,1
45661|MAZ,0.014676504565591098,Homo sapiens,MAZ,tf,GM12878,B Lymphocyte,Blood,1
73701|KDM2B,0.014676504565591098,Homo sapiens,KDM2B,cr,SEM,B Lymphocyte,None,1
76402|RELB,0.014800819391682825,Homo sapiens,RELB,tf,GM12878,Lymphoblastoid,None,1
48638|SPIB,0.014926038744059874,Homo sapiens,SPIB,tf,OCI-Ly3,B Lymphocyte,Bone Marrow,1
45627|ESRRA,0.01524307846763167,Homo sapiens,ESRRA,tf,GM12878,B Lymphocyte,Blood,1
45670|RELA,0.01524307846763167,Homo sapiens,RELA,tf,GM18505,Lymphoblastoid,Blood,1
46109|BATF,0.01524307846763167,Homo sapiens,BATF,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
64739|ZBTB33,0.01524307846763167,Homo sapiens,ZBTB33,tf,K562,Erythroblast,Bone Marrow,1
74052|NKX2-1,0.015371504572703837,Homo sapiens,NKX2-1,tf,A549,Epithelium,Lung,1
50398|MYB,0.015500858652945333,Homo sapiens,MYB,tf,Jurkat,T Lymphocyte,Blood,1
661|MAX,0.015565885326296575,Homo sapiens,MAX,tf,GM12878,B Lymphocyte,Blood,1
9319|SMC1A,0.01582833829450954,Homo sapiens,SMC1A,predicted chromatin regulator,LCL,Lymphoblastoid,Blood,1
50576|TAL1,0.01582833829450954,Homo sapiens,TAL1,tf,None,None,None,1
4939|RELA,0.015894541413068643,Homo sapiens,RELA,tf,GM19193,Lymphoblastoid,Blood,1
45867|MAZ,0.01650112702098172,Homo sapiens,MAZ,tf,IMR90,Fibroblast,Lung,1
8112|MYC,0.016569732978377983,Homo sapiens,MYC,tf,None,Endothelial Cell,Umbilical Vein,1
45857|MYC,0.016569732978377983,Homo sapiens,MYC,tf,None,Endothelial Cell,Umbilical Vein,1
4970|RELA,0.016916435962129918,Homo sapiens,RELA,tf,GM12878,B Lymphocyte,Blood,1
39357|NFE2,0.016986515943290436,Homo sapiens,NFE2,tf,None,Erythroid Cell,None,1
37638|RUNX1,0.016986515943290436,Homo sapiens,RUNX1,tf,SKNO-1,Myeloblast,Bone Marrow,1
49493|CDK7,0.016986515943290436,Homo sapiens,CDK7,predicted transcription factor,Jurkat,T Lymphocyte,Blood,1
40234|MED1,0.017127420731576463,Homo sapiens,MED1,predicted transcription factor,None,B Lymphocyte,Blood,1
46209|CBX3,0.017340650224335924,Homo sapiens,CBX3,cr,HCT-116,None,Colon,1
69879|CDK9,0.017340650224335924,Homo sapiens,CDK9,tf,None,Th1,None,1
45672|RELA,0.01741222874396673,Homo sapiens,RELA,tf,GM18526,Lymphoblastoid,Blood,1
63410|CBX5,0.01741222874396673,Homo sapiens,CBX5,cr,GM12878,B Lymphocyte,Blood,1
73407|RBPJ,0.017556142937489073,Homo sapiens,RBPJ,tf,None,Neurosphere,None,1
6958|BCLAF1,0.0176284799886744,Homo sapiens,BCLAF1,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
46131|RUNX3,0.0176284799886744,Homo sapiens,RUNX3,tf,GM12878,B Lymphocyte,Blood,1
561|VDR,0.017701071262695628,Homo sapiens,VDR,tf,GM10855,Lymphocyte,Blood,1
4962|RELA,0.01777391745073233,Homo sapiens,RELA,tf,GM18951,Lymphoblastoid,Blood,1
37621|CBFB,0.017920377338613475,Homo sapiens,CBFB,predicted transcription factor,U937,None,Pleura,1
43102|RBPJ,0.017993992425853467,Homo sapiens,RBPJ,tf,CUTLL1,T Lymphocyte,Blood,1
67720|CREB1,0.01821638660619331,Homo sapiens,CREB1,tf,LNCaP,Epithelium,Prostate,1
38115|MYC,0.018291036629844794,Homo sapiens,MYC,tf,HeLa,Epithelium,Cervix,1
33888|CDK9,0.01836594713308514,Homo sapiens,CDK9,tf,None,Plasma Cell,None,1
35298|ERG,0.01859224852707161,Homo sapiens,ERG,other,SKNO-1,Myeloblast,Bone Marrow,1
46362|TCF12,0.01874443138393541,Homo sapiens,TCF12,tf,SK-N-SH,Neuroblastoma cell,Brain,1
46203|REST,0.01897469265265563,Homo sapiens,REST,tf,HCT-116,None,Colon,1
33610|FAIRE,0.01897469265265563,Homo sapiens,FAIRE,other,None,Endothelial Cell,Umbilical Vein,1
44094|ETS1,0.019051979098349766,Homo sapiens,ETS1,tf,None,T Lymphocyte,Blood,1
72625|ETS1,0.019129533069606238,Homo sapiens,ETS1,tf,None,Endothelial Cell,Umbilical Vein,1
33175|MAX,0.019129533069606238,Homo sapiens,MAX,tf,P493-6,B cell lymphoma,None,1
45910|STAT1,0.019129533069606238,Homo sapiens,STAT1,tf,K562,Erythroblast,Bone Marrow,1
67718|CREB1,0.019285446429576174,Homo sapiens,CREB1,tf,LNCaP,Epithelium,Prostate,1
45643|STAT1,0.019363807241080375,Homo sapiens,STAT1,tf,GM12878,B Lymphocyte,Blood,1
50571|MYB,0.019521340691293926,Homo sapiens,MYB,tf,Jurkat,T Lymphocyte,Blood,1
36321|RELA,0.019600514758534898,Homo sapiens,RELA,tf,GM15510,Lymphoblastoid,Blood,1
46059|ELF1,0.019759681155744214,Homo sapiens,ELF1,tf,A549,Epithelium,Lung,1
45757|RAD21,0.019759681155744214,Homo sapiens,RAD21,not sure,HeLa-S3,Epithelium,Cervix,1
45660|TBL1XR1,0.019839674919936906,Homo sapiens,TBL1XR1,predicted chromatin regulator,GM12878,B Lymphocyte,Blood,1
1878|RBL2,0.019839674919936906,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1
37597|HDAC1,0.020162403857178914,Homo sapiens,HDAC1,cr,ME-1,Leukemia Cell,None,1
48625|SPIB,0.020489573638323752,Homo sapiens,SPIB,tf,OCI-Ly3,B Lymphocyte,Bone Marrow,1
46134|FOXM1,0.020654838327678546,Homo sapiens,FOXM1,tf,GM12878,B Lymphocyte,Blood,1
58030|RUNX1,0.020737893165317108,Homo sapiens,RUNX1,tf,Kasumi-1,Myeloblast,Blood,1
46359|REST,0.020904851470022877,Homo sapiens,REST,tf,SK-N-SH,Neuroblastoma cell,Brain,1
33678|TBX21,0.021584107054378916,Homo sapiens,TBX21,tf,None,Th1,None,1
68051|NFKB1,0.021930670583770875,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1
33156|ESR1,0.022018041936884496,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
45649|RFX5,0.022018041936884496,Homo sapiens,RFX5,tf,GM12878,B Lymphocyte,Blood,1
7527|HEY1,0.02219366639893444,Homo sapiens,HEY1,tf,K562,Erythroblast,Bone Marrow,1
46158|PAX5,0.02219366639893444,Homo sapiens,PAX5,tf,GM12891,Lymphoblastoid,Blood,1
46355|ELF1,0.022370471492038524,Homo sapiens,ELF1,tf,SK-N-SH,Neuroblastoma cell,Brain,1
44435|TAL1,0.022459318637171394,Homo sapiens,TAL1,tf,None,None,Cord blood,1
62937|ZBTB40,0.023272415491633912,Homo sapiens,ZBTB40,,GM12878,B Lymphocyte,Blood,1
36320|RELA,0.023364270294359744,Homo sapiens,RELA,tf,GM15510,Lymphoblastoid,Blood,1
40055|CDK7,0.023364270294359744,Homo sapiens,CDK7,predicted transcription factor,None,B Lymphocyte,Blood,1
74830|T,0.023921828522466406,Homo sapiens,T,tf,T47D,None,None,1
45630|WRNIP1,0.024204774928400674,Homo sapiens,WRNIP1,predicted chromatin regulator,GM12878,B Lymphocyte,Blood,1
34318|MYC,0.024299712839768575,Homo sapiens,MYC,tf,HEK293T,Epithelium,Embryonic Kidney,1
69202|TRIM24,0.024682597036228857,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,0
47411|GABPA,0.024779105044993012,Homo sapiens,GABPA,tf,VCaP,Epithelium,Prostate,1
4963|RELA,0.024875929369039946,Homo sapiens,RELA,tf,GM18951,Lymphoblastoid,Blood,1
44092|ETS1,0.024875929369039946,Homo sapiens,ETS1,tf,None,T Lymphocyte,Blood,1
55355|PIAS1,0.024973070775401562,Homo sapiens,PIAS1,other,VCaP,Epithelium,Prostate,1
64688|H2AFZ,0.02507053003185791,Homo sapiens,H2AFZ,,DOHH-2,None,None,1
38287|MAX,0.02516830790693325,Homo sapiens,MAX,tf,H2171,Epithelium,Lung,1
57808|BRD4,0.025266405169892155,Homo sapiens,BRD4,cr,LX2,Hepatic Stellate Cell,None,1
36845|AR,0.02546356094019574,Homo sapiens,AR,tf,MDA-MB-453,Epithelium,Mammary Gland,1
53192|MYC,0.025662003511537197,Homo sapiens,MYC,tf,MCF-10A,Epithelium,Breast,1
41289|STAT1,0.025662003511537197,Homo sapiens,STAT1,tf,None,Monocyte,Blood,1
36807|E2F4,0.02606277379020507,Homo sapiens,E2F4,tf,MCF-7,Epithelium,Breast,1
33197|MAX,0.026163780281162428,Homo sapiens,MAX,tf,U87,None,Brain,1
46144|MEF2C,0.02646876558538938,Homo sapiens,MEF2C,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
54104|DAXX,0.02698367390762652,Homo sapiens,DAXX,not sure,PC-3,Epithelium,Prostate,1
70759|OGT,0.02708765251622831,Homo sapiens,OGT,other,HEK293,HEK 293 Cell Line,None,1
68048|NFKB1,0.02708765251622831,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1
46011|MYC,0.02708765251622831,Homo sapiens,MYC,tf,NB4,Promyelocytic cell,Blood,1
69773|BRD4,0.027191965263938883,Homo sapiens,BRD4,cr,MV4;11,Leukemia Cell,Blood,1
46182|CREB1,0.027191965263938883,Homo sapiens,CREB1,tf,H1,Embryonic Stem Cell,Embryo,1
48277|CEBPA,0.02740159631014288,Homo sapiens,CEBPA,tf,GM12878,B Lymphocyte,Blood,1
46111|NFIC,0.027718568523883085,Homo sapiens,NFIC,tf,GM12878,B Lymphocyte,Blood,1
45778|MAX,0.027718568523883085,Homo sapiens,MAX,tf,HeLa-S3,Epithelium,Cervix,1
56904|ESR1,0.027824902576126905,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
36765|NOTCH1,0.027931576263418523,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,HPB-ALL,T Lymphocyte,Blood,1
46141|CREB1,0.02814594569444311,Homo sapiens,CREB1,tf,GM12878,B Lymphocyte,Blood,1
50367|SPI1,0.02814594569444311,Homo sapiens,SPI1,predicted transcription factor,None,Monocyte,None,1
46148|SRF,0.02814594569444311,Homo sapiens,SRF,tf,GM12878,B Lymphocyte,Blood,1
46329|SIN3A,0.0282536430153709,Homo sapiens,SIN3A,tf,PANC-1,None,Pancreas,1
59001|JMJD1C,0.0282536430153709,Homo sapiens,JMJD1C,predicted chromatin regulator,HL-60,Promyeloblast,Blood,1
45965|MYC,0.0282536430153709,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
38778|SMC1A,0.028361683125726976,Homo sapiens,SMC1A,predicted chromatin regulator,LoVo,None,Colon,1
45699|SIN3A,0.02847006681563383,Homo sapiens,SIN3A,tf,H1,Embryonic Stem Cell,Embryo,1
45952|JUN,0.028797287272881195,Homo sapiens,JUN,tf,K562,Erythroblast,Bone Marrow,1
77259|WDHD1,0.028797287272881195,Homo sapiens,WDHD1,tf,MCF-7,None,None,1
46215|SP1,0.02890705319417931,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,None,Colon,1
68117|KDM1A,0.029017166654571765,Homo sapiens,KDM1A,cr,Kasumi-1,Myeloblast,Blood,1
5443|FLI1,0.029127628447720443,Homo sapiens,FLI1,tf,None,Endothelial Cell,Umbilical Vein,1
51867|SUMO2,0.029238439367860296,Homo sapiens,SUMO2,other,VCaP,Epithelium,Prostate,1
43165|NR2F2,0.029461111768891244,Homo sapiens,NR2F2,tf,None,Stromal Cell,None,1
53306|LMO2,0.029572974841075152,Homo sapiens,LMO2,not sure,TSU-1621-MT,None,None,1
42775|NPAT,0.029572974841075152,Homo sapiens,NPAT,tf,LoVo,None,Colon,1
64559|SP2,0.029797758711173156,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
33440|SMARCA4,0.029910681103688507,Homo sapiens,SMARCA4,cr,None,Hematopoietic Stem Cell,Blood,1
45650|MAX,0.03002395819848399,Homo sapiens,MAX,tf,GM12878,B Lymphocyte,Blood,1
37625|MYH11,0.030480629581291167,Homo sapiens,MYH11,not sure,U937,None,Pleura,1
5195|YY1,0.030480629581291167,Homo sapiens,YY1,tf,None,T Lymphocyte,Blood,1
53305|RUNX1,0.030711114276065522,Homo sapiens,RUNX1,tf,TSU-1621-MT,None,None,1
55352|SUMO2,0.030711114276065522,Homo sapiens,SUMO2,other,VCaP,Epithelium,Prostate,1
39350|KLF1,0.030711114276065522,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1
46344|GABPA,0.030826896678185445,Homo sapiens,GABPA,tf,SK-N-SH,Neuroblastoma cell,Brain,1
57809|BRD4,0.030943040186286144,Homo sapiens,BRD4,cr,LX2,Hepatic Stellate Cell,None,1
73710|KMT2A,0.030943040186286144,Homo sapiens,KMT2A,not sure,None,None,Spleen,1
45997|STAT3,0.030943040186286144,Homo sapiens,STAT3,tf,MCF-10A,Epithelium,Breast,1
8117|MYC,0.030943040186286144,Homo sapiens,MYC,tf,K562,Erythroblast,Bone Marrow,1
4961|RELA,0.031293645376285185,Homo sapiens,RELA,tf,GM10847,Lymphoblastoid,Blood,1
64738|ZBTB33,0.03141124134054296,Homo sapiens,ZBTB33,tf,K562,Erythroblast,Bone Marrow,1
53299|SPI1,0.03164752944768993,Homo sapiens,SPI1,predicted transcription factor,TSU-1621-MT,None,None,1
57804|BRD2,0.03176622320129725,Homo sapiens,BRD2,predicted chromatin regulator,LX2,Hepatic Stellate Cell,None,1
76849|EBF3,0.03176622320129725,Homo sapiens,EBF3,tf,SK-N-SH,Neuroblastoma cell,Brain,1
37173|MAX,0.03188528449617115,Homo sapiens,MAX,tf,H2171,Epithelium,Lung,1
372|HNF4A,0.03188528449617115,Homo sapiens,HNF4A,tf,Caco-2,Epithelium,Colon,1
43050|BRD3,0.03188528449617115,Homo sapiens,BRD3,predicted chromatin regulator,MM1.S,B Lymphocyte,Blood,1
65115|MAZ,0.03200471413881077,Homo sapiens,MAZ,tf,HEK293,Epithelium,Embryonic Kidney,1
33195|MYC,0.032244681695610136,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
64735|IKZF1,0.03248613233252016,Homo sapiens,IKZF1,tf,GM12878,B Lymphocyte,Blood,1
68309|NR4A1,0.03248613233252016,Homo sapiens,NR4A1,tf,Kasumi-1,Acute myeloid leukemia,None,1
45632|BHLHE40,0.03248613233252016,Homo sapiens,BHLHE40,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
57169|CDK8,0.03260741582691173,Homo sapiens,CDK8,tf,MOLM-14,Myeloid Cell,None,1
76999|PITX3,0.03272907251725047,Homo sapiens,PITX3,tf,SH-SY5Y,Neuron,Midbrain,1
49949|KLF9,0.03272907251725047,Homo sapiens,KLF9,tf,GBM1A,Glioblastoma Stem Cell,None,1
40233|MED1,0.03272907251725047,Homo sapiens,MED1,predicted transcription factor,None,B Lymphocyte,Blood,1
39035|BRD4,0.032851103213047385,Homo sapiens,BRD4,cr,H2171,Epithelium,Lung,1
44603|ERG,0.032851103213047385,Homo sapiens,ERG,other,VCaP,Epithelium,Prostate,1
46080|GABPA,0.032851103213047385,Homo sapiens,GABPA,tf,A549,Epithelium,Lung,1
38340|BRD4,0.03297350872422193,Homo sapiens,BRD4,cr,None,T Lymphocyte,Blood,1
58872|GATA2,0.03321944743439167,Homo sapiens,GATA2,tf,TF-1,Erythroblast,Bone Marrow,1
560|VDR,0.03321944743439167,Homo sapiens,VDR,tf,GM10855,Lymphocyte,Blood,1
39017|MED1,0.03321944743439167,Homo sapiens,MED1,predicted transcription factor,MM1.S,B Lymphocyte,Blood,1
46127|ELF1,0.03334298225521882,Homo sapiens,ELF1,tf,GM12878,B Lymphocyte,Blood,1
73699|MED1,0.03334298225521882,Homo sapiens,MED1,predicted transcription factor,SEM,B Lymphocyte,None,1
65014|ELF1,0.03346689513507653,Homo sapiens,ELF1,tf,K562,Erythroblast,Bone Marrow,1
50565|MYB,0.03359118688584394,Homo sapiens,MYB,tf,Jurkat,T Lymphocyte,Blood,1
46106|TAF1,0.03359118688584394,Homo sapiens,TAF1,tf,ECC-1,Epithelium,Endometrium,1
67615|ELF3,0.033715858319775444,Homo sapiens,ELF3,tf,CFPAC-1,None,Pancreatic ductal,1
46213|JUND,0.033715858319775444,Homo sapiens,JUND,tf,HCT-116,None,Colon,1
48778|MYC,0.03384091024949496,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
36244|RUNX1,0.03396634348799031,Homo sapiens,RUNX1,tf,None,Haematopoietic Progenitor Cell,Blood,1
45999|FOS,0.034092158848607584,Homo sapiens,FOS,tf,MCF-10A,Epithelium,Breast,1
52960|NR3C1,0.03421835714504538,Homo sapiens,NR3C1,tf,Nalm6,B cell precursor,Blood,1
65186|EGR3,0.034344939191349184,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1
45744|JUN,0.034726995974993076,Homo sapiens,JUN,tf,HeLa-S3,Epithelium,Cervix,1
45664|RELA,0.0351125358451546,Homo sapiens,RELA,tf,GM12892,Lymphoblastoid,Blood,1
48313|SPI1,0.03537150835230268,Homo sapiens,SPI1,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
