,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
72970|AR,7.92002608012896e-05,Homo sapiens,AR,tf,None,None,Prostate,1,AR
41269|RELA,8.916792085554813e-05,Homo sapiens,RELA,tf,IMR90,Fibroblast,Lung,0,RELA
73711|AFF1,0.00011326004564380915,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1,AFF1
49265|SCML2,0.00012435889516866378,Homo sapiens,SCML2,tf,293T-Rex,None,None,0,SCML2
56852|KRAB,0.00019996503886032352,Homo sapiens,KRAB,other,K562,Erythroblast,Bone Marrow,0,KRAB
68851|NR3C1,0.00020317081950469148,Homo sapiens,NR3C1,tf,T47D,Embryonic Stem Cell,Breast,1,NR3C1
71057|ATF7IP,0.00031711074822070984,Homo sapiens,ATF7IP,cr,HeLa,Epithelium,Cervix,1,ATF7IP
74213|EZH2,0.0003615660819520605,Homo sapiens,EZH2,cr,SF8628,None,Pontine,1,EZH2
56666|HOXB13,0.00045531202564907383,Homo sapiens,HOXB13,tf,LHSAR,Epithelium,Prostate,1,HOXB13
38636|GATA6,0.0006624843935857001,Homo sapiens,GATA6,tf,LoVo,None,Colon,0,GATA6
74215|SUZ12,0.0006786062776007887,Homo sapiens,SUZ12,cr,SF8628,None,Pontine,1,SUZ12
50345|TP53,0.0015515831121833087,Homo sapiens,TP53,predicted transcription factor,HCT-116,None,Colon,1,TP53
76844|EBF3,0.0017351625056420974,Homo sapiens,EBF3,tf,SK-N-SH,None,None,1,EBF3
70100|TET2,0.0017803060697941372,Homo sapiens,TET2,cr,293T,None,None,1,TET2
67598|FOXA1,0.0019821073295480255,Homo sapiens,FOXA1,tf,CFPAC-1,None,Pancreatic ductal,1,FOXA1
38683|MAZ,0.002153795519387535,Homo sapiens,MAZ,tf,LoVo,None,Colon,0,MAZ
43550|C17orf96,0.0024139298363927346,Homo sapiens,C17orf96,not sure,HEK293T,Epithelium,Embryonic Kidney,1,C17orf96
62558|PLRG1,0.002440056807224848,Homo sapiens,PLRG1,,HepG2,Epithelium,Liver,1,PLRG1
71056|SETDB1,0.002447516172306515,Homo sapiens,SETDB1,cr,HeLa,Epithelium,Cervix,1,SETDB1
51467|GATA4,0.00253970535334347,Homo sapiens,GATA4,tf,HUES64,Embryonic Stem Cell,Embryo,1,GATA4
33495|ESR1,0.002674864582670123,Homo sapiens,ESR1,tf,TAM_R,Epithelium,Mammary Gland,1,ESR1
67684|ZBTB7A,0.002951996956572573,Homo sapiens,ZBTB7A,predicted transcription factor,None,Erythroblast,None,0,ZBTB7A
76572|CENPC,0.0035680355107503194,Homo sapiens,CENPC,other,HeLa,Epithelium,Cervix,1,CENPC
69231|CENPT,0.003578729393420881,Homo sapiens,CENPT,other,HeLa,Epithelium,Cervix,1,CENPT
56446|EHMT2,0.005089548143438749,Homo sapiens,EHMT2,cr,HEK293T,Epithelium,Embryonic Kidney,1,EHMT2
51434|PRDM1,0.0051599589429376655,Homo sapiens,PRDM1,tf,HUES64,Embryonic Stem Cell,Embryo,0,PRDM1
54134|CEBPB,0.005612603172470043,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1,CEBPB
48642|SPIB,0.0056966031500014155,Homo sapiens,SPIB,tf,OCI-Ly3,B Lymphocyte,Bone Marrow,1,SPIB
42944|RFX2,0.0061888019877983655,Homo sapiens,RFX2,tf,GP5d,None,Colon,0,RFX2
72793|LMNA,0.007019708704742,Homo sapiens,LMNA,not sure,HeLa,Epithelium,Cervix,1,LMNA
69521|MED1,0.007109020835290595,Homo sapiens,MED1,predicted transcription factor,A375,Melanoma Cell,None,1,MED1
64928|HES2,0.008906422723001527,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1,HES2
40024|BRD4,0.009591456474092423,Homo sapiens,BRD4,cr,SK-MEL-5,melanoma,None,0,BRD4
35963|HIST1H1B,0.009870497655345341,Homo sapiens,HIST1H1B,predicted chromatin regulator,IMR90,Fibroblast,Lung,0,HIST1H1B
54139|ATF4,0.010922966738682288,Homo sapiens,ATF4,tf,None,Mesenchymal Stem Cell,None,1,ATF4
41493|BMI1,0.011257914585800529,Homo sapiens,BMI1,cr,DU145,Epithelium,Prostate,1,BMI1
75280|ZBTB48,0.011347863631007316,Homo sapiens,ZBTB48,,U2OS,None,None,1,ZBTB48
51051|PIAS1,0.014581856309541109,Homo sapiens,PIAS1,other,VCaP,Epithelium,Prostate,1,PIAS1
75852|FOXO1,0.0147143817679697,Homo sapiens,FOXO1,tf,7250,Fibroblast,None,0,FOXO1
54107|DNMT1,0.014761031576736687,Homo sapiens,DNMT1,cr,PC-3,Epithelium,Prostate,1,DNMT1
5883|RXRA,0.015453708459220882,Homo sapiens,RXRA,tf,THP-1,Monocyte,Blood,1,RXRA
44699|LANA,0.015928360076909162,Homo sapiens,LANA,other,BEC,Endothelial Cell,Blood,1,LANA
73981|PRDM9,0.0175709172257195,Homo sapiens,PRDM9,predicted transcription factor,293T,None,None,0,PRDM9
50402|CREBBP,0.01809362566140554,Homo sapiens,CREBBP,cr,hMADS-3,Adipocyte,Adipose,0,CREBBP
72101|SMARCC1,0.018367322186147245,Homo sapiens,SMARCC1,cr,HCT-116,colorectal carcinoma derived cell line,None,1,SMARCC1
72450|NCOA1,0.0192228763640748,Homo sapiens,NCOA1,cr,U2OS,None,Bone,1,NCOA1
49879|FLI1,0.019320158873639567,Homo sapiens,FLI1,tf,A673,Polygonal,Muscle,0,FLI1
42723|HOXB4,0.01946698988575804,Homo sapiens,HOXB4,tf,LoVo,None,Colon,0,HOXB4
62587|MCM7,0.019893372085236588,Homo sapiens,MCM7,,K562,Erythroblast,Bone Marrow,1,MCM7
38798|ZBED4,0.01999988530650288,Homo sapiens,ZBED4,tf,LoVo,None,Colon,0,ZBED4
49603|ZNF486,0.02153715817299621,Homo sapiens,ZNF486,not sure,None,Embryonic Stem Cell,Embryo,1,ZNF486
38806|FOXO3,0.02160081927217329,Homo sapiens,FOXO3,tf,LoVo,None,Colon,0,FOXO3
4932|NANOG,0.02163071534496245,Homo sapiens,NANOG,tf,H1,Embryonic Stem Cell,Embryo,1,NANOG
77099|ZNF530,0.02222192330865717,Homo sapiens,ZNF530,tf,293T,None,None,1,ZNF530
54548|RBPJ,0.0238932243490998,Homo sapiens,RBPJ,tf,None,Fibroblast,None,0,RBPJ
63919|FOSL2,0.02398362512568686,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1,FOSL2
55660|NR0B2,0.025352474123525932,Homo sapiens,NR0B2,tf,HCT-116,None,Colon,1,NR0B2
1086|SMAD4,0.025587736690882882,Homo sapiens,SMAD4,predicted transcription factor,H9,Embryonic Stem Cell,Embryo,1,SMAD4
38794|SMAD3,0.02591786010957978,Homo sapiens,SMAD3,tf,LoVo,None,Colon,0,SMAD3
51455|FOXA2,0.02635404486755721,Homo sapiens,FOXA2,tf,HUES64,Embryonic Stem Cell,Embryo,1,FOXA2
73939|ZNF582,0.02675466468852471,Homo sapiens,ZNF582,,293T,None,None,1,ZNF582
68971|PR,0.02694695006325468,Homo sapiens,PR,predicted transcription factor,T47D,None,Breast,1,PR
54118|AGO2,0.028482050174551913,Homo sapiens,AGO2,other,K562,Erythroblast,Bone Marrow,0,AGO2
48704|SPI1,0.032339444697530736,Homo sapiens,SPI1,predicted transcription factor,None,Epithelium,Liver,1,SPI1
77242|ZMYND11,0.032437956162009514,Homo sapiens,ZMYND11,predicted chromatin regulator,DU145,Epithelium,Prostate,1,ZMYND11
4596|STAT6,0.03276843771518125,Homo sapiens,STAT6,tf,None,T Lymphocyte,Cord blood,0,STAT6
77049|ZNF74,0.03443119599273427,Homo sapiens,ZNF74,tf,293T,None,None,0,ZNF74
2654|PAX3,0.03491160402612554,Homo sapiens,PAX3,tf,Rh4,None,Muscle,1,PAX3
