,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
45999|FOS,0.034092158848607584,Homo sapiens,FOS,tf,MCF-10A,Epithelium,Breast,1,FOS
52960|NR3C1,0.03421835714504538,Homo sapiens,NR3C1,tf,Nalm6,B cell precursor,Blood,1,NR3C1
65186|EGR3,0.034344939191349184,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1,EGR3
46112|ATF2,0.03629027441477019,Homo sapiens,ATF2,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,ATF2
8415|SMAD1,0.037093253434211416,Homo sapiens,SMAD1,predicted transcription factor,None,Haematopoietic Progenitor Cell,Blood,1,SMAD1
2813|RXRG,0.037093253434211416,Homo sapiens,RXRG,tf,UPR9,Promyelocytic cell,Bone Marrow,1,RXRG
46212|FOSL1,0.037364118239705715,Homo sapiens,FOSL1,tf,HCT-116,None,Colon,1,FOSL1
6709|SRC,0.03750015529581779,Homo sapiens,SRC,not sure,OCI-Ly2,Epithelium,Mammary Gland,1,SRC
45618|TBP,0.03791069492773241,Homo sapiens,TBP,tf,GM12878,B Lymphocyte,Blood,1,TBP
46147|MTA3,0.03902342059060528,Homo sapiens,MTA3,tf,GM12878,B Lymphocyte,Blood,1,MTA3
46143|PML,0.03944748850402599,Homo sapiens,PML,tf,GM12878,B Lymphocyte,Blood,1,PML
45759|SMC3,0.04045156838663993,Homo sapiens,SMC3,predicted chromatin regulator,HeLa-S3,Epithelium,Cervix,1,SMC3
63118|ZNF83,0.04088819388300805,Homo sapiens,ZNF83,tf,K562,Erythroblast,Bone Marrow,1,ZNF83
72408|PARP1,0.04162439279104453,Homo sapiens,PARP1,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,PARP1
58808|MAF,0.041921862984830895,Homo sapiens,MAF,tf,None,Th1,None,1,MAF
77536|REL,0.04282461282027406,Homo sapiens,REL,tf,GM12878,Lymphoblastoid,None,1,REL
39978|TFAP2C,0.042976587582095535,Homo sapiens,TFAP2C,predicted transcription factor,A375,None,Skin,1,TFAP2C
77534|TFDP1,0.042976587582095535,Homo sapiens,TFDP1,tf,U266B1,None,None,1,TFDP1
64620|TRIM22,0.04312899781309449,Homo sapiens,TRIM22,,GM12878,B Lymphocyte,Blood,1,TRIM22
33545|GATA1,0.043281844336668866,Homo sapiens,GATA1,tf,None,Proerythroblast,Bone Marrow,1,GATA1
64174|ZNF580,0.04343512797614762,Homo sapiens,ZNF580,,HEK293,Epithelium,Embryonic Kidney,1,ZNF580
48765|EZH2,0.04405265015686261,Homo sapiens,EZH2,cr,None,Multiple myeloma,None,1,EZH2
46123|MEF2A,0.04405265015686261,Homo sapiens,MEF2A,tf,GM12878,B Lymphocyte,Blood,1,MEF2A
9320|NIPBL,0.045150333041525714,Homo sapiens,NIPBL,not sure,LCL,Lymphoblastoid,Blood,1,NIPBL
76585|SIX1,0.045150333041525714,Homo sapiens,SIX1,other,None,Cortex,Kidney,1,SIX1
46072|FOSL2,0.045150333041525714,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1,FOSL2
62634|HDAC2,0.04562745693727645,Homo sapiens,HDAC2,cr,K562,Erythroblast,Bone Marrow,1,HDAC2
44098|FOXP3,0.04594778542848084,Homo sapiens,FOXP3,tf,None,T Lymphocyte,Blood,1,FOXP3
70731|FOXK1,0.04691962344103223,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1,FOXK1
64349|ZNF644,0.04724720883321707,Homo sapiens,ZNF644,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZNF644
43064|JMJD6,0.048575922110658434,Homo sapiens,JMJD6,cr,HEK293T,Epithelium,Embryonic Kidney,1,JMJD6
75043|E2F1,0.048744091585917367,Homo sapiens,E2F1,tf,MDA-MB-231,None,Breast,1,E2F1
65116|FEZF1,0.048744091585917367,Homo sapiens,FEZF1,,HEK293,Epithelium,Embryonic Kidney,1,FEZF1
65156|ZSCAN22,0.04891272607749544,Homo sapiens,ZSCAN22,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN22
46130|BCL3,0.04959193052829562,Homo sapiens,BCL3,tf,GM12878,B Lymphocyte,Blood,1,BCL3
69247|SIX2,0.04993434405959934,Homo sapiens,SIX2,tf,None,Cortex,Kidney,1,SIX2
64781|JUNB,0.051851449553357104,Homo sapiens,JUNB,tf,GM12878,B Lymphocyte,Blood,1,JUNB
62861|ZNF584,0.051851449553357104,Homo sapiens,ZNF584,,K562,Erythroblast,Bone Marrow,1,ZNF584
65062|ZNF467,0.052028593573943696,Homo sapiens,ZNF467,,HEK293,Epithelium,Embryonic Kidney,1,ZNF467
56819|TFAP2A,0.052028593573943696,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1,TFAP2A
64318|ETV4,0.05220621805598058,Homo sapiens,ETV4,tf,HepG2,Epithelium,Liver,1,ETV4
38654|NFATC1,0.05220621805598058,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1,NFATC1
46206|CEBPB,0.05310157567196865,Homo sapiens,CEBPB,tf,HCT-116,None,Colon,1,CEBPB
58936|NRF1,0.05346311021157151,Homo sapiens,NRF1,tf,None,Epithelium,None,1,NRF1
49464|552-SKD,0.053644607453237216,Homo sapiens,552-SKD,other,MCF-7,Epithelium,Breast,1,552-SKD
45949|IRF1,0.0538265924156556,Homo sapiens,IRF1,tf,K562,Erythroblast,Bone Marrow,1,IRF1
2094|NFYA,0.05586084609082422,Homo sapiens,NFYA,tf,K562,Erythroblast,Bone Marrow,1,NFYA
4631|KAT5,0.05680533607789024,Homo sapiens,KAT5,cr,None,T Lymphocyte,Blood,1,KAT5
62715|TFAP4,0.056995734816056236,Homo sapiens,TFAP4,,HepG2,Epithelium,Liver,1,TFAP4
63407|POLR2AphosphoS5,0.05718663565384055,Homo sapiens,POLR2AphosphoS5,,None,iPSC,None,1,POLR2AphosphoS5
65031|ZNF24,0.05718663565384055,Homo sapiens,ZNF24,,HEK293,Epithelium,Embryonic Kidney,1,ZNF24
45714|TCF7L2,0.057378039383871524,Homo sapiens,TCF7L2,tf,HCT-116,None,Colon,1,TCF7L2
43234|CHRM2,0.057378039383871524,Homo sapiens,CHRM2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,CHRM2
50413|KLF11,0.05795527584305195,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
68856|FOXA1,0.05795527584305195,Homo sapiens,FOXA1,tf,ZR-75-1,Embryonic Stem Cell,Breast,1,FOXA1
63128|MNT,0.05834262910966044,Homo sapiens,MNT,tf,HepG2,Epithelium,Liver,1,MNT
35085|BCL6,0.05834262910966044,Homo sapiens,BCL6,predicted transcription factor,None,B Lymphocyte,None,1,BCL6
62529|ZNF175,0.058732012906889085,Homo sapiens,ZNF175,,K562,Erythroblast,Bone Marrow,1,ZNF175
356|CDX2,0.059516897268162165,Homo sapiens,CDX2,tf,Caco-2,Epithelium,Colon,1,CDX2
75848|CTCF,0.06011093742366909,Homo sapiens,CTCF,tf,Rh4,rhabdomyosarcoma,None,1,CTCF
65180|ZNF35,0.06030997915089231,Homo sapiens,ZNF35,,HEK293,Epithelium,Embryonic Kidney,1,ZNF35
33680|GATA3,0.06131293544526596,Homo sapiens,GATA3,tf,None,Th2,None,1,GATA3
49481|RPE,0.061717748049874135,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
53419|NCOR1,0.06192093532995575,Homo sapiens,NCOR1,cr,Kasumi-1,Myeloblast,Blood,1,NCOR1
64653|FOXJ2,0.06294471241095376,Homo sapiens,FOXJ2,tf,K562,Erythroblast,Bone Marrow,1,FOXJ2
69873|AFF4,0.06315104135665231,Homo sapiens,AFF4,tf,None,Th1,None,1,AFF4
42720|HOXA4,0.06356527892436452,Homo sapiens,HOXA4,tf,LoVo,None,Colon,1,HOXA4
50161|PR,0.06398162783340076,Homo sapiens,PR,predicted transcription factor,None,None,Prostate,1,PR
46245|ZEB1,0.06398162783340076,Homo sapiens,ZEB1,tf,HepG2,Epithelium,Liver,1,ZEB1
46082|PBX3,0.06461012333117395,Homo sapiens,PBX3,tf,A549,Epithelium,Lung,1,PBX3
45779|SMARCB1,0.06524340366441056,Homo sapiens,SMARCB1,cr,HeLa-S3,Epithelium,Cervix,1,SMARCB1
46356|RXRA,0.06545556394814532,Homo sapiens,RXRA,tf,SK-N-SH,Neuroblastoma cell,Brain,1,RXRA
5454|BCAT1,0.06630955944570377,Homo sapiens,BCAT1,not sure,LS180,Epithelium,Colon,1,BCAT1
63686|ZBTB8A,0.06695569924098138,Homo sapiens,ZBTB8A,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB8A
38174|EBNA3,0.06738915758698083,Homo sapiens,EBNA3,other,Mutu III,B Lymphocyte,None,1,EBNA3
76709|MGEA5,0.06826257752359778,Homo sapiens,MGEA5,other,BJAB,None,None,1,MGEA5
55466|NELFA,0.0689233562317866,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,0,NELFA
38585|TAF3,0.06936660730874845,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
70966|MED12,0.06981205081331825,Homo sapiens,MED12,predicted transcription factor,None,Progenitor Cells,None,1,MED12
76412|ESCO2,0.07138845305039816,Homo sapiens,ESCO2,other,None,None,None,1,ESCO2
39777|REPIN1,0.07138845305039816,Homo sapiens,REPIN1,predicted transcription factor,Kasumi-1,Myeloblast,Blood,1,REPIN1
73854|LMO1,0.07207235958375326,Homo sapiens,LMO1,not sure,Jurkat,T Lymphocyte,Blood,1,LMO1
43676|CDK2,0.07253108026788474,Homo sapiens,CDK2,not sure,T47D-MTVL,Epithelium,Mammary Gland,0,CDK2
43825|TERF1,0.07253108026788474,Homo sapiens,TERF1,predicted chromatin regulator,LCL,Lymphoblastoid,Blood,1,TERF1
46230|CEBPD,0.07276127766614937,Homo sapiens,CEBPD,tf,HepG2,Epithelium,Liver,1,CEBPD
46132|EGR1,0.07299203405767353,Homo sapiens,EGR1,tf,GM12878,B Lymphocyte,Blood,1,EGR1
75840|MYCN,0.07533049924325988,Homo sapiens,MYCN,tf,Rh4,rhabdomyosarcoma,None,1,MYCN
62840|SP3,0.07533049924325988,Homo sapiens,SP3,tf,HEK293,Epithelium,Embryonic Kidney,1,SP3
65106|ZNF384,0.07533049924325988,Homo sapiens,ZNF384,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF384
67599|KLF5,0.07533049924325988,Homo sapiens,KLF5,tf,CFPAC-1,None,Pancreatic ductal,1,KLF5
62947|ZNF766,0.07556745145208298,Homo sapiens,ZNF766,,K562,Erythroblast,Bone Marrow,1,ZNF766
63282|ZEB2,0.07676073866300967,Homo sapiens,ZEB2,,K562,Erythroblast,Bone Marrow,1,ZEB2
46195|TAF7,0.07700110620354852,Homo sapiens,TAF7,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,TAF7
71069|MBD3,0.07724204539148062,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,1,MBD3
45890|HCFC1,0.07772564146364973,Homo sapiens,HCFC1,tf,K562,Erythroblast,Bone Marrow,1,HCFC1
47273|KDM5B,0.07796829972107602,Homo sapiens,KDM5B,cr,T47D,Epithelium,Mammary Gland,1,KDM5B
38591|E2F7,0.07796829972107602,Homo sapiens,E2F7,tf,IMR90,Fibroblast,Lung,1,E2F7
65110|SP4,0.07796829972107602,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1,SP4
53303|FUS,0.07894468350717332,Homo sapiens,FUS,other,TSU-1621-MT,None,None,1,FUS
71067|GATAD2B,0.07919022054427337,Homo sapiens,GATAD2B,,HeLa,Epithelium,Cervix,1,GATAD2B
45615|CUX1,0.07919022054427337,Homo sapiens,CUX1,tf,GM12878,B Lymphocyte,Blood,1,CUX1
44563|EMX1,0.08042658606693702,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1,EMX1
55129|PPARG,0.08117537379053835,Homo sapiens,PPARG,tf,None,None,Adipose,1,PPARG
74357|NEUROD1,0.0814261350985418,Homo sapiens,NEUROD1,tf,D-341,None,None,1,NEUROD1
36821|KLF4,0.08243502495599497,Homo sapiens,KLF4,tf,MCF-7,Epithelium,Breast,1,KLF4
46173|NANOG,0.08268871186208204,Homo sapiens,NANOG,tf,H1,Embryonic Stem Cell,Embryo,1,NANOG
63294|ZNF335,0.08345329769113513,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
63477|POLR2H,0.08345329769113513,Homo sapiens,POLR2H,,K562,Erythroblast,Bone Marrow,1,POLR2H
64092|KLF8,0.08396596565722647,Homo sapiens,KLF8,,HEK293,Epithelium,Embryonic Kidney,1,KLF8
64414|HMBOX1,0.08448099490934996,Homo sapiens,HMBOX1,,K562,Erythroblast,Bone Marrow,1,HMBOX1
46306|THAP1,0.0847393966217207,Homo sapiens,THAP1,tf,K562,Erythroblast,Bone Marrow,1,THAP1
32777|BMI1,0.0847393966217207,Homo sapiens,BMI1,cr,None,Neural Progenitor Cell,None,0,BMI1
63362|C11orf30,0.08499839057682756,Homo sapiens,C11orf30,,K562,Erythroblast,Bone Marrow,1,C11orf30
42712|E2F3,0.08499839057682756,Homo sapiens,E2F3,tf,LoVo,None,Colon,1,E2F3
