Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
TRIM24,69201;1.08E-07,69203;5.04E-05,2404;4.85E-02,64948;7.39E-01,64947;8.54E-01
NRF1,58937;1.10E-07,58940;1.36E-07,64667;3.22E-07,58939;3.43E-07,74664;5.28E-07
SMAD4,74681;1.22E-07,1086;6.22E-02,74675;4.34E-01,47581;5.00E-01,47582;5.47E-01
MYC,36844;1.25E-07,38115;1.33E-07,666;1.43E-07,45745;7.85E-07,46011;1.38E-06
CDK8,57165;1.35E-07,57167;1.99E-06,57169;4.39E-06,43642;1.75E-05,34074;5.38E-03
IKZF2,64556;1.37E-07,64555;1.11E-05,,,
SRF,46148;1.45E-07,46211;2.97E-05,46312;2.99E-04,51591;5.11E-03,51596;8.39E-01
CHD2,45764;1.48E-07,45701;1.00E+00,45802;1.00E+00,45905;1.00E+00,45638;1.00E+00
E2F6,46297;1.49E-07,45898;1.12E-05,1978;1.09E-03,46177;1.62E-03,46071;1.00E+00
ASXL1,76682;1.53E-07,,,,
SUPT5H,53325;1.62E-07,43450;1.00E+00,64773;1.00E+00,64772;1.00E+00,70927;1.00E+00
TCF7L1,46140;1.90E-07,70804;5.37E-07,40166;1.30E-03,70803;4.46E-02,70802;1.59E-01
PAF1,55667;1.96E-07,36344;3.70E-01,36343;4.69E-01,36352;5.55E-01,55676;6.10E-01
ATF1,56053;2.02E-07,56054;7.21E-06,45871;1.95E-05,38852;9.84E-01,62892;9.91E-01
AFF1,73713;2.06E-07,73711;3.40E-04,72089;7.50E-03,69559;4.11E-01,34966;5.72E-01
SP2,64559;2.11E-07,64560;3.43E-07,65084;1.01E-06,38843;6.74E-01,46246;8.25E-01
NR3C1,68223;2.14E-07,46052;1.99E-05,68229;9.64E-05,68222;2.67E-04,68230;2.84E-04
PHF8,45411;2.20E-07,8790;1.37E-06,8789;2.65E-06,1629;9.98E-01,1313;9.99E-01
XRN2,58840;2.33E-07,58841;3.71E-07,58844;9.42E-07,36237;6.73E-01,58846;9.91E-01
MED1,40216;2.43E-07,33875;8.61E-07,73699;3.17E-06,40016;3.21E-06,40233;4.35E-06
RUNX3,46131;2.64E-07,,,,
E2F4,45951;2.98E-07,46000;2.10E-05,36812;3.90E-01,38714;5.64E-01,63740;6.01E-01
OGT,70759;3.07E-07,39911;9.96E-01,34001;1.00E+00,,
T,73454;3.19E-07,73453;3.62E-07,69884;4.39E-04,74830;5.26E-02,74831;6.99E-02
ZNF143,45629;3.25E-07,71042;5.15E-07,71040;6.24E-07,45688;2.62E-05,71041;4.46E-05
MAF,58808;3.28E-07,58809;4.82E-06,50111;2.95E-01,58807;1.00E+00,
KDM4A,45228;3.58E-07,8816;3.58E-07,,,
NFKB1,68051;3.62E-07,68048;8.45E-04,42698;5.76E-01,76401;9.34E-01,76400;9.48E-01
UBTF,45961;3.79E-07,71484;3.57E-01,64088;3.88E-01,38669;6.12E-01,64087;6.69E-01
KDM2B,73701;3.94E-07,58062;7.86E-05,58083;4.32E-04,58081;7.30E-04,58086;5.27E-03
TFAP2C,39978;4.36E-07,9508;1.55E-06,9510;4.41E-06,49630;2.38E-05,9509;6.18E-04
RUNX2,74117;4.84E-07,74116;3.11E-05,74546;4.88E-01,5373;8.67E-01,
WDR5,52436;4.90E-07,52432;2.59E-06,72758;5.50E-01,72759;5.68E-01,52434;6.32E-01
STAT1,41287;6.36E-07,41289;4.17E-06,1362;4.66E-05,41288;2.18E-04,45775;5.37E-04
NOTCH1,36765;7.20E-07,392;2.21E-05,73404;4.98E-01,75000;5.44E-01,73403;5.96E-01
FOSL2,46243;7.24E-07,54241;2.56E-02,46072;6.10E-02,63919;7.85E-02,62718;1.45E-01
CTCFL,55779;7.51E-07,55775;6.47E-03,55771;7.24E-03,55785;3.78E-01,55787;5.64E-01
ELF1,46127;8.00E-07,37578;8.00E-07,46254;9.61E-07,74430;2.84E-06,46266;7.91E-06
RARA,53300;8.66E-07,2811;2.72E-02,49614;1.07E-01,49615;3.51E-01,49616;5.11E-01
TFAP2A,56821;9.07E-07,56819;1.47E-06,56820;5.25E-06,2402;9.99E-05,2401;3.03E-04
KDM6B,48576;9.80E-07,48577;8.16E-01,48442;9.12E-01,48443;9.86E-01,
TAF7,46195;1.00E-06,64177;9.91E-01,64178;9.99E-01,46289;1.00E+00,
MXI1,45810;1.02E-06,45774;1.14E-04,45695;9.98E-01,45879;1.00E+00,46038;1.00E+00
AFF4,69873;1.06E-06,48994;1.60E-06,74309;5.01E-01,39916;5.75E-01,38227;6.13E-01
JUN,45874;1.39E-06,2078;1.39E-06,37354;7.17E-06,42727;2.04E-04,47288;1.84E-03
BCL6,35517;1.55E-06,58302;1.66E-03,58303;1.61E-02,39520;5.58E-01,51245;7.43E-01
SUMO2,55351;1.59E-06,55353;9.77E-05,55721;1.05E-04,55718;1.15E-04,55717;1.81E-04
CREM,64798;1.73E-06,38717;6.67E-01,64797;1.00E+00,,
SOX9,53493;2.05E-06,72770;5.83E-01,38809;5.93E-01,54616;5.93E-01,42747;9.99E-01
YY1,46226;2.09E-06,65204;3.82E-06,46303;6.69E-06,63431;6.78E-06,63430;9.21E-06
CEBPD,46230;2.11E-06,46294;9.99E-01,,,
REL,77536;2.47E-06,77537;1.00E+00,,,
EGR3,65186;2.63E-06,,,,
TP53,75042;2.84E-06,50345;4.70E-03,52106;7.76E-02,40289;1.27E-01,2791;1.41E-01
RBBP5,8820;2.96E-06,8794;1.00E+00,8793;1.00E+00,45421;1.00E+00,8795;1.00E+00
REST,46286;3.84E-06,46377;4.06E-06,46359;4.58E-06,46198;8.79E-06,46338;3.00E-05
MYB,50573;4.01E-06,50398;5.21E-06,58805;7.01E-05,58804;2.33E-02,58806;1.02E-01
STAG1,42588;4.33E-06,42462;2.54E-05,42567;1.25E-04,42332;3.05E-04,1493;3.57E-03
EGR2,65147;4.79E-06,64860;7.43E-05,65179;8.67E-05,64861;2.75E-04,42823;5.72E-01
GATA4,47598;5.10E-06,51467;7.38E-03,51468;1.22E-02,51463;5.42E-02,51465;1.66E-01
FOXO3,74682;5.48E-06,38806;6.30E-02,39906;1.09E-01,74680;2.34E-01,34350;4.03E-01
MBD3,71069;5.50E-06,41400;4.53E-01,71070;5.92E-01,71068;6.29E-01,41402;6.62E-01
ETV4,64317;5.78E-06,5924;3.30E-01,38770;5.71E-01,64318;9.96E-01,
INTS3,53323;6.52E-06,,,,
SMAD3,276;6.55E-06,47577;1.08E-02,1085;1.22E-02,47584;2.83E-02,39359;4.95E-02
HSF1,51863;7.16E-06,54574;4.98E-04,54573;3.32E-03,37134;2.69E-01,37108;2.90E-01
AR,36845;7.54E-06,56264;1.07E-05,72970;2.38E-04,56265;3.55E-04,56267;4.78E-04
ESR1,36819;7.86E-06,36104;2.84E-05,68323;8.13E-05,36825;8.54E-05,35046;1.20E-04
BRD3,43050;8.75E-06,43052;3.69E-04,43051;7.20E-04,43053;1.74E-03,35874;5.27E-01
SRC,6710;9.03E-06,6709;7.27E-03,72972;4.10E-01,39652;4.69E-01,39660;5.75E-01
PBX3,46358;9.56E-06,46121;6.29E-04,46082;1.32E-02,56901;6.00E-01,42859;1.00E+00
NEUROD1,74357;9.88E-06,74342;1.47E-05,74360;1.90E-04,74348;3.54E-04,74343;6.29E-04
NR2F2,36804;1.05E-05,46249;1.17E-04,63319;7.13E-04,62909;1.98E-02,46309;2.85E-02
CREBBP,42637;1.10E-05,42638;1.32E-05,73720;8.99E-04,2748;4.26E-02,50402;5.82E-02
ELK1,63321;1.11E-05,63322;6.01E-05,63432;2.62E-01,64165;5.29E-01,64166;9.20E-01
IKZF1,64735;1.14E-05,63180;5.43E-01,63179;5.57E-01,73235;7.21E-01,73239;7.24E-01
GLIS1,65214;1.15E-05,63689;7.62E-04,63690;4.66E-03,38673;6.51E-01,
KLF11,50413;1.19E-05,42728;5.54E-01,50414;1.00E+00,50412;1.00E+00,50415;1.00E+00
KDM4C,43684;1.26E-05,58138;5.54E-01,58137;5.68E-01,43685;5.71E-01,
FOSL1,46212;1.30E-05,47287;1.12E-02,63076;1.44E-01,75045;2.72E-01,42825;5.81E-01
TFAP4,74431;1.51E-05,74432;4.71E-05,62715;1.01E-03,62716;9.54E-01,
BCOR,35087;1.51E-05,64564;9.85E-01,64563;9.88E-01,35528;9.95E-01,
TCF7L2,45714;1.61E-05,8417;2.08E-02,45751;3.22E-02,45979;4.92E-02,43061;8.63E-02
RUNX1T1,40164;1.64E-05,39784;1.25E-01,35300;6.99E-01,39786;7.90E-01,58032;9.05E-01
RAG2,55543;1.66E-05,,,,
HDAC1,70763;1.70E-05,72354;1.59E-04,57641;2.97E-03,4118;4.40E-03,8774;4.50E-01
ZBTB48,75273;1.78E-05,75281;1.43E-04,75284;1.59E-04,75283;1.73E-04,75282;2.75E-04
TCF12,9198;1.79E-05,46120;2.18E-05,46362;1.06E-04,37602;1.34E-04,35308;2.98E-04
ZBTB7A,46295;1.82E-05,46224;3.39E-03,67684;8.89E-03,64475;2.46E-01,64474;6.50E-01
SMARCB1,45779;1.86E-05,1345;1.86E-05,33863;5.38E-01,58469;5.88E-01,33865;7.23E-01
SMC1A,56558;1.98E-05,56557;6.56E-05,38778;3.36E-04,71867;1.80E-01,71864;1.96E-01
KLF9,49949;2.22E-05,62800;3.41E-05,62637;1.39E-03,62799;9.01E-01,49951;9.77E-01
FOXA1,36842;2.23E-05,67738;3.42E-03,67598;5.94E-03,7323;8.10E-03,67596;1.10E-02
STAT5B,53632;2.35E-05,53630;3.64E-05,53629;1.93E-04,53631;7.50E-04,53634;2.01E-03
CNOT3,76965;2.39E-05,76964;1.04E-03,76966;5.54E-01,,
POLR3D,74907;2.39E-05,74909;6.43E-05,74906;1.08E-03,68065;3.81E-01,68061;5.24E-01
NANOG,46173;2.40E-05,955;9.62E-05,51514;2.90E-04,4932;6.52E-02,51520;1.06E-01
BHLHE40,45632;2.40E-05,64946;1.53E-04,42813;6.32E-01,45557;8.87E-01,7302;9.17E-01
RCOR1,45777;2.49E-05,45903;8.35E-05,45652;1.16E-02,48801;3.76E-02,63458;4.16E-01
HDAC2,46235;2.51E-05,8810;2.64E-04,45222;2.64E-04,46181;1.79E-03,70760;4.04E-03
EMX1,44562;2.71E-05,49178;1.74E-01,49179;5.15E-01,38788;5.86E-01,49183;7.00E-01
FOXP1,1013;2.87E-05,1012;1.82E-04,59447;1.26E-01,50256;3.16E-01,56275;4.43E-01
DAXX,54105;2.98E-05,54104;5.75E-04,,,
FOXM1,53254;2.99E-05,39443;4.55E-02,34995;1.35E-01,57118;3.66E-01,39495;3.90E-01
CTCF,33934;3.21E-05,45984;1.17E-04,46218;4.94E-04,5048;8.78E-04,45760;8.87E-04
GTF2F1,45737;3.78E-05,45683;1.00E+00,45878;1.00E+00,,
FAIRE,52153;3.89E-05,35740;9.10E-04,32875;2.21E-03,32874;7.06E-03,35739;1.18E-01
EBF1,46129;3.91E-05,48181;5.95E-01,48179;7.78E-01,59345;9.98E-01,59344;1.00E+00
NIPBL,53672;3.97E-05,53673;9.70E-05,53671;3.09E-04,71862;3.81E-01,71872;3.94E-01
HIF1A,49446;3.99E-05,58172;5.26E-04,49447;8.87E-04,44489;4.01E-01,47091;4.71E-01
CEBPB,46206;4.64E-05,45762;2.37E-04,54134;1.74E-02,54132;2.18E-02,54131;2.78E-02
PR,68966;4.78E-05,68967;4.49E-03,68968;1.16E-02,68975;2.85E-02,68971;8.34E-02
RXRA,46242;4.87E-05,46356;9.68E-04,5453;1.62E-02,5883;4.81E-02,46192;2.95E-01
KLF15,65197;5.00E-05,42729;5.69E-01,65198;8.44E-01,65072;9.90E-01,
IRF1,45925;5.09E-05,41301;8.22E-03,42725;1.22E-02,41302;2.25E-02,41303;9.61E-02
ZBTB8A,63686;5.39E-05,63685;1.36E-02,,,
SP3,62840;5.60E-05,62841;1.59E-04,38834;5.58E-01,,
GABP,63155;5.83E-05,63156;1.00E+00,,,
IRF4,40215;5.88E-05,48632;9.51E-04,48628;2.43E-02,48640;3.03E-02,48623;6.41E-02
TET2,70095;6.79E-05,70100;5.36E-03,70097;1.44E-02,70096;9.35E-02,70094;3.43E-01
RAD21,62608;7.13E-05,56040;7.13E-05,46252;4.06E-04,71321;5.51E-04,46164;5.70E-04
MBD2,64901;8.29E-05,53477;5.05E-01,48130;5.76E-01,48128;6.28E-01,53479;6.57E-01
HNF4A,45790;8.83E-05,7343;5.63E-04,371;5.20E-03,372;8.97E-02,42953;3.60E-01
ZBTB11,64291;8.89E-05,63304;6.17E-04,62870;1.42E-02,62871;1.57E-01,63303;9.99E-01
HOXA4,42720;9.06E-05,,,,
PPARG,69798;9.11E-05,69795;1.53E-03,69797;2.47E-03,69796;3.77E-02,55128;1.11E-01
XBP1,43400;9.20E-05,43399;4.29E-01,38803;5.68E-01,43398;9.47E-01,43401;9.81E-01
CBX5,63411;9.42E-05,48598;1.50E-01,35875;5.44E-01,48605;5.48E-01,63410;1.00E+00
SP4,65111;9.43E-05,65110;4.87E-04,65112;9.99E-01,46179;1.00E+00,
CBX3,46209;9.62E-05,9231;4.33E-01,9232;4.52E-01,9236;5.01E-01,9237;5.16E-01
598-SKD,49467;1.06E-04,49466;1.71E-04,49461;8.56E-04,49468;1.08E-01,49462;4.57E-01
ELL2,49003;1.17E-04,1143;1.95E-01,1144;3.49E-01,55648;4.19E-01,55645;5.32E-01
GATA3,33679;1.19E-04,33680;2.28E-03,46310;4.61E-03,56401;3.59E-02,67517;5.40E-02
ZBTB33,63757;1.27E-04,63756;6.33E-03,63347;6.88E-01,48276;7.13E-01,46229;7.65E-01
TRIM25,77300;1.32E-04,77299;2.78E-04,77298;4.71E-01,62995;6.44E-01,62994;7.38E-01
EZH2,41788;1.51E-04,74213;1.09E-03,43542;2.07E-03,43544;1.29E-02,45466;1.95E-02
USF1,46124;1.71E-04,46205;7.60E-04,46365;9.31E-04,46171;9.83E-01,46064;9.98E-01
NR2F1,56818;1.81E-04,56817;1.36E-03,38640;5.54E-01,35628;8.82E-01,64996;9.99E-01
NCOR1,53419;1.83E-04,39655;2.39E-01,39656;5.78E-01,8785;6.61E-01,45405;7.49E-01
TBX21,33678;1.83E-04,64376;3.31E-02,64375;9.98E-01,,
TBL1X,8564;1.85E-04,,,,
ATF3,46217;2.18E-04,68464;1.08E-02,63684;1.90E-02,62975;3.64E-02,32784;1.33E-01
TRIM28,52087;2.22E-04,49606;4.26E-04,46046;5.67E-01,49609;6.00E-01,1177;6.28E-01
ZNF467,65062;2.26E-04,,,,
ZNF335,63294;2.29E-04,63295;3.37E-04,70558;5.60E-01,70557;5.68E-01,70555;6.94E-01
CPSF3L,53330;2.43E-04,49011;7.10E-01,49022;7.20E-01,49012;9.43E-01,49009;9.97E-01
ZEB2,63535;2.48E-04,63536;2.59E-02,63283;8.34E-01,62509;9.98E-01,63282;9.98E-01
MITF,42179;2.65E-04,42177;4.87E-02,50853;4.97E-01,52397;5.04E-01,50900;5.54E-01
NELFA,43451;2.68E-04,55467;1.00E+00,55466;1.00E+00,55465;1.00E+00,55468;1.00E+00
SMAD2/3,1082;2.68E-04,1083;2.03E-02,1080;7.98E-02,1081;5.45E-01,51566;5.88E-01
ARRB1,50162;2.70E-04,44055;5.44E-01,44056;5.58E-01,50152;9.98E-01,
THAP1,46306;2.73E-04,9211;8.06E-01,,,
SPIB,48625;2.79E-04,48642;1.50E-02,48638;1.68E-02,48630;3.20E-01,48634;3.69E-01
POU2F2,46115;3.13E-04,46157;1.00E+00,,,
ZNF692,63537;3.36E-04,63538;1.55E-01,,,
NR4A1,68310;3.39E-04,68309;3.91E-04,7489;4.69E-01,42741;7.37E-01,62815;9.94E-01
NR1H3,69802;3.50E-04,69799;4.13E-04,69800;4.36E-03,69801;5.18E-03,41168;6.96E-01
ETV1,63177;3.63E-04,39372;6.07E-04,534;6.03E-02,5931;7.76E-01,63176;1.00E+00
NR1H2,69804;3.66E-04,69803;5.46E-04,69806;4.47E-02,69805;4.92E-01,42777;5.44E-01
GATAD2B,71067;3.68E-04,63454;5.47E-01,63455;7.08E-01,,
SCML2,49265;3.73E-04,50020;8.78E-02,50013;3.09E-01,49258;5.19E-01,49257;5.21E-01
JMJD1C,59001;3.82E-04,59006;4.56E-01,59004;9.90E-01,57960;1.00E+00,
RFX5,45730;3.99E-04,45823;1.61E-02,45692;1.45E-01,42799;5.44E-01,45893;9.03E-01
ZNF341,62931;4.02E-04,65129;8.67E-03,62930;9.97E-01,,
HBP1,64038;4.03E-04,38726;8.56E-01,64039;1.00E+00,,
CHRM2,43234;4.29E-04,56276;1.47E-01,34675;2.16E-01,52573;2.76E-01,34677;5.38E-01
TCF4,72366;4.45E-04,51609;1.46E-01,54667;2.40E-01,54668;3.24E-01,5456;3.87E-01
SAP30,8821;4.59E-04,45234;4.59E-04,8799;9.72E-01,8800;1.00E+00,45419;1.00E+00
ELF3,67615;4.63E-04,67597;9.70E-03,38646;5.91E-01,,
CBFB,37604;4.67E-04,74545;4.67E-01,38665;5.59E-01,37603;9.97E-01,37606;1.00E+00
OTX2,74349;5.47E-04,51522;4.70E-03,74344;7.05E-03,74354;1.95E-02,74351;4.53E-02
TFDP1,62551;5.47E-04,62550;9.92E-01,77534;9.99E-01,77535;1.00E+00,38731;1.00E+00
CDX2,356;5.62E-04,357;8.72E-02,5460;9.35E-02,5461;2.40E-01,36710;2.77E-01
KRAB,56852;6.00E-04,56842;1.57E-02,56854;4.04E-02,56848;4.53E-02,56846;1.23E-01
PMEL,76415;6.26E-04,76416;3.34E-01,76414;5.38E-01,76009;5.50E-01,76413;9.87E-01
KLF8,64091;6.60E-04,64092;5.17E-03,,,
GATA2,8412;7.32E-04,52057;1.80E-02,45852;4.19E-02,58872;1.10E-01,54397;1.30E-01
ZNF589,64008;7.78E-04,64009;9.45E-01,,,
ZNF263,45726;7.90E-04,42885;5.95E-01,2157;6.14E-01,65140;6.18E-01,2158;8.13E-01
KMT2D,68627;7.92E-04,74823;3.87E-01,74822;5.82E-01,56481;9.92E-01,68638;9.96E-01
ZFP64,65123;8.42E-04,65122;1.29E-03,65130;5.44E-01,63982;8.60E-01,63981;8.89E-01
PATZ1,64981;8.42E-04,38668;7.13E-01,65119;9.41E-01,64982;9.99E-01,
STAT3,45997;8.43E-04,34236;2.73E-02,46002;3.30E-02,46006;3.38E-02,45771;7.67E-02
EGLN2,49448;8.72E-04,,,,
ZMYND8,76498;9.03E-04,76856;9.33E-01,76851;9.48E-01,76857;9.92E-01,76499;9.99E-01
ATF7IP,71057;9.63E-04,2972;6.48E-01,,,
FOS,1741;1.01E-03,1990;2.57E-03,45999;3.33E-03,46004;9.76E-03,46005;2.35E-02
UHRF2,76568;1.02E-03,,,,
SOX4,71746;1.03E-03,71747;1.52E-03,71748;2.57E-03,47591;5.50E-01,38749;5.88E-01
PRDM11,52170;1.14E-03,52171;8.22E-01,,,
ZNF479,77112;1.21E-03,,,,
BRD2,35878;1.28E-03,44595;3.93E-01,53954;5.20E-01,49544;5.86E-01,49543;8.53E-01
NKX2-1,35474;1.29E-03,36411;1.74E-01,74049;5.58E-01,38674;5.59E-01,74050;7.24E-01
SMARCA4,33440;1.37E-03,64633;5.57E-03,4543;1.89E-02,67496;3.58E-02,5227;5.73E-02
HOXB13,56666;1.37E-03,56667;1.84E-02,56668;6.02E-02,56663;1.19E-01,38729;4.13E-01
SMC3,45759;1.39E-03,2898;5.58E-01,2899;6.09E-01,34011;6.86E-01,45914;7.69E-01
ZXDC,77256;1.52E-03,,,,
BACH1,45690;1.65E-03,64377;5.73E-02,45900;5.04E-01,42751;5.46E-01,64378;7.92E-01
GATA6,50979;1.89E-03,38636;1.99E-03,51478;1.28E-02,51476;1.48E-02,47603;2.21E-01
YAP1,54609;2.00E-03,54675;1.78E-02,54608;2.11E-02,54676;3.11E-02,55291;1.38E-01
SUZ12,74215;2.04E-03,38163;3.56E-01,45233;3.62E-01,8823;3.62E-01,74199;3.72E-01
ZEB1,46245;2.15E-03,67610;4.09E-01,64828;6.57E-01,64829;8.81E-01,46139;1.00E+00
TEAD4,46189;2.16E-03,46107;5.15E-03,46210;3.16E-02,46075;1.54E-01,70162;4.27E-01
FOXA2,52682;2.44E-03,52681;4.01E-02,37366;4.70E-02,51459;8.45E-02,51455;8.58E-02
TERC,32856;2.69E-03,32853;9.01E-01,32848;9.97E-01,32850;9.99E-01,
KDM1A,55324;2.73E-03,68117;7.99E-02,68121;2.32E-01,68118;3.20E-01,55323;3.64E-01
ZBTB14,65146;2.77E-03,,,,
ZBTB17,64073;2.80E-03,64074;3.58E-02,49276;1.97E-01,47489;2.98E-01,47490;4.46E-01
SNAI2,48338;3.14E-03,48340;1.62E-02,48339;2.32E-01,48337;2.38E-01,48341;4.53E-01
552-SKD,49464;3.31E-03,49465;7.29E-03,49463;1.07E-02,49460;6.52E-01,49459;8.05E-01
ETV6,74647;3.49E-03,74648;1.52E-01,38801;5.38E-01,,
RELB,76402;3.53E-03,76403;1.45E-02,68053;2.17E-02,68052;2.02E-01,42745;5.50E-01
PDX1,52147;3.86E-03,49200;2.84E-01,38760;3.30E-01,,
JARID2,41793;4.33E-03,41801;2.38E-01,41790;2.77E-01,41812;5.71E-01,41820;5.95E-01
FOXO1,54243;4.47E-03,75852;4.92E-02,58300;1.44E-01,75851;4.88E-01,75853;7.55E-01
EBF3,76844;5.21E-03,76846;1.01E-01,76848;4.91E-01,76845;5.61E-01,76847;7.88E-01
EOMES,1006;5.27E-03,38649;5.44E-01,51448;8.71E-01,51445;9.80E-01,
ZNF584,62861;5.58E-03,62862;4.78E-02,73938;4.90E-01,,
MTA2,63213;5.87E-03,63212;4.07E-02,63874;4.29E-01,63873;4.41E-01,63518;9.42E-01
ZBTB26,65120;6.99E-03,65121;9.95E-01,,,
C17orf96,43550;7.06E-03,43552;4.69E-01,,,
RFX1,62624;7.27E-03,62623;1.04E-01,64526;1.92E-01,64525;2.56E-01,62593;4.31E-01
PLRG1,62558;7.38E-03,62557;3.26E-01,,,
KAT5,4632;7.42E-03,68490;9.58E-01,4631;1.00E+00,,
SP7,63654;7.43E-03,63653;1.01E-02,,,
SETDB1,71056;7.46E-03,2974;2.22E-01,2976;9.45E-01,2123;9.69E-01,46045;9.78E-01
L3MBTL2,63813;7.50E-03,2084;8.63E-01,2085;9.51E-01,63814;1.00E+00,
KLF5,67599;7.72E-03,51508;5.37E-01,42955;5.76E-01,42939;5.93E-01,47593;6.78E-01
MAFF,45801;7.89E-03,42840;5.38E-01,45950;8.84E-01,,
ZNF701,77258;8.11E-03,77057;5.35E-01,,,
ZNF600,62555;8.42E-03,62554;3.67E-02,,,
TAL1,44433;9.12E-03,44435;3.13E-02,67772;1.17E-01,9199;2.25E-01,37390;2.36E-01
WDHD1,77259;1.01E-02,77260;9.50E-01,,,
CENPC,76572;1.07E-02,76574;9.59E-02,76573;5.64E-01,,
CENPT,69231;1.08E-02,69232;2.96E-02,69235;7.57E-02,69236;2.75E-01,69233;5.68E-01
ZNF519,77103;1.08E-02,,,,
MYH11,37625;1.10E-02,37608;1.49E-02,37623;1.00E+00,37589;1.00E+00,
SOX2,67317;1.26E-02,44230;1.41E-01,44227;1.66E-01,4931;2.61E-01,67318;3.31E-01
MAFK,45746;1.32E-02,45687;9.93E-02,45815;1.74E-01,45864;2.17E-01,45817;3.65E-01
PRDM1,51434;1.47E-02,51435;2.45E-01,51433;4.13E-01,45747;4.67E-01,51436;5.07E-01
RB1,49416;1.49E-02,1871;2.65E-01,49422;5.99E-01,49423;6.80E-01,1873;6.81E-01
EHMT2,56446;1.55E-02,56456;2.25E-02,56447;3.29E-02,56454;8.02E-02,56463;1.35E-01
NFIC,46101;1.61E-02,46343;9.95E-01,46240;1.00E+00,46111;1.00E+00,
CHD1,8807;1.64E-02,36348;4.49E-01,74561;5.53E-01,74562;6.00E-01,74565;6.35E-01
ATF2,63009;1.87E-02,64957;3.47E-01,64958;3.51E-01,74640;5.68E-01,63008;9.37E-01
RFX2,42944;1.91E-02,42930;7.84E-01,38761;9.87E-01,,
ZNF175,62529;2.02E-02,62713;1.56E-01,65070;4.77E-01,62714;5.69E-01,62530;9.94E-01
TET3,39719;2.05E-02,33988;9.28E-01,43669;9.54E-01,,
LMNA,72793;2.10E-02,72799;1.99E-01,34444;5.12E-01,44490;5.44E-01,34446;5.44E-01
GRHL3,74688;2.20E-02,33916;2.02E-01,74687;8.02E-01,,
PIAS1,71205;2.40E-02,71207;2.69E-02,55355;4.25E-02,51051;4.29E-02,51052;8.37E-02
MRE11A,51838;2.43E-02,51839;9.97E-01,,,
