Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
TBX5,MS00217;1.40E-01,MS00216;1.95E-01,,,
Snai1,MC00183;1.41E-01,,,,
ZBTB6,M00085;1.43E-01,,,,
GLI1,M01037;1.43E-01,,,,
NR6A1,M00526;1.43E-01,,,,
MEF2D,MS00076;1.43E-01,,,,
RREB1,MA0073;1.44E-01,,,,
Stat5b,MC00204;1.44E-01,,,,
NFAT5,MS00106;1.44E-01,,,,
HOXB9,UP00207;1.46E-01,,,,
DMRT2,M01147;1.46E-01,,,,
Gata2,MC00325;1.47E-01,,,,
Hoxd11,UP00117;1.47E-01,,,,
HNF4A,UP00066;1.48E-01,MC00432;8.74E-01,,,
Rbfox2,MC00416;1.49E-01,,,,
ZBTB12,UP00019;1.49E-01,,,,
JUN,MC00321;1.51E-01,,,,
CEBPD,MS00299;1.51E-01,M00621;3.35E-01,,,
Esr1,MC00295;1.52E-01,,,,
Rest,MC00125;1.52E-01,,,,
ONECUT2,MS00679;1.53E-01,,,,
PHOX2B,MS00593;1.53E-01,,,,
NR2F2,M00155;1.54E-01,,,,
CTCF,MC00128;1.55E-01,,,,
GCM1,MS00047;1.55E-01,MS00048;1.81E-01,,,
FOXF2,MA0030;1.55E-01,,,,
Otx1,MS00586;1.55E-01,,,,
Nkx2-5,MC00178;1.55E-01,,,,
ARID5B,M00454;1.56E-01,,,,
PATZ1,M00491;1.57E-01,,,,
Zfx,MC00328;1.57E-01,,,,
EVX2,MS00455;1.57E-01,,,,
ZNF263,MC00192;1.58E-01,,,,
GLIS3,MS00046;1.59E-01,,,,
POU2F2,MS00134;1.60E-01,MC00287;5.52E-01,,,
BRCA1,MC00299;1.62E-01,,,,
SMAD2/3,MC00223;1.62E-01,,,,
Hoxb8,UP00263;1.62E-01,,,,
ELF4,MS00834;1.63E-01,,,,
T,MS00218;1.63E-01,,,,
SP4,MS00235;1.63E-01,,,,
STAT5B,MC00452;1.64E-01,,,,
ZBTB33,MC00418;1.64E-01,M01119;4.54E-01,,,
Rarg,MS00705;1.65E-01,MS00704;1.78E-01,MC00476;3.49E-01,,
Gmeb1,UP00084;1.67E-01,,,,
EGR4,MS00678;1.68E-01,,,,
Tcfap2b,UP00010;1.70E-01,,,,
POLR2B,MC00505;1.71E-01,,,,
Dbx1,M01483;1.72E-01,,,,
Dbp,MS00316;1.74E-01,,,,
Max,MC00461;1.76E-01,,,,
ESRRA,MS00829;1.77E-01,,,,
ZNF238,MS00390;1.78E-01,,,,
Mxi1,MC00373;1.78E-01,,,,
Ppara,MC00134;1.78E-01,,,,
RBPJ,M01112;1.78E-01,,,,
Hoxd8,UP00168;1.79E-01,,,,
BCL11A,MC00474;1.81E-01,,,,
FOXO1,MS00375;1.81E-01,MS00376;7.02E-01,,,
GLI3,M01596;1.82E-01,,,,
Hnf4a,MC00344;1.85E-01,,,,
Homez,UP00114;1.85E-01,,,,
SOX5,UP00091;1.85E-01,,,,
EVX1,MS00454;1.86E-01,,,,
RXRG,MS00694;1.86E-01,,,,
Foxf1a,M00294;1.89E-01,,,,
LMO2,MC00162;1.90E-01,,,,
HOXB6,UP00259;1.90E-01,,,,
Pax3,MC00260;1.90E-01,,,,
BCL6B,MS00011;1.93E-01,,,,
HMX3,MS00475;1.94E-01,,,,
TFAP2C,MC00374;1.94E-01,,,,
HIC2,MS00057;1.95E-01,,,,
ARID3A,UP00078;1.95E-01,,,,
NFIX,MS00115;1.97E-01,MS00822;2.55E-01,,,
SOX7,MS00770;1.97E-01,MS00769;3.19E-01,,,
Nr2e1,MS00668;1.99E-01,,,,
CREB3,MS00308;2.00E-01,,,,
SP8,MS00246;2.01E-01,,,,
Gsc,UP00112;2.01E-01,,,,
Zfp691,UP00095;2.01E-01,,,,
PLAGL1,UP00088;2.01E-01,,,,
MEIS1::HOXA9,M00420;2.01E-01,,,,
FOXK1,MS00371;2.02E-01,,,,
MLXIPL,MS00265;2.02E-01,,,,
Sox11,UP00030;2.03E-01,MS00795;2.89E-01,,,
MYC,MC00394;2.03E-01,,,,
Foxj1,UP00041;2.05E-01,,,,
BHLHA15,MS00245;2.07E-01,,,,
EGR1,MC00320;2.08E-01,,,,
Tead4,MC00157;2.08E-01,,,,
IKZF2,M01004;2.08E-01,,,,
Bhlhb2,MS00252;2.13E-01,,,,
Nkx6-3,UP00238;2.15E-01,,,,
MYF6,MS00269;2.15E-01,,,,
CLOCK,MS00253;2.15E-01,,,,
Dmrta1,M01149;2.17E-01,,,,
PKNOX1,MS00091;2.18E-01,,,,
Foxa1,MC00104;2.20E-01,,,,
HLF,MS00317;2.22E-01,,,,
Tcf7,MS00054;2.25E-01,,,,
ZNF740,MS00445;2.27E-01,,,,
RELA,MC00193;2.29E-01,,,,
EOMES,MC00276;2.34E-01,,,,
SPDEF,MS00033;2.35E-01,,,,
ZBTB16,M01075;2.37E-01,,,,
RHOXF1,MS00609;2.37E-01,,,,
Rxrb,MS00708;2.39E-01,,,,
NR1H4,M01268;2.41E-01,,,,
Stat5a,MC00205;2.41E-01,,,,
TGIF1,MS00094;2.44E-01,,,,
GSX1,MS00465;2.45E-01,,,,
HEY1,MS00258;2.46E-01,,,,
SIX2,UP00159;2.47E-01,,,,
Zfp187,UP00082;2.49E-01,,,,
TFE3,MS00288;2.50E-01,,,,
SOX10,MS00744;2.53E-01,MS00740;5.44E-01,MA0442;7.01E-01,,
Zfp740,MS00512;2.53E-01,,,,
Nfic,MC00475;2.55E-01,,,,
GLIS1,MS00024;2.57E-01,,,,
FOXA2,MC00217;2.57E-01,,,,
EPAS1,MC00224;2.58E-01,,,,
PAX9,MS00128;2.58E-01,,,,
PAX7,MS00126;2.62E-01,,,,
TEAD4,MS00224;2.62E-01,,,,
Hoxc9,MC00402;2.63E-01,,,,
ESR1,MC00335;2.63E-01,,,,
Sox14,UP00004;2.65E-01,,,,
TCF3,M00222;2.67E-01,UP00058;4.85E-01,,,
ONECUT3,MS00690;2.71E-01,,,,
BHLHB3,MS00248;2.71E-01,,,,
RARB,MS00811;2.75E-01,,,,
NR2E3,M01650;2.75E-01,MA0164;2.95E-01,,,
Cdx2,MC00455;2.75E-01,,,,
CDX1,MS00425;2.75E-01,,,,
FOXO3,MS00380;2.78E-01,MS00378;6.06E-01,,,
TCF7L2,MC00309;2.81E-01,,,,
ZNF628,M01081;2.82E-01,,,,
TBX15,MS00192;2.82E-01,,,,
Obox2,M01364;2.86E-01,,,,
STAT5A,MC00453;2.89E-01,,,,
Hoxd13,MS00520;2.89E-01,MS00519;3.18E-01,,,
NR4A2,MS00665;2.92E-01,,,,
HES7,MS00256;2.93E-01,,,,
Hic1,MS00101;2.93E-01,,,,
NKX2-8,MS00571;2.94E-01,,,,
SOX13,UP00096;2.96E-01,,,,
Hoxd12,UP00177;3.00E-01,,,,
Meis2,MS00087;3.02E-01,MS00086;9.11E-01,,,
Egr2,MC00430;3.03E-01,,,,
GTF2I,M00706;3.06E-01,,,,
HMX2,MS00474;3.11E-01,,,,
TP73,MC00132;3.13E-01,,,,
SOX14,MS00748;3.13E-01,,,,
Runx1,MC00413;3.16E-01,,,,
RFX4,UP00056;3.17E-01,,,,
KLF16,MS00146;3.18E-01,,,,
Obox3,M01466;3.20E-01,,,,
TP63,MC00439;3.20E-01,,,,
GATA3,MC00119;3.21E-01,,,,
PPARA,M01282;3.24E-01,,,,
Mlx,MS00270;3.27E-01,,,,
Myc,MC00407;3.27E-01,,,,
SCRT1,MS00179;3.31E-01,,,,
NEUROD2,MS00271;3.36E-01,,,,
Msx3,MS00564;3.37E-01,,,,
ZBTB7C,MS00323;3.37E-01,,,,
HIC1,UP00035;3.37E-01,,,,
THRA,MS00709;3.40E-01,,,,
Pdx1,MC00165;3.43E-01,,,,
MAX,MC00124;3.47E-01,,,,
SPI1,MC00151;3.47E-01,,,,
STAT1,MC00348;3.48E-01,,,,
BHLHB2,MS00247;3.48E-01,,,,
Osr1,UP00027;3.52E-01,,,,
Sox6,MC00305;3.58E-01,,,,
SREBF2,M01177;3.69E-01,MS00281;6.50E-01,,,
PRDM1,MS00168;3.72E-01,,,,
Hmx2,UP00155;3.73E-01,,,,
NR2F1,MA0017;3.75E-01,MS00657;5.56E-01,,,
FOXO6,MS00386;3.81E-01,MS00384;3.88E-01,,,
ATF3,MC00473;3.81E-01,,,,
Dmrtc2,M01151;3.84E-01,,,,
TBP,MA0386;3.84E-01,MA0108;5.42E-01,,,
MAFB,UP00045;3.90E-01,,,,
PKNOX2,MS00092;3.94E-01,,,,
OTX1,MS00582;3.98E-01,,,,
Sox8,UP00051;4.00E-01,,,,
Spic,MS00041;4.03E-01,,,,
LEF1,MS00051;4.10E-01,,,,
Tp53,MS00718;4.17E-01,MS00717;4.57E-01,,,
Obox1,M01450;4.21E-01,,,,
IRF1,M00062;4.24E-01,,,,
Myod1,MC00369;4.25E-01,,,,
ZEB1,MA0103;4.28E-01,,,,
FOXH1,MC00304;4.29E-01,M00809;4.33E-01,,,
Bcl6,MC00111;4.34E-01,,,,
OLIG1,MS00276;4.42E-01,,,,
Osr2,UP00052;4.44E-01,,,,
HES5,MS00255;4.44E-01,,,,
GATA5,MS00045;4.46E-01,,,,
Olig2,MC00341;4.49E-01,,,,
Sox12,UP00101;4.53E-01,,,,
CDX2,MC00389;4.56E-01,,,,
HMX1,MS00473;4.57E-01,,,,
TBX18,M01262;4.60E-01,,,,
HEY2,MS00260;4.64E-01,,,,
SF1,M01132;4.76E-01,,,,
NEUROG2,MS00272;4.81E-01,,,,
TCF4,MC00219;4.82E-01,MS00285;6.43E-01,,,
MNT,MS00267;4.83E-01,,,,
TFEB,MS00289;4.91E-01,,,,
Lbx2,UP00120;4.91E-01,,,,
ONECUT1,MS00667;4.93E-01,,,,
NFIA,MS00820;4.96E-01,,,,
BHLHE23,MS00250;4.97E-01,,,,
PBX3,MC00281;5.00E-01,,,,
NRL,MS00338;5.02E-01,,,,
SOX15,MS00750;5.02E-01,,,,
MESP1,MS00264;5.19E-01,,,,
SOX18,MS00753;5.26E-01,,,,
Nr5a2,MC00352;5.47E-01,,,,
Atoh1,MS00244;5.49E-01,MC00414;8.21E-01,,,
TBX20,MS00202;5.59E-01,,,,
Tcf3,MC00265;5.60E-01,,,,
NFIC,MA0161;5.64E-01,,,,
TGIF2,MS00096;5.65E-01,,,,
RXRB,MS00692;5.75E-01,,,,
NR2F6,M01728;5.76E-01,MS00658;6.47E-01,,,
MAFA,M01709;5.80E-01,,,,
Npas4,MC00370;5.89E-01,,,,
TBR1,MS00191;5.93E-01,,,,
NFATC2,MA0152;5.95E-01,,,,
ATF5,M01295;5.95E-01,,,,
Nr1d1,MC00524;5.96E-01,,,,
Sox15,UP00075;5.97E-01,,,,
TFEC,MS00808;6.02E-01,,,,
NFIL3,MS00337;6.04E-01,,,,
Rarb,MS00700;6.14E-01,,,,
ZNF410,MS00412;6.14E-01,,,,
HOXC9,UP00197;6.20E-01,,,,
Nr2f6,MS00669;6.22E-01,,,,
Srebf1,MS00282;6.40E-01,,,,
TCF7L1,MS00053;6.43E-01,,,,
ZNF713,MS00731;6.55E-01,,,,
CEBPE,MS00300;6.84E-01,,,,
BHLHE41,MS00251;6.96E-01,,,,
Obox6,M01445;6.97E-01,,,,
USF1,MC00248;7.12E-01,,,,
MLX,MS00266;7.29E-01,,,,
NFIB,MS00114;7.38E-01,,,,
BHLHE22,MS00249;7.39E-01,,,,
Pknox2,MS00093;7.39E-01,,,,
TBX22,M01195;7.41E-01,,,,
Esrra,MS00641;7.44E-01,,,,
TCF12,MC00126;7.54E-01,,,,
Zfp423,MA0116;7.54E-01,,,,
Rxra,MC00471;7.59E-01,,,,
ZSCAN4,MS00490;7.68E-01,,,,
CUX2,MS00634;7.68E-01,,,,
TFAP4,MS00287;7.77E-01,,,,
RORB,M01722;7.79E-01,,,,
MEIS2,MS00083;7.90E-01,,,,
TGIF2LX,MS00095;8.17E-01,,,,
Mafk,UP00044;8.24E-01,,,,
Neurod1,MC00354;8.24E-01,,,,
NR1I2,M00964;8.27E-01,,,,
NFATC1,MC00211;8.28E-01,,,,
Hmx3,M00433;8.32E-01,,,,
ATF6,M00483;8.37E-01,,,,
Usf2,MC00169;8.61E-01,,,,
FIGLA,MS00254;8.65E-01,,,,
MYOG,M00712;8.94E-01,,,,
Rxrg,MC00511;8.95E-01,,,,
TBX19,MS00194;8.95E-01,,,,
SREBF1,M00749;8.98E-01,M00220;9.15E-01,,,
ID4,MS00261;9.12E-01,,,,
Sox7,UP00034;9.35E-01,,,,
SNAI2,MS00201;9.47E-01,,,,
Meis1,MC00507;9.56E-01,,,,
ZNF354C,MA0130;9.77E-01,,,,
TBX1,MS00197;9.79E-01,,,,
Myf5,MC00195;9.98E-01,,,,
