Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
STAT1,41288;1.23E-06,41289;3.13E-05,41287;6.18E-05,41290;5.04E-04,1362;2.23E-03
MLLT1,74292;1.49E-06,62738;1.68E-02,74315;3.41E-02,74318;5.62E-02,62739;1.58E-01
AR,48086;1.60E-06,56204;3.45E-06,44583;6.16E-06,68078;7.47E-06,48089;7.56E-06
AFF4,48994;1.82E-06,69873;2.13E-05,48995;6.65E-04,48996;2.51E-03,49000;2.64E-03
ZFX,64866;2.11E-06,64865;1.04E-05,50077;2.51E-02,41307;5.67E-02,41309;1.75E-01
STAT3,42217;2.23E-06,45997;1.27E-04,42212;1.79E-04,46002;1.98E-04,34236;4.48E-04
ETS1,37936;2.46E-06,72626;1.31E-05,46278;1.72E-05,72627;7.32E-05,72625;7.48E-05
ERG,69268;2.57E-06,37639;9.75E-06,8655;4.30E-05,69270;1.77E-04,69272;3.20E-04
FOXM1,34997;2.86E-06,39460;6.91E-05,39495;3.53E-03,35011;4.39E-03,39443;1.45E-02
GABPA,46219;3.28E-06,49869;3.62E-06,46268;1.73E-05,56044;6.76E-05,56042;9.11E-05
KLF5,47601;3.36E-06,67599;1.09E-04,38831;3.97E-03,42955;3.64E-02,42949;7.46E-02
MYB,58805;3.91E-06,50573;6.60E-05,50571;7.92E-05,50398;3.84E-04,50565;4.23E-04
BRPF3,76495;4.29E-06,76496;9.98E-04,76494;1.63E-02,,
TP63,36140;4.41E-06,36141;1.65E-05,71029;7.84E-05,44225;1.56E-04,71028;3.46E-04
ETV4,64317;4.93E-06,64318;1.69E-02,5924;3.73E-02,38770;3.43E-01,
ELK3,50434;4.98E-06,,,,
TCF12,35308;5.48E-06,46120;6.26E-04,37602;1.24E-03,9198;2.48E-03,46066;3.18E-03
EBF1,46129;5.51E-06,45656;6.24E-04,59345;9.25E-03,48179;7.93E-02,59344;1.16E-01
FOXA2,52681;5.68E-06,52684;4.86E-05,37366;1.27E-03,46227;2.80E-03,52683;3.79E-03
GATA1,55730;5.84E-06,3272;9.26E-06,39352;1.31E-05,55729;3.76E-05,3273;1.88E-04
THAP1,46306;6.04E-06,9211;1.18E-01,,,
REST,46257;6.12E-06,46377;1.23E-05,46338;4.19E-05,46330;1.89E-04,46359;1.20E-03
GTF2B,56961;6.35E-06,56962;5.59E-04,56978;8.84E-04,71925;1.66E-03,56958;3.71E-02
MAFB,50112;6.64E-06,42691;3.93E-01,,,
RELA,69874;7.13E-06,32899;1.71E-05,53598;3.62E-05,75139;1.89E-04,42744;1.92E-04
PROX1,49669;7.21E-06,74485;3.14E-02,74488;1.00E-01,,
MED1,53594;7.40E-06,39017;8.28E-06,33198;9.17E-06,53593;9.34E-06,40216;1.42E-05
EGR1,46126;7.85E-06,46214;1.11E-04,46298;2.51E-04,46319;5.08E-03,38684;1.11E-02
GATA3,33150;8.54E-06,46361;6.68E-05,33679;1.04E-04,33148;5.95E-04,67518;6.46E-04
TAF1,46221;8.57E-06,46108;2.60E-05,46077;1.98E-04,46106;2.22E-04,46282;3.67E-04
JMJD6,74838;8.60E-06,43089;4.71E-01,74836;5.78E-01,74844;7.66E-01,43063;8.64E-01
CEBPB,45861;9.05E-06,34932;3.90E-05,34564;4.03E-05,71242;7.09E-05,54125;7.18E-05
NFATC1,38654;9.54E-06,38742;1.33E-04,38701;3.80E-01,46110;6.11E-01,
ATF3,32784;9.75E-06,46276;9.69E-04,68464;1.89E-03,68460;4.54E-03,62975;3.21E-02
CHD1,8770;1.06E-05,45426;5.12E-05,8769;1.45E-02,8807;1.66E-02,8806;6.23E-02
TFAP2C,9509;1.12E-05,9508;1.54E-04,39978;4.26E-04,45770;4.51E-04,9510;5.22E-03
SUPT5H,53325;1.22E-05,70927;3.50E-04,64773;4.32E-04,64772;7.83E-04,43450;8.71E-02
AGO1,44026;1.23E-05,48610;3.95E-05,48601;1.79E-01,48594;1.79E-01,48609;4.63E-01
MYC,70561;1.42E-05,38183;2.87E-05,45996;5.89E-05,33195;6.35E-05,45745;6.67E-05
HMBOX1,64414;1.47E-05,,,,
NKX2-1,74052;1.51E-05,35474;4.27E-04,35471;1.68E-02,74051;1.25E-01,35475;1.26E-01
AFF1,73714;1.60E-05,73713;2.72E-05,73712;9.63E-05,72089;9.33E-04,73709;9.23E-03
BPTF,76520;1.72E-05,,,,
MYF5,72878;1.74E-05,,,,
ETV5,42714;1.77E-05,38759;9.53E-03,,,
ELF3,67615;1.77E-05,67597;1.09E-03,38646;1.52E-01,,
E2F1,45754;1.78E-05,45750;8.25E-05,67456;1.68E-04,45991;3.79E-04,53013;4.27E-04
ZBTB48,75282;1.80E-05,75281;3.75E-05,75283;4.11E-05,75274;2.30E-04,75276;3.55E-04
GATAD1,1219;1.90E-05,1218;1.54E-01,42761;1.00E+00,,
KLF9,62800;2.00E-05,62637;2.68E-04,49949;4.37E-04,62799;6.71E-04,62636;4.50E-03
PAX5,46138;2.18E-05,46116;1.05E-04,46158;1.40E-04,46160;1.95E-03,34466;5.43E-02
IRF1,41301;2.21E-05,42725;2.87E-04,41303;9.68E-04,45949;1.33E-03,41302;1.83E-03
MAFK,45864;2.36E-05,45815;6.67E-04,45746;1.25E-02,45817;2.64E-02,41625;4.22E-02
E2F4,45951;2.36E-05,46000;9.36E-04,45752;1.05E-01,3225;1.08E-01,38714;3.71E-01
MECP2,34396;2.46E-05,34392;2.85E-04,34399;6.52E-03,34394;1.54E-02,34400;5.16E-01
CBFB,37640;2.49E-05,37607;2.08E-04,37604;3.42E-04,64692;1.17E-03,74545;1.90E-03
ZBTB17,41831;2.67E-05,47490;3.05E-02,49276;7.93E-02,54514;1.21E-01,49279;1.50E-01
RNF2,62639;2.84E-05,1079;7.37E-03,41490;2.38E-02,62638;2.97E-02,8549;5.56E-02
YY1,46303;2.90E-05,46153;8.53E-05,46065;9.23E-05,46226;2.95E-04,46163;7.83E-04
HIF1A,58172;3.07E-05,49447;3.74E-02,67700;1.04E-01,47084;1.42E-01,9496;1.59E-01
CREB1,46141;3.11E-05,37349;4.82E-05,56048;3.22E-04,67715;3.32E-04,67720;5.89E-04
ARRB1,50152;3.26E-05,50162;7.49E-04,44055;3.10E-01,44056;3.31E-01,
HEXIM1,57092;3.37E-05,68828;3.73E-02,72604;3.73E-02,72608;4.42E-02,72610;6.06E-02
MBD2,48824;3.41E-05,63028;1.19E-04,48827;2.04E-04,48825;3.32E-04,64901;7.63E-04
TFAP2A,45753;3.53E-05,2402;5.46E-03,56820;1.52E-02,2401;1.53E-02,56821;2.05E-02
MAX,33197;3.81E-05,45749;5.50E-05,38119;5.50E-05,45778;6.68E-05,45849;3.22E-04
GLIS2,38768;3.90E-05,63825;6.79E-03,63826;2.00E-02,,
CDK8,56353;3.92E-05,56375;6.41E-05,57165;2.13E-04,57167;1.61E-03,57169;2.53E-03
KLF1,39350;4.05E-05,65188;4.77E-03,64686;6.88E-03,64685;3.73E-02,63869;2.22E-01
ERCC6,49036;4.21E-05,44357;5.88E-02,49027;1.95E-01,49033;2.53E-01,44356;3.35E-01
FOSL2,64790;4.28E-05,63080;1.14E-04,62753;3.12E-04,46243;5.12E-04,63829;5.32E-04
NEUROG2,76814;4.35E-05,76818;2.76E-03,76810;2.99E-03,76809;3.12E-03,76816;6.14E-03
SPIB,48638;4.57E-05,48634;1.81E-03,48630;2.52E-03,48625;4.86E-02,48642;2.79E-01
SOX2,38658;4.77E-05,34092;1.89E-03,51586;2.48E-03,67317;1.04E-02,44227;1.51E-02
MAF,58808;4.82E-05,58809;5.12E-05,58807;6.09E-03,50111;5.86E-01,
KAT7,8482;5.02E-05,,,,
ORC2,72426;5.56E-05,72425;3.10E-01,,,
PARP1,72407;5.68E-05,72405;5.99E-05,72406;1.24E-04,72408;2.48E-03,43680;3.09E-01
APOBEC3B,56127;5.74E-05,56126;1.70E-01,,,
TCF7L2,36841;5.82E-05,45751;2.27E-03,36843;2.29E-03,45714;3.23E-03,45782;7.98E-03
EED,62965;5.95E-05,62964;1.91E-03,41188;2.12E-01,41187;2.15E-01,50371;3.95E-01
WDR5,33917;6.09E-05,49877;1.03E-04,52432;6.18E-04,58506;1.62E-03,52436;2.12E-03
SP1,70812;6.53E-05,46234;1.68E-04,70816;2.75E-04,70814;8.76E-04,72612;1.93E-03
IKZF1,64735;6.61E-05,57640;2.29E-04,63463;3.83E-04,63462;1.12E-03,73238;1.51E-03
CDK9,53347;6.91E-05,53346;7.92E-05,43081;1.36E-04,57093;2.18E-04,74308;2.83E-04
ING5,41573;7.16E-05,,,,
NELFE,53324;7.22E-05,69814;1.71E-04,69818;2.49E-04,69813;7.83E-04,69809;8.77E-04
HSF1,51863;7.24E-05,54574;6.56E-04,51864;1.53E-03,37115;2.33E-03,35228;2.34E-03
RBBP5,8820;7.42E-05,8795;1.33E-03,45421;1.59E-03,8793;2.83E-03,8819;2.83E-02
ELK1,45729;7.58E-05,63322;3.53E-04,63321;6.15E-04,1213;1.09E-02,63433;1.74E-02
NFE2,67768;7.63E-05,39357;1.64E-04,50381;5.62E-04,67769;3.02E-02,63878;4.83E-02
XRN2,58844;7.67E-05,58841;4.41E-04,58840;4.98E-04,36234;1.38E-03,58842;1.61E-03
JUN,37354;8.40E-05,45848;8.94E-05,2078;1.84E-04,45874;1.84E-04,55299;8.15E-04
KDM4B,64107;8.46E-05,64106;1.48E-01,,,
SNAPC1,35268;8.64E-05,36355;6.22E-01,,,
FOXP1,51750;8.73E-05,1012;1.65E-03,42760;4.04E-03,59443;8.37E-03,1013;1.94E-02
PBX3,46358;8.96E-05,46121;1.34E-02,56901;1.94E-02,46082;2.84E-02,42859;1.00E+00
ETV1,534;9.20E-05,63176;9.25E-05,39372;1.71E-04,63177;7.22E-04,5931;4.98E-01
HDAC1,57641;9.24E-05,8775;1.05E-03,45428;8.70E-03,4118;1.24E-02,8657;1.38E-02
NRF1,74638;9.49E-05,58936;6.28E-04,74666;8.05E-04,74665;1.01E-03,53105;4.06E-03
PAF1,55666;9.58E-05,55667;3.32E-04,73697;6.07E-04,55665;1.23E-03,55664;1.91E-03
OTX2,74361;9.64E-05,74345;9.30E-04,74356;1.12E-03,74362;2.97E-03,74352;4.68E-03
KDM1A,75942;9.73E-05,45400;8.12E-04,8783;8.12E-04,53470;1.48E-02,55323;3.35E-02
POLR2M,5570;9.85E-05,5662;9.74E-02,5569;1.76E-01,,
STAT5B,53630;9.92E-05,53629;1.62E-04,53634;3.17E-03,53632;2.46E-02,53633;3.62E-02
NELFA,55465;1.04E-04,55466;2.29E-04,55467;3.26E-04,55468;5.85E-04,43451;3.74E-03
BCL6,35517;1.07E-04,1958;2.57E-04,35085;1.96E-03,58303;4.24E-03,39572;6.49E-03
RPE,49481;1.08E-04,,,,
IRAK1,76859;1.08E-04,,,,
HDAC2,45222;1.09E-04,8810;1.09E-04,46304;1.02E-03,8659;8.06E-03,8660;8.92E-03
BHLHE40,64946;1.09E-04,64945;3.51E-04,45632;4.20E-03,45916;6.35E-03,45807;3.36E-02
SAP30,8800;1.10E-04,45419;3.14E-04,45234;2.23E-02,8821;2.23E-02,8799;3.30E-01
HES2,64961;1.11E-04,64963;2.76E-04,64542;4.36E-04,64929;6.10E-04,64119;1.01E-03
BRCA1,44028;1.15E-04,45736;7.25E-03,44621;1.96E-01,42815;3.10E-01,45654;4.34E-01
KDM4C,43684;1.16E-04,58138;3.27E-01,58137;3.31E-01,43685;3.58E-01,
HMGN3,45920;1.24E-04,,,,
TET2,70093;1.26E-04,70095;1.92E-03,67858;3.37E-03,70100;3.52E-02,50981;8.12E-02
KMT2A,73708;1.27E-04,73716;1.43E-04,73710;4.98E-04,77486;1.33E-03,73707;3.91E-03
POU2F2,46157;1.28E-04,46115;2.53E-03,,,
CEBPA,1375;1.30E-04,8444;3.04E-04,48277;3.65E-04,8456;5.84E-04,48263;6.58E-04
PMEL,76415;1.35E-04,76413;1.03E-01,76416;2.57E-01,76414;3.10E-01,76009;3.22E-01
SMARCB1,45779;1.39E-04,1345;1.39E-04,58468;1.84E-01,45940;2.08E-01,33863;3.10E-01
OGT,70759;1.40E-04,39911;2.10E-01,34001;5.85E-01,,
LEO1,73696;1.41E-04,55661;3.88E-01,,,
CEBPD,46230;1.42E-04,46294;6.95E-04,,,
CBX8,48755;1.45E-04,43558;3.53E-01,43578;5.03E-01,8768;5.88E-01,45398;5.88E-01
ASXL1,76682;1.51E-04,,,,
RUNX1T1,40164;1.59E-04,58032;2.80E-02,39784;3.31E-02,39786;1.74E-01,35300;5.55E-01
TRAF7,72856;1.63E-04,72855;3.40E-04,72854;2.05E-02,72857;4.37E-02,
CTCF,8087;1.64E-04,45760;1.64E-04,33934;1.73E-04,35845;4.02E-04,35851;4.37E-04
C11orf30,63363;1.70E-04,63362;2.87E-03,,,
ZSCAN16,65086;1.72E-04,65145;3.11E-01,65117;4.59E-01,64707;6.77E-01,64706;8.58E-01
DUX4,59381;1.77E-04,5822;2.20E-03,68379;3.18E-02,5823;3.24E-01,
SRF,46148;1.77E-04,46299;1.16E-03,46211;3.01E-03,46312;3.03E-03,51591;5.87E-03
GATA4,47598;1.78E-04,63975;1.63E-03,72934;6.82E-02,72959;7.68E-02,51466;9.26E-02
GABP,63156;1.79E-04,63155;9.35E-04,,,
SETD1A,76519;1.81E-04,59170;5.47E-03,,,
NEUROD1,74360;1.83E-04,74343;9.85E-04,74346;1.09E-03,74347;1.71E-03,74348;1.85E-03
ZSCAN22,65156;1.83E-04,65153;2.40E-02,65154;6.30E-02,,
CHD2,45764;1.95E-04,45638;1.01E-03,45802;9.10E-03,45701;9.23E-03,45905;1.05E-02
SUMO2,55348;1.98E-04,55351;3.56E-04,55339;1.25E-03,55344;1.25E-03,55353;2.49E-03
ELL2,49002;2.08E-04,49003;4.65E-03,49004;4.76E-02,49006;5.64E-02,1143;9.61E-02
BRD1,41574;2.11E-04,56282;2.50E-01,56281;4.04E-01,56280;7.70E-01,56279;8.43E-01
5HMC,44876;2.32E-04,44874;2.30E-03,44875;1.12E-02,44877;3.28E-02,55290;5.76E-02
MED12,38653;2.37E-04,70966;1.74E-01,70967;2.56E-01,41516;2.94E-01,2241;4.75E-01
USF2,68455;2.37E-04,74645;4.92E-03,45741;7.27E-03,63383;2.45E-02,63382;5.76E-02
ZNF217,42884;2.38E-04,45978;2.36E-01,,,
RUNX3,46131;2.43E-04,,,,
TBL1X,8564;2.47E-04,,,,
SIN3A,46360;2.60E-04,46277;1.95E-03,46208;2.12E-03,46236;2.75E-03,46335;3.22E-03
IRF4,48636;2.61E-04,46128;7.21E-03,48623;7.28E-03,48632;2.49E-02,48640;4.59E-02
SMAD3,39365;2.64E-04,39359;2.92E-04,47577;1.77E-03,47576;1.87E-03,276;3.13E-03
DDX5,1208;2.65E-04,49196;7.50E-01,,,
DLX1,38719;2.70E-04,,,,
KDM5B,47283;2.82E-04,45390;9.46E-04,8791;1.21E-03,47266;1.99E-03,47278;3.16E-03
TCF7L1,46140;2.82E-04,70804;4.79E-04,40166;5.96E-04,70803;7.00E-02,37385;8.13E-02
SP140,77331;2.83E-04,77332;6.85E-02,,,
GRHL2,73183;2.84E-04,35323;9.88E-04,68001;1.91E-02,35315;3.05E-02,73185;3.21E-02
PPARG,50408;2.94E-04,50411;6.56E-04,50409;9.97E-04,55134;3.92E-03,4494;4.71E-03
JUND,46232;2.96E-04,46036;3.41E-04,46213;3.91E-04,52501;1.06E-03,38758;2.08E-03
TRIM25,77300;2.96E-04,77299;8.03E-04,77298;9.71E-03,62995;6.40E-01,62994;7.20E-01
POLR2AphosphoS5,63406;3.10E-04,64760;1.40E-03,63407;7.75E-03,64761;1.40E-02,
EGR2,65147;3.36E-04,65179;1.60E-03,64860;1.12E-02,34563;1.15E-02,34567;6.35E-02
NOTCH1,392;3.43E-04,43104;1.22E-03,73405;1.43E-03,43101;2.26E-03,36765;2.29E-02
NIPBL,9320;3.45E-04,38785;7.21E-04,53672;2.57E-03,50517;1.36E-02,50516;1.40E-02
KLF11,50413;3.57E-04,50414;6.64E-04,50415;7.79E-04,50412;3.72E-03,42728;3.27E-01
FOSL1,75045;3.69E-04,46212;2.85E-03,46296;5.75E-03,47287;2.06E-02,63077;3.83E-02
E2F6,45898;3.89E-04,46297;9.57E-04,1978;2.17E-03,45776;1.74E-02,46177;1.26E-01
TRIM28,57090;4.09E-04,52087;4.60E-03,49606;5.79E-03,72552;1.14E-02,70926;1.17E-02
STAT2,45967;4.16E-04,42800;4.38E-02,45960;1.09E-01,74678;3.22E-01,
HEY1,7341;4.20E-04,7527;1.22E-03,42664;1.00E+00,,
ZNF202,73970;4.33E-04,62488;7.24E-01,62487;7.73E-01,,
CDX2,356;4.52E-04,75366;1.82E-02,5461;2.79E-02,36712;8.92E-02,5460;1.43E-01
TCF4,72367;4.54E-04,51608;8.58E-04,54669;1.85E-03,72366;4.81E-03,54670;9.07E-03
LARP7,57091;4.56E-04,73297;4.75E-02,73298;4.67E-01,63201;8.72E-01,63202;9.16E-01
XBP1,43400;4.68E-04,42895;2.77E-03,43398;3.37E-02,38803;3.47E-01,43399;4.27E-01
DAXX,54104;4.74E-04,54105;2.35E-02,,,
KDM4A,45228;4.77E-04,8816;4.77E-04,,,
RAD21,38691;4.90E-04,71321;7.18E-04,71320;2.31E-03,56055;2.78E-03,58879;3.38E-03
HCFC1,45767;4.92E-04,9205;2.12E-03,45890;1.84E-02,64265;3.38E-02,64266;4.66E-02
POU5F1,5753;5.29E-04,5754;2.06E-02,4924;2.33E-02,51542;4.43E-02,63393;5.36E-02
TBX21,33678;5.52E-04,64375;4.48E-02,64376;8.43E-02,,
EMX1,44562;5.67E-04,44563;3.38E-03,44564;1.47E-01,49183;1.85E-01,49178;2.90E-01
PRDM6,65125;5.76E-04,,,,
ATF1,45871;5.84E-04,56053;7.24E-04,56054;3.28E-03,63105;5.99E-02,62671;9.89E-02
SETDB1,2124;5.97E-04,45887;2.37E-03,2123;2.41E-02,8772;6.83E-02,45386;6.83E-02
TRIM24,69202;6.20E-04,69203;1.73E-03,69201;5.90E-03,64819;3.91E-02,64947;6.41E-02
PSIP1,69558;6.84E-04,51360;6.82E-03,,,
PML,46301;6.97E-04,46143;4.50E-02,46307;4.53E-02,4420;6.99E-02,2809;1.26E-01
RARA,53300;6.98E-04,2465;1.82E-02,49620;6.68E-02,2811;8.45E-02,49616;8.55E-02
RBPJ,43105;7.19E-04,394;7.43E-03,43102;2.07E-02,1792;3.25E-02,68487;4.85E-02
NFKB2,77449;7.21E-04,77450;1.37E-02,38844;3.46E-01,,
BRD2,74202;7.24E-04,74209;3.80E-03,57804;5.89E-03,35878;8.12E-03,43045;1.58E-02
FOXP2,46333;7.30E-04,46340;2.40E-02,42659;1.00E+00,,
MITF,42179;7.32E-04,42176;7.48E-03,42177;7.97E-03,42178;1.17E-02,52548;5.19E-02
TCF7,63592;7.32E-04,63591;9.92E-02,50136;1.49E-01,50138;3.08E-01,50135;3.08E-01
KDM2B,73701;7.33E-04,58083;2.03E-02,70133;4.51E-02,58074;7.91E-02,73700;8.69E-02
HBP1,64038;7.64E-04,64039;8.44E-03,38726;3.76E-01,,
SMARCA4,52555;7.67E-04,34390;5.99E-03,33440;6.30E-03,52550;7.89E-03,33437;7.91E-03
CDK7,49493;7.72E-04,49494;1.66E-03,40053;1.01E-02,43592;2.35E-02,69615;2.61E-02
STAG1,42331;7.98E-04,42312;1.05E-03,42352;1.07E-03,42481;1.30E-03,42482;1.41E-03
CD34,73984;8.05E-04,73986;1.79E-03,73985;4.62E-02,73987;3.12E-01,
RUNX2,74116;8.33E-04,74117;2.08E-03,5373;6.97E-02,74546;6.85E-01,
ZBTB33,63757;8.46E-04,46357;1.35E-03,64738;5.68E-03,63756;1.12E-02,64739;1.20E-02
EHF,76282;8.60E-04,76283;5.78E-02,38657;7.35E-02,50820;4.05E-01,50819;4.41E-01
NR4A1,68310;8.68E-04,68309;2.40E-02,62814;8.12E-02,62815;2.92E-01,7489;4.12E-01
SMAD4,74681;8.71E-04,51573;4.42E-03,74675;1.35E-02,47581;1.41E-01,74674;2.94E-01
SNAI2,48343;8.95E-04,48344;1.89E-03,48339;1.91E-03,48340;3.97E-03,48337;6.07E-02
CHD8,51103;9.13E-04,49778;8.80E-03,53400;2.19E-01,51104;2.25E-01,53399;3.05E-01
USF1,68456;9.14E-04,46365;1.37E-03,46347;6.92E-03,46205;2.99E-02,46098;3.53E-02
ING2,41572;9.38E-04,,,,
ETV6,74647;9.55E-04,74648;9.11E-02,38801;3.10E-01,,
NANOG,71756;1.00E-03,46173;4.42E-03,71758;5.68E-03,51514;8.71E-03,955;1.44E-02
SOX10,52549;1.04E-03,,,,
ZBTB7A,46295;1.10E-03,67686;9.13E-03,46102;1.14E-02,67685;3.69E-02,46224;1.45E-01
TCF21,52495;1.11E-03,52496;3.45E-02,52497;3.52E-01,52498;5.19E-01,
ERCC3,41411;1.12E-03,,,,
CDCA2,76854;1.14E-03,,,,
DCP1A,36226;1.16E-03,36231;5.41E-02,,,
ATF4,55517;1.17E-03,55516;2.50E-03,55518;4.20E-02,54129;6.42E-02,54135;3.18E-01
ZFP2,63525;1.22E-03,63524;2.18E-01,,,
NFE2L1,42844;1.26E-03,64081;1.83E-01,63894;2.71E-01,63895;4.39E-01,64080;7.18E-01
MEF2A,46352;1.27E-03,46123;4.73E-03,46283;2.14E-02,38847;3.72E-01,
ZMYND8,76857;1.28E-03,76673;2.25E-03,76856;3.40E-02,76498;7.01E-02,76851;1.49E-01
KMT2D,68632;1.31E-03,56478;2.54E-03,68635;6.00E-03,68638;1.32E-02,55405;1.87E-02
MBD3,71069;1.32E-03,59412;3.62E-02,59413;6.24E-02,41402;2.28E-01,71068;2.48E-01
SPIN1,74573;1.34E-03,,,,
JARID2,41793;1.34E-03,41797;1.95E-02,41816;9.48E-02,41812;2.35E-01,41807;2.48E-01
JMJD1C,59006;1.35E-03,59001;2.86E-03,59004;3.88E-03,57960;8.13E-03,
GLI2,76995;1.38E-03,42715;1.59E-03,38718;5.39E-02,,
ZNF639,64648;1.46E-03,64649;2.12E-03,74671;2.18E-01,74670;2.20E-01,42807;7.46E-01
FOXO3,74682;1.47E-03,74680;2.43E-02,38806;5.80E-02,34350;1.03E-01,39906;1.62E-01
SP2,65084;1.47E-03,64559;6.85E-03,64560;8.35E-03,46287;1.36E-02,38843;1.96E-01
PRDM1,45747;1.60E-03,62702;7.88E-02,51433;1.12E-01,51436;1.52E-01,62701;1.82E-01
KDM6B,48576;1.61E-03,48577;2.46E-01,48443;3.33E-01,48442;6.05E-01,
HNF4A,45790;1.65E-03,54673;6.99E-03,7343;1.12E-02,1447;1.38E-02,54674;8.62E-02
HOXA6,42722;1.75E-03,,,,
ZNF335,63295;1.75E-03,63294;1.87E-02,70557;3.30E-01,70558;3.44E-01,70555;3.93E-01
DNMT3B,70178;1.79E-03,70174;8.34E-03,62874;2.44E-01,70225;2.97E-01,70227;3.13E-01
TEAD1,54612;1.80E-03,56535;4.01E-03,48240;3.87E-02,56542;4.47E-02,54611;1.11E-01
NR2F2,46249;1.82E-03,36804;2.25E-03,63319;1.42E-02,50972;2.06E-02,46265;5.26E-02
GMEB2,38724;1.86E-03,42762;2.52E-02,,,
SLC22A2,69220;1.92E-03,69219;7.18E-01,,,
BMI1,41492;1.94E-03,49267;1.12E-02,49263;1.41E-02,41493;4.51E-02,50021;6.33E-02
SMAD2/3,1082;1.95E-03,51567;7.45E-02,1081;1.42E-01,1083;1.89E-01,51566;3.74E-01
LHX2,50899;1.96E-03,38679;3.15E-02,,,
KLF10,74686;2.02E-03,74639;1.52E-01,75163;1.84E-01,75165;2.88E-01,75164;3.72E-01
IKZF2,64556;2.04E-03,64555;3.17E-03,,,
TFAP4,74432;2.04E-03,62715;3.79E-03,74431;1.45E-02,62716;4.41E-01,
CHRM2,52573;2.05E-03,52574;4.11E-03,50107;1.19E-02,43234;3.01E-02,50108;1.96E-01
MBOAT4,76967;2.06E-03,76968;3.73E-01,,,
E2F2,38865;2.13E-03,42757;1.00E+00,,,
ZNF143,71039;2.13E-03,45629;4.20E-03,71041;1.10E-02,71040;1.47E-02,71042;2.50E-02
BATF,46109;2.17E-03,48626;3.19E-02,48621;8.90E-02,74668;8.78E-01,
UBTF,45882;2.19E-03,45961;8.36E-03,64087;3.24E-01,50729;3.87E-01,64088;4.43E-01
ZBTB2,74683;2.19E-03,42878;1.29E-01,74659;2.28E-01,42877;3.33E-01,
SOX9,53493;2.20E-03,42747;5.87E-02,72770;1.40E-01,54616;3.93E-01,38809;4.25E-01
ERCC2,41412;2.24E-03,,,,
JUNB,64780;2.33E-03,64537;3.90E-03,64781;1.04E-02,64538;1.66E-02,7487;2.84E-02
ZNF287,77144;2.34E-03,,,,
