Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
TFAP2B,MS00230;5.15E-07,MS00228;6.61E-06,MS00229;8.92E-06,,
FOXO6,MS00386;5.34E-07,MS00384;2.86E-01,,,
ETV5,MS00019;5.68E-07,,,,
Snai1,MC00183;6.13E-07,,,,
Gm5454,UP00423;6.28E-07,,,,
PPARG::RXRA,M00518;6.37E-07,M00515;5.35E-03,,,
Esrra,MS00641;6.77E-07,,,,
ATF6,M00483;7.98E-07,,,,
ZNF711,MC00477;8.06E-07,,,,
ZIC1,M00448;8.08E-07,UP00102;8.28E-07,MS00334;1.76E-05,,
KLF14,MS00135;8.67E-07,,,,
HINFP1,MS00090;8.84E-07,MS00079;3.70E-06,,,
GLIS1,MS00024;8.84E-07,,,,
ZNF143,MC00391;8.89E-07,,,,
UBP1,M00644;9.13E-07,,,,
TFAP2C,MC00374;9.32E-07,,,,
ZIC2,M00449;9.38E-07,UP00057;1.66E-06,,,
ESRRG,MS00638;9.98E-07,,,,
MAZ,M00649;1.06E-06,,,,
ZNF350,M01105;1.11E-06,,,,
Tbx3,MC00221;1.11E-06,,,,
ETV1,MC00427;1.28E-06,,,,
DEAF1,M01002;1.30E-06,,,,
ATF4,M00514;1.54E-06,MS00293;3.74E-03,,,
Tcfcp2l1,MA0145;1.57E-06,,,,
Zfp691,UP00095;1.64E-06,,,,
ERG,MC00168;1.70E-06,MS00848;6.51E-05,,,
HINFP,MA0131;1.91E-06,,,,
Zic3,UP00006;1.94E-06,MS00523;1.13E-05,,,
GCM1,MS00047;1.97E-06,MS00048;6.14E-06,,,
KLF13,MS00124;2.00E-06,,,,
ZBTB33,M01119;2.18E-06,MC00418;4.05E-06,,,
SPI1,MC00151;2.38E-06,,,,
Hic1,MS00101;2.53E-06,,,,
Klf12,MS00157;2.61E-06,,,,
E2F1,MC00182;2.66E-06,MS00815;2.98E-06,,,
CREB3L1,MS00304;2.80E-06,,,,
ZNF219,M01122;3.29E-06,,,,
E2F4,MC00523;3.45E-06,,,,
SP8,MS00246;3.67E-06,,,,
Zfp423,MA0116;3.88E-06,,,,
PAX8,M00717;4.14E-06,,,,
FOXN1,M00332;4.41E-06,,,,
E2F3,UP00003;4.42E-06,MS00734;1.46E-03,,,
ELK4,MC00207;4.42E-06,,,,
GLI2,MS00843;4.43E-06,,,,
Rfx1,MC00144;4.46E-06,,,,
GABPB1,M00341;4.57E-06,,,,
YY1,MC00342;4.74E-06,,,,
HES7,MS00256;4.75E-06,,,,
Trp63,M01656;4.85E-06,,,,
NFKB2,MS00111;4.88E-06,,,,
Ctcf,MC00187;5.03E-06,,,,
SREBF2,M01177;5.05E-06,MS00281;1.45E-03,,,
ETV4,MS00018;5.34E-06,,,,
GLIS3,MS00046;5.59E-06,,,,
E2F2,UP00001;5.66E-06,MS00712;5.82E-03,,,
ZNF589,M01109;5.68E-06,,,,
CNTN2::CREB1,M00115;5.97E-06,,,,
GLI3,M01596;6.19E-06,,,,
Max,MC00461;6.27E-06,,,,
CENPB,MS00534;6.50E-06,,,,
PPARG,MA0066;6.74E-06,MC00142;5.02E-05,,,
GLIS2,MS00035;6.95E-06,,,,
Zfp410,UP00033;7.09E-06,,,,
TP73,MC00132;7.21E-06,,,,
CTCF,MC00128;7.36E-06,,,,
KLF12,M00468;7.48E-06,,,,
HEY2,MS00260;7.48E-06,,,,
ELF2,UP00404;7.51E-06,,,,
Tfcp2,MC00518;7.61E-06,,,,
FEV,MS00025;8.21E-06,,,,
SP2,M01783;8.51E-06,,,,
RFX3,MC00203;9.16E-06,,,,
Elf4,UP00413;9.28E-06,,,,
Gmeb1,UP00084;9.49E-06,,,,
WT1,M01118;9.55E-06,,,,
Zfp128,UP00094;9.75E-06,,,,
ESRRA,MS00829;9.84E-06,,,,
Tcf3,MC00265;1.00E-05,,,,
STAT6,M00500;1.07E-05,,,,
Zfp161,UP00065;1.07E-05,,,,
TFE3,MS00288;1.10E-05,,,,
ZNF263,MC00192;1.11E-05,,,,
ZIC4,MS00357;1.16E-05,,,,
SMAD1,M00792;1.33E-05,M01590;3.38E-03,,,
ATF1,UP00020;1.40E-05,,,,
ETV3,MC00160;1.42E-05,,,,
PAX1,MS00117;1.53E-05,M00808;1.17E-03,M00326;9.36E-03,,
HES5,MS00255;1.55E-05,,,,
BATF3,MS00296;1.56E-05,,,,
EPAS1,MC00224;1.58E-05,,,,
MNT,MS00267;1.70E-05,,,,
ELK3,MS00844;1.73E-05,,,,
SMAD3,UP00000;1.79E-05,MC00503;3.28E-03,MS00080;1.16E-01,,
ATF2::JUN,M00041;1.85E-05,,,,
ELF1,MC00457;1.91E-05,,,,
ESR2,MC00333;2.02E-05,,,,
Arntl,MC00362;2.03E-05,,,,
MYC,MC00394;2.07E-05,,,,
Mycn,MC00532;2.11E-05,,,,
THRA,MS00709;2.12E-05,,,,
ZBTB49,MS00727;2.17E-05,,,,
ZNF423,M00467;2.21E-05,,,,
RXRG,MS00694;2.22E-05,,,,
ZBTB6,M00085;2.30E-05,,,,
REST,MC00174;2.30E-05,,,,
NFIX,MS00115;2.32E-05,MS00822;1.10E-04,,,
Rest,MC00125;2.46E-05,,,,
TFCP2,M00072;2.60E-05,MS00579;1.03E-01,,,
MAX,MC00124;2.67E-05,,,,
NR2F6,M01728;2.69E-05,MS00658;1.28E-03,,,
ESR1,MC00335;2.70E-05,,,,
MZF1,M01733;2.86E-05,,,,
INSM1,MA0155;2.89E-05,,,,
Ascl2,MS00243;2.91E-05,,,,
ZIC3,MS00346;3.21E-05,,,,
ETV6,MS00021;3.50E-05,,,,
ZNF524,MS00423;3.55E-05,,,,
Mxi1,MC00373;3.58E-05,,,,
HIF1A,MC00316;3.62E-05,,,,
RARA,UP00048;3.71E-05,,,,
FLI1,MS00027;3.84E-05,MC00398;1.67E-03,,,
ARNT,MC00262;3.87E-05,,,,
GLI1,M01037;3.90E-05,,,,
PAX9,MS00128;3.96E-05,,,,
FOXO4,MS00383;3.98E-05,MS00381;1.47E-01,,,
GMEB2,MS00183;4.00E-05,MS00182;2.93E-04,MS00721;3.60E-04,,
TCF4,MS00285;4.35E-05,MC00219;2.31E-02,,,
NR0B1,M01248;4.36E-05,,,,
Pax5,MC00257;4.49E-05,,,,
ETV7,M00678;4.53E-05,,,,
Myc,MC00407;4.58E-05,,,,
CEBPA,MC00273;4.68E-05,M00159;1.13E-02,,,
NHLH1,MS00274;4.83E-05,,,,
MTF1,M01243;5.08E-05,MS00725;1.49E-04,,,
Glis2,UP00024;5.30E-05,,,,
ZNF306,MS00401;5.38E-05,,,,
ETS1,MS00851;5.52E-05,MC00278;1.51E-04,,,
MESP1,MS00264;5.54E-05,,,,
HEY1,MS00258;5.79E-05,,,,
SRF,MC00355;5.90E-05,,,,
GABPA,MC00367;5.99E-05,,,,
Yy1,MC00372;6.27E-05,,,,
TFCP2L1,M01592;6.35E-05,,,,
Nfic,MC00475;6.75E-05,,,,
Esr1,MC00295;7.23E-05,,,,
Elk3,MS00023;7.26E-05,,,,
HSF1,MC00289;7.44E-05,MA0319;8.16E-01,,,
TP63,MC00439;7.51E-05,,,,
ATF3,MC00473;8.24E-05,,,,
AHR,M00139;8.31E-05,,,,
NR2F1,MA0017;8.31E-05,MS00657;1.49E-04,,,
ATF7,MS00294;8.41E-05,,,,
JUN,MC00321;8.65E-05,,,,
Mybl1,UP00081;9.30E-05,,,,
RREB1,MA0073;9.45E-05,,,,
HMGN1,MC00502;9.52E-05,,,,
E4F1,M00694;1.01E-04,,,,
ZBTB7C,MS00323;1.03E-04,,,,
Pparg,MC00130;1.04E-04,,,,
FOXB1,MS00343;1.04E-04,MS00348;7.98E-01,,,
Trp53,MC00377;1.05E-04,,,,
Zbtb3,UP00031;1.05E-04,,,,
RARG,MS00680;1.05E-04,MS00684;1.41E-03,MS00682;3.09E-02,,
GTF2IRD1,M01241;1.05E-04,M01229;1.87E-01,,,
ZBED1,MS00290;1.18E-04,,,,
AR,MC00468;1.20E-04,,,,
Creb3l2,MS00311;1.31E-04,,,,
SMAD4,M00733;1.32E-04,MC00392;7.70E-04,,,
TCF3,M00222;1.32E-04,UP00058;4.20E-01,,,
ELK1,MC00206;1.41E-04,,,,
ETS2,M01207;1.43E-04,,,,
JUNB,MC00371;1.48E-04,,,,
Olig2,MC00341;1.48E-04,,,,
THRB,MS00711;1.51E-04,MS00710;2.26E-04,MS00713;1.13E-02,,
BACH1,M00495;1.51E-04,,,,
RORA,MS00685;1.61E-04,MS00686;7.73E-03,,,
MAFK,MS00331;1.75E-04,MS00330;2.28E-03,,,
FOSL1,MC00351;1.76E-04,,,,
Hnf4a,MC00344;1.79E-04,,,,
TFEC,MS00808;1.79E-04,,,,
Rarg,MS00704;1.82E-04,MC00476;4.28E-04,MS00705;1.82E-02,,
MYOG,M00712;1.85E-04,,,,
NFKB1,MS00110;1.89E-04,,,,
FOXO1,MS00376;1.90E-04,MS00375;6.36E-01,,,
Tead4,MC00157;1.96E-04,,,,
Cebpb,MC00121;1.97E-04,,,,
Meis2,MS00087;2.01E-04,MS00086;3.35E-01,,,
Jdp2,MS00325;2.13E-04,MS00324;1.17E-01,,,
FOXO3,MS00380;2.23E-04,MS00378;7.89E-01,,,
TAL1,M00993;2.28E-04,MC00458;2.80E-04,,,
Irf4,UP00018;2.29E-04,MC00190;1.71E-01,,,
ZSCAN4,MS00490;2.34E-04,,,,
IKZF1,M00141;2.43E-04,M00088;2.41E-02,,,
FOXK1,MS00371;2.49E-04,,,,
BACH2,M00490;2.49E-04,,,,
Creb1,MC00163;2.84E-04,,,,
BHLHB3,MS00248;3.16E-04,,,,
Ebf1,MC00358;3.20E-04,,,,
TBX19,MS00194;3.31E-04,,,,
MYB,UP00092;3.38E-04,,,,
MYBL1,MS00100;3.44E-04,MS00097;1.62E-01,,,
SIX5,MC00334;3.61E-04,,,,
BHLHB2,MS00247;3.77E-04,,,,
PAX6,M00979;3.85E-04,MS00125;4.28E-03,UP00224;9.88E-01,,
Bhlhb2,MS00252;3.92E-04,,,,
MLXIPL,MS00265;4.18E-04,,,,
ELF4,MS00834;4.32E-04,,,,
YY2,MS00268;4.41E-04,,,,
TCF12,MC00126;4.60E-04,,,,
HNF4A,UP00066;4.80E-04,MC00432;4.09E-03,,,
Rxra,MC00471;5.00E-04,,,,
Nr2f2,UP00009;5.16E-04,,,,
IRF3,UP00086;5.17E-04,,,,
LBX2,MS00533;5.27E-04,MS00535;3.16E-01,,,
MLX,MS00266;5.29E-04,,,,
Rfx2,MS00171;5.29E-04,MS00170;2.42E-02,,,
RFX4,UP00056;5.81E-04,,,,
ERF,MS00846;5.91E-04,,,,
JDP2,MS00320;6.37E-04,MS00319;4.89E-02,,,
SPIC,MS00040;6.52E-04,,,,
MYBL2,MS00105;6.55E-04,MS00102;3.33E-02,MS00103;3.37E-02,,
ETV2,MS00016;6.94E-04,,,,
Rxrb,MS00708;7.32E-04,,,,
MGA,MS00188;7.51E-04,MS00186;7.38E-03,,,
T,MS00218;8.05E-04,,,,
NFIC,MA0161;8.15E-04,,,,
PRDM1,MS00168;8.33E-04,,,,
Mafb,MS00333;8.57E-04,MS00335;1.49E-03,,,
BHLHE41,MS00251;8.99E-04,,,,
Foxg1,MS00392;9.00E-04,MS00393;8.48E-01,,,
NR4A1,MC00280;9.11E-04,,,,
ZNF282,MS00729;9.25E-04,,,,
MAFF,MS00326;9.29E-04,,,,
RXRA,MC00467;9.71E-04,,,,
GTF2I,M00706;9.75E-04,,,,
TBX2,MS00211;9.92E-04,MS00213;1.15E-01,,,
HIC1,UP00035;9.96E-04,,,,
RBPJ,M01112;1.01E-03,,,,
NRL,MS00338;1.05E-03,,,,
SFPI1,MC00513;1.07E-03,,,,
Esrrb,MC00512;1.07E-03,,,,
Mlx,MS00270;1.11E-03,,,,
NFIB,MS00114;1.13E-03,,,,
CLOCK,MS00253;1.16E-03,,,,
ZNF75A,MS00468;1.19E-03,,,,
Irf5,UP00040;1.22E-03,,,,
ZBTB12,UP00019;1.30E-03,,,,
Etv6,UP00418;1.31E-03,,,,
Foxk1,MS00398;1.37E-03,MS00399;6.15E-01,,,
BCL6,MC00386;1.41E-03,M01171;1.23E-01,,,
MAFG,MS00327;1.44E-03,,,,
RUNX1,MC00312;1.49E-03,M00082;8.79E-01,,,
NEUROD2,MS00271;1.53E-03,,,,
TBX5,MS00217;1.74E-03,MS00216;2.13E-03,,,
Myod1,MC00369;1.82E-03,,,,
NEUROD1,M01288;1.85E-03,,,,
NKX2-3,MS00566;1.88E-03,UP00190;1.20E-01,,,
Srebf1,MS00282;1.98E-03,,,,
Ikzf3,MC00337;1.99E-03,,,,
Jun,MC00349;2.03E-03,,,,
Sox6,MC00305;2.03E-03,,,,
Fli1,MC00129;2.07E-03,,,,
Cebpa,MC00122;2.10E-03,,,,
Spi1,MC00506;2.25E-03,,,,
Sfpi1,MC00395;2.25E-03,MC00180;2.25E-03,UP00085;9.26E-03,,
HSFY2,MS00062;2.27E-03,MS00061;6.57E-02,,,
NR1I2,M00964;2.29E-03,,,,
Ets1,MC00385;2.31E-03,,,,
ID4,MS00261;2.40E-03,,,,
MEIS3,MS00085;2.48E-03,MS00084;2.98E-02,,,
RFX2,MS00162;2.50E-03,MS00161;6.69E-02,,,
MAFA,M01709;2.58E-03,,,,
USF1,MC00248;2.62E-03,,,,
NANOG,M01123;2.72E-03,M01247;1.06E-01,MC00440;6.41E-01,,
Crx,MC00357;2.78E-03,,,,
NR1H4,M01268;2.83E-03,,,,
Nr1d2,MC00186;2.89E-03,,,,
Meis3,MS00089;2.91E-03,MS00088;1.54E-01,,,
NR3C1,MC00465;2.93E-03,,,,
Atoh1,MC00414;3.00E-03,MS00244;1.09E-01,,,
PPARA,M01282;3.02E-03,,,,
Usf2,MC00169;3.23E-03,,,,
Hmx3,M00433;3.25E-03,,,,
SMAD2/3,MC00223;3.28E-03,,,,
Npas4,MC00370;3.40E-03,,,,
TFEB,MS00289;3.44E-03,,,,
SREBF1,M00220;3.47E-03,M00749;6.46E-03,,,
GFI1,M01067;3.65E-03,,,,
Osr2,UP00052;3.66E-03,,,,
HSF4,MS00060;3.73E-03,,,,
NFE2,MS00336;3.74E-03,,,,
NFE2L2,MC00339;3.91E-03,,,,
Runx1,MC00413;3.99E-03,,,,
Myf5,MC00195;4.03E-03,,,,
Nr1d1,MC00524;4.08E-03,,,,
RXRB,MS00692;4.14E-03,,,,
REL,MA0101;4.28E-03,,,,
Ppara,MC00134;4.33E-03,,,,
Elf5,MS00022;4.58E-03,,,,
Nfya,MC00191;4.73E-03,,,,
NFIA,MS00820;4.78E-03,,,,
Lhx8,UP00184;5.04E-03,MS00550;5.23E-01,MS00549;6.03E-01,MS00548;6.34E-01,
Srf,MC00329;5.09E-03,,,,
SPIB,MS00039;5.13E-03,MA0081;4.93E-02,,,
PGR,MC00170;5.68E-03,,,,
PKNOX2,MS00092;5.70E-03,,,,
FOXG1,MS00361;5.73E-03,MS00360;9.39E-01,,,
HMX3,MS00475;5.80E-03,,,,
IRF6,UP00011;5.86E-03,,,,
TBX4,MS00214;6.30E-03,,,,
Spic,MS00041;6.57E-03,,,,
FOS,MC00330;6.70E-03,,,,
NKX3-1,MS00572;6.85E-03,UP00389;3.90E-01,,,
ZNF238,MS00390;6.94E-03,,,,
NR3C2,MS00662;7.16E-03,,,,
IRF5,MS00067;7.24E-03,,,,
TCF7L2,MC00309;7.41E-03,,,,
TEAD4,MS00224;8.50E-03,,,,
AIRE,M00999;8.78E-03,,,,
IRF2,MA0051;9.19E-03,,,,
OTX1,MS00582;9.28E-03,,,,
STAT1,MC00348;1.00E-02,,,,
E2F8,MS00739;1.01E-02,,,,
TEF,M01305;1.04E-02,MS00339;7.49E-01,M00672;9.78E-01,,
Rxrg,MC00511;1.06E-02,,,,
HIC2,MS00057;1.12E-02,,,,
EHF,MS00778;1.14E-02,,,,
BPTF,M00456;1.16E-02,,,,
PKNOX1,MS00091;1.17E-02,,,,
Myb,MC00408;1.19E-02,,,,
Nkx2-6,UP00147;1.21E-02,,,,
ELF3,MS00812;1.24E-02,,,,
Creb5,MS00313;1.27E-02,,,,
CEBPB,MC00272;1.32E-02,,,,
TGIF2LX,MS00095;1.32E-02,,,,
JUND,MC00456;1.38E-02,,,,
CEBPE,MS00300;1.40E-02,,,,
NR2F2,M00155;1.44E-02,,,,
ZNF784,MS00479;1.46E-02,,,,
TFAP4,MS00287;1.54E-02,,,,
TGIF1,MS00094;1.54E-02,,,,
NKX2-1,M01312;1.57E-02,,,,
Atf4,MS00295;1.57E-02,,,,
CEBPG,MS00302;1.64E-02,M00622;8.77E-02,,,
Jund,MC00154;1.89E-02,,,,
NKX2-8,MS00571;1.90E-02,,,,
RUNX3,MS00177;1.94E-02,,,,
Tal1,MC00388;1.98E-02,,,,
CEBPD,MS00299;2.29E-02,M00621;4.49E-01,,,
PBX3,MC00281;2.36E-02,,,,
SF1,M01132;2.37E-02,,,,
POU3F1,M00133;2.45E-02,MS00138;8.95E-01,MS00139;9.82E-01,,
Gfi1b,MC00293;2.55E-02,,,,
Tp53,MS00717;2.59E-02,MS00718;3.02E-01,,,
Hoxa11,MS00514;2.61E-02,MS00515;8.71E-01,,,
TBX21,MS00207;2.62E-02,MS00208;7.05E-02,,,
Obox6,M01445;2.66E-02,,,,
Nr1h2,MC00448;2.80E-02,,,,
Osr1,UP00027;2.81E-02,,,,
TEAD1,MS00219;2.84E-02,MS00220;1.51E-01,,,
RFX5,MS00169;2.91E-02,,,,
SCRT1,MS00179;2.93E-02,,,,
Stat5b,MC00204;3.02E-02,,,,
HSF2,MS00059;3.05E-02,,,,
Nkx3-1,MS00580;3.09E-02,MC00250;6.53E-01,,,
RELA,MC00193;3.17E-02,,,,
Obox3,M01466;3.31E-02,,,,
FIGLA,MS00254;3.32E-02,,,,
PRDM4,MS00726;3.35E-02,,,,
Nr2e1,MS00668;3.39E-02,,,,
ZNF354C,MA0130;3.50E-02,,,,
ATF5,M01295;3.52E-02,,,,
Nr5a2,MC00352;3.66E-02,,,,
TBX20,MS00202;3.77E-02,,,,
Otx1,MS00586;3.81E-02,,,,
SNAI2,MS00201;3.83E-02,,,,
TGIF2,MS00096;3.91E-02,,,,
MAFB,UP00045;3.92E-02,,,,
NKX3-2,MS00573;3.94E-02,,,,
Pknox2,MS00093;4.04E-02,,,,
NKX2-5,UP00249;4.14E-02,M00241;9.42E-01,,,
SIX2,UP00159;4.17E-02,,,,
TBX15,MS00192;4.18E-02,,,,
Hoxd11,UP00117;4.19E-02,,,,
HOXA2,MS00487;4.47E-02,,,,
Rhox11,UP00193;4.51E-02,MS00611;2.22E-01,,,
Nr2f6,MS00669;4.76E-02,,,,
IRF7,MS00070;4.78E-02,,,,
IRF1,M00062;4.87E-02,,,,
FOXH1,MC00304;4.89E-02,M00809;9.35E-01,,,
HMX2,MS00474;5.02E-02,,,,
CUX1,M00105;5.27E-02,MS00601;8.81E-01,MS00612;9.73E-01,,
NFAT5,MS00106;5.47E-02,,,,
Stat1,MC00141;5.49E-02,,,,
Hsf1,MC00368;5.59E-02,,,,
SIX1,UP00192;5.60E-02,,,,
Rarb,MS00700;5.61E-02,,,,
Hoxd12,UP00177;5.92E-02,,,,
TEAD3,MS00222;5.92E-02,MS00221;1.82E-01,,,
Nkx1-1,M01334;6.01E-02,,,,
Zfp652,MS00501;6.09E-02,,,,
ISL2,MS00528;6.44E-02,,,,
Obox2,M01364;6.94E-02,,,,
Nr3c1,MC00396;7.03E-02,,,,
Homez,UP00114;7.09E-02,,,,
SIX3,UP00195;7.25E-02,,,,
GZF1,M01069;7.25E-02,,,,
Tcf21,MS00291;7.63E-02,,,,
MEF2A,M00405;7.72E-02,MC00232;6.02E-01,,,
ELF5,MS00838;7.89E-02,,,,
Foxj3,MS00394;7.93E-02,MS00397;9.42E-01,,,
Hoxd9,MS00525;8.10E-02,MS00524;9.93E-01,,,
NFIL3,MS00337;8.10E-02,,,,
MSC,MS00807;8.18E-02,,,,
Irx3,UP00223;8.39E-02,MS00532;4.82E-01,,,
SIX4,UP00199;8.58E-02,,,,
Hdx,UP00148;8.66E-02,,,,
ZNF410,MS00412;8.69E-02,,,,
Hoxb4,MC00136;8.74E-02,UP00144;6.90E-01,,,
FOXP3,M00992;8.75E-02,MS00387;8.34E-01,,,
PROX1,MS00160;8.87E-02,,,,
Rela,MC00135;8.92E-02,,,,
NFYA,MC00364;9.04E-02,,,,
TBX22,M01195;9.45E-02,,,,
HOXB5,MS00493;9.70E-02,UP00214;5.32E-01,,,
SOX4,UP00401;1.02E-01,MS00766;5.02E-01,,,
En2,MS00458;1.03E-01,,,,
HOXA10,MS00480;1.04E-01,MS00481;9.78E-01,,,
Dmrtc2,M01151;1.08E-01,,,,
IRF4,MC00227;1.08E-01,MS00065;1.93E-01,,,
POLR2B,MC00505;1.11E-01,,,,
HMGA1,M00750;1.12E-01,M01010;4.54E-01,,,
BSX,MS00419;1.17E-01,,,,
HMX1,MS00473;1.19E-01,,,,
Meis1,MC00507;1.22E-01,,,,
NR6A1,M00526;1.22E-01,,,,
SOX10,MA0442;1.24E-01,MS00744;3.52E-01,MS00740;9.16E-01,,
EN1,MS00446;1.24E-01,MS00449;6.46E-01,,,
Neurod1,MC00354;1.25E-01,,,,
IRX2,MS00526;1.28E-01,UP00236;6.56E-01,,,
DMBX1,MS00433;1.28E-01,,,,
SCRT2,MS00190;1.29E-01,,,,
Nkx2-9,UP00119;1.32E-01,,,,
HOXB6,UP00259;1.33E-01,,,,
STAT5B,MC00452;1.36E-01,,,,
ZEB1,MA0103;1.40E-01,,,,
E2F7,MS00756;1.40E-01,,,,
NR2E1,MS00653;1.48E-01,MS00652;4.84E-01,,,
SIX6,UP00388;1.49E-01,,,,
DPRX,MS00436;1.50E-01,,,,
STAT4,MC00347;1.54E-01,,,,
Hmx2,UP00155;1.54E-01,,,,
HMGA2,M01300;1.55E-01,,,,
EMX1,MS00441;1.56E-01,MS00442;9.40E-01,,,
NEUROG2,MS00272;1.59E-01,,,,
Batf,MC00508;1.63E-01,,,,
IRF9,MS00073;1.65E-01,,,,
Obox1,M01450;1.66E-01,,,,
SOX21,MS00759;1.68E-01,MS00755;8.30E-01,MS00757;9.51E-01,,
TBX1,MS00197;1.70E-01,,,,
HOXB2,MS00491;1.72E-01,,,,
ZNF217,M01306;1.82E-01,,,,
GBX1,MS00459;1.87E-01,,,,
NR2E3,M01650;1.91E-01,MA0164;4.53E-01,,,
HLF,MS00317;1.97E-01,,,,
EOMES,MC00276;1.98E-01,,,,
MEOX1,MS00551;2.08E-01,,,,
TCF7L1,MS00053;2.12E-01,,,,
Hoxa2,MS00516;2.15E-01,,,,
Lbx2,UP00120;2.15E-01,,,,
MEIS1::HOXA9,M00420;2.16E-01,,,,
GRHL1,MS00556;2.18E-01,,,,
Gsc,UP00112;2.19E-01,,,,
ZNF435,MS00730;2.20E-01,,,,
DBP,M00624;2.24E-01,MS00315;2.39E-01,,,
ZNF713,MS00731;2.27E-01,,,,
HOXC10,MS00496;2.28E-01,MS00494;8.21E-01,MS00495;9.75E-01,,
Evx2,UP00132;2.28E-01,,,,
HOXC11,MS00497;2.35E-01,MS00498;9.48E-01,,,
Bcl6,MC00111;2.44E-01,,,,
PITX2,UP00125;2.47E-01,,,,
BARHL2,MS00414;2.50E-01,MS00416;8.99E-01,UP00145;9.91E-01,,
EN2,MS00450;2.52E-01,,,,
BATF,MC00411;2.56E-01,,,,
ISL1,M01127;2.62E-01,,,,
Foxa1,MC00104;2.63E-01,,,,
POU5F1P1,MS00153;2.64E-01,MS00152;9.74E-01,,,
EMX2,MS00443;2.79E-01,MS00444;9.65E-01,,,
HOXA13,MS00485;2.80E-01,MS00484;6.09E-01,,,
Nkx2-4,UP00107;2.83E-01,,,,
Hoxd3,MS00521;2.83E-01,,,,
GATA4,M00632;2.84E-01,,,,
GSX2,MS00466;2.85E-01,M01326;8.24E-01,,,
LHX4,UP00261;2.88E-01,,,,
Dlx1,MS00439;2.90E-01,,,,
GATA1,MC00120;2.94E-01,,,,
BHLHA15,MS00245;2.95E-01,,,,
DLX3,MS00429;2.96E-01,,,,
TBX18,M01262;3.01E-01,,,,
ALX3,MS00402;3.04E-01,MS00403;9.64E-01,,,
VSX1,MS00626;3.13E-01,,,,
FOXD3,MS00359;3.14E-01,MS00358;5.55E-01,MA0041;9.84E-01,,
GSC,MS00464;3.20E-01,,,,
LEF1,MS00051;3.22E-01,,,,
BCL6B,MS00011;3.26E-01,,,,
