Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
USF1,46365;7.14E-09,46347;1.46E-07,46171;3.71E-06,46078;4.47E-06,46062;4.97E-06
RXRA,46356;9.56E-09,36820;7.67E-05,5452;6.62E-04,46125;2.30E-02,46242;2.77E-02
FOXP1,51750;9.81E-09,1012;6.67E-04,42760;1.44E-03,1013;2.89E-03,54155;1.49E-02
SMC3,62505;1.04E-08,62504;2.27E-08,46040;1.17E-07,45759;1.21E-07,41382;1.65E-07
KDM5B,47283;1.34E-08,47278;9.84E-07,47267;1.02E-06,47285;8.10E-06,47276;1.31E-05
APOBEC3B,56126;2.20E-08,56127;2.16E-04,,,
EGR3,65186;2.78E-08,,,,
SIN3A,46360;3.06E-08,46208;5.48E-06,46335;1.69E-05,46236;9.98E-04,45639;2.03E-03
SMAD3,39359;3.67E-08,39365;3.84E-05,276;5.47E-04,47577;1.70E-03,47584;2.28E-03
NR3C1,68229;3.94E-08,68230;4.91E-07,68223;6.56E-07,68227;6.71E-07,46052;1.91E-06
NRF1,58937;4.76E-08,58936;9.79E-07,58940;7.28E-06,74638;2.32E-05,74665;8.73E-05
PML,2448;5.06E-08,2447;4.19E-04,46307;1.26E-03,2809;2.14E-03,2460;1.97E-02
FOSL1,47287;5.43E-08,75045;6.91E-06,46212;4.35E-05,46296;9.26E-03,63077;2.36E-02
KDM2B,73701;6.02E-08,68018;1.84E-03,58062;1.86E-03,68020;3.46E-03,58086;5.29E-03
ZNF22,65176;6.05E-08,65177;2.57E-05,65178;1.27E-02,65173;1.96E-01,65172;2.35E-01
MITF,42179;6.35E-08,42177;8.65E-07,42176;1.74E-06,50897;9.62E-04,50853;2.57E-02
CPSF3L,49021;6.74E-08,49010;1.46E-05,49009;3.86E-04,49012;5.68E-04,49022;5.00E-02
SPI1,53298;7.20E-08,50894;3.24E-06,36032;3.13E-05,55393;6.65E-05,50879;9.93E-05
POLR2AphosphoS5,63406;7.37E-08,63407;1.44E-06,64761;6.57E-06,64760;7.52E-05,
RAG2,55543;7.72E-08,,,,
ATF3,68464;7.86E-08,68460;1.35E-05,45902;7.73E-04,46217;9.24E-04,32784;9.27E-04
HOXC11,43703;8.40E-08,43704;8.03E-05,42851;1.00E+00,,
SNAPC1,35268;9.31E-08,36355;2.13E-01,,,
TEAD1,48240;1.00E-07,56535;3.69E-07,54611;2.47E-05,56542;4.54E-04,54612;8.73E-02
CREBBP,2748;1.03E-07,1935;2.18E-04,2749;2.55E-04,8782;3.86E-03,45422;3.86E-03
JUN,55299;1.10E-07,47288;2.52E-07,56632;4.02E-07,37354;2.90E-06,45848;4.40E-06
NR2F2,43165;1.13E-07,36804;3.56E-07,62908;1.23E-05,63318;1.41E-05,62909;3.03E-05
KLF9,49949;1.20E-07,62800;1.65E-04,62799;1.68E-03,62636;6.92E-03,62637;2.79E-02
NEUROG2,76811;1.25E-07,76818;1.30E-07,76814;4.34E-06,76817;1.51E-05,76810;3.06E-05
FAIRE,36031;1.31E-07,32874;8.09E-06,33611;1.16E-05,33599;1.53E-04,37580;2.58E-04
ZBTB2,74659;1.34E-07,74683;1.34E-05,42878;2.01E-01,42877;3.25E-01,
ZNF143,71040;1.53E-07,71042;1.91E-06,71041;4.38E-06,45629;3.66E-05,42883;9.34E-05
SMARCA4,64633;1.81E-07,33440;4.37E-05,33434;5.81E-05,4543;2.86E-04,67496;6.26E-04
SP1,46215;1.95E-07,70811;2.54E-06,46190;3.15E-06,70812;1.37E-05,70815;4.69E-05
TCF12,46362;2.08E-07,46321;1.04E-04,46166;1.62E-04,46085;2.26E-04,35478;3.28E-04
YY1,46204;2.61E-07,46342;5.07E-06,46269;1.96E-05,46364;2.92E-05,65204;5.11E-05
T,73454;3.36E-07,55895;1.06E-05,73453;2.36E-05,69884;7.03E-05,53302;2.39E-03
RPE,49481;4.06E-07,,,,
TRIM24,69201;4.10E-07,2404;6.29E-06,2405;3.60E-03,69202;1.61E-02,64820;2.69E-02
PMEL,76415;4.89E-07,76009;1.11E-01,76413;1.53E-01,76414;4.83E-01,76416;4.97E-01
TBP,45781;4.98E-07,45684;1.99E-05,45881;7.73E-05,50163;6.17E-04,45618;1.43E-03
TRRAP,1226;5.19E-07,1222;9.09E-02,,,
MXI1,45866;5.22E-07,46038;9.96E-05,45774;1.24E-04,45633;1.96E-04,45810;9.09E-03
CTCFL,55785;5.62E-07,55779;6.67E-06,55784;2.03E-04,55775;1.16E-03,46293;1.89E-03
HIF1A,58172;5.63E-07,49447;6.05E-07,49446;3.71E-06,44489;1.87E-02,38733;4.58E-02
ZBTB4,42880;6.26E-07,42881;8.60E-04,,,
BRD7,280;7.73E-07,279;1.01E-01,,,
ELK4,1214;7.89E-07,45755;5.13E-06,1215;1.43E-05,45724;9.36E-04,1172;2.22E-02
BCL3,62932;8.34E-07,63854;1.78E-06,64801;2.75E-06,64913;4.05E-06,63602;1.48E-05
GTF2E2,63822;8.83E-07,63821;4.22E-01,,,
ZNF701,77258;9.63E-07,77057;8.92E-02,,,
NKX2-1,74052;1.08E-06,74051;3.19E-04,74050;1.16E-03,35474;1.30E-02,35471;1.85E-02
STAT1,1357;1.08E-06,1356;2.35E-06,41289;8.90E-05,1359;2.48E-04,41291;1.06E-03
TCF7L2,45714;1.16E-06,43061;2.69E-04,46022;1.19E-03,8448;3.11E-03,8418;4.25E-03
FOXA1,6567;1.19E-06,71807;3.18E-06,33496;5.02E-06,33510;1.02E-05,68871;1.19E-05
TEAD4,46348;1.31E-06,55297;1.14E-04,46210;3.34E-04,41389;4.63E-04,55298;1.92E-03
MBD2,48827;1.45E-06,48825;3.21E-06,48824;4.77E-05,64901;1.35E-04,64900;6.54E-04
RUNX1,44095;1.47E-06,44097;2.33E-05,4514;3.61E-05,53305;4.27E-05,34568;4.29E-05
AFF4,48998;1.57E-06,49000;2.89E-06,48996;5.12E-04,48997;5.66E-04,48994;3.10E-03
USF2,74645;1.71E-06,68455;3.17E-05,45694;7.12E-04,74655;7.71E-04,45741;8.06E-04
CDX2,38786;1.77E-06,5460;3.03E-03,5461;4.11E-03,356;5.94E-02,357;1.65E-01
SRF,51590;1.78E-06,51591;9.20E-05,51596;2.07E-03,46223;2.75E-03,46211;2.93E-03
ZNF528,65159;1.79E-06,73944;3.77E-02,65191;1.66E-01,65160;4.03E-01,
MEIS2,38849;2.05E-06,,,,
ELF1,46202;2.05E-06,46355;1.86E-05,49870;2.20E-05,74430;2.55E-05,63733;1.22E-04
KDM5C,68913;2.06E-06,58887;1.19E-03,58885;9.97E-03,68932;1.38E-02,8781;2.48E-02
PARP1,72405;2.08E-06,72407;4.49E-06,72408;7.52E-05,72406;8.09E-05,43680;8.86E-02
H2AFX,77448;2.14E-06,56132;1.40E-05,56129;2.61E-05,56131;1.26E-04,76138;4.74E-01
STAT3,46006;2.20E-06,45771;3.08E-06,34236;3.45E-06,46002;3.92E-06,45997;1.74E-04
PHF8,45411;2.23E-06,8790;1.62E-05,8789;3.61E-05,1314;1.01E-04,1313;1.47E-03
ZNF654,63738;2.43E-06,63737;7.24E-06,,,
PPARG,50411;2.47E-06,69797;1.11E-05,69798;3.04E-05,50408;4.58E-04,4495;6.06E-04
NELFE,69807;2.52E-06,69813;1.29E-05,69809;1.46E-05,69815;3.58E-05,69811;3.70E-05
CBX8,48755;2.53E-06,43578;7.92E-02,43558;2.20E-01,45398;2.69E-01,8768;2.69E-01
WDHD1,77260;2.61E-06,77259;3.72E-03,,,
FLI1,35309;2.70E-06,5443;1.81E-04,37056;2.56E-04,37055;2.95E-04,72360;6.77E-04
GABPA,56045;2.70E-06,46344;2.89E-06,47413;2.64E-05,56046;3.56E-05,47414;5.48E-05
CREB1,37349;2.76E-06,67710;6.30E-06,67715;1.80E-05,67711;5.47E-05,67720;6.45E-05
RUNX2,74117;3.41E-06,74116;1.28E-04,74546;1.67E-03,5373;4.86E-02,
NFE2L2,64298;3.58E-06,62958;3.69E-04,62959;1.03E-03,64299;3.02E-02,38850;7.73E-02
ERG,53296;3.58E-06,37633;2.36E-05,2660;3.68E-05,2916;4.23E-05,35298;8.79E-05
ICE1,39920;3.91E-06,39914;1.68E-05,39919;1.63E-01,,
E2F6,46297;4.18E-06,45898;1.45E-04,46177;5.54E-04,46071;3.32E-03,1978;9.29E-03
MYB,50398;4.20E-06,38685;5.48E-06,50565;5.73E-06,50573;8.72E-05,50569;1.11E-04
TRIM22,64620;4.27E-06,64619;2.08E-04,,,
NELFA,43451;4.28E-06,55467;9.06E-05,55465;1.91E-04,55466;1.06E-03,55468;1.16E-03
EGR1,38684;4.32E-06,46214;7.09E-06,46169;1.13E-05,46298;4.40E-05,46126;4.87E-04
TAF3,38585;4.40E-06,,,,
CHD2,45764;4.44E-06,45638;2.79E-05,45701;5.07E-02,45802;7.01E-02,45905;1.55E-01
BRD3,43050;4.44E-06,57806;9.24E-06,43051;1.59E-03,43052;2.00E-03,43053;6.25E-03
CDK7,40055;4.48E-06,40053;6.88E-06,43592;4.37E-05,49493;5.20E-04,49494;2.18E-03
C17orf49,1223;4.80E-06,1227;1.28E-02,,,
GATA3,46361;5.35E-06,67500;1.68E-04,33157;5.24E-04,33136;6.15E-04,67499;1.68E-03
RELA,53599;5.39E-06,5388;1.04E-05,5389;1.45E-05,36322;2.45E-05,45670;3.43E-05
TERC,32856;5.41E-06,32853;1.34E-04,32848;2.82E-04,32850;3.15E-04,
PBX3,46358;5.65E-06,46121;6.59E-02,46082;1.34E-01,56901;8.34E-01,42859;1.00E+00
MECP2,34392;6.03E-06,34396;8.25E-06,34394;3.19E-02,34399;2.85E-01,34400;3.72E-01
NOTCH1,36765;6.34E-06,43104;1.19E-03,392;2.81E-03,52638;1.46E-02,393;2.71E-02
TAL1,44435;7.21E-06,44433;1.19E-05,50576;5.56E-05,53309;5.14E-04,42788;5.22E-04
PRPF4,63022;7.60E-06,63089;9.58E-02,63023;1.66E-01,63090;2.39E-01,
E2F4,46000;8.59E-06,45951;5.91E-03,542;1.19E-02,45617;1.96E-02,36807;6.42E-02
SOX9,53493;8.94E-06,42747;3.18E-02,38809;1.66E-01,54616;2.54E-01,72770;6.04E-01
E2F7,38586;8.95E-06,38590;1.11E-04,38589;1.38E-04,38591;2.18E-04,38588;6.36E-02
SMC1A,38778;9.18E-06,9319;9.37E-06,71870;9.77E-06,71860;9.77E-06,71876;2.33E-05
YAP1,54675;9.34E-06,54676;2.60E-05,55292;2.89E-04,54608;8.78E-04,55512;1.55E-03
PAF1,55666;1.03E-05,55665;4.56E-05,55682;7.61E-05,55664;9.85E-04,55669;2.67E-02
SETD1A,59170;1.04E-05,76519;9.96E-03,,,
CLOCK,71021;1.04E-05,38772;6.45E-03,68103;8.71E-02,71022;1.69E-01,59585;7.28E-01
BRDU,35291;1.05E-05,35295;3.22E-04,35293;1.40E-03,35289;1.66E-02,35290;1.78E-01
VDR,39364;1.12E-05,5451;9.70E-04,55164;7.86E-03,566;8.14E-03,39366;9.81E-03
ZFX,64866;1.17E-05,64865;4.53E-05,41307;1.30E-02,50077;4.83E-02,41309;7.81E-02
REST,46338;1.25E-05,46377;2.07E-05,46341;1.93E-04,46222;3.57E-04,46330;3.98E-04
MYH11,37608;1.26E-05,37589;1.93E-03,37623;1.09E-02,37625;5.76E-01,
CD34,73987;1.29E-05,73986;1.23E-03,73984;2.47E-03,73985;6.44E-02,
NCOR1,39655;1.31E-05,39656;1.06E-02,53419;2.41E-02,45405;1.86E-01,8785;2.28E-01
NR1H3,69801;1.35E-05,69802;2.60E-05,69799;5.22E-05,69800;3.54E-04,41168;5.71E-01
RXRG,2813;1.35E-05,2467;2.01E-02,4515;4.13E-02,4516;8.07E-02,2814;1.14E-01
ZNF18,74653;1.37E-05,74663;4.17E-04,65171;2.92E-02,65019;7.08E-02,65018;1.18E-01
AR,36845;1.37E-05,56669;3.69E-05,35771;3.85E-05,40350;3.95E-05,56122;4.50E-05
IRF4,40215;1.45E-05,48623;1.60E-03,48628;3.86E-02,48636;7.01E-02,42680;1.11E-01
JMJD6,74838;1.47E-05,74843;5.98E-04,43089;6.47E-04,43064;1.17E-03,74844;3.23E-03
H2AFZ,62610;1.51E-05,63730;1.08E-03,64689;1.55E-03,64752;1.58E-03,63401;1.65E-03
GRHL2,68003;1.52E-05,68001;1.09E-04,68002;1.33E-04,35323;7.39E-04,73183;7.92E-04
KLF5,47601;1.64E-05,67599;1.12E-04,38831;3.95E-04,67611;2.73E-03,47593;1.84E-02
RARG,49618;1.65E-05,49617;1.42E-04,49619;7.87E-04,49623;8.19E-04,49622;5.99E-02
CEBPA,3006;1.84E-05,8446;5.07E-05,8444;1.55E-03,48263;3.24E-03,1375;3.43E-03
POLR2M,5570;1.97E-05,5569;5.98E-03,5662;8.61E-02,,
SP2,65084;2.17E-05,64560;2.60E-04,64559;5.23E-04,46176;1.50E-02,46246;4.75E-02
NFATC1,38654;2.35E-05,38742;2.43E-05,38701;3.76E-01,46110;9.28E-01,
FOXO1,54243;2.36E-05,75853;8.25E-03,58301;4.51E-02,58300;3.46E-01,75852;6.31E-01
SMAD1,8415;2.44E-05,8447;7.90E-04,8416;3.11E-03,51554;5.73E-02,8432;6.69E-02
SUMO1,35724;2.46E-05,35719;2.54E-03,34355;3.79E-03,34369;9.99E-03,34368;1.16E-02
TAFII,4929;2.57E-05,4930;1.37E-03,,,
CNOT3,76964;2.69E-05,76965;1.03E-03,76966;5.15E-01,,
SNRNP70,64562;2.79E-05,64561;3.66E-05,64949;6.26E-01,64950;6.30E-01,
FOXM1,43195;2.81E-05,34997;3.59E-05,39495;3.71E-05,34999;1.02E-04,39443;1.40E-04
JMJD1C,59004;2.89E-05,59006;7.33E-03,57960;1.31E-02,59001;1.36E-02,
RBPJ,73408;3.36E-05,43105;5.57E-04,68487;6.67E-04,73407;9.72E-04,68486;2.76E-03
GLIS1,65214;3.37E-05,63690;2.74E-03,63689;8.84E-03,38673;2.53E-01,
ZNF257,65126;3.40E-05,73966;5.19E-03,65218;3.30E-02,,
KLF4,48800;3.41E-05,36821;9.05E-04,63140;2.76E-03,63139;4.24E-03,67601;2.35E-02
ZZZ3,45648;3.64E-05,45735;1.31E-04,38675;2.71E-01,,
MBD3,71069;3.70E-05,59413;1.72E-04,59412;8.24E-04,71068;1.12E-01,41402;2.06E-01
ELF3,67615;3.71E-05,67597;3.22E-04,38646;3.69E-01,,
IRX5,42682;3.95E-05,,,,
STAT5B,4593;4.01E-05,53631;1.14E-04,53633;1.90E-04,53629;1.92E-04,53628;3.10E-04
IRF1,41300;4.02E-05,45925;1.19E-04,45949;1.32E-04,42725;4.81E-04,67612;2.25E-03
UBTF,45961;4.05E-05,45882;1.26E-02,64087;1.32E-02,38669;1.68E-01,64088;2.23E-01
ZXDC,77256;4.27E-05,,,,
RNF2,59423;4.32E-05,62639;3.85E-04,62638;2.74E-03,5603;3.02E-03,5769;8.87E-03
ETV1,39372;4.33E-05,534;7.94E-05,63176;1.48E-04,63177;1.91E-04,5931;2.19E-01
RELB,68052;4.55E-05,68053;1.14E-03,76402;2.40E-03,76403;1.71E-02,42745;5.19E-01
LEF1,57115;4.67E-05,57114;1.50E-03,63333;4.14E-03,53651;3.55E-02,63332;4.03E-02
SNAI2,48334;4.85E-05,48344;8.47E-04,48343;1.45E-02,48337;1.72E-02,48340;1.87E-02
CBFB,37607;4.88E-05,37640;1.76E-04,74545;1.86E-04,37621;2.44E-04,37606;8.23E-04
JUNB,42770;4.88E-05,64537;3.70E-03,64538;1.26E-02,64781;3.37E-02,7487;7.77E-02
IKZF2,64556;4.99E-05,64555;6.14E-03,,,
ELL2,49006;5.12E-05,49004;1.17E-04,1143;1.32E-03,49002;2.22E-03,49003;9.87E-03
SP4,65110;5.15E-05,65111;1.32E-02,65112;5.40E-02,46179;2.19E-01,
KAT5,68490;5.97E-05,4631;5.06E-03,4632;7.86E-02,,
RB1,36028;6.75E-05,49417;4.01E-02,1872;7.68E-02,49423;9.71E-02,1873;1.01E-01
PAX6,50898;6.78E-05,71776;1.78E-02,71777;5.75E-02,51532;5.10E-01,
SIX5,46188;7.23E-05,46302;5.31E-03,46273;9.62E-03,46142;1.40E-02,46054;5.20E-02
ELK1,1213;7.42E-05,45729;4.38E-04,45636;9.75E-04,63321;1.58E-03,63322;4.48E-03
DNMT3B,70174;7.78E-05,70178;1.71E-02,62874;3.14E-02,62875;2.21E-01,73889;3.23E-01
LMO1,73854;8.03E-05,36369;5.97E-01,36367;1.00E+00,,
ETV5,42714;8.06E-05,38759;4.75E-02,,,
GATA2,52057;8.08E-05,37587;1.69E-04,58873;3.70E-04,58874;5.37E-04,45852;8.48E-04
PRDM14,966;8.13E-05,68962;2.75E-01,,,
MBTD1,76529;8.15E-05,,,,
SMARCC1,72114;8.58E-05,72110;7.70E-03,72120;1.53E-02,72122;2.17E-02,45732;4.21E-02
PROX1,49669;9.70E-05,74488;2.59E-01,74485;7.89E-01,,
POLR3D,74909;1.00E-04,74907;2.61E-02,68066;1.27E-01,36361;1.57E-01,1869;2.00E-01
NFYA,45769;1.00E-04,2094;4.06E-04,45626;2.73E-02,42738;4.76E-02,45945;8.01E-02
ZBTB33,46357;1.01E-04,63844;9.89E-04,63843;2.67E-03,64738;8.50E-03,46200;9.41E-03
EBF1,59345;1.01E-04,59344;2.30E-03,46129;4.64E-03,45656;1.35E-02,48179;2.73E-01
RARA,2465;1.03E-04,2811;1.16E-04,53300;3.90E-04,49614;1.72E-03,49621;4.62E-03
CDK8,57171;1.04E-04,56351;1.30E-04,43095;1.37E-04,56353;1.98E-04,56375;4.21E-04
SPIN1,74573;1.07E-04,,,,
HNF4A,54673;1.11E-04,54674;8.91E-04,54665;9.55E-04,371;6.33E-03,54666;1.14E-02
PAX5,46160;1.13E-04,34475;1.68E-02,34473;2.67E-02,34476;3.84E-02,46138;4.11E-02
GTF3C2,45756;1.14E-04,45901;2.55E-03,,,
EGR2,65147;1.14E-04,65179;3.13E-04,64860;1.67E-03,34563;4.84E-03,64861;5.27E-03
ASCL2,38812;1.18E-04,,,,
GABP,63155;1.21E-04,63156;3.99E-03,,,
ATF1,56053;1.23E-04,62671;2.14E-03,56054;4.11E-03,62892;7.19E-03,63104;7.51E-03
CALU,76279;1.29E-04,76278;2.37E-03,,,
BRD2,74202;1.30E-04,57804;2.29E-04,74209;7.85E-04,57805;8.50E-04,49544;2.09E-03
SUPT5H,70927;1.30E-04,64772;9.97E-04,53325;1.84E-03,64773;3.11E-03,43450;1.51E-01
PR,33571;1.33E-04,54015;4.35E-04,33569;7.01E-04,39767;1.05E-03,54019;1.31E-03
NR2C2,1463;1.33E-04,45800;3.93E-04,1298;7.27E-04,50977;8.53E-04,64394;1.88E-03
ZNF467,65062;1.34E-04,,,,
BRCA1,45736;1.36E-04,44028;5.19E-03,45698;6.18E-03,45809;2.65E-02,45654;1.11E-01
NFIC,46343;1.37E-04,46101;2.38E-03,46240;9.92E-02,46111;2.53E-01,
CDK9,33123;1.38E-04,40227;2.57E-04,72605;4.38E-04,69881;4.69E-04,69880;6.43E-04
LMNB1,34974;1.47E-04,34987;1.24E-01,34982;2.18E-01,34968;2.54E-01,34989;3.26E-01
EBF3,76849;1.49E-04,76847;1.39E-01,76848;2.87E-01,76845;5.38E-01,76844;5.47E-01
KDM6B,48442;1.51E-04,48443;2.87E-03,48576;1.74E-01,48577;3.17E-01,
SUMO2,35704;1.54E-04,55351;2.19E-03,55338;6.77E-03,55722;8.46E-03,55718;1.11E-02
MAFB,50112;1.56E-04,42691;5.01E-01,,,
HCFC1,45767;1.56E-04,45890;2.30E-03,9206;1.88E-02,64266;2.56E-02,9205;5.35E-02
NIPBL,38785;1.57E-04,71866;3.05E-04,50516;3.77E-03,9320;7.33E-03,42927;8.10E-03
HEY1,7341;1.60E-04,7527;1.78E-04,42664;1.00E+00,,
ARNT,5517;1.64E-04,33032;1.87E-02,62869;1.72E-01,62868;1.84E-01,38723;2.06E-01
SMAD4,47582;1.82E-04,74681;3.05E-04,38693;2.01E-02,47581;7.48E-02,1087;8.66E-02
ASCL1,70120;1.88E-04,49723;4.47E-04,49726;4.51E-04,70121;2.63E-03,41850;1.30E-02
ZMYND8,76673;1.89E-04,76498;1.56E-03,76499;1.09E-02,76857;7.48E-01,76851;8.46E-01
CHD1,45426;1.93E-04,58018;2.21E-04,45646;2.71E-04,8770;5.17E-04,45868;6.37E-04
KLF1,39350;1.99E-04,65188;1.68E-03,63870;3.24E-02,63869;6.41E-02,64685;7.62E-02
KDM4B,64106;2.03E-04,64107;1.20E-03,,,
KMT2A,73715;2.06E-04,73716;1.35E-03,73708;4.08E-03,73710;4.81E-03,73707;4.96E-03
GTF2I,50699;2.09E-04,50700;1.42E-02,50708;6.93E-02,50697;8.94E-02,50694;9.08E-02
ZNF611,77078;2.13E-04,,,,
L3MBTL2,63814;2.22E-04,63813;5.29E-03,2085;3.72E-02,2084;3.12E-01,
5MC,55284;2.24E-04,55287;2.38E-02,55289;3.30E-02,70101;8.43E-01,
NFYB,45758;2.24E-04,2095;5.49E-03,45936;1.45E-02,45625;1.99E-02,42773;7.98E-01
ZNF770,65164;2.30E-04,,,,
SUZ12,68960;2.33E-04,63520;3.71E-03,64382;6.73E-03,50372;1.02E-02,34333;1.10E-02
GATAD1,1219;2.43E-04,1218;1.55E-03,42761;1.00E+00,,
ZNF341,62930;2.46E-04,65129;2.91E-04,62931;4.99E-04,,
HDAC6,4126;2.53E-04,4127;1.45E-02,45379;3.89E-01,8778;5.20E-01,45235;5.57E-01
TRIM25,77300;2.55E-04,77299;3.19E-04,62995;1.32E-01,62994;1.49E-01,77298;9.75E-01
OTX2,50896;2.60E-04,74350;4.02E-03,51522;1.29E-02,51524;1.77E-02,74351;2.19E-02
HDAC3,4125;2.79E-04,70761;3.42E-01,8661;6.68E-01,8662;7.64E-01,
TCF7,50136;2.81E-04,50135;1.34E-03,64696;5.69E-02,64697;6.59E-02,63592;1.79E-01
GATA1,8458;2.85E-04,39352;1.76E-03,3273;3.57E-02,73729;4.42E-02,3274;5.76E-02
BCL6,51245;2.90E-04,52774;2.10E-03,41482;1.13E-02,39572;4.16E-02,35524;9.80E-02
GREB1,36811;3.04E-04,36810;4.88E-04,36806;2.72E-03,36802;2.10E-02,36822;1.48E-01
CHRM2,34675;3.10E-04,50108;6.94E-03,50107;3.51E-02,43234;4.26E-02,39012;8.71E-02
ZBTB17,47490;3.19E-04,47489;9.26E-04,47103;1.13E-03,41831;3.75E-03,54514;1.71E-02
TCF7L1,70804;3.38E-04,9193;5.12E-03,40166;7.13E-03,46140;2.80E-02,70802;3.17E-02
TBX21,33678;3.39E-04,64376;1.19E-03,64375;7.04E-03,,
BRD9,76526;3.42E-04,72398;7.63E-04,,,
PKNOX1,62762;3.54E-04,62761;2.10E-03,,,
NFKB2,77450;3.55E-04,77449;5.51E-04,38844;1.59E-01,,
LHX2,50899;3.59E-04,38679;7.51E-02,,,
XBP1,43401;3.66E-04,43400;6.19E-03,42895;1.00E-02,43398;3.11E-01,38803;3.39E-01
SRC,6710;3.73E-04,39652;4.47E-03,6709;2.49E-02,39660;2.89E-01,72972;3.63E-01
ZKSCAN5,77183;3.95E-04,,,,
CCDC101,1224;3.98E-04,1228;6.49E-03,,,
MAF,58809;3.98E-04,58807;2.57E-03,58808;5.20E-03,50111;1.87E-01,
FOXA2,37366;4.04E-04,42655;1.20E-02,55321;1.36E-02,46227;1.98E-02,52683;2.99E-02
LMNA,34444;4.12E-04,72797;3.45E-03,34462;1.68E-02,34446;4.58E-02,52222;5.20E-02
PRDM10,63034;4.18E-04,63035;9.95E-04,,,
PIAS1,71204;4.20E-04,71207;4.21E-03,71205;4.40E-03,71211;6.58E-03,55355;1.86E-02
