,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
59423|RNF2,2.6857617187622255e-05,Homo sapiens,RNF2,predicted transcription factor,None,Melanocyte,None,1
68222|NR3C1,3.398692089591147e-05,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1
56535|TEAD1,3.4500257065006534e-05,Homo sapiens,TEAD1,tf,None,None,None,1
64946|BHLHE40,3.544279911893722e-05,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1
2398|STAG1,3.740144059247159e-05,Homo sapiens,STAG1,not sure,MCF-7,Epithelium,Breast,1
68230|NR3C1,3.8763596896702585e-05,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1
37945|ETS1,4.589928893176625e-05,Homo sapiens,ETS1,tf,None,Endothelial Cell,Umbilical Vein,1
2748|CREBBP,5.028392444783638e-05,Homo sapiens,CREBBP,cr,T98G,None,Brain,1
67806|BRD4,5.087766292393207e-05,Homo sapiens,BRD4,cr,HCC1395,None,None,1
8098|MYC,5.1932658980472875e-05,Homo sapiens,MYC,tf,HeLa,Epithelium,Cervix,1
74206|BRD4,5.669235473830411e-05,Homo sapiens,BRD4,cr,SF8628,None,Pontine,1
48240|TEAD1,5.735722065337399e-05,Homo sapiens,TEAD1,tf,RD,None,Muscle,1
36075|MYOD1,5.956918351117411e-05,Homo sapiens,MYOD1,tf,None,Myoblast,None,1
34568|RUNX1,6.222134960430788e-05,Homo sapiens,RUNX1,tf,SEM,Pre-B Lymphocyte,None,1
45567|CTCF,6.240206132221612e-05,Homo sapiens,CTCF,tf,AG09319,Fibroblast,Gingiva,1
59373|ESR1,6.27649699877981e-05,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
52496|TCF21,6.612186935753638e-05,Homo sapiens,TCF21,tf,None,None,Coronary artery smooth muscle,1
36362|GTF2B,6.825583957787211e-05,Homo sapiens,GTF2B,tf,IMR90,Fibroblast,Lung,1
45756|GTF3C2,7.004990161915464e-05,Homo sapiens,GTF3C2,tf,HeLa-S3,Epithelium,Cervix,1
966|PRDM14,8.295713415579185e-05,Homo sapiens,PRDM14,tf,H1,Embryonic Stem Cell,Embryo,1
53594|MED1,8.319405894042626e-05,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1
56820|TFAP2A,8.882224809896418e-05,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1
67829|BRD4,9.24213856647027e-05,Homo sapiens,BRD4,cr,SUM159R,None,None,1
54241|FOSL2,9.400546315547605e-05,Homo sapiens,FOSL2,tf,None,Stromal Cell,Endometrium,1
2397|STAG1,9.561503429415177e-05,Homo sapiens,STAG1,not sure,MCF-7,Epithelium,Breast,1
38196|CTCF,9.642949865468159e-05,Homo sapiens,CTCF,tf,FB0167P,Fibroblast,None,1
71807|FOXA1,9.67024324964048e-05,Homo sapiens,FOXA1,tf,None,None,Breast,1
54673|HNF4A,0.00010088455071054724,Homo sapiens,HNF4A,tf,HCT-116,None,Colon,1
9510|TFAP2C,0.00010260449896112502,Homo sapiens,TFAP2C,predicted transcription factor,SKBR-3,None,Mammary Gland,1
56904|ESR1,0.00010347476596684608,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
39560|MYC,0.00010464591008026259,Homo sapiens,MYC,tf,BJ,Fibroblast,Skin,1
73511|BRD4,0.0001055324256072259,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
76814|NEUROG2,0.0001085386820276376,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
64298|NFE2L2,0.00010945612198449101,Homo sapiens,NFE2L2,tf,HeLa-S3,Epithelium,Cervix,1
73719|BRD4,0.00010976354977836957,Homo sapiens,BRD4,cr,SEM,B Lymphocyte,None,1
45847|CTCF,0.00011351647382194749,Homo sapiens,CTCF,tf,None,Epithelium,None,1
2448|PML,0.00011511546207111386,Homo sapiens,PML,tf,MR4,Promyelocytic cell,Bone Marrow,1
1740|FOS,0.00012037542709216824,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1
63284|CTCF,0.00012797682282673982,Homo sapiens,CTCF,tf,None,None,Sigmoid Colon,1
46072|FOSL2,0.00012940636837244495,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
73500|BRD4,0.00013121435825726087,Homo sapiens,BRD4,cr,SUM229,mammary carcinoma cell line,Breast,1
48334|SNAI2,0.00013194416362528522,Homo sapiens,SNAI2,tf,None,Keratinocyte,None,0
57808|BRD4,0.00013341520511798223,Homo sapiens,BRD4,cr,LX2,Hepatic Stellate Cell,None,1
33720|MYC,0.00013452856052776428,Homo sapiens,MYC,tf,BJ,Fibroblast,Skin,1
50414|KLF11,0.00013640352722437107,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1
1226|TRRAP,0.0001371603493600276,Homo sapiens,TRRAP,cr,HeLa,Epithelium,Cervix,1
2404|TRIM24,0.00015105868924534093,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,MCF-7,Epithelium,Breast,0
74909|POLR3D,0.0001523094053398307,Homo sapiens,POLR3D,tf,THP-1,Monocyte,None,0
45575|CTCF,0.00015654884706410615,Homo sapiens,CTCF,tf,BJ,Fibroblast,Skin,1
50693|MED1,0.00016222538267340381,Homo sapiens,MED1,predicted transcription factor,hMADS-3,Adipocyte,Adipose,1
8090|CTCF,0.00016855369251943977,Homo sapiens,CTCF,tf,NHEK,Keratinocyte,Skin,1
35840|CTCF,0.00016855369251943977,Homo sapiens,CTCF,tf,NHEK,Keratinocyte,Skin,1
8099|MYC,0.00016901444080947686,Homo sapiens,MYC,tf,HeLa,Epithelium,Cervix,1
64801|BCL3,0.00017086924346041427,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
33146|ESR1,0.0001718037695110048,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
2402|TFAP2A,0.00017368718323096779,Homo sapiens,TFAP2A,predicted transcription factor,MCF-7,Epithelium,Breast,1
8087|CTCF,0.00017511239888039158,Homo sapiens,CTCF,tf,HeLa,Epithelium,Cervix,1
45760|CTCF,0.00017511239888039158,Homo sapiens,CTCF,tf,HeLa-S3,Epithelium,Cervix,1
35046|ESR1,0.0001770297061704979,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
76812|NEUROG2,0.00019049405857818574,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
63822|GTF2E2,0.00019413786515140027,Homo sapiens,GTF2E2,tf,K562,Erythroblast,Bone Marrow,1
2295|ESR1,0.00019466369463066462,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
49267|BMI1,0.00019784672426494435,Homo sapiens,BMI1,cr,293T-Rex,None,None,1
71925|GTF2B,0.0001983819337404321,Homo sapiens,GTF2B,tf,K562,None,Haematopoietic and lymphoid,1
33491|ESR1,0.00020881150579218517,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
45696|JUND,0.0002093743703142191,Homo sapiens,JUND,tf,H1,Embryonic Stem Cell,Embryo,1
35929|CTCF,0.00021050435260548263,Homo sapiens,CTCF,tf,WI-38,Fibroblast,Lung,1
33520|ESR1,0.00021278142220909084,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
45780|MYC,0.00021278142220909084,Homo sapiens,MYC,tf,HeLa-S3,Epithelium,Cervix,1
32853|TERC,0.00021392856235720825,Homo sapiens,TERC,other,HeLa,Epithelium,Cervix,1
49980|BRD4,0.00021450429537965047,Homo sapiens,BRD4,cr,90-8TL,Schwann Cell,Brain,1
9508|TFAP2C,0.00021450429537965047,Homo sapiens,TFAP2C,predicted transcription factor,BT-474,Epithelium,Mammary Gland,1
63984|FOSL2,0.00021450429537965047,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
64945|BHLHE40,0.00021508147480957027,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1
70120|ASCL1,0.0002156601039870101,Homo sapiens,ASCL1,tf,NCI-H889,None,None,1
68712|BRD4,0.00021975138317861472,Homo sapiens,BRD4,cr,IMR90,None,None,1
37173|MAX,0.00022271795967513774,Homo sapiens,MAX,tf,H2171,Epithelium,Lung,1
68223|NR3C1,0.00022331574267762385,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1
57809|BRD4,0.00022391502291997154,Homo sapiens,BRD4,cr,LX2,Hepatic Stellate Cell,None,1
45832|CTCF,0.00022511808891164344,Homo sapiens,CTCF,tf,None,Embryonic Fibroblast,Foreskin,1
46006|STAT3,0.00022572188157242892,Homo sapiens,STAT3,tf,MCF-10A,Epithelium,Breast,1
53298|SPI1,0.00022693400355598304,Homo sapiens,SPI1,predicted transcription factor,TSU-1621-MT,None,None,1
48442|KDM6B,0.00023122443167731654,Homo sapiens,KDM6B,cr,BJ,Fibroblast,Skin,1
8092|MYC,0.00024131693249051172,Homo sapiens,MYC,tf,GM12878,B Lymphocyte,Blood,1
68229|NR3C1,0.00024390348147434318,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1
46373|CTCF,0.0002524894249495234,Homo sapiens,CTCF,tf,T47D,Epithelium,Mammary Gland,1
55299|JUN,0.00025451041428419213,Homo sapiens,JUN,tf,MDA-MB-231,Epithelium,Breast,1
47287|FOSL1,0.00025791227347311824,Homo sapiens,FOSL1,tf,BT-549,Epithelium,Mammary Gland,1
68227|NR3C1,0.0002599736834025752,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1
45845|CTCF,0.0002662504200024714,Homo sapiens,CTCF,tf,HRE,Epithelium,None,1
2393|STAG1,0.0002705130551745456,Homo sapiens,STAG1,not sure,MCF-7,Epithelium,Breast,1
45572|CTCF,0.0002719480048003646,Homo sapiens,CTCF,tf,None,Fibroblast,Umbilical Vein,1
45932|GTF2B,0.0002726681358950249,Homo sapiens,GTF2B,tf,K562,Erythroblast,Bone Marrow,1
37354|JUN,0.0002741137306752887,Homo sapiens,JUN,tf,A549,Epithelium,Lung,1
46333|FOXP2,0.00027775901227285974,Homo sapiens,FOXP2,tf,PFSK-1,Neuron,Brain,1
56056|RAD21,0.00027849346574077894,Homo sapiens,RAD21,not sure,MCF-7,Epithelium,Breast,1
69764|BRD4,0.00028896757676813043,Homo sapiens,BRD4,cr,MV4;11,Leukemia Cell,Blood,1
33518|FOXA1,0.00028896757676813043,Homo sapiens,FOXA1,tf,MCF-7,Epithelium,Breast,1
56819|TFAP2A,0.00029511629601972365,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1
49243|ETS1,0.0002998075250536583,Homo sapiens,ETS1,tf,PANC-1,None,Pancreas,1
42650|CTCF,0.0003037698052455486,Homo sapiens,CTCF,tf,LoVo,None,Colon,1
46374|ESR1,0.00030617050904890137,Homo sapiens,ESR1,tf,T47D,Epithelium,Mammary Gland,1
67750|FOXA1,0.0003077807741020438,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
6565|ESR1,0.0003102109531996711,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,0
53989|ESR1,0.0003184410952817172,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
3056|CTCF,0.00032772858636809937,Homo sapiens,CTCF,tf,None,Stromal Cell,Adipose,1
2390|RAD21,0.00032944404913213746,Homo sapiens,RAD21,not sure,MCF-7,Epithelium,Breast,1
49277|MYC,0.0003337693042102425,Homo sapiens,MYC,tf,LS174T,Epithelium,Colon,1
36825|ESR1,0.0003443662505111212,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
45745|MYC,0.0003443662505111212,Homo sapiens,MYC,tf,HeLa-S3,Epithelium,Cervix,1
46308|JUND,0.00034978121222790833,Homo sapiens,JUND,tf,MCF-7,Epithelium,Breast,1
33496|FOXA1,0.00036555634047018894,Homo sapiens,FOXA1,tf,MCF-7,Epithelium,Breast,1
33216|ESR1,0.0003722420513333585,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
46188|SIX5,0.0003761132658382608,Homo sapiens,SIX5,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1
54025|ESR1,0.0003780628619872139,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
45848|JUN,0.0003790411751878451,Homo sapiens,JUN,tf,None,Endothelial Cell,Umbilical Vein,1
46325|RAD21,0.0003800218386521869,Homo sapiens,RAD21,not sure,MCF-7,Epithelium,Breast,1
57806|BRD3,0.0003859554639148007,Homo sapiens,BRD3,predicted chromatin regulator,LX2,Hepatic Stellate Cell,None,1
74663|ZNF18,0.00039808159239318106,Homo sapiens,ZNF18,,K562,Erythroblast,Bone Marrow,1
63753|CTCF,0.0004180064911706895,Homo sapiens,CTCF,tf,None,None,Skin,1
63919|FOSL2,0.0004266694812480188,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
45744|JUN,0.0004266694812480188,Homo sapiens,JUN,tf,HeLa-S3,Epithelium,Cervix,1
68460|ATF3,0.0004266694812480188,Homo sapiens,ATF3,predicted transcription factor,HCT-116,Colon cancer cell,Colon,1
75043|E2F1,0.0004288610928410969,Homo sapiens,E2F1,tf,MDA-MB-231,None,Breast,1
45563|CTCF,0.0004299608090995489,Homo sapiens,CTCF,tf,AG04450,Fibroblast,Fetal Lung,1
53994|ESR1,0.0004310631398544546,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
33489|FOXA1,0.0004310631398544546,Homo sapiens,FOXA1,tf,MCF-7,Epithelium,Breast,1
49021|CPSF3L,0.00043549872109702225,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1
45553|MAX,0.0004377323462353928,Homo sapiens,MAX,tf,A549,Epithelium,Lung,1
5046|CTCF,0.00044449710881793814,Homo sapiens,CTCF,tf,GM19240,Lymphoblastoid,Blood,1
46036|JUND,0.0004467734789461503,Homo sapiens,JUND,tf,SK-N-SH,Neuroblastoma cell,Brain,1
65186|EGR3,0.0004571514915934881,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1
49467|598-SKD,0.0004583182917170153,Homo sapiens,598-SKD,other,MCF-7,Epithelium,Breast,1
56817|NR2F1,0.0004653772423159111,Homo sapiens,NR2F1,tf,None,Neural crest cell,Cranial,1
43401|XBP1,0.000470139027700119,Homo sapiens,XBP1,tf,HS578T,Epithelium,Mammary Gland,1
64996|NR2F1,0.0004749459163565017,Homo sapiens,NR2F1,tf,K562,Erythroblast,Bone Marrow,1
76810|NEUROG2,0.00047736639548525995,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
64048|CTCF,0.0004846965576151775,Homo sapiens,CTCF,tf,None,Neuron,None,1
2298|ESR1,0.0004846965576151775,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
49977|BRD4,0.0004921308402568789,Homo sapiens,BRD4,cr,90-8TL,Schwann Cell,Brain,1
52498|TCF21,0.0004921308402568789,Homo sapiens,TCF21,tf,None,None,Coronary artery smooth muscle,1
45561|CTCF,0.0004971455350987544,Homo sapiens,CTCF,tf,AG04449,Fibroblast,Skin,1
32939|ERG,0.0005022075026059039,Homo sapiens,ERG,other,RWPE1,Epithelium,Prostate,1
38193|MYC,0.0005047563397806594,Homo sapiens,MYC,tf,MCF-7,Epithelium,Breast,1
58172|HIF1A,0.0005060352439169882,Homo sapiens,HIF1A,predicted chromatin regulator,HeLa,Epithelium,Cervix,0
8112|MYC,0.0005073171469056022,Homo sapiens,MYC,tf,None,Endothelial Cell,Umbilical Vein,1
45857|MYC,0.0005073171469056022,Homo sapiens,MYC,tf,None,Endothelial Cell,Umbilical Vein,1
45570|CTCF,0.0005111809128405517,Homo sapiens,CTCF,tf,AG10803,Fibroblast,Skin,1
76817|NEUROG2,0.0005124748751532812,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
35380|CTCF,0.0005163749730770472,Homo sapiens,CTCF,tf,NHLF,Fibroblast,Lung,1
68715|BRD4,0.0005189902787236293,Homo sapiens,BRD4,cr,IMR90,fibrobasts,None,1
64222|FOSL2,0.0005269099205656165,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
52057|GATA2,0.0005349412487905463,Homo sapiens,GATA2,tf,LNCaP,Epithelium,Prostate,1
50411|PPARG,0.0005349412487905463,Homo sapiens,PPARG,tf,hMADS-3,Adipocyte,Adipose,1
32856|TERC,0.0005376434234420505,Homo sapiens,TERC,other,HeLa,Epithelium,Cervix,1
55785|CTCFL,0.0005389992403648684,Homo sapiens,CTCFL,predicted transcription factor,MCF-7,Epithelium,Breast,1
73508|BRD4,0.000541720366755958,Homo sapiens,BRD4,cr,SUM159PT,mammary carcinoma cell line,Breast,1
56905|ESR1,0.0005458258881307909,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
35832|CTCF,0.0005499601690000283,Homo sapiens,CTCF,tf,GM19240,Lymphoblastoid,Blood,1
73530|BRD4,0.0005499601690000283,Homo sapiens,BRD4,cr,HCC1806,mammary carcinoma cell line,Breast,1
64787|ZNF687,0.0005513446851257251,Homo sapiens,ZNF687,,MCF-7,Epithelium,Breast,1
35044|ESR1,0.0005625373980447298,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
50990|CTCF,0.0005682121892997147,Homo sapiens,CTCF,tf,H1,Embryonic Stem Cell,Embryo,1
46352|MEF2A,0.0005725029601351342,Homo sapiens,MEF2A,tf,SK-N-SH,Neuroblastoma cell,Brain,1
55778|CTCF,0.0005739398593611788,Homo sapiens,CTCF,tf,Ovcar8,None,None,0
63854|BCL3,0.0005768236631220156,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
45888|JUN,0.0005768236631220156,Homo sapiens,JUN,tf,K562,Erythroblast,Bone Marrow,1
64633|SMARCA4,0.0005826314882508026,Homo sapiens,SMARCA4,cr,None,Neuron,None,1
45867|MAZ,0.0005944095907432545,Homo sapiens,MAZ,tf,IMR90,Fibroblast,Lung,1
45560|MYC,0.000595897222100948,Homo sapiens,MYC,tf,A549,Epithelium,Lung,1
45839|CTCF,0.000595897222100948,Homo sapiens,CTCF,tf,None,Epithelium,Mammary Gland,1
54675|YAP1,0.0006048954832020064,Homo sapiens,YAP1,other,NCI-H2052,Epithelium,Lung,1
56059|RAD21,0.0006079226857824427,Homo sapiens,RAD21,not sure,MCF-7,Epithelium,Breast,1
42770|JUNB,0.0006094415289113837,Homo sapiens,JUNB,tf,LoVo,None,Colon,1
49004|ELL2,0.0006217190439368715,Homo sapiens,ELL2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1
45646|CHD1,0.00062482390646451,Homo sapiens,CHD1,predicted chromatin regulator,GM12878,B Lymphocyte,Blood,1
55284|5MC,0.00062482390646451,Homo sapiens,5MC,other,LNCaP,Epithelium,Prostate,1
45576|CTCF,0.0006342246045303925,Homo sapiens,CTCF,tf,BJ,Fibroblast,Skin,1
59413|MBD3,0.0006358040238044834,Homo sapiens,MBD3,cr,MDA-MB-231,Epithelium,Breast,1
76816|NEUROG2,0.0006373870734622953,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
35268|SNAPC1,0.0006373870734622953,Homo sapiens,SNAPC1,not sure,MCF-10A,Epithelium,Breast,1
45526|CTCF,0.0006453570418541474,Homo sapiens,CTCF,tf,None,Osteoblast,Bone,1
56058|RAD21,0.0006453570418541474,Homo sapiens,RAD21,not sure,MCF-7,Epithelium,Breast,1
53418|RUNX1,0.0006534189065154167,Homo sapiens,RUNX1,tf,Kasumi-1,Myeloblast,Blood,1
54086|ESR1,0.0006550423909847462,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
38189|MYC,0.0006615736235419886,Homo sapiens,MYC,tf,FB8470,Fibroblast,None,0
36356|POLR2B,0.0006681648988777463,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1
62718|FOSL2,0.0006764891871466299,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
50415|KLF11,0.0006883039790384727,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1
53597|RELA,0.000690007256802681,Homo sapiens,RELA,tf,None,Adipocyte,None,1
65164|ZNF770,0.0006951404409816668,Homo sapiens,ZNF770,,HEK293,Epithelium,Embryonic Kidney,1
32848|TERC,0.0006951404409816668,Homo sapiens,TERC,other,HeLa,Epithelium,Cervix,1
46109|BATF,0.0007037740659149291,Homo sapiens,BATF,predicted transcription factor,GM12878,B Lymphocyte,Blood,1
67735|FOXA1,0.000709001586783075,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
45878|GTF2F1,0.000709001586783075,Homo sapiens,GTF2F1,tf,K562,Erythroblast,Bone Marrow,1
1214|ELK4,0.0007142648850928949,Homo sapiens,ELK4,tf,HeLa-S3,Epithelium,Cervix,1
55895|T,0.0007142648850928949,Homo sapiens,T,tf,None,Fibroblast,None,1
76809|NEUROG2,0.0007266862906415585,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
33525|ESR1,0.0007320704473082342,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
45755|ELK4,0.0007320704473082342,Homo sapiens,ELK4,tf,HeLa-S3,Epithelium,Cervix,1
67500|GATA3,0.0007374913461114318,Homo sapiens,GATA3,tf,MDA-MB-231,Epithelium,Mammary Gland,1
73501|BRD4,0.0007393065162902812,Homo sapiens,BRD4,cr,SUM229,mammary carcinoma cell line,Breast,1
45707|CTCF,0.0007429492128469381,Homo sapiens,CTCF,tf,None,Endothelial Cell,Umbilical Vein,1
68002|GRHL2,0.0007484442745114002,Homo sapiens,GRHL2,tf,OVCA429,None,None,1
33223|ESR1,0.0007484442745114002,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
63081|FOSL2,0.0007502842666802346,Homo sapiens,FOSL2,tf,A549,Epithelium,Lung,1
45737|GTF2F1,0.0007539767593073746,Homo sapiens,GTF2F1,tf,HeLa-S3,Epithelium,Cervix,1
4514|RUNX1,0.0007595468966484292,Homo sapiens,RUNX1,tf,None,Megakaryocyte,Cord blood,1
50692|MED1,0.0007595468966484292,Homo sapiens,MED1,predicted transcription factor,hMADS-3,Adipocyte,Adipose,1
42848|CTCF,0.0007632813534640492,Homo sapiens,CTCF,tf,LoVo,None,Colon,1
56355|MED1,0.0007632813534640492,Homo sapiens,MED1,predicted transcription factor,MOLM-14,Myeloid Cell,None,1
33139|ESR1,0.0007670327158571168,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
53192|MYC,0.0007708010527055487,Homo sapiens,MYC,tf,MCF-10A,Epithelium,Breast,1
2403|TFAP2C,0.0007745864331298428,Homo sapiens,TFAP2C,predicted transcription factor,MCF-7,Epithelium,Breast,1
9507|TFAP2C,0.0007745864331298428,Homo sapiens,TFAP2C,predicted transcription factor,MCF-7,Epithelium,Breast,1
45562|CTCF,0.000776485536349585,Homo sapiens,CTCF,tf,AG04449,Fibroblast,Skin,1
44433|TAL1,0.000780296612270877,Homo sapiens,TAL1,tf,None,None,Cord blood,1
35924|CTCF,0.000784124905634937,Homo sapiens,CTCF,tf,WI-38,Fibroblast,Lung,1
45734|CTCF,0.0007879704864165757,Homo sapiens,CTCF,tf,HeLa-S3,Epithelium,Cervix,1
33434|SMARCA4,0.0007879704864165757,Homo sapiens,SMARCA4,cr,None,B Lymphocyte,Blood,1
45781|TBP,0.0007957137913605976,Homo sapiens,TBP,tf,HeLa-S3,Epithelium,Cervix,1
5452|RXRA,0.0007976605322504262,Homo sapiens,RXRA,tf,LS180,Epithelium,Colon,1
280|BRD7,0.0007976605322504262,Homo sapiens,BRD7,tf,BJ,Fibroblast,Skin,1
46348|TEAD4,0.0007996116567034089,Homo sapiens,TEAD4,tf,SK-N-SH,Neuroblastoma cell,Brain,1
46367|CTCF,0.00080156717359746,Homo sapiens,CTCF,tf,SK-N-SH_RA,Neuron,Brain,1
37349|CREB1,0.00080156717359746,Homo sapiens,CREB1,tf,A549,Epithelium,Lung,1
38182|MYC,0.0008074601679381309,Homo sapiens,MYC,tf,FB0167P,Fibroblast,None,1
68777|BRD4,0.0008094333436863601,Homo sapiens,BRD4,cr,HCT-116,Colon cancer cell,Colon,1
64285|RAD21,0.0008133930153458681,Homo sapiens,RAD21,not sure,MCF-7,Epithelium,Breast,1
56060|RAD21,0.0008133930153458681,Homo sapiens,RAD21,not sure,MCF-7,Epithelium,Breast,1
45841|CTCF,0.0008233703152061615,Homo sapiens,CTCF,tf,None,Fibroblast,Pulmonary Artery,1
34999|FOXM1,0.0008294106251325191,Homo sapiens,FOXM1,tf,MDA-MB-231,Epithelium,Breast,1
45230|CTCF,0.0008334601206767099,Homo sapiens,CTCF,tf,H1,Embryonic Stem Cell,Embryo,1
32803|MED1,0.0008375277992684196,Homo sapiens,MED1,predicted transcription factor,P493-6,B cell lymphoma,None,1
39978|TFAP2C,0.0008416137342560143,Homo sapiens,TFAP2C,predicted transcription factor,A375,None,Skin,1
