,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
69457|TP53,2.5456459412407337e-10,Homo sapiens,TP53,predicted transcription factor,None,None,Foreskin,1,TP53
53593|MED1,1.2467281130341922e-07,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1,MED1
45853|FOS,4.4989329754034927e-07,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1,FOS
59542|MYC,4.716441326112311e-07,Homo sapiens,MYC,tf,IMEC,Epithelium,Breast,1,MYC
52495|TCF21,5.334238972089301e-07,Homo sapiens,TCF21,tf,None,None,Coronary artery smooth muscle,1,TCF21
59375|ESR1,3.660071514782656e-06,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1,ESR1
76811|NEUROG2,4.9342401673308035e-06,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1,NEUROG2
49266|SCML2,5.322290284697918e-06,Homo sapiens,SCML2,tf,293T-Rex,None,None,1,SCML2
72625|ETS1,5.375003787254677e-06,Homo sapiens,ETS1,tf,None,Endothelial Cell,Umbilical Vein,1,ETS1
46356|RXRA,5.796028365797964e-06,Homo sapiens,RXRA,tf,SK-N-SH,Neuroblastoma cell,Brain,1,RXRA
43165|NR2F2,7.495029887383055e-06,Homo sapiens,NR2F2,tf,None,Stromal Cell,None,1,NR2F2
51750|FOXP1,1.0234100527885716e-05,Homo sapiens,FOXP1,tf,LNCaP,Epithelium,Prostate,1,FOXP1
50412|KLF11,1.7149308381943338e-05,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
2401|TFAP2A,2.0456949376037053e-05,Homo sapiens,TFAP2A,predicted transcription factor,MCF-7,Epithelium,Breast,1,TFAP2A
54125|CEBPB,2.1888729201156507e-05,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1,CEBPB
74668|BATF,2.1888729201156507e-05,Homo sapiens,BATF,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,BATF
74432|TFAP4,2.2432558232112135e-05,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1,TFAP4
59423|RNF2,2.685761718762225e-05,Homo sapiens,RNF2,predicted transcription factor,None,Melanocyte,None,1,RNF2
68222|NR3C1,3.398692089591147e-05,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1,NR3C1
56535|TEAD1,3.450025706500653e-05,Homo sapiens,TEAD1,tf,None,None,None,1,TEAD1
64946|BHLHE40,3.544279911893722e-05,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1,BHLHE40
2398|STAG1,3.740144059247159e-05,Homo sapiens,STAG1,not sure,MCF-7,Epithelium,Breast,1,STAG1
2748|CREBBP,5.0283924447836376e-05,Homo sapiens,CREBBP,cr,T98G,None,Brain,1,CREBBP
67806|BRD4,5.0877662923932065e-05,Homo sapiens,BRD4,cr,HCC1395,None,None,1,BRD4
36075|MYOD1,5.956918351117411e-05,Homo sapiens,MYOD1,tf,None,Myoblast,None,1,MYOD1
34568|RUNX1,6.222134960430789e-05,Homo sapiens,RUNX1,tf,SEM,Pre-B Lymphocyte,None,1,RUNX1
45567|CTCF,6.240206132221612e-05,Homo sapiens,CTCF,tf,AG09319,Fibroblast,Gingiva,1,CTCF
36362|GTF2B,6.825583957787211e-05,Homo sapiens,GTF2B,tf,IMR90,Fibroblast,Lung,1,GTF2B
45756|GTF3C2,7.004990161915464e-05,Homo sapiens,GTF3C2,tf,HeLa-S3,Epithelium,Cervix,1,GTF3C2
966|PRDM14,8.295713415579185e-05,Homo sapiens,PRDM14,tf,H1,Embryonic Stem Cell,Embryo,1,PRDM14
54241|FOSL2,9.400546315547604e-05,Homo sapiens,FOSL2,tf,None,Stromal Cell,Endometrium,1,FOSL2
71807|FOXA1,9.67024324964048e-05,Homo sapiens,FOXA1,tf,None,None,Breast,1,FOXA1
54673|HNF4A,0.00010088455071054724,Homo sapiens,HNF4A,tf,HCT-116,None,Colon,1,HNF4A
9510|TFAP2C,0.00010260449896112503,Homo sapiens,TFAP2C,predicted transcription factor,SKBR-3,None,Mammary Gland,1,TFAP2C
64298|NFE2L2,0.00010945612198449101,Homo sapiens,NFE2L2,tf,HeLa-S3,Epithelium,Cervix,1,NFE2L2
2448|PML,0.00011511546207111387,Homo sapiens,PML,tf,MR4,Promyelocytic cell,Bone Marrow,1,PML
48334|SNAI2,0.00013194416362528522,Homo sapiens,SNAI2,tf,None,Keratinocyte,None,0,SNAI2
1226|TRRAP,0.00013716034936002758,Homo sapiens,TRRAP,cr,HeLa,Epithelium,Cervix,1,TRRAP
2404|TRIM24,0.00015105868924534093,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,MCF-7,Epithelium,Breast,0,TRIM24
74909|POLR3D,0.00015230940533983068,Homo sapiens,POLR3D,tf,THP-1,Monocyte,None,0,POLR3D
64801|BCL3,0.00017086924346041427,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1,BCL3
63822|GTF2E2,0.00019413786515140027,Homo sapiens,GTF2E2,tf,K562,Erythroblast,Bone Marrow,1,GTF2E2
49267|BMI1,0.00019784672426494435,Homo sapiens,BMI1,cr,293T-Rex,None,None,1,BMI1
45696|JUND,0.00020937437031421909,Homo sapiens,JUND,tf,H1,Embryonic Stem Cell,Embryo,1,JUND
32853|TERC,0.00021392856235720825,Homo sapiens,TERC,other,HeLa,Epithelium,Cervix,1,TERC
70120|ASCL1,0.0002156601039870101,Homo sapiens,ASCL1,tf,NCI-H889,None,None,1,ASCL1
37173|MAX,0.00022271795967513774,Homo sapiens,MAX,tf,H2171,Epithelium,Lung,1,MAX
46006|STAT3,0.00022572188157242887,Homo sapiens,STAT3,tf,MCF-10A,Epithelium,Breast,1,STAT3
53298|SPI1,0.00022693400355598307,Homo sapiens,SPI1,predicted transcription factor,TSU-1621-MT,None,None,1,SPI1
48442|KDM6B,0.0002312244316773165,Homo sapiens,KDM6B,cr,BJ,Fibroblast,Skin,1,KDM6B
55299|JUN,0.00025451041428419213,Homo sapiens,JUN,tf,MDA-MB-231,Epithelium,Breast,1,JUN
47287|FOSL1,0.00025791227347311824,Homo sapiens,FOSL1,tf,BT-549,Epithelium,Mammary Gland,1,FOSL1
46333|FOXP2,0.00027775901227285974,Homo sapiens,FOXP2,tf,PFSK-1,Neuron,Brain,1,FOXP2
56056|RAD21,0.0002784934657407789,Homo sapiens,RAD21,not sure,MCF-7,Epithelium,Breast,1,RAD21
46188|SIX5,0.00037611326583826077,Homo sapiens,SIX5,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,SIX5
57806|BRD3,0.00038595546391480067,Homo sapiens,BRD3,predicted chromatin regulator,LX2,Hepatic Stellate Cell,None,1,BRD3
74663|ZNF18,0.00039808159239318106,Homo sapiens,ZNF18,,K562,Erythroblast,Bone Marrow,1,ZNF18
68460|ATF3,0.0004266694812480188,Homo sapiens,ATF3,predicted transcription factor,HCT-116,Colon cancer cell,Colon,1,ATF3
75043|E2F1,0.0004288610928410969,Homo sapiens,E2F1,tf,MDA-MB-231,None,Breast,1,E2F1
49021|CPSF3L,0.0004354987210970223,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1,CPSF3L
65186|EGR3,0.00045715149159348807,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1,EGR3
49467|598-SKD,0.00045831829171701533,Homo sapiens,598-SKD,other,MCF-7,Epithelium,Breast,1,598-SKD
56817|NR2F1,0.00046537724231591115,Homo sapiens,NR2F1,tf,None,Neural crest cell,Cranial,1,NR2F1
43401|XBP1,0.00047013902770011906,Homo sapiens,XBP1,tf,HS578T,Epithelium,Mammary Gland,1,XBP1
32939|ERG,0.0005022075026059039,Homo sapiens,ERG,other,RWPE1,Epithelium,Prostate,1,ERG
58172|HIF1A,0.0005060352439169882,Homo sapiens,HIF1A,predicted chromatin regulator,HeLa,Epithelium,Cervix,0,HIF1A
52057|GATA2,0.0005349412487905463,Homo sapiens,GATA2,tf,LNCaP,Epithelium,Prostate,1,GATA2
50411|PPARG,0.0005349412487905463,Homo sapiens,PPARG,tf,hMADS-3,Adipocyte,Adipose,1,PPARG
55785|CTCFL,0.0005389992403648684,Homo sapiens,CTCFL,predicted transcription factor,MCF-7,Epithelium,Breast,1,CTCFL
64787|ZNF687,0.0005513446851257251,Homo sapiens,ZNF687,,MCF-7,Epithelium,Breast,1,ZNF687
46352|MEF2A,0.0005725029601351343,Homo sapiens,MEF2A,tf,SK-N-SH,Neuroblastoma cell,Brain,1,MEF2A
64633|SMARCA4,0.0005826314882508026,Homo sapiens,SMARCA4,cr,None,Neuron,None,1,SMARCA4
45867|MAZ,0.0005944095907432545,Homo sapiens,MAZ,tf,IMR90,Fibroblast,Lung,1,MAZ
54675|YAP1,0.0006048954832020063,Homo sapiens,YAP1,other,NCI-H2052,Epithelium,Lung,1,YAP1
42770|JUNB,0.0006094415289113838,Homo sapiens,JUNB,tf,LoVo,None,Colon,1,JUNB
49004|ELL2,0.0006217190439368715,Homo sapiens,ELL2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,ELL2
45646|CHD1,0.0006248239064645099,Homo sapiens,CHD1,predicted chromatin regulator,GM12878,B Lymphocyte,Blood,1,CHD1
55284|5MC,0.0006248239064645099,Homo sapiens,5MC,other,LNCaP,Epithelium,Prostate,1,5MC
59413|MBD3,0.0006358040238044834,Homo sapiens,MBD3,cr,MDA-MB-231,Epithelium,Breast,1,MBD3
35268|SNAPC1,0.0006373870734622952,Homo sapiens,SNAPC1,not sure,MCF-10A,Epithelium,Breast,1,SNAPC1
36356|POLR2B,0.0006681648988777463,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1,POLR2B
53597|RELA,0.000690007256802681,Homo sapiens,RELA,tf,None,Adipocyte,None,1,RELA
65164|ZNF770,0.0006951404409816668,Homo sapiens,ZNF770,,HEK293,Epithelium,Embryonic Kidney,1,ZNF770
45878|GTF2F1,0.000709001586783075,Homo sapiens,GTF2F1,tf,K562,Erythroblast,Bone Marrow,1,GTF2F1
1214|ELK4,0.000714264885092895,Homo sapiens,ELK4,tf,HeLa-S3,Epithelium,Cervix,1,ELK4
55895|T,0.000714264885092895,Homo sapiens,T,tf,None,Fibroblast,None,1,T
67500|GATA3,0.0007374913461114318,Homo sapiens,GATA3,tf,MDA-MB-231,Epithelium,Mammary Gland,1,GATA3
68002|GRHL2,0.0007484442745114003,Homo sapiens,GRHL2,tf,OVCA429,None,None,1,GRHL2
44433|TAL1,0.000780296612270877,Homo sapiens,TAL1,tf,None,None,Cord blood,1,TAL1
45781|TBP,0.0007957137913605977,Homo sapiens,TBP,tf,HeLa-S3,Epithelium,Cervix,1,TBP
280|BRD7,0.0007976605322504263,Homo sapiens,BRD7,tf,BJ,Fibroblast,Skin,1,BRD7
46348|TEAD4,0.0007996116567034089,Homo sapiens,TEAD4,tf,SK-N-SH,Neuroblastoma cell,Brain,1,TEAD4
37349|CREB1,0.00080156717359746,Homo sapiens,CREB1,tf,A549,Epithelium,Lung,1,CREB1
34999|FOXM1,0.0008294106251325191,Homo sapiens,FOXM1,tf,MDA-MB-231,Epithelium,Breast,1,FOXM1
74117|RUNX2,0.0008436635708893106,Homo sapiens,RUNX2,tf,MCF-7,None,None,1,RUNX2
73987|CD34,0.0008519089271075027,Homo sapiens,CD34,other,None,None,Thymus,1,CD34
77258|ZNF701,0.0008792209161601061,Homo sapiens,ZNF701,tf,MCF-7,None,None,1,ZNF701
1223|C17orf49,0.0008792209161601061,Homo sapiens,C17orf49,cr,HeLa,Epithelium,Cervix,1,C17orf49
46080|GABPA,0.0008877851754168141,Homo sapiens,GABPA,tf,A549,Epithelium,Lung,1,GABPA
45714|TCF7L2,0.0009117338473336199,Homo sapiens,TCF7L2,tf,HCT-116,None,Colon,1,TCF7L2
70815|SP1,0.0009871867699140884,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1,SP1
54104|DAXX,0.0010331881102367644,Homo sapiens,DAXX,not sure,PC-3,Epithelium,Prostate,1,DAXX
68913|KDM5C,0.001045616319672258,Homo sapiens,KDM5C,cr,ZR-75-30,None,None,1,KDM5C
76673|ZMYND8,0.0010531389118323827,Homo sapiens,ZMYND8,cr,DU145,Epithelium,Prostate,1,ZMYND8
1224|CCDC101,0.0010683332034796618,Homo sapiens,CCDC101,cr,HeLa,Epithelium,Cervix,1,CCDC101
63177|ETV1,0.0010734424655109405,Homo sapiens,ETV1,tf,K562,Erythroblast,Bone Marrow,1,ETV1
42176|MITF,0.0010734424655109405,Homo sapiens,MITF,tf,None,Melanocyte,None,0,MITF
39364|VDR,0.0011045714016076802,Homo sapiens,VDR,tf,LX2,Hepatic Stellate Cell,None,1,VDR
47489|ZBTB17,0.001131141822272687,Homo sapiens,ZBTB17,tf,U2OS,None,Bone,1,ZBTB17
48998|AFF4,0.0011720967687353133,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1,AFF4
50898|PAX6,0.0011776588519998795,Homo sapiens,PAX6,tf,6540 cells,Epithelium,None,1,PAX6
53653|CTNNB1,0.0011804489470654544,Homo sapiens,CTNNB1,tf,None,Embryonic Stem Cell,None,1,CTNNB1
55543|RAG2,0.0011916699563567106,Homo sapiens,RAG2,cr,None,Thymocyte,None,1,RAG2
46321|TCF12,0.0011944904245875033,Homo sapiens,TCF12,tf,MCF-7,Epithelium,Breast,1,TCF12
48800|KLF4,0.0012259214329817132,Homo sapiens,KLF4,tf,None,Keratinocyte,Foreskin,1,KLF4
77149|ZNF282,0.0012551499525424565,Homo sapiens,ZNF282,tf,293T,None,None,1,ZNF282
44098|FOXP3,0.0012610716085133743,Homo sapiens,FOXP3,tf,None,T Lymphocyte,Blood,1,FOXP3
67600|KLF6,0.001288036594639094,Homo sapiens,KLF6,tf,CFPAC-1,original PDAC cell line,Pancreatic ductal,1,KLF6
76278|CALU,0.001291065024834841,Homo sapiens,CALU,other,Calu-3,None,Lung,1,CALU
45607|SREBF2,0.0013063050682913374,Homo sapiens,SREBF2,tf,GM12878,B Lymphocyte,Blood,1,SREBF2
46357|ZBTB33,0.0013063050682913374,Homo sapiens,ZBTB33,tf,SK-N-SH,Neuroblastoma cell,Brain,1,ZBTB33
71040|ZNF143,0.0013404137191809734,Homo sapiens,ZNF143,predicted transcription factor,MCF-7,MCF 7 Cells,None,1,ZNF143
45910|STAT1,0.0013498563012856225,Homo sapiens,STAT1,tf,K562,Erythroblast,Bone Marrow,1,STAT1
43857|AR,0.0013721258268872376,Homo sapiens,AR,tf,VCaP,Epithelium,Prostate,1,AR
76964|CNOT3,0.0013979873665069538,Homo sapiens,CNOT3,tf,HCT-116,Colorectal cancer cell line,None,1,CNOT3
72605|CDK9,0.0014110843791388915,Homo sapiens,CDK9,tf,A375,Melanoma Cell,None,1,CDK9
45635|KAT2B,0.0014680059332799974,Homo sapiens,KAT2B,predicted chromatin regulator,GM12878,B Lymphocyte,Blood,1,KAT2B
