,0,TF
71243|CEBPB,9.06657457928601e-23,CEBPB
39365|SMAD3,1.5141413645100912e-18,SMAD3
64863|NR3C1,3.691996865654687e-15,NR3C1
56542|TEAD1,1.3708188355729565e-14,TEAD1
64928|HES2,3.224412523757312e-14,HES2
6571|FOXA1,5.4091206499512554e-14,FOXA1
56670|AR,4.735333295046081e-13,AR
67749|GATA2,1.7616585852983013e-12,GATA2
41809|EZH2,1.9323086781290824e-12,EZH2
54676|YAP1,3.3665837866359886e-12,YAP1
41824|JARID2,3.930205889851448e-12,JARID2
63298|FOSL2,4.064788185599325e-12,FOSL2
33150|GATA3,4.3536680476701255e-12,GATA3
46007|FOS,1.4356330088326957e-11,FOS
1336|RELA,2.757675548242872e-11,RELA
52301|TP63,3.016512191491597e-11,TP63
3006|CEBPA,3.663406744262962e-11,CEBPA
6543|TP73,1.5119054917573317e-10,TP73
46374|ESR1,5.528240464015658e-10,ESR1
50899|LHX2,1.301472208395148e-09,LHX2
52574|CHRM2,1.42907155250677e-09,CHRM2
45744|JUN,1.4808536967492832e-09,JUN
56666|HOXB13,4.711836534838999e-09,HOXB13
76815|NEUROG2,8.7620083230144e-09,NEUROG2
44433|TAL1,1.0518661760102774e-08,TAL1
67805|BRD4,2.1038792360117352e-08,BRD4
76279|CALU,2.9409587692777224e-08,CALU
54243|FOXO1,3.4097016685539336e-08,FOXO1
52501|JUND,5.652091686312732e-08,JUND
45869|RCOR1,5.739094965902552e-08,RCOR1
47599|GATA6,8.4623572193752e-08,GATA6
41391|TEAD4,1.0665744289825572e-07,TEAD4
48338|SNAI2,1.0985426025371488e-07,SNAI2
62691|CEBPG,1.2968403063198268e-07,CEBPG
32784|ATF3,1.5036496599043792e-07,ATF3
76421|MAML3,1.5211442537078956e-07,MAML3
63809|HLF,2.0010253026081028e-07,HLF
43165|NR2F2,2.1573763022563465e-07,NR2F2
62958|NFE2L2,2.470648428268607e-07,NFE2L2
70803|TCF7L1,2.4921209321326057e-07,TCF7L1
39770|PR,4.469182992069101e-07,PR
53873|MEF2B,4.508049018014308e-07,MEF2B
50896|OTX2,4.7648543335988466e-07,OTX2
47594|GATA4,4.781850148406935e-07,GATA4
46002|STAT3,6.386261237553821e-07,STAT3
5603|RNF2,9.119083705751408e-07,RNF2
39364|VDR,9.673516148951926e-07,VDR
72110|SMARCC1,9.681667373411843e-07,SMARCC1
38163|SUZ12,1.1704184862167587e-06,SUZ12
5373|RUNX2,2.104248163380852e-06,RUNX2
55397|SPI1,2.1970975090802588e-06,SPI1
49446|HIF1A,2.5189018510829645e-06,HIF1A
58086|KDM2B,3.2393832919955525e-06,KDM2B
64946|BHLHE40,3.5014511934965105e-06,BHLHE40
72125|SMARCA4,3.717838082145247e-06,SMARCA4
38846|CEBPZ,4.145604971808964e-06,CEBPZ
50989|CTCF,4.973707905485602e-06,CTCF
71209|PIAS1,6.50901265931329e-06,PIAS1
45757|RAD21,7.090210316564168e-06,RAD21
45778|MAX,1.1066538597923375e-05,MAX
71869|NIPBL,1.1605307077794557e-05,NIPBL
57091|LARP7,1.5436010853233774e-05,LARP7
2749|CREBBP,1.6621681611337233e-05,CREBBP
5516|EPAS1,1.8189923414411604e-05,EPAS1
38678|HOXA13,1.9431691096533866e-05,HOXA13
47582|SMAD4,1.9647195026210798e-05,SMAD4
37366|FOXA2,2.1152040155389457e-05,FOXA2
8409|GATA1,2.306965794644289e-05,GATA1
38591|E2F7,2.933282439367467e-05,E2F7
62504|SMC3,2.9481074167312003e-05,SMC3
59006|JMJD1C,3.181281147594854e-05,JMJD1C
34350|FOXO3,3.418226772322945e-05,FOXO3
9508|TFAP2C,3.457732426750277e-05,TFAP2C
71756|NANOG,3.587728376668742e-05,NANOG
74485|PROX1,4.0817185355734144e-05,PROX1
49200|PDX1,4.439242193941383e-05,PDX1
45815|MAFK,4.445115227219046e-05,MAFK
43638|CDK8,4.473771523642468e-05,CDK8
4494|PPARG,4.6102755835940806e-05,PPARG
1359|STAT1,4.6479069365042376e-05,STAT1
56901|PBX3,6.349291405249113e-05,PBX3
37605|FAIRE,7.7472004557484e-05,FAIRE
33035|AHR,0.00010139019671886767,AHR
77240|ZSCAN5B,0.00010284332396342082,ZSCAN5B
397|IGF1R,0.0001034550195763745,IGF1R
52495|TCF21,0.00010614758770641545,TCF21
58188|BANF1,0.00011253814594532546,BANF1
71871|MED1,0.00011810501126188008,MED1
51867|SUMO2,0.00012767284451621036,SUMO2
74657|ARID3A,0.00012955643560957697,ARID3A
35323|GRHL2,0.00016668757587088188,GRHL2
6548|TP53,0.00018160059070898446,TP53
70099|TET2,0.00018688253163864557,TET2
34444|LMNA,0.00019566782171558908,LMNA
70101|5MC,0.00020126982910781866,5MC
38644|HSF4,0.0002046506224402207,HSF4
1010|FOXH1,0.00021582703731807008,FOXH1
69620|PSMA7,0.00021982187286698744,PSMA7
1080|SMAD2/3,0.00022729490195098494,SMAD2/3
56817|NR2F1,0.00023510535941411354,NR2F1
54129|ATF4,0.00024077726584575252,ATF4
45745|MYC,0.000252382818969626,MYC
357|CDX2,0.00033861930705110185,CDX2
65146|ZBTB14,0.0003518492792967461,ZBTB14
48551|SOX2,0.00035856227958842,SOX2
63591|TCF7,0.00036019192435662113,TCF7
75570|SMC1A,0.00039081586824757234,SMC1A
46362|TCF12,0.0003996249789699142,TCF12
36077|MYOD1,0.00040018480081450075,MYOD1
36026|HIRA,0.00042870691071271287,HIRA
54240|PGR,0.0004436334842083732,PGR
49781|CHD7,0.00048635998095588673,CHD7
74052|NKX2-1,0.0004873141947863156,NKX2-1
75045|FOSL1,0.0005076043731401394,FOSL1
55294|WWTR1,0.0005166967232071766,WWTR1
65186|EGR3,0.0005865279808395616,EGR3
691|POLR3A,0.0006132318955726636,POLR3A
45642|POLR3G,0.0006132318955726636,POLR3G
46356|RXRA,0.0006223375412764139,RXRA
48443|KDM6B,0.0006557919015273267,KDM6B
67613|HNF1B,0.0007781134893977057,HNF1B
45753|TFAP2A,0.0008281222530182696,TFAP2A
1869|POLR3D,0.0008391110239655085,POLR3D
75278|ZBTB48,0.0009268624577355468,ZBTB48
52087|TRIM28,0.0009324207944300674,TRIM28
45782|TCF7L2,0.000949838654781622,TCF7L2
48802|KDM1A,0.001007492602206091,KDM1A
8447|SMAD1,0.0010293468533412438,SMAD1
65179|EGR2,0.001108771344515264,EGR2
76879|TERT,0.0011653318566601598,TERT
42884|ZNF217,0.0011746599305688147,ZNF217
54104|DAXX,0.0011806469169127174,DAXX
77098|ZNF534,0.0011828600978698667,ZNF534
55220|598-SKD,0.001232241668207793,598-SKD
64779|REST,0.001246267165543483,REST
45764|CHD2,0.001246298168761871,CHD2
55676|PAF1,0.0013732918434555858,PAF1
38838|LHX3,0.0013844056816379913,LHX3
77331|SP140,0.0015204504058926504,SP140
55211|MAPK1,0.0015478173718945839,MAPK1
4595|STAT6,0.001702160530859349,STAT6
45931|BRF1,0.0018173714031565885,BRF1
38713|HNF4A,0.0018589389616203572,HNF4A
70228|DNMT3A,0.001965485670396571,DNMT3A
68962|PRDM14,0.0019784771032612843,PRDM14
45867|MAZ,0.0020813267278835187,MAZ
33459|ERG,0.0021576041861618377,ERG
63593|SOX13,0.002200669285100997,SOX13
74545|CBFB,0.0022230901807036413,CBFB
50111|MAF,0.0028683849852647715,MAF
5888|LIN9,0.002996591481205375,LIN9
49196|DDX5,0.0033437503794007733,DDX5
45747|PRDM1,0.003538137331325614,PRDM1
33883|CDK9,0.0035939897531231143,CDK9
1140|AFF4,0.003939575178653835,AFF4
9321|HOXA9,0.003983426938557701,HOXA9
8816|KDM4A,0.0041670010738344586,KDM4A
45801|MAFF,0.004209987384293356,MAFF
36814|TLE3,0.004377091834274685,TLE3
71923|GTF2B,0.004388152088819059,GTF2B
36028|RB1,0.0045733968717880805,RB1
49949|KLF9,0.004871061198268943,KLF9
38858|MECOM,0.004879539331856437,MECOM
67367|ESRRA,0.005214482060081579,ESRRA
74688|GRHL3,0.005529813790332757,GRHL3
8533|VEZF1,0.0055384142608044355,VEZF1
48799|ZNF750,0.005570358560717779,ZNF750
63854|BCL3,0.00579512715030994,BCL3
55491|STAT5,0.006224067206587638,STAT5
39775|RUNX1,0.006528621868940722,RUNX1
5517|ARNT,0.006635959911088885,ARNT
37608|MYH11,0.006661297223412712,MYH11
59002|LYL1,0.00673990005634695,LYL1
1796|BDP1,0.006763242885702155,BDP1
1006|EOMES,0.006876438450401923,EOMES
38854|DLX2,0.0069206358772439915,DLX2
65108|OSR2,0.006960065878977425,OSR2
57119|FOXM1,0.007066136653821745,FOXM1
51609|TCF4,0.007418580115410144,TCF4
70102|5HMC,0.007863112551309618,5HMC
71776|PAX6,0.008143055731854936,PAX6
50122|LMNB1,0.008251389175719825,LMNB1
279|BRD7,0.008453231788860217,BRD7
38796|ZFAT,0.008742125597127885,ZFAT
76847|EBF3,0.008864048780875945,EBF3
9324|MEIS1,0.008933364876478967,MEIS1
58937|NRF1,0.008945277704274245,NRF1
46060|SP1,0.008966028945303085,SP1
44357|ERCC6,0.008997783025452802,ERCC6
42814|BMI1,0.00913169069384203,BMI1
69801|NR1H3,0.00913594670429158,NR1H3
49482|ZNF92,0.00927148335311246,ZNF92
77148|ZNF282,0.009880257420821749,ZNF282
74642|TSC22D4,0.009923568774985847,TSC22D4
50819|EHF,0.0101275448345533,EHF
47774|LDB1,0.010223353192582664,LDB1
2650|PAX3,0.010279200761634593,PAX3
35717|UBE2I,0.010480395660045973,UBE2I
64949|SNRNP70,0.01085481492477731,SNRNP70
68231|POU2F1,0.010907041479709877,POU2F1
52109|CGGBP1,0.01102026286402959,CGGBP1
8820|RBBP5,0.011263833280940161,RBBP5
47273|KDM5B,0.011470800129542727,KDM5B
39653|NCOR2,0.013201086408123624,NCOR2
69558|PSIP1,0.013756617065413286,PSIP1
46343|NFIC,0.014150037444311626,NFIC
63772|NR2F6,0.015046331771720588,NR2F6
45730|RFX5,0.015185592354453336,RFX5
5365|SMAD2,0.015410200210803672,SMAD2
48127|MBD2,0.01553205375867898,MBD2
70120|ASCL1,0.015772212606002745,ASCL1
64139|HHEX,0.01577632698845166,HHEX
51595|SRF,0.015784734405312098,SRF
49156|COIL,0.015820816839135426,COIL
77300|TRIM25,0.01657437434601958,TRIM25
77103|ZNF519,0.017053893138270416,ZNF519
75571|HAP1,0.01777802145972422,HAP1
37565|REPIN1,0.018099193898333834,REPIN1
71748|SOX4,0.01868804121311735,SOX4
38078|SSRP1,0.019554541923417365,SSRP1
42177|MITF,0.019735732373596847,MITF
76964|CNOT3,0.020066504577719687,CNOT3
46186|BCL11A,0.02007050514611611,BCL11A
74411|CTRL,0.020938879843791475,CTRL
77262|HMG20A,0.021184151588717285,HMG20A
45781|TBP,0.022122501396631918,TBP
73927|ZNF792,0.022776891377743927,ZNF792
39784|RUNX1T1,0.023375543496744994,RUNX1T1
67429|RARA,0.02342250453862245,RARA
62732|ZNF366,0.023934094860190446,ZNF366
43893|HOXC9,0.024159352858203618,HOXC9
2|GAPDH,0.02421679864712225,GAPDH
46352|MEF2A,0.024429633072696043,MEF2A
74659|ZBTB2,0.0244991339518415,ZBTB2
8560|RYBP,0.02466908727118972,RYBP
45741|USF2,0.02471976752254958,USF2
32848|TERC,0.026353758474990753,TERC
36811|GREB1,0.02644764824481435,GREB1
65116|FEZF1,0.026810783424052534,FEZF1
52432|WDR5,0.02784264495474659,WDR5
55785|CTCFL,0.028126335626230202,CTCFL
1493|STAG1,0.028462175950643074,STAG1
63690|GLIS1,0.028912653879532773,GLIS1
63618|ZNF280D,0.029416113431464587,ZNF280D
34472|PAX5,0.0298948420810738,PAX5
5754|POU5F1,0.03011557347729543,POU5F1
77113|ZNF468,0.03145538587448288,ZNF468
35708|PIAS4,0.03160728018154597,PIAS4
70859|CASP8AP2,0.034954082081349695,CASP8AP2
49604|ZNF486,0.03544465325797811,ZNF486
43558|CBX8,0.035937212262932575,CBX8
1143|ELL2,0.03635222107310681,ELL2
54154|FOXP1,0.037130968998560936,FOXP1
38792|MEIS3,0.03882276316408185,MEIS3
64553|HIC1,0.041104993619190656,HIC1
38745|PITX1,0.041374988886514585,PITX1
50729|UBTF,0.04177228667316117,UBTF
64555|IKZF2,0.04244839401779953,IKZF2
