Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
SOX21,MS00759;9.77E-02,MS00755;2.49E-01,MS00757;3.87E-01,,
ELK1,MC00206;9.78E-02,,,,
DLX6,MS00432;9.79E-02,,,,
LHX3,UP00130;9.85E-02,,,,
ZSCAN4,MS00490;9.94E-02,,,,
ALX1,M01453;9.95E-02,M00416;6.65E-01,,,
CREB3,MS00308;1.00E-01,,,,
Lhx9,UP00175;1.00E-01,,,,
POU3F1,MS00139;1.01E-01,M00133;4.80E-01,MS00138;5.50E-01,,
TBP,MA0386;1.01E-01,MA0108;1.27E-01,,,
Obox2,M01364;1.02E-01,,,,
STAT4,MC00347;1.02E-01,,,,
Olig2,MC00341;1.02E-01,,,,
GLI3,M01596;1.04E-01,,,,
GTF2IRD1,M01241;1.04E-01,M01229;3.62E-01,,,
EPAS1,MC00224;1.05E-01,,,,
POU4F3,MS00151;1.05E-01,,,,
BARX2,UP00151;1.06E-01,,,,
E4F1,M00694;1.06E-01,,,,
SRF,MC00355;1.07E-01,,,,
Gata1,MC00327;1.07E-01,,,,
SPIC,MS00040;1.08E-01,,,,
ATF1,UP00020;1.08E-01,,,,
FOXC2,MS00352;1.11E-01,MS00354;1.70E-01,,,
BATF,MC00411;1.11E-01,,,,
Alx4,MS00408;1.15E-01,,,,
IRF8,MS00072;1.17E-01,,,,
Fli1,MC00129;1.18E-01,,,,
HNF1A,MS00476;1.22E-01,,,,
IRF3,UP00086;1.23E-01,,,,
SATB1,M01723;1.23E-01,,,,
MEIS3,MS00085;1.24E-01,MS00084;5.17E-01,,,
Hmx3,M00433;1.24E-01,,,,
SCRT1,MS00179;1.26E-01,,,,
GATA1,MC00120;1.27E-01,,,,
EVX1,MS00454;1.30E-01,,,,
Creb1,MC00163;1.35E-01,,,,
FOXJ2,MS00366;1.36E-01,,,,
GSC2,MS00463;1.37E-01,,,,
Dmrtc2,M01151;1.37E-01,,,,
ELF3,MS00812;1.38E-01,,,,
Stat5a,MC00205;1.40E-01,,,,
STAT5B,MC00452;1.40E-01,,,,
En2,MS00458;1.41E-01,,,,
Sox6,MC00305;1.41E-01,,,,
Dbx2,UP00218;1.41E-01,,,,
MYB,UP00092;1.42E-01,,,,
ZNF232,MS00728;1.42E-01,,,,
Foxa2,MC00105;1.42E-01,,,,
Pax7,UP00248;1.43E-01,MC00258;6.63E-01,,,
CREB3L1,MS00304;1.45E-01,,,,
ARX,MS00405;1.45E-01,,,,
Hoxd13,MS00519;1.47E-01,MS00520;1.99E-01,,,
TBX1,MS00197;1.48E-01,,,,
SOX14,MS00748;1.49E-01,,,,
Scx,MC00504;1.51E-01,,,,
PBX1,UP00185;1.51E-01,,,,
Ppara,MC00134;1.51E-01,,,,
Obox5,M01480;1.52E-01,,,,
Ets1,MC00385;1.57E-01,,,,
POLR2B,MC00505;1.59E-01,,,,
LMO2,MC00162;1.61E-01,,,,
Mybl1,UP00081;1.63E-01,,,,
AIRE,M00999;1.65E-01,,,,
DLX1,MS00427;1.68E-01,,,,
DLX3,MS00429;1.68E-01,,,,
Hoxb7,UP00206;1.71E-01,,,,
TGIF1,MS00094;1.72E-01,,,,
NFE2,MS00336;1.73E-01,,,,
ERF,MS00846;1.74E-01,,,,
HOXA2,MS00487;1.74E-01,,,,
DMBX1,MS00433;1.75E-01,,,,
Nanog,MC00226;1.75E-01,,,,
Hoxa11,MS00515;1.76E-01,MS00514;6.95E-01,,,
ZNF333,M01230;1.79E-01,,,,
Lhx4,MS00547;1.81E-01,,,,
FOXN1,M00332;1.82E-01,,,,
HOXA5,UP00189;1.84E-01,,,,
FEV,MS00025;1.84E-01,,,,
HOXB9,UP00207;1.84E-01,,,,
DLX4,MS00430;1.85E-01,,,,
MNX1,MS00557;1.86E-01,,,,
BCL6B,MS00011;1.87E-01,,,,
HOXA7,UP00164;1.88E-01,M01108;5.95E-01,,,
Zfp652,MS00501;1.89E-01,,,,
DLX2,MS00428;1.91E-01,UP00126;5.93E-01,,,
NR2F2,M00155;1.92E-01,,,,
Hdx,UP00148;1.92E-01,,,,
IRF9,MS00073;1.93E-01,,,,
RFX1,MA0365;1.98E-01,,,,
Sox18,UP00064;1.98E-01,,,,
NEUROD2,MS00271;1.99E-01,,,,
EVX2,MS00455;2.00E-01,,,,
ZNF410,MS00412;2.01E-01,,,,
UNCX,MS00617;2.02E-01,MS00616;4.72E-01,,,
SOX7,MS00769;2.03E-01,MS00770;2.22E-01,,,
MEF2D,MS00076;2.04E-01,,,,
Lhx1,UP00262;2.04E-01,,,,
DBP,MS00315;2.09E-01,M00624;4.32E-01,,,
NFAT5,MS00106;2.11E-01,,,,
HOXC5,UP00252;2.14E-01,,,,
PITX2,UP00125;2.16E-01,,,,
MEOX1,MS00551;2.16E-01,,,,
POU3F3,MS00144;2.17E-01,MS00143;3.25E-01,MS00142;7.08E-01,,
MEIS2,MS00083;2.17E-01,,,,
TGIF2,MS00096;2.18E-01,,,,
ELK3,MS00844;2.18E-01,,,,
Atoh1,MC00414;2.18E-01,MS00244;2.39E-01,,,
Osr2,UP00052;2.20E-01,,,,
ETV4,MS00018;2.20E-01,,,,
Nkx2-4,UP00107;2.23E-01,,,,
LEF1,MS00051;2.25E-01,,,,
Myod1,MC00369;2.27E-01,,,,
ISL1,M01127;2.27E-01,,,,
SHOX,MS00614;2.28E-01,,,,
Smad2/3,MC00146;2.30E-01,,,,
HSF4,MS00060;2.31E-01,,,,
NKX6-1,MS00575;2.34E-01,,,,
HOXA6,UP00182;2.36E-01,,,,
FOXG1,MS00361;2.36E-01,MS00360;6.17E-01,,,
ALX4,MS00404;2.37E-01,UP00187;3.54E-01,,,
MAF,M00648;2.38E-01,M00983;3.89E-01,,,
Elk3,MS00023;2.38E-01,,,,
Hoxd9,MS00525;2.39E-01,MS00524;8.31E-01,,,
LHX2,MS00536;2.39E-01,MS00537;6.27E-01,,,
SRY,MS00788;2.39E-01,MA0084;5.84E-01,MS00787;8.17E-01,,
BCL11A,MC00474;2.41E-01,,,,
Bbx,UP00012;2.42E-01,,,,
RAXL1,MS00605;2.44E-01,,,,
RHOXF1,MS00609;2.44E-01,,,,
PROP1,MS00597;2.46E-01,,,,
Atf4,MS00295;2.46E-01,,,,
HLF,MS00317;2.47E-01,,,,
VSX1,MS00626;2.50E-01,,,,
ETS2,M01207;2.51E-01,,,,
HOXA1,MS00486;2.54E-01,,,,
Hoxc10,MS00517;2.54E-01,MS00518;7.59E-01,,,
Pou3f1,UP00129;2.54E-01,,,,
HSF1,MC00289;2.56E-01,MA0319;2.82E-01,,,
POU2F1,MS00132;2.57E-01,MC00288;2.91E-01,MS00131;4.05E-01,UP00254;7.35E-01,
T,MS00218;2.58E-01,,,,
FIGLA,MS00254;2.59E-01,,,,
Srf,MC00329;2.60E-01,,,,
Foxj3,MS00394;2.62E-01,MS00397;3.43E-01,,,
HOXA4,M00640;2.64E-01,UP00196;3.88E-01,,,
Rbfox2,MC00416;2.68E-01,,,,
PKNOX1,MS00091;2.71E-01,,,,
Hoxd3,MS00521;2.74E-01,,,,
TGIF2LX,MS00095;2.75E-01,,,,
MIXL1,MS00555;2.75E-01,,,,
HBP1,UP00055;2.77E-01,,,,
HOXA10,MS00481;2.80E-01,MS00480;5.64E-01,,,
HOXC12,MS00502;2.82E-01,MS00503;6.81E-01,,,
RARB,MS00811;2.83E-01,,,,
HOXC8,UP00242;2.86E-01,,,,
Pdx1,MC00165;2.90E-01,,,,
GSC,MS00464;2.91E-01,,,,
HOXA3,UP00391;2.93E-01,,,,
Pou5f1,MC00233;2.94E-01,,,,
HOXA9,UP00213;2.95E-01,,,,
Hmx2,UP00155;2.98E-01,,,,
Pknox2,MS00093;2.98E-01,,,,
DPRX,MS00436;2.98E-01,,,,
Nr1h2,MC00448;2.99E-01,,,,
SOX18,MS00753;3.01E-01,,,,
NKX2-8,MS00571;3.05E-01,,,,
Hmbox1,UP00161;3.12E-01,,,,
Foxq1,MA0040;3.13E-01,,,,
Hnf4a,MC00344;3.15E-01,,,,
MEF2C,MC00231;3.17E-01,,,,
Isx,UP00243;3.18E-01,,,,
Hoxb3,UP00137;3.21E-01,,,,
Sox10,MS00794;3.26E-01,,,,
GATA2,MC00118;3.28E-01,,,,
CPEB1,MS00732;3.31E-01,,,,
LHX6,MS00539;3.32E-01,MS00540;6.63E-01,,,
Uncx,MS00618;3.33E-01,MS00619;4.45E-01,,,
NR2F1,MS00657;3.34E-01,MA0017;3.51E-01,,,
MEOX2,MS00552;3.38E-01,MS00553;6.57E-01,MS00554;9.37E-01,,
Hlf,MS00318;3.40E-01,,,,
LHX5,UP00212;3.55E-01,,,,
Obox6,M01445;3.57E-01,,,,
PKNOX2,MS00092;3.57E-01,,,,
Sox17,MS00797;3.70E-01,UP00014;6.34E-01,,,
HOXC4,UP00113;3.76E-01,,,,
HOXB6,UP00259;3.77E-01,,,,
ETV7,M00678;3.78E-01,,,,
Hoxd12,UP00177;3.81E-01,,,,
Homez,UP00114;3.81E-01,,,,
ETV2,MS00016;3.83E-01,,,,
PHOX2B,MS00593;3.83E-01,,,,
CART1,MS00424;3.86E-01,,,,
VENTX,MS00624;3.87E-01,,,,
Dmrta2,M01150;3.88E-01,,,,
SPDEF,MS00033;3.89E-01,,,,
BHLHA15,MS00245;3.90E-01,,,,
Rxra,MC00471;3.96E-01,,,,
Prrx2,MS00604;4.00E-01,,,,
Sox21,UP00071;4.00E-01,,,,
Obox1,M01450;4.06E-01,,,,
Osr1,UP00027;4.23E-01,,,,
IKZF2,M01004;4.24E-01,,,,
NR1I2,M00964;4.35E-01,,,,
ONECUT1,MS00667;4.47E-01,,,,
Dbp,MS00316;4.47E-01,,,,
MEIS1::HOXA9,M00420;4.49E-01,,,,
Meox2,MS00563;4.52E-01,,,,
POU2F3,MS00137;4.52E-01,MS00136;6.19E-01,,,
Rxrg,MC00511;4.59E-01,,,,
Hoxb8,UP00263;4.62E-01,,,,
Otp,UP00237;4.63E-01,,,,
MEF2B,MS00075;4.64E-01,,,,
IRX6,UP00150;4.66E-01,,,,
ONECUT2,MS00679;4.67E-01,,,,
Zfp187,UP00082;4.68E-01,,,,
HOXD12,MS00837;4.68E-01,MS00836;4.86E-01,,,
POU5F1P1,MS00152;4.78E-01,MS00153;5.50E-01,,,
TBX20,MS00202;4.97E-01,,,,
NKX6-2,MS00577;5.02E-01,,,,
IRF7,MS00070;5.04E-01,,,,
EOMES,MC00276;5.07E-01,,,,
OLIG1,MS00276;5.14E-01,,,,
OTX2,MS00585;5.15E-01,,,,
LMX1B,UP00169;5.15E-01,,,,
CNTN2::CREB1,M00115;5.18E-01,,,,
VSX2,MS00627;5.18E-01,,,,
Sox15,UP00075;5.30E-01,,,,
Nkx6-1,MS00581;5.35E-01,,,,
SOX15,MS00750;5.37E-01,,,,
Hoxd1,UP00140;5.46E-01,,,,
Gsc,UP00112;5.55E-01,,,,
LHX4,UP00261;5.58E-01,,,,
Dmrta1,M01149;5.60E-01,,,,
Hoxd11,UP00117;5.61E-01,,,,
HMBOX1,MS00472;5.72E-01,,,,
Hoxc6,UP00260;5.77E-01,,,,
TBX19,MS00194;5.96E-01,,,,
CUX1,M00105;5.96E-01,MS00601;6.63E-01,MS00612;8.64E-01,,
NEUROG2,MS00272;6.17E-01,,,,
TBX15,MS00192;6.29E-01,,,,
Evx2,UP00132;6.30E-01,,,,
POU6F2,MS00155;6.32E-01,,,,
Sox14,UP00004;6.35E-01,,,,
Hoxd10,UP00121;6.38E-01,,,,
Bcl6b,UP00043;6.41E-01,,,,
ARID5B,M00454;6.47E-01,,,,
BHLHE22,MS00249;6.53E-01,,,,
ZBTB16,M01075;6.61E-01,,,,
CDC5L,M00478;7.00E-01,,,,
OLIG3,MS00280;7.11E-01,,,,
BHLHE23,MS00250;7.29E-01,,,,
DMRT2,M01147;7.30E-01,,,,
VAX1,MS00620;7.32E-01,,,,
VAX2,MS00621;7.33E-01,,,,
Hoxd8,UP00168;7.42E-01,,,,
ZNF713,MS00731;7.57E-01,,,,
DMRT3,M01148;7.80E-01,,,,
PITX1,MS00595;8.02E-01,,,,
ATF5,M01295;8.08E-01,,,,
DMRT1,M01146;8.11E-01,,,,
Pax3,MC00260;8.14E-01,,,,
HMGA2,M01300;8.49E-01,,,,
Dbx1,M01483;8.57E-01,,,,
Pou3f3,UP00211;8.66E-01,,,,
HOMEZ,MS00055;8.66E-01,,,,
ARID3A,UP00078;9.00E-01,,,,
TLX2,UP00244;9.09E-01,,,,
Isl2,UP00170;9.19E-01,,,,
DUXA,MS00438;9.20E-01,,,,
CUX2,MS00634;9.54E-01,,,,
PAX7,MS00126;9.83E-01,,,,
OLIG2,MS00277;9.87E-01,,,,
ZNF217,M01306;9.98E-01,,,,
