,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
67458|E2F1,2.1803108475295904e-33,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1,E2F1
3225|E2F4,1.8857843605843045e-28,Homo sapiens,E2F4,tf,None,Adipocyte,Adipose,1,E2F4
77534|TFDP1,6.862114584355021e-26,Homo sapiens,TFDP1,tf,U266B1,None,None,1,TFDP1
1874|RBL2,1.1028734302260217e-23,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1,RBL2
2684|PHF8,5.162934890247664e-23,Homo sapiens,PHF8,cr,SH-SY5Y,None,Bone Marrow,1,PHF8
38585|TAF3,9.016045973208631e-22,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
56961|GTF2B,1.1917966301462795e-20,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1,GTF2B
65204|YY1,1.7003460730414272e-20,Homo sapiens,YY1,tf,HEK293,Epithelium,Embryonic Kidney,1,YY1
58506|WDR5,1.7543862665612094e-20,Homo sapiens,WDR5,cr,BE2-C,Neuroblast,Brain,1,WDR5
49416|RB1,2.083396573644745e-20,Homo sapiens,RB1,tf,IMR90,Fibroblast,Lung,1,RB1
40216|MED1,8.65656061632536e-20,Homo sapiens,MED1,predicted transcription factor,None,B Lymphocyte,Blood,1,MED1
76682|ASXL1,1.2503306846995893e-19,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
64761|POLR2AphosphoS5,1.6372713234019363e-19,Homo sapiens,POLR2AphosphoS5,,None,Neuron,None,1,POLR2AphosphoS5
70095|TET2,1.793919617214321e-19,Homo sapiens,TET2,cr,293T,None,None,1,TET2
9216|POLR2B,2.0056001247059998e-19,Homo sapiens,POLR2B,tf,HeLa,Epithelium,Cervix,1,POLR2B
55466|NELFA,2.3110148825866127e-19,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,0,NELFA
36230|TTF2,2.346345828796935e-19,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
