,0,TF
67458|E2F1,7.78331201711515e-109,E2F1
45752|E2F4,1.0283089892900628e-95,E2F4
77534|TFDP1,4.188173279331298e-87,TFDP1
1874|RBL2,2.229430631733232e-77,RBL2
2684|PHF8,7.534570937169908e-69,PHF8
49416|RB1,2.507287988968023e-60,RB1
56961|GTF2B,2.617782811784024e-60,GTF2B
38585|TAF3,1.8987994520696624e-57,TAF3
9216|POLR2B,1.5861996018739783e-56,POLR2B
36234|XRN2,4.823218579732187e-56,XRN2
55466|NELFA,2.095785370201809e-55,NELFA
36230|TTF2,1.767255559298733e-54,TTF2
51103|CHD8,2.0414262009893883e-54,CHD8
52436|WDR5,1.6358529991214379e-53,WDR5
45776|E2F6,7.230417108580469e-53,E2F6
52091|TP53,1.6146638523172182e-52,TP53
8658|HDAC1,2.149018688826106e-52,HDAC1
43305|CDK6,6.163581668064419e-52,CDK6
73713|AFF1,8.876978912399692e-52,AFF1
5968|MYC,3.099476257556587e-51,MYC
34392|MECP2,3.417353906229229e-50,MECP2
43081|CDK9,4.129754888769653e-50,CDK9
53324|NELFE,5.475343341463507e-50,NELFE
32814|MAX,6.223498517284795e-50,MAX
48824|MBD2,2.5597608959435424e-49,MBD2
70095|TET2,5.083086237556265e-48,TET2
74347|NEUROD1,6.138428900059384e-48,NEUROD1
46162|TAF1,2.6385069334050276e-47,TAF1
43066|BRD4,3.109577431630198e-47,BRD4
43105|RBPJ,3.734752897781096e-47,RBPJ
40216|MED1,4.771202594636777e-47,MED1
49481|RPE,9.81705657302904e-47,RPE
53325|SUPT5H,1.4208264635229498e-46,SUPT5H
76682|ASXL1,1.6647890258558748e-46,ASXL1
75942|KDM1A,2.226129038557835e-46,KDM1A
50892|RELA,2.510315649012892e-46,RELA
72407|PARP1,3.7545044537899775e-46,PARP1
76520|BPTF,5.412899670863664e-46,BPTF
50876|SPI1,8.422156564708588e-46,SPI1
56353|CDK8,1.3281946369393796e-45,CDK8
46329|SIN3A,1.6046922138307187e-45,SIN3A
48999|AFF4,2.1168746757891815e-45,AFF4
1219|GATAD1,5.667057758678106e-45,GATAD1
70731|FOXK1,1.1470553865849077e-44,FOXK1
53076|RBP2,1.0716271842640927e-43,RBP2
46160|PAX5,2.038928159332548e-43,PAX5
51750|FOXP1,2.162177838037656e-43,FOXP1
53323|INTS3,3.3657338009044624e-43,INTS3
36226|DCP1A,7.575601646690453e-43,DCP1A
58809|MAF,8.637812854560527e-43,MAF
41572|ING2,1.0282501031028707e-42,ING2
5570|POLR2M,1.1984073849764799e-42,POLR2M
43104|NOTCH1,3.466089800476448e-42,NOTCH1
43684|KDM4C,3.87788894183531e-42,KDM4C
59170|SETD1A,4.9396599042324434e-42,SETD1A
56048|CREB1,5.5083919976259424e-42,CREB1
46278|ETS1,1.2347109813643791e-41,ETS1
64039|HBP1,1.5041632659955842e-41,HBP1
63884|BCL3,3.8317683422661505e-41,BCL3
8795|RBBP5,7.60621481203678e-41,RBBP5
53256|FOXM1,9.262524927223776e-41,FOXM1
45390|KDM5B,1.2802775480186027e-40,KDM5B
5195|YY1,1.342087418312126e-40,YY1
68635|KMT2D,1.4206620856523517e-40,KMT2D
43050|BRD3,1.5581069162640502e-40,BRD3
3273|GATA1,1.9460827797678847e-40,GATA1
72913|HDAC2,3.5941653322298472e-40,HDAC2
74838|JMJD6,3.793330606979878e-40,JMJD6
64107|KDM4B,5.392031498053331e-40,KDM4B
46038|MXI1,6.54867694811869e-40,MXI1
74202|BRD2,7.374274480383857e-40,BRD2
70759|OGT,9.05463541713761e-40,OGT
45714|TCF7L2,1.777294691913976e-39,TCF7L2
73984|CD34,3.700810202367041e-39,CD34
45419|SAP30,2.129094978825146e-38,SAP30
55344|SUMO2,2.2723583670772404e-38,SUMO2
38724|GMEB2,2.501850094770078e-38,GMEB2
63407|POLR2AphosphoS5,2.6021103648618984e-38,POLR2AphosphoS5
37621|CBFB,2.689383994410998e-38,CBFB
49021|CPSF3L,2.9047871127183796e-38,CPSF3L
42637|CREBBP,3.3947684662562183e-38,CREBBP
42212|STAT3,3.771860219571365e-38,STAT3
68456|USF1,5.411069012857962e-38,USF1
73696|LEO1,8.568347080106526e-38,LEO1
64621|NRF1,9.553066353031139e-38,NRF1
73716|KMT2A,1.1380126856660549e-37,KMT2A
46195|TAF7,1.7066548344010705e-37,TAF7
46307|PML,3.1554431287983407e-37,PML
45767|HCFC1,3.293986524133044e-37,HCFC1
55664|PAF1,6.251104885444544e-37,PAF1
63097|SMAD5,6.40396376689225e-37,SMAD5
49494|CDK7,7.0730428016702866e-37,CDK7
52170|PRDM11,7.749265295700084e-37,PRDM11
8482|KAT7,9.278914342614645e-37,KAT7
74682|FOXO3,1.633338951158876e-36,FOXO3
72356|TAL1,2.858392884031205e-36,TAL1
46136|GABPA,7.202619255694741e-36,GABPA
76673|ZMYND8,7.21649969899587e-36,ZMYND8
7527|HEY1,8.149395885609937e-36,HEY1
74571|MAZ,1.0418443677852412e-35,MAZ
55895|T,1.2365034782997972e-35,T
44562|EMX1,1.9600219735845516e-35,EMX1
72855|TRAF7,2.0872752571422775e-35,TRAF7
58805|MYB,2.1116710983068616e-35,MYB
35832|CTCF,3.373292857309476e-35,CTCF
71069|MBD3,4.79785556980575e-35,MBD3
45920|HMGN3,5.49189980835815e-35,HMGN3
45802|CHD2,7.174372056801761e-35,CHD2
8412|GATA2,1.4055806634591334e-34,GATA2
46140|TCF7L1,1.43228496848757e-34,TCF7L1
42712|E2F3,1.6983774618535163e-34,E2F3
43400|XBP1,1.723303659756408e-34,XBP1
45895|CCNT2,1.8575128858499938e-34,CCNT2
74681|SMAD4,1.9152270769932266e-34,SMAD4
53630|STAT5B,2.1561806747517813e-34,STAT5B
9198|TCF12,2.2188836332115274e-34,TCF12
37354|JUN,2.3868719241131713e-34,JUN
44028|BRCA1,3.0834268477242805e-34,BRCA1
45779|SMARCB1,3.7311997210412516e-34,SMARCB1
50107|CHRM2,3.988486244085262e-34,CHRM2
64865|ZFX,6.7074415249798275e-34,ZFX
50381|NFE2,7.401670751260086e-34,NFE2
48632|IRF4,8.692355689229582e-34,IRF4
46052|NR3C1,9.069768077610786e-34,NR3C1
53300|RARA,9.464606885825768e-34,RARA
76529|MBTD1,1.2212388889878587e-33,MBTD1
5443|FLI1,1.5109575192876979e-33,FLI1
48755|CBX8,2.3025984431649815e-33,CBX8
74663|ZNF18,2.3573620821912265e-33,ZNF18
65084|SP2,2.4009103397770893e-33,SP2
42708|ATF2,2.6887300221830804e-33,ATF2
45793|SREBF1,3.39337974851434e-33,SREBF1
46132|EGR1,3.526193282420436e-33,EGR1
41574|BRD1,3.5639319055026064e-33,BRD1
38654|NFATC1,3.805553626451005e-33,NFATC1
45781|TBP,4.336304923443335e-33,TBP
42722|HOXA6,5.1500519644199384e-33,HOXA6
74350|OTX2,6.542786724573396e-33,OTX2
46359|REST,6.962669637641583e-33,REST
70812|SP1,8.647347250030776e-33,SP1
46357|ZBTB33,1.1891969400728232e-32,ZBTB33
56054|ATF1,1.2640500907257352e-32,ATF1
8816|KDM4A,1.5902190137830278e-32,KDM4A
46306|THAP1,1.5948782782424535e-32,THAP1
68051|NFKB1,1.754059292722493e-32,NFKB1
56265|AR,1.8458182220562495e-32,AR
65057|TGIF2,2.3604280800857946e-32,TGIF2
73970|ZNF202,2.589101039890502e-32,ZNF202
49949|KLF9,2.893189621008577e-32,KLF9
8549|RNF2,3.4802467165567165e-32,RNF2
74432|TFAP4,3.699486112442492e-32,TFAP4
35517|BCL6,7.393664085707261e-32,BCL6
72359|ERG,8.121406857451496e-32,ERG
42715|GLI2,9.245490740678266e-32,GLI2
46230|CEBPD,1.3373402098856675e-31,CEBPD
64917|CBX1,1.4197083680085735e-31,CBX1
53493|SOX9,1.7289898707748134e-31,SOX9
51864|HSF1,2.1830085920897953e-31,HSF1
63730|H2AFZ,2.8444798329047294e-31,H2AFZ
73701|KDM2B,3.419454167819427e-31,KDM2B
69203|TRIM24,3.7644333308988593e-31,TRIM24
38591|E2F7,4.044709198475709e-31,E2F7
58172|HIF1A,4.177072500628884e-31,HIF1A
38784|RFX1,4.816807452463982e-31,RFX1
46148|SRF,5.362374975207232e-31,SRF
70966|MED12,8.039705368969718e-31,MED12
2094|NFYA,8.619528638983363e-31,NFYA
276|SMAD3,8.922610299470926e-31,SMAD3
9509|TFAP2C,1.8353116009426082e-30,TFAP2C
50414|KLF11,2.132265102967235e-30,KLF11
8564|TBL1X,2.5993126475975248e-30,TBL1X
41831|ZBTB17,2.8270708213651887e-30,ZBTB17
