,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
54243|FOXO1,6.199751823032784e-11,Homo sapiens,FOXO1,tf,None,Stromal Cell,Endometrium,1,FOXO1
65147|EGR2,7.147554770270403e-11,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1,EGR2
37635|ERG,7.818629077505079e-11,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,0,ERG
65125|PRDM6,1.058217957705665e-10,Homo sapiens,PRDM6,,HEK293,Epithelium,Embryonic Kidney,1,PRDM6
73714|AFF1,1.1214501549616784e-10,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1,AFF1
56961|GTF2B,1.1296041879660379e-10,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1,GTF2B
37587|GATA2,1.372463809268254e-10,Homo sapiens,GATA2,tf,ME-1,Leukemia Cell,None,0,GATA2
1740|FOS,1.992376263970641e-10,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1,FOS
55466|NELFA,2.0132062683586582e-10,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,0,NELFA
37608|MYH11,2.782481467455966e-10,Homo sapiens,MYH11,not sure,ME-1,Leukemia Cell,None,1,MYH11
73729|GATA1,2.932350473550116e-10,Homo sapiens,GATA1,tf,None,Hematopoietic stem and progenitor cell,Blood,0,GATA1
69203|TRIM24,4.743796466755157e-10,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,0,TRIM24
55895|T,4.76215067379826e-10,Homo sapiens,T,tf,None,Fibroblast,None,1,T
54104|DAXX,6.21421081259399e-10,Homo sapiens,DAXX,not sure,PC-3,Epithelium,Prostate,1,DAXX
46377|REST,7.064502316467269e-10,Homo sapiens,REST,tf,U87,None,Brain,1,REST
45895|CCNT2,7.137979651794524e-10,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
57090|TRIM28,7.430695503352069e-10,Homo sapiens,TRIM28,cr,HCT-116,None,Colon,1,TRIM28
33520|ESR1,8.404203444278835e-10,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1,ESR1
76857|ZMYND8,9.488083652087198e-10,Homo sapiens,ZMYND8,cr,HEK293,None,Kidney,1,ZMYND8
49467|598-SKD,1.0741991740559342e-09,Homo sapiens,598-SKD,other,MCF-7,Epithelium,Breast,1,598-SKD
53598|RELA,1.3930152586993927e-09,Homo sapiens,RELA,tf,None,Adipocyte,None,1,RELA
50411|PPARG,1.473189903400396e-09,Homo sapiens,PPARG,tf,hMADS-3,Adipocyte,Adipose,1,PPARG
34997|FOXM1,1.9909546233876085e-09,Homo sapiens,FOXM1,tf,MDA-MB-231,Epithelium,Breast,1,FOXM1
67516|GATA3,2.085574934973522e-09,Homo sapiens,GATA3,tf,MDA-MB-231,Epithelium,Mammary Gland,1,GATA3
59165|KMT2A,2.2522543829950337e-09,Homo sapiens,KMT2A,not sure,SEM,Pre-B Lymphocyte,None,1,KMT2A
53325|SUPT5H,3.137148096854503e-09,Homo sapiens,SUPT5H,tf,HeLa,Epithelium,Cervix,1,SUPT5H
39357|NFE2,3.4490101885609192e-09,Homo sapiens,NFE2,tf,None,Erythroid Cell,None,1,NFE2
64946|BHLHE40,3.7084698645273306e-09,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1,BHLHE40
63430|YY1,3.708826412651689e-09,Homo sapiens,YY1,tf,None,None,Liver,1,YY1
37578|ELF1,3.924910840780171e-09,Homo sapiens,ELF1,tf,ME-1,Leukemia Cell,None,1,ELF1
36141|TP63,4.6170623990704485e-09,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,0,TP63
65115|MAZ,4.870987502236801e-09,Homo sapiens,MAZ,tf,HEK293,Epithelium,Embryonic Kidney,1,MAZ
51591|SRF,5.0449271427055464e-09,Homo sapiens,SRF,tf,HUES64,Embryonic Stem Cell,Embryo,1,SRF
75284|ZBTB48,5.11928088808844e-09,Homo sapiens,ZBTB48,,HeLa,None,None,1,ZBTB48
46000|E2F4,5.132128000351344e-09,Homo sapiens,E2F4,tf,MCF-10A,Epithelium,Breast,1,E2F4
1314|PHF8,6.489403348020062e-09,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1,PHF8
37602|TCF12,6.737783608823378e-09,Homo sapiens,TCF12,tf,ME-1,Leukemia Cell,None,1,TCF12
34392|MECP2,6.963369436618905e-09,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
65120|ZBTB26,7.101821297705868e-09,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB26
39978|TFAP2C,7.279571057061673e-09,Homo sapiens,TFAP2C,predicted transcription factor,A375,None,Skin,1,TFAP2C
56664|HOXB13,7.929175205312333e-09,Homo sapiens,HOXB13,tf,LNCaP,Epithelium,Prostate,1,HOXB13
38654|NFATC1,8.703807008458853e-09,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1,NFATC1
37349|CREB1,9.657056709855283e-09,Homo sapiens,CREB1,tf,A549,Epithelium,Lung,1,CREB1
48994|AFF4,1.0815731699143072e-08,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1,AFF4
65186|EGR3,1.3749793970063706e-08,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1,EGR3
43684|KDM4C,1.3796065789772882e-08,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
74346|NEUROD1,1.3930908093762184e-08,Homo sapiens,NEUROD1,tf,D-341,None,None,1,NEUROD1
70815|SP1,1.51621574739913e-08,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1,SP1
45778|MAX,1.555049955470622e-08,Homo sapiens,MAX,tf,HeLa-S3,Epithelium,Cervix,1,MAX
65084|SP2,1.714324132651157e-08,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
55669|PAF1,1.758365730797351e-08,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1,PAF1
55351|SUMO2,1.8437864568454643e-08,Homo sapiens,SUMO2,other,VCaP,Epithelium,Prostate,1,SUMO2
77039|ZNF783,1.9466582568128388e-08,Homo sapiens,ZNF783,tf,293T,None,None,1,ZNF783
36841|TCF7L2,2.0528951705234277e-08,Homo sapiens,TCF7L2,tf,MDA-MB-453,Epithelium,Mammary Gland,1,TCF7L2
58940|NRF1,2.1000080230315632e-08,Homo sapiens,NRF1,tf,HCC1954,Epithelium,Mammary Gland,1,NRF1
33707|SOX2,2.1450461407113153e-08,Homo sapiens,SOX2,tf,BJ,Fibroblast,Skin,1,SOX2
47598|GATA4,2.227640744090209e-08,Homo sapiens,GATA4,tf,AGS,Epithelium,Stomach,1,GATA4
32784|ATF3,2.3136073223906095e-08,Homo sapiens,ATF3,predicted transcription factor,None,Glioblastoma Multiforme Stem Like,None,1,ATF3
44875|5HMC,2.340460597549665e-08,Homo sapiens,5HMC,other,None,Erythroid Cell,None,1,5HMC
74052|NKX2-1,2.4102425166816488e-08,Homo sapiens,NKX2-1,tf,A549,Epithelium,Lung,1,NKX2-1
63825|GLIS2,2.894655881657826e-08,Homo sapiens,GLIS2,tf,HEK293,Epithelium,Embryonic Kidney,1,GLIS2
36234|XRN2,3.108473567436931e-08,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
45764|CHD2,3.1456049709444045e-08,Homo sapiens,CHD2,cr,HeLa-S3,Epithelium,Cervix,1,CHD2
37607|CBFB,3.4451061614593215e-08,Homo sapiens,CBFB,predicted transcription factor,ME-1,Leukemia Cell,None,1,CBFB
74432|TFAP4,4.208530851590453e-08,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1,TFAP4
47601|KLF5,4.638202616424891e-08,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
53324|NELFE,4.683717075293359e-08,Homo sapiens,NELFE,not sure,HeLa,Epithelium,Cervix,1,NELFE
41574|BRD1,5.784447282275451e-08,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
35517|BCL6,5.845996331466097e-08,Homo sapiens,BCL6,predicted transcription factor,OCI-Ly1,B cell lymphoma,Bone Marrow,1,BCL6
63808|HLF,6.185843343109454e-08,Homo sapiens,HLF,,HepG2,Epithelium,Liver,1,HLF
76964|CNOT3,6.289738452291971e-08,Homo sapiens,CNOT3,tf,HCT-116,Colorectal cancer cell line,None,1,CNOT3
2401|TFAP2A,7.312962474470552e-08,Homo sapiens,TFAP2A,predicted transcription factor,MCF-7,Epithelium,Breast,1,TFAP2A
43165|NR2F2,7.378606564634183e-08,Homo sapiens,NR2F2,tf,None,Stromal Cell,None,1,NR2F2
55321|FOXA2,7.468391655107709e-08,Homo sapiens,FOXA2,tf,Caco-2,Epithelium,Colon,1,FOXA2
74202|BRD2,7.517004485535494e-08,Homo sapiens,BRD2,predicted chromatin regulator,None,None,Pontine,1,BRD2
71748|SOX4,8.087883029972431e-08,Homo sapiens,SOX4,tf,None,Fibroblast,Fetal Lung,1,SOX4
534|ETV1,8.497278186636592e-08,Homo sapiens,ETV1,tf,GIST48,Mesenchymal Stem Cell,Stomach,1,ETV1
73720|CREBBP,8.526451311663408e-08,Homo sapiens,CREBBP,cr,None,B Lymphocyte,Tonsil,1,CREBBP
73984|CD34,8.654331928870107e-08,Homo sapiens,CD34,other,None,None,Thymus,1,CD34
64865|ZFX,8.912521548554153e-08,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZFX
64648|ZNF639,9.558219327132633e-08,Homo sapiens,ZNF639,tf,K562,Erythroblast,Bone Marrow,1,ZNF639
9316|CTCF,1.0645487030780387e-07,Homo sapiens,CTCF,tf,BCBL1,B cell lymphoma,None,1,CTCF
37619|RUNX1,1.1023000179299913e-07,Homo sapiens,RUNX1,tf,ME-1,Leukemia Cell,None,1,RUNX1
5461|CDX2,1.4094247102747204e-07,Homo sapiens,CDX2,tf,LS180,Epithelium,Colon,1,CDX2
72625|ETS1,1.4360933736634607e-07,Homo sapiens,ETS1,tf,None,Endothelial Cell,Umbilical Vein,1,ETS1
74682|FOXO3,1.5377212303491206e-07,Homo sapiens,FOXO3,tf,HepG2,Epithelium,Liver,1,FOXO3
42179|MITF,1.743528776909642e-07,Homo sapiens,MITF,tf,COLO-829,Fibroblast,Skin,1,MITF
46295|ZBTB7A,1.8014690572609737e-07,Homo sapiens,ZBTB7A,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZBTB7A
46208|SIN3A,1.907975525905492e-07,Homo sapiens,SIN3A,tf,HCT-116,None,Colon,1,SIN3A
54241|FOSL2,1.9147239405103988e-07,Homo sapiens,FOSL2,tf,None,Stromal Cell,Endometrium,1,FOSL2
55563|MEF2B,2.0792306726358234e-07,Homo sapiens,MEF2B,tf,None,B Lymphocyte,None,1,MEF2B
48825|MBD2,2.1258090876496993e-07,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1,MBD2
51864|HSF1,2.1463053917480934e-07,Homo sapiens,HSF1,tf,451Lu,Melanoma Cell,None,1,HSF1
52432|WDR5,2.1825072071823826e-07,Homo sapiens,WDR5,cr,HEK293,Epithelium,Embryonic Kidney,1,WDR5
43305|CDK6,2.205189510440242e-07,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1,CDK6
49949|KLF9,2.395776787511572e-07,Homo sapiens,KLF9,tf,GBM1A,Glioblastoma Stem Cell,None,1,KLF9
74906|POLR3D,2.404606953554378e-07,Homo sapiens,POLR3D,tf,THP-1,Macrophage,None,1,POLR3D
37354|JUN,2.420549314874343e-07,Homo sapiens,JUN,tf,A549,Epithelium,Lung,1,JUN
74116|RUNX2,2.4481160082467923e-07,Homo sapiens,RUNX2,tf,MCF-7,None,None,1,RUNX2
74688|GRHL3,2.5001252995648926e-07,Homo sapiens,GRHL3,predicted transcription factor,NHEK,Keratinocyte,Skin,1,GRHL3
68051|NFKB1,2.622166768162515e-07,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB1
58079|KDM2B,2.683857781016208e-07,Homo sapiens,KDM2B,cr,None,Myeloid Cell,None,1,KDM2B
45866|MXI1,2.9116021027508765e-07,Homo sapiens,MXI1,tf,IMR90,Fibroblast,Lung,1,MXI1
1345|SMARCB1,3.00514062578916e-07,Homo sapiens,SMARCB1,cr,HeLa,Epithelium,Cervix,1,SMARCB1
3006|CEBPA,3.0593753885810315e-07,Homo sapiens,CEBPA,tf,None,Adipocyte,Adipose,1,CEBPA
8820|RBBP5,3.1006179151971125e-07,Homo sapiens,RBBP5,cr,H1,Embryonic Stem Cell,Embryo,1,RBBP5
41303|IRF1,3.221380391882356e-07,Homo sapiens,IRF1,tf,None,Monocyte,Blood,1,IRF1
34236|STAT3,3.58709583148098e-07,Homo sapiens,STAT3,tf,MCF-10A,Epithelium,Breast,1,STAT3
49464|552-SKD,3.689688543584424e-07,Homo sapiens,552-SKD,other,MCF-7,Epithelium,Breast,1,552-SKD
49447|HIF1A,3.9823701120100807e-07,Homo sapiens,HIF1A,predicted chromatin regulator,T47D,Epithelium,Mammary Gland,1,HIF1A
50412|KLF11,4.0228623926497065e-07,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
38585|TAF3,4.2363495583730426e-07,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
77300|TRIM25,4.2695007956838893e-07,Homo sapiens,TRIM25,,BT-549,None,Breast,1,TRIM25
44562|EMX1,4.545304350123125e-07,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1,EMX1
42368|STAG1,4.881857974536885e-07,Homo sapiens,STAG1,not sure,GM18486,Lymphoblastoid,Blood,1,STAG1
57091|LARP7,4.996629028308774e-07,Homo sapiens,LARP7,predicted transcription factor,HCT-116,None,Colon,1,LARP7
77103|ZNF519,5.048989971112583e-07,Homo sapiens,ZNF519,tf,293T,None,None,1,ZNF519
56901|PBX3,5.143993848100159e-07,Homo sapiens,PBX3,tf,SMMC-7721,None,Liver,1,PBX3
76811|NEUROG2,5.627250462825195e-07,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1,NEUROG2
46230|CEBPD,5.775293805965198e-07,Homo sapiens,CEBPD,tf,HepG2,Epithelium,Liver,1,CEBPD
59170|SETD1A,6.222547965784031e-07,Homo sapiens,SETD1A,predicted chromatin regulator,SEM,Pre-B Lymphocyte,None,1,SETD1A
36230|TTF2,6.678313080876741e-07,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
43400|XBP1,7.200447920130415e-07,Homo sapiens,XBP1,tf,T47D,Epithelium,Mammary Gland,1,XBP1
76859|IRAK1,7.758712562422332e-07,Homo sapiens,IRAK1,other,HEK293,Epithelium,Embryonic Kidney,1,IRAK1
70803|TCF7L1,8.933952583833893e-07,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1,TCF7L1
46232|JUND,9.065711745193106e-07,Homo sapiens,JUND,tf,HepG2,Epithelium,Liver,1,JUND
45390|KDM5B,1.186677774545064e-06,Homo sapiens,KDM5B,cr,K562,Erythroblast,Bone Marrow,1,KDM5B
46237|GABPA,1.2600051899069875e-06,Homo sapiens,GABPA,tf,HepG2,Epithelium,Liver,1,GABPA
57167|CDK8,1.3843705396476835e-06,Homo sapiens,CDK8,tf,MOLM-14,Myeloid Cell,None,1,CDK8
65165|ZNF449,1.6384098332489216e-06,Homo sapiens,ZNF449,,HEK293,Epithelium,Embryonic Kidney,1,ZNF449
39364|VDR,1.667263770432914e-06,Homo sapiens,VDR,tf,LX2,Hepatic Stellate Cell,None,1,VDR
7341|HEY1,1.7958942067908268e-06,Homo sapiens,HEY1,tf,HepG2,Epithelium,Liver,1,HEY1
45776|E2F6,1.8273175211303005e-06,Homo sapiens,E2F6,tf,HeLa-S3,Epithelium,Cervix,1,E2F6
56127|APOBEC3B,1.8324405490766082e-06,Homo sapiens,APOBEC3B,other,MCF-7,Epithelium,Breast,1,APOBEC3B
8564|TBL1X,1.9181570175552665e-06,Homo sapiens,TBL1X,cr,HEK293T,Epithelium,Embryonic Kidney,1,TBL1X
70093|TET2,2.034842525810987e-06,Homo sapiens,TET2,cr,293T,None,None,1,TET2
371|HNF4A,2.1727013354566616e-06,Homo sapiens,HNF4A,tf,Caco-2,Epithelium,Colon,1,HNF4A
63686|ZBTB8A,2.261777806933374e-06,Homo sapiens,ZBTB8A,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB8A
45864|MAFK,2.3566242222661238e-06,Homo sapiens,MAFK,tf,IMR90,Fibroblast,Lung,1,MAFK
52153|FAIRE,2.3976457252938843e-06,Homo sapiens,FAIRE,other,None,Macrophage,None,1,FAIRE
1087|SMAD4,2.4264203484225533e-06,Homo sapiens,SMAD4,predicted transcription factor,H9,Embryonic Stem Cell,Embryo,1,SMAD4
55775|CTCFL,2.43781968811696e-06,Homo sapiens,CTCFL,predicted transcription factor,Delta47,None,None,1,CTCFL
72878|MYF5,2.6048072184203797e-06,Homo sapiens,MYF5,tf,Rh18,rhabdomyosarcoma,None,1,MYF5
41788|EZH2,2.683199088415744e-06,Homo sapiens,EZH2,cr,None,iPSC,None,1,EZH2
76568|UHRF2,2.713260388864658e-06,Homo sapiens,UHRF2,other,293T,None,None,1,UHRF2
63294|ZNF335,2.78593878350053e-06,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
8482|KAT7,2.902896186041115e-06,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1,KAT7
49669|PROX1,2.91516358663646e-06,Homo sapiens,PROX1,tf,SW480,None,Colon,1,PROX1
75942|KDM1A,3.2685062380521934e-06,Homo sapiens,KDM1A,cr,PC-3M-luc,None,Prostate,1,KDM1A
53300|RARA,3.4014797064552127e-06,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1,RARA
49481|RPE,3.458653342947038e-06,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
57092|HEXIM1,3.513811749789042e-06,Homo sapiens,HEXIM1,other,HCT-116,None,Colon,1,HEXIM1
38653|MED12,3.7409585583181304e-06,Homo sapiens,MED12,predicted transcription factor,LoVo,None,Colon,1,MED12
74361|OTX2,3.86942180979899e-06,Homo sapiens,OTX2,tf,D283 Med,None,None,1,OTX2
69799|NR1H3,3.910461503664475e-06,Homo sapiens,NR1H3,tf,HT29,colorectal adenocarcinoma,None,1,NR1H3
48344|SNAI2,4.008184539994186e-06,Homo sapiens,SNAI2,tf,None,Keratinocyte,None,1,SNAI2
45961|UBTF,4.059470260164844e-06,Homo sapiens,UBTF,tf,K562,Erythroblast,Bone Marrow,1,UBTF
46139|ZEB1,4.126998868758669e-06,Homo sapiens,ZEB1,tf,GM12878,B Lymphocyte,Blood,1,ZEB1
49493|CDK7,4.393182051254385e-06,Homo sapiens,CDK7,predicted transcription factor,Jurkat,T Lymphocyte,Blood,1,CDK7
41572|ING2,4.615965778165254e-06,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING2
46160|PAX5,4.758710447416714e-06,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1,PAX5
65062|ZNF467,5.920699376493754e-06,Homo sapiens,ZNF467,,HEK293,Epithelium,Embryonic Kidney,1,ZNF467
46131|RUNX3,6.0211094958240174e-06,Homo sapiens,RUNX3,tf,GM12878,B Lymphocyte,Blood,1,RUNX3
8807|CHD1,6.230626954151219e-06,Homo sapiens,CHD1,predicted chromatin regulator,H1,Embryonic Stem Cell,Embryo,1,CHD1
41287|STAT1,6.257464000403168e-06,Homo sapiens,STAT1,tf,None,Monocyte,Blood,1,STAT1
52555|SMARCA4,6.815382408820181e-06,Homo sapiens,SMARCA4,cr,501-Mel,Melanoma Cell,None,1,SMARCA4
53493|SOX9,6.816513338059327e-06,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
76520|BPTF,6.907507458076001e-06,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
76682|ASXL1,6.954931205838122e-06,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
64052|CEBPG,6.974813699933691e-06,Homo sapiens,CEBPG,tf,K562,Erythroblast,Bone Marrow,1,CEBPG
50162|ARRB1,7.0336145607807765e-06,Homo sapiens,ARRB1,tf,C4-2,Epithelium,None,1,ARRB1
53630|STAT5B,7.04734698481202e-06,Homo sapiens,STAT5B,tf,None,T Lymphocyte,Blood,1,STAT5B
50898|PAX6,7.58606048067989e-06,Homo sapiens,PAX6,tf,6540 cells,Epithelium,None,1,PAX6
71040|ZNF143,7.6293352910261625e-06,Homo sapiens,ZNF143,predicted transcription factor,MCF-7,MCF 7 Cells,None,1,ZNF143
76995|GLI2,8.322515435310596e-06,Homo sapiens,GLI2,tf,THP-1,None,None,1,GLI2
65106|ZNF384,8.51172965127267e-06,Homo sapiens,ZNF384,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF384
73965|ZNF263,9.057684184077264e-06,Homo sapiens,ZNF263,predicted transcription factor,293T,None,None,1,ZNF263
48576|KDM6B,9.161001799817825e-06,Homo sapiens,KDM6B,cr,CUTLL1,T Lymphocyte,Blood,1,KDM6B
51554|SMAD1,9.220634408169115e-06,Homo sapiens,SMAD1,predicted transcription factor,HUES64,Embryonic Stem Cell,Embryo,1,SMAD1
5570|POLR2M,9.258352050123264e-06,Homo sapiens,POLR2M,tf,HeLa,Epithelium,Cervix,1,POLR2M
36028|RB1,9.444621452359137e-06,Homo sapiens,RB1,tf,None,Epithelium,Cervix,1,RB1
63035|PRDM10,9.708167489685948e-06,Homo sapiens,PRDM10,,HEK293,Epithelium,Embryonic Kidney,1,PRDM10
65110|SP4,9.960318947288549e-06,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1,SP4
77535|TFDP1,1.0482162298430797e-05,Homo sapiens,TFDP1,tf,MM1.S,B Lymphocyte,Blood,1,TFDP1
51103|CHD8,1.0499149571241428e-05,Homo sapiens,CHD8,cr,None,Neural Stem Cell,None,1,CHD8
68002|GRHL2,1.0590908770979901e-05,Homo sapiens,GRHL2,tf,OVCA429,None,None,1,GRHL2
51750|FOXP1,1.0975356526610192e-05,Homo sapiens,FOXP1,tf,LNCaP,Epithelium,Prostate,1,FOXP1
63321|ELK1,1.1063082364370924e-05,Homo sapiens,ELK1,tf,K562,Erythroblast,Bone Marrow,1,ELK1
77113|ZNF468,1.1438264159224776e-05,Homo sapiens,ZNF468,other,293T,None,None,1,ZNF468
46212|FOSL1,1.14623102814293e-05,Homo sapiens,FOSL1,tf,HCT-116,None,Colon,1,FOSL1
65108|OSR2,1.1549467748617204e-05,Homo sapiens,OSR2,,HEK293,Epithelium,Embryonic Kidney,1,OSR2
47774|LDB1,1.2738446905136147e-05,Homo sapiens,LDB1,not sure,None,Erythroid Progenitor Cell,Blood,1,LDB1
52638|NOTCH1,1.2745241875167235e-05,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,None,Haematopoietic Progenitor Cell,None,0,NOTCH1
39350|KLF1,1.2896799971906514e-05,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1,KLF1
47576|SMAD3,1.2995767754153675e-05,Homo sapiens,SMAD3,tf,NCI-H441,Epithelium,Lung,1,SMAD3
1006|EOMES,1.3525862613494866e-05,Homo sapiens,EOMES,tf,H9,Embryonic Stem Cell,Embryo,1,EOMES
8532|VEZF1,1.3550845156307112e-05,Homo sapiens,VEZF1,tf,HeLa-S3,Epithelium,Cervix,1,VEZF1
65214|GLIS1,1.3755025536354992e-05,Homo sapiens,GLIS1,tf,HEK293,Epithelium,Embryonic Kidney,1,GLIS1
65081|ZIM3,1.4020653703372687e-05,Homo sapiens,ZIM3,,HEK293,Epithelium,Embryonic Kidney,1,ZIM3
56535|TEAD1,1.7712723655083362e-05,Homo sapiens,TEAD1,tf,None,None,None,1,TEAD1
71322|RAD21,1.78150701802271e-05,Homo sapiens,RAD21,not sure,HCT-116,Colon cancer cell,Colon,1,RAD21
70162|TEAD4,2.0202785806056056e-05,Homo sapiens,TEAD4,tf,BE2-C,Neuroblastoma cell,Bone Marrow,1,TEAD4
68638|KMT2D,2.0826487163450036e-05,Homo sapiens,KMT2D,cr,None,patient derived xenograft cells,None,1,KMT2D
55512|YAP1,2.0897676335618343e-05,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1,YAP1
