Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
Obox6,M01445;2.77E-03,,,,
FOXP3,MS00387;2.79E-03,M00992;1.47E-02,,,
Yy1,MC00372;2.82E-03,,,,
HIC1,UP00035;2.82E-03,,,,
SCRT1,MS00179;3.00E-03,,,,
ETV2,MS00016;3.08E-03,,,,
GLI1,M01037;3.23E-03,,,,
Rarb,MS00700;3.28E-03,,,,
Gfi1b,MC00293;3.41E-03,,,,
Myb,MC00408;3.42E-03,,,,
VSX1,MS00626;3.50E-03,,,,
Foxa1,MC00104;3.52E-03,,,,
Nr3c1,MC00396;3.53E-03,,,,
IRF1,M00062;3.59E-03,,,,
ERF,MS00846;3.82E-03,,,,
IKZF1,M00141;3.86E-03,M00088;3.58E-01,,,
Nr2e1,MS00668;4.10E-03,,,,
YY1,MC00342;4.11E-03,,,,
Bhlhb2,MS00252;4.12E-03,,,,
Nkx1-1,M01334;4.28E-03,,,,
Ets1,MC00385;4.37E-03,,,,
Hoxd12,UP00177;4.39E-03,,,,
CEBPA,MC00273;4.50E-03,M00159;1.11E-02,,,
SMAD2/3,MC00223;4.53E-03,,,,
ZBED1,MS00290;4.67E-03,,,,
SIX4,UP00199;4.90E-03,,,,
DBP,MS00315;5.04E-03,M00624;2.58E-01,,,
FOXA2,MC00217;5.15E-03,,,,
Rarg,MS00705;5.21E-03,MC00476;6.94E-02,MS00704;9.74E-01,,
Sfpi1,UP00085;5.35E-03,MC00180;7.24E-01,MC00395;7.24E-01,,
PITX2,UP00125;5.50E-03,,,,
FOXD3,MS00359;6.04E-03,MS00358;3.63E-01,MA0041;4.67E-01,,
CUX1,M00105;6.21E-03,MS00612;9.73E-02,MS00601;2.83E-01,,
JDP2,MS00320;6.50E-03,MS00319;1.09E-01,,,
NFATC4,M01734;6.59E-03,,,,
Jund,MC00154;6.72E-03,,,,
HSF1,MC00289;6.73E-03,MA0319;5.46E-01,,,
MAFF,MS00326;6.74E-03,,,,
Obox1,M01450;7.13E-03,,,,
HOXA9,UP00213;7.32E-03,,,,
Isx,UP00243;7.33E-03,,,,
Bcl6b,UP00043;7.60E-03,,,,
FOXD1,MA0031;7.64E-03,,,,
E4F1,M00694;8.15E-03,,,,
SIX5,MC00334;8.22E-03,,,,
Foxj3,MS00397;8.36E-03,MS00394;1.15E-01,,,
CDX2,MC00389;8.47E-03,,,,
HNF1B,M00646;8.54E-03,MS00478;2.33E-01,M01425;4.56E-01,,
BHLHE41,MS00251;8.63E-03,,,,
CEBPE,MS00300;8.67E-03,,,,
Uncx,MS00618;8.96E-03,MS00619;4.09E-02,,,
UNCX,MS00617;9.26E-03,MS00616;1.54E-02,,,
Foxa2,MC00105;9.48E-03,,,,
PHOX2A,MS00591;9.49E-03,UP00221;4.76E-02,,,
LMX1B,UP00169;9.54E-03,,,,
Rbfox2,MC00416;1.00E-02,,,,
GSX2,MS00466;1.04E-02,M01326;3.50E-01,,,
Ascl2,MS00243;1.05E-02,,,,
HOXA3,UP00391;1.07E-02,,,,
TEF,MS00339;1.11E-02,M00672;2.25E-01,M01305;4.20E-01,,
Dbp,MS00316;1.11E-02,,,,
Nkx3-1,MC00250;1.11E-02,MS00580;5.55E-02,,,
THRA,MS00709;1.13E-02,,,,
Obox5,M01480;1.14E-02,,,,
ETS2,M01207;1.14E-02,,,,
NANOG,M01247;1.15E-02,MC00440;8.32E-02,M01123;1.11E-01,,
ATF2::JUN,M00041;1.18E-02,,,,
MAF,M00983;1.18E-02,M00648;1.22E-01,,,
RUNX1,MC00312;1.22E-02,M00082;1.41E-01,,,
Irx3,UP00223;1.22E-02,MS00532;1.40E-01,,,
Barhl1,MS00421;1.23E-02,MS00422;1.58E-01,,,
FOXO3,MS00378;1.26E-02,MS00380;2.37E-01,,,
FOXO1,MS00376;1.37E-02,MS00375;7.87E-01,,,
Jdp2,MS00325;1.38E-02,MS00324;1.85E-01,,,
REL,MA0101;1.38E-02,,,,
TFEC,MS00808;1.41E-02,,,,
EMX2,MS00444;1.44E-02,MS00443;4.97E-01,,,
Rhox11,UP00193;1.45E-02,MS00611;6.56E-01,,,
IRX2,UP00236;1.47E-02,MS00526;3.55E-01,,,
PHOX2B,MS00593;1.51E-02,,,,
TEAD3,MS00222;1.55E-02,MS00221;2.42E-01,,,
IRX4,UP00194;1.56E-02,,,,
HIC2,MS00057;1.63E-02,,,,
Foxk1,MS00399;1.65E-02,MS00398;2.29E-02,,,
Hmx3,M00433;1.66E-02,,,,
EPAS1,MC00224;1.66E-02,,,,
BATF,MC00411;1.72E-02,,,,
DMBX1,MS00433;1.74E-02,,,,
ZNF282,MS00729;1.74E-02,,,,
FOXB1,MS00343;1.82E-02,MS00348;7.30E-02,,,
Mlx,MS00270;1.84E-02,,,,
PITX3,MS00596;1.84E-02,,,,
RFX2,MS00162;1.89E-02,MS00161;4.63E-01,,,
Srebf1,MS00282;1.90E-02,,,,
STAT1,MC00348;1.93E-02,,,,
FOXC1,MS00349;1.93E-02,MS00351;3.62E-02,MS00350;3.82E-01,,
ZNF713,MS00731;1.94E-02,,,,
Foxq1,MA0040;1.95E-02,,,,
Prrx2,MS00604;1.95E-02,,,,
Creb5,MS00313;1.99E-02,,,,
Hoxb8,UP00263;2.04E-02,,,,
Ikzf3,MC00337;2.07E-02,,,,
RXRG,MS00694;2.14E-02,,,,
Obox3,M01466;2.16E-02,,,,
GSX1,MS00465;2.21E-02,,,,
CEBPG,MS00302;2.23E-02,M00622;1.35E-01,,,
LHX5,UP00212;2.25E-02,,,,
NKX3-2,MS00573;2.27E-02,,,,
CART1,MS00424;2.27E-02,,,,
Runx1,MC00413;2.28E-02,,,,
E2F8,MS00739;2.31E-02,,,,
Nr2f2,UP00009;2.36E-02,,,,
TBX4,MS00214;2.36E-02,,,,
Jun,MC00349;2.39E-02,,,,
HOXA13,MS00484;2.40E-02,MS00485;2.38E-01,,,
HLF,MS00317;2.43E-02,,,,
HOXB13,MS00488;2.44E-02,MS00489;2.78E-01,,,
LHX3,UP00130;2.45E-02,,,,
Cebpb,MC00121;2.47E-02,,,,
ARID3A,UP00078;2.49E-02,,,,
BARHL1,UP00166;2.50E-02,,,,
RXRB,MS00692;2.52E-02,,,,
RARA,UP00048;2.52E-02,,,,
TBX19,MS00194;2.53E-02,,,,
FOXA1,MC00311;2.54E-02,,,,
FOXG1,MS00361;2.55E-02,MS00360;8.69E-02,,,
PRRX1,MS00602;2.57E-02,MS00599;4.05E-02,,,
Hlx,M01399;2.61E-02,,,,
HOXB9,UP00207;2.75E-02,,,,
DRGX,MS00437;2.75E-02,,,,
GTF2I,M00706;2.85E-02,,,,
Rxrb,MS00708;2.86E-02,,,,
POU3F1,M00133;2.93E-02,MS00139;4.73E-01,MS00138;6.62E-01,,
SRY,MA0084;2.94E-02,MS00788;1.79E-01,MS00787;2.56E-01,,
FOXI1,MS00362;2.98E-02,M00289;2.93E-01,,,
GSC2,MS00463;2.98E-02,,,,
BACH2,M00490;3.01E-02,,,,
RELA,MC00193;3.01E-02,,,,
HOMEZ,MS00055;3.04E-02,,,,
Foxc1,MS00388;3.13E-02,,,,
HMBOX1,MS00472;3.14E-02,,,,
TCF12,MC00126;3.19E-02,,,,
NEUROD2,MS00271;3.28E-02,,,,
Zfp691,UP00095;3.29E-02,,,,
FOXH1,M00809;3.35E-02,MC00304;2.62E-01,,,
RORA,MS00685;3.42E-02,MS00686;5.80E-01,,,
HOXC11,MS00498;3.56E-02,MS00497;1.73E-01,,,
Hoxb7,UP00206;3.58E-02,,,,
NOTO,MS00578;3.61E-02,,,,
CEBPD,MS00299;3.71E-02,M00621;6.79E-02,,,
NKX2-5,M00241;3.72E-02,UP00249;2.64E-01,,,
Lhx9,UP00175;3.77E-02,,,,
ATF7,MS00294;3.79E-02,,,,
Nkx6-3,UP00238;3.86E-02,,,,
EMX1,MS00442;3.86E-02,MS00441;3.38E-01,,,
SPIC,MS00040;3.87E-02,,,,
Tp53,MS00717;3.92E-02,MS00718;4.02E-02,,,
Rhox6,M01435;3.98E-02,,,,
Foxg1,MS00393;4.15E-02,MS00392;2.98E-01,,,
Hoxd8,UP00168;4.16E-02,,,,
HOXD12,MS00837;4.21E-02,MS00836;1.74E-01,,,
BARHL2,UP00145;4.26E-02,MS00416;7.46E-02,MS00414;7.87E-02,,
POU1F1,UP00158;4.27E-02,MS00129;2.08E-01,MS00130;5.27E-01,,
Stat1,MC00141;4.38E-02,,,,
Pou3f1,UP00129;4.41E-02,,,,
MLX,MS00266;4.43E-02,,,,
Tbx21,MC00356;4.44E-02,,,,
Batf,MC00508;4.49E-02,,,,
HOXD11,MS00507;4.49E-02,MS00506;1.38E-01,,,
DMRT3,M01148;4.50E-02,,,,
Isl2,UP00170;4.59E-02,,,,
DLX4,MS00430;4.77E-02,,,,
BSX,MS00419;4.92E-02,,,,
PROX1,MS00160;4.95E-02,,,,
Arx,UP00152;4.95E-02,MS00409;1.31E-01,,,
RHOXF1,MS00609;5.02E-02,,,,
GSC,MS00464;5.08E-02,,,,
STAT5A,MC00453;5.16E-02,,,,
Hoxd13,MS00520;5.19E-02,MS00519;2.95E-01,,,
HOXC5,UP00252;5.21E-02,,,,
ZNF423,M00467;5.30E-02,,,,
Lhx1,UP00262;5.34E-02,,,,
IRX6,UP00150;5.34E-02,,,,
NKX3-1,UP00389;5.38E-02,MS00572;2.19E-01,,,
BPTF,M00456;5.40E-02,,,,
Vsx1,MS00628;5.44E-02,,,,
SREBF1,M00220;5.51E-02,M00749;4.14E-01,,,
HOXC12,MS00503;5.53E-02,MS00502;3.84E-01,,,
HOXA10,MS00480;5.53E-02,MS00481;1.01E-01,,,
BATF3,MS00296;5.57E-02,,,,
Hlf,MS00318;5.64E-02,,,,
MEIS1::HOXA9,M00420;5.65E-02,,,,
VAX2,MS00621;5.65E-02,,,,
SHOX,MS00614;5.76E-02,,,,
Fli1,MC00129;5.77E-02,,,,
Dlx1,MS00439;5.78E-02,,,,
Cebpa,MC00122;5.82E-02,,,,
Msx3,MS00564;5.87E-02,,,,
Crx,MC00357;5.96E-02,,,,
FOXJ3,MS00367;6.03E-02,MS00369;1.67E-01,MS00370;3.27E-01,,
BARX1,MS00417;6.27E-02,MS00418;3.09E-01,UP00181;4.48E-01,,
LHX6,MS00539;6.32E-02,MS00540;6.94E-01,,,
HESX1,MS00470;6.37E-02,,,,
RAXL1,MS00605;6.58E-02,,,,
E2F7,MS00756;6.58E-02,,,,
Hoxd11,UP00117;6.61E-02,,,,
SOX8,MS00771;6.64E-02,MS00774;8.22E-01,,,
DLX3,MS00429;6.71E-02,,,,
Dmrta2,M01150;6.71E-02,,,,
Dbx1,M01483;6.76E-02,,,,
Shox2,MS00615;6.81E-02,,,,
NR2F2,M00155;6.87E-02,,,,
CEBPB,MC00272;7.01E-02,,,,
HOXC10,MS00494;7.08E-02,MS00496;7.94E-02,MS00495;1.48E-01,,
NR2F6,M01728;7.11E-02,MS00658;6.22E-01,,,
TBP,MA0108;7.13E-02,MA0386;2.08E-01,,,
HMGA1,M00750;7.28E-02,M01010;4.24E-01,,,
IKZF2,M01004;7.41E-02,,,,
ISX,MS00531;7.43E-02,,,,
Pax7,UP00248;7.45E-02,MC00258;1.94E-01,,,
MEOX2,MS00553;7.52E-02,MS00552;6.01E-01,MS00554;8.86E-01,,
MSX1,MS00559;7.60E-02,MS00558;7.99E-02,,,
ZNF784,MS00479;7.63E-02,,,,
MEF2A,M00405;7.78E-02,MC00232;1.56E-01,,,
ZNF435,MS00730;7.87E-02,,,,
Lbx2,UP00120;8.07E-02,,,,
Hsf1,MC00368;8.11E-02,,,,
BCL11A,MC00474;8.11E-02,,,,
GATA4,M00632;8.24E-02,,,,
GATA5,MS00045;8.37E-02,,,,
DLX6,MS00432;8.37E-02,,,,
Myod1,MC00369;8.44E-02,,,,
TEAD1,MS00219;8.55E-02,MS00220;5.33E-01,,,
Hoxd9,MS00525;8.64E-02,MS00524;8.84E-02,,,
Otp,UP00237;8.65E-02,,,,
Stat5a,MC00205;8.68E-02,,,,
IRF7,MS00070;8.70E-02,,,,
Cdx2,MC00455;8.85E-02,,,,
JUND,MC00456;8.90E-02,,,,
PITX1,MS00595;8.92E-02,,,,
CPEB1,MS00732;8.94E-02,,,,
PRRX2,MS00603;9.16E-02,,,,
NFIC,MA0161;9.29E-02,,,,
TBX20,MS00202;9.37E-02,,,,
MSX2,MS00561;9.39E-02,,,,
Hoxa11,MS00515;9.46E-02,MS00514;1.40E-01,,,
POU2F2,MC00287;9.49E-02,MS00134;7.49E-01,,,
Evx2,UP00132;9.61E-02,,,,
Sox17,UP00014;9.64E-02,MS00797;3.44E-01,,,
NKX2-8,MS00571;9.65E-02,,,,
IRX5,UP00250;9.80E-02,MS00527;2.82E-01,,,
HMX3,MS00475;9.81E-02,,,,
Sox6,MC00305;9.91E-02,,,,
POU6F2,MS00155;1.00E-01,,,,
SOX9,MS00780;1.01E-01,MS00052;3.39E-01,MS00785;7.19E-01,,
VAX1,MS00620;1.03E-01,,,,
PROP1,MS00597;1.04E-01,,,,
EVX2,MS00455;1.06E-01,,,,
DPRX,MS00436;1.07E-01,,,,
VENTX,MS00624;1.07E-01,,,,
MNX1,MS00557;1.11E-01,,,,
LHX9,MS00541;1.12E-01,MS00542;3.07E-01,,,
SHOX2,MS00613;1.13E-01,,,,
Hoxd3,MS00521;1.15E-01,,,,
Alx1,MS00407;1.16E-01,MS00406;3.00E-01,,,
JUN,MC00321;1.16E-01,,,,
Sox18,UP00064;1.17E-01,,,,
TLX2,UP00244;1.18E-01,,,,
ARID5B,M00454;1.22E-01,,,,
EOMES,MC00276;1.23E-01,,,,
ARX,MS00405;1.24E-01,,,,
STAT5B,MC00452;1.24E-01,,,,
Tcf21,MS00291;1.24E-01,,,,
LHX4,UP00261;1.26E-01,,,,
ALX3,MS00402;1.29E-01,MS00403;2.62E-01,,,
