,0,TF
52092|TP53,2.0824285322595672e-33,TP53
55393|SPI1,9.779964766342294e-33,SPI1
73970|ZNF202,1.8340071704937797e-31,ZNF202
70810|MYC,7.538087799662593e-30,MYC
45754|E2F1,8.366549176585597e-30,E2F1
33571|PR,2.9376951454596415e-28,PR
37596|TAL1,1.8650586504152768e-27,TAL1
37579|FLI1,5.003752330185464e-27,FLI1
37635|ERG,8.359380321074806e-27,ERG
37584|TBP,5.144937742750379e-26,TBP
41831|ZBTB17,1.0296267738554193e-25,ZBTB17
49036|ERCC6,1.031787253694947e-25,ERCC6
71136|BRD4,1.4796792371069338e-25,BRD4
65146|ZBTB14,1.490666622265724e-25,ZBTB14
73696|LEO1,2.9466717151388877e-25,LEO1
53347|CDK9,3.487819621578487e-25,CDK9
48089|AR,4.1355078445869245e-25,AR
46052|NR3C1,4.334237318887085e-25,NR3C1
69365|FOXA1,4.999737735306261e-25,FOXA1
37587|GATA2,5.997624818188826e-25,GATA2
54126|CEBPB,1.133982920279871e-24,CEBPB
62535|BCL3,1.6368742102050722e-24,BCL3
53593|MED1,1.7802362027456707e-24,MED1
37608|MYH11,3.0068183425821795e-24,MYH11
57090|TRIM28,3.3888725252045406e-24,TRIM28
36356|POLR2B,9.953605177473595e-24,POLR2B
35046|ESR1,8.456014165959332e-23,ESR1
65125|PRDM6,1.761723155155452e-22,PRDM6
74838|JMJD6,2.8486698720449107e-22,JMJD6
46221|TAF1,2.925189066774407e-22,TAF1
65147|EGR2,3.0338440007359514e-21,EGR2
49467|598-SKD,1.647250854613733e-20,598-SKD
73714|AFF1,1.8808389667521946e-20,AFF1
65115|MAZ,2.8934536914616366e-20,MAZ
46377|REST,3.0822763598324156e-20,REST
37602|TCF12,3.10060304715286e-20,TCF12
56961|GTF2B,7.381177135600556e-20,GTF2B
64946|BHLHE40,1.257852958560809e-19,BHLHE40
67516|GATA3,1.423812139977588e-19,GATA3
75284|ZBTB48,1.451157811096858e-19,ZBTB48
63825|GLIS2,1.8236297046436034e-19,GLIS2
36141|TP63,1.9545460510194328e-19,TP63
69203|TRIM24,2.0912620630350971e-19,TRIM24
55351|SUMO2,5.02173487342376e-19,SUMO2
46004|FOS,5.70399442206688e-19,FOS
37578|ELF1,7.082815351921066e-19,ELF1
54104|DAXX,7.609924442017498e-19,DAXX
70815|SP1,8.524941301581596e-19,SP1
76857|ZMYND8,9.877963327412514e-19,ZMYND8
51591|SRF,9.965130199271824e-19,SRF
65120|ZBTB26,1.1533091994483414e-18,ZBTB26
55895|T,2.17413602977856e-18,T
37607|CBFB,2.9998129174596337e-18,CBFB
2401|TFAP2A,3.3036624598478445e-18,TFAP2A
59165|KMT2A,3.728244453552126e-18,KMT2A
65084|SP2,3.937484748746532e-18,SP2
48994|AFF4,5.756777499595703e-18,AFF4
50411|PPARG,9.574838110131852e-18,PPARG
55465|NELFA,9.643957717898209e-18,NELFA
53325|SUPT5H,1.3607826718075312e-17,SUPT5H
67768|NFE2,2.4937519745229847e-17,NFE2
43684|KDM4C,2.601948911414162e-17,KDM4C
74347|NEUROD1,2.609951643961564e-17,NEUROD1
35517|BCL6,3.0754354485575526e-17,BCL6
9316|CTCF,3.7248907470386236e-17,CTCF
47601|KLF5,4.2091523495851844e-17,KLF5
58940|NRF1,4.24773013458417e-17,NRF1
46000|E2F4,5.679388511396349e-17,E2F4
37349|CREB1,6.653302311394195e-17,CREB1
56664|HOXB13,7.152422759267212e-17,HOXB13
74432|TFAP4,7.170227344711548e-17,TFAP4
74688|GRHL3,9.667804241838543e-17,GRHL3
74116|RUNX2,1.4332996513937098e-16,RUNX2
9509|TFAP2C,2.3602060086107997e-16,TFAP2C
45895|CCNT2,2.4550397270510676e-16,CCNT2
36234|XRN2,2.8835664921107404e-16,XRN2
57091|LARP7,3.1149400423704117e-16,LARP7
37619|RUNX1,3.3209822449802393e-16,RUNX1
77103|ZNF519,3.468526189750967e-16,ZNF519
71747|SOX4,5.085650155015486e-16,SOX4
4973|RELA,5.9933058012706805e-16,RELA
41574|BRD1,6.193055404741983e-16,BRD1
64648|ZNF639,6.222971271547485e-16,ZNF639
49949|KLF9,6.411748781754433e-16,KLF9
34392|MECP2,7.168263149949642e-16,MECP2
34236|STAT3,8.908379092678668e-16,STAT3
73984|CD34,9.593781680170289e-16,CD34
8820|RBBP5,1.021031308169927e-15,RBBP5
1314|PHF8,1.67425170673383e-15,PHF8
43305|CDK6,1.917304310437148e-15,CDK6
46295|ZBTB7A,1.9463240583564463e-15,ZBTB7A
54243|FOXO1,1.9681073130578852e-15,FOXO1
64865|ZFX,2.080671154167607e-15,ZFX
68051|NFKB1,2.617608983353422e-15,NFKB1
34997|FOXM1,3.595260054743043e-15,FOXM1
37354|JUN,3.863132767680214e-15,JUN
74202|BRD2,4.2937279546655845e-15,BRD2
63808|HLF,4.369598065241976e-15,HLF
77039|ZNF783,5.379445880741056e-15,ZNF783
73729|GATA1,5.766238459045333e-15,GATA1
51864|HSF1,5.883058531168e-15,HSF1
54241|FOSL2,6.409867316549798e-15,FOSL2
49464|552-SKD,6.4574360463012665e-15,552-SKD
74682|FOXO3,7.410863995415015e-15,FOXO3
45764|CHD2,1.1758883675166682e-14,CHD2
45779|SMARCB1,1.3954517233043484e-14,SMARCB1
76811|NEUROG2,1.5751700821378552e-14,NEUROG2
44562|EMX1,1.721979244549022e-14,EMX1
58079|KDM2B,1.932890729302361e-14,KDM2B
45778|MAX,2.2162832432064137e-14,MAX
48825|MBD2,2.4828905642667156e-14,MBD2
42179|MITF,2.6790375302391843e-14,MITF
32784|ATF3,2.889717902940315e-14,ATF3
47598|GATA4,3.082270029824602e-14,GATA4
53324|NELFE,3.157319820270193e-14,NELFE
8564|TBL1X,3.24124359300616e-14,TBL1X
76964|CNOT3,3.3957860275010324e-14,CNOT3
534|ETV1,3.634292756073708e-14,ETV1
38654|NFATC1,4.4296891092447584e-14,NFATC1
55669|PAF1,4.501618985518281e-14,PAF1
69623|STAG1,4.8150048513890215e-14,STAG1
63430|YY1,4.861602264805209e-14,YY1
38585|TAF3,5.0642961329367436e-14,TAF3
59170|SETD1A,5.115185930649866e-14,SETD1A
