,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
42638|CREBBP,9.221346706878676e-06,Homo sapiens,CREBBP,cr,HEK293,Epithelium,Embryonic Kidney,1,CREBBP
51103|CHD8,1.0356069185554357e-05,Homo sapiens,CHD8,cr,None,Neural Stem Cell,None,1,CHD8
53324|NELFE,1.091798285229576e-05,Homo sapiens,NELFE,not sure,HeLa,Epithelium,Cervix,1,NELFE
76520|BPTF,1.1508842774667466e-05,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
56053|ATF1,1.1854446501454955e-05,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
47598|GATA4,1.278308140060518e-05,Homo sapiens,GATA4,tf,AGS,Epithelium,Stomach,1,GATA4
55664|PAF1,1.3079175923369605e-05,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1,PAF1
76682|ASXL1,1.355768280722663e-05,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
34997|FOXM1,1.369104601959085e-05,Homo sapiens,FOXM1,tf,MDA-MB-231,Epithelium,Breast,1,FOXM1
46298|EGR1,1.57450943159646e-05,Homo sapiens,EGR1,tf,K562,Erythroblast,Bone Marrow,1,EGR1
50412|KLF11,1.5950387255215374e-05,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
65197|KLF15,1.7916016128696302e-05,Homo sapiens,KLF15,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF15
64556|IKZF2,1.856112177493667e-05,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1,IKZF2
46306|THAP1,1.8801126667831533e-05,Homo sapiens,THAP1,tf,K562,Erythroblast,Bone Marrow,1,THAP1
77535|TFDP1,1.92900029319694e-05,Homo sapiens,TFDP1,tf,MM1.S,B Lymphocyte,Blood,1,TFDP1
41572|ING2,1.92900029319694e-05,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING2
48755|CBX8,2.0304185193411087e-05,Homo sapiens,CBX8,cr,PC-3,Epithelium,Prostate,1,CBX8
46160|PAX5,2.0565525403004568e-05,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1,PAX5
5461|CDX2,2.157425946914815e-05,Homo sapiens,CDX2,tf,LS180,Epithelium,Colon,1,CDX2
54241|FOSL2,2.1643150976368366e-05,Homo sapiens,FOSL2,tf,None,Stromal Cell,Endometrium,1,FOSL2
76568|UHRF2,2.2557945301547588e-05,Homo sapiens,UHRF2,other,293T,None,None,1,UHRF2
49669|PROX1,2.2629812505513943e-05,Homo sapiens,PROX1,tf,SW480,None,Colon,1,PROX1
392|NOTCH1,2.284671923235469e-05,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,CUTLL1,T Lymphocyte,Blood,1,NOTCH1
55405|KMT2D,2.3286461502898035e-05,Homo sapiens,KMT2D,cr,OCI-Ly7,B cell lymphoma,Blood,1,KMT2D
36841|TCF7L2,2.3734221642259986e-05,Homo sapiens,TCF7L2,tf,MDA-MB-453,Epithelium,Mammary Gland,1,TCF7L2
47576|SMAD3,2.7276162719610746e-05,Homo sapiens,SMAD3,tf,NCI-H441,Epithelium,Lung,1,SMAD3
76811|NEUROG2,2.8414970850432036e-05,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1,NEUROG2
72366|TCF4,3.1022585523776114e-05,Homo sapiens,TCF4,tf,Gen2.2,Plasmacytoid dendritic cell,None,1,TCF4
38654|NFATC1,3.141309659884294e-05,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1,NFATC1
46365|USF1,3.2511136947654816e-05,Homo sapiens,USF1,tf,SK-N-SH_RA,Neuron,Brain,1,USF1
6710|SRC,3.343645339145097e-05,Homo sapiens,SRC,not sure,OCI-Ly2,Epithelium,Mammary Gland,1,SRC
70804|TCF7L1,3.364543676857761e-05,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1,TCF7L1
70759|OGT,3.7161948970603886e-05,Homo sapiens,OGT,other,HEK293,HEK 293 Cell Line,None,1,OGT
8775|HDAC1,4.283046481752582e-05,Homo sapiens,HDAC1,cr,K562,Erythroblast,Bone Marrow,1,HDAC1
57165|CDK8,4.471180036516384e-05,Homo sapiens,CDK8,tf,MOLM-14,Myeloid Cell,None,1,CDK8
46333|FOXP2,4.4986850857907506e-05,Homo sapiens,FOXP2,tf,PFSK-1,Neuron,Brain,1,FOXP2
43400|XBP1,4.568148629192674e-05,Homo sapiens,XBP1,tf,T47D,Epithelium,Mammary Gland,1,XBP1
41303|IRF1,4.596216699751842e-05,Homo sapiens,IRF1,tf,None,Monocyte,Blood,1,IRF1
56127|APOBEC3B,4.79730218752517e-05,Homo sapiens,APOBEC3B,other,MCF-7,Epithelium,Breast,1,APOBEC3B
53630|STAT5B,5.006674535761458e-05,Homo sapiens,STAT5B,tf,None,T Lymphocyte,Blood,1,STAT5B
55543|RAG2,5.636340669706117e-05,Homo sapiens,RAG2,cr,None,Thymocyte,None,1,RAG2
46307|PML,5.7918997603216395e-05,Homo sapiens,PML,tf,MCF-7,Epithelium,Breast,1,PML
55321|FOXA2,5.9156801352637975e-05,Homo sapiens,FOXA2,tf,Caco-2,Epithelium,Colon,1,FOXA2
41287|STAT1,6.592651956364946e-05,Homo sapiens,STAT1,tf,None,Monocyte,Blood,1,STAT1
41167|CEBPA,6.67222187378614e-05,Homo sapiens,CEBPA,tf,SGBS,Adipocyte,Adipose,1,CEBPA
76995|GLI2,7.276749577740919e-05,Homo sapiens,GLI2,tf,THP-1,None,None,1,GLI2
73965|ZNF263,7.320287831757337e-05,Homo sapiens,ZNF263,predicted transcription factor,293T,None,None,1,ZNF263
56558|SMC1A,7.47461113296122e-05,Homo sapiens,SMC1A,predicted chromatin regulator,HuCCT1,None,None,1,SMC1A
50565|MYB,7.769370493619178e-05,Homo sapiens,MYB,tf,Jurkat,T Lymphocyte,Blood,1,MYB
68002|GRHL2,7.83892852054351e-05,Homo sapiens,GRHL2,tf,OVCA429,None,None,1,GRHL2
49448|EGLN2,8.171352582130278e-05,Homo sapiens,EGLN2,other,T47D,Epithelium,Mammary Gland,1,EGLN2
77039|ZNF783,9.034721957982056e-05,Homo sapiens,ZNF783,tf,293T,None,None,1,ZNF783
39350|KLF1,9.249977345162086e-05,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1,KLF1
68455|USF2,9.442271560917406e-05,Homo sapiens,USF2,tf,None,Erythroid Cell,None,0,USF2
46129|EBF1,0.00010249658952295696,Homo sapiens,EBF1,tf,GM12878,B Lymphocyte,Blood,1,EBF1
53493|SOX9,0.00010339910022276252,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
68052|RELB,0.00010833988865696387,Homo sapiens,RELB,tf,L1236,Hodgkin Lymphoma Cell,None,1,RELB
45920|HMGN3,0.00010960927092653468,Homo sapiens,HMGN3,tf,K562,Erythroblast,Bone Marrow,1,HMGN3
63685|ZBTB8A,0.00011251661535779436,Homo sapiens,ZBTB8A,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB8A
43050|BRD3,0.00011958434323204783,Homo sapiens,BRD3,predicted chromatin regulator,MM1.S,B Lymphocyte,Blood,1,BRD3
49493|CDK7,0.00012633588873115618,Homo sapiens,CDK7,predicted transcription factor,Jurkat,T Lymphocyte,Blood,1,CDK7
1447|HNF4A,0.00012891219710415636,Homo sapiens,HNF4A,tf,HepG2,Epithelium,Liver,1,HNF4A
39352|GATA1,0.00013040640816629098,Homo sapiens,GATA1,tf,None,Erythroid Cell,None,1,GATA1
53874|MEF2B,0.0001393180688282575,Homo sapiens,MEF2B,tf,HEK293A,None,None,1,MEF2B
64317|ETV4,0.0001454341317287413,Homo sapiens,ETV4,tf,HepG2,Epithelium,Liver,1,ETV4
76859|IRAK1,0.0001526693955295446,Homo sapiens,IRAK1,other,HEK293,Epithelium,Embryonic Kidney,1,IRAK1
64093|CTBP1,0.00016024065922883553,Homo sapiens,CTBP1,tf,MCF-7,Epithelium,Breast,1,CTBP1
63808|HLF,0.00016299576229846085,Homo sapiens,HLF,,HepG2,Epithelium,Liver,1,HLF
76496|BRPF3,0.00016299576229846085,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1,BRPF3
1012|FOXP1,0.00016816227427689443,Homo sapiens,FOXP1,tf,H9,Embryonic Stem Cell,Embryo,1,FOXP1
46209|CBX3,0.0001739730108499913,Homo sapiens,CBX3,cr,HCT-116,None,Colon,1,CBX3
69799|NR1H3,0.0001764491429204079,Homo sapiens,NR1H3,tf,HT29,colorectal adenocarcinoma,None,1,NR1H3
62702|PRDM1,0.00019255195760300075,Homo sapiens,PRDM1,tf,HEK293,Epithelium,Embryonic Kidney,1,PRDM1
8816|KDM4A,0.0002059509629046021,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM4A
77536|REL,0.00021002007180501644,Homo sapiens,REL,tf,GM12878,Lymphoblastoid,None,1,REL
72878|MYF5,0.00021416416066075359,Homo sapiens,MYF5,tf,Rh18,rhabdomyosarcoma,None,1,MYF5
63321|ELK1,0.000215963465470601,Homo sapiens,ELK1,tf,K562,Erythroblast,Bone Marrow,1,ELK1
54243|FOXO1,0.00022144641998175142,Homo sapiens,FOXO1,tf,None,Stromal Cell,Endometrium,1,FOXO1
77449|NFKB2,0.0002220635931876424,Homo sapiens,NFKB2,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB2
43105|RBPJ,0.00022268237157497295,Homo sapiens,RBPJ,tf,CUTLL1,T Lymphocyte,Blood,1,RBPJ
