,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
37602|TCF12,8.931117581151825e-07,Homo sapiens,TCF12,tf,ME-1,Leukemia Cell,None,1
36141|TP63,9.163776007639928e-07,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,0
47328|FOXA1,9.933513215410118e-07,Homo sapiens,FOXA1,tf,DU145,Epithelium,Prostate,1
53347|CDK9,1.0116922245934615e-06,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1
45753|TFAP2A,1.022852442030723e-06,Homo sapiens,TFAP2A,predicted transcription factor,HeLa-S3,Epithelium,Cervix,1
65179|EGR2,1.141156876390808e-06,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1
45861|CEBPB,1.1494943669067626e-06,Homo sapiens,CEBPB,tf,IMR90,Fibroblast,Lung,1
71859|ESR1,1.2958039424873642e-06,Homo sapiens,ESR1,tf,MCF-7,None,Breast,1
55895|T,1.481092766334864e-06,Homo sapiens,T,tf,None,Fibroblast,None,1
63808|HLF,1.540912074928253e-06,Homo sapiens,HLF,,HepG2,Epithelium,Liver,1
63664|BCL3,1.546463669044515e-06,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
46004|FOS,1.5520344467230804e-06,Homo sapiens,FOS,tf,MCF-10A,Epithelium,Breast,1
54125|CEBPB,1.5688625144373742e-06,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
65186|EGR3,1.6320753797930163e-06,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1
65120|ZBTB26,1.72222238534128e-06,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1
5680|FOXA1,1.7849524331623307e-06,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,0
55351|SUMO2,1.7849524331623307e-06,Homo sapiens,SUMO2,other,VCaP,Epithelium,Prostate,1
56901|PBX3,1.8106529215704313e-06,Homo sapiens,PBX3,tf,SMMC-7721,None,Liver,1
67458|E2F1,1.836707979909102e-06,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1
73190|FOXA1,1.843277690941186e-06,Homo sapiens,FOXA1,tf,MCF-7,asynchonous cells,Breast,1
76857|ZMYND8,1.856484761647331e-06,Homo sapiens,ZMYND8,cr,HEK293,None,Kidney,1
2282|E2F1,1.8631222687728978e-06,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
67503|GATA3,1.8764655969086039e-06,Homo sapiens,GATA3,tf,MDA-MB-231,Epithelium,Mammary Gland,1
74906|POLR3D,1.9376525775240067e-06,Homo sapiens,POLR3D,tf,THP-1,Macrophage,None,1
73187|FOXA1,2.0078804804940525e-06,Homo sapiens,FOXA1,tf,MCF-7,asynchonous cells,Breast,1
73714|AFF1,2.0078804804940525e-06,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1
33189|MYC,2.0511813115409216e-06,Homo sapiens,MYC,tf,P493-6,B cell lymphoma,None,1
71680|CTCF,2.1329009855862663e-06,Homo sapiens,CTCF,tf,MCF-7,None,Breast,1
9316|CTCF,2.1710691751716838e-06,Homo sapiens,CTCF,tf,BCBL1,B cell lymphoma,None,1
55397|SPI1,2.338641846049703e-06,Homo sapiens,SPI1,predicted transcription factor,786-O,Epithelium,Kidney,0
71168|AR,2.363569369607232e-06,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,1
76859|IRAK1,2.509703664042047e-06,Homo sapiens,IRAK1,other,HEK293,Epithelium,Embryonic Kidney,1
35832|CTCF,2.509703664042047e-06,Homo sapiens,CTCF,tf,GM19240,Lymphoblastoid,Blood,1
53980|PR,2.509703664042047e-06,Homo sapiens,PR,predicted transcription factor,T47D,Epithelium,Mammary Gland,1
75282|ZBTB48,2.5274541751422226e-06,Homo sapiens,ZBTB48,,HeLa,None,None,1
56665|FOXA1,2.5363744529876705e-06,Homo sapiens,FOXA1,tf,LHSAR,Epithelium,Prostate,1
2402|TFAP2A,2.8283459461251005e-06,Homo sapiens,TFAP2A,predicted transcription factor,MCF-7,Epithelium,Breast,1
53593|MED1,2.960129521421274e-06,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1
68711|BRD4,3.001846938659675e-06,Homo sapiens,BRD4,cr,IMR90,None,None,1
36819|ESR1,3.2302579614640894e-06,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
65062|ZNF467,3.2985139668060636e-06,Homo sapiens,ZNF467,,HEK293,Epithelium,Embryonic Kidney,1
76811|NEUROG2,3.57316569270053e-06,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1
37589|MYH11,3.5980555859689985e-06,Homo sapiens,MYH11,not sure,None,Hematopoietic Cell,None,0
55392|SPI1,3.6483337032656497e-06,Homo sapiens,SPI1,predicted transcription factor,786-O,Epithelium,Kidney,0
74838|JMJD6,3.883018462353978e-06,Homo sapiens,JMJD6,cr,None,3565 cells,None,1
54104|DAXX,3.964404779176415e-06,Homo sapiens,DAXX,not sure,PC-3,Epithelium,Prostate,1
50411|PPARG,3.978126736806998e-06,Homo sapiens,PPARG,tf,hMADS-3,Adipocyte,Adipose,1
2280|E2F1,4.019565570440983e-06,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
37607|CBFB,4.0474203585304425e-06,Homo sapiens,CBFB,predicted transcription factor,ME-1,Leukemia Cell,None,1
77300|TRIM25,4.146372394278599e-06,Homo sapiens,TRIM25,,BT-549,None,Breast,1
76149|MYC,4.146372394278599e-06,Homo sapiens,MYC,tf,LNCaP,Epithelium,Prostate,1
42176|MITF,4.160695777388215e-06,Homo sapiens,MITF,tf,None,Melanocyte,None,0
59165|KMT2A,4.411550329128279e-06,Homo sapiens,KMT2A,not sure,SEM,Pre-B Lymphocyte,None,1
64103|BCL3,4.411550329128279e-06,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
63667|CEBPB,4.5189892443556e-06,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
68858|ESR1,4.5189892443556e-06,Homo sapiens,ESR1,tf,ZR-75-1,Embryonic Stem Cell,Breast,1
74116|RUNX2,4.5345402620793425e-06,Homo sapiens,RUNX2,tf,MCF-7,None,None,1
76155|AR,4.550142405184079e-06,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,1
62934|BCL3,4.709011059012716e-06,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
36958|TFAP2A,4.9066521696608615e-06,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1
46221|TAF1,5.042788307089404e-06,Homo sapiens,TAF1,tf,HeLa-S3,Epithelium,Cervix,1
67518|GATA3,5.077381815076209e-06,Homo sapiens,GATA3,tf,MDA-MB-231,Epithelium,Mammary Gland,1
71218|FOXA1,5.129697345763568e-06,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
41481|E2F1,5.16485993402939e-06,Homo sapiens,E2F1,tf,OCI-Ly1,B cell lymphoma,Bone Marrow,1
65151|SP1,5.182527430103033e-06,Homo sapiens,SP1,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
68977|PR,5.289750495148076e-06,Homo sapiens,PR,predicted transcription factor,T47D,None,Breast,1
63855|BCL3,5.344153198982176e-06,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
54241|FOSL2,5.6051739210095e-06,Homo sapiens,FOSL2,tf,None,Stromal Cell,Endometrium,1
69203|TRIM24,5.624276751054203e-06,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,0
65084|SP2,5.68195886001362e-06,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1
4973|RELA,5.70131140990635e-06,Homo sapiens,RELA,tf,GM12891,Lymphoblastoid,Blood,1
37604|CBFB,5.818754662500661e-06,Homo sapiens,CBFB,predicted transcription factor,ME-1,Leukemia Cell,None,1
5458|CEBPB,5.9183845680251305e-06,Homo sapiens,CEBPB,tf,LS180,Epithelium,Colon,1
48994|AFF4,6.019641387886419e-06,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1
36301|BRD4,6.1850992168499205e-06,Homo sapiens,BRD4,cr,None,T Lymphocyte,Blood,1
2394|STAG1,6.354891482770451e-06,Homo sapiens,STAG1,not sure,MCF-7,Epithelium,Breast,1
71669|CTCF,6.753332463378406e-06,Homo sapiens,CTCF,tf,786-O,Epithelium,Kidney,1
37639|ERG,6.776152758287898e-06,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,1
56905|ESR1,6.822014211520863e-06,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
49461|598-SKD,6.914626879258175e-06,Homo sapiens,598-SKD,other,MCF-7,Epithelium,Breast,1
68712|BRD4,6.914626879258175e-06,Homo sapiens,BRD4,cr,IMR90,None,None,1
63885|BCL3,6.914626879258175e-06,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
56664|HOXB13,6.9848720681318734e-06,Homo sapiens,HOXB13,tf,LNCaP,Epithelium,Prostate,1
62533|BCL3,7.0320797613641875e-06,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
49484|MED1,7.12740961841927e-06,Homo sapiens,MED1,predicted transcription factor,None,Myoblast,None,1
35044|ESR1,7.199714505849864e-06,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
34568|RUNX1,7.199714505849864e-06,Homo sapiens,RUNX1,tf,SEM,Pre-B Lymphocyte,None,1
63854|BCL3,7.4959901317195585e-06,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
56667|HOXB13,7.622838451873007e-06,Homo sapiens,HOXB13,tf,LHSAR,Epithelium,Prostate,1
34236|STAT3,7.67414862791358e-06,Homo sapiens,STAT3,tf,MCF-10A,Epithelium,Breast,1
71670|CTCF,7.856339619157842e-06,Homo sapiens,CTCF,tf,786-O,Epithelium,Kidney,1
62940|CEBPB,8.01577821798613e-06,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
56255|AR,8.150995151483584e-06,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,1
44562|EMX1,8.371874418273156e-06,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1
54127|CEBPB,8.713918553819164e-06,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1
50275|FOXA1,8.919550930828946e-06,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
57093|CDK9,8.94930171057771e-06,Homo sapiens,CDK9,tf,HCT-116,None,Colon,1
48086|AR,8.97914701775237e-06,Homo sapiens,AR,tf,HEK293,Epithelium,Embryonic Kidney,1
33520|ESR1,9.221346706878675e-06,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
69456|TP53,9.501258219688995e-06,Homo sapiens,TP53,predicted transcription factor,None,None,Foreskin,1
46377|REST,9.69234198870424e-06,Homo sapiens,REST,tf,U87,None,Brain,1
35309|FLI1,9.756845896347843e-06,Homo sapiens,FLI1,tf,SKNO-1,Myeloblast,Bone Marrow,1
5049|CTCF,9.821758506787712e-06,Homo sapiens,CTCF,tf,GM19238,Lymphoblastoid,Blood,1
36356|POLR2B,1.001897309019537e-05,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1
47330|FOXA1,1.0287797713253966e-05,Homo sapiens,FOXA1,tf,DU145,Epithelium,Prostate,1
33506|ESR1,1.0528640092839113e-05,Homo sapiens,ESR1,tf,None,Epithelium,Mammary Gland,1
55166|FOXA1,1.0563481237427909e-05,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
63200|BCL3,1.0774844216972801e-05,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
48340|SNAI2,1.0990229143590295e-05,Homo sapiens,SNAI2,tf,None,Keratinocyte,None,1
77039|ZNF783,1.1136089119840034e-05,Homo sapiens,ZNF783,tf,293T,None,None,1
68859|ESR1,1.1283790390777388e-05,Homo sapiens,ESR1,tf,ZR-75-1,Embryonic Stem Cell,Breast,1
64669|CEBPB,1.1433354891635409e-05,Homo sapiens,CEBPB,tf,A549,Epithelium,Lung,1
75562|BRD4,1.1932577185925245e-05,Homo sapiens,BRD4,cr,None,None,Retina,1
8807|CHD1,1.1932577185925245e-05,Homo sapiens,CHD1,predicted chromatin regulator,H1,Embryonic Stem Cell,Embryo,1
71212|FOXA1,1.2130053103664953e-05,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
46295|ZBTB7A,1.2209910790706685e-05,Homo sapiens,ZBTB7A,predicted transcription factor,K562,Erythroblast,Bone Marrow,1
77113|ZNF468,1.2250026953266938e-05,Homo sapiens,ZNF468,other,293T,None,None,1
74347|NEUROD1,1.2330635760045883e-05,Homo sapiens,NEUROD1,tf,D-341,None,None,1
33148|GATA3,1.241174901232891e-05,Homo sapiens,GATA3,tf,MCF-7,Epithelium,Breast,1
5679|FOXA1,1.2534371245456948e-05,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1
5046|CTCF,1.2951488260883366e-05,Homo sapiens,CTCF,tf,GM19240,Lymphoblastoid,Blood,1
64800|BCL3,1.2993918501977966e-05,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
47329|FOXA1,1.2993918501977966e-05,Homo sapiens,FOXA1,tf,DU145,Epithelium,Prostate,1
74909|POLR3D,1.3036480926658723e-05,Homo sapiens,POLR3D,tf,THP-1,Monocyte,None,0
33137|FOXA1,1.3251289436710126e-05,Homo sapiens,FOXA1,tf,MCF-7,Epithelium,Breast,1
43065|BRD4,1.329465315758624e-05,Homo sapiens,BRD4,cr,HEK293T,Epithelium,Embryonic Kidney,1
33139|ESR1,1.3825655990214181e-05,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
67519|GATA3,1.419079501367817e-05,Homo sapiens,GATA3,tf,MDA-MB-231,Epithelium,Mammary Gland,1
75283|ZBTB48,1.4707854820469036e-05,Homo sapiens,ZBTB48,,HeLa,None,None,1
37578|ELF1,1.4803769350295773e-05,Homo sapiens,ELF1,tf,ME-1,Leukemia Cell,None,1
64913|BCL3,1.524278966945656e-05,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
72358|RUNX1,1.524278966945656e-05,Homo sapiens,RUNX1,tf,Kasumi-1,Acute myeloid leukemia,None,1
51864|HSF1,1.5694164755828225e-05,Homo sapiens,HSF1,tf,451Lu,Melanoma Cell,None,1
46002|STAT3,1.57450943159646e-05,Homo sapiens,STAT3,tf,MCF-10A,Epithelium,Breast,1
75281|ZBTB48,1.6106023231592453e-05,Homo sapiens,ZBTB48,,HeLa,None,None,1
41737|NR3C1,1.6263101298875006e-05,Homo sapiens,NR3C1,tf,HEK293,Epithelium,Embryonic Kidney,1
71137|BRD4,1.6315783290980043e-05,Homo sapiens,BRD4,cr,MCF-10A,Epithelium,None,1
49980|BRD4,1.6581634135516276e-05,Homo sapiens,BRD4,cr,90-8TL,Schwann Cell,Brain,1
2283|E2F1,1.6581634135516276e-05,Homo sapiens,E2F1,tf,MCF-7,Epithelium,Breast,1
63002|BCL3,1.685159653237055e-05,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
70803|TCF7L1,1.707056695266289e-05,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1
1740|FOS,1.7125730321222808e-05,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1
64102|BCL3,1.7292238058845873e-05,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1
35854|CTCF,1.7292238058845873e-05,Homo sapiens,CTCF,tf,GM12891,Lymphoblastoid,Blood,1
67456|E2F1,1.7460282557175315e-05,Homo sapiens,E2F1,tf,None,Mesenchymal Stem Cell,Umbilical Cord,1
51737|AR,1.757317256613395e-05,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,1
2322|FOXA1,1.850157663261213e-05,Homo sapiens,FOXA1,tf,MCF-7,Epithelium,Breast,1
35517|BCL6,1.8740850747348125e-05,Homo sapiens,BCL6,predicted transcription factor,OCI-Ly1,B cell lymphoma,Bone Marrow,1
55512|YAP1,1.8861586597258805e-05,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1
76995|GLI2,1.8861586597258805e-05,Homo sapiens,GLI2,tf,THP-1,None,None,1
43081|CDK9,1.9105276997035312e-05,Homo sapiens,CDK9,tf,HEK293T,Epithelium,Embryonic Kidney,1
46007|FOS,1.9538942596275066e-05,Homo sapiens,FOS,tf,MCF-10A,Epithelium,Breast,1
8820|RBBP5,1.960165226770754e-05,Homo sapiens,RBBP5,cr,H1,Embryonic Stem Cell,Embryo,1
73712|AFF1,1.9854406346990256e-05,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1
49606|TRIM28,1.9854406346990256e-05,Homo sapiens,TRIM28,cr,None,Embryonic Stem Cell,Embryo,0
49652|MED1,1.9854406346990256e-05,Homo sapiens,MED1,predicted transcription factor,MCF-7,Epithelium,Breast,1
33491|ESR1,2.0174699894592677e-05,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
33494|ESR1,2.0434458858475696e-05,Homo sapiens,ESR1,tf,None,Epithelium,Mammary Gland,1
32784|ATF3,2.0434458858475696e-05,Homo sapiens,ATF3,predicted transcription factor,None,Glioblastoma Multiforme Stem Like,None,1
36106|ESR1,2.069738936420446e-05,Homo sapiens,ESR1,tf,None,Epithelium,Mammary Gland,1
2181|AR,2.083005530338787e-05,Homo sapiens,AR,tf,LNCaP,Epithelium,Prostate,0
33129|GATA3,2.089669044675339e-05,Homo sapiens,GATA3,tf,MCF-7,Epithelium,Breast,1
41167|CEBPA,2.1030567958389507e-05,Homo sapiens,CEBPA,tf,SGBS,Adipocyte,Adipose,1
51627|MYC,2.1300768090735772e-05,Homo sapiens,MYC,tf,HUES64,Embryonic Stem Cell,Embryo,0
56122|AR,2.1437100029283483e-05,Homo sapiens,AR,tf,None,None,Prostate,1
68974|ESR1,2.24148597603684e-05,Homo sapiens,ESR1,tf,T47D,None,Breast,1
55465|NELFA,2.2629812505513946e-05,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1
33174|MYC,2.2774198853772918e-05,Homo sapiens,MYC,tf,U87,None,Brain,1
53594|MED1,2.3286461502898035e-05,Homo sapiens,MED1,predicted transcription factor,None,Adipocyte,None,1
64648|ZNF639,2.3434817276764764e-05,Homo sapiens,ZNF639,tf,K562,Erythroblast,Bone Marrow,1
65108|OSR2,2.396115120765652e-05,Homo sapiens,OSR2,,HEK293,Epithelium,Embryonic Kidney,1
68051|NFKB1,2.44211961057754e-05,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1
49949|KLF9,2.4968497562908324e-05,Homo sapiens,KLF9,tf,GBM1A,Glioblastoma Stem Cell,None,1
36825|ESR1,2.5047626115838347e-05,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1
8564|TBL1X,2.5126992324040867e-05,Homo sapiens,TBL1X,cr,HEK293T,Epithelium,Embryonic Kidney,1
73965|ZNF263,2.5608217990269918e-05,Homo sapiens,ZNF263,predicted transcription factor,293T,None,None,1
5459|CEBPB,2.5608217990269918e-05,Homo sapiens,CEBPB,tf,LS180,Epithelium,Colon,1
9198|TCF12,2.5852093854691748e-05,Homo sapiens,TCF12,tf,RPMI-8402,T cell leukemia,Blood,1
