Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
NELFA,55466;2.01E-10,55465;3.21E-09,55468;4.91E-07,43451;5.80E-05,55467;2.18E-03
MYH11,37608;2.78E-10,37623;8.25E-07,37589;3.94E-06,37625;1.01E-02,
GATA1,73729;2.93E-10,55729;6.35E-08,43446;7.93E-08,33545;7.93E-08,39352;1.49E-07
TRIM24,69203;4.74E-10,69202;1.47E-06,69201;3.26E-05,64947;2.18E-03,64819;2.25E-03
T,55895;4.76E-10,74830;3.94E-05,53302;4.78E-05,73453;1.37E-04,73454;1.90E-04
DAXX,54104;6.21E-10,54105;2.26E-08,,,
REST,46377;7.06E-10,46257;5.05E-06,46198;8.72E-06,46359;1.78E-05,46337;1.25E-04
CCNT2,45895;7.14E-10,,,,
TRIM28,57090;7.43E-10,52087;1.01E-05,49606;4.73E-05,70926;9.52E-04,1178;6.86E-03
ESR1,33520;8.40E-10,33506;2.21E-09,35046;2.26E-09,36104;5.55E-09,33127;8.22E-09
ZMYND8,76857;9.49E-10,76673;5.56E-06,76856;9.07E-05,76851;1.15E-03,76499;1.17E-02
598-SKD,49467;1.07E-09,49461;8.18E-07,49466;9.30E-07,49468;3.22E-04,49462;2.79E-02
RELA,53598;1.39E-09,4973;3.12E-07,53599;3.66E-07,50893;1.24E-06,53597;2.83E-06
PPARG,50411;1.47E-09,50408;4.32E-09,50409;1.18E-07,69798;2.94E-06,69797;1.35E-04
FOXM1,34997;1.99E-09,39460;6.10E-05,39443;7.94E-04,35011;3.74E-03,34999;7.70E-03
GATA3,67516;2.09E-09,33150;2.35E-09,67519;5.06E-08,67502;5.57E-08,67518;1.03E-07
KMT2A,59165;2.25E-09,73716;8.95E-07,73715;4.20E-06,34962;7.44E-06,73708;1.86E-05
SUPT5H,53325;3.14E-09,70927;9.30E-06,64772;1.08E-02,64773;1.88E-02,43450;2.50E-01
NFE2,39357;3.45E-09,67768;1.12E-08,50381;2.31E-07,63878;4.21E-04,45608;1.23E-01
BHLHE40,64946;3.71E-09,64945;2.98E-06,45807;2.88E-05,45632;2.13E-04,7302;1.61E-02
YY1,63430;3.71E-09,63431;4.16E-07,65204;6.62E-06,46303;6.64E-06,46226;1.07E-05
ELF1,37578;3.92E-09,74430;1.27E-06,46266;1.48E-06,46127;1.59E-06,49870;2.23E-06
TP63,36141;4.62E-09,71035;4.37E-04,36140;5.65E-04,52299;1.95E-02,52301;2.09E-02
MAZ,65115;4.87E-09,74571;3.35E-08,45761;7.39E-07,45867;1.39E-06,45924;5.15E-05
SRF,51591;5.04E-09,46148;6.34E-05,46211;1.99E-03,46312;3.31E-03,46092;4.36E-03
ZBTB48,75284;5.12E-09,75281;5.72E-09,75283;2.79E-08,75282;9.31E-08,75275;1.36E-06
E2F4,46000;5.13E-09,45752;2.65E-06,45951;6.78E-06,36807;3.83E-03,3225;3.95E-03
PHF8,1314;6.49E-09,1309;2.89E-07,45239;5.64E-07,8818;5.64E-07,2684;1.04E-06
TCF12,37602;6.74E-09,9198;4.05E-07,46120;1.35E-05,46362;1.84E-05,46066;8.18E-05
MECP2,34392;6.96E-09,34396;2.53E-08,34399;5.33E-04,34394;1.10E-02,34400;2.90E-02
ZBTB26,65120;7.10E-09,65121;5.96E-03,,,
TFAP2C,39978;7.28E-09,9509;2.98E-08,45770;1.01E-06,9508;1.76E-05,9510;2.00E-05
HOXB13,56664;7.93E-09,56667;2.64E-08,56668;2.78E-07,56666;6.38E-06,56663;2.42E-03
NFATC1,38654;8.70E-09,38742;2.17E-06,38701;3.09E-01,46110;3.42E-01,
CREB1,37349;9.66E-09,56051;6.07E-08,56048;6.68E-07,37334;1.77E-06,67720;2.96E-06
AFF4,48994;1.08E-08,69873;7.94E-07,69872;2.12E-04,48999;6.50E-04,48993;1.10E-03
EGR3,65186;1.37E-08,,,,
KDM4C,43684;1.38E-08,58137;9.66E-02,58138;2.81E-01,43685;2.87E-01,
NEUROD1,74346;1.39E-08,74347;2.02E-08,74357;1.16E-06,74342;8.25E-06,74360;3.41E-05
SP1,70815;1.52E-08,70812;5.87E-07,70814;3.77E-06,65151;4.37E-06,70816;5.77E-06
MAX,45778;1.56E-08,33162;5.73E-07,33197;1.51E-06,46070;1.75E-06,33175;2.40E-06
SP2,65084;1.71E-08,64559;3.08E-05,64560;8.43E-05,46287;1.77E-02,46176;1.25E-01
PAF1,55669;1.76E-08,55664;5.88E-07,55668;3.57E-05,55667;2.17E-04,55665;3.68E-04
SUMO2,55351;1.84E-08,55718;3.18E-07,55353;6.23E-06,55338;2.31E-05,55721;2.63E-05
ZNF783,77039;1.95E-08,,,,
TCF7L2,36841;2.05E-08,45714;1.62E-06,45751;1.96E-04,8435;2.99E-04,45979;4.24E-04
NRF1,58940;2.10E-08,58939;2.40E-08,58937;1.97E-07,58936;9.57E-07,64621;1.06E-04
SOX2,33707;2.15E-08,67317;2.06E-03,44224;6.62E-03,44227;9.73E-03,58175;2.23E-02
GATA4,47598;2.23E-08,51468;3.47E-05,63975;1.29E-04,72934;5.37E-04,51466;1.19E-03
ATF3,32784;2.31E-08,64077;7.28E-07,68464;2.25E-06,64076;1.13E-04,63683;1.45E-04
5HMC,44875;2.34E-08,44876;2.54E-07,44874;4.03E-06,44877;6.40E-06,55290;1.41E-03
NKX2-1,74052;2.41E-08,35474;1.65E-05,74050;5.07E-05,35475;7.31E-04,35471;1.49E-03
GLIS2,63825;2.89E-08,63826;8.91E-08,38768;2.61E-01,,
XRN2,36234;3.11E-08,58844;6.44E-07,58842;2.87E-06,58841;3.96E-06,58840;3.73E-05
CHD2,45764;3.15E-08,45638;4.26E-04,45802;1.63E-03,45905;1.34E-01,45701;1.97E-01
CBFB,37607;3.45E-08,37604;1.29E-06,37640;3.82E-06,37621;3.11E-05,37606;1.86E-03
TFAP4,74432;4.21E-08,62715;2.60E-05,74431;5.61E-05,62716;5.14E-01,
KLF5,47601;4.64E-08,38831;5.98E-06,67599;6.43E-03,51508;2.80E-01,42939;2.87E-01
NELFE,53324;4.68E-08,69807;8.04E-04,69815;1.23E-03,69820;1.48E-03,69809;2.62E-03
BRD1,41574;5.78E-08,56282;2.03E-01,56281;2.36E-01,56279;3.34E-01,56280;8.52E-01
BCL6,35517;5.85E-08,1958;1.12E-06,39572;6.29E-06,52774;2.13E-03,35085;4.88E-03
HLF,63808;6.19E-08,63809;3.11E-07,,,
CNOT3,76964;6.29E-08,76965;8.54E-04,76966;2.75E-01,,
TFAP2A,2401;7.31E-08,45753;2.38E-07,2402;7.51E-07,56821;3.18E-06,56820;4.27E-06
NR2F2,43165;7.38E-08,36804;1.43E-05,50972;2.85E-04,46249;1.03E-03,63319;2.30E-03
FOXA2,55321;7.47E-08,46227;7.65E-08,37366;1.48E-06,52682;1.72E-06,51455;8.97E-06
BRD2,74202;7.52E-08,74209;4.67E-05,44594;1.80E-02,35878;4.72E-02,43045;1.48E-01
SOX4,71748;8.09E-08,71747;1.47E-07,71746;2.92E-07,47591;2.75E-01,38749;2.80E-01
ETV1,534;8.50E-08,39372;5.97E-05,63176;2.80E-02,5931;1.48E-01,63177;2.19E-01
CREBBP,73720;8.53E-08,42637;1.97E-05,42638;2.64E-05,2748;2.73E-04,73721;9.69E-04
CD34,73984;8.65E-08,73986;3.26E-05,73985;1.12E-03,73987;1.22E-03,
ZFX,64865;8.91E-08,64866;4.42E-07,50077;7.42E-05,41307;7.54E-04,41309;3.59E-02
ZNF639,64648;9.56E-08,64649;5.76E-05,74671;3.70E-03,74670;3.05E-02,42807;1.66E-01
CTCF,9316;1.06E-07,71680;1.65E-07,35832;2.43E-07,71670;5.05E-07,71669;8.26E-07
RUNX1,37619;1.10E-07,34568;2.66E-07,72358;3.14E-07,4514;2.01E-05,37638;2.40E-05
CDX2,5461;1.41E-07,356;3.03E-06,5460;6.36E-06,75366;5.02E-02,357;1.37E-01
ETS1,72625;1.44E-07,37945;3.22E-06,43097;2.43E-05,49238;2.85E-04,44092;4.09E-04
FOXO3,74682;1.54E-07,74680;1.14E-02,34350;1.45E-02,39906;3.03E-02,38806;3.65E-01
MITF,42179;1.74E-07,42176;7.69E-06,42177;1.41E-03,50897;2.52E-02,52548;1.36E-01
ZBTB7A,46295;1.80E-07,46224;2.63E-05,46102;3.37E-05,67683;6.88E-04,67686;3.92E-03
SIN3A,46208;1.91E-07,46329;6.70E-06,46360;7.15E-06,46335;1.90E-05,46327;8.73E-05
FOSL2,54241;1.91E-07,46243;6.26E-05,64790;7.64E-05,46346;2.27E-04,63298;2.39E-04
MEF2B,55563;2.08E-07,53874;2.53E-06,53873;6.01E-05,53877;2.07E-04,53878;2.78E-04
MBD2,48825;2.13E-07,48827;7.52E-06,63028;9.74E-06,48824;3.47E-05,48826;1.55E-04
HSF1,51864;2.15E-07,51863;1.98E-06,54573;3.90E-05,35220;1.62E-04,35228;1.49E-03
WDR5,52432;2.18E-07,58506;3.10E-06,52436;1.69E-05,49852;2.76E-04,33917;6.80E-04
CDK6,43305;2.21E-07,,,,
KLF9,49949;2.40E-07,62800;5.80E-05,62636;1.44E-02,62637;1.83E-02,62799;1.11E-01
POLR3D,74906;2.40E-07,74909;6.50E-07,74907;4.04E-05,68065;3.90E-01,68062;4.19E-01
JUN,37354;2.42E-07,45848;3.51E-06,56634;3.87E-05,55299;9.21E-05,56632;1.62E-04
RUNX2,74116;2.45E-07,74117;1.48E-05,5373;1.97E-03,74546;1.58E-01,
GRHL3,74688;2.50E-07,33916;1.48E-01,74687;3.75E-01,,
NFKB1,68051;2.62E-07,68048;8.07E-05,42698;2.11E-01,76401;2.30E-01,76400;2.97E-01
KDM2B,58079;2.68E-07,58068;2.71E-07,58081;3.05E-05,73701;4.58E-05,58086;4.88E-05
MXI1,45866;2.91E-07,45810;4.42E-06,46038;8.22E-05,45774;1.14E-03,45633;1.09E-02
SMARCB1,1345;3.01E-07,45779;3.01E-07,45940;4.18E-02,58469;1.32E-01,33865;2.52E-01
CEBPA,3006;3.06E-07,8456;7.88E-06,1374;1.95E-05,8444;2.20E-05,41167;4.38E-05
RBBP5,8820;3.10E-07,8795;1.40E-05,45421;5.38E-05,45232;1.14E-03,8793;2.81E-03
IRF1,41303;3.22E-07,41301;7.25E-07,42725;1.47E-06,41302;8.49E-06,45969;1.49E-03
STAT3,34236;3.59E-07,46002;1.20E-06,46006;2.97E-06,45997;6.03E-06,45771;3.67E-03
552-SKD,49464;3.69E-07,49463;7.23E-03,49465;2.87E-02,49460;1.71E-01,49459;2.26E-01
HIF1A,49447;3.98E-07,49446;9.15E-06,58172;9.57E-05,67700;1.54E-01,38733;2.69E-01
KLF11,50412;4.02E-07,50413;8.21E-07,50414;2.56E-05,50415;1.39E-04,42728;2.87E-01
TAF3,38585;4.24E-07,,,,
TRIM25,77300;4.27E-07,77299;1.22E-06,77298;5.12E-03,62994;2.45E-01,62995;5.73E-01
EMX1,44562;4.55E-07,49183;9.56E-02,38788;1.16E-01,44564;2.05E-01,44563;2.35E-01
STAG1,42368;4.88E-07,2394;6.31E-07,69623;1.08E-06,42503;2.57E-06,2398;1.94E-05
LARP7,57091;5.00E-07,73297;1.87E-03,73298;5.48E-01,63202;6.92E-01,63201;6.94E-01
ZNF519,77103;5.05E-07,,,,
PBX3,56901;5.14E-07,46358;2.82E-06,46121;4.69E-05,46082;5.21E-03,42859;1.00E+00
NEUROG2,76811;5.63E-07,76812;8.14E-07,76810;1.67E-05,76814;1.25E-04,76817;1.34E-04
CEBPD,46230;5.78E-07,46294;2.34E-04,,,
SETD1A,59170;6.22E-07,76519;2.52E-06,,,
TTF2,36230;6.68E-07,36232;1.20E-02,36238;2.92E-01,,
XBP1,43400;7.20E-07,42895;1.01E-04,43398;7.09E-02,43401;8.88E-02,43399;1.10E-01
IRAK1,76859;7.76E-07,,,,
TCF7L1,70803;8.93E-07,40166;2.45E-06,70804;8.79E-05,46140;1.49E-03,70802;1.59E-02
JUND,46232;9.07E-07,52501;3.79E-06,46351;8.82E-05,38758;9.89E-05,45828;1.68E-04
KDM5B,45390;1.19E-06,47285;2.59E-06,8792;3.24E-06,8791;1.27E-05,47276;2.91E-05
GABPA,46237;1.26E-06,46219;1.12E-05,47413;1.13E-05,46268;3.48E-05,46136;8.09E-05
CDK8,57167;1.38E-06,57169;7.93E-06,57165;2.13E-05,34078;2.70E-05,34081;7.81E-04
ZNF449,65165;1.64E-06,,,,
VDR,39364;1.67E-06,560;1.24E-02,5451;2.49E-02,39360;5.12E-02,39366;6.27E-02
HEY1,7341;1.80E-06,7527;1.61E-05,42664;1.00E+00,,
E2F6,45776;1.83E-06,46297;1.24E-05,45898;1.27E-03,1978;2.52E-03,46177;3.49E-03
APOBEC3B,56127;1.83E-06,56126;6.40E-02,,,
TBL1X,8564;1.92E-06,,,,
TET2,70093;2.03E-06,70095;7.00E-05,67858;1.71E-04,70097;5.89E-03,50981;7.63E-02
HNF4A,371;2.17E-06,7343;2.93E-06,1448;4.02E-06,45790;8.89E-06,54673;1.00E-05
ZBTB8A,63686;2.26E-06,63685;3.25E-06,,,
MAFK,45864;2.36E-06,45817;3.86E-04,45815;6.69E-03,45954;2.09E-02,45746;9.55E-02
FAIRE,52153;2.40E-06,52158;1.81E-04,37580;3.24E-04,37605;5.74E-04,32874;2.28E-03
SMAD4,1087;2.43E-06,74681;5.06E-06,1086;1.72E-02,74675;1.81E-02,74641;6.86E-02
CTCFL,55775;2.44E-06,55771;4.73E-06,55779;4.11E-05,55785;5.52E-04,46293;7.74E-04
MYF5,72878;2.60E-06,,,,
EZH2,41788;2.68E-06,48765;1.75E-02,41809;2.69E-02,73191;3.62E-02,38715;4.73E-02
UHRF2,76568;2.71E-06,,,,
ZNF335,63294;2.79E-06,63295;1.06E-05,70556;2.25E-01,70555;2.62E-01,70558;2.69E-01
KAT7,8482;2.90E-06,,,,
PROX1,49669;2.92E-06,74488;6.48E-02,74485;2.67E-01,,
KDM1A,75942;3.27E-06,8783;4.15E-06,45400;4.15E-06,53470;1.37E-04,64823;2.47E-02
RARA,53300;3.40E-06,49620;1.02E-02,49621;1.33E-02,2465;1.35E-02,2811;2.37E-02
RPE,49481;3.46E-06,,,,
HEXIM1,57092;3.51E-06,72604;2.35E-03,68828;2.35E-03,72609;1.66E-01,72608;1.80E-01
MED12,38653;3.74E-06,70966;2.91E-02,41516;1.64E-01,2240;2.92E-01,70967;4.80E-01
OTX2,74361;3.87E-06,74362;7.23E-06,50896;9.28E-06,74358;5.36E-05,74345;1.19E-04
NR1H3,69799;3.91E-06,69801;7.84E-04,69800;2.44E-03,69802;7.03E-03,41168;2.35E-02
SNAI2,48344;4.01E-06,48340;6.87E-06,48343;2.60E-05,48339;4.14E-05,48334;1.98E-04
UBTF,45961;4.06E-06,45882;4.52E-04,64087;5.13E-02,71484;1.70E-01,38669;1.76E-01
ZEB1,46139;4.13E-06,46245;7.14E-02,67610;2.66E-01,64829;7.33E-01,64828;8.82E-01
CDK7,49493;4.39E-06,49494;5.25E-05,40053;9.36E-03,43592;9.70E-03,69615;6.35E-02
ING2,41572;4.62E-06,,,,
PAX5,46160;4.76E-06,46116;1.54E-05,46138;1.26E-04,46158;3.35E-04,34476;4.02E-02
ZNF467,65062;5.92E-06,,,,
RUNX3,46131;6.02E-06,,,,
CHD1,8807;6.23E-06,8770;1.54E-04,8806;4.67E-04,45426;1.25E-03,45868;2.55E-02
STAT1,41287;6.26E-06,41288;7.18E-06,41289;1.29E-05,45775;3.95E-05,41290;5.16E-05
SMARCA4,52555;6.82E-06,33440;1.15E-03,33437;1.92E-03,34390;2.42E-03,63970;4.10E-03
SOX9,53493;6.82E-06,42747;3.07E-02,54616;2.31E-01,72770;3.09E-01,38809;4.65E-01
BPTF,76520;6.91E-06,,,,
ASXL1,76682;6.95E-06,,,,
CEBPG,64052;6.97E-06,64053;8.69E-06,62690;3.13E-05,62691;1.36E-03,38690;1.38E-01
ARRB1,50162;7.03E-06,50152;1.35E-04,44055;2.69E-01,44056;2.87E-01,
STAT5B,53630;7.05E-06,53629;4.12E-05,53637;2.60E-03,53632;2.81E-03,4592;8.61E-03
PAX6,50898;7.59E-06,71776;9.96E-02,51532;1.78E-01,71777;5.12E-01,
ZNF143,71040;7.63E-06,71042;1.31E-05,71039;6.21E-05,71041;1.11E-04,45629;6.28E-03
GLI2,76995;8.32E-06,42715;1.08E-02,38718;4.59E-01,,
ZNF384,65106;8.51E-06,45634;3.93E-02,45922;6.94E-01,,
ZNF263,73965;9.06E-06,45958;2.65E-04,45726;4.15E-03,2158;2.28E-02,2157;7.36E-02
KDM6B,48576;9.16E-06,48443;1.15E-03,48442;3.44E-02,48577;8.14E-01,
SMAD1,51554;9.22E-06,8447;8.44E-04,8432;1.34E-03,8414;8.06E-03,8413;2.99E-02
POLR2M,5570;9.26E-06,5662;1.21E-01,5569;4.19E-01,,
RB1,36028;9.44E-06,49417;3.77E-03,1870;1.56E-02,49416;2.44E-01,49421;2.85E-01
PRDM10,63035;9.71E-06,63034;6.56E-04,,,
SP4,65110;9.96E-06,65111;3.17E-05,46179;1.03E-01,65112;2.14E-01,
TFDP1,77535;1.05E-05,77534;1.38E-03,62551;1.69E-03,62550;1.75E-02,38731;1.30E-01
CHD8,51103;1.05E-05,49778;1.10E-04,53396;7.16E-02,53399;1.27E-01,53398;2.39E-01
GRHL2,68002;1.06E-05,73183;6.65E-05,68001;4.58E-03,35315;8.19E-03,35323;1.43E-02
FOXP1,51750;1.10E-05,1012;1.01E-04,1013;3.26E-03,42760;6.13E-03,54155;2.07E-02
ELK1,63321;1.11E-05,63322;7.26E-04,45729;7.03E-03,45636;8.81E-02,45953;1.28E-01
ZNF468,77113;1.14E-05,,,,
FOSL1,46212;1.15E-05,47287;4.11E-04,46175;2.26E-03,75045;2.55E-03,46296;2.66E-03
OSR2,65108;1.15E-05,63285;4.23E-04,63286;1.10E-02,,
LDB1,47774;1.27E-05,,,,
NOTCH1,52638;1.27E-05,392;3.25E-05,36765;4.36E-04,43104;5.35E-04,43101;3.83E-03
KLF1,39350;1.29E-05,65188;2.18E-02,64686;2.44E-02,63870;9.15E-02,64685;1.50E-01
SMAD3,47576;1.30E-05,47584;3.57E-05,1085;4.44E-05,276;8.93E-05,39359;4.57E-04
EOMES,1006;1.35E-05,51445;7.99E-02,51448;2.25E-01,38649;2.69E-01,
VEZF1,8532;1.36E-05,8533;1.83E-01,38706;4.36E-01,,
GLIS1,65214;1.38E-05,63690;1.20E-03,63689;1.77E-03,38673;6.98E-01,
ZIM3,65081;1.40E-05,73977;4.05E-04,,,
TEAD1,56535;1.77E-05,48240;5.68E-05,54611;5.53E-03,54612;9.49E-03,56542;1.15E-02
RAD21,71322;1.78E-05,71320;3.00E-05,71319;4.34E-05,75836;8.01E-05,46366;9.83E-05
TEAD4,70162;2.02E-05,46210;3.38E-04,46348;5.53E-04,56543;1.08E-03,46107;1.34E-02
KMT2D,68638;2.08E-05,55405;2.34E-05,68632;3.43E-05,68635;5.29E-03,68627;6.11E-03
YAP1,55512;2.09E-05,55513;1.58E-04,54609;3.17E-03,54676;5.09E-03,54675;5.72E-03
ATF4,55516;2.15E-05,55518;2.56E-05,55517;3.43E-05,54129;3.02E-02,54140;5.00E-02
BIRA,69216;2.32E-05,69217;5.10E-02,56247;2.04E-01,69218;7.96E-01,
POLR2AphosphoS5,64761;2.35E-05,64760;2.61E-05,63406;1.42E-04,63407;3.57E-04,
NFE2L2,62958;2.39E-05,64298;1.07E-03,62959;6.10E-03,64299;8.91E-02,38908;1.31E-01
PRDM11,52171;2.44E-05,52170;8.36E-03,,,
FOXP2,46333;2.44E-05,46340;8.87E-05,42659;1.00E+00,,
PML,46307;2.61E-05,46301;1.84E-03,46143;2.50E-03,4420;1.40E-02,2810;2.87E-01
ZSCAN16,65086;2.77E-05,65117;1.61E-01,65145;2.13E-01,64707;2.28E-01,64706;3.83E-01
ATF1,56053;2.87E-05,45871;1.32E-04,56054;1.85E-04,63104;2.89E-03,63105;1.74E-02
EGR1,46126;2.89E-05,46298;4.65E-05,46132;6.85E-05,46214;3.04E-04,46319;2.61E-03
PCGF1,57670;2.91E-05,8551;2.69E-01,,,
ZSCAN22,65156;3.06E-05,65154;9.55E-05,65153;3.07E-04,,
HNF4G,63225;3.42E-05,46239;5.13E-05,63224;9.09E-05,1452;1.56E-01,42832;1.00E+00
MYB,50565;3.62E-05,58805;7.25E-05,50397;8.65E-05,50398;1.11E-04,50571;4.22E-04
ORC2,72426;3.67E-05,72425;5.63E-03,,,
OGT,70759;4.02E-05,34001;1.17E-03,39911;1.60E-01,,
ZNF770,65164;4.18E-05,,,,
CBX8,48755;4.37E-05,8768;2.79E-01,45398;2.79E-01,43558;5.07E-01,43569;5.84E-01
MYOD1,36075;4.48E-05,36077;3.81E-04,75839;3.83E-02,42734;2.25E-01,
THAP1,46306;4.74E-05,9211;1.54E-02,,,
GATAD1,1219;4.75E-05,1218;3.31E-02,42761;1.00E+00,,
ETV4,64317;4.83E-05,64318;8.83E-03,5924;8.82E-02,38770;2.22E-01,
EBF1,46129;4.88E-05,59344;7.24E-03,45656;5.37E-02,48179;1.68E-01,48181;3.10E-01
NANOG,51514;4.88E-05,955;6.34E-05,71758;1.36E-04,46173;1.29E-03,71756;1.98E-03
IKZF2,64556;4.95E-05,64555;5.12E-04,,,
KLF15,65197;5.12E-05,65072;4.33E-03,65198;2.76E-02,42729;4.51E-01,
HMGN3,45920;5.13E-05,,,,
TCF21,52496;5.38E-05,52495;8.52E-03,52497;1.01E-01,52498;1.22E-01,
CTBP1,64093;5.41E-05,36085;2.29E-03,64094;1.86E-02,50250;3.96E-01,50248;1.00E+00
KDM5C,58885;5.75E-05,58887;2.22E-02,68932;2.41E-02,58886;6.17E-02,58888;8.89E-02
REL,77536;5.79E-05,77537;2.94E-01,,,
ZNF695,77059;5.83E-05,,,,
SOX13,63594;5.89E-05,63593;6.27E-03,,,
USF1,46365;5.93E-05,68456;9.73E-05,46078;3.36E-04,46205;6.73E-04,46062;9.61E-04
JUNB,64780;6.24E-05,64781;2.11E-03,42770;1.61E-02,7487;5.65E-02,64538;2.24E-01
HOXC11,43703;6.46E-05,43704;2.65E-02,42851;1.00E+00,,
EGLN2,49448;6.88E-05,,,,
ZFP64,65123;7.08E-05,65122;3.47E-04,65130;2.69E-01,63982;3.50E-01,63981;3.72E-01
SRC,6710;7.47E-05,6709;2.64E-03,39652;2.05E-01,72972;2.18E-01,72973;2.65E-01
EED,62964;7.54E-05,62965;2.55E-04,41187;9.33E-02,41188;2.51E-01,50371;4.33E-01
NKX3-1,36252;7.58E-05,5678;2.44E-02,5677;1.16E-01,38667;1.00E+00,
TCF4,72366;7.66E-05,72367;4.63E-04,5456;6.89E-03,8;7.83E-03,9;2.57E-02
HDAC1,37597;7.67E-05,8775;7.76E-05,57641;2.35E-04,63450;1.20E-03,63451;2.89E-03
KDM4B,64107;8.51E-05,64106;3.81E-01,,,
HDAC2,46235;8.98E-05,72913;5.29E-04,45222;2.44E-03,8810;2.44E-03,46326;3.92E-03
BRD3,43050;9.15E-05,44597;9.50E-04,43053;3.29E-02,43051;4.31E-02,43052;6.49E-02
LMO1,73854;9.16E-05,36369;4.39E-01,36367;1.00E+00,,
USF2,68455;9.39E-05,63383;3.19E-03,74655;4.82E-03,45611;1.07E-02,74645;1.78E-02
LMNB1,50122;1.06E-04,56894;1.07E-01,56893;1.71E-01,34987;2.27E-01,34973;2.55E-01
TLE3,36814;1.09E-04,,,,
SMC1A,56558;1.15E-04,9317;7.24E-04,38778;2.39E-03,2895;4.74E-03,56557;1.01E-02
ZBTB11,64291;1.18E-04,64751;4.15E-04,64290;3.11E-03,64750;6.28E-03,63304;8.44E-02
TTF1,47578;1.23E-04,47579;1.59E-04,,,
PIAS1,55355;1.41E-04,71211;3.18E-04,55354;6.03E-04,71204;6.55E-04,71205;8.88E-04
PRAME,2110;1.42E-04,,,,
FEZF1,65116;1.58E-04,64604;1.38E-03,64605;3.33E-02,,
CHRM2,50107;1.60E-04,34675;2.91E-04,52574;1.30E-02,52573;7.60E-02,43234;1.04E-01
MAFB,50112;1.68E-04,42691;2.12E-01,,,
RAG2,55543;1.68E-04,,,,
RELB,68052;1.70E-04,76402;9.57E-03,76403;1.48E-02,68053;7.79E-02,42745;2.81E-01
RNF2,41490;1.73E-04,8549;1.23E-03,63791;1.25E-03,62638;1.33E-03,63792;1.44E-03
