Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
SIX5,46054;4.28E-20,46142;1.00E-18,46302;5.52E-11,46273;1.02E-09,46188;1.90E-07
RBPJ,43105;4.44E-20,394;2.13E-17,43102;7.11E-14,59346;1.71E-13,73407;4.19E-13
MECP2,34396;4.66E-20,34392;1.16E-17,34394;2.15E-13,34399;1.37E-11,34400;1.79E-04
SMAD5,63097;4.72E-20,63098;2.06E-17,42782;1.00E+00,,
JMJD6,74838;5.02E-20,74836;4.49E-09,74843;3.33E-06,74844;5.18E-06,43063;6.11E-03
MBD2,48824;8.57E-20,64901;7.51E-18,48825;1.47E-16,48827;5.06E-16,63028;1.66E-14
TAF7,46195;8.73E-20,64177;1.40E-12,64178;2.62E-10,46289;1.02E-09,
KLF10,74686;1.03E-19,74639;4.55E-14,75163;2.26E-05,75165;1.54E-04,75164;2.38E-03
GMEB2,38724;1.23E-19,42762;4.08E-14,,,
CDK8,56353;1.25E-19,56379;1.22E-16,56351;3.12E-16,56375;2.30E-15,56369;2.72E-15
OGT,70759;1.36E-19,34001;4.40E-13,39911;5.98E-05,,
SIN3A,46329;1.50E-19,46360;1.86E-19,63655;3.60E-19,63656;3.44E-17,46277;2.42E-16
NOTCH1,43104;1.50E-19,392;1.00E-16,36765;8.12E-14,43101;1.11E-11,393;7.31E-10
CDK7,49494;1.53E-19,40053;4.94E-15,43592;1.28E-14,40055;4.75E-13,69615;6.41E-13
RBP2,53076;1.74E-19,53075;8.54E-11,53077;7.66E-10,53078;1.70E-09,
BPTF,76520;2.09E-19,,,,
NEUROD1,74347;2.27E-19,74346;1.88E-16,74348;2.88E-15,74342;1.37E-14,74357;3.68E-10
BRCA1,44028;2.35E-19,45736;1.21E-10,45809;8.29E-10,45654;3.28E-08,45698;5.05E-07
PAX5,46158;2.50E-19,46160;1.04E-17,46138;1.13E-13,46116;1.07E-10,34475;1.18E-06
FOXM1,53259;3.21E-19,53253;1.38E-15,34997;1.53E-13,35011;1.56E-13,39460;1.73E-13
BRD1,41574;3.30E-19,56280;2.52E-04,56279;3.67E-04,56282;3.91E-03,56281;5.43E-03
TRAF7,72855;3.59E-19,72856;1.42E-17,72854;1.53E-15,72857;1.83E-11,
FOXP2,46340;3.77E-19,46333;1.74E-14,42659;1.00E+00,,
HCFC1,64265;4.92E-19,9205;1.19E-18,64266;5.74E-17,45767;8.59E-17,45890;3.08E-14
KDM5B,45390;4.99E-19,8791;3.89E-15,47275;2.03E-12,47265;8.73E-12,47276;5.50E-11
EGR1,46132;5.02E-19,46126;3.44E-15,46319;6.88E-11,46214;2.09E-10,46298;3.54E-09
MAF,58809;7.43E-19,58808;9.68E-18,58807;1.41E-15,50111;5.89E-03,
NIPBL,9320;1.16E-18,53672;8.87E-14,50516;3.91E-13,38785;8.52E-13,42941;2.76E-12
CEBPA,48277;1.48E-18,48279;1.37E-15,48263;7.49E-15,48280;8.10E-15,48278;1.24E-14
KMT2A,59165;1.49E-18,73716;4.10E-18,73710;8.02E-12,73708;2.62E-10,77486;2.56E-08
KAT7,8482;1.52E-18,,,,
SUZ12,50372;1.96E-18,64382;8.83E-07,63520;1.54E-06,63519;1.58E-06,64381;5.02E-06
ZBTB11,64751;2.15E-18,64750;1.13E-17,64290;8.99E-15,63304;2.02E-14,64291;1.10E-12
ING2,41572;2.68E-18,,,,
CREB1,67714;3.19E-18,37349;1.61E-17,56052;7.98E-17,42710;3.74E-16,67718;5.16E-15
TAFII,4929;3.78E-18,4930;9.86E-12,,,
ZNF76,62632;3.94E-18,65206;2.69E-10,62633;5.44E-10,36764;1.25E-04,
HEY1,7527;6.10E-18,7341;9.74E-12,42664;1.00E+00,,
HDAC2,8660;6.79E-18,8659;5.54E-17,45222;1.64E-13,8810;1.64E-13,72913;1.65E-11
ZBTB33,46357;7.41E-18,63346;4.46E-14,46073;6.99E-14,48317;7.32E-14,63757;5.16E-13
YY1,46065;7.55E-18,5195;1.96E-17,65203;1.29E-16,46342;6.60E-16,46153;6.00E-15
ZBTB17,41831;7.99E-18,64074;2.87E-07,64073;2.87E-06,54514;2.19E-05,47103;5.07E-05
DDX21,50210;8.49E-18,,,,
STAT3,42212;8.55E-18,42218;4.55E-14,42220;3.22E-11,42215;6.35E-11,42217;1.89E-10
SRF,46148;9.03E-18,46092;3.44E-15,46312;7.51E-13,46114;1.34E-12,46211;3.91E-11
TAF3,38585;1.08E-17,,,,
ETS1,49238;1.09E-17,44094;2.60E-17,1938;5.25E-17,46068;8.91E-17,63824;4.72E-15
CHD1,8770;1.14E-17,45426;2.15E-14,8807;2.39E-13,8806;2.54E-10,63387;1.48E-09
CBFB,37621;1.16E-17,64691;1.46E-17,37640;1.42E-16,64692;1.59E-16,37607;5.47E-10
ELF1,46355;1.29E-17,74429;8.60E-17,65013;8.99E-15,46323;9.83E-15,46059;2.07E-14
TBP,45791;1.62E-17,37584;5.16E-15,45881;1.26E-14,50163;1.68E-14,45684;1.12E-13
KAT5,4631;1.68E-17,68490;6.34E-14,4632;1.62E-08,,
ZFX,64866;2.42E-17,50077;3.56E-16,64865;4.43E-16,41307;3.23E-14,41309;5.26E-05
NRF1,58936;2.82E-17,58940;6.88E-15,58937;1.92E-14,64667;4.06E-14,46034;4.22E-14
E2F3,42712;2.85E-17,38694;5.20E-04,,,
USF1,68456;3.23E-17,46124;1.28E-14,46347;1.68E-14,46365;5.19E-14,46098;5.82E-13
TAL1,72356;4.01E-17,4611;5.20E-10,42788;6.14E-10,4610;8.49E-10,44433;2.24E-07
SOX2,38658;4.11E-17,67317;2.49E-08,48551;9.93E-06,44227;4.42E-05,44224;9.43E-04
SP1,72612;4.33E-17,70812;3.75E-13,72611;5.09E-13,70816;1.09E-12,46060;2.56E-12
SAP30,8800;4.77E-17,45419;5.61E-16,8799;2.19E-13,45234;2.19E-13,8821;2.19E-13
POLR2M,5570;7.06E-17,5569;1.42E-10,5662;4.32E-06,,
KDM5A,69732;1.16E-16,8812;1.45E-10,45244;6.49E-10,8813;5.53E-03,
ZSCAN22,65156;1.32E-16,65153;6.66E-15,65154;2.95E-10,,
TET2,70093;1.35E-16,70095;5.14E-16,33992;2.93E-09,50981;1.82E-07,70096;5.48E-03
ELK3,50434;1.49E-16,,,,
ASXL1,76682;1.55E-16,,,,
ZNF143,71039;1.58E-16,396;1.53E-14,64895;5.86E-14,42883;9.44E-14,71041;5.88E-13
CHD2,45638;1.75E-16,45802;2.61E-15,45905;6.57E-13,45764;3.83E-12,45701;1.65E-10
SP2,64560;2.14E-16,64559;9.12E-16,65084;2.44E-13,46287;2.54E-08,46246;7.56E-06
REST,46377;2.51E-16,46198;7.49E-15,46328;1.07E-14,46069;1.15E-13,46113;1.32E-13
CD34,73984;2.84E-16,73986;3.24E-13,73987;8.52E-08,73985;4.64E-07,
ZMYND8,76673;3.56E-16,76856;2.78E-14,76498;5.57E-12,76499;2.81E-10,76857;5.71E-08
THAP1,46306;3.62E-16,9211;3.17E-04,,,
GTF2F1,45683;3.67E-16,45878;1.20E-12,45737;1.61E-10,,
GATA3,33679;3.68E-16,67517;1.77E-10,46310;2.52E-10,67516;2.78E-10,33680;2.35E-09
EPC1,76527;4.58E-16,76528;6.45E-07,,,
HBP1,64038;4.83E-16,64039;3.52E-14,38726;8.52E-03,,
E2F8,38804;4.85E-16,42758;1.25E-02,,,
KLF11,50415;5.06E-16,50412;1.47E-14,50413;2.25E-14,50414;5.22E-13,42728;6.06E-03
RNF2,63792;5.67E-16,63791;2.53E-13,62638;3.46E-13,62639;1.13E-12,8549;1.69E-10
SUMO2,55344;6.03E-16,55353;2.69E-15,55348;3.40E-14,55350;1.64E-13,55352;2.98E-13
HMGN1,5194;7.33E-16,,,,
NKRF,63302;8.64E-16,63301;2.85E-09,,,
FOXK1,70731;8.71E-16,9505;2.54E-03,9506;3.99E-03,42657;5.51E-03,
PML,46143;8.72E-16,46307;9.04E-14,46301;7.99E-13,2448;2.22E-07,2447;1.43E-04
POLR2AphosphoS5,63407;8.72E-16,63406;6.96E-13,64760;1.13E-12,64761;2.83E-09,
ATF1,63105;9.00E-16,56054;1.74E-12,62671;5.88E-12,56053;5.96E-11,63104;1.08E-10
TRIM24,69201;9.42E-16,69203;2.15E-13,69202;6.41E-11,64819;3.17E-06,2405;1.25E-05
MED12,38653;1.11E-15,70966;1.17E-07,2241;4.20E-03,41516;1.00E-02,2240;1.09E-02
SP3,62840;1.12E-15,62841;4.11E-15,38834;5.93E-03,,
NFYC,42774;1.14E-15,,,,
BCL6,52774;1.19E-15,1958;3.08E-14,35085;2.60E-13,39572;1.95E-12,52303;1.39E-11
TRRAP,1226;1.40E-15,1222;8.74E-06,,,
CEBPD,46230;1.51E-15,46294;9.47E-10,,,
SUPT5H,64772;1.69E-15,53325;1.73E-15,64773;1.89E-15,70927;3.66E-15,43450;1.04E-09
CREBBP,3038;1.71E-15,42637;5.94E-13,1935;1.92E-11,42638;7.17E-10,73721;1.08E-09
MITF,42176;1.73E-15,42179;3.49E-11,42177;6.60E-06,52548;1.51E-03,52398;2.66E-03
GLI2,42715;1.83E-15,38718;7.95E-04,76995;2.19E-03,,
MAZ,45788;1.88E-15,45761;3.66E-15,45661;9.16E-14,45867;1.96E-13,63210;2.06E-13
TCF7L2,36843;2.48E-15,36841;3.73E-12,45714;7.23E-12,46022;2.89E-11,8417;1.96E-08
ZNF574,65063;2.48E-15,,,,
MYB,58805;2.56E-15,50397;1.08E-11,58804;4.07E-11,50573;1.32E-10,50569;4.93E-10
CPSF3L,49021;3.28E-15,49010;8.55E-15,53330;3.71E-12,49009;1.46E-07,49012;1.31E-03
CBX1,64916;3.44E-15,64917;2.91E-14,64581;6.83E-14,64582;4.37E-08,35879;6.66E-03
ELK1,63433;3.66E-15,45636;8.64E-14,63322;1.24E-13,63321;4.47E-13,45729;1.59E-12
NFRKB,64144;3.89E-15,64143;1.36E-12,,,
HOXA6,42722;3.89E-15,,,,
USF2,68455;3.89E-15,74655;1.60E-10,45611;1.10E-09,74645;3.01E-09,45741;1.10E-08
BCOR,35087;4.33E-15,35528;1.39E-09,64563;2.79E-03,64564;4.93E-03,
TGIF2,65056;5.61E-15,65057;1.13E-14,,,
MNT,38824;6.44E-15,63127;8.86E-10,63128;2.57E-08,,
NR3C1,68223;6.66E-15,68229;8.40E-13,46052;2.00E-12,68227;1.86E-11,68222;3.19E-10
BRD3,43050;8.33E-15,43051;1.78E-10,44597;2.53E-10,57806;4.99E-10,43053;6.18E-10
PITX3,76999;9.83E-15,,,,
PMEL,76415;1.13E-14,76413;1.33E-04,76009;5.51E-03,76416;5.97E-03,76414;6.04E-03
PRDM11,52170;1.28E-14,52171;4.40E-04,,,
PRAME,2110;1.32E-14,,,,
RARA,53300;1.34E-14,2464;2.50E-04,49620;1.05E-03,67427;1.82E-03,2465;2.49E-03
KAT8,4403;1.55E-14,62660;2.24E-05,62661;8.65E-04,,
HSF1,35228;1.55E-14,35220;7.07E-14,51864;1.63E-13,37123;6.19E-13,45820;1.41E-12
ETV5,42714;1.62E-14,38759;5.28E-03,,,
ZXDB,63903;1.94E-14,63902;1.77E-12,,,
GATA1,33543;1.98E-14,3273;2.52E-13,5574;4.05E-13,8458;6.93E-13,46025;3.18E-12
HIF1A,58172;2.00E-14,49447;1.63E-09,49446;1.79E-07,44489;5.11E-04,9496;6.47E-04
ZBTB26,65120;2.00E-14,65121;2.56E-03,,,
FOXK2,63744;2.38E-14,63241;6.55E-14,63743;8.25E-12,63240;5.35E-09,62913;3.15E-05
H2AFZ,64689;2.83E-14,63730;8.77E-14,64688;1.55E-13,64752;2.20E-13,62610;4.54E-12
STAT2,42800;3.31E-14,45967;1.28E-12,74678;9.84E-09,45960;1.47E-04,
MYH11,37589;4.57E-14,37623;1.33E-13,37608;1.04E-05,37625;6.62E-05,
RFX1,38784;4.76E-14,62624;1.97E-11,62623;8.87E-07,62594;3.44E-04,64987;3.99E-04
SIX1,72382;5.69E-14,76585;7.22E-13,76587;4.96E-03,72383;5.08E-03,76586;6.09E-03
KDM4B,64107;6.67E-14,64106;3.27E-06,,,
CCNT2,45895;6.73E-14,,,,
GATAD1,1219;7.22E-14,1218;3.09E-10,42761;1.00E+00,,
ERG,35302;8.34E-14,37639;1.63E-13,33458;2.02E-11,37633;2.08E-11,8656;4.80E-11
STAT5B,53632;8.34E-14,53629;5.21E-10,53637;5.75E-10,53630;3.51E-09,53628;3.33E-08
E2F7,38698;9.27E-14,38591;1.21E-12,38590;3.23E-08,38589;2.79E-07,38586;2.74E-06
JUN,37354;1.16E-13,42727;1.25E-10,47288;6.91E-10,45892;8.76E-10,2078;7.94E-09
ZNF341,62931;1.22E-13,62930;3.08E-12,65129;1.55E-09,,
CREM,64797;1.23E-13,64798;1.00E-11,38717;2.95E-03,,
IRF1,42725;1.32E-13,45969;2.77E-12,45925;3.03E-12,45949;1.45E-10,41301;1.45E-09
TCF12,46120;1.32E-13,46066;1.94E-13,35308;1.26E-12,37602;1.83E-12,9198;8.78E-11
JUND,38758;1.43E-13,42938;4.84E-11,45610;8.22E-11,46191;8.95E-10,46036;1.59E-09
CBX8,48755;1.46E-13,43558;1.83E-03,43569;8.12E-03,45398;8.66E-03,8768;8.66E-03
KDM4A,45228;1.49E-13,8816;1.49E-13,,,
POLR2H,63477;1.63E-13,63478;1.09E-09,,,
SCML2,49266;1.67E-13,50020;6.74E-06,49262;1.46E-03,49257;4.77E-03,50012;5.12E-03
ZBTB40,62937;1.76E-13,63069;4.70E-12,63068;7.97E-10,63278;1.02E-08,63277;2.81E-07
TCF7L1,46140;1.85E-13,70804;9.21E-13,40166;9.76E-07,70802;5.34E-05,70800;5.50E-03
ZNF18,74653;2.03E-13,74663;4.44E-11,65018;2.28E-03,73972;6.06E-03,65019;6.18E-03
PBX3,46082;2.29E-13,46121;1.83E-12,46358;3.54E-11,56901;1.55E-02,42859;1.00E+00
KLF8,64092;2.31E-13,64091;3.60E-10,,,
PIAS1,55355;2.32E-13,55354;1.32E-08,71204;3.67E-06,71207;7.73E-06,71205;4.32E-04
RCOR1,45777;2.49E-13,45652;2.06E-09,45798;1.01E-08,45903;3.00E-07,45869;6.44E-06
NR2C2,64395;2.83E-13,64394;2.66E-12,45800;3.52E-06,1298;6.35E-06,45783;8.72E-06
RUNX1,43099;3.41E-13,4514;3.50E-11,44097;4.57E-11,55493;5.94E-11,49536;5.94E-11
NFYA,45769;3.88E-13,2094;2.41E-12,42738;7.24E-07,45626;2.58E-06,45945;2.88E-06
MBD3,71069;4.03E-13,59413;8.82E-05,59412;2.94E-04,40335;3.88E-04,71070;4.53E-03
ZNF202,73970;4.43E-13,62488;5.44E-03,62487;9.40E-03,,
GABP,63155;5.07E-13,63156;4.62E-12,,,
SOX9,53493;5.08E-13,42747;8.77E-12,72770;3.33E-03,38809;3.78E-03,54616;7.96E-03
FAIRE,36031;6.08E-13,33610;1.47E-11,52153;4.23E-11,52158;4.67E-10,32874;2.25E-09
ZNF687,64786;6.11E-13,64787;2.88E-08,,,
ETV1,534;6.64E-13,63176;1.16E-11,39372;6.75E-11,63177;4.16E-09,5931;3.95E-03
SNAI2,48344;7.64E-13,48340;1.39E-09,48343;4.81E-09,48339;9.80E-09,48337;8.40E-06
ELL2,49002;8.10E-13,49003;2.36E-12,49008;1.95E-11,49001;4.34E-11,49004;1.92E-07
DLX1,38719;9.03E-13,,,,
SREBF1,45793;9.36E-13,45620;2.66E-10,62957;2.79E-03,38819;4.23E-03,62956;5.59E-03
JUNB,42770;9.93E-13,64537;2.45E-04,7487;2.47E-04,64855;1.09E-03,64538;1.59E-03
BHLHE40,64946;1.03E-12,45807;1.92E-12,45632;3.90E-11,64945;2.12E-10,45916;4.73E-10
RBBP4,70928;1.22E-12,,,,
RFX5,46037;1.22E-12,45823;1.31E-12,45730;3.91E-11,45649;3.74E-09,45893;5.88E-07
HDAC6,4126;1.24E-12,8779;1.72E-03,45379;5.87E-03,4127;7.26E-03,8778;1.54E-02
CEBPB,45861;1.30E-12,45789;2.31E-11,46233;1.08E-09,46206;5.38E-09,54126;5.40E-09
ETS2,38712;1.30E-12,63993;4.03E-03,63992;4.89E-03,,
NFKB1,68051;1.33E-12,68048;3.22E-09,42698;6.10E-03,76401;1.20E-02,76400;2.00E-02
SRC,6710;1.34E-12,6709;1.40E-07,39652;7.94E-04,72973;9.46E-03,72972;1.35E-02
NFAT5,38773;1.60E-12,42737;5.39E-03,,,
SMAD4,74681;1.84E-12,1087;1.07E-07,74674;6.97E-04,74675;9.87E-04,51573;2.27E-03
ATF2,42708;1.94E-12,63008;1.20E-08,46112;4.73E-07,63009;1.22E-05,64958;2.43E-05
FLI1,37057;2.29E-12,37056;2.96E-11,53301;4.83E-11,35309;1.56E-10,5443;4.72E-10
ZEB1,46139;2.32E-12,46245;7.41E-07,67610;7.65E-02,64829;8.61E-02,64828;1.23E-01
ZNF518A,62888;2.36E-12,62889;5.20E-10,,,
EMX1,44562;2.45E-12,44563;3.74E-08,44564;1.02E-03,49183;5.32E-03,38788;5.57E-03
SMARCA4,33434;2.56E-12,33437;3.30E-11,52555;6.19E-11,64112;7.66E-11,52550;2.45E-08
KDM5C,68932;2.64E-12,8781;2.83E-08,58887;2.71E-05,68913;1.40E-04,68931;1.66E-04
CTBP1,36085;2.83E-12,64094;2.26E-08,64093;3.94E-07,50250;6.92E-03,50248;1.00E+00
CHRM2,50107;2.92E-12,50108;2.54E-10,43234;1.30E-05,34675;1.14E-03,56276;3.89E-03
EGLN2,49448;3.07E-12,,,,
MBTD1,76529;4.16E-12,,,,
ZNF639,64649;4.24E-12,64648;1.66E-11,74670;2.14E-10,74671;3.24E-08,62650;5.87E-06
NFE2,50381;4.26E-12,67768;5.04E-12,39357;1.37E-09,67769;1.74E-04,45906;5.21E-04
KDM2B,73701;4.36E-12,58074;1.82E-09,58079;7.21E-09,58081;3.78E-06,58083;7.26E-06
ASH2L,51332;4.40E-12,51333;4.01E-08,,,
VDR,561;4.55E-12,566;1.52E-10,559;1.53E-09,565;4.79E-09,564;5.23E-08
ATF3,68464;4.98E-12,46276;6.14E-10,46133;9.76E-10,62975;3.04E-09,68460;5.99E-09
HMGN3,45920;7.22E-12,,,,
E2F5,64302;7.43E-12,64303;1.73E-09,,,
CTCF,62852;7.43E-12,46044;9.14E-12,35832;7.79E-10,47281;1.13E-09,62979;1.19E-09
ZNF197,63956;7.89E-12,63957;3.17E-11,73971;2.52E-03,,
ARRB1,50152;7.92E-12,50162;3.18E-07,44055;5.51E-03,44056;5.52E-03,
ORC2,72426;8.02E-12,72425;5.50E-03,,,
ESRRA,45796;8.28E-12,45627;6.24E-10,67367;2.86E-04,38664;1.52E-03,
CBX5,63410;8.89E-12,63411;1.78E-11,35875;5.57E-03,48605;5.97E-03,48598;5.09E-02
PR,50161;9.07E-12,68968;4.44E-07,39767;5.34E-07,68966;2.55E-06,53980;3.06E-06
ZFP64,65123;9.28E-12,65122;2.94E-10,65130;5.51E-03,63982;1.70E-02,63981;2.20E-02
TBL1X,8564;1.05E-11,,,,
INTS3,53323;1.07E-11,,,,
ZBTB14,65146;1.09E-11,,,,
TET3,33988;1.10E-11,39719;1.19E-10,43669;7.85E-05,,
AR,56115;1.16E-11,56113;1.18E-10,56264;2.27E-10,36845;3.69E-09,56122;9.32E-09
LEO1,73696;1.21E-11,55661;5.69E-03,,,
TFAP4,74431;1.28E-11,74432;2.20E-11,62715;4.70E-09,62716;2.58E-02,
SMAD3,276;1.28E-11,47576;7.46E-11,34017;4.91E-10,47577;8.47E-10,278;6.50E-09
CCDC101,1228;1.39E-11,1224;4.99E-10,,,
TFAP2C,9508;1.41E-11,45770;2.88E-10,39978;3.60E-10,9510;3.22E-09,9509;1.89E-07
CDX2,356;1.87E-11,5461;1.67E-05,357;5.10E-05,5460;6.15E-05,51437;5.29E-03
VEZF1,8532;2.03E-11,38706;1.25E-04,8533;8.73E-04,,
GATA4,63975;2.07E-11,47598;1.00E-07,63974;1.84E-05,72912;1.51E-03,72928;1.51E-03
OTX2,74349;2.09E-11,74350;4.30E-09,74352;1.05E-08,74351;1.27E-08,49947;3.20E-06
NFE2L2,64298;2.17E-11,62958;1.15E-07,38850;7.53E-07,64299;4.96E-04,38909;6.42E-04
ETV4,64317;2.39E-11,64318;1.09E-07,38770;8.42E-03,5924;2.12E-02,
MEF2C,46144;2.96E-11,38851;5.50E-03,37088;6.79E-03,37087;1.07E-02,
POU2F2,46115;3.25E-11,46157;1.01E-08,,,
FOXA1,47324;3.53E-11,47326;2.00E-08,36842;2.67E-08,68871;3.46E-07,67712;7.60E-07
PATZ1,64981;4.25E-11,64982;6.69E-11,65119;4.90E-04,38668;3.96E-03,
ZBTB8A,63686;4.43E-11,63685;4.03E-10,,,
BARX1,42752;5.23E-11,42645;7.15E-03,,,
ESR1,74401;5.66E-11,36104;2.10E-10,36819;1.16E-09,33506;1.30E-09,41124;3.66E-09
REL,77536;5.71E-11,77537;9.56E-10,,,
TFAP2A,56821;6.16E-11,56819;8.61E-11,45753;2.95E-08,56820;3.52E-08,36958;4.22E-07
POU3F2,68570;6.17E-11,68569;1.84E-08,68571;8.59E-03,68572;9.76E-03,
L3MBTL2,63813;6.22E-11,63814;4.00E-10,2085;4.27E-03,2084;6.43E-03,
IRF4,48632;7.85E-11,40215;5.56E-09,46128;3.08E-08,48623;3.62E-04,48628;4.17E-03
ZFP2,63525;8.00E-11,63524;2.40E-07,,,
ZNF584,62862;8.41E-11,62861;9.01E-09,73938;6.80E-03,,
YAP1,54609;9.28E-11,54608;1.74E-06,55513;1.73E-04,56534;1.13E-03,56541;2.06E-03
KLF5,38831;9.78E-11,47601;2.67E-10,42925;2.23E-06,67599;7.63E-06,67611;2.49E-05
FOXO3,74682;1.03E-10,74680;7.84E-04,38806;6.03E-03,39906;1.33E-02,34350;2.58E-02
HOXA1,38817;1.04E-10,,,,
C11orf30,63362;1.07E-10,63363;9.24E-10,,,
KLF9,62637;1.09E-10,49949;3.72E-10,62799;2.35E-08,62800;3.15E-07,62636;4.03E-06
EGR3,65186;1.10E-10,,,,
GATA2,8412;1.10E-10,37587;1.92E-10,52057;1.62E-05,1743;4.46E-05,46032;8.73E-05
IKZF2,64556;1.14E-10,64555;1.39E-10,,,
KLF1,39350;1.15E-10,64686;1.33E-08,64685;1.72E-07,65188;1.46E-06,63870;4.28E-04
ZNF644,64348;1.29E-10,64349;1.27E-06,52586;7.50E-03,,
ZNF83,42890;1.38E-10,63118;7.53E-10,63117;6.92E-08,,
SMAD2/3,1082;1.46E-10,1083;1.42E-07,51566;5.17E-03,51567;7.85E-03,51565;9.16E-03
KDM6B,48576;1.52E-10,48443;2.30E-07,48442;8.06E-05,48577;3.71E-03,
UBTF,45961;1.58E-10,45882;6.05E-10,50729;6.81E-04,64087;1.79E-03,71484;3.01E-03
