,0,TF
67456|E2F1,3.839978334256879e-67,E2F1
45752|E2F4,7.021697820638158e-63,E2F4
70568|MYC,6.641945265202057e-59,MYC
1312|PHF8,5.554158404145415e-53,PHF8
55465|NELFA,6.0016700340737944e-52,NELFA
43083|CDK9,6.162845559353057e-52,CDK9
1874|RBL2,1.8092867988426638e-48,RBL2
49877|WDR5,8.727085811180642e-47,WDR5
46077|TAF1,3.0822848720410488e-46,TAF1
43066|BRD4,3.694041423488556e-46,BRD4
75942|KDM1A,5.9428697567548975e-46,KDM1A
38654|NFATC1,1.494804674850494e-45,NFATC1
45849|MAX,7.064024109423568e-45,MAX
62550|TFDP1,9.937478937651977e-45,TFDP1
56478|KMT2D,2.8744984393173003e-44,KMT2D
56978|GTF2B,8.874515833329745e-44,GTF2B
43684|KDM4C,5.016840455385669e-43,KDM4C
50878|SPI1,6.325619691503133e-43,SPI1
74202|BRD2,6.659734656170033e-43,BRD2
46237|GABPA,2.0409531515178367e-42,GABPA
43400|XBP1,2.1719912313217378e-42,XBP1
63885|BCL3,2.5714225689023143e-42,BCL3
43305|CDK6,4.145094684311597e-42,CDK6
45866|MXI1,4.18280270210124e-41,MXI1
46054|SIX5,1.2285518532116301e-40,SIX5
36234|XRN2,1.23889364407557e-40,XRN2
55666|PAF1,1.240561946672312e-40,PAF1
52091|TP53,2.229160008041124e-40,TP53
8775|HDAC1,4.329714868900662e-40,HDAC1
70759|OGT,6.031835550276607e-40,OGT
69814|NELFE,6.1248563610102334e-40,NELFE
36230|TTF2,1.3545024833853247e-39,TTF2
49481|RPE,1.5754002894358847e-39,RPE
53076|RBP2,1.6376718160467447e-39,RBP2
46340|FOXP2,1.961155643014764e-39,FOXP2
46195|TAF7,5.7030955195954614e-39,TAF7
74838|JMJD6,6.778868817420302e-39,JMJD6
55895|T,7.037971203565163e-39,T
53259|FOXM1,1.5112498550367487e-38,FOXM1
37621|CBFB,1.7632309374793e-38,CBFB
49416|RB1,1.7716968977512949e-38,RB1
69872|AFF4,2.023722744193974e-38,AFF4
74347|NEUROD1,2.3297865482580172e-38,NEUROD1
69201|TRIM24,2.4178736828170484e-38,TRIM24
64866|ZFX,2.68119620040201e-38,ZFX
7527|HEY1,4.100505397545031e-38,HEY1
36226|DCP1A,4.1833296850560104e-38,DCP1A
41290|STAT1,5.834583351057831e-38,STAT1
72405|PARP1,6.666533162483311e-38,PARP1
8800|SAP30,6.785477901422216e-38,SAP30
4631|KAT5,6.808407521966516e-38,KAT5
76520|BPTF,7.930766255677408e-38,BPTF
73713|AFF1,8.103788473192355e-38,AFF1
36356|POLR2B,1.0342112140912432e-37,POLR2B
46377|REST,1.272427334340485e-37,REST
45390|KDM5B,1.7897963758357425e-37,KDM5B
53300|RARA,1.7976954436996641e-37,RARA
51103|CHD8,1.8409063000679818e-37,CHD8
46158|PAX5,2.090002648798095e-37,PAX5
58809|MAF,3.6769197685504107e-37,MAF
69874|RELA,4.976886367659109e-37,RELA
53593|MED1,8.347545712944794e-37,MED1
76519|SETD1A,9.531719468137707e-37,SETD1A
46329|SIN3A,9.993252103704665e-37,SIN3A
76682|ASXL1,1.0906753580401423e-36,ASXL1
74686|KLF10,1.1082395296942155e-36,KLF10
64265|HCFC1,1.1511934165208521e-36,HCFC1
56353|CDK8,1.3238603051864032e-36,CDK8
51750|FOXP1,1.5939824446826272e-36,FOXP1
43105|RBPJ,2.426000151508016e-36,RBPJ
76527|EPC1,2.750425956154163e-36,EPC1
49494|CDK7,3.0775559573274436e-36,CDK7
46357|ZBTB33,3.309810265613858e-36,ZBTB33
8482|KAT7,3.818640217734414e-36,KAT7
64901|MBD2,3.9393611394760246e-36,MBD2
70093|TET2,4.540418989759056e-36,TET2
48277|CEBPA,2.1365881688552118e-35,CEBPA
45776|E2F6,2.718852772789375e-35,E2F6
33679|GATA3,2.838247751734453e-35,GATA3
37349|CREB1,3.2038902541410943e-35,CREB1
43104|NOTCH1,4.441189561950253e-35,NOTCH1
44028|BRCA1,7.144130670390743e-35,BRCA1
8770|CHD1,7.802675004371569e-35,CHD1
46068|ETS1,9.061491455701634e-35,ETS1
72855|TRAF7,9.501613850079765e-35,TRAF7
8795|RBBP5,1.0202015542369203e-34,RBBP5
73716|KMT2A,1.3565502627897975e-34,KMT2A
38585|TAF3,1.7327005786414362e-34,TAF3
41831|ZBTB17,2.3464550247555585e-34,ZBTB17
46124|USF1,2.4288297321163114e-34,USF1
55352|SUMO2,2.8265187768678547e-34,SUMO2
9320|NIPBL,3.4880464641254925e-34,NIPBL
42176|MITF,3.7891208967163178e-34,MITF
64751|ZBTB11,7.02093099222726e-34,ZBTB11
8816|KDM4A,7.0930479646941594e-34,KDM4A
42712|E2F3,1.3348109346922308e-33,E2F3
4929|TAFII,1.3580408101939085e-33,TAFII
38804|E2F8,1.4569297208564898e-33,E2F8
62632|ZNF76,1.6325108206709213e-33,ZNF76
34392|MECP2,1.6689886376308584e-33,MECP2
5570|POLR2M,1.678376960806866e-33,POLR2M
41574|BRD1,2.311901968632565e-33,BRD1
8659|HDAC2,2.91695231863866e-33,HDAC2
58936|NRF1,3.382549165790012e-33,NRF1
46132|EGR1,1.5929955814525243e-32,EGR1
42775|NPAT,5.430753455167734e-32,NPAT
63097|SMAD5,5.816701943642354e-32,SMAD5
2110|PRAME,8.701475176222317e-32,PRAME
38724|GMEB2,8.825817703555933e-32,GMEB2
1226|TRRAP,9.953873568375995e-32,TRRAP
68455|USF2,1.1454405354828697e-31,USF2
69732|KDM5A,1.2151932889236775e-31,KDM5A
65203|YY1,1.2340793029336662e-31,YY1
42212|STAT3,1.3199893352940746e-31,STAT3
45683|GTF2F1,2.0057793921548702e-31,GTF2F1
74653|ZNF18,2.404240975243282e-31,ZNF18
70731|FOXK1,2.494840569308457e-31,FOXK1
70804|TCF7L1,3.0062459196778546e-31,TCF7L1
76856|ZMYND8,3.5967672129922577e-31,ZMYND8
64560|SP2,4.612609236344829e-31,SP2
58805|MYB,4.663023663809462e-31,MYB
72612|SP1,6.412206618725103e-31,SP1
50210|DDX21,6.664878775344688e-31,DDX21
38658|SOX2,6.814825107258024e-31,SOX2
45807|BHLHE40,7.090507653188809e-31,BHLHE40
46148|SRF,7.89069193580709e-31,SRF
43050|BRD3,8.228198947034047e-31,BRD3
65120|ZBTB26,9.251203964358328e-31,ZBTB26
72356|TAL1,1.241688668581109e-30,TAL1
3038|CREBBP,1.6938571562157396e-30,CREBBP
41572|ING2,1.8838719904052722e-30,ING2
4126|HDAC6,1.8913924284472336e-30,HDAC6
62931|ZNF341,2.5993993088921207e-30,ZNF341
73984|CD34,2.6745961459448742e-30,CD34
46143|PML,2.7783306629939623e-30,PML
63302|NKRF,3.538940427833353e-30,NKRF
5194|HMGN1,4.7920803413926295e-30,HMGN1
45791|TBP,5.549165733459815e-30,TBP
44562|EMX1,5.5930423976107004e-30,EMX1
276|SMAD3,8.143470429524118e-30,SMAD3
46025|GATA1,8.320693001323357e-30,GATA1
63792|RNF2,8.559268668823212e-30,RNF2
46120|TCF12,8.988511398073205e-30,TCF12
63744|FOXK2,9.041812269684131e-30,FOXK2
396|ZNF143,1.0241663271456722e-29,ZNF143
45788|MAZ,1.1879213281976641e-29,MAZ
38653|MED12,1.2218356667966852e-29,MED12
65156|ZSCAN22,1.522148978826087e-29,ZSCAN22
49010|CPSF3L,1.7055520263417052e-29,CPSF3L
45638|CHD2,1.7743530622328354e-29,CHD2
64916|CBX1,1.8388346503026384e-29,CBX1
46059|ELF1,2.0993113116873068e-29,ELF1
46230|CEBPD,2.200093189856375e-29,CEBPD
50372|SUZ12,2.2611491547936156e-29,SUZ12
65063|ZNF574,2.8114599478548605e-29,ZNF574
37057|FLI1,4.183797132775213e-29,FLI1
64689|H2AFZ,4.4241770116479867e-29,H2AFZ
68223|NR3C1,5.411603972017058e-29,NR3C1
63433|ELK1,6.149697813052894e-29,ELK1
52774|BCL6,6.781119793390203e-29,BCL6
50415|KLF11,6.968754364847204e-29,KLF11
63407|POLR2AphosphoS5,1.0616884575731568e-28,POLR2AphosphoS5
53325|SUPT5H,1.1445765867634158e-28,SUPT5H
58172|HIF1A,1.2678874630357641e-28,HIF1A
62840|SP3,1.3069594149744281e-28,SP3
76415|PMEL,1.8398839228442197e-28,PMEL
37639|ERG,1.8795191093008162e-28,ERG
38698|E2F7,2.7803352388913076e-28,E2F7
76529|MBTD1,3.060629882269143e-28,MBTD1
38824|MNT,5.044981222696016e-28,MNT
64395|NR2C2,6.858100447629786e-28,NR2C2
68051|NFKB1,7.729677925709177e-28,NFKB1
55355|PIAS1,7.752179225720755e-28,PIAS1
4403|KAT8,1.0386230351789543e-27,KAT8
42725|IRF1,1.068605742468032e-27,IRF1
45895|CCNT2,1.1599536383261654e-27,CCNT2
65057|TGIF2,1.2613651144399883e-27,TGIF2
