,MC00158|E2f4,MC00182|E2F1,M00736|E2F1::TFDP1,UP00001|E2F2,M00327|PAX3,MC00532|Mycn,MC00523|E2F4,M00737|E2F1::TFDP2,UP00065|Zfp161,MC00221|Tbx3,UP00003|E2F3,MC00299|BRCA1,M00373|PAX4,MC00373|Mxi1,MC00394|MYC,M00332|FOXN1,MS00235|SP4,UP00088|PLAGL1,UP00330|XBP1,UP00084|Gmeb1,MS00678|EGR4,MC00427|ETV1,MC00319|EGR2,MS00240|Tcfap2a,MC00376|ZBTB7A,MS00301|ZBTB7A,M01002|DEAF1,MC00510|E2f3,M00695|TEAD2,MS00118|PAX2,MS00346|ZIC3,MC00316|HIF1A,MC00418|ZBTB33,UP00412|Etv5,MS00815|E2F1,MS00567|EGR3,M01177|SREBF2,M01742|Zscan10,MC00124|MAX,MS00258|HEY1,MC00187|Ctcf,M01009|HES1,MC00206|ELK1,MS00090|HINFP1,MS00789|Egr3,MS00227|TFAP2A,MC00333|ESR2,MS00288|TFE3,MC00332|PAX5,MC00254|E2F6,MC00257|Pax5,M00961|VDR,MS00079|HINFP1,UP00057|ZIC2,M01118|WT1,MC00430|Egr2,MS00035|GLIS2,MC00144|Rfx1,M00139|AHR,MC00207|ELK4,MC00407|Myc,MC00412|VDR,MC00367|GABPA,MS00267|MNT,MS00848|ERG,M00792|SMAD1,MA0014|PAX5,MC00320|EGR1,MC00362|Arntl,MC00461|Max,MC00328|Zfx,M01104|Ovol2,MS00229|TFAP2B,UP00006|Zic3,UP00024|Glis2,MC00509|NR2C2,MC00128|CTCF,MS00135|KLF14,MS00260|HEY2,MS00357|ZIC4,MC00477|ZNF711,M00514|ATF4,MS00323|ZBTB7C,MC00168|ERG,UP00404|ELF2,M01744|ZFP42,MS00173|RUNX2,M00143|PAX5,M01100|ZBTB7A,M00179|ATF2,MC00342|YY1,UP00102|ZIC1,MS00247|BHLHB2,MS00334|ZIC1,MA0067|PAX2,MS00311|Creb3l2,M00341|GABPB1,MS00046|GLIS3,UP00423|Gm5454,MC00160|ETV3,M00717|PAX8,MC00391|ZNF143,M00378|PAX4,MS00230|TFAP2B,M01122|ZNF219,MS00312|ZBTB7B,MC00262|ARNT,UP00087|Tcfap2c,UP00010|Tcfap2b,MS00128|PAX9,MA0131|HINFP,MC00191|Nfya,MS00248|BHLHB3,M00072|TFCP2,UP00028|Tcfap2e,M01783|SP2,UP00094|Zfp128,MS00844|ELK3,MS00027|FLI1,MS00241|Tcfap2a,MC00473|ATF3,M00491|PATZ1,MS00843|GLI2,M01175|ZBTB7B,MC00278|ETS1,MS00174|RUNX2,MC00386|BCL6,MC00518|Tfcp2,MS00018|ETV4,MS00335|Mafb,MS00023|Elk3,MS00102|MYBL2,MS00253|CLOCK,UP00081|Mybl1,M00468|KLF12,MS00207|TBX21,MS00183|GMEB2,MC00224|EPAS1,M01248|NR0B1,MS00246|SP8,MS00727|ZBTB49,M01714|KLF15,M00448|ZIC1,M01592|TFCP2L1,M01243|MTF1,MC00174|REST,MS00423|ZNF524,UP00413|Elf4,UP00038|Spdef,MS00834|ELF4,MS00268|YY2,MS00171|Rfx2,MS00721|GMEB2,MS00019|ETV5,MS00239|Tcfap2a,M00665|SP3,UP00021|Zfp281,MS00290|ZBED1,MS00252|Bhlhb2,MS00048|GCM1,MC00140|Stat3,MC00530|TFAP2A,M00647|NR1H3,UP00066|HNF4A,MS00228|TFAP2B,MS00255|HES5,MC00203|RFX3,MS00523|Zic3,UP00418|Etv6,UP00052|Osr2,MC00457|ELF1,MS00025|FEV,MC00252|Rara,MS00117|PAX1,MS00534|CENPB,MC00439|TP63,MA0145|Tcfcp2l1,UP00092|MYB,MS00024|GLIS1,MC00113|SP1,MC00334|SIX5,MC00502|HMGN1,MS00157|Klf12,MC00132|TP73,M00444|VDR,UP00018|Irf4,M01207|ETS2,M00518|PPARG::RXRA,MS00256|HES7,UP00000|SMAD3,UP00031|Zbtb3,MS00124|KLF13,MS00021|ETV6,M00486|PAX2,MS00533|LBX2,UP00040|Irf5,MS00512|Zfp740,MS00401|ZNF306,UP00011|IRF6,M00694|E4F1,M00449|ZIC2,MC00385|Ets1,UP00093|Klf7,MS00265|MLXIPL,MS00383|FOXO4,MC00372|Yy1,MS00022|Elf5,MS00851|ETS1,UP00056|RFX4,MS00274|NHLH1,MS00067|IRF5,M00644|UBP1,M00085|ZBTB6,MC00109|Klf4,MS00304|CREB3L1,MC00364|NFYA,UP00086|IRF3,MS00146|KLF16,MC00142|PPARG,MC00475|Nfic,MA0155|INSM1,MC00432|HNF4A,MC00183|Snai1,MS00050|GCM2,MS00065|IRF4,UP00019|ZBTB12,MS00194|TBX19,MS00212|SP1,MC00110|Klf1,MS00111|NFKB2,M00490|BACH2,MS00100|MYBL1,M00733|SMAD4,MS00846|ERF,MS00218|T,MS00331|MAFK,MS00725|MTF1,MA0073|RREB1,MS00651|NR2C2,MS00223|SP3,MS00182|GMEB2,UP00193|Rhox11,MC00476|Rarg,UP00027|Osr1,M00649|MAZ,MS00105|MYBL2,MS00308|CREB3,MS00072|IRF8,MS00101|Hic1,MS00289|TFEB,UP00020|ATF1,MS00338|NRL,M01241|GTF2IRD1,MS00097|MYBL1,MC00344|Hnf4a,M01109|ZNF589,M00648|MAF,MA0163|PLAG1,MC00337|Ikzf3,MC00359|TP53,MS00211|TBX2,MC00335|ESR1,MS00251|BHLHE41,MS00170|Rfx2,MC00169|Usf2,MS00739|E2F8,MC00408|Myb,MS00712|E2F2,MC00130|Pparg,MS00709|THRA,MS00710|THRB,MS00266|MLX,MC00170|PGR,MC00125|Rest,MS00202|TBX20,MC00374|TFAP2C,UP00095|Zfp691,MA0116|Zfp423,MC00448|Nr1h2,M00115|CNTN2::CREB1,MS00294|ATF7,MS00160|PROX1,MS00270|Mlx,MS00125|PAX6,MC00289|HSF1,MS00694|RXRG,MC00295|Esr1,MS00110|NFKB1,MS00684|RARG,MC00370|Npas4,MS00161|RFX2,UP00009|Nr2f2,MS00162|RFX2,MC00377|Trp53,MS00062|HSFY2,M01105|ZNF350,MS00342|XBP1,MC00248|USF1,M00706|GTF2I,MS00713|THRB
chr1:1471754:1471755:NM_031921:ATAD3B,2.1168435276122595,2.1044949235763997,1.9092858955657013,2.2432092264445975,2.093618907060626,2.2903022713575254,2.0387507268285745,1.9732633555252224,2.170848311005188,2.114188046951489,2.0815940952314036,2.189965708282772,2.1427943055181635,2.2560712236225795,2.281770867578468,2.1787118537664623,2.086251789424783,2.295493610020711,2.0497306930786925,2.0309600557867418,2.169228648451048,2.2471038425575385,2.1031471291138883,2.247099097498913,2.500743668514555,2.318758506852092,2.008232696926703,2.2365923854471093,2.056911348758491,2.1288294897941675,1.2939377923277453,1.863725738883506,2.0914463740401694,1.9868743061822343,2.093609860887751,2.1571180068630045,2.2459571407012584,2.2554835065332197,2.148455061297351,2.238125363339894,2.402947979563207,2.2197706263013104,1.8812974264983249,2.508924336222364,2.2087303819004775,2.072548726305506,2.3319543336547364,2.2972982883633537,2.1854841537150884,2.084611409557372,2.2060784787690846,1.1699906322919986,2.3863808589712057,2.35276860569195,2.214875598516518,1.0931707077450803,1.141787140446218,1.2024869644060183,2.084561393600108,1.9721350366543813,2.1854699503059174,2.234912276305148,1.9230392819219428,2.1932569864873814,1.0998905108681167,1.9960045397196888,2.380188646783625,2.3463240999961497,2.0664435836779753,2.2466827334480315,2.48804457957354,1.0305025022931977,1.1328717652245583,2.3564620667066505,1.985059770440977,1.9674328122906743,2.40859934663683,2.1103257942022293,2.215164038620966,2.2607591165850485,1.0380709195958353,2.104957617510696,2.0847023979481873,1.1363721173695507,1.9488135127906172,2.2223472059149083,2.3267235481050625,2.1339676649750334,1.1597344903300104,2.00101987793335,1.9601235301043727,2.5035249673246924,1.933293580169732,1.1523660618366158,1.1669156729846744,1.9423959283295165,2.3348827863348833,1.1983015211196615,1.9183671676455638,1.8931915375381567,2.105992307226198,2.3508012341356337,2.2246276877106816,1.977386445080685,2.193403988912299,1.8578733349609207,2.136812881878968,2.188003421688935,1.2498108743255691,2.0311373374261326,1.1959053584949881,1.866304201889018,2.000019633216857,2.2147456997461887,2.146847297229294,2.3313166636765428,1.1723975689343789,1.0994171837905917,1.102614385481275,2.0875464874639205,2.0819673679808623,2.144880455162185,1.1331995343391126,2.353782697222987,1.18709110151715,2.3213662522556353,1.154393557993952,2.337717372538739,1.091528733331799,1.8234296327615773,1.0132538311465649,1.8658146705319065,1.9457903181877774,1.9318779076185253,1.0793249932249394,1.9313733786971097,1.9636389863758834,0.28053293233751253,2.1200685786003968,1.184031449870029,2.03659428203997,1.1587362619752204,1.1871334923545247,2.501358354780447,2.15410873491101,2.2297902446956344,1.9207405216509326,1.8593709115612969,2.0563016992601084,1.7927511673935643,1.074220960361764,2.00131879201657,0.08288104495521395,1.1091636558702667,2.3225039726903223,1.2828276527740323,1.2205232347987531,1.0131333721157205,1.9968656077099523,1.123444313119247,0.27005702040556784,2.3481702488599434,2.034384351706159,2.002176792386566,2.3111278359886667,2.0809884371153196,1.1558564402875007,1.2353928895710167,1.9126056769361848,0.25582296960813933,1.035420541955365,1.08139782608632,2.207537678971369,1.8725406734503987,1.1187808022273629,2.055134424718619,2.387047625058014,1.9046696615552876,2.319341415001291,1.0838579853337238,1.1040666929319316,2.1219269211861347,2.272410974233517,1.013584005631722,2.2513181366855353,0.033819775430508354,0.2878985132466054,2.05230506918226,2.0845419671311767,1.8079531569569118,2.0242296413627345,1.1344461239555688,1.927383595168422,1.7484479720491957,1.042220795333188,1.8902727853241157,1.2395763209646569,1.1351017087954194,1.9337565643987706,1.1028848033494991,2.21414189220654,1.0582275081072579,1.3015127578007888,1.8666151946419933,0.9798775402480921,1.9683802556974566,1.0931637341564215,1.0748644401072114,1.9981397124740758,1.281383362569723,1.871815379529971,2.0115590779524632,1.13718686370777,1.2188972425220481,2.1228710925393424,1.8195008673815851,1.0161163605673376,1.0677783556093914,2.0433182746720817,2.0628620673666456,0.07789749160948911,1.0139971715317624,2.3479568883062196,2.137282580623793,0.04301374892147075,1.7755994094606184,0.9980855301444856,2.2030562372169977,2.1749519968514943,2.1347729266319813,0.34520094750761665,1.0174065033841477,2.1492694372411343,0.9203261376686919,0.9763368382687537,2.078083600980259,2.045982268359466,0.25244033632395474,1.8771679099706367,1.169659743072188,1.0169703876611382,0.23505728195295017,1.8113819088240868,0.2635066821212584,1.0714447615284302,0.3173482248157638,1.9701185147194302,1.1044128272864728,2.391700401562075,1.886558797625095,1.0825082061963376,0.017302148679206698,1.062711586110789,1.9684991258845854,1.87087025683313,2.124790063522209,1.0487277677080524,2.0941049275478627,0.06576982218818933,1.8814812157065564,2.059375759290886,1.1161920378008259,2.0277062347860046,1.9159548938366775,1.8709996030768559,0.02729241819128805,0.06147990470234702,0.9688764776160527,2.0849323567877676,1.0962142578952236,1.1473016135015015,1.958313584753789,0.042663997274745624,2.5532652054094735,1.8036196277565633,2.227703210961943,1.8229797087762845,1.0917144078763343,0.08352256434623742,0.038896670510913646,0.9912540970737477,1.7915297873474354,1.903198946013797,0.08161429780219719,0.24700060695200957,1.125749152389021,1.1747221767413563,2.0113458306108765,0.06453584899564933,0.2649519731145758,1.0222052264123762,1.0477299302752892,0.07974788569630223,2.0092261172416537,0.24559809636140303,1.0017814766272295,2.049035614528931,0.31468718574023663,0.08275288330861959,0.9942283786144406
chr1:1512142:1512143:NM_001170535:ATAD3A,1.832190003684193,1.832079012250963,1.7734452820771287,2.0555305459200657,2.120993613656349,2.1576739967969636,1.9131360128933839,1.8041562840493004,2.0930008766895063,2.346549574167702,1.923223430788154,2.6075972052761354,2.3458261435231633,2.1074446835508036,2.1365738119217985,2.6890668419479784,2.478579254090051,2.3853298127380462,2.386729177030846,1.947895576479429,2.2104382971038974,2.3697457186387814,2.0864388376763516,2.3356135144838506,2.3532545797514044,2.7079261905949568,2.2714907730161937,2.573974103108653,2.20085584230052,1.9760956405124965,2.174095510669503,0.6529421595476794,2.0012259208190053,2.1783300737571443,1.834555153611775,2.16086969845501,2.727015523542633,1.9449636192370137,2.095748375212813,2.2202229395430275,2.2161705935226617,2.0686640672701873,1.7072648917391349,2.8625656807545226,2.175601131194303,1.8999734539560436,2.4754994618486266,1.9397915523330795,2.1470201249065255,2.0166973259768204,1.9296730905525312,2.1693422209234474,2.6588960355861424,2.0459696525226483,2.0367013522459056,2.046470682455707,2.2613392597439477,1.7673480078344403,2.040790260556021,2.222122827833169,2.0787196617140546,2.490503684557352,1.7755473712330165,2.0842406302540795,0.8364421511872537,1.76843672870113,2.4470262385259494,2.6831026933673976,1.8557389594596467,2.092344405078833,2.4211615086845977,1.9510136324058687,2.1839420616492413,2.098692060430792,2.3901016404477424,1.7678771216613938,2.2611887400749224,1.9300247612836885,1.9676445603517423,2.3737119345145565,2.1387415839080073,2.4111557837486965,1.9270743465321196,2.1978123855182488,2.1605489124031907,2.135727225296229,2.5273310300171885,2.262621156558888,2.219144106681389,1.9123735909568669,0.5906488830932883,2.114796405841777,0.6717990268402732,2.0759505286263766,0.6874040532184454,1.9535933941605874,2.174768768277526,2.2901855366108785,2.185861849965048,1.8068366018989461,1.9346674375551023,2.2564659188520135,2.4920634994126236,1.9147367968414324,2.002026145013118,0.7268505768390454,1.9669076584279293,2.5043685225019785,2.545230445715008,0.7053568273235328,0.8281337864268011,0.5362400886128613,0.6498691347468829,0.8185660023927737,2.581145761001315,2.2526275398141355,2.0035101290639434,0.8076743042338462,0.8416919133193366,1.8986218643171346,2.055488540971705,2.4838497910578665,2.0029855532552645,2.2941595192493613,1.783044194055833,2.0071431941044433,1.765148845759895,2.2167201323382235,0.8298119340579478,0.645008394718008,0.7275958606744642,0.6737302868574253,1.9934242235387858,0.6025782962739863,2.1915804966592343,2.056591307896065,1.959165325017488,0.6367028480550049,2.099630019655162,2.0921883529664727,1.783832960075413,0.9057884751142955,2.1608950621294962,2.2373273030769947,2.2446071373383374,2.2232292575015915,0.6619888891982271,2.004819093011873,2.606900115043988,1.6455607331861175,1.7256674719909773,2.0948696559307414,0.6719846486741613,0.8782270168868009,2.5825514587891805,2.206258362279929,0.5978267071029028,0.5500463202290024,0.6469791626073297,0.22791510618389013,0.6662491622907406,2.390370512888825,2.5068909582567005,1.8056374002740736,2.5625688783207887,2.156396412193762,1.794311942403776,2.198323760226701,1.881916685538381,1.6253745988807677,0.6881017676208255,0.8062320249868119,1.8947926936572743,0.6722141463456774,1.697465565424678,1.8224501018641341,2.292781303321533,0.61781825720505,2.4460061567918445,0.5734897490152489,0.6528141763528492,1.8258203813610498,2.077710534881678,1.654905378652584,2.0299917629740216,0.06295723822425488,1.6628889510823381,2.0012184842283567,2.4098567746089707,0.6181589644167391,2.212352233318568,1.843537438686345,1.649845354741712,0.5787106021544691,1.6698797818440025,2.053324782146314,1.885432913842653,0.8482378619981763,2.1156350160272184,0.7557251251591954,1.7982758860153913,1.5999106024296765,2.4682995294535517,0.6429516998863667,0.6169086024062539,0.5920333360443565,0.7069926652393833,0.7678546302565159,2.130791501681074,1.7817806856108251,0.5217367655212606,2.185923931594195,2.3217750543665194,2.129218062210804,2.012671619415405,0.5308666910556932,0.6267853822815832,1.868695272461292,2.1424912073190616,2.2283979919858243,0.7626070015781761,0.603090328128478,2.2486950626112288,2.1758485120424047,0.6413262086368119,1.6476072451641008,0.557626879966693,2.1086022392366432,2.053495059853187,2.1917724406611105,1.6187167004823668,0.08490821713627093,2.217023655994506,0.6612177857095128,0.5727032479750047,1.824250790656185,1.8478204797187163,0.6248531456954032,0.5850177718868542,2.065644669384461,0.11438267592707137,0.476236872692873,0.6979194964742179,1.6313832754154958,0.5819200841650435,0.059196850110263446,0.7260754757102839,0.6698349296551441,1.8910858843725538,0.6104845247963125,1.5786509765097676,0.0618371573095276,1.8106130015467587,0.6061564907597757,1.7717489868716059,2.208485239007008,1.62010657721599,2.175283808301565,0.6739154377912211,1.6985523786659433,1.9482970489568503,0.8486704025740102,0.6571135837787323,1.6455460614272515,0.6084085011947618,0.5838947897583497,0.48986687085310576,0.04437323848459031,2.232996477568481,0.5506595935033757,1.9744228212443966,0.6402307022233471,0.10538370303242624,2.3360271144943403,0.5426761080373196,2.299309397801449,0.5525318969170316,1.8372445761220244,0.13088748538284217,0.6967825710484158,1.6201460456656747,0.5426722915725312,0.6318297653505812,2.0002419316427007,1.7212148965932101,0.7556390008670456,2.3290041467407794,1.7803493037269775,0.6357318788825688,0.06890538197771998,0.5328499198666944,1.729367548161856,0.5775094227343861,2.157490245123532,0.48258726992304424,0.6738661386518516,2.040829322410255,1.7430322329852226,0.6765287472304524,0.12526642690543177
chr1:1724565:1724566:NM_024011:CDK11A,1.367217901084129,1.3316237439306398,1.362439420671988,1.5339868513500943,2.020496318949434,1.4025992033677919,1.604975365405001,1.3646557096377614,2.1256517688050014,1.9738851324297106,1.490819191738905,1.5087282975641805,1.5253010663878839,1.320712855938409,1.3665845760632769,1.4266632224499742,1.5962620732265507,1.2937364264856854,1.8713806321116981,1.8660946285534128,1.6846875931901875,2.0853042293703083,1.4839000472584103,1.4650396843900582,1.2950944031210334,1.375352857957354,1.3630286054742078,1.4840293580672774,1.4714468963968093,1.6279036543175105,1.486183021259126,0.43880846343485297,1.514404394045442,1.7772783273040376,1.348296270361915,1.6600670294743054,1.4641015984982377,1.8151627081178636,0.13972672130141345,1.4003917182798555,1.3158881530089968,1.4019153517797558,1.476326935156238,1.4097941250518486,1.6517325938126952,1.2900726535227725,1.5279757643331169,1.454480733087435,1.3882107333784228,1.3567154296370276,1.3984954190370782,1.4990312273772288,1.5891722218474806,1.5261696661481707,1.7676507846904683,1.3554758645426364,1.661666596667197,1.6531830266330603,1.5932145387376506,1.4327820526797925,1.0864230645073771,1.570327557800916,1.5100629094940778,1.1421393460565277,0.25111864952881524,1.3607271105317653,1.415224729889177,1.4737162908671775,1.3200253537921205,1.3233932625048084,1.3492627544498552,0.12696989369180006,1.367417411245824,1.5321896831993145,1.3440988251313215,1.3526377472683424,1.2722541210126141,1.323581562516769,1.4324060792481073,1.4814477814759268,1.2992263843818115,0.2417080513179999,1.3000661675041203,1.4817344627157014,1.6482119962657065,1.4356402010799962,1.6642419158207484,1.6201529797954437,1.4838752290481634,1.4605814389129572,1.1576359789258854,1.5261547180515156,0.2804623986673635,1.3480156371516552,1.4386714544143073,1.6203447533544353,1.365213629559003,1.363203403723518,1.4819699153682908,1.7113036062656377,1.6414598982641164,1.348430975226158,1.491436558778109,1.3160175272983454,1.2582703359331584,0.10067908507755163,0.4331534854710324,1.4159893263275332,1.3821711031788777,1.2517804273795263,1.7259765288727347,1.3285809742669352,1.6751669046602746,1.3517076951676052,1.3401047109320845,1.3562082839449612,1.485268089984835,1.5786484260525768,1.4223722590194265,1.2983210911190164,1.2896921940728756,1.5065434077761808,1.3954250722868227,1.2871890502774537,1.3426914611494072,1.4654970852707911,1.3132448775197036,1.3222759962171646,1.7067378546662473,1.2508821519818827,1.5604107494485735,0.123802103586451,1.731996669785569,1.3820388943568378,1.5260950900696795,0.11950023593050323,1.8078522017563445,0.43150236131429714,1.4121962503733874,1.390690256984606,1.5938794332072141,1.3903933552461667,1.2451898586872208,1.4809907317631978,1.3590972192361592,1.4017770690320492,1.4007463581790327,1.4877761001016978,1.508410746754265,1.389034753132653,1.3985401967806914,0.06188569311509621,0.24374741462109228,1.5863219372230768,1.5177611539971072,1.3210528028775779,1.285167864495501,0.11398382808150936,0.2810950094330379,1.3744683085960239,1.4544248681363774,1.4480112999556165,1.4574302855844534,1.067660442009412,1.3184811501434603,1.7268236322318855,0.1901126917672945,1.5378515105350874,1.6239856321420478,1.1873853618099854,1.417965703038688,1.6923942901916946,1.3470001813193602,1.288639912912397,1.3893869431583628,1.2117819110729102,1.461964939692167,1.4219754981266133,1.3599175243117798,1.2803645803647727,1.2989860312981047,1.5754111892736051,1.7083724535880083,1.0888039774314964,1.2159086948813433,1.5547595856353131,1.1915248652098342,1.2398736533334287,1.395219177770095,1.6090042844851007,1.3938631904524708,1.486227550401963,1.7578661179327497,0.02537380736274174,1.048175009780298,1.2860048112438442,0.09914653262627193,1.2362487648948908,1.6715906696525824,0.11976257492872645,1.4383496274572107,1.2683249832740848,1.356117256642251,0.10491212599425337,0.07409855804634442,1.2124910475100765,1.4137299835559056,1.893156663530629,1.1697258644644268,0.12840440033685796,1.1923068923374425,1.675788580345024,1.2825337853353134,1.6981420803977887,0.12754954514192196,1.2049047206391894,0.09880246481998717,1.301454946248053,1.461671630714973,1.2182219739661182,1.0842447637187043,1.2962465358232378,1.944978530169443,1.4327125968167929,1.317776567229451,0.0629234719680422,0.05795856782504741,1.3164119941074837,1.9446755189528646,1.4177208055912032,1.648122540032874,1.5643994862714494,1.4847624725371098,1.5295985066857993,0.09032492275261887,0.13315751027622172,1.461556435940618,1.0590712665319684,1.1576780456572648,1.35986874751299,0.0776325337261056,0.010340033737694033,0.06525344589551008,1.1532947817499086,1.299252225409985,0.2150595359055345,0.15196245457449922,1.387990365075244,1.2617230947432865,0.09970540386080363,0.0748819788220192,1.2841798122521608,1.500611292841041,0.1891897762421876,1.1827813351737275,1.414192366769449,0.09985443143024486,1.57458010824938,1.5154043696412633,1.1971886242707641,1.616239629743978,0.1823682924946207,0.10600713830738077,0.18717759321679706,1.3362055081496795,0.1004812693736608,0.00372141935151947,1.209425962341458,1.2212971765837253,1.3825391861633074,1.377038030203174,0.12904031477486058,0.3194725280972991,1.7220778281324851,1.399372783266541,1.316208440775016,1.4977078662674352,1.3429707160564432,1.3310079130338277,1.4317279070477604,0.15220688445450892,0.014941760878214708,0.09781271425617194,0.1837888212195113,1.0775289782520425,0.06186206598132686,0.1522656115220828,0.12067167087201275,1.4126964908528183,1.571789401016683,0.16684496830509338,1.1696138389434214,0.05555014436700734,1.5985277405292184,0.20168978751295216,1.3040459999460472,1.2394831668641082,1.2948401497217619,0.1113100711935238,0.104388438412774
chr1:12019241:12019242:NM_021933:MIIP,1.5611396876201944,1.5025005040284385,1.2488414554012417,1.316649628339041,1.1967746928146599,1.337902919788645,1.3679561854170414,1.356128521227951,1.2997166395665365,1.284520965190658,1.3066285933162844,1.1967753483971957,1.2780689377339074,1.3122885139743194,1.3349549896416593,1.2115619358224183,1.4906109519283022,1.3022879149334958,1.1941641232813627,1.4094291420467793,1.1935532370350388,1.3106526092263737,1.1683717639232198,1.190070702027249,1.8993293865065366,1.7595490576667452,1.3211493398191845,1.344463616508183,2.125838153003464,1.4876497534882194,1.3295723018196022,0.09453223078275796,1.196208375153331,1.4034480036943158,1.2115160939226535,1.2608516812279555,1.1711308289199118,1.4083002334956105,1.2888125834979853,1.3987468600213677,0.20964686196685273,1.3687073505280531,1.2724588324041801,1.1855563185110634,1.2430186622849582,1.8499920163106784,0.0554256522706872,1.313036555629751,1.2613250341910685,1.3903890109001564,1.2180989878503956,1.8047809416615004,1.8418967370315782,1.2610355786275658,1.3114008584588241,1.231620054970811,1.2975981597226722,1.7796793092123566,0.1643007688212807,1.9347993365679492,1.2746853381785657,1.2736371616818731,1.2998230877993402,1.2708673388986496,1.3694378420870006,1.2857345399549627,1.263916660034212,1.258828886278346,1.2377315732921292,1.3523034323470344,1.310620351998406,1.2665909580790817,1.192496977575931,1.2592831412168888,1.312426816424522,1.7904141347845315,1.3704630355757383,1.377583009086408,1.2722767731274947,1.3167898256108277,1.2397243165749308,1.2413184738120004,1.8091851228245188,1.432537505607048,1.4131327258615622,1.792333004042856,1.1979033845458742,1.2418479732336725,1.315897865631771,1.309414969888272,1.8759978888416564,1.2827621794055046,1.2290040111000802,1.328508907454279,0.015011257670520226,1.3993875956679733,1.2739454412289601,1.2791446332007756,1.3938614949306412,1.257081179119368,1.2333114596893657,1.889326573705507,1.2537079315565272,1.974387685511227,1.3440402046124162,1.184141234107913,1.3541183534050147,1.1954504406526256,1.256461089712407,1.34008806367779,1.8414102599278463,1.2843129108955937,1.3468977918706697,0.033554140154450865,1.1598825068586858,1.294196445028588,1.1922852998473954,1.226509788195995,1.2639605819922666,1.8722276776124607,0.03442705094448292,1.880145059159899,1.2229620927393199,1.3160265782040887,1.3020701315931111,1.2007083424832656,1.2997136827511935,0.1019611572703806,1.2573988161020813,1.3794610365365005,1.2340839481441621,1.2284236116218223,1.3331138213297817,1.2205220876638398,1.2909733193116686,1.250775146410564,1.2014241995790416,0.09255892208947415,0.20118723309736403,1.2793522010707767,0.05801030924981589,1.3202662186660705,1.9763100665157909,1.4231123061506792,1.444695206930595,1.5945945802176849,1.8859770344610225,1.2537102898911452,1.327046210387467,1.2114471235939428,1.2909898303461391,1.2513957662098802,0.04505161374143887,1.259091205806603,1.2295015410286199,1.3036861770534924,1.2907040831689558,0.039903655189603905,1.2797478647216265,1.328383074114484,1.2031226597075189,1.250537826381488,1.2353009752858115,1.3390067728524626,1.238150717736439,1.4157582487819917,1.1627695570777967,1.3250247084464817,1.3948899671688098,-0.0017476035351701204,1.2683056657215683,1.262093397880877,1.2272515284197374,1.2668869776102616,0.06326174106368722,0.06184656694987724,1.5185449867456493,1.2239329756658461,1.3394956722371147,1.2403548288512023,1.329238519661933,1.2930319958789733,1.3073100642638418,1.28107047285207,1.2049100811267248,1.2364072293806287,1.7748398079469916,1.3110243316875454,1.4837488582782736,1.288690301081618,0.058586449742328184,1.2758685948111224,1.2841086166672666,0.07005112248996026,0.03851309117147553,0.09729690826189054,1.3230228278348282,1.1671619146841905,1.2480766404181676,0.017648195392172987,2.141339325580361,0.0532101074764675,1.4717743393814375,1.450768596614726,1.2322843249930093,1.8254283765510537,0.041101841615461106,0.06934131166710986,1.1485717912731328,1.3511420290777365,0.03169696658078845,1.2180440879375225,0.0678913282704886,1.4192911592732798,1.2104021968478653,1.3065233215550893,1.2183611988413932,1.4033557035882533,1.283397006782571,0.060681930288480464,1.9198771895208397,1.7418553515704878,1.5015846492870302,1.2075553910892298,1.2612746636821035,0.061192545357844574,0.05109835396484734,2.1069468009205123,1.3337829580302722,1.2920349045636097,0.06776447232277384,1.2199122924330177,1.2930236821470855,1.2307680819772164,0.05140274881909763,1.5176078475497359,0.24724844833610166,1.2112090021146324,1.2397095606574877,1.4729998660397245,1.3377561235858122,1.125366100780447,1.8649476873685216,-0.001650881834056192,1.2986579498070983,1.29001620400886,0.039536646001005454,1.2256586143628376,1.7795100202044325,0.05338957161399741,0.04109595906894459,1.321126427039966,1.2569780946703089,1.3126680240280477,1.30786099575243,1.8851119446185516,0.041077319254475594,1.2699314279617337,0.07617721432202965,0.03820537864468981,1.3389401589391117,0.12044208257997113,1.3531161390426043,1.1434676371837085,1.2994677696695982,0.017620355742389737,1.1340618752939262,0.02737149073696626,1.9004102990081442,1.1544570629442104,1.2542720862873715,0.042324074758348054,0.0754620669612182,0.06572476884009873,0.030515074911583746,1.2380893790079355,0.05004406270245579,0.0045180710565199955,0.01382104680944754,0.07882492956687939,0.02457533452831172,0.030945095531849078,0.05046848943799517,1.1481531279609014,0.07545498806336824,1.2804208003321302,0.13005599969382522,1.237214897668341,1.246826855861847,0.07123406302142093,1.147206215084909,1.1323257833884335,1.1863657426113479,1.3509180227934066,1.2586422286759873,1.3130037433987332,0.06757711162104693,1.3260049505742353,0.09578746263008389,1.3357396454659407
