,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
76856|ZMYND8,1.758726239829881e-07,Homo sapiens,ZMYND8,cr,HEK293,None,Kidney,1,ZMYND8
8795|RBBP5,1.7641641745060738e-07,Homo sapiens,RBBP5,cr,K562,Erythroblast,Bone Marrow,1,RBBP5
52092|TP53,2.1745665111592198e-07,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1,TP53
35878|BRD2,2.5646691958932536e-07,Homo sapiens,BRD2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,BRD2
38585|TAF3,2.8526779558401535e-07,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
74838|JMJD6,3.04019205863077e-07,Homo sapiens,JMJD6,cr,None,3565 cells,None,1,JMJD6
64865|ZFX,3.503892186348508e-07,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZFX
65057|TGIF2,3.800344127211703e-07,Homo sapiens,TGIF2,tf,HepG2,Epithelium,Liver,1,TGIF2
45961|UBTF,4.827453402482236e-07,Homo sapiens,UBTF,tf,K562,Erythroblast,Bone Marrow,1,UBTF
74432|TFAP4,7.068267415760111e-07,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1,TFAP4
70816|SP1,7.278636301632996e-07,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1,SP1
45895|CCNT2,9.219159619639112e-07,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
71322|RAD21,1.0717378508183398e-06,Homo sapiens,RAD21,not sure,HCT-116,Colon cancer cell,Colon,1,RAD21
35309|FLI1,1.1223616056640272e-06,Homo sapiens,FLI1,tf,SKNO-1,Myeloblast,Bone Marrow,1,FLI1
46221|TAF1,1.185462082993687e-06,Homo sapiens,TAF1,tf,HeLa-S3,Epithelium,Cervix,1,TAF1
55465|NELFA,1.1922989733050242e-06,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1,NELFA
67712|FOXA1,1.2773516859187625e-06,Homo sapiens,FOXA1,tf,LNCaP,Epithelium,Prostate,1,FOXA1
43572|RNF2,1.3107238417727202e-06,Homo sapiens,RNF2,predicted transcription factor,None,Fibroblast,Foreskin,1,RNF2
46117|ETS1,1.3182527032255702e-06,Homo sapiens,ETS1,tf,GM12878,B Lymphocyte,Blood,1,ETS1
37607|CBFB,1.3918776630946597e-06,Homo sapiens,CBFB,predicted transcription factor,ME-1,Leukemia Cell,None,1,CBFB
42638|CREBBP,1.5733525868565115e-06,Homo sapiens,CREBBP,cr,HEK293,Epithelium,Embryonic Kidney,1,CREBBP
43110|MED1,1.7180400997161015e-06,Homo sapiens,MED1,predicted transcription factor,CUTLL1,T Lymphocyte,Blood,1,MED1
58842|XRN2,1.7278003358308369e-06,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
46195|TAF7,1.777404408834452e-06,Homo sapiens,TAF7,predicted transcription factor,H1,Embryonic Stem Cell,Embryo,1,TAF7
64039|HBP1,1.802715670244237e-06,Homo sapiens,HBP1,tf,HepG2,Epithelium,Liver,1,HBP1
68635|KMT2D,2.0931561290897157e-06,Homo sapiens,KMT2D,cr,None,patient derived xenograft cells,None,1,KMT2D
46160|PAX5,2.1770636920917628e-06,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1,PAX5
50163|TBP,2.4146179499144618e-06,Homo sapiens,TBP,tf,K562,Erythroblast,Bone Marrow,1,TBP
33679|GATA3,2.603431173300127e-06,Homo sapiens,GATA3,tf,None,Th1,None,1,GATA3
53323|INTS3,2.7599775479103303e-06,Homo sapiens,INTS3,predicted transcription factor,HeLa,Epithelium,Cervix,1,INTS3
45776|E2F6,2.8063350707291832e-06,Homo sapiens,E2F6,tf,HeLa-S3,Epithelium,Cervix,1,E2F6
45920|HMGN3,3.748876288153582e-06,Homo sapiens,HMGN3,tf,K562,Erythroblast,Bone Marrow,1,HMGN3
56353|CDK8,4.080651693828906e-06,Homo sapiens,CDK8,tf,MOLM-14,Myeloid Cell,None,1,CDK8
47577|SMAD3,4.182114704259403e-06,Homo sapiens,SMAD3,tf,NCI-H441,Epithelium,Lung,1,SMAD3
41788|EZH2,4.216468311601354e-06,Homo sapiens,EZH2,cr,None,iPSC,None,1,EZH2
36356|POLR2B,5.071502016545045e-06,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1,POLR2B
50878|SPI1,6.289705434342603e-06,Homo sapiens,SPI1,predicted transcription factor,None,None,None,1,SPI1
36845|AR,6.30656971199373e-06,Homo sapiens,AR,tf,MDA-MB-453,Epithelium,Mammary Gland,1,AR
73697|PAF1,7.284130839308264e-06,Homo sapiens,PAF1,not sure,SEM,B Lymphocyte,None,1,PAF1
9317|SMC1A,7.3229775093545685e-06,Homo sapiens,SMC1A,predicted chromatin regulator,BCBL1,B cell lymphoma,None,1,SMC1A
72359|ERG,8.121159054834688e-06,Homo sapiens,ERG,other,Kasumi-1,Acute myeloid leukemia,None,1,ERG
45749|MAX,1.1246924435230033e-05,Homo sapiens,MAX,tf,HeLa-S3,Epithelium,Cervix,1,MAX
5458|CEBPB,1.139436453882226e-05,Homo sapiens,CEBPB,tf,LS180,Epithelium,Colon,1,CEBPB
46257|REST,1.1513639147110867e-05,Homo sapiens,REST,tf,HepG2,Epithelium,Liver,1,REST
48994|AFF4,1.449604573959344e-05,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1,AFF4
47266|KDM5B,1.4570841338079306e-05,Homo sapiens,KDM5B,cr,MCF-7,Epithelium,Breast,1,KDM5B
36841|TCF7L2,1.4759438553258115e-05,Homo sapiens,TCF7L2,tf,MDA-MB-453,Epithelium,Mammary Gland,1,TCF7L2
34396|MECP2,1.4988818311566494e-05,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
46132|EGR1,1.682038628217155e-05,Homo sapiens,EGR1,tf,GM12878,B Lymphocyte,Blood,1,EGR1
51863|HSF1,1.7476784695277696e-05,Homo sapiens,HSF1,tf,451Lu,Melanoma Cell,None,1,HSF1
65123|ZFP64,1.9545441023678196e-05,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1,ZFP64
65114|ZNF121,1.9744610027989887e-05,Homo sapiens,ZNF121,,HEK293,Epithelium,Embryonic Kidney,1,ZNF121
72356|TAL1,2.1625895472341603e-05,Homo sapiens,TAL1,tf,Kasumi-1,Acute myeloid leukemia,None,1,TAL1
34568|RUNX1,2.2010922982658267e-05,Homo sapiens,RUNX1,tf,SEM,Pre-B Lymphocyte,None,1,RUNX1
46120|TCF12,2.3975364588933405e-05,Homo sapiens,TCF12,tf,GM12878,B Lymphocyte,Blood,1,TCF12
68051|NFKB1,2.4035585519375395e-05,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB1
53076|RBP2,2.458406503081632e-05,Homo sapiens,RBP2,other,U937,None,Pleura,1,RBP2
38591|E2F7,2.696607279843483e-05,Homo sapiens,E2F7,tf,IMR90,Fibroblast,Lung,1,E2F7
394|RBPJ,2.806246282550655e-05,Homo sapiens,RBPJ,tf,CUTLL1,T Lymphocyte,Blood,1,RBPJ
36230|TTF2,2.8132370778461866e-05,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
48825|MBD2,3.0232954872495063e-05,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1,MBD2
39777|REPIN1,3.0232954872495063e-05,Homo sapiens,REPIN1,predicted transcription factor,Kasumi-1,Myeloblast,Blood,1,REPIN1
38758|JUND,3.6020145717554834e-05,Homo sapiens,JUND,tf,LoVo,None,Colon,1,JUND
72878|MYF5,3.737008870481706e-05,Homo sapiens,MYF5,tf,Rh18,rhabdomyosarcoma,None,1,MYF5
76469|PHF2,4.051026013845649e-05,Homo sapiens,PHF2,tf,None,Mesenchymal Cell,None,1,PHF2
73701|KDM2B,4.1814479219147746e-05,Homo sapiens,KDM2B,cr,SEM,B Lymphocyte,None,1,KDM2B
50397|MYB,4.6080824104542e-05,Homo sapiens,MYB,tf,Jurkat,T Lymphocyte,Blood,1,MYB
53300|RARA,4.954693957219148e-05,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1,RARA
35832|CTCF,5.014803152529845e-05,Homo sapiens,CTCF,tf,GM19240,Lymphoblastoid,Blood,1,CTCF
53324|NELFE,5.946187797218824e-05,Homo sapiens,NELFE,not sure,HeLa,Epithelium,Cervix,1,NELFE
53325|SUPT5H,6.003238167747933e-05,Homo sapiens,SUPT5H,tf,HeLa,Epithelium,Cervix,1,SUPT5H
49949|KLF9,6.650013832535981e-05,Homo sapiens,KLF9,tf,GBM1A,Glioblastoma Stem Cell,None,1,KLF9
56961|GTF2B,6.681639321118611e-05,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1,GTF2B
45662|RELA,7.292896098262368e-05,Homo sapiens,RELA,tf,GM12891,Lymphoblastoid,Blood,1,RELA
74907|POLR3D,8.107304486288638e-05,Homo sapiens,POLR3D,tf,THP-1,Macrophage,None,1,POLR3D
46134|FOXM1,8.164534371760918e-05,Homo sapiens,FOXM1,tf,GM12878,B Lymphocyte,Blood,1,FOXM1
4592|STAT5B,8.75812163762617e-05,Homo sapiens,STAT5B,tf,None,Lymphocyte,Blood,0,STAT5B
5570|POLR2M,8.799103566191841e-05,Homo sapiens,POLR2M,tf,HeLa,Epithelium,Cervix,1,POLR2M
64917|CBX1,0.0001059434983551915,Homo sapiens,CBX1,cr,K562,Erythroblast,Bone Marrow,1,CBX1
49493|CDK7,0.00011119667264096158,Homo sapiens,CDK7,predicted transcription factor,Jurkat,T Lymphocyte,Blood,1,CDK7
48755|CBX8,0.000111966787783053,Homo sapiens,CBX8,cr,PC-3,Epithelium,Prostate,1,CBX8
9508|TFAP2C,0.00011326144911336577,Homo sapiens,TFAP2C,predicted transcription factor,BT-474,Epithelium,Mammary Gland,1,TFAP2C
46115|POU2F2,0.00011615932795571128,Homo sapiens,POU2F2,tf,GM12878,B Lymphocyte,Blood,1,POU2F2
76859|IRAK1,0.00011776917272038464,Homo sapiens,IRAK1,other,HEK293,Epithelium,Embryonic Kidney,1,IRAK1
64302|E2F5,0.0001238528164156947,Homo sapiens,E2F5,,K562,Erythroblast,Bone Marrow,1,E2F5
41831|ZBTB17,0.00013052737263577368,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1,ZBTB17
45769|NFYA,0.00013353329212698346,Homo sapiens,NFYA,tf,HeLa-S3,Epithelium,Cervix,1,NFYA
65084|SP2,0.0001435940665701199,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
45758|NFYB,0.00014457281470544258,Homo sapiens,NFYB,tf,HeLa-S3,Epithelium,Cervix,1,NFYB
40164|RUNX1T1,0.00014522878177389214,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1T1
62632|ZNF76,0.00014989921259770013,Homo sapiens,ZNF76,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,ZNF76
46301|PML,0.000151943574929918,Homo sapiens,PML,tf,K562,Erythroblast,Bone Marrow,1,PML
76965|CNOT3,0.00017002409578703546,Homo sapiens,CNOT3,tf,None,None,Snap-frozen tissue,1,CNOT3
7527|HEY1,0.00017155427672210395,Homo sapiens,HEY1,tf,K562,Erythroblast,Bone Marrow,1,HEY1
45774|MXI1,0.00017940032026753368,Homo sapiens,MXI1,tf,HeLa-S3,Epithelium,Cervix,1,MXI1
43098|GABPA,0.0001943751142737811,Homo sapiens,GABPA,tf,CUTLL1,T Lymphocyte,Blood,0,GABPA
63410|CBX5,0.00019741929339826968,Homo sapiens,CBX5,cr,GM12878,B Lymphocyte,Blood,1,CBX5
45753|TFAP2A,0.00020682123497286852,Homo sapiens,TFAP2A,predicted transcription factor,HeLa-S3,Epithelium,Cervix,1,TFAP2A
44562|EMX1,0.00021331976970468967,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1,EMX1
1219|GATAD1,0.00022391811966863886,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
41573|ING5,0.00022739207167318432,Homo sapiens,ING5,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING5
46131|RUNX3,0.00024552892839889087,Homo sapiens,RUNX3,tf,GM12878,B Lymphocyte,Blood,1,RUNX3
65120|ZBTB26,0.0002610002549796994,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB26
49021|CPSF3L,0.00028039945879401534,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1,CPSF3L
44597|BRD3,0.00029919237368463786,Homo sapiens,BRD3,predicted chromatin regulator,VCaP,Epithelium,Prostate,1,BRD3
45793|SREBF1,0.00029919237368463786,Homo sapiens,SREBF1,tf,HepG2,Epithelium,Liver,1,SREBF1
58807|MAF,0.0003024362394454034,Homo sapiens,MAF,tf,None,Th1,None,1,MAF
74682|FOXO3,0.00030571281256649865,Homo sapiens,FOXO3,tf,HepG2,Epithelium,Liver,1,FOXO3
64781|JUNB,0.00030703266732007387,Homo sapiens,JUNB,tf,GM12878,B Lymphocyte,Blood,1,JUNB
46163|YY1,0.0003083578228610628,Homo sapiens,YY1,tf,GM12892,Lymphoblastoid,Blood,1,YY1
62965|EED,0.00031303789258723503,Homo sapiens,EED,cr,GM12878,B Lymphocyte,Blood,1,EED
33437|SMARCA4,0.000319838432112168,Homo sapiens,SMARCA4,cr,None,None,Blood,1,SMARCA4
63295|ZNF335,0.00032328999907299625,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
45761|MAZ,0.00032537753498431364,Homo sapiens,MAZ,tf,HeLa-S3,Epithelium,Cervix,1,MAZ
69201|TRIM24,0.00033816830305543987,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,1,TRIM24
63814|L3MBTL2,0.00034326753854565937,Homo sapiens,L3MBTL2,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,L3MBTL2
52682|FOXA2,0.00034992873184835167,Homo sapiens,FOXA2,tf,CyT49,Embryonic Stem Cell,Embryo,1,FOXA2
36765|NOTCH1,0.0003620683126015238,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,HPB-ALL,T Lymphocyte,Blood,1,NOTCH1
36226|DCP1A,0.00038589091226944646,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1,DCP1A
55543|RAG2,0.0003883515457685306,Homo sapiens,RAG2,cr,None,Thymocyte,None,1,RAG2
57092|HEXIM1,0.0003883515457685306,Homo sapiens,HEXIM1,other,HCT-116,None,Colon,1,HEXIM1
64107|KDM4B,0.0003958211133579775,Homo sapiens,KDM4B,cr,K562,Erythroblast,Bone Marrow,1,KDM4B
74681|SMAD4,0.0004077059108914864,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1,SMAD4
55338|SUMO2,0.00040856736948406783,Homo sapiens,SUMO2,other,K562,Erythroblast,Bone Marrow,1,SUMO2
64144|NFRKB,0.0004762155839975744,Homo sapiens,NFRKB,,K562,Erythroblast,Bone Marrow,1,NFRKB
38785|NIPBL,0.0004933924164122478,Homo sapiens,NIPBL,not sure,LoVo,None,Colon,1,NIPBL
42352|STAG1,0.0005305771643956365,Homo sapiens,STAG1,not sure,GM12892,Lymphoblastoid,Blood,1,STAG1
55895|T,0.0005461641415008027,Homo sapiens,T,tf,None,Fibroblast,None,1,T
68456|USF1,0.000549558833926778,Homo sapiens,USF1,tf,None,Erythroid Cell,None,1,USF1
72407|PARP1,0.0005738734872921032,Homo sapiens,PARP1,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,PARP1
45790|HNF4A,0.0005894197645986762,Homo sapiens,HNF4A,tf,HepG2,Epithelium,Liver,1,HNF4A
46127|ELF1,0.0006423450701588478,Homo sapiens,ELF1,tf,GM12878,B Lymphocyte,Blood,1,ELF1
74360|NEUROD1,0.0006449715281180938,Homo sapiens,NEUROD1,tf,D283 Med,None,None,1,NEUROD1
58172|HIF1A,0.000647607895409753,Homo sapiens,HIF1A,predicted chromatin regulator,HeLa,Epithelium,Cervix,0,HIF1A
65197|KLF15,0.0006731541085580186,Homo sapiens,KLF15,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF15
8412|GATA2,0.0006814124734885312,Homo sapiens,GATA2,tf,None,Haematopoietic Progenitor Cell,Blood,1,GATA2
46139|ZEB1,0.0006814124734885312,Homo sapiens,ZEB1,tf,GM12878,B Lymphocyte,Blood,1,ZEB1
74351|OTX2,0.0006925690230918032,Homo sapiens,OTX2,tf,D-341,None,None,1,OTX2
73297|LARP7,0.000693975374498467,Homo sapiens,LARP7,predicted transcription factor,HeLa,Epithelium,Cervix,1,LARP7
74052|NKX2-1,0.0007038938118167816,Homo sapiens,NKX2-1,tf,A549,Epithelium,Lung,1,NKX2-1
8564|TBL1X,0.0007038938118167816,Homo sapiens,TBL1X,cr,HEK293T,Epithelium,Embryonic Kidney,1,TBL1X
38865|E2F2,0.0007081844472911193,Homo sapiens,E2F2,tf,LoVo,None,Colon,1,E2F2
37623|MYH11,0.0007314778661853856,Homo sapiens,MYH11,not sure,ME-1,Leukemia Cell,None,1,MYH11
63902|ZXDB,0.0007329568924885817,Homo sapiens,ZXDB,,HEK293,Epithelium,Embryonic Kidney,1,ZXDB
68222|NR3C1,0.0007912445610420537,Homo sapiens,NR3C1,tf,BEAS-2B,Epithelium,Lung,1,NR3C1
46241|MYBL2,0.0008024363606725072,Homo sapiens,MYBL2,tf,HepG2,Epithelium,Liver,1,MYBL2
63098|SMAD5,0.0008024363606725072,Homo sapiens,SMAD5,tf,GM12878,B Lymphocyte,Blood,1,SMAD5
43400|XBP1,0.0008154053155351728,Homo sapiens,XBP1,tf,T47D,Epithelium,Mammary Gland,1,XBP1
63653|SP7,0.0008269110968053572,Homo sapiens,SP7,,HEK293,Epithelium,Embryonic Kidney,1,SP7
49036|ERCC6,0.0008657757664050273,Homo sapiens,ERCC6,predicted chromatin regulator,None,Fibroblast,Skin,1,ERCC6
70966|MED12,0.0008814356952003457,Homo sapiens,MED12,predicted transcription factor,None,Progenitor Cells,None,1,MED12
42722|HOXA6,0.0008849508567222637,Homo sapiens,HOXA6,tf,LoVo,None,Colon,1,HOXA6
73984|CD34,0.0008849508567222637,Homo sapiens,CD34,other,None,None,Thymus,1,CD34
45967|STAT2,0.0009135395136163146,Homo sapiens,STAT2,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,STAT2
41793|JARID2,0.0009336838874549774,Homo sapiens,JARID2,cr,None,iPSC,None,1,JARID2
55563|MEF2B,0.0009448429453680337,Homo sapiens,MEF2B,tf,None,B Lymphocyte,None,1,MEF2B
42708|ATF2,0.0009467146540222233,Homo sapiens,ATF2,predicted transcription factor,LoVo,None,Colon,1,ATF2
58940|NRF1,0.0009580166044074339,Homo sapiens,NRF1,tf,HCC1954,Epithelium,Mammary Gland,1,NRF1
68455|USF2,0.0009771288586402835,Homo sapiens,USF2,tf,None,Erythroid Cell,None,0,USF2
53493|SOX9,0.0009829304244921666,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
59344|EBF1,0.0009829304244921666,Homo sapiens,EBF1,tf,MutuI,B Lymphocyte,None,1,EBF1
76995|GLI2,0.0009926700121737446,Homo sapiens,GLI2,tf,THP-1,None,None,1,GLI2
43305|CDK6,0.001016407508998127,Homo sapiens,CDK6,predicted transcription factor,None,None,None,1,CDK6
65186|EGR3,0.0010447589558414687,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1,EGR3
77536|REL,0.0010571301611205807,Homo sapiens,REL,tf,GM12878,Lymphoblastoid,None,1,REL
49669|PROX1,0.001136434806041199,Homo sapiens,PROX1,tf,SW480,None,Colon,1,PROX1
42710|CREB1,0.001158784883714109,Homo sapiens,CREB1,tf,LoVo,None,Colon,1,CREB1
38784|RFX1,0.0012306529604661895,Homo sapiens,RFX1,tf,LoVo,None,Colon,1,RFX1
42176|MITF,0.0013294099789975492,Homo sapiens,MITF,tf,None,Melanocyte,None,0,MITF
63302|NKRF,0.0014940198314025634,Homo sapiens,NKRF,,K562,Erythroblast,Bone Marrow,1,NKRF
72854|TRAF7,0.0015054378578500608,Homo sapiens,TRAF7,other,None,None,meningioma,1,TRAF7
44026|AGO1,0.0015314200158157154,Homo sapiens,AGO1,other,PC-3,Epithelium,Prostate,1,AGO1
33988|TET3,0.001566699050451958,Homo sapiens,TET3,cr,HEK293T,Epithelium,Embryonic Kidney,1,TET3
73970|ZNF202,0.0015696721584072578,Homo sapiens,ZNF202,,293T,None,None,1,ZNF202
46230|CEBPD,0.001584614992930039,Homo sapiens,CEBPD,tf,HepG2,Epithelium,Liver,1,CEBPD
45775|STAT1,0.0016027174864343314,Homo sapiens,STAT1,tf,HeLa-S3,Epithelium,Cervix,1,STAT1
46148|SRF,0.0016333075364013642,Homo sapiens,SRF,tf,GM12878,B Lymphocyte,Blood,1,SRF
48340|SNAI2,0.0018767261449025559,Homo sapiens,SNAI2,tf,None,Keratinocyte,None,1,SNAI2
45878|GTF2F1,0.001890778498492252,Homo sapiens,GTF2F1,tf,K562,Erythroblast,Bone Marrow,1,GTF2F1
65146|ZBTB14,0.0019227465489166965,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB14
76682|ASXL1,0.002021618996696091,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
74663|ZNF18,0.0020404273232564416,Homo sapiens,ZNF18,,K562,Erythroblast,Bone Marrow,1,ZNF18
72426|ORC2,0.002055588176721268,Homo sapiens,ORC2,tf,K562,Erythroblast,Bone Marrow,1,ORC2
63105|ATF1,0.0020746829702424038,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
73965|ZNF263,0.002109459609310908,Homo sapiens,ZNF263,predicted transcription factor,293T,None,None,1,ZNF263
39577|BACH2,0.002249785353752545,Homo sapiens,BACH2,tf,OCI-Ly7,B cell lymphoma,Blood,1,BACH2
45632|BHLHE40,0.002249785353752545,Homo sapiens,BHLHE40,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,BHLHE40
47598|GATA4,0.002342264807132964,Homo sapiens,GATA4,tf,AGS,Epithelium,Stomach,1,GATA4
46004|FOS,0.002376737929118509,Homo sapiens,FOS,tf,MCF-10A,Epithelium,Breast,1,FOS
42727|JUN,0.0024337371668020306,Homo sapiens,JUN,tf,LoVo,None,Colon,1,JUN
45638|CHD2,0.002469425422169311,Homo sapiens,CHD2,cr,GM12878,B Lymphocyte,Blood,1,CHD2
42720|HOXA4,0.0025376191499761353,Homo sapiens,HOXA4,tf,LoVo,None,Colon,1,HOXA4
