,0,TF
542|E2F4,6.145686329900367e-157,E2F4
67455|E2F1,2.4311587315811176e-122,E2F1
1874|RBL2,1.6445334857875276e-102,RBL2
77534|TFDP1,1.7391249138920735e-99,TFDP1
49417|RB1,2.3168615074494597e-81,RB1
8657|HDAC1,3.029193935393635e-66,HDAC1
72913|HDAC2,7.31528337181197e-59,HDAC2
43572|RNF2,6.3022231965869045e-58,RNF2
73719|BRD4,2.3261773486000255e-57,BRD4
93|PHF8,5.15918396574497e-57,PHF8
41572|ING2,8.246423432775832e-56,ING2
43684|KDM4C,6.743858356455743e-55,KDM4C
73696|LEO1,1.8269231164815922e-53,LEO1
45419|SAP30,1.1912072222312528e-51,SAP30
51103|CHD8,1.2630770909212547e-50,CHD8
53346|CDK9,1.9134969525289566e-50,CDK9
56961|GTF2B,9.72368069329713e-50,GTF2B
45639|SIN3A,3.4714471527532316e-49,SIN3A
49877|WDR5,1.5282492100437216e-48,WDR5
39460|FOXM1,2.4377064633585302e-48,FOXM1
46162|TAF1,2.701062742150793e-48,TAF1
74838|JMJD6,6.167274809810826e-48,JMJD6
64039|HBP1,2.4098735021330227e-47,HBP1
73713|AFF1,5.332679771345298e-47,AFF1
65057|TGIF2,7.908827611879108e-47,TGIF2
45776|E2F6,8.024144336738132e-47,E2F6
53324|NELFE,1.5893541462556487e-46,NELFE
38585|TAF3,1.9798053693822282e-46,TAF3
55466|NELFA,2.79865387813804e-45,NELFA
71069|MBD3,5.749128359437482e-45,MBD3
68635|KMT2D,7.090096590701995e-45,KMT2D
69873|AFF4,7.740093799975192e-45,AFF4
70093|TET2,1.3114398367709802e-44,TET2
394|RBPJ,1.661073537021802e-44,RBPJ
36230|TTF2,2.5245000674686775e-44,TTF2
70808|MYC,3.7746998614281927e-44,MYC
70816|SP1,3.9547097757255457e-44,SP1
73716|KMT2A,8.639706754108913e-44,KMT2A
74209|BRD2,1.0013806597528689e-43,BRD2
41574|BRD1,2.6641853212371726e-43,BRD1
36356|POLR2B,2.8825233631240252e-43,POLR2B
56353|CDK8,7.930797963378303e-43,CDK8
58842|XRN2,9.790879997085173e-43,XRN2
8795|RBBP5,1.0654045932442918e-42,RBBP5
49493|CDK7,4.300850963396961e-42,CDK7
53323|INTS3,1.49553374329322e-41,INTS3
72356|TAL1,1.5985690047661644e-41,TAL1
59170|SETD1A,2.9478698750951496e-41,SETD1A
64302|E2F5,2.9833847357416887e-41,E2F5
43104|NOTCH1,5.106646584055733e-41,NOTCH1
53325|SUPT5H,8.654340974581755e-41,SUPT5H
69874|RELA,1.0009170204618664e-40,RELA
48824|MBD2,1.5782679902288735e-40,MBD2
72407|PARP1,1.7019499803894284e-40,PARP1
3273|GATA1,3.03300208009493e-40,GATA1
45793|SREBF1,3.145648776204302e-40,SREBF1
64865|ZFX,6.993478396961077e-40,ZFX
38724|GMEB2,7.2584248281806685e-40,GMEB2
58808|MAF,7.316246428949682e-40,MAF
75282|ZBTB48,7.384271478089634e-40,ZBTB48
69868|MED1,8.992996527189728e-40,MED1
50876|SPI1,2.0031162748811494e-39,SPI1
33679|GATA3,2.175125567983089e-39,GATA3
8482|KAT7,2.279001475511876e-39,KAT7
58805|MYB,2.3316640541212463e-39,MYB
45797|MAX,3.70859230240363e-39,MAX
34396|MECP2,4.1025444255863e-39,MECP2
64688|H2AFZ,4.60809323317968e-39,H2AFZ
45390|KDM5B,6.512103295939633e-39,KDM5B
46136|GABPA,7.584087276172648e-39,GABPA
45774|MXI1,9.610308946389363e-39,MXI1
36841|TCF7L2,1.035985194232781e-38,TCF7L2
46160|PAX5,1.8090294799547913e-38,PAX5
45920|HMGN3,2.7441054095630154e-38,HMGN3
45779|SMARCB1,3.8610550673117424e-38,SMARCB1
46132|EGR1,5.379417587921109e-38,EGR1
48755|CBX8,7.996224593462026e-38,CBX8
53076|RBP2,1.0206671020749498e-37,RBP2
45791|TBP,1.6182434266700132e-37,TBP
46117|ETS1,4.246241379496886e-37,ETS1
43305|CDK6,5.83365041713911e-37,CDK6
45802|CHD2,7.915098176520362e-37,CHD2
9320|NIPBL,1.3424389423242738e-36,NIPBL
48576|KDM6B,1.4198137099992912e-36,KDM6B
36226|DCP1A,3.57858253709739e-36,DCP1A
51750|FOXP1,1.0267335973889545e-35,FOXP1
45895|CCNT2,1.1159914544422122e-35,CCNT2
46195|TAF7,2.3143729433879263e-35,TAF7
37621|CBFB,2.626949485148649e-35,CBFB
42715|GLI2,2.8855258846286565e-35,GLI2
67715|CREB1,3.46549865622381e-35,CREB1
42637|CREBBP,5.198704767799992e-35,CREBBP
46286|REST,6.267589885096824e-35,REST
52092|TP53,9.976750933099794e-35,TP53
41831|ZBTB17,1.4887146992695108e-34,ZBTB17
55344|SUMO2,2.443742930968473e-34,SUMO2
1219|GATAD1,2.5366584270381396e-34,GATAD1
73984|CD34,4.509637353205339e-34,CD34
74682|FOXO3,4.987419180909099e-34,FOXO3
37057|FLI1,9.04940504714197e-34,FLI1
43400|XBP1,1.1129662529203628e-33,XBP1
38784|RFX1,1.2748142639370973e-33,RFX1
46301|PML,1.6163677618630804e-33,PML
42722|HOXA6,1.6716751771982242e-33,HOXA6
64917|CBX1,1.884674470896847e-33,CBX1
68456|USF1,3.44157101249646e-33,USF1
73701|KDM2B,4.38427833030864e-33,KDM2B
49481|RPE,4.766206218628526e-33,RPE
74432|TFAP4,5.074200604958102e-33,TFAP4
7527|HEY1,6.407881733387403e-33,HEY1
42712|E2F3,7.693405019327459e-33,E2F3
45961|UBTF,1.2838588167092316e-32,UBTF
38865|E2F2,2.1039642824513618e-32,E2F2
42774|NFYC,2.181009183933581e-32,NFYC
70731|FOXK1,2.4602474706411798e-32,FOXK1
36845|AR,2.651990074202074e-32,AR
35517|BCL6,3.0564222020708605e-32,BCL6
42212|STAT3,3.333278248525912e-32,STAT3
42720|HOXA4,3.3686187078949905e-32,HOXA4
45767|HCFC1,6.345055266238718e-32,HCFC1
70759|OGT,7.956467872417865e-32,OGT
46115|POU2F2,9.97453144607132e-32,POU2F2
68455|USF2,1.1399550496376013e-31,USF2
70804|TCF7L1,1.3188653403091198e-31,TCF7L1
74346|NEUROD1,1.508379547351555e-31,NEUROD1
5570|POLR2M,1.7821900240320826e-31,POLR2M
51863|HSF1,1.9377520290160391e-31,HSF1
46306|THAP1,2.5052633395899495e-31,THAP1
38658|SOX2,3.2794397692331372e-31,SOX2
50372|SUZ12,3.6990947546839815e-31,SUZ12
76682|ASXL1,3.860543778561984e-31,ASXL1
47416|ERG,5.64162105978958e-31,ERG
74681|SMAD4,5.984773928643094e-31,SMAD4
2095|NFYB,7.5745209060686045e-31,NFYB
42176|MITF,9.820368163226281e-31,MITF
42775|NPAT,1.0394385809518612e-30,NPAT
50107|CHRM2,1.1595361046599223e-30,CHRM2
38591|E2F7,1.3062529922036697e-30,E2F7
63097|SMAD5,1.3101302283189955e-30,SMAD5
46241|MYBL2,1.6446348694005545e-30,MYBL2
8807|CHD1,1.8958199730287048e-30,CHD1
63410|CBX5,2.023037252156588e-30,CBX5
76856|ZMYND8,2.6221620882645945e-30,ZMYND8
45769|NFYA,2.9739360183701807e-30,NFYA
46295|ZBTB7A,3.19483283913256e-30,ZBTB7A
46120|TCF12,3.598735070661911e-30,TCF12
56054|ATF1,3.922254712982597e-30,ATF1
42727|JUN,4.433702412824188e-30,JUN
42708|ATF2,5.2640485146421746e-30,ATF2
72878|MYF5,6.335637281520506e-30,MYF5
53300|RARA,9.737365669720132e-30,RARA
45761|MAZ,1.1186697327775041e-29,MAZ
74664|NRF1,1.237498812536083e-29,NRF1
76469|PHF2,1.3322058746552705e-29,PHF2
47601|KLF5,2.216949813174132e-29,KLF5
62632|ZNF76,2.6094670487083276e-29,ZNF76
64559|SP2,2.7225318032594226e-29,SP2
40164|RUNX1T1,3.9173600568417845e-29,RUNX1T1
68051|NFKB1,4.7233098537510816e-29,NFKB1
76520|BPTF,4.971602834189033e-29,BPTF
37578|ELF1,5.0345012066684527e-29,ELF1
38758|JUND,6.172624799781032e-29,JUND
63002|BCL3,6.422816685579163e-29,BCL3
45949|IRF1,8.637023222836129e-29,IRF1
46153|YY1,1.0898941455421057e-28,YY1
8532|VEZF1,1.2072382189629034e-28,VEZF1
64144|NFRKB,1.6122524133302445e-28,NFRKB
44026|AGO1,1.7077454404870577e-28,AGO1
63814|L3MBTL2,2.95822897076161e-28,L3MBTL2
53493|SOX9,3.0231596014474216e-28,SOX9
46230|CEBPD,3.4635532816809927e-28,CEBPD
65120|ZBTB26,3.662114661661366e-28,ZBTB26
8816|KDM4A,5.105962632633075e-28,KDM4A
55665|PAF1,7.060593257856353e-28,PAF1
43099|RUNX1,7.365727500459928e-28,RUNX1
52153|FAIRE,8.342304213096154e-28,FAIRE
45878|GTF2F1,1.0326555953613561e-27,GTF2F1
69884|T,1.034375128875079e-27,T
74349|OTX2,1.1151942185578464e-27,OTX2
63902|ZXDB,1.4524284457560245e-27,ZXDB
49949|KLF9,1.5410793665731704e-27,KLF9
9317|SMC1A,1.8907920316237804e-27,SMC1A
5194|HMGN1,2.1184034982185563e-27,HMGN1
46340|FOXP2,2.3880705316850664e-27,FOXP2
44028|BRCA1,2.706864186877564e-27,BRCA1
46148|SRF,2.8655196334290616e-27,SRF
55543|RAG2,3.2539988444820826e-27,RAG2
64107|KDM4B,3.395758172257996e-27,KDM4B
69220|SLC22A2,3.527638307347527e-27,SLC22A2
64797|CREM,9.508226038210267e-27,CREM
33988|TET3,9.882474251048643e-27,TET3
38496|RBL1,1.007747764203948e-26,RBL1
72854|TRAF7,1.0546590839250887e-26,TRAF7
46052|NR3C1,1.7708561487619354e-26,NR3C1
52555|SMARCA4,1.7714774257659658e-26,SMARCA4
50414|KLF11,1.8172545627243062e-26,KLF11
69201|TRIM24,2.2386286413848532e-26,TRIM24
63653|SP7,3.4147798194283954e-26,SP7
42883|ZNF143,3.4560936551365525e-26,ZNF143
63302|NKRF,6.57725558398965e-26,NKRF
8412|GATA2,6.828516338873023e-26,GATA2
46139|ZEB1,7.025110523087551e-26,ZEB1
53630|STAT5B,1.2855445764732197e-25,STAT5B
41788|EZH2,1.7605833734455931e-25,EZH2
76496|BRPF3,2.9151102020210826e-25,BRPF3
71322|RAD21,5.226364676314423e-25,RAD21
67712|FOXA1,5.393405978710008e-25,FOXA1
38653|MED12,6.483654419943332e-25,MED12
49021|CPSF3L,6.626394002735162e-25,CPSF3L
75942|KDM1A,6.774659765408564e-25,KDM1A
47576|SMAD3,8.83901365936155e-25,SMAD3
63525|ZFP2,1.081110346778753e-24,ZFP2
38719|DLX1,1.720808381952133e-24,DLX1
76529|MBTD1,1.991158324626177e-24,MBTD1
45632|BHLHE40,2.0046274490740246e-24,BHLHE40
72426|ORC2,2.0284069836840145e-24,ORC2
38742|NFATC1,2.4317925003605006e-24,NFATC1
33934|CTCF,3.1920176042099654e-24,CTCF
62840|SP3,4.114998897157783e-24,SP3
43050|BRD3,6.0647871765369425e-24,BRD3
38824|MNT,1.0783093551346146e-23,MNT
64092|KLF8,1.477769698281934e-23,KLF8
46131|RUNX3,1.6914465606866387e-23,RUNX3
2110|PRAME,1.8226072867067356e-23,PRAME
63295|ZNF335,3.5033699849003737e-23,ZNF335
65123|ZFP64,5.487861458916179e-23,ZFP64
38712|ETS2,5.604576147372041e-23,ETS2
65156|ZSCAN22,6.397818875019781e-23,ZSCAN22
64760|POLR2AphosphoS5,7.31374601500918e-23,POLR2AphosphoS5
76965|CNOT3,8.676481988353543e-23,CNOT3
8564|TBL1X,1.10085312731526e-22,TBL1X
1362|STAT1,1.3597228566624563e-22,STAT1
39978|TFAP2C,1.550996230190784e-22,TFAP2C
50381|NFE2,1.5885919908592787e-22,NFE2
566|VDR,2.6185165440313325e-22,VDR
63975|GATA4,2.791083507253891e-22,GATA4
46121|PBX3,2.8903691118527913e-22,PBX3
65197|KLF15,3.159445932145029e-22,KLF15
74673|RUVBL1,6.513257804975426e-22,RUVBL1
74663|ZNF18,6.684079296289527e-22,ZNF18
45967|STAT2,7.493150005148878e-22,STAT2
71747|SOX4,8.203852734994381e-22,SOX4
68966|PR,9.838070733593985e-22,PR
41573|ING5,1.226934676371188e-21,ING5
72604|HEXIM1,1.2313971671962725e-21,HEXIM1
46243|FOSL2,1.4354671601792607e-21,FOSL2
70928|RBBP4,1.443039409910221e-21,RBBP4
5458|CEBPB,1.6121401340887373e-21,CEBPB
