Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
POU4F1,MS00148;3.63E-01,,,,
LHX2,MS00536;3.70E-01,MS00537;6.16E-01,,,
En2,MS00458;3.70E-01,,,,
LHX5,UP00212;3.71E-01,,,,
ZNF435,MS00730;3.72E-01,,,,
MSX1,MS00559;3.74E-01,MS00558;6.08E-01,,,
EMX2,MS00443;3.77E-01,MS00444;7.52E-01,,,
USF1,MC00248;3.77E-01,,,,
DMRT2,M01147;3.78E-01,,,,
Zfp105,UP00037;3.78E-01,,,,
Pax7,MC00258;3.79E-01,UP00248;5.54E-01,,,
SPIB,MS00039;3.80E-01,MA0081;9.86E-01,,,
Homez,UP00114;3.88E-01,,,,
SNAI2,MS00201;3.90E-01,,,,
HOXB5,UP00214;3.91E-01,MS00493;4.53E-01,,,
IKZF1,M00088;3.94E-01,M00141;8.29E-01,,,
PITX1,MS00595;3.98E-01,,,,
Vax1,UP00215;4.00E-01,,,,
Npas4,MC00370;4.02E-01,,,,
SPIC,MS00040;4.04E-01,,,,
NKX2-5,UP00249;4.06E-01,M00241;7.93E-01,,,
Tal1,MC00388;4.09E-01,,,,
Nkx2-4,UP00107;4.09E-01,,,,
HOXA3,UP00391;4.12E-01,,,,
ARID3A,UP00078;4.20E-01,,,,
Foxf1a,M00294;4.21E-01,,,,
Meis2,MS00086;4.25E-01,MS00087;6.25E-01,,,
LHX3,UP00130;4.27E-01,,,,
Hoxd8,UP00168;4.30E-01,,,,
GZF1,M01069;4.38E-01,,,,
EN2,MS00450;4.39E-01,,,,
MEIS3,MS00084;4.45E-01,MS00085;8.27E-01,,,
CART1,MS00424;4.45E-01,,,,
Dmrtc2,M01151;4.49E-01,,,,
NFAT5,MS00106;4.60E-01,,,,
FOXC1,MS00351;4.69E-01,MS00350;5.49E-01,MS00349;9.71E-01,,
HOXC5,UP00252;4.69E-01,,,,
BATF3,MS00296;4.70E-01,,,,
Nobox,MA0125;4.70E-01,,,,
NKX3-2,MS00573;4.75E-01,,,,
LMO2,MC00162;4.82E-01,,,,
Sox7,UP00034;4.84E-01,,,,
Gata3,MC00326;4.86E-01,,,,
Nkx3-1,MS00580;4.87E-01,MC00250;9.35E-01,,,
Pou3f3,UP00211;4.87E-01,,,,
POU4F2,MS00149;4.91E-01,,,,
Ebf1,MC00358;4.93E-01,,,,
ZNF354C,MA0130;4.96E-01,,,,
HSF4,MS00060;4.97E-01,,,,
ZNF628,M01081;5.01E-01,,,,
Atoh1,MC00414;5.01E-01,MS00244;9.44E-01,,,
VSX2,MS00627;5.04E-01,,,,
VAX1,MS00620;5.08E-01,,,,
SOX21,MS00755;5.10E-01,MS00757;7.23E-01,MS00759;8.45E-01,,
HOXC4,UP00113;5.12E-01,,,,
Bcl6,MC00111;5.15E-01,,,,
Nr2e1,MS00668;5.17E-01,,,,
Hoxc6,UP00260;5.24E-01,,,,
Nkx1-2,UP00139;5.29E-01,,,,
Rbfox2,MC00416;5.33E-01,,,,
HOXA5,UP00189;5.34E-01,,,,
JUN,MC00321;5.48E-01,,,,
POU1F1,UP00158;5.52E-01,MS00129;7.41E-01,MS00130;8.28E-01,,
GSX1,MS00465;5.54E-01,,,,
HOXA2,MS00487;5.60E-01,,,,
Stat5b,MC00204;5.61E-01,,,,
Tbx21,MC00356;5.66E-01,,,,
Dlx1,MS00439;5.77E-01,,,,
BHLHE22,MS00249;5.77E-01,,,,
Sox18,UP00064;5.78E-01,,,,
TEAD3,MS00221;5.78E-01,MS00222;9.25E-01,,,
GATA6,MC00117;5.78E-01,,,,
ZNF232,MS00728;5.80E-01,,,,
FOXO3,MS00378;5.82E-01,MS00380;6.39E-01,,,
Stat1,MC00141;5.82E-01,,,,
DLX1,MS00427;5.82E-01,,,,
ZBTB12,UP00019;5.87E-01,,,,
RFX1,MA0365;5.93E-01,,,,
ZNF713,MS00731;5.95E-01,,,,
Obox6,M01445;5.97E-01,,,,
UNCX,MS00616;6.01E-01,MS00617;7.51E-01,,,
SOX2,MC00269;6.09E-01,MS00762;9.91E-01,,,
DLX3,MS00429;6.11E-01,,,,
HOXA6,UP00182;6.12E-01,,,,
POU2F3,MS00136;6.19E-01,MS00137;8.95E-01,,,
Cbfa2t2,MC00514;6.22E-01,,,,
BCL11A,MC00474;6.34E-01,,,,
Gata4,MC00324;6.40E-01,,,,
DUXA,MS00438;6.40E-01,,,,
OLIG3,MS00280;6.43E-01,,,,
Dmrta2,M01150;6.45E-01,,,,
Sox10,MS00794;6.46E-01,,,,
ETV7,M00678;6.51E-01,,,,
POLR2B,MC00505;6.53E-01,,,,
GLI3,M01596;6.55E-01,,,,
Sox14,UP00004;6.55E-01,,,,
SIX6,UP00388;6.59E-01,,,,
SCRT2,MS00190;6.64E-01,,,,
Rxra,MC00471;6.67E-01,,,,
DLX4,MS00430;6.67E-01,,,,
Gata5,UP00080;6.68E-01,,,,
Scx,MC00504;6.74E-01,,,,
TCF7L1,MS00053;6.75E-01,,,,
Alx4,MS00408;6.75E-01,,,,
Hoxc9,MC00402;6.78E-01,,,,
STAT4,MC00347;6.82E-01,,,,
PRDM4,MS00726;6.91E-01,,,,
GATA1,MC00120;6.91E-01,,,,
VENTX,MS00624;6.93E-01,,,,
Gata1,MC00327;6.93E-01,,,,
POU2F2,MS00134;6.93E-01,MC00287;9.72E-01,,,
STAT5A,MC00453;7.02E-01,,,,
MLX,MS00266;7.03E-01,,,,
TBR1,MS00191;7.05E-01,,,,
SOX4,UP00401;7.05E-01,MS00766;7.55E-01,,,
DLX6,MS00432;7.13E-01,,,,
EOMES,MC00276;7.15E-01,,,,
POU5F1P1,MS00152;7.15E-01,MS00153;7.25E-01,,,
NFATC2,MA0152;7.15E-01,,,,
ZNF410,MS00412;7.18E-01,,,,
Lhx1,UP00262;7.19E-01,,,,
Msx3,MS00564;7.20E-01,,,,
HSF2,MS00059;7.28E-01,,,,
Foxa2,MC00105;7.30E-01,,,,
Bbx,UP00012;7.31E-01,,,,
Sox21,UP00071;7.33E-01,,,,
TFAP4,MS00287;7.35E-01,,,,
SREBF1,M00749;7.35E-01,M00220;9.63E-01,,,
TEAD1,MS00220;7.41E-01,MS00219;8.16E-01,,,
Spic,MS00041;7.42E-01,,,,
DPRX,MS00436;7.55E-01,,,,
CUX2,MS00634;7.56E-01,,,,
ONECUT3,MS00690;7.59E-01,,,,
RAXL1,MS00605;7.70E-01,,,,
Srebf1,MS00282;7.75E-01,,,,
MSX2,MS00561;7.78E-01,,,,
SCRT1,MS00179;7.79E-01,,,,
Sox17,UP00014;7.80E-01,MS00797;8.20E-01,,,
ZNF333,M01230;7.81E-01,,,,
NOTO,MS00578;7.84E-01,,,,
SOX13,UP00096;7.84E-01,,,,
GATA2,MC00118;7.84E-01,,,,
Sox12,UP00101;7.86E-01,,,,
FOXA1,MC00311;7.88E-01,,,,
VAX2,MS00621;7.94E-01,,,,
T,MS00218;7.95E-01,,,,
Hlx,M01399;8.00E-01,,,,
HMGA2,M01300;8.05E-01,,,,
TGIF2,MS00096;8.09E-01,,,,
Meis1,MC00507;8.10E-01,,,,
Hmx2,UP00155;8.10E-01,,,,
NFATC1,MC00211;8.11E-01,,,,
FOSL1,MC00351;8.13E-01,,,,
Batf,MC00508;8.18E-01,,,,
Esrrb,MC00512;8.19E-01,,,,
LHX9,MS00541;8.26E-01,MS00542;8.98E-01,,,
MEIS1,UP00186;8.27E-01,MC00520;9.21E-01,,,
Nr5a2,MC00352;8.35E-01,,,,
Sox2,MC00303;8.37E-01,,,,
Nkx2-6,UP00147;8.42E-01,,,,
SFPI1,MC00513;8.44E-01,,,,
TBX18,M01262;8.44E-01,,,,
SRY,MA0084;8.45E-01,MS00787;8.88E-01,MS00788;9.94E-01,,
ID4,MS00261;8.47E-01,,,,
Foxk1,MS00399;8.49E-01,MS00398;9.25E-01,,,
MEIS2,MS00083;8.52E-01,,,,
Mlx,MS00270;8.54E-01,,,,
ISX,MS00531;8.55E-01,,,,
NR2E1,MS00653;8.58E-01,MS00652;9.98E-01,,,
NR4A2,MS00665;8.61E-01,,,,
Ppara,MC00134;8.61E-01,,,,
DMRT1,M01146;8.63E-01,,,,
Spi1,MC00506;8.63E-01,,,,
Vsx1,MS00628;8.64E-01,,,,
Nr1d2,MC00186;8.66E-01,,,,
BHLHA15,MS00245;8.69E-01,,,,
ESRRA,MS00829;8.72E-01,,,,
Myf5,MC00195;8.76E-01,,,,
Prrx2,MS00604;8.77E-01,,,,
STAT5B,MC00452;8.79E-01,,,,
Atf4,MS00295;8.79E-01,,,,
Esrra,MS00641;8.85E-01,,,,
JUNB,MC00371;8.90E-01,,,,
MAFB,UP00045;8.92E-01,,,,
SPI1,MC00151;8.92E-01,,,,
Mafk,UP00044;8.93E-01,,,,
Jund,MC00154;8.94E-01,,,,
TCF12,MC00126;8.95E-01,,,,
Stat5a,MC00205;8.96E-01,,,,
Meox2,MS00563;8.97E-01,,,,
GATA4,M00632;8.97E-01,,,,
NFATC4,M01734;8.97E-01,,,,
Sox8,UP00051;8.99E-01,,,,
PRRX2,MS00603;8.99E-01,,,,
Sox1,UP00069;9.01E-01,MS00802;9.88E-01,MS00800;9.96E-01,,
Zfp652,MS00501;9.05E-01,,,,
MEIS1::HOXA9,M00420;9.05E-01,,,,
Gata2,MC00325;9.08E-01,,,,
Yy2,M01694;9.13E-01,,,,
GATA3,MC00119;9.13E-01,,,,
TGIF2LX,MS00095;9.13E-01,,,,
OLIG1,MS00276;9.15E-01,,,,
Pax3,MC00260;9.15E-01,,,,
TBX22,M01195;9.21E-01,,,,
BATF,MC00411;9.22E-01,,,,
JUND,MC00456;9.22E-01,,,,
TFEC,MS00808;9.23E-01,,,,
Smad2/3,MC00146;9.25E-01,,,,
Nanog,MC00226;9.25E-01,,,,
Sox30,UP00023;9.28E-01,,,,
ISL1,M01127;9.32E-01,,,,
Pou5f1,MC00233;9.32E-01,,,,
PKNOX1,MS00091;9.34E-01,,,,
PKNOX2,MS00092;9.41E-01,,,,
POU5F1,MC00378;9.41E-01,,,,
SHOX2,MS00613;9.42E-01,,,,
Shox2,MS00615;9.44E-01,,,,
Foxa1,MC00104;9.45E-01,,,,
SF1,M01132;9.47E-01,,,,
TEAD4,MS00224;9.50E-01,,,,
FOS,MC00330;9.51E-01,,,,
MSC,MS00807;9.51E-01,,,,
TGIF1,MS00094;9.53E-01,,,,
RARB,MS00811;9.54E-01,,,,
NKX2-8,MS00571;9.56E-01,,,,
NR2F6,MS00658;9.57E-01,M01728;9.99E-01,,,
Tead4,MC00157;9.57E-01,,,,
OLIG2,MS00277;9.63E-01,,,,
SHOX,MS00614;9.64E-01,,,,
ATF5,M01295;9.64E-01,,,,
Pdx1,MC00165;9.66E-01,,,,
ZNF238,MS00390;9.67E-01,,,,
Cdx2,MC00455;9.70E-01,,,,
MEF2B,MS00075;9.71E-01,,,,
MEF2C,MC00231;9.72E-01,,,,
NR2E3,MA0164;9.73E-01,M01650;9.98E-01,,,
NFE2,MS00336;9.73E-01,,,,
ZNF217,M01306;9.74E-01,,,,
TBX1,MS00197;9.77E-01,,,,
NR1H4,M01268;9.78E-01,,,,
ZSCAN4,MS00490;9.79E-01,,,,
Isl2,UP00170;9.79E-01,,,,
BHLHE23,MS00250;9.79E-01,,,,
Jun,MC00349;9.79E-01,,,,
TBX15,MS00192;9.79E-01,,,,
TCF7L2,MC00309;9.80E-01,,,,
MYF6,MS00269;9.83E-01,,,,
FIGLA,MS00254;9.83E-01,,,,
Pknox2,MS00093;9.83E-01,,,,
RORB,M01722;9.83E-01,,,,
LEF1,MS00051;9.84E-01,,,,
SOX8,MS00771;9.86E-01,MS00774;9.90E-01,,,
MYOG,M00712;9.87E-01,,,,
Rxrb,MS00708;9.87E-01,,,,
NR2F1,MS00657;9.88E-01,MA0017;9.96E-01,,,
MZF1,M01733;9.90E-01,,,,
SOX15,MS00750;9.91E-01,,,,
NR4A1,MC00280;9.91E-01,,,,
Nr2f6,MS00669;9.92E-01,,,,
FOXK1,MS00371;9.93E-01,,,,
Zfp410,UP00033;9.93E-01,,,,
Srf,MC00329;9.94E-01,,,,
HBP1,UP00055;9.95E-01,,,,
MEF2D,MS00076;9.95E-01,,,,
Tcf7,MS00054;9.96E-01,,,,
NFIA,MS00820;9.97E-01,,,,
RXRB,MS00692;9.98E-01,,,,
SOX18,MS00753;9.98E-01,,,,
NEUROG2,MS00272;9.98E-01,,,,
Neurod1,MC00354;9.99E-01,,,,
Nkx2-5,MC00178;1.00E+00,,,,
Nr1d1,MC00524;1.00E+00,,,,
MAFA,M01709;1.00E+00,,,,
ZEB1,MA0103;1.00E+00,,,,
PPARA,M01282;1.00E+00,,,,
SOX14,MS00748;1.00E+00,,,,
