Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
CDK9,53346;5.15E-27,43081;1.62E-24,53347;1.30E-21,69879;4.33E-19,40227;2.60E-17
NELFE,53324;1.46E-26,69820;6.55E-23,69807;1.32E-22,69816;4.41E-20,69813;2.58E-19
TGIF2,65057;1.47E-26,65056;1.85E-21,,,
AFF4,69872;2.07E-26,69873;9.53E-26,48994;1.19E-17,48996;1.53E-15,48995;7.25E-14
GMEB2,38724;4.09E-26,42762;3.13E-14,,,
CDK7,49493;5.04E-26,49494;2.32E-21,43592;1.81E-19,40053;4.57E-17,40055;2.49E-15
NELFA,55468;8.89E-26,55466;1.66E-25,55465;3.82E-24,43451;8.75E-18,55467;4.03E-17
GABPA,46136;1.32E-25,47413;3.61E-14,46237;4.15E-14,43098;2.91E-13,46268;3.34E-13
INTS3,53323;1.46E-25,,,,
BRD2,74209;1.49E-25,74202;3.86E-22,43045;8.59E-18,35878;6.99E-15,43046;8.62E-14
RBPJ,394;2.46E-25,43105;6.57E-18,43102;5.52E-14,73407;3.42E-12,59346;6.73E-12
JMJD6,74838;2.97E-25,74836;1.52E-03,43063;1.11E-02,74843;2.73E-02,43089;9.44E-02
MED1,69868;5.62E-25,69869;8.00E-21,73699;3.20E-20,43634;8.90E-20,40216;9.60E-19
TTF2,36230;7.82E-25,36238;2.23E-05,36232;1.63E-04,,
SAP30,45419;8.82E-25,8800;6.41E-22,8799;8.13E-19,45234;7.70E-17,8821;7.70E-17
WDR5,49877;1.16E-24,49852;3.64E-23,52432;5.72E-18,58506;7.48E-18,52436;2.77E-17
POLR2B,9216;1.26E-24,36356;3.38E-23,,,
E2F6,45776;1.33E-24,46071;2.11E-21,46297;5.94E-18,1978;2.13E-17,46177;2.85E-17
XRN2,58842;1.36E-24,58843;4.89E-24,58844;2.54E-23,36234;8.73E-23,58845;7.74E-22
MBD2,63028;3.04E-24,48824;2.78E-23,48827;1.11E-19,48825;1.80E-19,63029;8.23E-16
AFF1,73713;3.71E-24,73714;8.14E-20,72089;1.28E-16,73712;2.39E-13,34966;7.58E-07
SREBF1,45793;4.65E-24,45824;7.77E-06,62956;1.07E-05,38819;3.83E-05,62957;8.71E-04
NOTCH1,43104;5.06E-24,392;5.51E-21,36765;4.29E-16,43101;1.17E-14,393;2.14E-07
PARP1,72407;1.12E-23,72405;1.29E-23,72408;2.51E-22,72406;1.19E-21,43678;3.41E-05
MAF,58808;1.31E-23,58807;1.48E-20,58809;1.86E-18,50111;1.15E-05,
GATA3,33679;2.40E-23,33680;1.31E-12,46310;2.57E-08,46361;3.76E-08,67519;9.76E-08
KDM4C,43684;3.60E-23,43685;1.89E-05,58138;1.89E-05,58137;3.41E-05,
NIPBL,9320;7.08E-23,53671;5.77E-16,53672;5.83E-16,53673;1.13E-13,53670;1.84E-12
CDK8,56353;8.07E-23,56379;1.85E-20,56375;2.85E-18,56351;2.98E-18,57171;7.77E-18
TAL1,72356;8.28E-23,4610;1.30E-13,4611;3.84E-12,42788;1.06E-08,50382;4.29E-08
TAF3,38585;1.60E-22,,,,
RELA,69874;1.88E-22,42744;2.95E-18,45668;1.67E-17,50892;1.89E-17,36321;2.55E-17
FOXP1,51750;2.36E-22,1012;2.89E-12,42760;6.79E-11,1013;3.25E-10,59441;2.90E-06
RBP2,53076;3.44E-22,53077;3.06E-12,53075;6.82E-10,53078;3.25E-06,
E2F5,64302;5.42E-22,64303;1.67E-19,,,
EGR1,46132;6.49E-22,46214;1.70E-18,46126;8.10E-15,46298;2.68E-14,46319;3.36E-07
SP1,70812;8.22E-22,70816;4.28E-21,5395;6.97E-19,72612;1.28E-18,70814;2.12E-17
CDK6,43305;8.23E-22,,,,
MYB,58805;9.24E-22,50571;1.80E-17,50397;8.12E-17,50565;2.45E-16,50573;1.06E-15
SPI1,50894;1.04E-21,50876;3.98E-21,50877;7.85E-19,50878;1.96E-18,50879;2.70E-16
SUPT5H,64772;1.46E-21,64773;2.05E-21,53325;2.41E-21,70927;5.85E-19,43450;1.61E-09
MAX,32814;1.64E-21,45797;7.29E-20,38119;1.84E-19,45749;1.84E-19,33162;1.49E-18
CHD2,45802;1.92E-21,45638;1.17E-19,45905;1.39E-19,45764;3.14E-16,45701;1.80E-15
DCP1A,36226;1.94E-21,36231;1.64E-17,,,
SUMO2,55344;2.01E-21,55338;2.27E-17,55339;2.36E-15,55348;2.02E-13,55721;4.58E-13
VEZF1,8532;2.16E-21,8533;3.10E-05,38706;4.26E-04,,
GATA1,3273;3.18E-21,8458;3.63E-17,33545;9.33E-15,43446;9.33E-15,46025;6.25E-14
TFAP4,74432;3.50E-21,62715;4.04E-19,74431;5.38E-15,62716;3.80E-04,
TCF7L1,70804;3.54E-21,46140;3.39E-15,40166;5.16E-15,37385;7.99E-06,70800;1.89E-05
MYC,34318;3.95E-21,70964;9.04E-21,70808;9.58E-21,666;1.01E-20,70955;2.49E-20
RBBP5,8795;6.02E-21,45421;5.14E-20,8820;2.83E-14,8819;7.78E-14,45232;1.43E-13
MECP2,34399;8.19E-21,34396;2.01E-19,34392;5.49E-19,34394;1.30E-16,34400;1.86E-04
BRD1,41574;1.31E-20,56282;2.26E-05,56281;5.98E-05,56280;1.15E-04,56279;2.70E-04
MXI1,45774;1.47E-20,45633;8.99E-18,46038;3.82E-17,45810;1.51E-15,45866;1.02E-14
MBD3,71069;2.71E-20,71068;1.72E-05,71070;2.14E-05,41400;1.55E-04,41402;2.39E-04
ERG,47416;4.36E-20,37583;1.97E-17,72359;2.28E-17,35298;3.97E-16,37633;1.40E-15
SETD1A,59170;4.43E-20,76519;1.03E-16,,,
KDM5B,45390;6.09E-20,8791;1.59E-19,47267;3.00E-19,47276;2.13E-17,47283;1.83E-16
PAX5,46160;7.00E-20,46138;5.16E-15,46116;4.46E-14,46158;1.89E-12,55576;4.04E-05
SUZ12,50372;7.84E-20,64381;1.00E-05,34336;1.54E-05,74215;1.89E-05,74214;1.89E-05
RFX1,38784;1.05E-19,62624;7.62E-07,64987;5.61E-06,62594;3.09E-05,62623;6.83E-05
FLI1,37057;1.26E-19,37056;3.45E-17,35309;1.86E-16,72360;4.17E-16,53301;7.75E-11
NFYC,42774;1.51E-19,,,,
SMAD5,63097;1.57E-19,63098;1.88E-16,42782;1.00E+00,,
AR,36845;1.64E-19,76206;6.45E-18,56265;2.61E-16,56264;1.54E-12,76205;2.59E-10
TCF7L2,36841;1.81E-19,45714;1.21E-15,36843;1.39E-12,45751;1.93E-12,46022;8.73E-10
KDM2B,73701;1.91E-19,58074;1.12E-10,70133;1.05E-09,58079;1.48E-09,58062;4.49E-09
GLI2,42715;1.95E-19,76995;3.19E-06,38718;8.01E-05,,
GATAD1,1219;2.20E-19,1218;1.09E-06,42761;1.00E+00,,
CREB1,67715;2.33E-19,56048;2.16E-18,37349;8.79E-17,67711;9.20E-17,56051;1.26E-16
TBP,45791;2.84E-19,50163;3.90E-19,45781;5.35E-19,45881;4.80E-17,45684;5.94E-16
ZFX,64865;2.90E-19,64866;4.22E-18,50077;1.08E-06,41307;2.49E-06,41309;8.27E-05
TP53,52092;3.27E-19,41496;2.48E-15,52091;6.55E-15,75042;3.71E-11,44394;3.07E-06
STAT3,42212;3.64E-19,42217;1.12E-17,42213;5.57E-12,42219;9.40E-12,42218;4.14E-10
THAP1,46306;4.04E-19,9211;2.61E-06,,,
CCNT2,45895;4.66E-19,,,,
CBX8,48755;4.89E-19,43569;5.72E-05,43558;1.25E-04,43578;1.34E-04,8768;3.98E-04
PML,46301;4.97E-19,46307;6.23E-18,46143;6.85E-18,2810;1.73E-05,2459;1.91E-05
RPE,49481;5.73E-19,,,,
NPAT,42775;5.82E-19,70855;5.53E-05,70858;7.01E-05,38645;3.71E-03,
FOXK1,70731;7.55E-19,42657;1.89E-05,9505;5.32E-05,9506;9.38E-04,
ZBTB48,75287;7.59E-19,75284;3.15E-18,75282;3.33E-17,75275;7.03E-17,75281;2.14E-16
HMGN3,45920;8.03E-19,,,,
TET2,70093;8.40E-19,70095;6.50E-17,33992;2.07E-09,50981;5.40E-07,68663;1.83E-05
ETS1,46278;9.84E-19,46117;1.98E-18,43097;4.12E-18,1938;5.20E-18,63824;9.70E-17
CHRM2,50107;1.10E-18,43234;6.60E-10,50108;4.76E-09,34677;1.89E-05,52969;1.89E-05
H2AFZ,64688;1.35E-18,64689;1.49E-18,62610;1.48E-17,62609;2.75E-13,64752;2.75E-13
ZBTB17,41831;1.41E-18,64074;7.53E-05,38755;1.02E-04,47103;1.20E-04,64073;2.27E-04
CD34,73984;1.70E-18,73986;1.79E-13,73985;4.57E-07,73987;5.29E-05,
SMARCB1,1345;2.10E-18,45779;2.10E-18,58468;3.24E-06,33863;1.89E-05,58469;2.02E-05
XBP1,43400;2.18E-18,42895;1.96E-17,38803;1.74E-05,43398;1.96E-04,43399;2.07E-04
KMT2A,73716;2.18E-18,73707;9.28E-17,73710;1.53E-16,77486;2.36E-16,59165;2.44E-15
KDM6B,48576;2.27E-18,48443;3.97E-06,48577;1.07E-04,48442;1.24E-03,
CBFB,64692;2.49E-18,64691;5.86E-18,37607;1.32E-17,37621;1.91E-17,37640;1.75E-13
CNOT3,76965;2.65E-18,76964;2.07E-08,76966;1.89E-05,,
CREBBP,42637;3.24E-18,42638;2.62E-17,3038;1.94E-15,73721;1.68E-12,1935;3.95E-12
HCFC1,45767;3.26E-18,45890;3.46E-14,39886;3.19E-10,64266;1.54E-09,64265;6.30E-09
TRIM24,69201;3.39E-18,64819;3.68E-09,69202;5.25E-08,69203;7.05E-07,64820;9.88E-06
REST,46286;3.40E-18,46377;8.24E-17,46338;1.76E-16,46260;1.61E-15,46337;2.20E-15
FOXA1,36842;3.60E-18,50039;1.67E-13,67712;2.10E-11,47329;3.66E-11,68871;6.26E-11
RAG2,55543;3.85E-18,,,,
KLF9,49949;4.27E-18,62637;4.11E-10,62800;1.26E-07,62636;2.41E-06,49951;1.66E-03
L3MBTL2,63814;5.04E-18,63813;5.41E-14,2084;2.56E-06,2085;4.42E-06,
KAT7,8482;7.49E-18,,,,
OGT,70759;8.00E-18,34001;2.05E-13,39911;4.35E-07,,
HMGN1,5194;9.07E-18,,,,
BRCA1,44028;9.38E-18,45736;1.51E-07,45654;7.73E-07,42815;1.89E-05,45809;2.70E-04
HOXA6,42722;1.13E-17,,,,
SOX2,38658;1.34E-17,33707;8.43E-07,42783;1.44E-05,51584;1.92E-05,2169;2.01E-05
MAZ,45867;1.60E-17,45761;9.75E-16,45924;1.13E-14,74571;5.72E-14,45661;8.99E-13
FOXP2,46340;1.68E-17,46333;2.54E-12,42659;1.00E+00,,
CBX1,64917;1.74E-17,64581;3.62E-14,64916;2.01E-10,64582;9.20E-07,35879;1.89E-05
FOXO3,74682;1.80E-17,38806;1.89E-05,39906;5.70E-05,74680;1.73E-04,34350;5.99E-03
HEY1,7527;1.88E-17,7341;2.17E-15,42664;1.00E+00,,
SP2,64559;2.02E-17,65084;4.80E-16,64560;1.52E-15,46287;7.55E-11,38843;1.39E-04
MYBL2,46241;2.03E-17,56251;1.66E-10,5890;8.12E-06,38735;8.26E-06,5891;3.10E-05
E2F2,38865;2.52E-17,42757;1.00E+00,,,
NRF1,58940;2.71E-17,64621;4.13E-16,74666;5.16E-16,74664;1.19E-15,46034;1.29E-15
BCL6,35517;2.74E-17,1958;2.21E-15,52303;8.87E-13,52774;5.08E-11,35524;8.67E-09
POU2F2,46115;2.92E-17,46157;9.90E-16,,,
USF1,68456;3.33E-17,46365;1.06E-13,46205;2.03E-12,46347;1.83E-09,46124;5.22E-09
SMC1A,9317;3.38E-17,9319;2.28E-12,38778;6.62E-11,56557;1.37E-07,56558;2.77E-07
E2F7,38698;3.61E-17,38591;1.35E-15,5777;1.77E-11,38590;2.30E-09,58174;2.55E-09
E2F3,42712;3.69E-17,38694;1.14E-06,,,
PAF1,55665;3.74E-17,55667;5.11E-15,55664;2.04E-14,73697;6.32E-12,55668;7.89E-08
ELF1,37578;3.78E-17,46127;1.57E-14,46266;5.25E-14,46254;5.30E-14,46202;1.19E-13
TAF7,46195;4.16E-17,64178;1.04E-11,64177;1.78E-10,46289;3.77E-10,
ATF2,42708;4.42E-17,46193;2.53E-06,46112;1.02E-05,64958;6.88E-04,74640;1.12E-03
FAIRE,52153;4.67E-17,52158;2.18E-13,36031;1.39E-12,33610;1.79E-12,32874;9.34E-10
NEUROD1,74342;4.70E-17,74357;5.39E-17,74346;6.37E-17,74348;7.99E-16,74343;7.66E-15
RUNX1,37638;5.08E-17,55493;9.80E-17,49536;9.80E-17,72352;9.47E-16,34568;1.07E-15
ATF1,63105;5.20E-17,56054;2.91E-16,63104;6.60E-16,56053;5.16E-15,62671;1.25E-14
HOXA4,42720;5.27E-17,,,,
USF2,68455;5.30E-17,74645;7.59E-13,38751;1.69E-05,45611;2.03E-05,63383;5.04E-05
ASXL1,76682;6.04E-17,,,,
PHF2,76469;6.16E-17,76468;1.29E-07,,,
ZBTB7A,46295;6.79E-17,46102;6.15E-08,67683;6.91E-08,67686;1.17E-07,46224;3.45E-07
BCL3,63664;7.55E-17,62533;2.61E-16,63002;1.75E-15,62932;9.66E-15,63884;1.55E-14
SMAD4,74681;8.27E-17,38693;1.89E-05,47581;7.21E-05,1087;8.07E-05,51573;2.67E-04
RARA,53300;9.37E-17,2812;1.74E-05,67428;1.95E-05,49613;2.67E-05,38692;3.08E-05
MYF5,72878;1.01E-16,,,,
TET3,33988;1.04E-16,39719;1.04E-06,43669;5.36E-01,,
AGO1,44026;1.04E-16,48610;1.90E-05,48601;2.14E-05,48594;2.14E-05,48609;4.29E-05
NFRKB,64144;1.11E-16,64143;1.67E-11,,,
TCF12,46120;1.15E-16,46085;2.11E-16,9198;4.13E-16,46066;1.73E-14,37602;1.80E-13
SLC22A2,69220;1.24E-16,69219;5.11E-06,,,
UBTF,45961;1.32E-16,45882;4.86E-09,71484;2.63E-05,38669;3.32E-05,64088;3.64E-05
KLF5,47601;1.60E-16,38831;8.67E-09,42949;4.41E-07,42925;1.73E-06,42939;1.62E-05
CTCF,33934;1.83E-16,35832;4.46E-12,35851;6.56E-12,35854;8.82E-12,9316;6.27E-11
YY1,46303;1.95E-16,46163;5.71E-16,46104;1.80E-15,7060;3.44E-15,46269;3.44E-15
CBX5,63410;1.98E-16,63411;2.27E-11,35875;1.89E-05,48605;1.89E-05,48598;5.95E-03
NFYB,2095;2.08E-16,45625;5.68E-16,45936;5.71E-14,45758;1.22E-13,42773;9.33E-06
TFAP2C,39978;2.37E-16,9508;1.74E-15,45770;2.35E-12,9510;3.93E-12,9509;6.66E-12
NFKB1,68051;2.38E-16,68048;2.85E-10,42698;3.41E-05,76400;2.62E-03,76401;3.87E-03
JUN,42727;2.86E-16,37354;4.67E-13,45874;4.91E-13,2078;4.91E-13,45892;3.50E-08
HSF1,51863;3.00E-16,51864;3.82E-09,35228;4.42E-08,54573;6.43E-08,45820;3.15E-06
MITF,42176;3.16E-16,42177;1.10E-05,50900;1.89E-05,42179;2.02E-05,52397;2.50E-05
RBL1,38496;3.23E-16,,,,
CREM,64797;3.26E-16,64798;7.38E-13,38717;1.64E-04,,
BPTF,76520;3.42E-16,,,,
NR3C1,46052;3.97E-16,68223;8.49E-16,68222;1.23E-13,68229;5.34E-13,68230;1.41E-12
SMARCA4,52555;4.02E-16,33437;1.21E-10,52550;4.41E-09,64112;6.90E-08,64633;1.05E-06
TRAF7,72854;4.57E-16,72857;8.57E-16,72856;1.51E-14,72855;6.52E-14,
TFAP2A,56819;4.66E-16,56821;5.91E-16,56820;4.94E-15,45753;5.12E-09,36958;3.38E-07
RAD21,71322;5.21E-16,71320;3.43E-13,71321;1.15E-12,42798;7.71E-11,75836;1.37E-10
T,69884;5.28E-16,73454;2.93E-14,55895;6.62E-13,73453;1.67E-12,53302;2.11E-11
GTF2F1,45878;5.82E-16,45683;1.58E-14,45737;1.50E-12,,
NFYA,45769;5.85E-16,2094;8.77E-15,42738;1.14E-14,45945;2.96E-14,45626;1.93E-11
POLR2M,5570;1.13E-15,5569;5.02E-09,5662;1.94E-05,,
CEBPD,46230;1.22E-15,46294;6.83E-10,,,
POLR3D,74907;1.54E-15,74906;6.34E-12,74909;1.88E-10,68058;2.66E-07,68059;8.79E-07
SOX9,53493;1.71E-15,42747;3.52E-11,38809;1.59E-05,72770;1.70E-05,54616;3.41E-05
RUNX1T1,40164;1.82E-15,35300;4.60E-05,58032;5.61E-03,39784;4.84E-02,39786;4.00E-01
KDM1A,75942;1.90E-15,53468;3.53E-11,53469;3.41E-08,53467;5.11E-07,55324;5.58E-07
ZXDB,63902;1.99E-15,63903;2.23E-12,,,
KDM4A,45228;2.01E-15,8816;2.01E-15,,,
OTX2,74349;2.07E-15,74350;3.59E-13,74352;2.31E-11,74351;3.29E-10,74354;3.07E-07
CBX3,46209;2.55E-15,9230;3.31E-10,46291;1.65E-06,9228;2.73E-06,9231;3.37E-05
IRF1,45949;2.67E-15,42725;8.22E-15,45969;1.23E-14,45925;5.22E-11,41301;7.71E-11
ZNF335,63295;3.66E-15,63294;1.69E-13,70556;2.22E-06,70555;7.53E-06,70558;3.41E-05
KDM4B,64107;4.50E-15,64106;8.12E-03,,,
KLF11,50414;4.88E-15,50412;6.79E-14,50413;9.47E-13,50415;1.41E-12,42728;1.89E-05
ZNF76,62632;5.61E-15,65206;7.24E-11,62633;1.17E-08,36764;2.55E-07,
SMAD3,276;8.10E-15,47577;2.33E-13,47576;4.83E-13,1085;4.72E-10,278;2.38E-07
CHD1,8770;8.88E-15,8807;4.30E-14,45426;2.16E-11,45237;5.41E-11,8806;3.12E-10
ZBTB26,65120;1.09E-14,65121;3.47E-04,,,
EZH2,41788;1.51E-14,38715;1.62E-05,75041;1.78E-05,51755;1.89E-05,35636;1.96E-05
ESR1,36104;1.83E-14,73999;4.81E-11,33506;6.84E-11,36819;3.00E-10,68976;6.18E-09
NFATC1,38742;1.87E-14,38654;3.37E-11,38701;1.89E-05,46110;2.34E-03,
NFE2,50381;1.98E-14,67768;3.15E-13,39357;9.13E-13,33294;1.89E-05,33278;3.93E-05
NKRF,63302;2.06E-14,63301;5.69E-10,,,
ZNF143,42883;2.14E-14,71042;6.05E-14,71040;1.09E-13,45629;1.59E-12,64895;4.01E-12
ZMYND8,76673;2.21E-14,76856;8.15E-14,76857;9.93E-12,76498;3.02E-09,76851;1.04E-06
JUND,38758;2.35E-14,46232;5.20E-13,46213;2.26E-12,46191;9.34E-12,42938;1.16E-09
HEXIM1,57092;2.45E-14,72604;1.26E-12,68828;1.26E-12,72608;6.73E-09,72610;9.33E-08
EGR3,65186;2.68E-14,,,,
SP7,63653;2.77E-14,63654;7.60E-12,,,
SRF,46211;2.90E-14,46148;3.00E-14,46092;1.12E-12,46312;2.43E-11,46114;6.44E-09
RUNX3,46131;3.08E-14,,,,
ZEB1,46139;3.83E-14,46245;4.60E-09,64829;1.41E-03,67610;1.56E-03,64828;9.85E-03
GATA2,8412;4.66E-14,46032;1.06E-07,38730;1.21E-06,37587;5.57E-06,67761;1.17E-05
POLR2AphosphoS5,63406;5.69E-14,63407;1.41E-13,64760;1.98E-13,64761;2.00E-12,
MBTD1,76529;6.80E-14,,,,
CPSF3L,49021;6.89E-14,49010;9.07E-10,53330;2.74E-08,49009;1.86E-07,49012;1.24E-06
MNT,38824;7.34E-14,63127;3.34E-11,63128;3.49E-11,,
POLR2H,63477;7.96E-14,63478;1.15E-12,,,
RFX5,46037;8.19E-14,45823;3.38E-13,45649;4.43E-11,45730;1.88E-10,42799;1.89E-05
KLF15,65197;8.98E-14,42729;1.89E-05,65198;1.79E-03,65072;2.22E-02,
STAT1,1362;1.07E-13,41289;2.77E-13,45775;5.78E-13,41287;3.39E-11,41290;2.87E-10
PBX3,46121;1.24E-13,46358;4.34E-11,46082;7.04E-11,56901;2.64E-02,42859;1.00E+00
MED12,38653;1.25E-13,70966;1.00E-11,2241;3.70E-05,41516;1.21E-04,2240;4.72E-04
DLX1,38719;1.31E-13,,,,
PRAME,2110;1.35E-13,,,,
ZSCAN22,65156;1.39E-13,65153;1.82E-09,65154;1.23E-08,,
CEBPA,48277;1.42E-13,48279;1.03E-12,48263;2.90E-11,48278;7.59E-11,48280;6.30E-10
HIF1A,49447;1.67E-13,49446;4.18E-13,58172;1.29E-10,47091;8.83E-06,47081;1.55E-05
FOSL1,46212;1.69E-13,63076;1.33E-05,42825;2.76E-05,46296;2.96E-04,47287;1.94E-03
ETS2,38712;1.91E-13,63993;1.63E-05,63992;7.56E-05,,
FOSL2,46243;1.97E-13,71240;1.13E-05,71241;3.89E-05,63300;4.71E-05,64223;7.32E-05
BHLHE40,45632;1.98E-13,45807;3.72E-09,45916;7.02E-09,64946;2.70E-06,42813;8.37E-06
TCF4,72366;2.46E-13,72367;5.13E-09,54670;7.37E-06,8;8.37E-06,54664;1.24E-05
KLF8,64092;2.47E-13,64091;9.73E-13,,,
VDR,566;2.49E-13,565;2.81E-08,560;6.35E-07,561;3.05E-06,559;8.87E-06
ZNF18,74663;2.67E-13,74653;2.90E-05,73972;1.30E-04,65019;3.73E-03,65018;2.75E-02
KLF1,39350;2.71E-13,64686;4.61E-07,63869;2.24E-06,65188;1.41E-05,63870;5.03E-05
GATA4,63975;3.01E-13,47598;1.89E-11,63974;1.10E-06,38741;1.12E-05,51471;1.62E-04
SP3,62840;3.60E-13,62841;3.89E-13,38834;1.91E-05,,
ORC2,72426;3.63E-13,72425;1.89E-05,,,
BRD3,43050;3.92E-13,43051;2.26E-11,43052;1.12E-10,43053;2.56E-10,44597;1.82E-09
RUVBL1,74673;4.32E-13,,,,
ZFP2,63525;4.42E-13,63524;3.68E-08,,,
BARX1,42752;5.24E-13,42645;2.46E-05,,,
IRF3,45609;5.46E-13,45748;6.35E-09,45831;2.33E-07,42679;1.89E-05,
STAT5B,53630;5.48E-13,53632;1.81E-12,53629;4.80E-09,4592;4.93E-09,53634;9.28E-06
IKZF2,64556;5.49E-13,64555;8.82E-12,,,
ZBTB40,62937;5.79E-13,63069;1.98E-07,63068;2.93E-05,63278;2.07E-04,63277;8.55E-04
ZFP64,65123;8.79E-13,65122;8.65E-08,65130;1.89E-05,63982;1.53E-04,63981;3.60E-03
NR2F2,36804;1.07E-12,46249;8.82E-11,38652;7.70E-06,63319;7.80E-06,50976;8.74E-05
ZNF639,64648;1.46E-12,64649;6.83E-11,74670;1.47E-10,74671;2.17E-07,42807;2.62E-05
C11orf30,63362;1.75E-12,63363;5.05E-10,,,
NR2F1,56817;1.81E-12,56818;1.69E-09,38640;3.35E-05,64997;4.68E-05,35628;3.84E-03
ZBTB33,46357;2.35E-12,48317;5.45E-12,46200;1.16E-09,63757;1.84E-09,48319;6.96E-09
ZEB2,63535;2.36E-12,63536;1.31E-10,63283;1.10E-04,63282;2.91E-03,62508;2.00E-02
TAFII,4929;2.47E-12,4930;1.24E-08,,,
TRRAP,1226;2.62E-12,1222;5.93E-07,,,
ELK3,50434;2.69E-12,,,,
CEBPB,46206;2.85E-12,45762;6.08E-12,45923;1.00E-10,45789;1.14E-10,5458;4.37E-10
STAT2,45967;2.98E-12,42800;2.22E-11,74678;1.75E-07,45960;9.10E-05,
DDX5,1208;3.00E-12,49196;9.56E-01,,,
ZNF341,62931;3.09E-12,62930;3.52E-09,65129;5.58E-06,,
RBBP4,70928;3.57E-12,,,,
EGR2,65147;3.97E-12,65179;1.60E-08,64860;1.75E-08,64861;3.73E-07,42823;2.80E-05
TBL1X,8564;4.33E-12,,,,
TRIM28,52087;4.69E-12,70926;2.86E-10,49606;1.05E-08,57090;7.18E-07,1176;1.16E-05
MYCN,75840;6.92E-12,69364;1.19E-05,,,
ZBTB14,65146;7.12E-12,,,,
HNF4A,45790;7.70E-12,7343;3.32E-06,51504;2.02E-05,54660;2.20E-05,54666;2.85E-05
GABP,63155;8.33E-12,63156;2.10E-10,,,
EMX1,44562;9.93E-12,44563;2.60E-08,38788;2.58E-05,49178;6.62E-05,49179;7.18E-05
FOS,1992;1.02E-11,45959;1.02E-11,45606;1.41E-09,621;1.56E-08,1990;1.00E-05
JMJD1C,59001;1.18E-11,57960;1.57E-08,59004;1.25E-07,59006;5.50E-02,
ELK1,63322;1.30E-11,45636;4.28E-11,63321;6.57E-11,45729;1.83E-09,63433;2.48E-06
PR,68966;1.34E-11,68969;8.24E-08,68975;9.89E-08,68968;1.15E-07,68977;1.26E-07
SOX4,71747;1.41E-11,71748;2.52E-08,71746;5.40E-07,38749;9.75E-06,47591;1.89E-05
ZBTB11,64290;1.69E-11,64291;1.82E-10,63304;7.97E-10,64751;2.86E-09,64750;8.78E-09
ZNF83,42890;1.89E-11,63118;5.62E-06,63117;2.14E-05,,
BCOR,35087;1.96E-11,35528;2.10E-07,64563;6.61E-03,64564;9.86E-01,
PROX1,49669;2.58E-11,74485;1.30E-02,74488;1.47E-02,,
KAT5,68490;2.60E-11,4631;1.22E-09,4632;2.09E-05,,
NKX2-1,74052;2.97E-11,35474;2.27E-09,74049;1.89E-05,38674;2.80E-05,35475;2.10E-04
NANOG,51514;3.18E-11,955;1.47E-09,46173;4.00E-08,51521;1.49E-07,71760;9.75E-06
ETV5,42714;3.78E-11,38759;1.86E-03,,,
RUNX2,74116;3.82E-11,74117;5.51E-09,74546;2.28E-04,5373;4.01E-01,
PMEL,76415;4.06E-11,76414;1.89E-05,76009;1.89E-05,76413;7.52E-05,76416;7.87E-05
CTCFL,55779;4.22E-11,55775;6.34E-06,55787;1.89E-05,46293;8.63E-05,55771;1.25E-02
BRPF3,76496;4.32E-11,76495;5.89E-07,76494;1.53E-02,,
