,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
49493|CDK7,4.7040719136963017e-20,Homo sapiens,CDK7,predicted transcription factor,Jurkat,T Lymphocyte,Blood,1,CDK7
46297|E2F6,6.751600895281464e-20,Homo sapiens,E2F6,tf,K562,Erythroblast,Bone Marrow,1,E2F6
9216|POLR2B,7.491750683141746e-20,Homo sapiens,POLR2B,tf,HeLa,Epithelium,Cervix,1,POLR2B
70731|FOXK1,7.63211190407469e-20,Homo sapiens,FOXK1,tf,HEK293,HEK 293 Cell Line,None,1,FOXK1
58506|WDR5,8.34285947911963e-20,Homo sapiens,WDR5,cr,BE2-C,Neuroblast,Brain,1,WDR5
4973|RELA,9.892796438062164e-20,Homo sapiens,RELA,tf,GM12891,Lymphoblastoid,Blood,1,RELA
49021|CPSF3L,1.3294313035084705e-19,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1,CPSF3L
46052|NR3C1,1.457745040304775e-19,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,0,NR3C1
43400|XBP1,1.778135126337269e-19,Homo sapiens,XBP1,tf,T47D,Epithelium,Mammary Gland,1,XBP1
49481|RPE,1.9348729994122488e-19,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
46330|REST,2.282047555750092e-19,Homo sapiens,REST,tf,PANC-1,None,Pancreas,1,REST
36031|FAIRE,2.5191810299907033e-19,Homo sapiens,FAIRE,other,None,Epithelium,Cervix,1,FAIRE
64866|ZFX,2.5750960162292237e-19,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZFX
48824|MBD2,2.8010255128221377e-19,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1,MBD2
63655|SIN3A,3.253357304796625e-19,Homo sapiens,SIN3A,tf,MCF-7,Epithelium,Breast,1,SIN3A
53300|RARA,4.033491764164585e-19,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1,RARA
45791|TBP,4.213445813428625e-19,Homo sapiens,TBP,tf,HepG2,Epithelium,Liver,1,TBP
51103|CHD8,6.848961004613717e-19,Homo sapiens,CHD8,cr,None,Neural Stem Cell,None,1,CHD8
63098|SMAD5,7.230424061072442e-19,Homo sapiens,SMAD5,tf,GM12878,B Lymphocyte,Blood,1,SMAD5
44597|BRD3,8.115725901283237e-19,Homo sapiens,BRD3,predicted chromatin regulator,VCaP,Epithelium,Prostate,1,BRD3
38654|NFATC1,8.444120296326026e-19,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1,NFATC1
392|NOTCH1,9.010018618493814e-19,Homo sapiens,NOTCH1,both predicted transcription factor and chromatin regulator,CUTLL1,T Lymphocyte,Blood,1,NOTCH1
2094|NFYA,9.894119474021264e-19,Homo sapiens,NFYA,tf,K562,Erythroblast,Bone Marrow,1,NFYA
34392|MECP2,1.1465273381406542e-18,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
45419|SAP30,1.328229162120072e-18,Homo sapiens,SAP30,not sure,K562,Erythroblast,Bone Marrow,1,SAP30
45866|MXI1,1.8262055346563763e-18,Homo sapiens,MXI1,tf,IMR90,Fibroblast,Lung,1,MXI1
45895|CCNT2,1.9335218542459313e-18,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
36230|TTF2,1.9543258063333e-18,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
37578|ELF1,1.9613094438960188e-18,Homo sapiens,ELF1,tf,ME-1,Leukemia Cell,None,1,ELF1
5570|POLR2M,2.1289092611215325e-18,Homo sapiens,POLR2M,tf,HeLa,Epithelium,Cervix,1,POLR2M
37639|ERG,2.4898808697902413e-18,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,1,ERG
8806|CHD1,3.203703183738789e-18,Homo sapiens,CHD1,predicted chromatin regulator,H1,Embryonic Stem Cell,Embryo,1,CHD1
33934|CTCF,4.776957962901874e-18,Homo sapiens,CTCF,tf,MM1.S,B Lymphocyte,Blood,1,CTCF
55405|KMT2D,5.0719514358890226e-18,Homo sapiens,KMT2D,cr,OCI-Ly7,B cell lymphoma,Blood,1,KMT2D
70927|SUPT5H,5.180301552942552e-18,Homo sapiens,SUPT5H,tf,BJAB,B Lymphocyte,None,1,SUPT5H
74666|NRF1,5.290935364411981e-18,Homo sapiens,NRF1,tf,K562,Erythroblast,Bone Marrow,1,NRF1
72356|TAL1,8.120616043775882e-18,Homo sapiens,TAL1,tf,Kasumi-1,Acute myeloid leukemia,None,1,TAL1
70759|OGT,8.235148046285184e-18,Homo sapiens,OGT,other,HEK293,HEK 293 Cell Line,None,1,OGT
37623|MYH11,8.618496836164464e-18,Homo sapiens,MYH11,not sure,ME-1,Leukemia Cell,None,1,MYH11
70813|SP1,8.894153533517836e-18,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,Colon cancer cell,Colon,1,SP1
36234|XRN2,9.242903588849183e-18,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
1226|TRRAP,9.538252606893704e-18,Homo sapiens,TRRAP,cr,HeLa,Epithelium,Cervix,1,TRRAP
58808|MAF,1.0853459615446469e-17,Homo sapiens,MAF,tf,None,Th1,None,1,MAF
65084|SP2,1.1476183209038132e-17,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
46333|FOXP2,1.3469642061440132e-17,Homo sapiens,FOXP2,tf,PFSK-1,Neuron,Brain,1,FOXP2
72405|PARP1,1.361091430448293e-17,Homo sapiens,PARP1,not sure,MCF-7,Human Breast Cancer Cell,Breast,1,PARP1
42217|STAT3,1.3994826375563465e-17,Homo sapiens,STAT3,tf,SU-DHL2,B Lymphocyte,None,1,STAT3
37621|CBFB,1.4898120862576172e-17,Homo sapiens,CBFB,predicted transcription factor,U937,None,Pleura,1,CBFB
45761|MAZ,1.5264728721998072e-17,Homo sapiens,MAZ,tf,HeLa-S3,Epithelium,Cervix,1,MAZ
8791|KDM5B,1.6706011043022874e-17,Homo sapiens,KDM5B,cr,K562,Erythroblast,Bone Marrow,1,KDM5B
73701|KDM2B,1.8860131760536348e-17,Homo sapiens,KDM2B,cr,SEM,B Lymphocyte,None,1,KDM2B
49266|SCML2,1.9660012505358713e-17,Homo sapiens,SCML2,tf,293T-Rex,None,None,1,SCML2
73713|AFF1,2.056433412217772e-17,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1,AFF1
9319|SMC1A,2.150966239324001e-17,Homo sapiens,SMC1A,predicted chromatin regulator,LCL,Lymphoblastoid,Blood,1,SMC1A
77535|TFDP1,2.173383034348365e-17,Homo sapiens,TFDP1,tf,MM1.S,B Lymphocyte,Blood,1,TFDP1
37602|TCF12,2.2112575383772118e-17,Homo sapiens,TCF12,tf,ME-1,Leukemia Cell,None,1,TCF12
3038|CREBBP,3.2864191350975443e-17,Homo sapiens,CREBBP,cr,None,T Lymphocyte,Blood,1,CREBBP
64760|POLR2AphosphoS5,3.484033127976408e-17,Homo sapiens,POLR2AphosphoS5,,None,Neuron,None,1,POLR2AphosphoS5
37619|RUNX1,5.008935634747747e-17,Homo sapiens,RUNX1,tf,ME-1,Leukemia Cell,None,1,RUNX1
39978|TFAP2C,5.1301407857717115e-17,Homo sapiens,TFAP2C,predicted transcription factor,A375,None,Skin,1,TFAP2C
4929|TAFII,5.840343330125086e-17,Homo sapiens,TAFII,not sure,H1,Embryonic Stem Cell,Embryo,1,TAFII
64266|HCFC1,6.252214249873234e-17,Homo sapiens,HCFC1,tf,MCF-7,Epithelium,Breast,1,HCFC1
40164|RUNX1T1,6.38126815340309e-17,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1T1
49447|HIF1A,7.139436161448909e-17,Homo sapiens,HIF1A,predicted chromatin regulator,T47D,Epithelium,Mammary Gland,1,HIF1A
70093|TET2,7.386242833657564e-17,Homo sapiens,TET2,cr,293T,None,None,1,TET2
3273|GATA1,7.436604225750042e-17,Homo sapiens,GATA1,tf,None,Proerythroblast,Bone Marrow,1,GATA1
68051|NFKB1,7.798738989738734e-17,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB1
8658|HDAC1,8.57595250758879e-17,Homo sapiens,HDAC1,cr,VCaP,Epithelium,Prostate,1,HDAC1
74670|ZNF639,8.962291645062823e-17,Homo sapiens,ZNF639,tf,K562,Erythroblast,Bone Marrow,1,ZNF639
41574|BRD1,1.0158272871585767e-16,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
38724|GMEB2,1.1204458788602078e-16,Homo sapiens,GMEB2,tf,LoVo,None,Colon,1,GMEB2
41572|ING2,1.219108757401884e-16,Homo sapiens,ING2,predicted chromatin regulator,RKO,Epithelium,Colon,1,ING2
48755|CBX8,1.2566844209866013e-16,Homo sapiens,CBX8,cr,PC-3,Epithelium,Prostate,1,CBX8
7341|HEY1,1.2780507120277642e-16,Homo sapiens,HEY1,tf,HepG2,Epithelium,Liver,1,HEY1
46160|PAX5,1.3443213022023915e-16,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1,PAX5
35517|BCL6,1.353409482164178e-16,Homo sapiens,BCL6,predicted transcription factor,OCI-Ly1,B cell lymphoma,Bone Marrow,1,BCL6
64945|BHLHE40,1.4623775007200263e-16,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1,BHLHE40
8482|KAT7,1.5432364973286901e-16,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1,KAT7
36226|DCP1A,1.795032385815911e-16,Homo sapiens,DCP1A,tf,HEK293,Epithelium,Embryonic Kidney,1,DCP1A
71039|ZNF143,2.0252627736270114e-16,Homo sapiens,ZNF143,predicted transcription factor,MCF-7,MCF 7 Cells,None,1,ZNF143
1878|RBL2,2.276916499710303e-16,Homo sapiens,RBL2,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1,RBL2
68456|USF1,2.533829385991525e-16,Homo sapiens,USF1,tf,None,Erythroid Cell,None,1,USF1
41831|ZBTB17,2.763432292533085e-16,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1,ZBTB17
73710|KMT2A,3.0034919096592703e-16,Homo sapiens,KMT2A,not sure,None,None,Spleen,1,KMT2A
41289|STAT1,3.0640972625475006e-16,Homo sapiens,STAT1,tf,None,Monocyte,Blood,1,STAT1
36842|FOXA1,3.1889455072641907e-16,Homo sapiens,FOXA1,tf,MDA-MB-453,Epithelium,Mammary Gland,1,FOXA1
45969|IRF1,4.4148353796891207e-16,Homo sapiens,IRF1,tf,K562,Erythroblast,Bone Marrow,1,IRF1
68455|USF2,5.140322638171977e-16,Homo sapiens,USF2,tf,None,Erythroid Cell,None,0,USF2
45878|GTF2F1,5.638161213343526e-16,Homo sapiens,GTF2F1,tf,K562,Erythroblast,Bone Marrow,1,GTF2F1
43105|RBPJ,5.982974937755675e-16,Homo sapiens,RBPJ,tf,CUTLL1,T Lymphocyte,Blood,1,RBPJ
74681|SMAD4,6.203834532732072e-16,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1,SMAD4
55344|SUMO2,6.780567361978434e-16,Homo sapiens,SUMO2,other,K562,Erythroblast,Bone Marrow,1,SUMO2
45920|HMGN3,8.589420863697631e-16,Homo sapiens,HMGN3,tf,K562,Erythroblast,Bone Marrow,1,HMGN3
76520|BPTF,9.322608799731069e-16,Homo sapiens,BPTF,tf,None,Erythroid Cell,None,1,BPTF
42775|NPAT,1.2068704673213371e-15,Homo sapiens,NPAT,tf,LoVo,None,Colon,1,NPAT
2095|NFYB,1.292384138171122e-15,Homo sapiens,NFYB,tf,K562,Erythroblast,Bone Marrow,1,NFYB
50112|MAFB,1.3570911110234117e-15,Homo sapiens,MAFB,tf,None,Keratinocyte,Foreskin,1,MAFB
53493|SOX9,1.486525640241755e-15,Homo sapiens,SOX9,tf,HT29,Epithelium,Colon,1,SOX9
72625|ETS1,1.6070890847371356e-15,Homo sapiens,ETS1,tf,None,Endothelial Cell,Umbilical Vein,1,ETS1
44028|BRCA1,1.6228207163269211e-15,Homo sapiens,BRCA1,predicted chromatin regulator,MCF-10A,Epithelium,Breast,1,BRCA1
4126|HDAC6,1.6818113968451448e-15,Homo sapiens,HDAC6,cr,None,T Lymphocyte,Blood,1,HDAC6
46214|EGR1,1.7485740430151055e-15,Homo sapiens,EGR1,tf,HCT-116,None,Colon,1,EGR1
36104|ESR1,1.7599520304164568e-15,Homo sapiens,ESR1,tf,None,Epithelium,Mammary Gland,1,ESR1
42774|NFYC,1.8357062627212403e-15,Homo sapiens,NFYC,tf,LoVo,None,Colon,1,NFYC
50412|KLF11,2.123565346326165e-15,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
42176|MITF,2.6447932325701407e-15,Homo sapiens,MITF,tf,None,Melanocyte,None,0,MITF
72854|TRAF7,2.679100498344503e-15,Homo sapiens,TRAF7,other,None,None,meningioma,1,TRAF7
68490|KAT5,3.0965692646740536e-15,Homo sapiens,KAT5,cr,K562,Lymphoblast,None,1,KAT5
74432|TFAP4,3.70635556352451e-15,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1,TFAP4
45764|CHD2,3.814809532396971e-15,Homo sapiens,CHD2,cr,HeLa-S3,Epithelium,Cervix,1,CHD2
1219|GATAD1,4.093242069507604e-15,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
70804|TCF7L1,4.23986413299582e-15,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1,TCF7L1
42722|HOXA6,4.534274546387857e-15,Homo sapiens,HOXA6,tf,LoVo,None,Colon,1,HOXA6
55543|RAG2,5.2178990122615e-15,Homo sapiens,RAG2,cr,None,Thymocyte,None,1,RAG2
48634|SPIB,5.473383059781822e-15,Homo sapiens,SPIB,tf,H929,B Lymphocyte,Bone Marrow,1,SPIB
46307|PML,5.596783486360353e-15,Homo sapiens,PML,tf,MCF-7,Epithelium,Breast,1,PML
56047|CREB1,5.889214309150336e-15,Homo sapiens,CREB1,tf,HepG2,Epithelium,Liver,1,CREB1
57092|HEXIM1,6.1573887916670026e-15,Homo sapiens,HEXIM1,other,HCT-116,None,Colon,1,HEXIM1
46136|GABPA,6.4992219923749955e-15,Homo sapiens,GABPA,tf,GM12878,B Lymphocyte,Blood,1,GABPA
9320|NIPBL,8.114595111201594e-15,Homo sapiens,NIPBL,not sure,LCL,Lymphoblastoid,Blood,1,NIPBL
45793|SREBF1,8.244033887915852e-15,Homo sapiens,SREBF1,tf,HepG2,Epithelium,Liver,1,SREBF1
53076|RBP2,9.12188856159857e-15,Homo sapiens,RBP2,other,U937,None,Pleura,1,RBP2
76682|ASXL1,9.179709385604483e-15,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
76964|CNOT3,9.355343841916629e-15,Homo sapiens,CNOT3,tf,HCT-116,Colorectal cancer cell line,None,1,CNOT3
47598|GATA4,1.0028079412284815e-14,Homo sapiens,GATA4,tf,AGS,Epithelium,Stomach,1,GATA4
59001|JMJD1C,1.0884667087516001e-14,Homo sapiens,JMJD1C,predicted chromatin regulator,HL-60,Promyeloblast,Blood,1,JMJD1C
33679|GATA3,1.0988021005671587e-14,Homo sapiens,GATA3,tf,None,Th1,None,1,GATA3
276|SMAD3,1.1022686367602178e-14,Homo sapiens,SMAD3,tf,BG03,Embryonic Stem Cell,Embryo,1,SMAD3
46230|CEBPD,1.1197633337774286e-14,Homo sapiens,CEBPD,tf,HepG2,Epithelium,Liver,1,CEBPD
72366|TCF4,1.2306146004162828e-14,Homo sapiens,TCF4,tf,Gen2.2,Plasmacytoid dendritic cell,None,1,TCF4
48576|KDM6B,1.4129758776144803e-14,Homo sapiens,KDM6B,cr,CUTLL1,T Lymphocyte,Blood,1,KDM6B
64039|HBP1,1.4129758776144803e-14,Homo sapiens,HBP1,tf,HepG2,Epithelium,Liver,1,HBP1
6710|SRC,1.532966904099218e-14,Homo sapiens,SRC,not sure,OCI-Ly2,Epithelium,Mammary Gland,1,SRC
46157|POU2F2,1.64742930459899e-14,Homo sapiens,POU2F2,tf,GM12891,Lymphoblastoid,Blood,1,POU2F2
50381|NFE2,1.6891801970806238e-14,Homo sapiens,NFE2,tf,None,Proerythroblast,Fetal Liver,1,NFE2
46295|ZBTB7A,1.742834484103054e-14,Homo sapiens,ZBTB7A,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZBTB7A
38804|E2F8,1.7482912092897397e-14,Homo sapiens,E2F8,tf,LoVo,None,Colon,1,E2F8
53630|STAT5B,1.9080899527503164e-14,Homo sapiens,STAT5B,tf,None,T Lymphocyte,Blood,1,STAT5B
74350|OTX2,1.9441569810132526e-14,Homo sapiens,OTX2,tf,D-341,None,None,1,OTX2
76415|PMEL,2.1548385565585928e-14,Homo sapiens,PMEL,other,None,None,None,1,PMEL
46211|SRF,2.859142907777782e-14,Homo sapiens,SRF,tf,HCT-116,None,Colon,1,SRF
50898|PAX6,3.0419457537534467e-14,Homo sapiens,PAX6,tf,6540 cells,Epithelium,None,1,PAX6
38653|MED12,3.127910444463269e-14,Homo sapiens,MED12,predicted transcription factor,LoVo,None,Colon,1,MED12
56264|AR,3.594869335139631e-14,Homo sapiens,AR,tf,CWR22Pc,Epithelium,Prostate,1,AR
38784|RFX1,3.6395498160127036e-14,Homo sapiens,RFX1,tf,LoVo,None,Colon,1,RFX1
35087|BCOR,5.249631147373976e-14,Homo sapiens,BCOR,both predicted transcription factor and chromatin regulator,None,B Lymphocyte,None,1,BCOR
77300|TRIM25,6.686325286933926e-14,Homo sapiens,TRIM25,,BT-549,None,Breast,1,TRIM25
42800|STAT2,6.914824115606696e-14,Homo sapiens,STAT2,predicted transcription factor,LoVo,None,Colon,1,STAT2
73696|LEO1,7.647351018983689e-14,Homo sapiens,LEO1,predicted chromatin regulator,SEM,B Lymphocyte,None,1,LEO1
39350|KLF1,7.836112893595339e-14,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1,KLF1
64581|CBX1,8.481760680556815e-14,Homo sapiens,CBX1,cr,HepG2,Epithelium,Liver,1,CBX1
74682|FOXO3,8.533536925332007e-14,Homo sapiens,FOXO3,tf,HepG2,Epithelium,Liver,1,FOXO3
76527|EPC1,8.877733331880839e-14,Homo sapiens,EPC1,tf,K562,Lymphoblast,None,1,EPC1
65153|ZSCAN22,9.903670484419994e-14,Homo sapiens,ZSCAN22,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN22
73854|LMO1,9.963962220448664e-14,Homo sapiens,LMO1,not sure,Jurkat,T Lymphocyte,Blood,1,LMO1
42715|GLI2,1.0302068753299971e-13,Homo sapiens,GLI2,tf,LoVo,None,Colon,1,GLI2
55775|CTCFL,1.0396219331789591e-13,Homo sapiens,CTCFL,predicted transcription factor,Delta47,None,None,1,CTCFL
56054|ATF1,1.1045851543228396e-13,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
70178|DNMT3B,1.1594125073910895e-13,Homo sapiens,DNMT3B,cr,None,Stem cell,Foreskin,1,DNMT3B
69201|TRIM24,1.1770879419778966e-13,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,1,TRIM24
49002|ELL2,1.261864039358632e-13,Homo sapiens,ELL2,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,ELL2
37354|JUN,1.269513174445075e-13,Homo sapiens,JUN,tf,A549,Epithelium,Lung,1,JUN
63792|RNF2,1.364932170740282e-13,Homo sapiens,RNF2,predicted transcription factor,HepG2,Epithelium,Liver,1,RNF2
56820|TFAP2A,1.4195232604304718e-13,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1,TFAP2A
72426|ORC2,1.445437025011439e-13,Homo sapiens,ORC2,tf,K562,Erythroblast,Bone Marrow,1,ORC2
2110|PRAME,2.0668097360082898e-13,Homo sapiens,PRAME,not sure,K562,Erythroblast,Bone Marrow,1,PRAME
46142|SIX5,2.350569708196412e-13,Homo sapiens,SIX5,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,SIX5
63410|CBX5,2.495262046291364e-13,Homo sapiens,CBX5,cr,GM12878,B Lymphocyte,Blood,1,CBX5
45961|UBTF,2.648689773640424e-13,Homo sapiens,UBTF,tf,K562,Erythroblast,Bone Marrow,1,UBTF
65147|EGR2,2.778067644396338e-13,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1,EGR2
42519|STAG1,2.931041814955575e-13,Homo sapiens,STAG1,not sure,GM2255,Lymphoblastoid,Blood,1,STAG1
47601|KLF5,3.431106489493594e-13,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
38824|MNT,3.4515321815400293e-13,Homo sapiens,MNT,tf,LoVo,None,Colon,1,MNT
8816|KDM4A,3.5449346659624183e-13,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM4A
76529|MBTD1,3.6624674838903695e-13,Homo sapiens,MBTD1,other,K562,Lymphoblast,None,1,MBTD1
44562|EMX1,3.7503401029076463e-13,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1,EMX1
561|VDR,3.795049168082118e-13,Homo sapiens,VDR,tf,GM10855,Lymphocyte,Blood,1,VDR
35228|HSF1,3.943997181263423e-13,Homo sapiens,HSF1,tf,M0-91,Leukemia Cell,None,1,HSF1
50210|DDX21,4.807469815567813e-13,Homo sapiens,DDX21,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,DDX21
46357|ZBTB33,5.392864384279472e-13,Homo sapiens,ZBTB33,tf,SK-N-SH,Neuroblastoma cell,Brain,1,ZBTB33
50108|CHRM2,5.804334076543129e-13,Homo sapiens,CHRM2,predicted chromatin regulator,U937,None,Pleura,1,CHRM2
62840|SP3,6.210004626966275e-13,Homo sapiens,SP3,tf,HEK293,Epithelium,Embryonic Kidney,1,SP3
72878|MYF5,6.32032783514967e-13,Homo sapiens,MYF5,tf,Rh18,rhabdomyosarcoma,None,1,MYF5
38758|JUND,6.643459868758398e-13,Homo sapiens,JUND,tf,LoVo,None,Colon,1,JUND
46131|RUNX3,6.801077894789107e-13,Homo sapiens,RUNX3,tf,GM12878,B Lymphocyte,Blood,1,RUNX3
50372|SUZ12,7.758466063417489e-13,Homo sapiens,SUZ12,cr,None,Proerythroblast,Fetal Liver,1,SUZ12
42714|ETV5,9.4610414258887e-13,Homo sapiens,ETV5,tf,LoVo,None,Colon,1,ETV5
65197|KLF15,1.0264163146159721e-12,Homo sapiens,KLF15,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF15
71747|SOX4,1.0659416009981506e-12,Homo sapiens,SOX4,tf,None,Fibroblast,Fetal Lung,1,SOX4
356|CDX2,1.1495227460540764e-12,Homo sapiens,CDX2,tf,Caco-2,Epithelium,Colon,1,CDX2
45789|CEBPB,1.535212438279961e-12,Homo sapiens,CEBPB,tf,HepG2,Epithelium,Liver,1,CEBPB
38704|HINFP,1.5892764466090539e-12,Homo sapiens,HINFP,tf,LoVo,None,Colon,1,HINFP
71069|MBD3,1.7277566825192887e-12,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,1,MBD3
