,0,TF
51750|FOXP1,8.611820626202285e-106,FOXP1
55465|NELFA,1.6801743417780524e-101,NELFA
55666|PAF1,2.9591321819325477e-97,PAF1
52091|TP53,2.049784518132513e-96,TP53
53347|CDK9,3.1694063251893372e-96,CDK9
5968|MYC,7.192667867875366e-95,MYC
49977|BRD4,8.177782160906416e-94,BRD4
45752|E2F4,9.185455626058295e-94,E2F4
41481|E2F1,2.490740064101765e-92,E2F1
56961|GTF2B,7.612216457126224e-92,GTF2B
46077|TAF1,3.0547737717044645e-90,TAF1
74347|NEUROD1,1.6448571251484882e-89,NEUROD1
56353|CDK8,9.644168001410454e-89,CDK8
58640|MED1,1.2800252523083696e-87,MED1
69815|NELFE,2.9109531774253752e-87,NELFE
74838|JMJD6,2.965514910596578e-86,JMJD6
2684|PHF8,3.0666810724809644e-85,PHF8
38585|TAF3,4.209578062021897e-85,TAF3
63885|BCL3,7.640368313797367e-85,BCL3
43305|CDK6,2.2402829109727993e-84,CDK6
39460|FOXM1,2.4840214057579215e-84,FOXM1
75942|KDM1A,5.626761063657514e-84,KDM1A
69872|AFF4,1.0524040108526649e-83,AFF4
9216|POLR2B,5.025944929644789e-83,POLR2B
49493|CDK7,1.4706547709077667e-82,CDK7
32814|MAX,1.3027719927905448e-81,MAX
72356|TAL1,4.39583579601571e-81,TAL1
74202|BRD2,1.0715851785845524e-80,BRD2
69874|RELA,2.6652876294662915e-80,RELA
48824|MBD2,3.3645094936707294e-80,MBD2
70731|FOXK1,1.8986611336815176e-79,FOXK1
49481|RPE,2.0024517526938078e-79,RPE
37623|MYH11,2.0292642648060804e-78,MYH11
43400|XBP1,9.793797421133362e-78,XBP1
50876|SPI1,4.591652603734969e-77,SPI1
36228|XRN2,5.423956933241488e-77,XRN2
38654|NFATC1,7.205534388363601e-77,NFATC1
72408|PARP1,1.4500184045684324e-76,PARP1
55895|T,7.72374801907949e-76,T
77535|TFDP1,8.688423233126517e-76,TFDP1
76519|SETD1A,4.452083713358517e-75,SETD1A
49877|WDR5,5.7553867473937835e-75,WDR5
5570|POLR2M,1.303375474157456e-74,POLR2M
58805|MYB,1.5331624057029911e-74,MYB
46195|TAF7,2.3763981215090932e-74,TAF7
43104|NOTCH1,5.338850007367017e-74,NOTCH1
5195|YY1,1.1032490603084754e-73,YY1
36230|TTF2,1.6474995255778518e-73,TTF2
70927|SUPT5H,2.7207880510608187e-73,SUPT5H
51103|CHD8,2.8501256544493724e-73,CHD8
4929|TAFII,3.5378563929883156e-73,TAFII
49021|CPSF3L,5.323731634817402e-73,CPSF3L
45866|MXI1,1.4760179544508885e-71,MXI1
70759|OGT,2.9248753850294876e-71,OGT
34392|MECP2,6.8085222663265404e-71,MECP2
64865|ZFX,1.1163349475958966e-70,ZFX
45791|TBP,1.6041137469216235e-70,TBP
63098|SMAD5,5.809372366382658e-70,SMAD5
46208|SIN3A,7.171557908175645e-70,SIN3A
58808|MAF,9.514314197994938e-70,MAF
1878|RBL2,2.2901463523039882e-69,RBL2
36031|FAIRE,2.9526101612563074e-69,FAIRE
37057|FLI1,3.0722858989059185e-69,FLI1
43684|KDM4C,6.628215596116625e-69,KDM4C
38724|GMEB2,7.066313252582759e-69,GMEB2
49266|SCML2,1.3386619514861145e-68,SCML2
73713|AFF1,1.5465113658081016e-68,AFF1
3038|CREBBP,1.8036084279882538e-68,CREBBP
36226|DCP1A,3.1783389122644402e-68,DCP1A
76520|BPTF,5.215403239293296e-68,BPTF
8791|KDM5B,2.8587528383073448e-67,KDM5B
45421|RBBP5,1.0054025212073741e-66,RBBP5
2094|NFYA,1.8645025840638223e-66,NFYA
45767|HCFC1,2.440400034904447e-66,HCFC1
45714|TCF7L2,2.691135582904602e-66,TCF7L2
46307|PML,3.7052346448391107e-66,PML
45761|MAZ,8.308350768901313e-66,MAZ
46330|REST,8.830267915730026e-66,REST
43105|RBPJ,1.924186690381748e-65,RBPJ
42212|STAT3,2.7584219766942724e-65,STAT3
1226|TRRAP,3.233287618534927e-65,TRRAP
74666|NRF1,3.376230266071898e-65,NRF1
7527|HEY1,9.951231572615721e-65,HEY1
47416|ERG,1.3080697539973351e-64,ERG
3273|GATA1,2.3041586521959912e-64,GATA1
68455|USF2,3.7540714361364316e-64,USF2
37621|CBFB,5.236629814777648e-64,CBFB
49949|KLF9,6.191691415102555e-64,KLF9
45419|SAP30,1.64490791669991e-63,SAP30
68456|USF1,2.2661682814692732e-63,USF1
46333|FOXP2,2.668393101909197e-63,FOXP2
46052|NR3C1,3.101301857286413e-63,NR3C1
9319|SMC1A,7.372872394434821e-63,SMC1A
55405|KMT2D,8.761720917023101e-63,KMT2D
53300|RARA,1.7947456036435015e-62,RARA
64760|POLR2AphosphoS5,3.4124546175507685e-62,POLR2AphosphoS5
38784|RFX1,3.877868372692673e-62,RFX1
48755|CBX8,6.370215529958583e-62,CBX8
49238|ETS1,1.329690634901508e-61,ETS1
44597|BRD3,2.029390639986942e-61,BRD3
71039|ZNF143,2.716014341678294e-61,ZNF143
45793|SREBF1,3.2161265534503e-61,SREBF1
45895|CCNT2,4.4867666966301796e-61,CCNT2
44028|BRCA1,6.867018306839077e-61,BRCA1
55344|SUMO2,8.7849302432589e-61,SUMO2
76682|ASXL1,1.2539644819682748e-60,ASXL1
50372|SUZ12,1.6589780707983036e-60,SUZ12
70816|SP1,2.1850943791678835e-60,SP1
41831|ZBTB17,2.4794481868895505e-60,ZBTB17
8658|HDAC1,3.2919069042083354e-60,HDAC1
8806|CHD1,4.7422503518454146e-60,CHD1
46160|PAX5,1.4169868864143633e-59,PAX5
37578|ELF1,1.8272238234258242e-59,ELF1
46136|GABPA,1.9173835735897913e-59,GABPA
45878|GTF2F1,2.728895787351805e-59,GTF2F1
42774|NFYC,6.765367970146003e-59,NFYC
41572|ING2,9.813848619936118e-59,ING2
9198|TCF12,1.121073388922484e-58,TCF12
45969|IRF1,2.0430784427589673e-58,IRF1
42722|HOXA6,2.8739230177753706e-58,HOXA6
41574|BRD1,3.626315667382485e-58,BRD1
42775|NPAT,6.86298024349569e-58,NPAT
46132|EGR1,1.444972826256449e-57,EGR1
53493|SOX9,2.0361253310190776e-57,SOX9
67714|CREB1,4.373644127820283e-57,CREB1
45920|HMGN3,1.1898129261731612e-56,HMGN3
8482|KAT7,1.8234549031574726e-56,KAT7
9320|NIPBL,2.1071226632157206e-56,NIPBL
55492|RUNX1,2.9175074224737402e-56,RUNX1
1219|GATAD1,3.559971601617212e-56,GATAD1
45764|CHD2,4.991966189878353e-56,CHD2
46297|E2F6,7.102169861114253e-56,E2F6
68051|NFKB1,8.156632273455499e-56,NFKB1
42176|MITF,2.5481234459200557e-55,MITF
64945|BHLHE40,3.3742036253626006e-55,BHLHE40
74349|OTX2,3.8647871468918845e-55,OTX2
4126|HDAC6,4.354819246188073e-55,HDAC6
40164|RUNX1T1,4.7538526005407735e-55,RUNX1T1
2095|NFYB,4.926560775969693e-55,NFYB
50414|KLF11,5.5377541059630485e-55,KLF11
72854|TRAF7,1.1935719171487389e-54,TRAF7
72878|MYF5,1.5942896239440748e-54,MYF5
74681|SMAD4,1.695396043059574e-54,SMAD4
73701|KDM2B,3.269564403036912e-54,KDM2B
5194|HMGN1,3.3340076029827264e-54,HMGN1
