Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
Tcfap2e,UP00028;1.97E-13,,,,
IRF5,MS00067;2.00E-13,,,,
SMAD4,M00733;2.20E-13,MC00392;1.64E-07,,,
SMAD1,M00792;2.52E-13,M01590;1.34E-01,,,
Elk3,MS00023;2.67E-13,,,,
ZNF711,MC00477;3.19E-13,,,,
VDR,M00961;3.56E-13,MC00412;9.11E-11,M00444;8.58E-08,,
Rfx1,MC00144;4.30E-13,,,,
Klf7,UP00093;4.67E-13,,,,
RFX3,MC00203;5.12E-13,,,,
Nfya,MC00191;5.73E-13,,,,
Klf12,MS00157;6.04E-13,,,,
TFAP2B,MS00229;6.50E-13,MS00228;1.71E-11,MS00230;1.25E-09,,
Tcfap2c,UP00087;7.53E-13,,,,
IRF3,UP00086;7.59E-13,,,,
NFYA,MC00364;8.76E-13,,,,
ELK3,MS00844;1.04E-12,,,,
SREBF2,M01177;1.22E-12,MS00281;6.17E-07,,,
Zbtb3,UP00031;1.52E-12,,,,
ZBTB49,MS00727;1.62E-12,,,,
TFCP2L1,M01592;1.90E-12,,,,
ZBED1,MS00290;1.98E-12,,,,
Spdef,UP00038;2.01E-12,,,,
BCL6,MC00386;2.42E-12,M01171;1.21E-02,,,
Arntl,MC00362;2.42E-12,,,,
Ctcf,MC00187;2.81E-12,,,,
GLIS1,MS00024;3.17E-12,,,,
KLF13,MS00124;3.33E-12,,,,
Tfcp2,MC00518;3.66E-12,,,,
CTCF,MC00128;4.49E-12,,,,
TBX2,MS00211;4.81E-12,MS00213;7.68E-05,,,
SP2,M01783;5.01E-12,,,,
IRF6,UP00011;5.34E-12,,,,
PPARG::RXRA,M00518;5.47E-12,M00515;1.66E-02,,,
ZNF524,MS00423;5.79E-12,,,,
TFAP2A,MS00227;6.13E-12,MC00530;4.81E-10,,,
Elf4,UP00413;6.44E-12,,,,
Tcfap2b,UP00010;6.60E-12,,,,
MGA,MS00188;6.93E-12,MS00186;5.15E-05,,,
ZNF589,M01109;9.59E-12,,,,
SMAD3,UP00000;1.11E-11,MC00503;1.54E-06,MS00080;1.81E-02,,
Elf5,MS00022;1.28E-11,,,,
SP3,M00665;1.48E-11,MS00223;1.39E-10,,,
MAFK,MS00331;1.51E-11,MS00330;9.48E-01,,,
BPTF,M00456;1.59E-11,,,,
TFEC,MS00808;1.67E-11,,,,
Yy1,MC00372;1.77E-11,,,,
HIF1A,MC00316;2.42E-11,,,,
TP63,MC00439;2.59E-11,,,,
CREB3,MS00308;2.84E-11,,,,
ETV2,MS00016;3.90E-11,,,,
PPARG,MC00142;4.29E-11,MA0066;1.02E-04,,,
ZBTB7B,MS00312;6.77E-11,M01175;1.42E-08,,,
ZNF219,M01122;7.05E-11,,,,
Tcfcp2l1,MA0145;7.71E-11,,,,
HNF4A,UP00066;8.61E-11,MC00432;1.33E-02,,,
TCF4,MS00285;9.52E-11,MC00219;8.44E-01,,,
Ovol2,M01104;9.71E-11,,,,
NR0B1,M01248;1.04E-10,,,,
ZBTB6,M00085;1.05E-10,,,,
ZNF350,M01105;1.09E-10,,,,
ATF2,M00179;1.15E-10,,,,
Osr1,UP00027;1.81E-10,,,,
Stat3,MC00140;1.82E-10,,,,
Mafb,MS00335;1.98E-10,MS00333;1.27E-09,,,
EPAS1,MC00224;2.08E-10,,,,
BHLHE41,MS00251;2.14E-10,,,,
CNTN2::CREB1,M00115;2.27E-10,,,,
SP8,MS00246;2.35E-10,,,,
Creb3l2,MS00311;2.48E-10,,,,
Glis2,UP00024;2.50E-10,,,,
KLF16,MS00146;2.67E-10,,,,
Klf4,MC00109;2.87E-10,,,,
CREB3L1,MS00304;2.90E-10,,,,
RFX4,UP00056;4.29E-10,,,,
Osr2,UP00052;4.74E-10,,,,
Trp53,MC00377;4.74E-10,,,,
TFEB,MS00289;4.86E-10,,,,
PAX1,MS00117;6.32E-10,M00326;3.46E-08,M00808;2.77E-01,,
ESR1,MC00335;7.19E-10,,,,
ETS2,M01207;7.99E-10,,,,
Mlx,MS00270;8.35E-10,,,,
Irf4,UP00018;9.55E-10,MC00190;1.85E-01,,,
PLAG1,MA0163;1.04E-09,,,,
GLIS3,MS00046;1.18E-09,,,,
GTF2IRD1,M01241;1.27E-09,M01229;9.40E-03,,,
USF1,MC00248;1.31E-09,,,,
Zfp281,UP00021;1.35E-09,,,,
HIC1,UP00035;1.48E-09,,,,
PAX9,MS00128;1.53E-09,,,,
Hmx3,M00433;1.71E-09,,,,
MLX,MS00266;1.94E-09,,,,
GCM1,MS00047;2.59E-09,MS00048;1.26E-08,,,
TCF3,M00222;2.80E-09,UP00058;1.35E-01,,,
Nfic,MC00475;2.98E-09,,,,
RARG,MS00684;3.46E-09,MS00680;4.31E-03,MS00682;3.53E-01,,
KLF12,M00468;3.52E-09,,,,
NFKB2,MS00111;3.63E-09,,,,
Pparg,MC00130;4.26E-09,,,,
REL,MA0101;4.59E-09,,,,
ELF5,MS00838;5.45E-09,,,,
Rfx2,MS00171;6.04E-09,MS00170;1.41E-05,,,
Rhox11,UP00193;6.96E-09,MS00611;1.55E-03,,,
CLOCK,MS00253;7.22E-09,,,,
Usf2,MC00169;7.89E-09,,,,
ELF4,MS00834;8.10E-09,,,,
Myb,MC00408;8.56E-09,,,,
ERF,MS00846;8.65E-09,,,,
Hoxd9,MS00525;9.53E-09,MS00524;9.11E-02,,,
TP53,MC00359;9.94E-09,,,,
PATZ1,M00491;1.13E-08,,,,
RFX2,MS00162;1.44E-08,MS00161;1.84E-04,,,
Esr1,MC00295;1.56E-08,,,,
MAFG,MS00327;1.58E-08,,,,
RREB1,MA0073;1.65E-08,,,,
Rest,MC00125;2.16E-08,,,,
INSM1,MA0155;2.29E-08,,,,
MLXIPL,MS00265;2.34E-08,,,,
Klf1,MC00110;2.66E-08,,,,
TP73,MC00132;2.81E-08,,,,
RUNX3,MS00177;2.91E-08,,,,
ZNF263,MC00192;2.94E-08,,,,
Sfpi1,UP00085;3.10E-08,MC00180;3.98E-02,MC00395;3.98E-02,,
MESP1,MS00264;3.35E-08,,,,
Hoxd12,UP00177;3.64E-08,,,,
E4F1,M00694;3.93E-08,,,,
ATF1,UP00020;4.06E-08,,,,
ZNF740,MS00445;5.33E-08,,,,
Crx,MC00357;6.14E-08,,,,
NFKB1,MS00110;6.88E-08,,,,
GLI1,M01037;7.42E-08,,,,
Nkx1-1,M01334;1.20E-07,,,,
PAX6,MS00125;1.38E-07,M00979;2.31E-01,UP00224;9.29E-01,,
NFIX,MS00115;1.44E-07,MS00822;4.29E-03,,,
TBX21,MS00207;1.46E-07,MS00208;5.19E-01,,,
SPIB,MA0081;1.53E-07,MS00039;9.66E-02,,,
FOXO4,MS00383;1.66E-07,MS00381;6.10E-01,,,
Trp63,M01656;1.72E-07,,,,
Zfp740,MS00512;1.81E-07,,,,
Hic1,MS00101;1.92E-07,,,,
ATF6,M00483;1.97E-07,,,,
TBX5,MS00217;2.51E-07,MS00216;2.27E-05,,,
RXRA,MC00467;2.63E-07,,,,
TBX20,MS00202;2.68E-07,,,,
Fli1,MC00129;2.84E-07,,,,
THRB,MS00713;3.44E-07,MS00710;4.81E-03,MS00711;1.68E-02,,
HSFY2,MS00062;3.75E-07,MS00061;1.72E-05,,,
EHF,MS00778;3.99E-07,,,,
Gsc,UP00112;4.03E-07,,,,
ZNF306,MS00401;4.23E-07,,,,
TFCP2,MS00579;4.28E-07,M00072;4.85E-05,,,
NHLH1,MS00274;4.37E-07,,,,
ATF7,MS00294;4.58E-07,,,,
MAZ,M00649;4.87E-07,,,,
HIC2,MS00057;5.39E-07,,,,
Rarg,MC00476;5.60E-07,MS00705;2.93E-02,MS00704;5.99E-01,,
E2F8,MS00739;5.89E-07,,,,
IRF4,MS00065;6.70E-07,MC00227;1.20E-01,,,
TFAP2C,MC00374;7.46E-07,,,,
GRHL1,MS00556;7.50E-07,,,,
PROX1,MS00160;8.01E-07,,,,
GFI1,M01067;8.80E-07,,,,
FOXB1,MS00343;8.96E-07,MS00348;9.61E-01,,,
STAT6,M00500;1.01E-06,,,,
TBX19,MS00194;1.21E-06,,,,
SMAD2/3,MC00223;1.54E-06,,,,
Nr2f2,UP00009;1.71E-06,,,,
Ikzf3,MC00337;1.73E-06,,,,
HSF1,MC00289;1.77E-06,MA0319;7.64E-01,,,
DMBX1,MS00433;1.83E-06,,,,
Nr1h2,MC00448;1.86E-06,,,,
PGR,MC00170;1.92E-06,,,,
UBP1,M00644;1.99E-06,,,,
Hnf4a,MC00344;2.11E-06,,,,
Zfp423,MA0116;2.15E-06,,,,
ESRRG,MS00638;2.34E-06,,,,
RHOXF1,MS00609;2.43E-06,,,,
GTF2I,M00706;2.65E-06,,,,
PBX3,MC00281;2.87E-06,,,,
CUX1,M00105;3.00E-06,MS00601;6.12E-01,MS00612;7.93E-01,,
AR,MC00468;3.02E-06,,,,
Hoxd11,UP00117;3.12E-06,,,,
Lhx8,UP00184;3.13E-06,MS00548;6.45E-02,MS00549;1.28E-01,MS00550;9.47E-01,
NFIB,MS00114;3.21E-06,,,,
VSX1,MS00626;4.51E-06,,,,
Obox3,M01466;4.60E-06,,,,
IRF9,MS00073;4.89E-06,,,,
BACH2,M00490;5.06E-06,,,,
IRF8,MS00072;5.14E-06,,,,
MAFF,MS00326;8.05E-06,,,,
TBX4,MS00214;9.75E-06,,,,
Srebf1,MS00282;1.06E-05,,,,
Hsf1,MC00368;1.11E-05,,,,
ZNF282,MS00729;1.67E-05,,,,
Ets1,MC00385;1.79E-05,,,,
RFX5,MS00169;1.95E-05,,,,
NEUROD1,M01288;2.02E-05,,,,
NFE2L2,MC00339;2.65E-05,,,,
SREBF1,M00220;2.83E-05,M00749;3.24E-01,,,
RXRG,MS00694;3.15E-05,,,,
NFIC,MA0161;3.36E-05,,,,
GSC2,MS00463;3.50E-05,,,,
RARA,UP00048;3.93E-05,,,,
FOXO6,MS00386;4.47E-05,MS00384;3.58E-01,,,
CEBPA,M00159;4.91E-05,MC00273;9.11E-03,,,
Foxg1,MS00392;4.92E-05,MS00393;9.82E-01,,,
HMX3,MS00475;5.19E-05,,,,
RELA,MC00193;6.05E-05,,,,
Zfp691,UP00095;6.21E-05,,,,
T,MS00218;9.14E-05,,,,
E2F7,MS00756;9.61E-05,,,,
SIX4,UP00199;1.01E-04,,,,
NR2F2,M00155;1.38E-04,,,,
Npas4,MC00370;1.84E-04,,,,
MAF,M00648;2.29E-04,M00983;4.57E-02,,,
Esrrb,MC00512;2.86E-04,,,,
SIX5,MC00334;3.07E-04,,,,
NANOG,M01247;3.35E-04,M01123;2.13E-01,MC00440;8.48E-01,,
Gfi1b,MC00293;3.40E-04,,,,
BARHL2,MS00414;4.65E-04,MS00416;4.12E-01,UP00145;8.77E-01,,
Ppara,MC00134;5.26E-04,,,,
FOXO1,MS00376;5.50E-04,MS00375;6.58E-01,,,
Bcl6b,UP00043;5.78E-04,,,,
POU3F1,M00133;6.29E-04,MS00139;9.18E-01,MS00138;9.89E-01,,
HSF4,MS00060;6.38E-04,,,,
RUNX1,MC00312;8.37E-04,M00082;9.60E-01,,,
IRF7,MS00070;8.45E-04,,,,
RBPJ,M01112;9.44E-04,,,,
Obox2,M01364;9.61E-04,,,,
ZNF217,M01306;1.00E-03,,,,
ATF2::JUN,M00041;1.03E-03,,,,
Rela,MC00135;1.05E-03,,,,
ZNF628,M01081;1.16E-03,,,,
PITX3,MS00596;1.21E-03,,,,
Obox1,M01450;1.21E-03,,,,
Creb1,MC00163;1.27E-03,,,,
FOXH1,MC00304;1.35E-03,M00809;4.49E-01,,,
BATF3,MS00296;1.38E-03,,,,
Hdx,UP00148;1.40E-03,,,,
HOXA13,MS00485;1.52E-03,MS00484;8.33E-01,,,
SRF,MC00355;1.62E-03,,,,
ZNF423,M00467;1.72E-03,,,,
HOXC12,MS00503;1.75E-03,MS00502;2.27E-01,,,
GZF1,M01069;2.08E-03,,,,
ELF3,MS00812;2.11E-03,,,,
PITX2,UP00125;2.35E-03,,,,
ESRRA,MS00829;2.42E-03,,,,
MZF1,M01733;2.51E-03,,,,
NRL,MS00338;2.52E-03,,,,
NKX2-2,UP00231;2.55E-03,,,,
ZNF784,MS00479;2.66E-03,,,,
NEUROD2,MS00271;2.75E-03,,,,
IKZF1,M00141;2.89E-03,M00088;3.09E-02,,,
HNF1B,M00646;2.99E-03,M01425;6.20E-03,MS00478;9.51E-01,,
Meis3,MS00088;3.24E-03,MS00089;7.32E-01,,,
NKX2-3,UP00190;3.40E-03,MS00566;3.92E-03,,,
Creb5,MS00313;3.49E-03,,,,
HOXD12,MS00836;3.63E-03,MS00837;7.68E-02,,,
NR2F1,MA0017;3.67E-03,MS00657;1.32E-01,,,
RORA,MS00685;3.67E-03,MS00686;5.79E-01,,,
Otx1,MS00586;3.98E-03,,,,
Ascl2,MS00243;4.11E-03,,,,
FOXO3,MS00380;4.36E-03,MS00378;8.62E-01,,,
NKX2-8,MS00571;4.56E-03,,,,
FOXG1,MS00361;5.23E-03,MS00360;9.49E-01,,,
TEAD3,MS00221;5.25E-03,MS00222;7.82E-01,,,
HMGA1,M00750;5.31E-03,M01010;6.76E-02,,,
CEBPB,MC00272;5.74E-03,,,,
ZBTB12,UP00019;5.82E-03,,,,
Bcl6,MC00111;5.91E-03,,,,
Runx1,MC00413;7.19E-03,,,,
TBX15,MS00192;7.71E-03,,,,
Rxrb,MS00708;7.83E-03,,,,
Obox6,M01445;8.47E-03,,,,
IRF2,MA0051;8.68E-03,,,,
SPIC,MS00040;8.72E-03,,,,
HOXD13,MS00511;9.10E-03,MS00510;6.54E-01,,,
DPRX,MS00436;9.49E-03,,,,
FOXK1,MS00371;9.99E-03,,,,
PBX1,UP00185;1.01E-02,,,,
Hoxb4,MC00136;1.08E-02,UP00144;1.79E-01,,,
GLI3,M01596;1.22E-02,,,,
Sox6,MC00305;1.37E-02,,,,
JDP2,MS00320;1.43E-02,MS00319;9.74E-01,,,
NKX6-2,MS00577;1.45E-02,,,,
Isx,UP00243;1.50E-02,,,,
RFX1,MA0365;1.52E-02,,,,
Foxk1,MS00398;1.60E-02,MS00399;9.47E-01,,,
Tbx21,MC00356;1.64E-02,,,,
THRA,MS00709;1.68E-02,,,,
IRX5,MS00527;1.69E-02,UP00250;8.22E-01,,,
NR6A1,M00526;1.70E-02,,,,
NR1I2,M00964;1.74E-02,,,,
Hoxa11,MS00514;1.76E-02,MS00515;3.98E-01,,,
MYOG,M00712;1.80E-02,,,,
MAFB,UP00045;1.81E-02,,,,
NKX2-1,M01312;1.84E-02,,,,
Barhl1,MS00421;1.94E-02,MS00422;2.59E-01,,,
GSC,MS00464;1.98E-02,,,,
Homez,UP00114;2.03E-02,,,,
SOX10,MA0442;2.03E-02,MS00744;8.63E-01,MS00740;9.35E-01,,
OTX1,MS00582;2.11E-02,,,,
Tcf21,MS00291;2.12E-02,,,,
HOXA7,M01108;2.12E-02,UP00164;2.67E-02,,,
Jdp2,MS00325;2.16E-02,MS00324;9.57E-01,,,
HOXC13,MS00505;2.26E-02,MS00504;6.84E-01,,,
HOXB9,UP00207;2.27E-02,,,,
TBP,MA0108;2.33E-02,MA0386;6.33E-01,,,
IRX2,MS00526;2.34E-02,UP00236;9.42E-01,,,
SCRT1,MS00179;2.51E-02,,,,
GSX1,MS00465;2.71E-02,,,,
ZSCAN4,MS00490;2.97E-02,,,,
RXRB,MS00692;3.38E-02,,,,
HMX2,MS00474;3.65E-02,,,,
Cebpb,MC00121;3.85E-02,,,,
TAL1,MC00458;3.98E-02,M00993;9.75E-01,,,
Spi1,MC00506;3.98E-02,,,,
NKX3-1,UP00389;4.17E-02,MS00572;1.57E-01,,,
EOMES,MC00276;4.33E-02,,,,
AIRE,M00999;4.35E-02,,,,
Rhox6,M01435;4.58E-02,,,,
ZNF75A,MS00468;4.72E-02,,,,
HOXB13,MS00489;4.77E-02,MS00488;8.99E-01,,,
Esrra,MS00641;5.06E-02,,,,
NR3C1,MC00465;5.13E-02,,,,
SOX4,UP00401;5.52E-02,MS00766;9.05E-01,,,
Atf4,MS00295;5.62E-02,,,,
CDC5L,M00478;5.66E-02,,,,
Hlf,MS00318;5.69E-02,,,,
Tal1,MC00388;5.75E-02,,,,
HOXB6,UP00259;5.75E-02,,,,
NKX2-5,UP00249;5.79E-02,M00241;9.92E-01,,,
HOXC11,MS00497;5.97E-02,MS00498;2.28E-01,,,
ESX1,MS00452;5.99E-02,,,,
HOXA10,MS00481;6.12E-02,MS00480;1.12E-01,,,
SIX2,UP00159;6.36E-02,,,,
Hoxc6,UP00260;6.47E-02,,,,
TBX22,M01195;6.70E-02,,,,
TCF12,MC00126;7.33E-02,,,,
Hmbox1,UP00161;7.75E-02,,,,
NR3C2,MS00662;7.85E-02,,,,
Sox11,UP00030;7.96E-02,MS00795;6.36E-01,,,
BSX,MS00419;7.98E-02,,,,
SCRT2,MS00190;8.02E-02,,,,
Nkx2-6,UP00147;8.07E-02,,,,
Hoxb3,UP00137;8.19E-02,,,,
CEBPG,MS00302;8.38E-02,M00622;5.46E-01,,,
DMRT1,M01146;8.42E-02,,,,
Evx2,UP00132;8.71E-02,,,,
HOXC8,UP00242;8.72E-02,,,,
ETV7,M00678;8.73E-02,,,,
HOXB5,UP00214;8.79E-02,MS00493;1.35E-01,,,
PITX1,MS00595;8.81E-02,,,,
DLX2,MS00428;8.95E-02,UP00126;4.67E-01,,,
SPI1,MC00151;9.06E-02,,,,
HOMEZ,MS00055;9.13E-02,,,,
OTX2,MS00585;9.21E-02,,,,
ZBTB16,M01075;9.77E-02,,,,
EN1,MS00449;9.78E-02,MS00446;4.05E-01,,,
ARID3A,UP00078;1.02E-01,,,,
CEBPD,MS00299;1.09E-01,M00621;7.28E-01,,,
Otp,UP00237;1.09E-01,,,,
MIXL1,MS00555;1.11E-01,,,,
SIX1,UP00192;1.13E-01,,,,
SPDEF,MS00033;1.15E-01,,,,
HOXA6,UP00182;1.16E-01,,,,
ZNF435,MS00730;1.16E-01,,,,
GSX2,MS00466;1.17E-01,M01326;1.96E-01,,,
Nkx6-1,MS00581;1.18E-01,,,,
ARID5B,M00454;1.19E-01,,,,
LMO2,MC00162;1.22E-01,,,,
Hoxd3,MS00521;1.22E-01,,,,
HOXA9,UP00213;1.25E-01,,,,
ZNF354C,MA0130;1.26E-01,,,,
Sox15,UP00075;1.30E-01,,,,
CEBPE,MS00300;1.31E-01,,,,
NFIL3,MS00337;1.33E-01,,,,
ZNF238,MS00390;1.38E-01,,,,
HLF,MS00317;1.44E-01,,,,
Dmrtc2,M01151;1.45E-01,,,,
RAXL1,MS00605;1.45E-01,,,,
Nkx2-4,UP00107;1.45E-01,,,,
SFPI1,MC00513;1.47E-01,,,,
ID4,MS00261;1.48E-01,,,,
HOXC9,UP00197;1.49E-01,,,,
HOXC5,UP00252;1.50E-01,,,,
Sox7,UP00034;1.51E-01,,,,
HOXA3,UP00391;1.55E-01,,,,
BARX1,MS00418;1.60E-01,UP00181;1.81E-01,MS00417;5.68E-01,,
JUN,MC00321;1.60E-01,,,,
Gata5,UP00080;1.61E-01,,,,
Nkx2-9,UP00119;1.63E-01,,,,
VENTX,MS00624;1.69E-01,,,,
HBP1,UP00055;1.69E-01,,,,
EN2,MS00450;1.72E-01,,,,
HOXA5,UP00189;1.73E-01,,,,
NFATC4,M01734;1.74E-01,,,,
HOXD11,MS00507;1.77E-01,MS00506;2.49E-01,,,
Tead4,MC00157;1.82E-01,,,,
MAFA,M01709;1.85E-01,,,,
Nr2f6,MS00669;1.86E-01,,,,
MEIS3,MS00084;1.89E-01,MS00085;2.24E-01,,,
POLR2B,MC00505;1.89E-01,,,,
BACH1,M00495;1.91E-01,,,,
DLX3,MS00429;1.91E-01,,,,
PRDM4,MS00726;1.91E-01,,,,
Tcf3,MC00265;1.93E-01,,,,
HMGA2,M01300;1.95E-01,,,,
Rarb,MS00700;1.98E-01,,,,
Hoxc10,MS00518;2.02E-01,MS00517;7.17E-01,,,
HOXC4,UP00113;2.02E-01,,,,
Rxrg,MC00511;2.04E-01,,,,
ALX3,MS00402;2.04E-01,MS00403;8.68E-01,,,
Nkx6-3,UP00238;2.07E-01,,,,
PRRX2,MS00603;2.08E-01,,,,
JUND,MC00456;2.11E-01,,,,
STAT1,MC00348;2.16E-01,,,,
Nr1d2,MC00186;2.17E-01,,,,
HSF2,MS00059;2.22E-01,,,,
Tp53,MS00717;2.24E-01,MS00718;9.97E-01,,,
LHX4,UP00261;2.26E-01,,,,
SNAI2,MS00201;2.27E-01,,,,
Spic,MS00041;2.29E-01,,,,
NR2F6,MS00658;2.31E-01,M01728;2.60E-01,,,
NR2E1,MS00653;2.32E-01,MS00652;3.13E-01,,,
NKX6-1,MS00575;2.43E-01,,,,
NKX3-2,MS00573;2.45E-01,,,,
Zfp410,UP00033;2.45E-01,,,,
HOXA1,MS00486;2.46E-01,,,,
ZNF713,MS00731;2.47E-01,,,,
SIX3,UP00195;2.48E-01,,,,
DLX4,MS00430;2.50E-01,,,,
UNCX,MS00617;2.51E-01,MS00616;5.55E-01,,,
Nr3c1,MC00396;2.52E-01,,,,
Nr1d1,MC00524;2.52E-01,,,,
Hoxb7,UP00206;2.57E-01,,,,
Dmrta1,M01149;2.58E-01,,,,
EVX1,MS00454;2.59E-01,,,,
Sox18,UP00064;2.60E-01,,,,
LHX2,MS00537;2.64E-01,MS00536;6.25E-01,,,
HMBOX1,MS00472;2.67E-01,,,,
PRDM1,MS00168;2.68E-01,,,,
Dlx1,MS00439;2.70E-01,,,,
DLX5,MS00431;2.73E-01,,,,
MNX1,MS00557;2.75E-01,,,,
Atoh1,MC00414;2.75E-01,MS00244;9.75E-01,,,
NFATC1,MC00211;2.75E-01,,,,
CDX1,MS00425;2.84E-01,,,,
IRF1,M00062;2.86E-01,,,,
Vax1,UP00215;2.94E-01,,,,
Dbp,MS00316;2.99E-01,,,,
Hmx2,UP00155;3.00E-01,,,,
EVX2,MS00455;3.05E-01,,,,
HMX1,MS00473;3.06E-01,,,,
TEAD4,MS00224;3.09E-01,,,,
Meis2,MS00087;3.12E-01,MS00086;9.42E-01,,,
