,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
54126|CEBPB,3.479508708463769e-28,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1,CEBPB
68711|BRD4,2.552123944330903e-22,Homo sapiens,BRD4,cr,IMR90,None,None,1,BRD4
55513|YAP1,6.741496526201293e-22,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1,YAP1
1740|FOS,1.2584259530062108e-21,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1,FOS
54241|FOSL2,3.309329684699005e-21,Homo sapiens,FOSL2,tf,None,Stromal Cell,Endometrium,1,FOSL2
33197|MAX,2.854685651972912e-20,Homo sapiens,MAX,tf,U87,None,Brain,1,MAX
73970|ZNF202,1.1533288822321256e-18,Homo sapiens,ZNF202,,293T,None,None,1,ZNF202
56535|TEAD1,3.2471015403724023e-18,Homo sapiens,TEAD1,tf,None,None,None,1,TEAD1
54243|FOXO1,6.2012959888830585e-18,Homo sapiens,FOXO1,tf,None,Stromal Cell,Endometrium,1,FOXO1
46358|PBX3,7.346883243387885e-18,Homo sapiens,PBX3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,PBX3
64946|BHLHE40,9.633905133376443e-18,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1,BHLHE40
39365|SMAD3,1.0265465536114216e-17,Homo sapiens,SMAD3,tf,LX2,Hepatic Stellate Cell,None,1,SMAD3
43165|NR2F2,2.2468385151654105e-17,Homo sapiens,NR2F2,tf,None,Stromal Cell,None,1,NR2F2
52301|TP63,1.2690072804959751e-16,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1,TP63
46351|JUND,1.5635994110146516e-16,Homo sapiens,JUND,tf,SK-N-SH,Neuroblastoma cell,Brain,1,JUND
54104|DAXX,3.800615247351081e-16,Homo sapiens,DAXX,not sure,PC-3,Epithelium,Prostate,1,DAXX
44435|TAL1,5.260869444774019e-16,Homo sapiens,TAL1,tf,None,None,Cord blood,1,TAL1
1742|GATA2,6.615648362867588e-16,Homo sapiens,GATA2,tf,None,Endothelial Cell,Umbilical Vein,1,GATA2
65108|OSR2,8.010306717331849e-16,Homo sapiens,OSR2,,HEK293,Epithelium,Embryonic Kidney,1,OSR2
