Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
Zfp410,UP00033;2.60E-02,,,,
Creb3l2,MS00311;2.62E-02,,,,
RARA,UP00048;2.65E-02,,,,
DEAF1,M01002;2.75E-02,,,,
SOX10,MS00740;2.77E-02,MA0442;1.93E-01,MS00744;3.17E-01,,
Tbx3,MC00221;2.77E-02,,,,
TBX21,MS00207;2.81E-02,MS00208;1.82E-01,,,
KLF14,MS00135;2.89E-02,,,,
BATF3,MS00296;2.91E-02,,,,
Klf12,MS00157;2.92E-02,,,,
E2f4,MC00158;2.99E-02,,,,
TEAD2,M00695;3.02E-02,,,,
MEF2D,MS00076;3.05E-02,,,,
ETV1,MC00427;3.05E-02,,,,
Jund,MC00154;3.06E-02,,,,
Jun,MC00349;3.10E-02,,,,
E2F3,UP00003;3.12E-02,MS00734;3.17E-01,,,
MAFG,MS00327;3.13E-02,,,,
BRCA1,MC00299;3.13E-02,,,,
E2F1::TFDP1,M00736;3.14E-02,,,,
SIX4,UP00199;3.16E-02,,,,
HOXC10,MS00495;3.23E-02,MS00494;5.30E-01,MS00496;9.09E-01,,
Otp,UP00237;3.30E-02,,,,
E2F2,UP00001;3.31E-02,MS00712;5.94E-01,,,
CREB3,MS00308;3.38E-02,,,,
THRA,MS00709;3.50E-02,,,,
IRF6,UP00011;3.56E-02,,,,
NR0B1,M01248;3.59E-02,,,,
Snai1,MC00183;3.68E-02,,,,
TBX5,MS00216;3.79E-02,MS00217;1.57E-01,,,
PAX3,M00327;3.80E-02,MS00119;9.09E-01,,,
ARNT,MC00262;3.85E-02,,,,
Batf,MC00508;3.86E-02,,,,
E2F1,MC00182;3.91E-02,MS00815;9.72E-02,,,
HES1,M01009;3.96E-02,,,,
PKNOX2,MS00092;4.11E-02,,,,
Zfp691,UP00095;4.17E-02,,,,
ETV3,MC00160;4.19E-02,,,,
Nkx2-9,UP00119;4.20E-02,,,,
TBR1,MS00191;4.26E-02,,,,
ELK4,MC00207;4.27E-02,,,,
Gsc,UP00112;4.36E-02,,,,
Creb1,MC00163;4.37E-02,,,,
T,MS00218;4.44E-02,,,,
ZBTB49,MS00727;4.45E-02,,,,
SCRT1,MS00179;4.46E-02,,,,
Crx,MC00357;4.49E-02,,,,
PKNOX1,MS00091;4.61E-02,,,,
RELA,MC00193;4.66E-02,,,,
Mafb,MS00335;4.67E-02,MS00333;8.23E-02,,,
HIC1,UP00035;4.68E-02,,,,
FOXN1,M00332;4.69E-02,,,,
EOMES,MC00276;4.70E-02,,,,
YY1,MC00342;4.78E-02,,,,
ZBTB6,M00085;4.81E-02,,,,
Rarg,MS00704;4.81E-02,MC00476;1.03E-01,MS00705;4.15E-01,,
FOXH1,MC00304;4.87E-02,M00809;2.94E-01,,,
Rxrb,MS00708;4.91E-02,,,,
SREBF2,M01177;4.95E-02,MS00281;1.41E-01,,,
Ctcf,MC00187;4.98E-02,,,,
MYC,MC00394;5.03E-02,,,,
TEF,M01305;5.08E-02,MS00339;1.12E-01,M00672;5.18E-01,,
CTCF,MC00128;5.19E-02,,,,
Etv5,UP00412;5.26E-02,,,,
USF1,MC00248;5.30E-02,,,,
Hdx,UP00148;5.37E-02,,,,
Stat1,MC00141;5.52E-02,,,,
Esrrb,MC00512;5.54E-02,,,,
Ascl2,MS00243;5.54E-02,,,,
SMAD4,MC00392;5.66E-02,M00733;9.12E-02,,,
Hoxd9,MS00524;5.68E-02,MS00525;7.03E-01,,,
Gfi1b,MC00293;5.72E-02,,,,
HOXB3,MS00492;5.79E-02,,,,
Meis3,MS00089;5.85E-02,MS00088;7.44E-02,,,
E2F1::TFDP2,M00737;6.05E-02,,,,
POLR2B,MC00505;6.07E-02,,,,
MEF2A,M00405;6.10E-02,MC00232;1.17E-01,,,
YY2,MS00268;6.16E-02,,,,
NFIX,MS00115;6.18E-02,MS00822;6.63E-01,,,
PLAGL1,UP00088;6.19E-02,,,,
Sox2,MC00303;6.20E-02,,,,
SIX3,UP00195;6.21E-02,,,,
Runx1,MC00413;6.22E-02,,,,
Mycn,MC00532;6.25E-02,,,,
SFPI1,MC00513;6.32E-02,,,,
GABPB1,M00341;6.36E-02,,,,
SIX5,MC00334;6.38E-02,,,,
DBP,M00624;6.45E-02,MS00315;3.04E-01,,,
Obox2,M01364;6.51E-02,,,,
ATF6,M00483;6.54E-02,,,,
Tbx21,MC00356;6.54E-02,,,,
NFIC,MA0161;6.55E-02,,,,
Hmbox1,UP00161;6.57E-02,,,,
TFE3,MS00288;6.62E-02,,,,
Pknox2,MS00093;6.69E-02,,,,
NKX2-8,MS00571;6.81E-02,,,,
Myc,MC00407;6.84E-02,,,,
NANOG,M01247;6.92E-02,MC00440;6.34E-01,M01123;7.31E-01,,
ATF2::JUN,M00041;6.93E-02,,,,
ELF1,MC00457;7.01E-02,,,,
Hlf,MS00318;7.07E-02,,,,
GATA4,M00632;7.20E-02,,,,
HES7,MS00256;7.28E-02,,,,
RUNX1,MC00312;7.45E-02,M00082;8.44E-01,,,
RFX2,MS00162;7.51E-02,MS00161;2.26E-01,,,
NKX2-3,UP00190;7.53E-02,MS00566;5.70E-01,,,
Gm5454,UP00423;7.53E-02,,,,
Otx1,MS00586;7.69E-02,,,,
Srebf1,MS00282;7.98E-02,,,,
FLI1,MC00398;8.16E-02,MS00027;4.34E-01,,,
Zfp161,UP00065;8.23E-02,,,,
Nkx2-6,UP00147;8.28E-02,,,,
GATA1,MC00120;8.31E-02,,,,
TCF3,M00222;8.31E-02,UP00058;3.55E-01,,,
HMGN1,MC00502;8.38E-02,,,,
Isl2,UP00170;8.49E-02,,,,
SMAD1,M00792;8.55E-02,M01590;8.01E-01,,,
TBX4,MS00214;8.55E-02,,,,
POU1F1,UP00158;8.55E-02,MS00129;5.73E-01,MS00130;8.06E-01,,
NKX3-1,UP00389;8.61E-02,MS00572;6.31E-01,,,
HMBOX1,MS00472;8.68E-02,,,,
NR4A1,MC00280;8.71E-02,,,,
FOSL1,MC00351;8.74E-02,,,,
HMGA1,M01010;8.77E-02,M00750;4.65E-01,,,
CEBPG,MS00302;8.78E-02,M00622;2.66E-01,,,
NFE2,MS00336;8.81E-02,,,,
ETV5,MS00019;8.94E-02,,,,
AIRE,M00999;8.98E-02,,,,
MGA,MS00186;9.12E-02,MS00188;1.15E-01,,,
BHLHE41,MS00251;9.23E-02,,,,
HIC2,MS00057;9.24E-02,,,,
Obox1,M01450;9.42E-02,,,,
SIX2,UP00159;9.43E-02,,,,
Trp53,MC00377;9.44E-02,,,,
RFX1,MA0365;9.45E-02,,,,
RORB,M01722;9.47E-02,,,,
ZNF350,M01105;9.55E-02,,,,
BPTF,M00456;9.59E-02,,,,
RXRB,MS00692;9.66E-02,,,,
SCRT2,MS00190;9.74E-02,,,,
SOX4,MS00766;9.75E-02,UP00401;2.16E-01,,,
TP53,MC00359;9.76E-02,,,,
ZNF423,M00467;9.85E-02,,,,
SPIB,MA0081;9.85E-02,MS00039;2.39E-01,,,
Irf5,UP00040;9.95E-02,,,,
HOXC12,MS00502;9.98E-02,MS00503;4.87E-01,,,
FOXJ2,MS00366;1.00E-01,,,,
Isx,UP00243;1.00E-01,,,,
Gata1,MC00327;1.01E-01,,,,
FOXF2,MA0030;1.01E-01,,,,
MEOX2,MS00552;1.02E-01,MS00554;2.46E-01,MS00553;6.27E-01,,
NR2F6,MS00658;1.03E-01,M01728;1.36E-01,,,
MAFK,MS00331;1.03E-01,MS00330;4.35E-01,,,
OTX1,MS00582;1.06E-01,,,,
ERG,MS00848;1.07E-01,MC00168;1.21E-01,,,
Foxj1,UP00041;1.09E-01,,,,
IRF5,MS00067;1.09E-01,,,,
Bcl6,MC00111;1.10E-01,,,,
IRF8,MS00072;1.10E-01,,,,
POU2F1,MC00288;1.11E-01,MS00132;5.82E-01,UP00254;6.85E-01,MS00131;7.07E-01,
IRF1,M00062;1.11E-01,,,,
RHOXF1,MS00609;1.12E-01,,,,
ZFP42,M01744;1.13E-01,,,,
STAT5A,MC00453;1.13E-01,,,,
HSFY2,MS00061;1.13E-01,MS00062;2.64E-01,,,
Uncx,MS00618;1.14E-01,MS00619;3.12E-01,,,
Bcl6b,UP00043;1.14E-01,,,,
Dmrta2,M01150;1.14E-01,,,,
Osr2,UP00052;1.14E-01,,,,
Dbp,MS00316;1.15E-01,,,,
PROX1,MS00160;1.19E-01,,,,
HSF1,MC00289;1.19E-01,MA0319;3.50E-01,,,
ZBTB12,UP00019;1.20E-01,,,,
Arx,MS00409;1.21E-01,UP00152;7.43E-01,,,
FOXD2,MS00356;1.22E-01,MS00355;8.56E-01,,,
NR1H4,M01268;1.24E-01,,,,
NFKB2,MS00111;1.24E-01,,,,
NKX2-1,M01312;1.26E-01,,,,
ZNF354C,MA0130;1.26E-01,,,,
ETV6,MS00021;1.26E-01,,,,
Obox3,M01466;1.29E-01,,,,
Foxk1,MS00399;1.29E-01,MS00398;1.75E-01,,,
SMAD2/3,MC00223;1.29E-01,,,,
Nr2f2,UP00009;1.29E-01,,,,
Zfp652,MS00501;1.30E-01,,,,
TGIF2LX,MS00095;1.33E-01,,,,
TFEC,MS00808;1.34E-01,,,,
Nr1h2,MC00448;1.38E-01,,,,
CEBPD,MS00299;1.39E-01,M00621;7.65E-01,,,
TGIF1,MS00094;1.40E-01,,,,
Tal1,MC00388;1.41E-01,,,,
Nfya,MC00191;1.41E-01,,,,
Gata4,MC00324;1.41E-01,,,,
Spdef,UP00038;1.43E-01,,,,
GSC,MS00464;1.43E-01,,,,
IRX5,UP00250;1.44E-01,MS00527;9.34E-01,,,
Evx2,UP00132;1.44E-01,,,,
FOXI1,M00289;1.45E-01,MS00362;3.83E-01,,,
NRL,MS00338;1.45E-01,,,,
EVX1,MS00454;1.46E-01,,,,
MAX,MC00124;1.48E-01,,,,
HINFP,MA0131;1.49E-01,,,,
BARHL2,UP00145;1.49E-01,MS00416;2.89E-01,MS00414;5.52E-01,,
Obox6,M01445;1.50E-01,,,,
MAFA,M01709;1.50E-01,,,,
Yy1,MC00372;1.52E-01,,,,
RORA,MS00686;1.54E-01,MS00685;2.47E-01,,,
PHOX2A,UP00221;1.56E-01,MS00591;5.80E-01,,,
Foxj3,MS00397;1.58E-01,MS00394;1.77E-01,,,
SOX8,MS00771;1.58E-01,MS00774;7.42E-01,,,
Sox30,UP00023;1.59E-01,,,,
Gata3,MC00326;1.59E-01,,,,
LMO2,MC00162;1.59E-01,,,,
SOX9,MS00780;1.62E-01,MS00052;3.00E-01,MS00785;7.29E-01,,
Osr1,UP00027;1.62E-01,,,,
PBX1,UP00185;1.62E-01,,,,
ZEB1,MA0103;1.63E-01,,,,
NFIL3,MS00337;1.63E-01,,,,
GZF1,M01069;1.63E-01,,,,
Elf5,MS00022;1.63E-01,,,,
E4F1,M00694;1.63E-01,,,,
NKX2-2,UP00231;1.67E-01,,,,
NFE2L2,MC00339;1.67E-01,,,,
Etv6,UP00418;1.68E-01,,,,
GABPA,MC00367;1.68E-01,,,,
FOXO6,MS00386;1.70E-01,MS00384;3.17E-01,,,
Mxi1,MC00373;1.70E-01,,,,
STAT1,MC00348;1.71E-01,,,,
Hoxc9,MC00402;1.73E-01,,,,
MEF2C,MC00231;1.75E-01,,,,
ELF4,MS00834;1.76E-01,,,,
TGIF2,MS00096;1.77E-01,,,,
CEBPE,MS00300;1.77E-01,,,,
LHX4,UP00261;1.78E-01,,,,
Tcf7,MS00054;1.78E-01,,,,
ZSCAN4,MS00490;1.78E-01,,,,
Lhx9,UP00175;1.78E-01,,,,
FOXG1,MS00361;1.78E-01,MS00360;8.24E-01,,,
GRHL1,MS00556;1.80E-01,,,,
NR2F2,M00155;1.82E-01,,,,
ELK1,MC00206;1.82E-01,,,,
HOXA10,MS00481;1.83E-01,MS00480;8.60E-01,,,
FOXO1,MS00376;1.83E-01,MS00375;5.74E-01,,,
FOXD1,MA0031;1.84E-01,,,,
GSC2,MS00463;1.85E-01,,,,
Cebpb,MC00121;1.85E-01,,,,
EMX1,MS00442;1.86E-01,MS00441;5.72E-01,,,
Sox11,MS00795;1.90E-01,UP00030;6.36E-01,,,
Irx3,MS00532;1.90E-01,UP00223;3.81E-01,,,
Msx3,MS00564;1.92E-01,,,,
CDX1,MS00425;1.93E-01,,,,
TCF7L1,MS00053;1.96E-01,,,,
Smad2/3,MC00146;1.97E-01,,,,
HOXB9,UP00207;1.98E-01,,,,
LMX1B,UP00169;1.98E-01,,,,
ZNF282,MS00729;1.98E-01,,,,
ATF3,MC00473;2.00E-01,,,,
CPEB1,MS00732;2.01E-01,,,,
Nkx2-5,MC00178;2.01E-01,,,,
VAX2,MS00621;2.02E-01,,,,
POU3F3,MS00144;2.02E-01,MS00142;5.57E-01,MS00143;8.85E-01,,
NFYA,MC00364;2.06E-01,,,,
Olig2,MC00341;2.07E-01,,,,
Dmrta1,M01149;2.10E-01,,,,
Nr5a2,MC00352;2.11E-01,,,,
HLF,MS00317;2.11E-01,,,,
HSF4,MS00060;2.12E-01,,,,
Mybl1,UP00081;2.14E-01,,,,
POU5F1P1,MS00152;2.14E-01,MS00153;3.95E-01,,,
Gata2,MC00325;2.14E-01,,,,
HOXC5,UP00252;2.15E-01,,,,
FOXL1,MS00372;2.15E-01,MS00373;4.75E-01,,,
ELF5,MS00838;2.16E-01,,,,
LHX3,UP00130;2.24E-01,,,,
ELF2,UP00404;2.24E-01,,,,
Ets1,MC00385;2.24E-01,,,,
SPI1,MC00151;2.25E-01,,,,
Hoxb3,UP00137;2.26E-01,,,,
GFI1,M01067;2.27E-01,,,,
Foxg1,MS00392;2.28E-01,MS00393;2.93E-01,,,
TCF4,MS00285;2.28E-01,MC00219;3.91E-01,,,
TCF7L2,MC00309;2.31E-01,,,,
HOXD12,MS00837;2.32E-01,MS00836;7.06E-01,,,
DMRT2,M01147;2.33E-01,,,,
POU2F2,MC00287;2.35E-01,MS00134;6.38E-01,,,
ARX,MS00405;2.37E-01,,,,
NR2E1,MS00652;2.39E-01,MS00653;3.48E-01,,,
CART1,MS00424;2.41E-01,,,,
HOXA3,UP00391;2.43E-01,,,,
GSX1,MS00465;2.43E-01,,,,
En2,MS00458;2.45E-01,,,,
GATA2,MC00118;2.47E-01,,,,
CEBPA,MC00273;2.50E-01,M00159;5.60E-01,,,
HOXA9,UP00213;2.51E-01,,,,
Spic,MS00041;2.55E-01,,,,
POU3F2,UP00128;2.56E-01,MS00141;5.45E-01,MS00140;7.16E-01,,
TCF12,MC00126;2.57E-01,,,,
STAT5B,MC00452;2.57E-01,,,,
SIX1,UP00192;2.58E-01,,,,
ZNF628,M01081;2.58E-01,,,,
FOXP3,M00992;2.59E-01,MS00387;3.26E-01,,,
Barhl1,MS00422;2.61E-01,MS00421;8.45E-01,,,
TBX22,M01195;2.63E-01,,,,
BARHL1,UP00166;2.63E-01,,,,
TLX2,UP00244;2.68E-01,,,,
HOXB2,MS00491;2.72E-01,,,,
CEBPB,MC00272;2.73E-01,,,,
Bhlhb2,MS00252;2.75E-01,,,,
ISL2,MS00528;2.75E-01,,,,
Nr2f6,MS00669;2.78E-01,,,,
IRX2,UP00236;2.79E-01,MS00526;8.63E-01,,,
IRF9,MS00073;2.80E-01,,,,
CUX1,M00105;2.81E-01,MS00601;8.78E-01,MS00612;9.25E-01,,
Myb,MC00408;2.82E-01,,,,
ATF5,M01295;2.83E-01,,,,
MYOG,M00712;2.84E-01,,,,
NKX6-2,MS00577;2.84E-01,,,,
VSX1,MS00626;2.86E-01,,,,
Neurod1,MC00354;2.86E-01,,,,
HEY1,MS00258;2.87E-01,,,,
HOXB5,MS00493;2.89E-01,UP00214;4.79E-01,,,
Cbfa2t2,MC00514;2.90E-01,,,,
UNCX,MS00616;2.90E-01,MS00617;9.44E-01,,,
FOXJ3,MS00367;2.91E-01,MS00369;3.86E-01,MS00370;4.26E-01,,
HMX2,MS00474;2.91E-01,,,,
TBX20,MS00202;2.93E-01,,,,
Max,MC00461;2.93E-01,,,,
POU3F4,MS00145;2.93E-01,UP00105;3.32E-01,MS00147;8.28E-01,,
DPRX,MS00436;2.94E-01,,,,
ELK3,MS00844;2.96E-01,,,,
RFX5,MS00169;2.96E-01,,,,
FOXB1,MS00343;2.98E-01,MS00348;5.95E-01,,,
NR2F1,MS00657;2.99E-01,MA0017;5.02E-01,,,
HEY2,MS00260;3.00E-01,,,,
Zfp128,UP00094;3.01E-01,,,,
NFATC2,MA0152;3.04E-01,,,,
HSF2,MS00059;3.08E-01,,,,
SOX21,MS00757;3.10E-01,MS00755;6.48E-01,MS00759;9.64E-01,,
STAT4,MC00347;3.11E-01,,,,
Nr2e1,MS00668;3.14E-01,,,,
NKX2-5,UP00249;3.14E-01,M00241;4.91E-01,,,
SIX6,UP00388;3.15E-01,,,,
ZNF713,MS00731;3.19E-01,,,,
TBX18,M01262;3.20E-01,,,,
Npas4,MC00370;3.21E-01,,,,
HOXD13,MS00510;3.26E-01,MS00511;4.96E-01,,,
MAFF,MS00326;3.26E-01,,,,
HOXC11,MS00498;3.27E-01,MS00497;4.55E-01,,,
Sox12,UP00101;3.29E-01,,,,
NR2E3,M01650;3.29E-01,MA0164;7.40E-01,,,
TBP,MA0108;3.30E-01,MA0386;5.99E-01,,,
Scx,MC00504;3.30E-01,,,,
ZBTB16,M01075;3.35E-01,,,,
FOXK1,MS00371;3.39E-01,,,,
HOXA7,UP00164;3.40E-01,M01108;5.80E-01,,,
TFEB,MS00289;3.42E-01,,,,
NEUROD2,MS00271;3.45E-01,,,,
ZNF435,MS00730;3.45E-01,,,,
NFKB1,MS00110;3.45E-01,,,,
LMX1A,MS00543;3.52E-01,,,,
ALX1,M01453;3.56E-01,M00416;7.83E-01,,,
IRF3,UP00086;3.56E-01,,,,
SPDEF,MS00033;3.58E-01,,,,
Alx1,MS00407;3.62E-01,MS00406;4.36E-01,,,
E2F8,MS00739;3.62E-01,,,,
Pou3f1,UP00129;3.63E-01,,,,
FOXO3,MS00380;3.63E-01,MS00378;5.07E-01,,,
PROP1,MS00597;3.63E-01,,,,
Sox6,MC00305;3.66E-01,,,,
