,0,TF
54126|CEBPB,1.1196264855291653e-33,CEBPB
55513|YAP1,4.760200148877088e-31,YAP1
54241|FOSL2,2.168547972552573e-28,FOSL2
1740|FOS,3.528382063376221e-27,FOS
68711|BRD4,2.709837135074792e-26,BRD4
46351|JUND,3.314706731260372e-26,JUND
39365|SMAD3,1.5359816240780313e-25,SMAD3
73970|ZNF202,2.8868014846467703e-25,ZNF202
33197|MAX,9.34764498412018e-25,MAX
55300|JUN,3.118151608440024e-23,JUN
56535|TEAD1,3.537914207820681e-22,TEAD1
62958|NFE2L2,2.1308841549256226e-21,NFE2L2
43165|NR2F2,2.3572422869848104e-21,NR2F2
54243|FOXO1,7.480598515947687e-20,FOXO1
46358|PBX3,7.879702326811026e-20,PBX3
70810|MYC,3.395814830361664e-19,MYC
65123|ZFP64,3.5177385868454878e-19,ZFP64
52301|TP63,4.1787588943881354e-19,TP63
32784|ATF3,4.787623603132644e-19,ATF3
65084|SP2,1.766905375831239e-18,SP2
49481|RPE,2.0666287537229347e-18,RPE
52091|TP53,2.681770992334077e-18,TP53
64946|BHLHE40,3.787778351451392e-18,BHLHE40
65108|OSR2,1.4350613570247028e-17,OSR2
1742|GATA2,1.6550020588642623e-17,GATA2
45866|MXI1,2.3111566725690962e-17,MXI1
56670|AR,2.805210339984646e-17,AR
52496|TCF21,3.092159390153895e-17,TCF21
45997|STAT3,4.205747951547948e-17,STAT3
44435|TAL1,4.497999420523424e-17,TAL1
33571|PR,4.5317905530703866e-17,PR
50408|PPARG,5.700965808851522e-17,PPARG
76818|NEUROG2,7.462747722432991e-17,NEUROG2
54104|DAXX,2.191525652543397e-16,DAXX
35315|GRHL2,8.960583374061614e-16,GRHL2
1314|PHF8,1.1677799951868658e-15,PHF8
46361|GATA3,1.4564519003754979e-15,GATA3
46362|TCF12,1.6210639240433141e-15,TCF12
69865|FOXA1,1.863222605432555e-15,FOXA1
55667|PAF1,2.346957486087198e-15,PAF1
48343|SNAI2,3.2399950052708127e-15,SNAI2
45867|MAZ,4.612625036793848e-15,MAZ
63002|BCL3,4.8548451039039745e-15,BCL3
36356|POLR2B,5.333272325817655e-15,POLR2B
45753|TFAP2A,8.761751060794092e-15,TFAP2A
49949|KLF9,1.2109004842447353e-14,KLF9
55895|T,1.7297547289650756e-14,T
65147|EGR2,1.7879157297775632e-14,EGR2
45750|E2F1,2.1179291028529776e-14,E2F1
41831|ZBTB17,2.2995193495867622e-14,ZBTB17
74052|NKX2-1,2.3326207871857732e-14,NKX2-1
50878|SPI1,2.66157258886051e-14,SPI1
53598|RELA,2.8136086005821634e-14,RELA
65151|SP1,3.054902004615763e-14,SP1
36075|MYOD1,3.1723366279286935e-14,MYOD1
58062|KDM2B,3.25136351134771e-14,KDM2B
65146|ZBTB14,3.717017735886506e-14,ZBTB14
65125|PRDM6,5.251070044622704e-14,PRDM6
52574|CHRM2,6.742615696414048e-14,CHRM2
53874|MEF2B,8.430228289693279e-14,MEF2B
75045|FOSL1,9.493185463447354e-14,FOSL1
37635|ERG,1.3407572835367223e-13,ERG
53594|MED1,1.487498277226621e-13,MED1
44562|EMX1,1.9578593919183373e-13,EMX1
64761|POLR2AphosphoS5,1.976726148329995e-13,POLR2AphosphoS5
77098|ZNF534,2.064770701800628e-13,ZNF534
46052|NR3C1,2.1140804465824559e-13,NR3C1
39978|TFAP2C,3.1909474941494377e-13,TFAP2C
8482|KAT7,3.413363372354234e-13,KAT7
76849|EBF3,3.93782823936953e-13,EBF3
63686|ZBTB8A,4.390542505110818e-13,ZBTB8A
46102|ZBTB7A,5.90515038831379e-13,ZBTB7A
70803|TCF7L1,6.450054594788394e-13,TCF7L1
36104|ESR1,6.826661326978382e-13,ESR1
45862|RAD21,7.058479929101247e-13,RAD21
6543|TP73,1.1381743311737902e-12,TP73
46221|TAF1,1.2255262335142819e-12,TAF1
45869|RCOR1,1.2700164965498429e-12,RCOR1
69203|TRIM24,1.4353179017579129e-12,TRIM24
64604|FEZF1,1.5711545078926935e-12,FEZF1
38589|E2F7,1.7186511987635137e-12,E2F7
44874|5HMC,1.9784811698758836e-12,5HMC
34392|MECP2,2.222327257800208e-12,MECP2
46356|RXRA,2.7440738097279887e-12,RXRA
3006|CEBPA,2.8125850414515486e-12,CEBPA
53347|CDK9,4.411689925838932e-12,CDK9
67496|SMARCA4,4.891804749496446e-12,SMARCA4
50413|KLF11,5.380178844985686e-12,KLF11
54240|PGR,7.347145471623024e-12,PGR
65114|ZNF121,8.035920010043267e-12,ZNF121
49036|ERCC6,8.480403356623892e-12,ERCC6
7341|HEY1,9.593664903435604e-12,HEY1
35840|CTCF,1.0004550251563724e-11,CTCF
76682|ASXL1,1.0809629014594261e-11,ASXL1
46348|TEAD4,1.081286791675232e-11,TEAD4
77103|ZNF519,2.1182491861773753e-11,ZNF519
56666|HOXB13,2.2586813256741693e-11,HOXB13
45864|MAFK,2.4445132918192605e-11,MAFK
65120|ZBTB26,2.5957823217369113e-11,ZBTB26
39364|VDR,2.920693393462091e-11,VDR
53325|SUPT5H,2.9767415009508556e-11,SUPT5H
37638|RUNX1,3.5544089925002355e-11,RUNX1
35704|SUMO2,4.4722616058281944e-11,SUMO2
65110|SP4,4.647202869802605e-11,SP4
58940|NRF1,5.3610148801402244e-11,NRF1
72360|FLI1,8.298244222954247e-11,FLI1
36230|TTF2,8.388696288440225e-11,TTF2
65214|GLIS1,8.684649913106556e-11,GLIS1
37580|FAIRE,9.322791544253867e-11,FAIRE
47276|KDM5B,9.774021138950548e-11,KDM5B
57090|TRIM28,1.0015122812971432e-10,TRIM28
48994|AFF4,1.0057066150402402e-10,AFF4
52432|WDR5,1.2221109581647953e-10,WDR5
64555|IKZF2,1.280991369397119e-10,IKZF2
71746|SOX4,1.5863036127146004e-10,SOX4
65129|ZNF341,1.7165981267213822e-10,ZNF341
65155|ZBTB48,1.7344849913983953e-10,ZBTB48
63552|HES2,1.7391970105289867e-10,HES2
63034|PRDM10,1.784702479960916e-10,PRDM10
63825|GLIS2,1.9048777557477588e-10,GLIS2
45764|CHD2,1.9761584892724568e-10,CHD2
46377|REST,2.2430251024898005e-10,REST
55321|FOXA2,2.5351828148165233e-10,FOXA2
68051|NFKB1,2.7679799444542165e-10,NFKB1
46360|SIN3A,3.0320420100959807e-10,SIN3A
63430|YY1,3.744923435937492e-10,YY1
37349|CREB1,3.8416503572756975e-10,CREB1
48799|ZNF750,4.73283559840885e-10,ZNF750
43684|KDM4C,4.84690972072204e-10,KDM4C
63295|ZNF335,5.354096635550733e-10,ZNF335
76278|CALU,5.65129749998627e-10,CALU
41574|BRD1,8.020208634464225e-10,BRD1
50899|LHX2,8.391164106732875e-10,LHX2
46352|MEF2A,9.88658715860507e-10,MEF2A
76496|BRPF3,1.1356479224441441e-09,BRPF3
37604|CBFB,1.187599888935452e-09,CBFB
45234|SAP30,1.3915412226400317e-09,SAP30
74345|OTX2,1.8235251717390858e-09,OTX2
38585|TAF3,2.20283144576784e-09,TAF3
47579|TTF1,2.3075958274139484e-09,TTF1
47601|KLF5,2.3518126609378183e-09,KLF5
73716|KMT2A,2.389126043430351e-09,KMT2A
46343|NFIC,2.52548324641173e-09,NFIC
71067|GATAD2B,2.6253441348471286e-09,GATAD2B
42179|MITF,4.67643377753363e-09,MITF
47598|GATA4,4.68199222405968e-09,GATA4
49482|ZNF92,4.939916408896398e-09,ZNF92
43050|BRD3,5.038415298823463e-09,BRD3
65062|ZNF467,5.65092382716534e-09,ZNF467
56817|NR2F1,5.7695155566683165e-09,NR2F1
56558|SMC1A,6.147685453126654e-09,SMC1A
8447|SMAD1,6.490223805330076e-09,SMAD1
77039|ZNF783,7.4306307432680496e-09,ZNF783
45882|UBTF,7.713848784243154e-09,UBTF
76857|ZMYND8,1.0445651010546026e-08,ZMYND8
65164|ZNF770,1.045678484189476e-08,ZNF770
51591|SRF,1.0564377640761605e-08,SRF
8820|RBBP5,1.0768997705197745e-08,RBBP5
48802|KDM1A,1.1513811763130839e-08,KDM1A
45228|KDM4A,1.2823141454319995e-08,KDM4A
74117|RUNX2,1.4213809992331025e-08,RUNX2
74431|TFAP4,1.484890689104109e-08,TFAP4
2811|RARA,1.4916848739282367e-08,RARA
65188|KLF1,1.705178396257276e-08,KLF1
70093|TET2,2.1962840407888102e-08,TET2
51863|HSF1,2.5908971213619715e-08,HSF1
67317|SOX2,2.8265108246881795e-08,SOX2
41788|EZH2,2.8300070158300318e-08,EZH2
58840|XRN2,3.139350969311878e-08,XRN2
45920|HMGN3,3.428439152912179e-08,HMGN3
71040|ZNF143,4.2096402937376566e-08,ZNF143
62504|SMC3,4.3138352008308545e-08,SMC3
37578|ELF1,4.813981130356381e-08,ELF1
49446|HIF1A,5.2567977897693294e-08,HIF1A
55466|NELFA,5.3633000717227856e-08,NELFA
49464|552-SKD,5.937962789241423e-08,552-SKD
67615|ELF3,6.010385838671972e-08,ELF3
36028|RB1,7.570972781474242e-08,RB1
65197|KLF15,9.725549095706566e-08,KLF15
45895|CCNT2,1.0123545918446865e-07,CCNT2
63878|NFE2,1.1199771723206772e-07,NFE2
48827|MBD2,1.1490476113658355e-07,MBD2
38654|NFATC1,1.1667011392404539e-07,NFATC1
39719|TET3,1.2808840884222114e-07,TET3
69247|SIX2,1.413164707419387e-07,SIX2
63008|ATF2,1.6036905180788464e-07,ATF2
1345|SMARCB1,1.6524460883916248e-07,SMARCB1
46365|USF1,1.667500239216208e-07,USF1
1087|SMAD4,1.7875041770404766e-07,SMAD4
63061|DPF2,2.2431905304809757e-07,DPF2
45714|TCF7L2,2.418748955644673e-07,TCF7L2
65139|ZBTB42,2.448958508462637e-07,ZBTB42
40164|RUNX1T1,2.5377798473611947e-07,RUNX1T1
65186|EGR3,2.677789671518943e-07,EGR3
76415|PMEL,2.7088786755933535e-07,PMEL
77149|ZNF282,2.7228411848419506e-07,ZNF282
64982|PATZ1,2.89176432853684e-07,PATZ1
46214|EGR1,2.979013544796803e-07,EGR1
35717|UBE2I,3.069262295021105e-07,UBE2I
58186|BANF1,3.840333364764742e-07,BANF1
46333|FOXP2,3.8462031620153714e-07,FOXP2
64865|ZFX,4.1562120688131596e-07,ZFX
72110|SMARCC1,4.312762564021613e-07,SMARCC1
48576|KDM6B,4.6353282004324133e-07,KDM6B
59412|MBD3,4.857056206042205e-07,MBD3
46235|HDAC2,5.205138827368146e-07,HDAC2
57165|CDK8,5.416544339772277e-07,CDK8
