,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
55513|YAP1,3.99352397612298e-08,Homo sapiens,YAP1,other,IMR90,Fibroblast,Lung,1,YAP1
46351|JUND,1.6208344689488918e-07,Homo sapiens,JUND,tf,SK-N-SH,Neuroblastoma cell,Brain,1,JUND
46346|FOSL2,1.9034941321004826e-07,Homo sapiens,FOSL2,tf,SK-N-SH,Neuroblastoma cell,Brain,1,FOSL2
56632|JUN,6.69061003169825e-07,Homo sapiens,JUN,tf,MDA-MB-231,Epithelium,Breast,1,JUN
39365|SMAD3,1.6764619313587117e-06,Homo sapiens,SMAD3,tf,LX2,Hepatic Stellate Cell,None,1,SMAD3
65122|ZFP64,2.764748374448773e-06,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1,ZFP64
73970|ZNF202,3.836826410545367e-06,Homo sapiens,ZNF202,,293T,None,None,1,ZNF202
70810|MYC,1.2047554425404422e-05,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,1,MYC
45862|RAD21,1.526521133012052e-05,Homo sapiens,RAD21,not sure,IMR90,Fibroblast,Lung,1,RAD21
52091|TP53,1.6224099577485356e-05,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1,TP53
43165|NR2F2,2.887761900414775e-05,Homo sapiens,NR2F2,tf,None,Stromal Cell,None,1,NR2F2
37635|ERG,4.0850723389224075e-05,Homo sapiens,ERG,other,K562,Erythroblast,Bone Marrow,0,ERG
68712|BRD4,4.732254956473002e-05,Homo sapiens,BRD4,cr,IMR90,None,None,1,BRD4
54125|CEBPB,4.790894271443878e-05,Homo sapiens,CEBPB,tf,None,Mesenchymal Stem Cell,None,1,CEBPB
65084|SP2,4.9371364703329906e-05,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
62958|NFE2L2,5.7337540883159764e-05,Homo sapiens,NFE2L2,tf,IMR90,Fibroblast,Lung,1,NFE2L2
54611|TEAD1,6.118082004789949e-05,Homo sapiens,TEAD1,tf,SF268,None,None,1,TEAD1
33197|MAX,7.451721345530719e-05,Homo sapiens,MAX,tf,U87,None,Brain,1,MAX
65114|ZNF121,8.189754483565391e-05,Homo sapiens,ZNF121,,HEK293,Epithelium,Embryonic Kidney,1,ZNF121
1740|FOS,8.913459803852969e-05,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1,FOS
65151|SP1,9.236457979767459e-05,Homo sapiens,SP1,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP1
52301|TP63,9.371178131406709e-05,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1,TP63
65146|ZBTB14,9.545312168149003e-05,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB14
37604|CBFB,0.00010099358367142528,Homo sapiens,CBFB,predicted transcription factor,ME-1,Leukemia Cell,None,1,CBFB
2401|TFAP2A,0.00012182741417956332,Homo sapiens,TFAP2A,predicted transcription factor,MCF-7,Epithelium,Breast,1,TFAP2A
35840|CTCF,0.00013859843539605542,Homo sapiens,CTCF,tf,NHEK,Keratinocyte,Skin,1,CTCF
32784|ATF3,0.00014147465459465923,Homo sapiens,ATF3,predicted transcription factor,None,Glioblastoma Multiforme Stem Like,None,1,ATF3
8482|KAT7,0.0001425675831564404,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1,KAT7
49465|552-SKD,0.00014514858967219952,Homo sapiens,552-SKD,other,MCF-7,Epithelium,Breast,1,552-SKD
76494|BRPF3,0.00016178272220389005,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1,BRPF3
49481|RPE,0.00017304052273909708,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
68002|GRHL2,0.00017413957916624737,Homo sapiens,GRHL2,tf,OVCA429,None,None,1,GRHL2
64555|IKZF2,0.00017658052785726153,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1,IKZF2
76849|EBF3,0.00021402454839850558,Homo sapiens,EBF3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,EBF3
44562|EMX1,0.0002472210912010644,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1,EMX1
34236|STAT3,0.00025091647001046567,Homo sapiens,STAT3,tf,MCF-10A,Epithelium,Breast,1,STAT3
65120|ZBTB26,0.00025687296482535866,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB26
1314|PHF8,0.0002665469240746969,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1,PHF8
58062|KDM2B,0.0002721784539531328,Homo sapiens,KDM2B,cr,None,Myeloid Cell,None,0,KDM2B
50876|SPI1,0.0002748667644913747,Homo sapiens,SPI1,predicted transcription factor,None,None,None,1,SPI1
69203|TRIM24,0.0002810061547872382,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,0,TRIM24
48343|SNAI2,0.0003140468632398516,Homo sapiens,SNAI2,tf,None,Keratinocyte,None,1,SNAI2
51591|SRF,0.0004589482399437748,Homo sapiens,SRF,tf,HUES64,Embryonic Stem Cell,Embryo,1,SRF
