Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
NELFE,53324;1.34E-04,53337;3.87E-02,69820;2.19E-01,69818;2.24E-01,53338;2.36E-01
AFF1,73713;1.34E-04,73714;2.36E-04,73712;1.08E-03,73709;2.11E-02,72089;4.58E-02
KLF8,64092;1.42E-04,64091;1.84E-04,,,
HIRA,36026;1.43E-04,50174;6.19E-03,50172;5.87E-02,50176;7.57E-02,50178;2.66E-01
LMNB1,50122;1.49E-04,34004;5.67E-01,52658;6.08E-01,56894;6.85E-01,56893;7.41E-01
RUNX3,46131;1.51E-04,,,,
SETD1A,59170;1.53E-04,76519;1.95E-03,,,
NOTCH1,36765;1.75E-04,73405;1.48E-02,43104;9.31E-02,73404;1.19E-01,392;1.73E-01
SOX10,52549;1.80E-04,,,,
CREM,64797;1.85E-04,64798;1.31E-03,38717;6.18E-03,,
IL1B,74383;1.91E-04,74398;4.63E-03,74381;1.02E-02,74397;1.16E-01,74387;1.18E-01
GABPA,56045;1.97E-04,47411;2.94E-04,46237;3.65E-04,56046;3.68E-03,63208;4.57E-03
H2AFZ,63730;2.21E-04,63729;5.76E-04,64270;1.36E-02,64269;9.24E-02,62610;1.12E-01
CUX1,62547;2.29E-04,62548;3.81E-03,74934;6.56E-03,45615;7.53E-03,74938;1.37E-01
STAG1,2395;2.33E-04,2396;1.51E-03,2397;2.12E-03,2398;2.43E-03,69623;2.46E-03
SP7,63654;2.34E-04,63653;3.02E-04,,,
ETV5,38759;2.35E-04,42714;8.30E-02,,,
ZNF384,65106;2.49E-04,45922;2.88E-04,45634;2.97E-02,,
JMJD6,74838;2.80E-04,74844;2.06E-01,74836;2.18E-01,74843;4.29E-01,43089;6.35E-01
SPIB,48634;3.01E-04,48638;1.09E-03,48630;5.81E-02,48625;1.00E-01,38672;4.91E-01
WT1,64977;3.06E-04,64978;3.28E-04,,,
ATF1,56053;3.07E-04,56054;3.34E-04,45871;8.00E-03,63104;1.28E-01,62671;1.31E-01
ARID3A,45806;3.34E-04,45897;2.32E-03,74657;9.64E-03,,
CAMTA2,38661;3.43E-04,,,,
PBX2,63132;3.54E-04,64660;1.29E-02,63133;1.39E-02,64661;2.22E-02,64083;7.25E-02
ZNF554,65061;3.57E-04,,,,
HNF4G,63224;3.67E-04,63225;3.86E-04,46239;1.18E-03,1452;3.39E-01,42832;1.00E+00
MED12,38653;3.78E-04,70967;1.62E-03,70966;1.05E-02,41516;5.75E-01,2240;6.86E-01
LIN9,5888;3.82E-04,38707;5.10E-01,5889;6.33E-01,,
IRAK1,76859;4.05E-04,,,,
PROX1,49669;4.25E-04,74485;4.32E-03,74488;6.23E-02,,
CBX3,46209;4.27E-04,9230;6.29E-02,9231;8.19E-02,9228;3.02E-01,9236;4.62E-01
PAX5,46160;4.30E-04,34475;3.97E-02,46138;6.86E-02,46116;1.14E-01,34472;1.71E-01
LDB1,47774;4.30E-04,,,,
E2F6,46297;4.46E-04,45898;7.38E-04,45776;6.91E-03,1978;4.16E-01,46071;6.95E-01
DPF1,77255;4.50E-04,77264;2.13E-02,,,
ZNF182,77165;4.61E-04,,,,
HDAC3,8662;4.73E-04,8661;2.16E-03,70761;4.18E-03,4125;6.31E-01,
NIPBL,71878;4.94E-04,71872;4.49E-03,71869;8.31E-03,71862;1.44E-02,38785;1.89E-02
JARID2,41793;4.95E-04,41797;2.84E-01,41790;3.36E-01,41824;6.83E-01,41820;6.94E-01
ZNF600,62555;5.33E-04,62554;5.40E-04,,,
ARRB1,50152;5.37E-04,50162;1.07E-03,44055;2.12E-01,44056;7.00E-01,
ETV4,64317;5.59E-04,5924;2.65E-02,64318;6.60E-01,38770;8.04E-01,
SMARCE1,62879;5.68E-04,62880;2.07E-01,75037;5.20E-01,75039;5.84E-01,
FOXK1,70731;5.87E-04,9506;3.46E-01,9505;4.40E-01,42657;6.32E-01,
REPIN1,37565;5.89E-04,35828;8.64E-04,39779;1.37E-03,39777;1.29E-01,39781;1.32E-01
NFKB2,77450;6.50E-04,77449;6.61E-04,38844;8.19E-01,,
HNF1B,67613;7.24E-04,51498;3.66E-02,51499;5.59E-01,51500;6.51E-01,42668;9.72E-01
TLE3,36814;7.37E-04,,,,
HEXIM1,57092;7.80E-04,68828;1.82E-02,72604;1.82E-02,72608;6.58E-02,72610;2.05E-01
HMBOX1,64414;8.83E-04,,,,
EGLN2,49448;9.52E-04,,,,
ZNF284,77146;9.68E-04,,,,
XBP1,43400;9.74E-04,42895;2.81E-01,43398;4.68E-01,43401;5.40E-01,43399;5.57E-01
NFIL3,74685;9.83E-04,38757;7.27E-01,,,
ZNF441,77120;9.96E-04,,,,
ASCL1,41852;1.01E-03,70120;8.95E-03,41850;9.44E-03,70119;2.47E-02,49728;2.05E-01
GLI2,76995;1.07E-03,42715;5.70E-03,38718;5.80E-01,,
AHR,33035;1.08E-03,,,,
ZFAT,38796;1.09E-03,,,,
ZNF664,64313;1.11E-03,64314;4.36E-02,,,
HCFC1,45767;1.16E-03,39886;6.07E-01,45890;6.53E-01,9206;8.45E-01,9205;9.47E-01
AGO1,44026;1.30E-03,48609;4.70E-01,48610;6.08E-01,48601;6.81E-01,48594;6.81E-01
DDX5,49196;1.33E-03,1208;2.00E-01,,,
MAF,58809;1.36E-03,58808;1.65E-02,50111;1.86E-02,58807;6.90E-01,
CTCFL,55775;1.37E-03,55779;1.77E-03,55785;1.46E-02,55784;7.51E-02,46293;9.77E-02
CEBPG,62691;1.39E-03,62690;1.03E-02,64052;4.18E-02,64053;1.15E-01,38690;2.99E-01
EED,62965;1.42E-03,62964;3.46E-03,41188;1.77E-02,50371;6.90E-02,41187;3.08E-01
ZNF189,77164;1.43E-03,,,,
ARNT,5517;1.49E-03,33032;3.46E-02,38723;4.87E-01,62868;7.75E-01,62869;7.94E-01
MCM7,62587;1.52E-03,62588;6.18E-01,63846;6.30E-01,63845;7.16E-01,
MYOG,75838;1.55E-03,,,,
HOXC9,43893;1.61E-03,43894;6.60E-03,,,
PARP1,72408;1.73E-03,72407;6.49E-03,72405;6.63E-03,72406;2.39E-02,43678;8.16E-02
RELB,68052;1.80E-03,76403;6.57E-02,76402;6.77E-02,68053;6.99E-02,42745;6.73E-01
DUX4,68379;1.87E-03,59381;2.40E-02,5823;8.23E-01,5822;9.05E-01,
ZNF382,65138;1.99E-03,65076;2.24E-02,65077;4.40E-02,65074;8.49E-02,65075;1.08E-01
BRD7,280;2.00E-03,279;6.22E-01,,,
ZXDC,77256;2.09E-03,,,,
LYL1,59002;2.11E-03,53308;4.67E-03,58999;1.55E-01,59005;1.86E-01,59007;2.79E-01
ZNF22,65178;2.13E-03,65176;2.42E-01,65177;5.73E-01,65172;6.73E-01,65173;6.77E-01
RFX1,62623;2.19E-03,62594;1.32E-01,62624;1.51E-01,62593;1.94E-01,64987;2.10E-01
ZBTB16,76518;2.25E-03,,,,
STAT5,44087;2.25E-03,44085;1.42E-01,55491;1.53E-01,44084;2.85E-01,44086;4.28E-01
LMNA,34444;2.51E-03,52220;3.37E-01,56294;3.60E-01,56290;3.80E-01,56291;4.61E-01
NCOR1,39655;2.55E-03,45405;3.74E-02,53419;3.85E-02,8785;4.89E-02,39656;1.05E-01
ZNF366,62731;2.56E-03,62732;9.86E-02,,,
CD34,73984;2.57E-03,73986;2.00E-02,73987;1.73E-01,73985;2.88E-01,
CBX1,64581;2.58E-03,64917;3.21E-02,64582;5.49E-01,35879;7.09E-01,64916;8.07E-01
KLF12,65071;2.61E-03,,,,
STAT5B,53629;2.63E-03,53630;1.11E-02,53632;2.00E-01,53628;2.27E-01,53636;3.82E-01
JUNB,7487;2.68E-03,64780;2.96E-02,64537;6.98E-02,64781;2.63E-01,56284;5.60E-01
GABP,63155;2.68E-03,63156;3.68E-01,,,
ZSCAN22,65156;2.70E-03,65153;2.26E-02,65154;5.27E-01,,
LMO2,53306;2.74E-03,35484;7.45E-02,49739;7.51E-02,35486;2.01E-01,49738;2.81E-01
SOX13,63593;2.78E-03,63594;4.83E-02,,,
GATAD1,1219;3.10E-03,1218;8.38E-02,42761;1.00E+00,,
PDX1,52147;3.32E-03,49200;8.65E-03,38760;2.15E-01,,
CTRL,74411;3.35E-03,77204;1.37E-01,77205;5.62E-01,,
ZNF264,65087;3.36E-03,73964;1.36E-02,63773;3.82E-01,63774;5.87E-01,
CENPT,69234;3.43E-03,69236;3.58E-01,69231;3.92E-01,69235;5.33E-01,69233;5.76E-01
RBPJ,59347;3.57E-03,73407;3.88E-03,73408;6.04E-02,1793;6.39E-02,43105;1.45E-01
ATF4,54129;3.87E-03,55516;1.28E-02,55517;1.67E-02,55518;1.02E-01,64176;3.40E-01
BMI1,49263;3.90E-03,41492;7.38E-02,49259;1.48E-01,42814;2.07E-01,8553;2.66E-01
NFYB,45758;3.94E-03,45625;5.12E-02,45936;6.03E-02,42773;7.77E-02,2095;3.35E-01
SP3,62840;3.98E-03,62841;2.16E-02,38834;6.99E-01,,
UHRF2,76568;4.06E-03,,,,
ZNF639,64649;4.06E-03,64648;1.35E-02,74671;1.48E-01,62650;5.13E-01,42807;5.67E-01
ZNF479,77112;4.11E-03,,,,
TALE,52214;4.13E-03,52210;4.65E-01,52209;4.97E-01,37768;6.08E-01,52216;6.53E-01
ZNF35,65180;4.18E-03,,,,
PSMA7,69620;4.30E-03,69626;2.92E-02,,,
CLOCK,38772;4.34E-03,59585;4.68E-01,71022;5.94E-01,71021;7.24E-01,68103;8.40E-01
CDK7,40053;4.77E-03,49493;1.51E-01,49494;4.96E-01,43739;6.59E-01,69615;7.67E-01
POU5F1,33713;4.81E-03,34100;5.48E-03,51546;6.66E-03,48550;1.23E-02,39513;3.57E-02
ZNF18,65171;4.96E-03,65019;1.31E-02,65018;2.24E-02,73972;6.23E-01,74663;9.79E-01
HOXA9,72702;5.18E-03,9321;4.34E-01,42833;6.08E-01,9323;6.55E-01,
ZNF248,77155;5.32E-03,,,,
ZEB1,46245;5.83E-03,46139;1.79E-01,64829;3.27E-01,67610;4.70E-01,64828;7.48E-01
POLR2M,5570;5.85E-03,5662;8.67E-03,5569;2.07E-01,,
POLR3D,74906;6.39E-03,74909;6.85E-02,74907;1.01E-01,41628;2.81E-01,68067;4.31E-01
REL,77536;6.45E-03,77537;7.98E-01,,,
ELL2,49002;6.58E-03,55645;2.40E-01,55647;4.21E-01,49004;4.79E-01,55648;4.85E-01
LANA,44699;6.58E-03,44689;5.65E-02,5511;8.09E-02,44691;9.55E-02,44695;2.01E-01
TRAF7,72854;6.66E-03,72855;3.58E-02,72856;5.87E-01,72857;8.84E-01,
TRIM25,77299;6.74E-03,77298;7.71E-03,77300;8.02E-03,62995;5.95E-01,62994;7.54E-01
BCAT1,5454;6.81E-03,5455;2.20E-01,,,
ZNF468,77113;7.22E-03,,,,
EHF,76283;7.46E-03,50819;1.80E-02,76282;4.49E-02,38657;1.48E-01,50820;8.26E-01
SCRT2,63317;7.86E-03,63316;9.22E-03,,,
ZFP69B,63423;8.04E-03,63424;1.92E-01,73978;4.95E-01,,
MAML3,76420;8.13E-03,76421;1.64E-01,76419;2.32E-01,76422;5.16E-01,
ZNF175,62529;8.38E-03,62530;6.63E-02,65070;4.05E-01,62713;5.46E-01,62714;8.02E-01
EPAS1,47087;8.62E-03,5516;6.05E-02,47088;8.22E-02,47096;1.40E-01,47095;4.10E-01
ZMYM3,64656;9.07E-03,74654;1.34E-02,74661;1.86E-02,64657;5.30E-02,74677;8.12E-02
CNOT3,76964;9.14E-03,76965;4.40E-02,76966;4.96E-01,,
MAFG,64575;9.16E-03,64576;1.86E-02,42692;3.18E-01,,
DNMT3A,70175;9.17E-03,70179;2.49E-02,70228;1.82E-01,32838;4.95E-01,72976;5.04E-01
ZBTB6,65192;9.43E-03,65189;7.71E-02,65190;1.04E-01,,
FOXK2,62912;9.44E-03,63743;1.06E-02,62913;3.64E-02,63240;2.04E-01,63642;2.57E-01
TERC,32856;9.98E-03,32850;1.00E-02,32853;2.61E-02,32848;3.35E-02,
MAFF,45950;1.08E-02,45801;3.20E-02,42840;6.08E-01,,
ZNF24,65032;1.09E-02,65031;3.74E-01,62764;5.13E-01,62763;5.30E-01,63441;6.84E-01
HOTAIR,32847;1.09E-02,32852;1.59E-02,32854;7.14E-02,32849;4.88E-01,
H3F3A,63914;1.18E-02,62961;1.42E-01,63916;3.25E-01,64728;3.77E-01,64975;5.03E-01
PLAG1,42861;1.26E-02,,,,
ESRRA,67367;1.26E-02,38664;2.72E-01,45796;5.69E-01,45627;6.21E-01,
ZEB2,63536;1.27E-02,62508;4.92E-02,62509;7.04E-02,63282;1.04E-01,63535;3.51E-01
NCOR2,35525;1.37E-02,35093;1.17E-01,39653;5.14E-01,39657;6.38E-01,
CTBP2,45693;1.39E-02,50251;6.01E-01,50249;6.72E-01,,
MYF5,72878;1.40E-02,,,,
PML,2809;1.44E-02,46307;2.65E-02,4421;1.35E-01,2810;5.06E-01,2460;7.25E-01
MEF2D,64128;1.52E-02,64127;3.70E-02,38802;6.64E-01,,
None,77505;1.53E-02,77504;3.01E-01,77507;5.38E-01,77506;6.32E-01,
CTBP1,64094;1.59E-02,64093;2.45E-02,36085;2.70E-01,50250;6.39E-01,50248;1.00E+00
ZFP82,65059;1.62E-02,,,,
RBL1,38496;1.64E-02,,,,
PKNOX1,62761;1.67E-02,62762;6.46E-02,,,
KLF16,64424;1.69E-02,64425;6.33E-02,,,
E2F2,38865;1.74E-02,42757;1.00E+00,,,
ZNF701,77258;1.75E-02,77057;2.80E-01,,,
HOXA13,38678;1.76E-02,42719;5.42E-01,,,
ZIC2,38826;1.82E-02,,,,
TBX5,72917;1.92E-02,72942;4.84E-02,72948;1.43E-01,72954;4.70E-01,72929;4.70E-01
APOBEC3B,56127;1.94E-02,56126;1.04E-01,,,
STAT6,4599;1.96E-02,42801;3.25E-01,4598;3.85E-01,4596;5.02E-01,4595;5.79E-01
UBP1,42803;1.96E-02,,,,
FOXP3,38703;1.96E-02,44099;3.18E-01,44098;4.92E-01,44100;5.58E-01,44101;6.16E-01
EBNA3A,52218;1.96E-02,52217;5.31E-01,67833;5.61E-01,52219;6.08E-01,
IGF1R,397;1.96E-02,,,,
LEO1,73696;1.99E-02,55661;7.24E-01,,,
PSIP1,51360;1.99E-02,69558;1.54E-01,,,
H2AFX,56131;1.99E-02,76138;4.76E-02,77448;6.27E-02,56132;2.10E-01,56129;5.06E-01
ZFP28,65211;2.08E-02,65210;2.45E-02,,,
HOXA6,42722;2.15E-02,,,,
SP140,77331;2.16E-02,77332;5.65E-01,,,
ZBTB40,63068;2.19E-02,62937;6.61E-02,63069;5.60E-01,63800;5.85E-01,63799;6.71E-01
ZBTB11,64291;2.24E-02,64751;2.77E-02,64290;8.64E-02,64750;1.46E-01,63303;7.90E-01
5MC,55289;2.29E-02,55287;5.23E-02,55284;1.33E-01,70101;4.76E-01,
ZNF28,77143;2.30E-02,,,,
ZNF362,64321;2.36E-02,64322;9.50E-02,,,
HNF1A,64547;2.40E-02,64546;3.03E-02,42667;3.39E-01,,
ETS2,38712;2.43E-02,63992;7.14E-01,63993;8.51E-01,,
PCGF1,57670;2.46E-02,8551;3.82E-01,,,
PRKDC,48354;2.51E-02,48353;3.15E-01,49634;3.79E-01,49636;4.61E-01,49638;6.08E-01
NFYA,2094;2.51E-02,45769;5.57E-02,42738;4.33E-01,45945;5.98E-01,38650;6.03E-01
BATF3,74651;2.53E-02,42646;6.32E-01,,,
ZNF438,63904;2.54E-02,63905;7.65E-02,,,
VEZF1,38706;2.60E-02,8532;1.65E-01,8533;4.59E-01,,
ZNF623,62566;2.60E-02,62565;5.15E-02,,,
ZBTB12,65175;2.61E-02,65168;1.23E-01,65109;1.33E-01,65169;3.11E-01,65167;7.37E-01
ATRX,68198;2.61E-02,68194;6.92E-02,68199;5.93E-01,5130;7.02E-01,
THAP1,46306;2.62E-02,9211;6.99E-01,,,
PRDM11,52170;2.66E-02,52171;5.48E-01,,,
ZKSCAN5,77183;2.70E-02,,,,
MAFB,50112;2.75E-02,42691;6.08E-01,,,
ZNF37A,65202;2.75E-02,,,,
INSM2,63428;2.82E-02,63427;8.38E-02,,,
SREBF1,62957;2.83E-02,62956;1.20E-01,45793;1.21E-01,45824;3.25E-01,38819;4.47E-01
ZNF350,65132;2.91E-02,65131;1.10E-01,,,
NFATC3,74643;2.91E-02,38863;4.17E-01,,,
BRCA1,45736;2.92E-02,45654;4.81E-01,45809;5.86E-01,42815;6.08E-01,44621;6.59E-01
POU2F2,46115;2.96E-02,46157;5.39E-01,,,
ASH2L,51333;2.98E-02,51332;6.52E-01,,,
NR1H2,69803;2.98E-02,69805;8.47E-02,69804;1.20E-01,69806;2.95E-01,42777;6.32E-01
CBX5,63410;3.00E-02,48598;4.89E-02,48605;4.55E-01,35875;6.08E-01,63411;6.63E-01
RXRG,2813;3.04E-02,2814;9.41E-02,4515;1.52E-01,4516;3.23E-01,2466;6.32E-01
ZNF133,77175;3.05E-02,,,,
ZNF766,73929;3.06E-02,62947;5.74E-02,62946;8.25E-02,,
BCL11A,62560;3.16E-02,46151;4.86E-02,62561;1.30E-01,46186;3.42E-01,43823;6.39E-01
MECOM,38858;3.18E-02,,,,
ZNF484,77109;3.24E-02,,,,
ZNF707,73931;3.25E-02,64674;1.04E-01,64673;1.58E-01,,
HDAC4,70762;3.30E-02,,,,
MAPK1,55211;3.38E-02,55210;4.78E-01,,,
SUZ12,50372;3.40E-02,38163;4.61E-02,8823;6.83E-02,45233;6.83E-02,74215;2.41E-01
NR2C2,64395;3.41E-02,64394;7.99E-02,1298;1.46E-01,45783;2.79E-01,1299;2.88E-01
ZNF584,62861;3.42E-02,62862;3.24E-01,73938;6.23E-01,,
ZFP3,62817;3.45E-02,62818;1.41E-01,,,
HHEX,64139;3.49E-02,64140;8.50E-02,42718;3.08E-01,,
BATF,48626;3.52E-02,46109;3.90E-02,48621;4.98E-01,74668;5.99E-01,
RING1,41489;3.66E-02,43571;7.90E-01,43560;9.37E-01,,
ELK1,63321;3.77E-02,63322;1.87E-01,64165;5.34E-01,64166;6.38E-01,63432;8.46E-01
E2F3,42712;3.87E-02,38694;4.77E-01,,,
NFIA,77267;4.04E-02,77263;4.46E-01,,,
EBNA3,38174;4.05E-02,,,,
ZNF781,64495;4.07E-02,64496;7.70E-02,,,
CCNT1,76472;4.10E-02,76476;2.67E-01,76477;2.75E-01,76474;4.03E-01,76475;4.37E-01
TBX21,64375;4.15E-02,64376;4.46E-02,33678;1.16E-01,,
ZNF585A,77081;4.43E-02,,,,
FOXJ2,64654;4.45E-02,64653;5.59E-02,42828;6.53E-01,,
HMG20A,77262;4.47E-02,77268;5.11E-01,,,
ZNF101,73976;4.56E-02,63634;1.30E-01,63633;9.16E-01,,
ZNF300,77142;4.67E-02,,,,
BACH2,39577;4.68E-02,55571;1.54E-01,55549;3.04E-01,,
ZNF292,63050;4.71E-02,63049;5.56E-01,,,
ETV6,74648;4.72E-02,74647;1.02E-01,38801;2.06E-01,,
ZNF671,77066;4.78E-02,,,,
ZNF184,65136;4.78E-02,73973;5.92E-01,,,
GTF2I,50695;4.91E-02,50712;8.83E-02,50699;9.31E-02,50709;1.44E-01,50698;1.45E-01
ZNF800,64714;4.95E-02,64713;4.65E-01,,,
ZNF76,62632;5.09E-02,65206;5.22E-01,62633;8.24E-01,36764;8.41E-01,
CD59,58829;5.29E-02,,,,
TEAD1 |  TEAD4,56245;5.32E-02,,,,
CHD8,49778;5.40E-02,51103;7.88E-02,53399;2.68E-01,53398;2.84E-01,53396;5.02E-01
SCRT1,64012;5.42E-02,64013;8.81E-02,65135;5.30E-01,,
DEK,63019;5.49E-02,63018;3.43E-01,49697;5.41E-01,49698;9.65E-01,
MEIS1,9324;5.58E-02,4402;6.80E-02,4401;1.07E-01,9322;1.31E-01,4400;2.56E-01
GFI1B,63598;5.67E-02,63597;2.35E-01,43448;7.29E-01,,
MTA2,62757;5.80E-02,62756;8.74E-02,63873;1.81E-01,63517;2.42E-01,63518;2.77E-01
ZNF33A,73955;5.93E-02,73954;6.12E-01,65183;6.64E-01,,
ZNF692,63538;6.00E-02,63537;1.50E-01,,,
RBAK,77192;6.03E-02,,,,
ZNF597,77261;6.29E-02,,,,
DBP,38845;6.29E-02,,,,
KLF17,62617;6.40E-02,62618;6.53E-02,,,
EBNA2,67859;6.47E-02,,,,
HOXA4,42720;6.62E-02,,,,
LEF1,57115;6.67E-02,57114;1.24E-01,53651;2.94E-01,38639;3.32E-01,57116;4.27E-01
MYNN,64370;6.89E-02,65124;2.68E-01,64294;3.05E-01,64369;3.23E-01,64295;6.61E-01
ZIM3,65081;6.90E-02,73977;9.57E-01,,,
BCOR,35528;7.07E-02,35087;2.56E-01,64564;3.32E-01,64563;7.27E-01,
PIAS4,35708;7.08E-02,35715;2.76E-01,,,
DACOR1,56997;7.13E-02,,,,
ZNF140,63641;7.21E-02,65113;2.32E-01,63640;9.40E-01,,
PHF2,76469;7.26E-02,76468;2.05E-01,,,
ZKSCAN1,64745;7.50E-02,64746;1.18E-01,45786;2.69E-01,63615;6.50E-01,63614;8.56E-01
SND1,1795;7.67E-02,38173;9.86E-02,1794;8.63E-01,,
POLR3A,45763;7.72E-02,45927;4.95E-01,691;6.63E-01,4487;6.65E-01,1329;6.86E-01
C17orf49,1227;7.77E-02,1223;6.59E-01,,,
SMARCC2,45787;7.77E-02,1347;7.77E-02,,,
CHD7,49781;7.96E-02,45231;4.71E-01,8808;4.71E-01,45392;7.51E-01,8771;7.51E-01
MAP2K1,55217;8.11E-02,55216;3.81E-01,,,
ERCC3,41411;8.29E-02,,,,
TOP1,51841;8.35E-02,51840;5.30E-01,68774;5.78E-01,68780;7.49E-01,68775;9.40E-01
INTS3,53323;8.70E-02,,,,
IRF9,64874;8.74E-02,64875;4.18E-01,42836;1.00E+00,,
ZNF318,63365;8.84E-02,63364;1.42E-01,63310;5.75E-01,,
PTPN11,36349;8.86E-02,36350;7.13E-01,,,
KLF13,64022;9.02E-02,64021;2.80E-01,42684;6.53E-01,,
GCSAM,76836;9.14E-02,76837;3.79E-01,,,
SON,77457;9.35E-02,,,,
TSHZ1,63015;9.56E-02,42874;6.32E-01,63014;8.58E-01,,
ADNP,63581;9.75E-02,63582;2.30E-01,38734;7.40E-01,,
SLC22A2,69220;9.80E-02,69219;1.24E-01,,,
RAD51,63793;9.81E-02,63794;1.69E-01,73094;6.08E-01,62652;6.74E-01,62653;7.62E-01
MNT,38824;9.84E-02,63127;3.45E-01,63128;5.85E-01,,
ZNF334,77136;1.02E-01,,,,
ZKSCAN8,63610;1.02E-01,63611;1.67E-01,,,
ZNF214,73969;1.06E-01,65068;3.68E-01,,,
MLLT1,74315;1.08E-01,62739;1.10E-01,63876;1.70E-01,63556;2.98E-01,59168;3.43E-01
PRDM12,64421;1.08E-01,64420;2.19E-01,,,
PHF20,38681;1.09E-01,,,,
7SK,43086;1.09E-01,43088;3.29E-01,43084;4.31E-01,43085;6.43E-01,43087;8.37E-01
SUMO1,34374;1.10E-01,35700;1.18E-01,34366;2.73E-01,35719;3.57E-01,35724;4.56E-01
ZNF343,77133;1.10E-01,,,,
ZNF273,77150;1.10E-01,,,,
ZNF83,42890;1.11E-01,63117;8.58E-01,63118;9.77E-01,,
GTF2F1,45737;1.11E-01,45683;9.16E-01,45878;9.95E-01,,
HOXA2,38708;1.12E-01,,,,
ZNF304,77140;1.13E-01,,,,
SCML2,50020;1.13E-01,50009;5.00E-01,49246;5.41E-01,49250;5.41E-01,50008;6.08E-01
ELK3,50434;1.13E-01,,,,
HOXA7,38822;1.16E-01,,,,
ZNF558,63609;1.19E-01,73940;2.91E-01,63608;2.96E-01,,
DRAP1,74650;1.19E-01,42822;3.74E-01,,,
ZBTB2,42878;1.21E-01,42877;5.31E-01,74683;5.40E-01,74659;9.58E-01,
DCP1A,36226;1.21E-01,36231;3.98E-01,,,
L3MBTL2,63814;1.22E-01,2085;7.06E-01,63813;9.35E-01,2084;9.44E-01,
HINFP,38704;1.22E-01,64045;1.25E-01,64046;1.87E-01,70796;2.06E-01,70797;6.08E-01
ZNF423,63679;1.23E-01,63678;2.57E-01,,,
ZNF561,77090;1.23E-01,,,,
ZSCAN31,65102;1.25E-01,,,,
HES1,74644;1.26E-01,38702;2.36E-01,49475;6.07E-01,62672;7.35E-01,
NCAPG2,54631;1.28E-01,54630;8.09E-01,,,
ZNF394,62792;1.28E-01,65158;5.67E-01,62793;9.91E-01,,
OVOL2,68802;1.29E-01,68801;6.82E-01,42778;6.88E-01,,
FANCD2,36114;1.30E-01,36113;5.83E-01,,,
ELL,39915;1.30E-01,,,,
ZNF512,63977;1.31E-01,63976;1.91E-01,,,
BACH1,64378;1.33E-01,45690;3.60E-01,64377;4.29E-01,42751;4.43E-01,45900;7.43E-01
ZNF669,65100;1.35E-01,73934;6.98E-01,,,
HIVEP3,42666;1.35E-01,,,,
ZSCAN5B,77239;1.39E-01,77240;4.83E-01,77237;5.91E-01,77238;6.10E-01,
NR5A2,33220;1.40E-01,41515;5.10E-01,42705;6.01E-01,51512;8.93E-01,
FERD3L,42652;1.40E-01,,,,
DNMT3B,32823;1.40E-01,70227;3.20E-01,62875;4.82E-01,70174;5.11E-01,73893;5.15E-01
MAP1LC3A,56895;1.40E-01,56896;5.29E-01,,,
PBX1,35658;1.42E-01,42796;5.43E-01,,,
CREB3L2,38689;1.44E-01,,,,
ZNF611,77078;1.46E-01,,,,
KDM4B,64107;1.49E-01,64106;7.19E-01,,,
ZNF197,73971;1.50E-01,63956;3.61E-01,63957;7.32E-01,,
ZNF846,77024;1.51E-01,,,,
TGIF2,65056;1.51E-01,65057;7.24E-01,,,
KLF3,38790;1.52E-01,,,,
ZNF596,65104;1.54E-01,,,,
SIRT6,45929;1.56E-01,8801;8.92E-01,45396;8.92E-01,45247;9.30E-01,8822;9.30E-01
ZNF697,63011;1.58E-01,63010;5.73E-01,,,
CD74,76926;1.61E-01,76927;2.00E-01,76931;4.31E-01,76929;5.41E-01,76925;5.76E-01
ZNF41,65088;1.62E-01,65091;3.76E-01,,,
ZFHX3,38638;1.63E-01,,,,
ZNF674,77065;1.66E-01,,,,
ETV7,38647;1.66E-01,,,,
ZNF331,73956;1.74E-01,65194;2.98E-01,65193;4.85E-01,,
BDP1,45740;1.75E-01,41627;4.53E-01,1196;5.85E-01,1796;6.49E-01,45889;7.43E-01
ZNF506,77104;1.77E-01,,,,
ZNF681,77063;1.78E-01,,,,
CREB3,62680;1.79E-01,38841;4.68E-01,62679;6.19E-01,,
SPDEF,74048;1.79E-01,74047;2.68E-01,35052;5.49E-01,35049;6.13E-01,35041;7.07E-01
TEAD2,64090;1.81E-01,38779;2.89E-01,64089;6.29E-01,,
CBX2,45427;1.81E-01,8767;1.81E-01,57671;3.23E-01,8556;6.14E-01,8562;6.46E-01
PRDM14,966;1.81E-01,68962;6.86E-01,,,
DOT1L,35107;1.83E-01,,,,
NPAT,70855;1.86E-01,42775;2.82E-01,70858;5.51E-01,38645;7.31E-01,
RBBP4,70928;1.87E-01,,,,
FOXG1,38827;1.87E-01,,,,
MLLT3,50437;1.87E-01,50436;3.27E-01,73462;4.87E-01,68664;6.19E-01,50993;7.24E-01
ZNF12,73975;1.88E-01,42882;9.69E-01,,,
ZNF320,65142;1.90E-01,65141;2.23E-01,73958;8.67E-01,,
ZNF549,65162;1.94E-01,73942;5.54E-01,73941;5.98E-01,,
ZNF613,77077;1.94E-01,,,,
ZNF84,73925;1.96E-01,42891;6.05E-01,,,
RPA2,73091;1.97E-01,73090;5.31E-01,,,
ZNF823,77025;1.99E-01,,,,
PPARD,44348;1.99E-01,44389;2.62E-01,44387;4.61E-01,44350;5.23E-01,44388;5.81E-01
