,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
55393|SPI1,7.122390553691727e-13,Homo sapiens,SPI1,predicted transcription factor,786-O,Epithelium,Kidney,0,SPI1
45866|MXI1,8.068399640025032e-13,Homo sapiens,MXI1,tf,IMR90,Fibroblast,Lung,1,MXI1
70810|MYC,9.281159022165283e-13,Homo sapiens,MYC,tf,HCT-116,Colon cancer cell,Colon,1,MYC
33569|PR,1.4058082682378175e-12,Homo sapiens,PR,predicted transcription factor,AB32,Epithelium,Mammary Gland,1,PR
33197|MAX,2.4125802738703196e-12,Homo sapiens,MAX,tf,U87,None,Brain,1,MAX
64946|BHLHE40,4.323692137643111e-12,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1,BHLHE40
65123|ZFP64,4.498385167229468e-12,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1,ZFP64
46362|TCF12,5.1075984563691216e-12,Homo sapiens,TCF12,tf,SK-N-SH,Neuroblastoma cell,Brain,1,TCF12
49484|MED1,8.348735533237612e-12,Homo sapiens,MED1,predicted transcription factor,None,Myoblast,None,1,MED1
65186|EGR3,9.779172869290689e-12,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1,EGR3
65062|ZNF467,1.1811988653959756e-11,Homo sapiens,ZNF467,,HEK293,Epithelium,Embryonic Kidney,1,ZNF467
65084|SP2,1.6331768423608216e-11,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
62645|HES2,2.1726937243971672e-11,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1,HES2
46102|ZBTB7A,3.1325576635176575e-11,Homo sapiens,ZBTB7A,predicted transcription factor,ECC-1,Epithelium,Endometrium,1,ZBTB7A
54243|FOXO1,3.184683269910828e-11,Homo sapiens,FOXO1,tf,None,Stromal Cell,Endometrium,1,FOXO1
4495|PPARG,4.949039159184296e-11,Homo sapiens,PPARG,tf,None,Stromal Cell,Adipose,0,PPARG
1740|FOS,5.362701771867414e-11,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1,FOS
65146|ZBTB14,7.751036951101228e-11,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB14
53874|MEF2B,1.3459592440057478e-10,Homo sapiens,MEF2B,tf,HEK293A,None,None,1,MEF2B
65111|SP4,1.4078705533261747e-10,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1,SP4
63196|NR3C1,1.502633872718137e-10,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1,NR3C1
64556|IKZF2,1.7626658301655581e-10,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1,IKZF2
38591|E2F7,1.923712096627508e-10,Homo sapiens,E2F7,tf,IMR90,Fibroblast,Lung,1,E2F7
49949|KLF9,2.0534005598211069e-10,Homo sapiens,KLF9,tf,GBM1A,Glioblastoma Stem Cell,None,1,KLF9
65129|ZNF341,2.1185874427876682e-10,Homo sapiens,ZNF341,,HEK293,Epithelium,Embryonic Kidney,1,ZNF341
65197|KLF15,2.2931675530315312e-10,Homo sapiens,KLF15,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF15
53598|RELA,2.3125944388827626e-10,Homo sapiens,RELA,tf,None,Adipocyte,None,1,RELA
46343|NFIC,2.34342200138721e-10,Homo sapiens,NFIC,tf,SK-N-SH,Neuroblastoma cell,Brain,1,NFIC
46351|JUND,2.528266353755042e-10,Homo sapiens,JUND,tf,SK-N-SH,Neuroblastoma cell,Brain,1,JUND
76849|EBF3,2.990641100978012e-10,Homo sapiens,EBF3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,EBF3
46358|PBX3,3.006230027831201e-10,Homo sapiens,PBX3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,PBX3
58062|KDM2B,3.0084056089867035e-10,Homo sapiens,KDM2B,cr,None,Myeloid Cell,None,0,KDM2B
73970|ZNF202,3.1740422718994797e-10,Homo sapiens,ZNF202,,293T,None,None,1,ZNF202
54240|PGR,3.4122936902454944e-10,Homo sapiens,PGR,tf,None,Stromal Cell,Endometrium,1,PGR
49482|ZNF92,4.952755094609171e-10,Homo sapiens,ZNF92,tf,None,Retinal pigment cell,None,1,ZNF92
65164|ZNF770,6.340712525975494e-10,Homo sapiens,ZNF770,,HEK293,Epithelium,Embryonic Kidney,1,ZNF770
65139|ZBTB42,6.970028567912307e-10,Homo sapiens,ZBTB42,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB42
33135|ESR1,8.329116779950552e-10,Homo sapiens,ESR1,tf,MCF-7,Epithelium,Breast,1,ESR1
67596|FOXA1,8.527644127333457e-10,Homo sapiens,FOXA1,tf,CFPAC-1,None,Pancreatic ductal,1,FOXA1
36077|MYOD1,1.2396353686584565e-09,Homo sapiens,MYOD1,tf,None,None,Muscle,1,MYOD1
32784|ATF3,1.735780524253886e-09,Homo sapiens,ATF3,predicted transcription factor,None,Glioblastoma Multiforme Stem Like,None,1,ATF3
62958|NFE2L2,2.2714433079959265e-09,Homo sapiens,NFE2L2,tf,IMR90,Fibroblast,Lung,1,NFE2L2
77098|ZNF534,2.4138503536771102e-09,Homo sapiens,ZNF534,tf,293T,None,None,1,ZNF534
45862|RAD21,2.538552468157918e-09,Homo sapiens,RAD21,not sure,IMR90,Fibroblast,Lung,1,RAD21
37633|ERG,2.6431017067476103e-09,Homo sapiens,ERG,other,MCF-7,Epithelium,Breast,1,ERG
6543|TP73,2.913955132503296e-09,Homo sapiens,TP73,predicted transcription factor,Saos-2,Osteosarcoma cell,Bone,1,TP73
42176|MITF,3.842364006213875e-09,Homo sapiens,MITF,tf,None,Melanocyte,None,0,MITF
36356|POLR2B,4.0276997672393216e-09,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1,POLR2B
45567|CTCF,5.634985318912475e-09,Homo sapiens,CTCF,tf,AG09319,Fibroblast,Gingiva,1,CTCF
75045|FOSL1,6.223924386085365e-09,Homo sapiens,FOSL1,tf,MDA-MB-231,None,Breast,1,FOSL1
74052|NKX2-1,6.6815392851176736e-09,Homo sapiens,NKX2-1,tf,A549,Epithelium,Lung,1,NKX2-1
65114|ZNF121,8.509198929485798e-09,Homo sapiens,ZNF121,,HEK293,Epithelium,Embryonic Kidney,1,ZNF121
74669|ZMYM3,9.65340134506854e-09,Homo sapiens,ZMYM3,,HepG2,Epithelium,Liver,1,ZMYM3
71040|ZNF143,1.0430994415279206e-08,Homo sapiens,ZNF143,predicted transcription factor,MCF-7,MCF 7 Cells,None,1,ZNF143
34675|CHRM2,1.3685617256147465e-08,Homo sapiens,CHRM2,predicted chromatin regulator,C4-12,None,None,1,CHRM2
3006|CEBPA,1.5393862027234542e-08,Homo sapiens,CEBPA,tf,None,Adipocyte,Adipose,1,CEBPA
76682|ASXL1,1.9444367516350983e-08,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
55895|T,2.13949507427354e-08,Homo sapiens,T,tf,None,Fibroblast,None,1,T
45228|KDM4A,2.1545830404049842e-08,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM4A
45864|MAFK,2.3581648585905123e-08,Homo sapiens,MAFK,tf,IMR90,Fibroblast,Lung,1,MAFK
49464|552-SKD,2.6387466451192666e-08,Homo sapiens,552-SKD,other,MCF-7,Epithelium,Breast,1,552-SKD
2748|CREBBP,2.804481135530129e-08,Homo sapiens,CREBBP,cr,T98G,None,Brain,1,CREBBP
52301|TP63,2.836729958398488e-08,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1,TP63
1742|GATA2,3.5603783655736266e-08,Homo sapiens,GATA2,tf,None,Endothelial Cell,Umbilical Vein,1,GATA2
46196|TAF1,4.7072988557524514e-08,Homo sapiens,TAF1,tf,H1,Embryonic Stem Cell,Embryo,1,TAF1
49481|RPE,4.9108522197115115e-08,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
52092|TP53,5.203680925038719e-08,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1,TP53
48334|SNAI2,5.812957798077892e-08,Homo sapiens,SNAI2,tf,None,Keratinocyte,None,0,SNAI2
75838|MYOG,6.011025639481183e-08,Homo sapiens,MYOG,tf,Rh4,rhabdomyosarcoma,None,1,MYOG
64802|BCL3,6.953125481293394e-08,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1,BCL3
65108|OSR2,8.687531199223055e-08,Homo sapiens,OSR2,,HEK293,Epithelium,Embryonic Kidney,1,OSR2
74381|IL1B,9.636738103602432e-08,Homo sapiens,IL1B,other,MCF-7,None,Breast,1,IL1B
65188|KLF1,1.0328528361120097e-07,Homo sapiens,KLF1,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,KLF1
70095|TET2,1.0427469224329504e-07,Homo sapiens,TET2,cr,293T,None,None,1,TET2
65155|ZBTB48,1.1753381521413565e-07,Homo sapiens,ZBTB48,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB48
70803|TCF7L1,1.249064909205161e-07,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1,TCF7L1
58506|WDR5,1.2658637695358144e-07,Homo sapiens,WDR5,cr,BE2-C,Neuroblast,Brain,1,WDR5
46333|FOXP2,1.2773275080226605e-07,Homo sapiens,FOXP2,tf,PFSK-1,Neuron,Brain,1,FOXP2
48799|ZNF750,1.491567137058331e-07,Homo sapiens,ZNF750,tf,None,Keratinocyte,Foreskin,1,ZNF750
46361|GATA3,1.6493512248049972e-07,Homo sapiens,GATA3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,GATA3
36810|GREB1,2.0049255744923197e-07,Homo sapiens,GREB1,not sure,MCF-7,Epithelium,Breast,1,GREB1
32850|TERC,2.605949006190621e-07,Homo sapiens,TERC,other,HeLa,Epithelium,Cervix,1,TERC
50899|LHX2,2.617646912863236e-07,Homo sapiens,LHX2,tf,6540 cells,Epithelium,None,1,LHX2
37638|RUNX1,2.687639760802063e-07,Homo sapiens,RUNX1,tf,SKNO-1,Myeloblast,Bone Marrow,1,RUNX1
75043|E2F1,2.7729151343589575e-07,Homo sapiens,E2F1,tf,MDA-MB-231,None,Breast,1,E2F1
56666|HOXB13,2.939894173419093e-07,Homo sapiens,HOXB13,tf,LHSAR,Epithelium,Prostate,1,HOXB13
72119|SMARCA4,3.322560990608359e-07,Homo sapiens,SMARCA4,cr,BT-16,None,Brain,1,SMARCA4
62565|ZNF623,3.610842231901111e-07,Homo sapiens,ZNF623,,HEK293,Epithelium,Embryonic Kidney,1,ZNF623
55293|WWTR1,3.950115562092875e-07,Homo sapiens,WWTR1,other,MDA-MB-231,Epithelium,Breast,1,WWTR1
73183|GRHL2,4.4542991348978795e-07,Homo sapiens,GRHL2,tf,MCF-7,asynchonous cells,Breast,1,GRHL2
74431|TFAP4,4.646720986649717e-07,Homo sapiens,TFAP4,,COLO-320,Colorectal cancer cell line,None,1,TFAP4
65120|ZBTB26,4.6980468913825293e-07,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB26
58936|NRF1,4.851882623734745e-07,Homo sapiens,NRF1,tf,None,Epithelium,None,1,NRF1
46356|RXRA,4.97872459384401e-07,Homo sapiens,RXRA,tf,SK-N-SH,Neuroblastoma cell,Brain,1,RXRA
76279|CALU,5.208901099462675e-07,Homo sapiens,CALU,other,Calu-3,None,Lung,1,CALU
49466|598-SKD,5.50613594326864e-07,Homo sapiens,598-SKD,other,MCF-7,Epithelium,Breast,1,598-SKD
63844|ZBTB33,5.986559769446522e-07,Homo sapiens,ZBTB33,tf,HEK293,Epithelium,Embryonic Kidney,1,ZBTB33
74642|TSC22D4,6.337664274338821e-07,Homo sapiens,TSC22D4,,HepG2,Epithelium,Liver,1,TSC22D4
45781|TBP,7.596608201245806e-07,Homo sapiens,TBP,tf,HeLa-S3,Epithelium,Cervix,1,TBP
54129|ATF4,8.275877565631265e-07,Homo sapiens,ATF4,tf,None,Mesenchymal Stem Cell,None,1,ATF4
37608|MYH11,8.39375435265066e-07,Homo sapiens,MYH11,not sure,ME-1,Leukemia Cell,None,1,MYH11
45869|RCOR1,8.796180931240738e-07,Homo sapiens,RCOR1,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1,RCOR1
7343|HNF4A,9.666697279374096e-07,Homo sapiens,HNF4A,tf,HepG2,Epithelium,Liver,1,HNF4A
36026|HIRA,9.924750022383688e-07,Homo sapiens,HIRA,predicted transcription factor,None,Epithelium,Cervix,1,HIRA
41831|ZBTB17,1.0347675675198434e-06,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1,ZBTB17
72366|TCF4,1.1496875515915452e-06,Homo sapiens,TCF4,tf,Gen2.2,Plasmacytoid dendritic cell,None,1,TCF4
63061|DPF2,1.1680488993913255e-06,Homo sapiens,DPF2,,MCF-7,Epithelium,Breast,1,DPF2
64314|ZNF664,1.1944649696870607e-06,Homo sapiens,ZNF664,,HEK293,Epithelium,Embryonic Kidney,1,ZNF664
56047|CREB1,1.2886112115527857e-06,Homo sapiens,CREB1,tf,HepG2,Epithelium,Liver,1,CREB1
43684|KDM4C,1.2920678578461193e-06,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
46298|EGR1,1.3824168024888562e-06,Homo sapiens,EGR1,tf,K562,Erythroblast,Bone Marrow,1,EGR1
63685|ZBTB8A,1.4204371331580463e-06,Homo sapiens,ZBTB8A,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB8A
5443|FLI1,1.5656237625964062e-06,Homo sapiens,FLI1,tf,None,Endothelial Cell,Umbilical Vein,1,FLI1
47095|EPAS1,1.8566891242161915e-06,Homo sapiens,EPAS1,tf,None,Macrophage,None,0,EPAS1
77103|ZNF519,2.007891279435244e-06,Homo sapiens,ZNF519,tf,293T,None,None,1,ZNF519
63406|POLR2AphosphoS5,2.06823316845052e-06,Homo sapiens,POLR2AphosphoS5,,None,iPSC,None,1,POLR2AphosphoS5
37578|ELF1,2.2101466744938273e-06,Homo sapiens,ELF1,tf,ME-1,Leukemia Cell,None,1,ELF1
47598|GATA4,2.213840830425857e-06,Homo sapiens,GATA4,tf,AGS,Epithelium,Stomach,1,GATA4
53347|CDK9,2.2455751361548763e-06,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1,CDK9
72110|SMARCC1,2.329038938573485e-06,Homo sapiens,SMARCC1,cr,TTC-549,Liver cell,Liver,1,SMARCC1
51591|SRF,2.5359577144237563e-06,Homo sapiens,SRF,tf,HUES64,Embryonic Stem Cell,Embryo,1,SRF
1314|PHF8,2.6427898670628046e-06,Homo sapiens,PHF8,cr,HeLa,Epithelium,Cervix,1,PHF8
63825|GLIS2,2.8791745548618244e-06,Homo sapiens,GLIS2,tf,HEK293,Epithelium,Embryonic Kidney,1,GLIS2
46360|SIN3A,2.9189630035595267e-06,Homo sapiens,SIN3A,tf,SK-N-SH,Neuroblastoma cell,Brain,1,SIN3A
39364|VDR,3.0472512993668877e-06,Homo sapiens,VDR,tf,LX2,Hepatic Stellate Cell,None,1,VDR
49447|HIF1A,3.126216153634895e-06,Homo sapiens,HIF1A,predicted chromatin regulator,T47D,Epithelium,Mammary Gland,1,HIF1A
74116|RUNX2,3.1929186851351114e-06,Homo sapiens,RUNX2,tf,MCF-7,None,None,1,RUNX2
63295|ZNF335,3.301386820498275e-06,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
45771|STAT3,3.338004224208857e-06,Homo sapiens,STAT3,tf,HeLa-S3,Epithelium,Cervix,1,STAT3
55321|FOXA2,3.961108788256997e-06,Homo sapiens,FOXA2,tf,Caco-2,Epithelium,Colon,1,FOXA2
49621|RARA,4.469392024251899e-06,Homo sapiens,RARA,tf,MCF-7,Epithelium,Breast,1,RARA
45723|TCF7L2,4.4836994872750675e-06,Homo sapiens,TCF7L2,tf,HEK293,Epithelium,Embryonic Kidney,1,TCF7L2
49036|ERCC6,4.969481800898469e-06,Homo sapiens,ERCC6,predicted chromatin regulator,None,Fibroblast,Skin,1,ERCC6
65204|YY1,5.1602564047866024e-06,Homo sapiens,YY1,tf,HEK293,Epithelium,Embryonic Kidney,1,YY1
65125|PRDM6,5.235677738779247e-06,Homo sapiens,PRDM6,,HEK293,Epithelium,Embryonic Kidney,1,PRDM6
46352|MEF2A,5.38834215677182e-06,Homo sapiens,MEF2A,tf,SK-N-SH,Neuroblastoma cell,Brain,1,MEF2A
63035|PRDM10,5.883571500817602e-06,Homo sapiens,PRDM10,,HEK293,Epithelium,Embryonic Kidney,1,PRDM10
74545|CBFB,6.020506002801229e-06,Homo sapiens,CBFB,predicted transcription factor,Saos-2,Osteosarcoma cell,None,1,CBFB
8820|RBBP5,6.249639743182316e-06,Homo sapiens,RBBP5,cr,H1,Embryonic Stem Cell,Embryo,1,RBBP5
34392|MECP2,6.598737806067884e-06,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
46365|USF1,7.1251303354641345e-06,Homo sapiens,USF1,tf,SK-N-SH_RA,Neuron,Brain,1,USF1
48800|KLF4,7.340912193447223e-06,Homo sapiens,KLF4,tf,None,Keratinocyte,Foreskin,1,KLF4
2405|TRIM24,7.523641977572712e-06,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,MCF-7,Epithelium,Breast,0,TRIM24
63808|HLF,8.672308582155687e-06,Homo sapiens,HLF,,HepG2,Epithelium,Liver,1,HLF
56053|ATF1,1.0711153249252023e-05,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
52218|EBNA3A,1.107635573976212e-05,Homo sapiens,EBNA3A,other,HEK293T,Epithelium,Embryonic Kidney,0,EBNA3A
49618|RARG,1.1289895680421007e-05,Homo sapiens,RARG,tf,MCF-7,Epithelium,Breast,1,RARG
45895|CCNT2,1.1482764123503944e-05,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
47774|LDB1,1.3147951213485084e-05,Homo sapiens,LDB1,not sure,None,Erythroid Progenitor Cell,Blood,1,LDB1
77148|ZNF282,1.3489470443796976e-05,Homo sapiens,ZNF282,tf,293T,None,None,1,ZNF282
73966|ZNF257,1.4951056139622656e-05,Homo sapiens,ZNF257,,293T,None,None,1,ZNF257
55290|5HMC,1.546454248120677e-05,Homo sapiens,5HMC,other,BicR,Epithelium,Prostate,1,5HMC
52208|TALE,1.606361120655569e-05,Homo sapiens,TALE,other,HEK293T,Epithelium,Embryonic Kidney,0,TALE
41742|SUMO2,1.689288026440661e-05,Homo sapiens,SUMO2,other,HEK293,Epithelium,Embryonic Kidney,1,SUMO2
46239|HNF4G,1.7896185372705937e-05,Homo sapiens,HNF4G,predicted transcription factor,HepG2,Epithelium,Liver,1,HNF4G
65106|ZNF384,1.9228638815446704e-05,Homo sapiens,ZNF384,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF384
58186|BANF1,2.047929145556689e-05,Homo sapiens,BANF1,other,None,Keratinocyte,None,1,BANF1
50896|OTX2,2.068270290776619e-05,Homo sapiens,OTX2,tf,6540 cells,Epithelium,None,1,OTX2
62504|SMC3,2.072375291484806e-05,Homo sapiens,SMC3,predicted chromatin regulator,IMR90,Fibroblast,Lung,1,SMC3
74685|NFIL3,2.0876489316738845e-05,Homo sapiens,NFIL3,tf,HepG2,Epithelium,Liver,1,NFIL3
47276|KDM5B,2.107002967660245e-05,Homo sapiens,KDM5B,cr,SUM185PE,Epithelium,Mammary Gland,1,KDM5B
8823|SUZ12,2.1189850165658928e-05,Homo sapiens,SUZ12,cr,H1,Embryonic Stem Cell,Embryo,1,SUZ12
64442|ZSCAN20,2.2060314066460307e-05,Homo sapiens,ZSCAN20,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN20
7341|HEY1,2.2285282004141587e-05,Homo sapiens,HEY1,tf,HepG2,Epithelium,Liver,1,HEY1
47432|GATA6,2.337088794136762e-05,Homo sapiens,GATA6,tf,LS174T,Epithelium,Colon,1,GATA6
65061|ZNF554,2.570378422860301e-05,Homo sapiens,ZNF554,,HEK293,Epithelium,Embryonic Kidney,1,ZNF554
56132|H2AFX,2.584038986991392e-05,Homo sapiens,H2AFX,predicted chromatin regulator,MCF-7,Epithelium,Breast,1,H2AFX
54625|NCAPG,2.6269965618362944e-05,Homo sapiens,NCAPG,predicted chromatin regulator,MCF-7,Epithelium,Breast,1,NCAPG
45764|CHD2,2.7379716647907755e-05,Homo sapiens,CHD2,cr,HeLa-S3,Epithelium,Cervix,1,CHD2
2001|GATA1,2.8397223712521228e-05,Homo sapiens,GATA1,tf,K562,Erythroblast,Bone Marrow,1,GATA1
68052|RELB,3.0945000661278665e-05,Homo sapiens,RELB,tf,L1236,Hodgkin Lymphoma Cell,None,1,RELB
74485|PROX1,3.411714899211932e-05,Homo sapiens,PROX1,tf,None,Endothelial Cell,Umbilical Vein,1,PROX1
1013|FOXP1,3.4449673137467514e-05,Homo sapiens,FOXP1,tf,H9,Embryonic Stem Cell,Embryo,1,FOXP1
36230|TTF2,3.5094528765425786e-05,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
45763|POLR3A,3.978018723787618e-05,Homo sapiens,POLR3A,tf,HeLa-S3,Epithelium,Cervix,1,POLR3A
67317|SOX2,3.983076250083425e-05,Homo sapiens,SOX2,tf,None,Neuronal Progenitor cell,None,1,SOX2
65127|ZNF281,4.602131127005421e-05,Homo sapiens,ZNF281,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF281
62701|PRDM1,4.8584194247520976e-05,Homo sapiens,PRDM1,tf,HEK293,Epithelium,Embryonic Kidney,1,PRDM1
63592|TCF7,5.238662552807329e-05,Homo sapiens,TCF7,tf,HepG2,Epithelium,Liver,1,TCF7
45400|KDM1A,5.484727183812887e-05,Homo sapiens,KDM1A,cr,K562,Erythroblast,Bone Marrow,1,KDM1A
38759|ETV5,5.6653919379031443e-05,Homo sapiens,ETV5,tf,LoVo,None,Colon,1,ETV5
38831|KLF5,5.765545088359172e-05,Homo sapiens,KLF5,tf,LoVo,None,Colon,1,KLF5
55779|CTCFL,5.777037467624046e-05,Homo sapiens,CTCFL,predicted transcription factor,Ovcar8,None,None,1,CTCFL
44562|EMX1,5.795862345881792e-05,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1,EMX1
1492|STAG1,6.057629650861936e-05,Homo sapiens,STAG1,not sure,HepG2,Epithelium,Liver,1,STAG1
56558|SMC1A,6.322425374438221e-05,Homo sapiens,SMC1A,predicted chromatin regulator,HuCCT1,None,None,1,SMC1A
35291|BRDU,6.34739265964373e-05,Homo sapiens,BRDU,other,HeLa-S3,Epithelium,Cervix,1,BRDU
77081|ZNF585A,6.624969437698826e-05,Homo sapiens,ZNF585A,tf,293T,None,None,1,ZNF585A
77112|ZNF479,7.866289162503772e-05,Homo sapiens,ZNF479,tf,293T,None,None,1,ZNF479
46297|E2F6,8.03977986925452e-05,Homo sapiens,E2F6,tf,K562,Erythroblast,Bone Marrow,1,E2F6
38854|DLX2,8.631596640923343e-05,Homo sapiens,DLX2,tf,LoVo,None,Colon,1,DLX2
38585|TAF3,8.667729968985469e-05,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
38858|MECOM,8.726506939772257e-05,Homo sapiens,MECOM,tf,LoVo,None,Colon,1,MECOM
34467|PAX5,9.127123660002156e-05,Homo sapiens,PAX5,tf,L428-PAX5,B Lymphocyte,None,1,PAX5
55289|5MC,9.30710698751481e-05,Homo sapiens,5MC,other,BicR,Epithelium,Prostate,1,5MC
38742|NFATC1,9.844321094462844e-05,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1,NFATC1
59412|MBD3,0.0001006955254094236,Homo sapiens,MBD3,cr,MDA-MB-231,Epithelium,Breast,1,MBD3
39719|TET3,0.0001011895578569807,Homo sapiens,TET3,cr,HEK293T,Epithelium,Embryonic Kidney,0,TET3
45690|BACH1,0.00010184463866579218,Homo sapiens,BACH1,tf,H1,Embryonic Stem Cell,Embryo,1,BACH1
55465|NELFA,0.00010620224131188706,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1,NELFA
77146|ZNF284,0.00011006274609483777,Homo sapiens,ZNF284,tf,293T,None,None,1,ZNF284
71067|GATAD2B,0.00011259668237646556,Homo sapiens,GATAD2B,,HeLa,Epithelium,Cervix,1,GATAD2B
65116|FEZF1,0.00011307852168434289,Homo sapiens,FEZF1,,HEK293,Epithelium,Embryonic Kidney,1,FEZF1
36031|FAIRE,0.00011915505655404009,Homo sapiens,FAIRE,other,None,Epithelium,Cervix,1,FAIRE
8413|SMAD1,0.00012265312739307468,Homo sapiens,SMAD1,predicted transcription factor,None,Proerythroblast,Blood,1,SMAD1
72625|ETS1,0.00012746823896766295,Homo sapiens,ETS1,tf,None,Endothelial Cell,Umbilical Vein,1,ETS1
