Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
VDR,MC00412;2.43E-04,M00961;3.10E-04,M00444;6.47E-04,,
ZIC2,UP00057;2.53E-04,M00449;4.76E-04,,,
SMAD3,UP00000;2.66E-04,MC00503;3.88E-04,MS00080;2.81E-02,,
Klf7,UP00093;2.85E-04,,,,
Myc,MC00407;2.86E-04,,,,
HES7,MS00256;2.90E-04,,,,
ZNF740,MS00445;2.93E-04,,,,
Ppara,MC00134;3.04E-04,,,,
SREBF2,M01177;3.07E-04,MS00281;2.70E-01,,,
Nr1h2,MC00448;3.07E-04,,,,
WT1,M01118;3.07E-04,,,,
HNF1B,M00646;3.23E-04,M01425;1.55E-01,MS00478;9.07E-01,,
Creb3l2,MS00311;3.24E-04,,,,
MAFF,MS00326;3.25E-04,,,,
Zfp410,UP00033;3.27E-04,,,,
GLI2,MS00843;3.42E-04,,,,
TCF3,M00222;3.49E-04,UP00058;4.04E-01,,,
E4F1,M00694;3.70E-04,,,,
SP2,M01783;3.80E-04,,,,
GLI1,M01037;3.84E-04,,,,
SMAD2/3,MC00223;3.88E-04,,,,
Max,MC00461;3.95E-04,,,,
TP73,MC00132;4.02E-04,,,,
CNTN2::CREB1,M00115;4.21E-04,,,,
E2F2,UP00001;4.24E-04,MS00712;8.35E-01,,,
Tcfcp2l1,MA0145;4.48E-04,,,,
ZNF143,MC00391;4.52E-04,,,,
Zbtb3,UP00031;4.54E-04,,,,
Arntl,MC00362;4.62E-04,,,,
Tcfap2c,UP00087;4.72E-04,,,,
HINFP1,MS00079;4.76E-04,MS00090;2.87E-03,,,
Mafb,MS00333;4.77E-04,MS00335;5.83E-01,,,
ZNF423,M00467;5.08E-04,,,,
UBP1,M00644;5.11E-04,,,,
E2f4,MC00158;5.14E-04,,,,
SP1,MS00212;5.28E-04,MC00113;2.14E-01,,,
HNF4A,UP00066;5.30E-04,MC00432;5.21E-03,,,
Snai1,MC00183;5.30E-04,,,,
Ctcf,MC00187;5.30E-04,,,,
NEUROD1,M01288;5.43E-04,,,,
Ascl2,MS00243;5.84E-04,,,,
ZNF524,MS00423;6.17E-04,,,,
TP63,MC00439;6.45E-04,,,,
PPARG,MC00142;6.53E-04,MA0066;2.85E-03,,,
Glis2,UP00024;6.96E-04,,,,
Tfcp2,MC00518;6.99E-04,,,,
FOXO4,MS00383;7.02E-04,MS00381;9.22E-01,,,
PAX5,MA0014;7.18E-04,M00143;7.57E-04,MC00332;6.71E-03,,
THRB,MS00713;7.21E-04,MS00710;4.10E-03,MS00711;2.76E-02,,
Hnf4a,MC00344;7.22E-04,,,,
TEAD2,M00695;7.25E-04,,,,
E2F1,MC00182;7.26E-04,MS00815;2.64E-02,,,
CENPB,MS00534;7.41E-04,,,,
ATF4,M00514;7.45E-04,MS00293;1.29E-01,,,
HEY2,MS00260;7.51E-04,,,,
E2f3,MC00510;7.95E-04,,,,
GCM1,MS00048;8.01E-04,MS00047;3.01E-02,,,
Zfp691,UP00095;8.12E-04,,,,
SP4,MS00235;8.27E-04,,,,
E2F1::TFDP2,M00737;8.35E-04,,,,
E2F3,UP00003;8.46E-04,MS00734;9.76E-01,,,
MESP1,MS00264;8.95E-04,,,,
NR2C2,MC00509;9.14E-04,MS00651;2.04E-02,,,
AHR,M00139;9.49E-04,,,,
Hic1,MS00101;9.50E-04,,,,
IRF5,MS00067;9.56E-04,,,,
ZIC4,MS00357;9.71E-04,,,,
RFX3,MC00203;1.01E-03,,,,
MYC,MC00394;1.03E-03,,,,
THRA,MS00709;1.05E-03,,,,
TAL1,M00993;1.06E-03,MC00458;5.96E-02,,,
ETV5,MS00019;1.07E-03,,,,
SRF,MC00355;1.11E-03,,,,
Rarg,MS00705;1.15E-03,MC00476;5.66E-03,MS00704;3.07E-01,,
Zfp161,UP00065;1.18E-03,,,,
ATF3,MC00473;1.19E-03,,,,
HEY1,MS00258;1.23E-03,,,,
PPARG::RXRA,M00518;1.23E-03,M00515;3.37E-02,,,
TBX21,MS00208;1.24E-03,MS00207;1.48E-02,,,
GABPB1,M00341;1.27E-03,,,,
ZBTB6,M00085;1.28E-03,,,,
GLIS1,MS00024;1.32E-03,,,,
Rara,MC00252;1.42E-03,MS00698;1.47E-01,,,
SMAD1,M00792;1.43E-03,M01590;3.87E-01,,,
REST,MC00174;1.44E-03,,,,
MAFK,MS00331;1.46E-03,MS00330;2.21E-01,,,
GLIS2,MS00035;1.47E-03,,,,
RREB1,MA0073;1.50E-03,,,,
E2F4,MC00523;1.52E-03,,,,
PAX2,MS00118;1.56E-03,MA0067;3.17E-03,M00486;3.72E-02,,
NHLH1,MS00274;1.59E-03,,,,
NFKB1,MS00110;1.60E-03,,,,
NFE2L2,MC00339;1.62E-03,,,,
ZBTB33,M01119;1.66E-03,MC00418;4.21E-03,,,
Zscan10,M01742;1.69E-03,,,,
GLI3,M01596;1.76E-03,,,,
GLIS3,MS00046;1.79E-03,,,,
Gm5454,UP00423;1.88E-03,,,,
HIC2,MS00057;1.89E-03,,,,
E2F1::TFDP1,M00736;1.90E-03,,,,
NR0B1,M01248;1.90E-03,,,,
TCF4,MS00285;1.94E-03,MC00219;1.78E-01,,,
GFI1,M01067;1.98E-03,,,,
CTCF,MC00128;1.99E-03,,,,
ZBTB7C,MS00323;2.02E-03,,,,
Myf5,MC00195;2.04E-03,,,,
Pax5,MC00257;2.06E-03,,,,
NKX2-8,MS00571;2.10E-03,,,,
TFE3,MS00288;2.16E-03,,,,
ZNF711,MC00477;2.30E-03,,,,
T,MS00218;2.34E-03,,,,
ETV1,MC00427;2.38E-03,,,,
NFIX,MS00115;2.38E-03,MS00822;3.54E-02,,,
GTF2IRD1,M01229;2.46E-03,M01241;3.40E-02,,,
MAF,M00648;2.53E-03,M00983;2.62E-02,,,
ZIC3,MS00346;2.56E-03,,,,
Nfic,MC00475;2.57E-03,,,,
Klf12,MS00157;2.63E-03,,,,
ELF1,MC00457;2.64E-03,,,,
RXRG,MS00694;2.69E-03,,,,
Gmeb1,UP00084;2.71E-03,,,,
ETS1,MS00851;2.75E-03,MC00278;3.57E-03,,,
RUNX2,MS00173;2.88E-03,MS00174;3.07E-03,MC00215;1.59E-01,,
TFCP2,M00072;2.93E-03,MS00579;4.64E-01,,,
Trp53,MC00377;2.95E-03,,,,
SIX4,UP00199;2.99E-03,,,,
ELF2,UP00404;2.99E-03,,,,
Tbx3,MC00221;3.03E-03,,,,
PRDM4,MS00726;3.03E-03,,,,
ATF2,M00179;3.03E-03,,,,
ELK1,MC00206;3.03E-03,,,,
YY2,MS00268;3.06E-03,,,,
MNT,MS00267;3.09E-03,,,,
IRF3,UP00086;3.16E-03,,,,
TBX5,MS00216;3.39E-03,MS00217;1.21E-01,,,
NRL,MS00338;3.47E-03,,,,
RFX2,MS00162;3.50E-03,MS00161;3.23E-01,,,
HSF1,MC00289;3.61E-03,MA0319;3.59E-01,,,
PAX8,M00717;3.67E-03,,,,
ZSCAN4,MS00490;3.68E-03,,,,
Olig2,MC00341;3.70E-03,,,,
TFEC,MS00808;3.77E-03,,,,
BATF3,MS00296;3.79E-03,,,,
FOXO6,MS00386;3.98E-03,MS00384;8.69E-01,,,
Zfx,MC00328;3.98E-03,,,,
ETV4,MS00018;4.06E-03,,,,
NR2F6,M01728;4.19E-03,MS00658;5.86E-03,,,
GCM2,MS00050;4.25E-03,,,,
Tcf21,MS00291;4.35E-03,,,,
Sox6,MC00305;4.36E-03,,,,
Spdef,UP00038;4.49E-03,,,,
ZNF350,M01105;4.58E-03,,,,
TBX19,MS00194;4.59E-03,,,,
DEAF1,M01002;4.67E-03,,,,
Etv5,UP00412;4.68E-03,,,,
NR2F1,MA0017;4.80E-03,MS00657;2.70E-02,,,
TFCP2L1,M01592;5.08E-03,,,,
PAX3,M00327;5.09E-03,MS00119;8.34E-01,,,
NR2F2,M00155;5.15E-03,,,,
Rxrg,MC00511;5.28E-03,,,,
TP53,MC00359;5.36E-03,,,,
BHLHB2,MS00247;5.40E-03,,,,
Stat3,MC00140;5.50E-03,,,,
Foxk1,MS00398;5.69E-03,MS00399;2.55E-01,,,
TFEB,MS00289;5.74E-03,,,,
Yy1,MC00372;5.80E-03,,,,
TBX2,MS00211;5.90E-03,MS00213;3.39E-01,,,
BHLHE41,MS00251;5.92E-03,,,,
Elf5,MS00022;5.95E-03,,,,
Neurod1,MC00354;6.14E-03,,,,
RELA,MC00193;6.15E-03,,,,
Irf5,UP00040;6.37E-03,,,,
SCRT1,MS00179;6.43E-03,,,,
XBP1,UP00330;6.45E-03,MS00342;3.32E-02,,,
HINFP,MA0131;6.50E-03,,,,
Pparg,MC00130;6.65E-03,,,,
Tbx21,MC00356;6.79E-03,,,,
ELK4,MC00207;6.91E-03,,,,
CREB3L1,MS00304;6.95E-03,,,,
MAFG,MS00327;7.09E-03,,,,
PAX9,MS00128;7.15E-03,,,,
ERG,MC00168;7.21E-03,MS00848;1.26E-02,,,
Atoh1,MC00414;7.50E-03,MS00244;4.99E-01,,,
PAX1,MS00117;7.66E-03,M00326;6.77E-02,M00808;1.59E-01,,
Nr2e1,MS00668;7.80E-03,,,,
BRCA1,MC00299;8.06E-03,,,,
FOXN1,M00332;8.07E-03,,,,
Rest,MC00125;8.52E-03,,,,
ZNF306,MS00401;8.61E-03,,,,
Ikzf3,MC00337;8.73E-03,,,,
IRF9,MS00073;8.98E-03,,,,
ETV3,MC00160;9.80E-03,,,,
IRF6,UP00011;9.99E-03,,,,
FLI1,MC00398;1.02E-02,MS00027;2.36E-02,,,
RUNX3,MS00177;1.03E-02,,,,
FOXO1,MS00376;1.03E-02,MS00375;8.10E-01,,,
Bhlhb2,MS00252;1.09E-02,,,,
ESRRG,MS00638;1.13E-02,,,,
TBX4,MS00214;1.15E-02,,,,
MYOG,M00712;1.18E-02,,,,
NFIB,MS00114;1.21E-02,,,,
Rarb,MS00700;1.24E-02,,,,
PAX6,MS00125;1.26E-02,M00979;5.87E-02,UP00224;9.74E-01,,
SCRT2,MS00190;1.28E-02,,,,
IRF8,MS00072;1.30E-02,,,,
Nr2f6,MS00669;1.39E-02,,,,
Tcf3,MC00265;1.43E-02,,,,
GABPA,MC00367;1.45E-02,,,,
ZNF784,MS00479;1.46E-02,,,,
JUNB,MC00371;1.48E-02,,,,
RXRA,MC00467;1.48E-02,,,,
GMEB2,MS00183;1.53E-02,MS00182;3.63E-02,MS00721;1.01E-01,,
Ets1,MC00385;1.53E-02,,,,
ATF1,UP00020;1.61E-02,,,,
STAT6,M00500;1.65E-02,,,,
ATF6,M00483;1.65E-02,,,,
RARG,MS00684;1.68E-02,MS00682;2.82E-02,MS00680;6.06E-02,,
NFIA,MS00820;1.69E-02,,,,
RFX4,UP00056;1.70E-02,,,,
Nr2f2,UP00009;1.70E-02,,,,
ZNF238,MS00390;1.72E-02,,,,
YY1,MC00342;1.78E-02,,,,
ARNT,MC00262;1.82E-02,,,,
SREBF1,M00749;1.84E-02,M00220;1.38E-01,,,
CLOCK,MS00253;1.91E-02,,,,
CREB3,MS00308;1.94E-02,,,,
BCL6,MC00386;2.06E-02,M01171;7.26E-02,,,
STAT4,MC00347;2.14E-02,,,,
RUNX1,MC00312;2.16E-02,M00082;9.04E-01,,,
SPIB,MA0081;2.19E-02,MS00039;9.43E-01,,,
MLXIPL,MS00265;2.21E-02,,,,
FOXO3,MS00380;2.39E-02,MS00378;5.37E-01,,,
BHLHB3,MS00248;2.40E-02,,,,
MGA,MS00186;2.41E-02,MS00188;1.12E-01,,,
PGR,MC00170;2.58E-02,,,,
Npas4,MC00370;2.58E-02,,,,
Runx1,MC00413;2.60E-02,,,,
Tead4,MC00157;2.60E-02,,,,
JUN,MC00321;2.70E-02,,,,
Trp63,M01656;2.73E-02,,,,
FOSL1,MC00351;2.81E-02,,,,
Elk3,MS00023;2.83E-02,,,,
ID4,MS00261;2.97E-02,,,,
TCF12,MC00126;3.07E-02,,,,
BACH2,M00490;3.19E-02,,,,
Rfx2,MS00171;3.19E-02,MS00170;4.55E-01,,,
FEV,MS00025;3.20E-02,,,,
TBX20,MS00202;3.23E-02,,,,
NFIC,MA0161;3.29E-02,,,,
NKX3-1,MS00572;3.30E-02,UP00389;9.12E-01,,,
Nr3c1,MC00396;3.37E-02,,,,
HIF1A,MC00316;3.43E-02,,,,
PROX1,MS00160;3.53E-02,,,,
IKZF1,M00141;3.68E-02,M00088;4.83E-02,,,
USF1,MC00248;3.77E-02,,,,
NR6A1,M00526;3.88E-02,,,,
EPAS1,MC00224;3.96E-02,,,,
ELK3,MS00844;4.02E-02,,,,
ATF5,M01295;4.08E-02,,,,
RORA,MS00685;4.24E-02,MS00686;1.48E-01,,,
SIX5,MC00334;4.34E-02,,,,
Usf2,MC00169;4.48E-02,,,,
Foxj1,UP00041;4.49E-02,,,,
ZNF217,M01306;4.71E-02,,,,
JDP2,MS00320;4.77E-02,MS00319;8.85E-01,,,
TEF,M01305;4.91E-02,M00672;8.43E-01,MS00339;9.93E-01,,
RBPJ,M01112;4.97E-02,,,,
ZNF435,MS00730;4.99E-02,,,,
Osr2,UP00052;5.17E-02,,,,
Elf4,UP00413;5.34E-02,,,,
ZNF282,MS00729;5.65E-02,,,,
PBX3,MC00281;5.72E-02,,,,
NEUROD2,MS00271;5.86E-02,,,,
Rxrb,MS00708;6.02E-02,,,,
MYBL1,MS00100;6.04E-02,MS00097;6.41E-01,,,
NR3C2,MS00662;6.22E-02,,,,
MSC,MS00807;6.31E-02,,,,
Gfi1b,MC00293;6.33E-02,,,,
Hmx3,M00433;6.42E-02,,,,
NR1I2,M00964;6.44E-02,,,,
Creb1,MC00163;6.46E-02,,,,
FIGLA,MS00254;6.47E-02,,,,
MYB,UP00092;7.06E-02,,,,
SNAI2,MS00201;7.10E-02,,,,
NR3C1,MC00465;7.32E-02,,,,
NKX2-3,MS00566;7.40E-02,UP00190;8.77E-01,,,
MYBL2,MS00103;7.57E-02,MS00102;2.62E-01,MS00105;2.85E-01,,
ETS2,M01207;7.66E-02,,,,
EHF,MS00778;8.42E-02,,,,
LBX2,MS00533;8.46E-02,MS00535;9.19E-01,,,
STAT5B,MC00452;8.66E-02,,,,
Myod1,MC00369;8.77E-02,,,,
Foxa1,MC00104;8.92E-02,,,,
Lhx8,UP00184;8.97E-02,MS00548;6.87E-01,MS00549;8.54E-01,MS00550;9.40E-01,
FOXK1,MS00371;9.10E-02,,,,
RXRB,MS00692;9.29E-02,,,,
Crx,MC00357;9.43E-02,,,,
MAFA,M01709;9.58E-02,,,,
E2F8,MS00739;1.02E-01,,,,
Zfp128,UP00094;1.03E-01,,,,
BPTF,M00456;1.04E-01,,,,
SIX2,UP00159;1.12E-01,,,,
SF1,M01132;1.13E-01,,,,
FOXP3,M00992;1.16E-01,MS00387;5.74E-01,,,
FOS,MC00330;1.17E-01,,,,
CEBPA,M00159;1.24E-01,MC00273;9.37E-01,,,
NKX2-1,M01312;1.24E-01,,,,
ELF4,MS00834;1.36E-01,,,,
ZNF354C,MA0130;1.36E-01,,,,
CUX1,M00105;1.37E-01,MS00612;7.33E-01,MS00601;9.07E-01,,
Rxra,MC00471;1.40E-01,,,,
ZBED1,MS00290;1.43E-01,,,,
TEAD4,MS00224;1.44E-01,,,,
Nkx1-1,M01334;1.44E-01,,,,
NANOG,M01123;1.47E-01,M01247;3.33E-01,MC00440;6.18E-01,,
FOXH1,MC00304;1.49E-01,M00809;7.26E-01,,,
IRF4,MS00065;1.51E-01,MC00227;9.81E-01,,,
NFIL3,MS00337;1.51E-01,,,,
Fli1,MC00129;1.53E-01,,,,
Nkx3-1,MS00580;1.60E-01,MC00250;4.53E-01,,,
ZEB1,MA0103;1.61E-01,,,,
TBX18,M01262;1.64E-01,,,,
Jdp2,MS00325;1.65E-01,MS00324;3.64E-01,,,
STAT1,MC00348;1.66E-01,,,,
BCL6B,MS00011;1.70E-01,,,,
Srebf1,MS00282;1.71E-01,,,,
MEIS3,MS00084;1.74E-01,MS00085;5.26E-01,,,
Nr1d1,MC00524;1.76E-01,,,,
NFYA,MC00364;1.76E-01,,,,
RARA,UP00048;1.77E-01,,,,
NKX3-2,MS00573;1.77E-01,,,,
Esrrb,MC00512;1.80E-01,,,,
Hoxd9,MS00525;1.82E-01,MS00524;9.67E-01,,,
FOXG1,MS00361;1.82E-01,MS00360;9.18E-01,,,
TCF7L2,MC00309;1.86E-01,,,,
ELF3,MS00812;1.87E-01,,,,
Bcl6,MC00111;1.88E-01,,,,
Osr1,UP00027;1.92E-01,,,,
HSF4,MS00060;1.92E-01,,,,
BACH1,M00495;1.97E-01,,,,
FOXB1,MS00343;1.97E-01,MS00348;2.65E-01,,,
TEAD1,MS00219;2.00E-01,MS00220;4.85E-01,,,
TBP,MA0108;2.04E-01,MA0386;9.83E-01,,,
Mybl1,UP00081;2.05E-01,,,,
GZF1,M01069;2.05E-01,,,,
Tcf7,MS00054;2.06E-01,,,,
TEAD3,MS00222;2.16E-01,MS00221;2.79E-01,,,
NR4A1,MC00280;2.21E-01,,,,
ETV6,MS00021;2.22E-01,,,,
ERF,MS00846;2.24E-01,,,,
NR2E1,MS00652;2.28E-01,MS00653;4.75E-01,,,
FOXL1,MS00372;2.32E-01,MS00373;8.29E-01,,,
RFX5,MS00169;2.34E-01,,,,
PITX3,MS00596;2.34E-01,,,,
Tp53,MS00718;2.34E-01,MS00717;2.83E-01,,,
JUND,MC00456;2.58E-01,,,,
Esrra,MS00641;2.60E-01,,,,
GRHL1,MS00556;2.61E-01,,,,
ESRRA,MS00829;2.66E-01,,,,
FOXI1,MS00362;2.70E-01,M00289;9.11E-01,,,
Foxc1,MS00388;2.71E-01,,,,
SIX1,UP00192;2.71E-01,,,,
Jun,MC00349;2.73E-01,,,,
NR1H4,M01268;2.77E-01,,,,
NR4A2,MS00665;2.81E-01,,,,
Nfya,MC00191;2.85E-01,,,,
IRF7,MS00070;2.93E-01,,,,
Meis2,MS00087;2.95E-01,MS00086;7.17E-01,,,
SOX9,MS00780;2.97E-01,MS00785;7.03E-01,MS00052;9.37E-01,,
LHX5,UP00212;2.99E-01,,,,
Stat5b,MC00204;2.99E-01,,,,
MAFB,UP00045;3.04E-01,,,,
LHX3,UP00130;3.05E-01,,,,
Foxj3,MS00394;3.13E-01,MS00397;7.98E-01,,,
TFAP4,MS00287;3.13E-01,,,,
Hsf1,MC00368;3.16E-01,,,,
Spi1,MC00506;3.17E-01,,,,
Sfpi1,MC00180;3.17E-01,MC00395;3.17E-01,UP00085;3.87E-01,,
ATF7,MS00294;3.20E-01,,,,
Creb5,MS00313;3.20E-01,,,,
POU3F1,M00133;3.21E-01,MS00139;8.40E-01,MS00138;8.79E-01,,
RHOXF1,MS00609;3.27E-01,,,,
HOXC12,MS00503;3.29E-01,MS00502;9.82E-01,,,
NFE2,MS00336;3.32E-01,,,,
MLX,MS00266;3.37E-01,,,,
Atf4,MS00295;3.41E-01,,,,
SOX4,UP00401;3.43E-01,MS00766;9.83E-01,,,
Bcl6b,UP00043;3.47E-01,,,,
SOX10,MS00744;3.53E-01,MA0442;9.11E-01,MS00740;9.96E-01,,
NFATC4,M01734;3.55E-01,,,,
MEIS2,MS00083;3.61E-01,,,,
Lhx1,UP00262;3.61E-01,,,,
ZNF75A,MS00468;3.63E-01,,,,
DPRX,MS00436;3.64E-01,,,,
ZBTB12,UP00019;3.66E-01,,,,
FOXD1,MA0031;3.67E-01,,,,
NFATC2,MA0152;3.70E-01,,,,
EMX2,MS00443;3.75E-01,MS00444;9.55E-01,,,
GSC2,MS00463;3.81E-01,,,,
Myb,MC00408;3.83E-01,,,,
NKX2-2,UP00231;3.95E-01,,,,
CEBPE,MS00300;3.98E-01,,,,
ALX4,UP00187;4.04E-01,MS00404;8.48E-01,,,
Yy2,M01694;4.06E-01,,,,
FOXP1,MC00501;4.10E-01,M00987;9.62E-01,,,
SIX3,UP00195;4.12E-01,,,,
Meis3,MS00088;4.14E-01,MS00089;9.55E-01,,,
SOX8,MS00771;4.18E-01,MS00774;9.64E-01,,,
Rhox11,MS00611;4.40E-01,UP00193;6.82E-01,,,
Mlx,MS00270;4.40E-01,,,,
HMGA1,M00750;4.47E-01,M01010;7.40E-01,,,
E2F7,MS00756;4.55E-01,,,,
Lhx9,UP00175;4.68E-01,,,,
ZNF628,M01081;4.70E-01,,,,
Cebpb,MC00121;4.70E-01,,,,
LMX1B,UP00169;4.72E-01,,,,
Tal1,MC00388;4.75E-01,,,,
Hoxd12,UP00177;4.75E-01,,,,
Obox3,M01466;4.78E-01,,,,
HMBOX1,MS00472;4.83E-01,,,,
Hoxd11,UP00117;4.85E-01,,,,
Hoxd13,MS00520;4.86E-01,MS00519;9.58E-01,,,
FOXD2,MS00356;4.89E-01,MS00355;9.95E-01,,,
FOXD3,MS00359;4.90E-01,MA0041;7.82E-01,MS00358;9.86E-01,,
ALX1,M01453;4.91E-01,M00416;9.47E-01,,,
Obox6,M01445;4.95E-01,,,,
HOXA13,MS00485;5.02E-01,MS00484;9.87E-01,,,
HOXD12,MS00836;5.04E-01,MS00837;8.57E-01,,,
MEF2A,M00405;5.05E-01,MC00232;5.09E-01,,,
FOXF2,MA0030;5.06E-01,,,,
Hoxb4,MC00136;5.07E-01,UP00144;8.13E-01,,,
RORB,M01722;5.07E-01,,,,
SFPI1,MC00513;5.09E-01,,,,
PKNOX1,MS00091;5.15E-01,,,,
ETV2,MS00016;5.23E-01,,,,
Obox2,M01364;5.27E-01,,,,
PPARA,M01282;5.28E-01,,,,
Nkx1-2,UP00139;5.32E-01,,,,
Stat5a,MC00205;5.34E-01,,,,
FOXJ3,MS00367;5.36E-01,MS00370;7.23E-01,MS00369;9.96E-01,,
TBX15,MS00192;5.39E-01,,,,
IRF1,M00062;5.39E-01,,,,
FOXA2,MC00217;5.43E-01,,,,
Srf,MC00329;5.47E-01,,,,
Batf,MC00508;5.49E-01,,,,
ATF2::JUN,M00041;5.51E-01,,,,
HOXC4,UP00113;5.52E-01,,,,
SPI1,MC00151;5.52E-01,,,,
Nr1d2,MC00186;5.61E-01,,,,
HLF,MS00317;5.62E-01,,,,
PRDM1,MS00168;5.65E-01,,,,
BARX1,MS00417;5.65E-01,MS00418;9.26E-01,UP00181;9.29E-01,,
ZNF232,MS00728;5.66E-01,,,,
Rbfox2,MC00416;5.68E-01,,,,
Hoxb3,UP00137;5.70E-01,,,,
RFX1,MA0365;5.70E-01,,,,
ISL1,M01127;5.72E-01,,,,
BARHL2,MS00416;5.72E-01,MS00414;8.27E-01,UP00145;9.74E-01,,
LEF1,MS00051;5.74E-01,,,,
TGIF1,MS00094;5.74E-01,,,,
MNX1,MS00557;5.75E-01,,,,
STAT5A,MC00453;5.75E-01,,,,
FOXC1,MS00349;5.76E-01,MS00351;8.86E-01,MS00350;9.87E-01,,
FOXA1,MC00311;5.87E-01,,,,
GSX1,MS00465;5.88E-01,,,,
HOXA10,MS00480;5.88E-01,MS00481;8.51E-01,,,
Arx,UP00152;5.89E-01,MS00409;8.71E-01,,,
Uncx,MS00619;5.89E-01,MS00618;8.30E-01,,,
HOXC5,UP00252;5.90E-01,,,,
VSX1,MS00626;5.91E-01,,,,
VAX1,MS00620;5.93E-01,,,,
RARB,MS00811;5.94E-01,,,,
Hlx,M01399;5.95E-01,,,,
ISL2,MS00528;5.95E-01,,,,
Isx,UP00243;5.96E-01,,,,
Barhl1,MS00422;6.05E-01,MS00421;8.58E-01,,,
DMBX1,MS00433;6.06E-01,,,,
VAX2,MS00621;6.06E-01,,,,
DBP,MS00315;6.10E-01,M00624;7.01E-01,,,
POU2F1,UP00254;6.12E-01,MC00288;8.32E-01,MS00132;9.27E-01,MS00131;9.46E-01,
CEBPG,MS00302;6.14E-01,M00622;7.98E-01,,,
TGIF2,MS00096;6.15E-01,,,,
NFAT5,MS00106;6.18E-01,,,,
Stat1,MC00141;6.20E-01,,,,
SPDEF,MS00033;6.21E-01,,,,
MYF6,MS00269;6.26E-01,,,,
NKX2-5,UP00249;6.28E-01,M00241;9.84E-01,,,
Obox1,M01450;6.30E-01,,,,
Gsc,UP00112;6.33E-01,,,,
HSF2,MS00059;6.37E-01,,,,
ELF5,MS00838;6.38E-01,,,,
VSX2,MS00627;6.40E-01,,,,
HOXC11,MS00497;6.42E-01,MS00498;8.64E-01,,,
HOXA4,UP00196;6.47E-01,M00640;9.76E-01,,,
SIX6,UP00388;6.48E-01,,,,
Hoxd3,MS00521;6.49E-01,,,,
