Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
NFE2L2,62958;6.81E-09,62959;7.34E-06,38908;7.18E-03,64299;8.12E-03,64298;1.59E-02
ZNF534,77098;7.24E-09,,,,
RAD21,45862;7.61E-09,45757;2.36E-07,46366;2.04E-06,46041;3.17E-06,75836;2.04E-05
ERG,37633;7.93E-09,37635;2.51E-08,37583;4.69E-08,37639;1.40E-07,33459;2.63E-07
TP73,6543;8.74E-09,6544;3.79E-06,6546;2.16E-05,6545;6.26E-03,74649;8.11E-02
MITF,42176;1.15E-08,42179;1.38E-05,50897;2.00E-04,42177;7.08E-03,50900;7.27E-03
POLR2B,36356;1.21E-08,9216;3.03E-01,,,
CTCF,45567;1.67E-08,36650;5.49E-08,50989;8.71E-08,45562;2.43E-07,45841;2.44E-07
FOSL1,75045;1.87E-08,47287;1.78E-04,46175;2.78E-03,46296;3.08E-03,63077;7.41E-03
NKX2-1,74052;2.00E-08,35474;2.40E-03,35471;1.65E-02,35475;3.18E-01,74051;4.61E-01
ZNF121,65114;2.55E-08,65170;5.40E-05,63038;1.44E-02,63037;3.58E-01,
ZMYM3,74669;2.90E-08,74656;6.57E-06,64657;2.61E-05,74654;6.91E-05,74660;2.93E-04
ZNF143,71040;3.13E-08,71042;7.68E-08,71041;3.47E-03,71039;1.50E-02,45629;2.94E-02
CHRM2,34675;4.11E-08,52574;1.33E-06,52573;1.00E-04,39012;1.61E-01,43234;3.34E-01
CEBPA,3006;4.62E-08,1375;4.88E-08,1374;1.39E-06,8455;5.15E-05,41167;1.31E-04
ASXL1,76682;5.83E-08,,,,
T,55895;6.42E-08,74831;1.39E-04,74830;1.46E-04,53340;6.84E-04,74832;4.15E-03
KDM4A,45228;6.46E-08,8816;6.46E-08,,,
MAFK,45864;7.07E-08,45746;1.05E-02,45815;1.59E-02,45817;5.44E-02,45954;1.41E-01
552-SKD,49464;7.92E-08,49463;7.34E-07,49459;3.29E-06,49465;1.63E-05,49460;7.78E-01
CREBBP,2748;8.41E-08,50402;1.36E-05,2749;1.42E-05,50403;1.52E-04,39659;1.32E-03
TP63,52301;8.51E-08,58189;9.00E-08,52302;1.46E-07,44767;2.12E-07,52300;9.01E-07
GATA2,1742;1.07E-07,45852;3.21E-07,1743;8.04E-06,37587;2.33E-03,58872;2.55E-03
TAF1,46196;1.41E-07,46345;1.64E-05,46258;1.42E-04,46221;2.17E-04,46334;1.30E-02
RPE,49481;1.47E-07,,,,
TP53,52092;1.56E-07,52091;7.96E-07,75042;6.50E-05,50361;3.66E-04,44394;6.11E-04
MYOG,75838;1.80E-07,,,,
BCL3,64802;2.09E-07,63002;4.28E-07,63884;5.43E-07,64913;9.06E-07,64914;1.02E-05
OSR2,65108;2.61E-07,63286;2.01E-03,63285;2.64E-03,,
IL1B,74381;2.89E-07,74398;5.14E-04,74397;3.29E-03,74388;5.75E-03,74383;6.78E-03
KLF1,65188;3.10E-07,64685;1.91E-05,39350;2.52E-05,64686;4.92E-03,63870;1.82E-01
TET2,70095;3.13E-07,70093;2.03E-06,67858;4.37E-02,33992;2.35E-01,50981;3.94E-01
ZBTB48,65155;3.53E-07,75273;2.04E-02,75284;4.42E-02,75281;5.54E-02,75282;9.26E-02
TCF7L1,70803;3.75E-07,70804;6.91E-04,70802;1.07E-03,40166;1.78E-03,9194;7.31E-02
WDR5,58506;3.80E-07,52436;6.16E-06,52432;2.30E-04,52434;1.04E-02,48250;1.94E-02
FOXP2,46333;3.83E-07,46340;2.82E-01,42659;1.00E+00,,
ZNF750,48799;4.47E-07,,,,
GATA3,46361;4.95E-07,67501;1.08E-06,67517;5.73E-06,67494;1.21E-05,67516;2.00E-05
GREB1,36810;6.01E-07,36802;1.66E-03,36806;4.06E-03,36811;8.60E-03,36822;3.08E-02
TERC,32850;7.81E-07,32856;1.88E-06,32853;9.69E-06,32848;1.06E-05,
LHX2,50899;7.85E-07,38679;3.88E-01,,,
RUNX1,37638;8.06E-07,37619;4.95E-06,72358;2.92E-05,49536;8.26E-05,55493;8.26E-05
E2F1,75043;8.32E-07,2280;2.88E-06,45750;4.70E-06,44312;4.78E-06,2279;1.60E-05
HOXB13,56666;8.82E-07,56667;2.11E-04,56668;2.40E-03,38729;8.91E-03,56664;5.42E-02
SMARCA4,72119;9.96E-07,67498;3.47E-06,67496;4.25E-05,72102;1.13E-03,72100;1.22E-03
ZNF623,62565;1.08E-06,62566;1.65E-02,,,
WWTR1,55293;1.18E-06,55294;2.69E-06,56544;7.08E-01,,
GRHL2,73183;1.34E-06,68002;1.26E-05,35317;5.28E-05,73184;1.32E-04,35323;2.33E-04
TFAP4,74431;1.39E-06,62715;3.93E-06,74432;4.23E-05,62716;2.80E-03,
ZBTB26,65120;1.41E-06,65121;5.52E-03,,,
NRF1,58936;1.45E-06,58937;4.24E-06,58939;9.42E-06,58940;3.57E-05,64667;5.03E-05
RXRA,46356;1.49E-06,46242;1.08E-03,46192;1.64E-02,5452;2.61E-02,5453;3.69E-02
CALU,76279;1.56E-06,76278;1.34E-05,,,
598-SKD,49466;1.65E-06,49468;5.87E-05,49467;3.21E-04,49461;1.60E-03,49462;7.94E-03
ZBTB33,63844;1.80E-06,63843;1.14E-03,64739;1.65E-03,46357;1.95E-02,64738;2.73E-02
TSC22D4,74642;1.90E-06,64520;4.05E-01,74646;5.81E-01,64519;6.95E-01,74679;8.60E-01
TBP,45781;2.28E-06,37584;4.04E-03,45684;1.35E-02,45791;9.22E-02,45881;2.21E-01
ATF4,54129;2.48E-06,55516;2.44E-02,55518;5.08E-02,64175;7.56E-02,55517;1.01E-01
MYH11,37608;2.51E-06,37589;1.48E-02,37623;7.24E-02,37625;8.61E-01,
RCOR1,45869;2.64E-06,48801;6.89E-05,45903;2.69E-04,63458;6.92E-03,45777;4.33E-02
HNF4A,7343;2.90E-06,42947;9.00E-06,38713;2.02E-05,1449;6.08E-05,1447;1.42E-04
HIRA,36026;2.98E-06,50178;1.75E-03,50174;4.00E-03,50176;1.06E-02,50172;1.80E-01
ZBTB17,41831;3.10E-06,47490;2.27E-04,49276;1.23E-03,49279;4.43E-03,47489;2.35E-02
TCF4,72366;3.45E-06,47101;2.51E-04,72367;2.25E-03,54669;5.89E-03,54661;1.18E-02
DPF2,63061;3.48E-06,64319;8.36E-02,64320;2.60E-01,63060;2.75E-01,
ZNF664,64314;3.58E-06,64313;5.10E-06,,,
CREB1,56047;3.87E-06,37349;4.28E-06,67720;4.11E-05,46231;9.68E-05,56051;4.12E-04
KDM4C,43684;3.87E-06,58138;7.21E-01,43685;7.63E-01,58137;8.34E-01,
EGR1,46298;4.15E-06,46214;4.27E-05,46086;1.12E-04,46126;1.50E-03,46169;1.80E-02
ZBTB8A,63685;4.25E-06,63686;3.34E-05,,,
FLI1,5443;4.70E-06,37056;1.94E-04,37057;2.50E-04,5441;2.63E-04,72360;5.88E-04
EPAS1,47095;5.57E-06,5516;1.25E-03,47088;7.03E-03,47087;1.60E-02,47096;3.99E-01
ZNF519,77103;5.73E-06,,,,
POLR2AphosphoS5,63406;6.20E-06,63407;3.04E-05,64761;1.41E-04,64760;9.34E-04,
ELF1,37578;6.63E-06,46254;1.52E-03,46266;3.73E-03,49870;4.51E-03,46127;7.38E-02
GATA4,47598;6.64E-06,72934;2.92E-04,72959;7.17E-04,72947;2.40E-03,51463;3.52E-02
SMARCC1,72110;6.69E-06,72120;1.08E-04,72130;2.99E-03,72101;1.80E-02,1346;4.34E-02
CDK9,53347;6.74E-06,43081;2.12E-05,40227;9.90E-04,57093;3.93E-02,53346;4.04E-02
SRF,51591;7.11E-06,51596;8.59E-03,51590;1.54E-02,51595;2.06E-02,46167;4.44E-02
PHF8,1314;7.92E-06,45411;1.33E-05,8789;1.94E-05,8790;3.61E-05,45239;9.35E-05
GLIS2,63825;8.57E-06,38768;4.82E-05,63826;8.46E-05,,
SIN3A,46360;8.75E-06,46236;2.28E-03,45699;7.20E-03,46335;2.41E-02,46208;7.56E-02
VDR,39364;9.14E-06,50116;1.36E-02,39367;2.05E-02,39360;7.42E-02,5451;8.51E-02
HIF1A,49447;9.38E-06,49446;2.82E-04,58172;9.33E-04,44489;2.05E-03,47084;3.43E-02
RUNX2,74116;9.58E-06,5373;6.55E-05,74117;1.51E-03,74546;5.99E-03,
ZNF335,63295;9.90E-06,63294;1.38E-05,70556;6.36E-01,70557;7.76E-01,70558;7.96E-01
STAT3,45771;1.00E-05,46002;1.25E-05,34236;3.40E-05,45997;6.92E-05,46006;1.09E-03
FOXA2,55321;1.19E-05,37366;6.92E-05,55322;1.84E-04,46227;7.51E-04,42655;1.21E-03
RARA,49621;1.34E-05,49614;2.07E-05,49616;1.10E-04,53300;3.53E-04,49620;3.39E-03
TCF7L2,45723;1.34E-05,45782;3.31E-05,8435;4.33E-05,45979;6.71E-05,43061;7.79E-05
ERCC6,49036;1.49E-05,44357;2.89E-02,49033;2.85E-01,49027;2.98E-01,49030;6.49E-01
YY1,65204;1.55E-05,63430;3.06E-05,46364;4.13E-04,46269;6.36E-04,46226;3.24E-03
PRDM6,65125;1.57E-05,,,,
MEF2A,46352;1.62E-05,46283;5.72E-02,46123;2.06E-01,38847;6.22E-01,
PRDM10,63035;1.76E-05,63034;1.04E-04,,,
CBFB,74545;1.79E-05,37607;9.75E-05,37640;7.25E-04,37606;2.44E-03,37604;2.51E-03
RBBP5,8820;1.84E-05,8819;1.35E-01,45232;1.79E-01,8795;4.80E-01,45421;5.01E-01
MECP2,34392;1.98E-05,34396;1.90E-03,34394;8.11E-03,34400;5.87E-01,34399;7.63E-01
USF1,46365;2.13E-05,46347;2.52E-05,46279;5.83E-04,46248;1.23E-03,46171;1.68E-03
KLF4,48800;2.20E-05,36821;1.08E-03,33718;5.45E-03,63139;1.18E-02,48552;2.57E-02
TRIM24,2405;2.25E-05,69202;1.94E-04,69203;4.65E-04,69201;6.65E-04,64947;1.66E-02
HLF,63808;2.60E-05,63809;1.48E-04,,,
ATF1,56053;3.21E-05,56054;6.28E-04,62892;5.30E-01,62671;6.09E-01,63105;7.02E-01
EBNA3A,52218;3.32E-05,52217;3.98E-02,67833;2.16E-01,52219;7.88E-01,
RARG,49618;3.39E-05,49617;5.09E-05,49619;3.70E-03,49623;1.10E-02,49622;4.33E-02
CCNT2,45895;3.44E-05,,,,
LDB1,47774;3.94E-05,,,,
ZNF282,77148;4.01E-05,77149;8.87E-05,,,
ZNF257,73966;4.46E-05,65126;4.21E-01,65218;6.94E-01,,
SUMO2,41742;4.48E-05,35704;1.59E-04,35725;4.41E-04,51867;1.13E-03,41743;7.72E-03
5HMC,55290;4.61E-05,44876;1.36E-03,44877;2.74E-03,55285;3.31E-03,44875;1.87E-02
TALE,52208;4.82E-05,52214;1.44E-03,52210;7.21E-03,52216;1.46E-02,52215;1.46E-02
HNF4G,46239;5.27E-05,63225;6.96E-04,63224;2.42E-03,1452;6.91E-01,42832;1.00E+00
ZNF384,65106;5.75E-05,45634;1.10E-03,45922;2.87E-03,,
SUZ12,45233;5.86E-05,8823;5.86E-05,38163;2.14E-03,74215;2.56E-01,64382;4.29E-01
BANF1,58186;6.14E-05,58187;8.60E-04,58188;5.07E-03,,
OTX2,50896;6.19E-05,74358;9.12E-05,74352;2.22E-04,74344;3.90E-04,74362;1.06E-03
SMC3,62504;6.20E-05,62505;1.47E-04,46040;3.05E-03,63687;9.21E-03,41382;1.49E-02
NFIL3,74685;6.26E-05,38757;5.46E-01,,,
KDM5B,47276;6.29E-05,47285;7.63E-04,8791;1.18E-03,47278;2.15E-03,47267;4.48E-03
ZSCAN20,64442;6.40E-05,64441;3.72E-04,,,
HEY1,7341;6.58E-05,7527;3.92E-03,42664;1.00E+00,,
GATA6,47432;7.01E-05,43163;9.24E-05,47599;2.02E-04,47433;2.36E-04,47431;1.06E-03
ZNF554,65061;7.68E-05,,,,
H2AFX,56132;7.74E-05,56131;4.89E-04,56129;1.49E-02,77448;3.70E-02,76138;7.83E-01
NCAPG,54625;7.86E-05,54623;1.15E-02,54624;4.04E-02,54622;8.63E-02,54633;1.38E-01
CHD2,45764;8.21E-05,45638;2.17E-01,45802;3.72E-01,45905;4.10E-01,45701;8.73E-01
GATA1,2001;8.52E-05,45970;8.52E-05,8428;3.27E-04,8410;7.07E-04,8458;9.31E-04
RELB,68052;9.06E-05,68053;4.27E-04,76403;4.82E-03,76402;6.03E-02,42745;6.31E-01
PROX1,74485;1.02E-04,74488;1.39E-03,49669;3.26E-02,,
FOXP1,1013;1.03E-04,54152;4.31E-02,1012;9.85E-02,56275;1.48E-01,42760;1.79E-01
TTF2,36230;1.05E-04,36232;5.34E-01,36238;8.09E-01,,
POLR3A,45763;1.19E-04,45927;5.82E-01,2109;6.90E-01,1329;7.44E-01,691;7.55E-01
SOX2,67317;1.19E-04,2169;3.43E-04,58176;9.05E-04,58179;1.47E-02,44227;3.30E-02
ZNF281,65127;1.38E-04,42805;8.67E-01,,,
PRDM1,62701;1.42E-04,65133;1.24E-03,62702;7.19E-03,45747;2.16E-02,51434;7.73E-01
TCF7,63592;1.55E-04,63591;7.96E-03,64697;5.14E-01,64696;6.82E-01,50136;7.19E-01
KDM1A,45400;1.57E-04,8783;1.57E-04,68120;1.44E-03,48802;1.84E-03,53470;2.41E-03
CTCFL,55779;1.60E-04,55784;5.03E-04,55785;1.15E-03,55775;1.20E-03,55771;1.26E-02
KLF5,38831;1.68E-04,47597;1.79E-04,42939;6.05E-04,42955;2.28E-03,47601;2.30E-03
ETV5,38759;1.70E-04,42714;1.22E-01,,,
EMX1,44562;1.73E-04,44563;1.48E-01,49183;5.19E-01,44564;5.27E-01,49179;5.44E-01
STAG1,1492;1.80E-04,69623;2.10E-03,1493;4.63E-03,2397;6.77E-03,2394;1.48E-02
SMC1A,56558;1.90E-04,56557;5.22E-04,2896;1.64E-03,71860;4.09E-03,75569;6.66E-03
BRDU,35291;1.90E-04,35289;1.33E-02,35295;8.98E-02,35293;3.88E-01,35290;6.19E-01
ZNF585A,77081;1.99E-04,,,,
ZNF479,77112;2.36E-04,,,,
5MC,55289;2.36E-04,55284;9.23E-04,55287;1.07E-03,70101;7.97E-01,
E2F6,46297;2.40E-04,45898;3.33E-04,46177;2.29E-02,45776;4.90E-02,46071;2.50E-01
TAF3,38585;2.57E-04,,,,
DLX2,38854;2.59E-04,,,,
MECOM,38858;2.60E-04,,,,
IRF5,37185;2.65E-04,37178;5.01E-03,33476;5.01E-03,33481;4.38E-01,37186;6.68E-01
PAX5,34467;2.73E-04,34476;1.52E-03,34472;4.38E-03,46160;1.69E-02,46116;5.38E-02
BACH1,45690;2.85E-04,45900;3.27E-02,64378;1.41E-01,64377;5.74E-01,42751;7.96E-01
NFATC1,38742;2.90E-04,38654;2.69E-03,46110;1.70E-02,38701;8.38E-01,
TET3,39719;2.90E-04,43669;2.29E-02,33988;5.82E-02,,
MBD3,59412;3.01E-04,71069;6.57E-03,41402;3.52E-02,59413;1.27E-01,71068;6.92E-01
FEZF1,65116;3.10E-04,64604;3.65E-04,64605;7.90E-04,,
NELFA,55465;3.15E-04,55466;4.89E-04,55468;3.16E-01,55467;4.50E-01,43451;4.55E-01
ZNF284,77146;3.30E-04,,,,
GATAD2B,71067;3.35E-04,63455;3.38E-01,63454;6.99E-01,,
FAIRE,36031;3.57E-04,37580;2.00E-03,37605;2.83E-03,33610;1.19E-02,33594;1.21E-02
SMAD1,8413;3.68E-04,8414;5.77E-04,51554;2.01E-02,8416;2.68E-02,8432;3.59E-02
JUNB,64780;3.76E-04,7487;2.13E-02,64781;2.76E-02,64537;7.69E-02,42770;1.00E-01
ETS1,72625;3.82E-04,72626;1.67E-03,37945;2.05E-03,37936;4.11E-03,72623;9.69E-02
OGT,70759;4.25E-04,39911;3.48E-01,34001;7.76E-01,,
ZBTB6,65192;4.42E-04,65189;3.03E-02,65190;7.46E-02,,
ATF2,63008;4.46E-04,63009;6.12E-03,46112;9.29E-02,64957;1.68E-01,64958;4.85E-01
BATF,48621;4.83E-04,48626;1.08E-03,46109;3.26E-03,74668;9.61E-02,
NEUROD1,74357;5.15E-04,70118;2.31E-03,74343;2.87E-03,74348;9.97E-03,74342;1.33E-02
KDM6B,48442;5.33E-04,48443;9.67E-02,48576;1.99E-01,48577;4.82E-01,
NFIA,77263;5.46E-04,77267;8.52E-02,,,
ZNF217,45978;5.55E-04,42884;9.28E-01,,,
FOXM1,46350;5.55E-04,57119;1.32E-03,34997;2.05E-03,39495;1.18E-02,57117;3.73E-02
TRIM25,77300;5.84E-04,77299;7.24E-04,62994;3.65E-01,62995;6.08E-01,77298;6.84E-01
BRD2,74202;5.91E-04,35878;1.34E-01,49543;3.73E-01,53954;3.84E-01,74209;4.21E-01
NCAPG2,54631;5.95E-04,54630;9.95E-03,,,
IKZF1,63463;6.06E-04,64918;8.55E-04,45647;1.89E-03,63462;2.14E-03,73235;1.74E-02
NFE2,39357;6.11E-04,67768;4.09E-03,50381;2.81E-02,45906;7.10E-02,45608;1.78E-01
NCOR1,39656;6.12E-04,39655;6.88E-03,53419;5.71E-02,8785;1.45E-01,45405;1.93E-01
PMEL,76415;6.19E-04,76413;5.47E-01,76414;7.88E-01,76009;8.03E-01,76416;8.14E-01
ZNF436,65128;6.47E-04,,,,
TIAM1,77366;6.77E-04,,,,
GTF3C2,45756;6.88E-04,45901;1.25E-03,,,
ZNF783,77039;7.13E-04,,,,
STAT1,1359;7.16E-04,41289;1.59E-03,1361;3.56E-03,1356;3.88E-03,1360;8.84E-03
MYB,50573;7.30E-04,50398;2.80E-03,75137;1.91E-02,38685;2.87E-02,50569;6.16E-02
NR2F6,63772;7.73E-04,63771;1.78E-03,64301;6.44E-03,64300;4.78E-02,42702;7.72E-01
SPIB,48625;7.93E-04,48630;2.29E-03,48638;6.31E-03,48634;5.71E-01,38672;7.87E-01
NFKB1,68051;8.10E-04,68048;4.47E-03,76400;5.96E-03,76401;1.64E-02,42698;7.76E-01
CDK8,57167;8.19E-04,57165;3.20E-03,34081;5.31E-03,43642;3.33E-02,34078;4.40E-02
SREBF1,62957;8.22E-04,62956;2.36E-02,45793;1.58E-01,45824;4.06E-01,38819;5.04E-01
HIC1,64552;8.47E-04,64553;1.61E-02,,,
SMAD4,74641;8.67E-04,47582;3.54E-03,74675;2.54E-02,74681;8.09E-02,1087;8.09E-02
MAFB,50112;8.77E-04,42691;7.08E-01,,,
ETV1,534;8.77E-04,39372;1.17E-02,63176;6.02E-01,63177;7.00E-01,5931;8.58E-01
ZNF263,73965;8.83E-04,45726;1.31E-03,2157;6.32E-02,45958;1.14E-01,42885;3.87E-01
NR1H3,69802;9.04E-04,69800;1.28E-02,69799;2.19E-02,69801;2.91E-02,41168;4.86E-02
CTNNB1,53653;9.24E-04,52245;3.74E-01,52247;5.67E-01,52243;6.55E-01,53652;8.21E-01
RAG2,55543;9.73E-04,,,,
KMT2A,73707;9.77E-04,73716;5.94E-03,73715;8.18E-03,73708;1.30E-02,73710;1.74E-02
WT1,64977;1.04E-03,64978;8.92E-03,,,
KLF12,65071;1.05E-03,,,,
HSF1,38582;1.06E-03,37126;1.15E-03,37119;3.28E-03,37130;3.58E-03,51864;4.37E-03
MBD2,48825;1.09E-03,48827;7.11E-03,48824;9.07E-03,53479;1.22E-02,48128;1.56E-01
NUP98-HOXA9,72703;1.10E-03,72701;3.92E-02,,,
BCL6,39572;1.10E-03,42753;5.02E-03,35517;6.02E-03,51245;9.43E-03,1958;9.50E-02
DPPA2,43668;1.12E-03,,,,
ZNF317,65079;1.14E-03,65078;7.05E-03,73959;6.13E-01,,
NELFE,53338;1.17E-03,53337;2.73E-02,45947;7.51E-02,53324;2.56E-01,69820;5.79E-01
REPIN1,37565;1.29E-03,39779;3.88E-03,35828;1.06E-01,39776;2.81E-01,39777;2.82E-01
JMJD6,74838;1.29E-03,74843;3.61E-03,74844;4.18E-03,74836;2.54E-02,43089;5.38E-02
ZNF740,64373;1.32E-03,64374;9.19E-02,63820;8.48E-01,63819;8.98E-01,
ASCL1,49724;1.33E-03,70122;1.39E-03,49728;1.79E-03,49727;2.24E-03,70120;6.73E-03
TERF2,50971;1.36E-03,43826;1.58E-01,42791;6.61E-01,50975;6.85E-01,74279;8.20E-01
JMJD1C,59006;1.37E-03,59004;6.17E-02,59001;3.01E-01,57960;3.12E-01,
KAT7,8482;1.52E-03,,,,
USF2,74645;1.52E-03,45694;2.49E-03,74655;5.79E-03,45741;6.12E-03,45804;6.74E-03
BRCA1,45736;1.53E-03,45654;1.41E-01,44621;1.93E-01,45809;4.31E-01,45698;6.18E-01
EZH2,41788;1.55E-03,41809;3.24E-03,35644;1.45E-02,45215;1.68E-02,75041;6.56E-02
TTF1,47578;1.55E-03,47579;5.09E-02,,,
CNOT3,76964;1.60E-03,76965;2.95E-02,76966;1.19E-01,,
ZNF331,65193;1.60E-03,65194;2.58E-03,73956;7.09E-01,,
REST,46377;1.61E-03,46338;1.73E-03,46341;7.46E-03,46337;1.35E-01,46359;1.91E-01
HOXC9,43894;1.62E-03,43893;2.70E-03,,,
PRPF4,63023;1.77E-03,63022;4.00E-02,63090;2.17E-01,63089;5.20E-01,
JDP2,38680;1.78E-03,,,,
HHEX,64139;1.86E-03,64140;2.82E-01,42718;6.51E-01,,
RUNX1T1,39786;1.91E-03,40164;3.81E-03,39784;4.09E-03,58032;6.60E-03,35300;1.55E-02
