,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
56670|AR,1.0563692004073424e-05,Homo sapiens,AR,tf,LHSAR,Epithelium,Prostate,1,AR
45862|RAD21,1.2004087078902198e-05,Homo sapiens,RAD21,not sure,IMR90,Fibroblast,Lung,1,RAD21
52091|TP53,1.2659813145244025e-05,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1,TP53
64945|BHLHE40,1.2975709467707627e-05,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1,BHLHE40
33569|PR,1.3733557158792082e-05,Homo sapiens,PR,predicted transcription factor,AB32,Epithelium,Mammary Gland,1,PR
45866|MXI1,1.5176340863245646e-05,Homo sapiens,MXI1,tf,IMR90,Fibroblast,Lung,1,MXI1
70561|MYC,1.5348466109267675e-05,Homo sapiens,MYC,tf,U2OS,None,Bone,1,MYC
2402|TFAP2A,1.5435222855727857e-05,Homo sapiens,TFAP2A,predicted transcription factor,MCF-7,Epithelium,Breast,1,TFAP2A
65110|SP4,1.9313793242028693e-05,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1,SP4
65146|ZBTB14,2.272814761503761e-05,Homo sapiens,ZBTB14,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB14
52302|TP63,2.519102569090271e-05,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,1,TP63
49482|ZNF92,2.5703638337255515e-05,Homo sapiens,ZNF92,tf,None,Retinal pigment cell,None,1,ZNF92
65147|EGR2,2.6130386026284047e-05,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1,EGR2
43165|NR2F2,3.5761148861763355e-05,Homo sapiens,NR2F2,tf,None,Stromal Cell,None,1,NR2F2
58079|KDM2B,3.706961508128113e-05,Homo sapiens,KDM2B,cr,None,Myeloid Cell,None,1,KDM2B
54104|DAXX,4.1345730824746773e-05,Homo sapiens,DAXX,not sure,PC-3,Epithelium,Prostate,1,DAXX
65197|KLF15,5.2063317104741357e-05,Homo sapiens,KLF15,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF15
46348|TEAD4,5.815424239136399e-05,Homo sapiens,TEAD4,tf,SK-N-SH,Neuroblastoma cell,Brain,1,TEAD4
32784|ATF3,5.866539195008557e-05,Homo sapiens,ATF3,predicted transcription factor,None,Glioblastoma Multiforme Stem Like,None,1,ATF3
32856|TERC,6.0858844822571376e-05,Homo sapiens,TERC,other,HeLa,Epithelium,Cervix,1,TERC
39365|SMAD3,6.559368930688919e-05,Homo sapiens,SMAD3,tf,LX2,Hepatic Stellate Cell,None,1,SMAD3
45867|MAZ,6.559368930688919e-05,Homo sapiens,MAZ,tf,IMR90,Fibroblast,Lung,1,MAZ
71807|FOXA1,6.570782595591658e-05,Homo sapiens,FOXA1,tf,None,None,Breast,1,FOXA1
64685|KLF1,6.898067947762039e-05,Homo sapiens,KLF1,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,KLF1
76811|NEUROG2,7.508061184355592e-05,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1,NEUROG2
54240|PGR,8.822990900576603e-05,Homo sapiens,PGR,tf,None,Stromal Cell,Endometrium,1,PGR
75045|FOSL1,8.822990900576603e-05,Homo sapiens,FOSL1,tf,MDA-MB-231,None,Breast,1,FOSL1
37633|ERG,0.00010835579185362017,Homo sapiens,ERG,other,MCF-7,Epithelium,Breast,1,ERG
1740|FOS,0.00010872209630972476,Homo sapiens,FOS,tf,None,Endothelial Cell,Umbilical Vein,1,FOS
46102|ZBTB7A,0.00011629689873088968,Homo sapiens,ZBTB7A,predicted transcription factor,ECC-1,Epithelium,Endometrium,1,ZBTB7A
50693|MED1,0.00012709801218205828,Homo sapiens,MED1,predicted transcription factor,hMADS-3,Adipocyte,Adipose,1,MED1
54243|FOXO1,0.0001340676688438386,Homo sapiens,FOXO1,tf,None,Stromal Cell,Endometrium,1,FOXO1
8816|KDM4A,0.0001381439417343292,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM4A
46196|TAF1,0.00014884848340832068,Homo sapiens,TAF1,tf,H1,Embryonic Stem Cell,Embryo,1,TAF1
50412|KLF11,0.0001595358972641156,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
53874|MEF2B,0.00016406261489867216,Homo sapiens,MEF2B,tf,HEK293A,None,None,1,MEF2B
44433|TAL1,0.00018641599225774298,Homo sapiens,TAL1,tf,None,None,Cord blood,1,TAL1
51591|SRF,0.00019702466017428364,Homo sapiens,SRF,tf,HUES64,Embryonic Stem Cell,Embryo,1,SRF
55393|SPI1,0.0002018820351978712,Homo sapiens,SPI1,predicted transcription factor,786-O,Epithelium,Kidney,0,SPI1
41742|SUMO2,0.00020887052382394028,Homo sapiens,SUMO2,other,HEK293,Epithelium,Embryonic Kidney,1,SUMO2
70095|TET2,0.00020887052382394028,Homo sapiens,TET2,cr,293T,None,None,1,TET2
76682|ASXL1,0.00021090834873182287,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
72110|SMARCC1,0.00021608442446366104,Homo sapiens,SMARCC1,cr,TTC-549,Liver cell,Liver,1,SMARCC1
49949|KLF9,0.00023458371475312682,Homo sapiens,KLF9,tf,GBM1A,Glioblastoma Stem Cell,None,1,KLF9
46356|RXRA,0.00024301128903354691,Homo sapiens,RXRA,tf,SK-N-SH,Neuroblastoma cell,Brain,1,RXRA
37185|IRF5,0.00024418213861565185,Homo sapiens,IRF5,tf,None,Monocyte,Blood,1,IRF5
36075|MYOD1,0.0002509169315755301,Homo sapiens,MYOD1,tf,None,Myoblast,None,1,MYOD1
73970|ZNF202,0.0002653315014251174,Homo sapiens,ZNF202,,293T,None,None,1,ZNF202
64862|NR3C1,0.0002657544665208228,Homo sapiens,NR3C1,tf,A549,Epithelium,Lung,1,NR3C1
62958|NFE2L2,0.00028817788798874057,Homo sapiens,NFE2L2,tf,IMR90,Fibroblast,Lung,1,NFE2L2
77103|ZNF519,0.0002918511312682419,Homo sapiens,ZNF519,tf,293T,None,None,1,ZNF519
8820|RBBP5,0.0003305393747359593,Homo sapiens,RBBP5,cr,H1,Embryonic Stem Cell,Embryo,1,RBBP5
65120|ZBTB26,0.00034428120896171365,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB26
58506|WDR5,0.0003699023459599459,Homo sapiens,WDR5,cr,BE2-C,Neuroblast,Brain,1,WDR5
63825|GLIS2,0.00038396241574739816,Homo sapiens,GLIS2,tf,HEK293,Epithelium,Embryonic Kidney,1,GLIS2
65084|SP2,0.000395443467708373,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
42176|MITF,0.0003972851267011926,Homo sapiens,MITF,tf,None,Melanocyte,None,0,MITF
36356|POLR2B,0.00042588265375128367,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1,POLR2B
46343|NFIC,0.00045707953587302336,Homo sapiens,NFIC,tf,SK-N-SH,Neuroblastoma cell,Brain,1,NFIC
72358|RUNX1,0.0004698534739549037,Homo sapiens,RUNX1,tf,Kasumi-1,Acute myeloid leukemia,None,1,RUNX1
65129|ZNF341,0.0004956434492904896,Homo sapiens,ZNF341,,HEK293,Epithelium,Embryonic Kidney,1,ZNF341
43684|KDM4C,0.0005187858616559889,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
45750|E2F1,0.0005291214560192365,Homo sapiens,E2F1,tf,HeLa-S3,Epithelium,Cervix,1,E2F1
63552|HES2,0.0005775965976993581,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1,HES2
70804|TCF7L1,0.0005845960031997299,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1,TCF7L1
2748|CREBBP,0.000632982902941209,Homo sapiens,CREBBP,cr,T98G,None,Brain,1,CREBBP
67498|SMARCA4,0.0006719209892338016,Homo sapiens,SMARCA4,cr,MDA-MB-231,Epithelium,Mammary Gland,1,SMARCA4
74654|ZMYM3,0.0006860633127903769,Homo sapiens,ZMYM3,,K562,Erythroblast,Bone Marrow,1,ZMYM3
1375|CEBPA,0.0006891293086210376,Homo sapiens,CEBPA,tf,HepG2,Epithelium,Liver,1,CEBPA
55779|CTCFL,0.0007067432793958588,Homo sapiens,CTCFL,predicted transcription factor,Ovcar8,None,None,1,CTCFL
46362|TCF12,0.0007509453652079055,Homo sapiens,TCF12,tf,SK-N-SH,Neuroblastoma cell,Brain,1,TCF12
41831|ZBTB17,0.0007542776291503863,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1,ZBTB17
46347|USF1,0.000784886816178841,Homo sapiens,USF1,tf,SK-N-SH,Neuroblastoma cell,Brain,1,USF1
48799|ZNF750,0.0008154393890664682,Homo sapiens,ZNF750,tf,None,Keratinocyte,Foreskin,1,ZNF750
67499|GATA3,0.000819034245281425,Homo sapiens,GATA3,tf,MDA-MB-231,Epithelium,Mammary Gland,1,GATA3
37173|MAX,0.0009151132039219859,Homo sapiens,MAX,tf,H2171,Epithelium,Lung,1,MAX
37366|FOXA2,0.0009867056430531485,Homo sapiens,FOXA2,tf,A549,Epithelium,Lung,1,FOXA2
46239|HNF4G,0.0011471755870493226,Homo sapiens,HNF4G,predicted transcription factor,HepG2,Epithelium,Liver,1,HNF4G
74431|TFAP4,0.0011653017271597964,Homo sapiens,TFAP4,,COLO-320,Colorectal cancer cell line,None,1,TFAP4
49606|TRIM28,0.0011686254325999745,Homo sapiens,TRIM28,cr,None,Embryonic Stem Cell,Embryo,0,TRIM28
47599|GATA6,0.0011702905387262006,Homo sapiens,GATA6,tf,AGS,Epithelium,Stomach,1,GATA6
63685|ZBTB8A,0.00124750742743408,Homo sapiens,ZBTB8A,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB8A
58936|NRF1,0.0012796784993073912,Homo sapiens,NRF1,tf,None,Epithelium,None,1,NRF1
1447|HNF4A,0.0012869298829175134,Homo sapiens,HNF4A,tf,HepG2,Epithelium,Liver,1,HNF4A
53596|RELA,0.001312606618309988,Homo sapiens,RELA,tf,None,Adipocyte,None,1,RELA
7341|HEY1,0.0013653702214321446,Homo sapiens,HEY1,tf,HepG2,Epithelium,Liver,1,HEY1
69202|TRIM24,0.0014022700819785244,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,0,TRIM24
71040|ZNF143,0.0014220547589314176,Homo sapiens,ZNF143,predicted transcription factor,MCF-7,MCF 7 Cells,None,1,ZNF143
49481|RPE,0.0014300397433518034,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
56666|HOXB13,0.0014522099721149936,Homo sapiens,HOXB13,tf,LHSAR,Epithelium,Prostate,1,HOXB13
65114|ZNF121,0.0014542409240642304,Homo sapiens,ZNF121,,HEK293,Epithelium,Embryonic Kidney,1,ZNF121
45864|MAFK,0.001661723647512288,Homo sapiens,MAFK,tf,IMR90,Fibroblast,Lung,1,MAFK
45400|KDM1A,0.001765545227628263,Homo sapiens,KDM1A,cr,K562,Erythroblast,Bone Marrow,1,KDM1A
64913|BCL3,0.001799796533875522,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1,BCL3
77300|TRIM25,0.0018096930279719423,Homo sapiens,TRIM25,,BT-549,None,Breast,1,TRIM25
45852|GATA2,0.001914023188302275,Homo sapiens,GATA2,tf,None,Endothelial Cell,Umbilical Vein,1,GATA2
74545|CBFB,0.00212484842389696,Homo sapiens,CBFB,predicted transcription factor,Saos-2,Osteosarcoma cell,None,1,CBFB
77098|ZNF534,0.0022006582130115167,Homo sapiens,ZNF534,tf,293T,None,None,1,ZNF534
56817|NR2F1,0.002206590071876545,Homo sapiens,NR2F1,tf,None,Neural crest cell,Cranial,1,NR2F1
74645|USF2,0.0023283112468281725,Homo sapiens,USF2,tf,GM12878,B Lymphocyte,Blood,1,USF2
8789|PHF8,0.002340811769841217,Homo sapiens,PHF8,cr,K562,Erythroblast,Bone Marrow,1,PHF8
5373|RUNX2,0.002353373023313339,Homo sapiens,RUNX2,tf,C4-2B,Epithelium,Prostate,1,RUNX2
68002|GRHL2,0.0024042305147347273,Homo sapiens,GRHL2,tf,OVCA429,None,None,1,GRHL2
6543|TP73,0.0024300303931225485,Homo sapiens,TP73,predicted transcription factor,Saos-2,Osteosarcoma cell,Bone,1,TP73
37608|MYH11,0.0027128653337240394,Homo sapiens,MYH11,not sure,ME-1,Leukemia Cell,None,1,MYH11
63061|DPF2,0.002752500166148693,Homo sapiens,DPF2,,MCF-7,Epithelium,Breast,1,DPF2
45978|ZNF217,0.0029780343564766586,Homo sapiens,ZNF217,predicted transcription factor,MCF-7,Epithelium,Breast,1,ZNF217
46350|FOXM1,0.0032117428813500572,Homo sapiens,FOXM1,tf,SK-N-SH,Neuroblastoma cell,Brain,1,FOXM1
65108|OSR2,0.0033046220703022147,Homo sapiens,OSR2,,HEK293,Epithelium,Embryonic Kidney,1,OSR2
65139|ZBTB42,0.003364977474365539,Homo sapiens,ZBTB42,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB42
64556|IKZF2,0.0034042987534614504,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1,IKZF2
65164|ZNF770,0.003597924592767164,Homo sapiens,ZNF770,,HEK293,Epithelium,Embryonic Kidney,1,ZNF770
74398|IL1B,0.0036164294696815033,Homo sapiens,IL1B,other,MCF-7,None,Breast,1,IL1B
63772|NR2F6,0.0036960317024582337,Homo sapiens,NR2F6,tf,HepG2,Epithelium,Liver,1,NR2F6
41574|BRD1,0.003889564121846517,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
55294|WWTR1,0.004015085356368007,Homo sapiens,WWTR1,other,MDA-MB-231,Epithelium,Breast,1,WWTR1
65138|ZNF382,0.004081779343864564,Homo sapiens,ZNF382,,HEK293,Epithelium,Embryonic Kidney,1,ZNF382
68053|RELB,0.004112894271793711,Homo sapiens,RELB,tf,L1236,Hodgkin Lymphoma Cell,None,1,RELB
64139|HHEX,0.004223474776627489,Homo sapiens,HHEX,tf,HepG2,Epithelium,Liver,1,HHEX
74909|POLR3D,0.004358579719418779,Homo sapiens,POLR3D,tf,THP-1,Monocyte,None,0,POLR3D
73715|KMT2A,0.00443591389337174,Homo sapiens,KMT2A,not sure,SEM,B Lymphocyte,None,1,KMT2A
76964|CNOT3,0.004480653078331804,Homo sapiens,CNOT3,tf,HCT-116,Colorectal cancer cell line,None,1,CNOT3
38831|KLF5,0.00455991712812906,Homo sapiens,KLF5,tf,LoVo,None,Colon,1,KLF5
55284|5MC,0.0045656264564094655,Homo sapiens,5MC,other,LNCaP,Epithelium,Prostate,1,5MC
74052|NKX2-1,0.00461729825879934,Homo sapiens,NKX2-1,tf,A549,Epithelium,Lung,1,NKX2-1
55290|5HMC,0.004681161016030449,Homo sapiens,5HMC,other,BicR,Epithelium,Prostate,1,5HMC
62701|PRDM1,0.004687005615139964,Homo sapiens,PRDM1,tf,HEK293,Epithelium,Embryonic Kidney,1,PRDM1
67720|CREB1,0.004981486543298375,Homo sapiens,CREB1,tf,LNCaP,Epithelium,Prostate,1,CREB1
47276|KDM5B,0.00510634428102358,Homo sapiens,KDM5B,cr,SUM185PE,Epithelium,Mammary Gland,1,KDM5B
41788|EZH2,0.005157062390611511,Homo sapiens,EZH2,cr,None,iPSC,None,1,EZH2
73966|ZNF257,0.0051761969633528715,Homo sapiens,ZNF257,,293T,None,None,1,ZNF257
64780|JUNB,0.0051953946909291645,Homo sapiens,JUNB,tf,GM12878,B Lymphocyte,Blood,1,JUNB
38742|NFATC1,0.0052728206877903465,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1,NFATC1
64604|FEZF1,0.0053446943877895154,Homo sapiens,FEZF1,,HEK293,Epithelium,Embryonic Kidney,1,FEZF1
46109|BATF,0.005464186217412178,Homo sapiens,BATF,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,BATF
49036|ERCC6,0.0054708937282810215,Homo sapiens,ERCC6,predicted chromatin regulator,None,Fibroblast,Skin,1,ERCC6
45895|CCNT2,0.005592886507103132,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
32847|HOTAIR,0.0056686215002297435,Homo sapiens,HOTAIR,other,MDA-231,Epithelium,Mammary Gland,1,HOTAIR
71069|MBD3,0.005787457994168322,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,1,MBD3
37177|STAT4,0.005851262111101226,Homo sapiens,STAT4,tf,None,Monocyte,Blood,1,STAT4
8482|KAT7,0.006002570839680711,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1,KAT7
39786|RUNX1T1,0.006142447447357144,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1T1
38591|E2F7,0.006194704308911652,Homo sapiens,E2F7,tf,IMR90,Fibroblast,Lung,1,E2F7
8448|TCF7L2,0.0062549082800880855,Homo sapiens,TCF7L2,tf,U937,None,Pleura,1,TCF7L2
74642|TSC22D4,0.006300400678840214,Homo sapiens,TSC22D4,,HepG2,Epithelium,Liver,1,TSC22D4
5441|FLI1,0.006707098189652093,Homo sapiens,FLI1,tf,None,Endothelial Cell,Umbilical Vein,1,FLI1
74202|BRD2,0.0067312539730493715,Homo sapiens,BRD2,predicted chromatin regulator,None,None,Pontine,1,BRD2
38585|TAF3,0.006763581256910837,Homo sapiens,TAF3,cr,None,Epithelium,Colon,1,TAF3
74831|T,0.006853189663852759,Homo sapiens,T,tf,T47D,None,None,1,T
37578|ELF1,0.0069854008321348325,Homo sapiens,ELF1,tf,ME-1,Leukemia Cell,None,1,ELF1
45781|TBP,0.007060754794835153,Homo sapiens,TBP,tf,HeLa-S3,Epithelium,Cervix,1,TBP
65204|YY1,0.007466039803318031,Homo sapiens,YY1,tf,HEK293,Epithelium,Embryonic Kidney,1,YY1
45690|BACH1,0.007510338699115913,Homo sapiens,BACH1,tf,H1,Embryonic Stem Cell,Embryo,1,BACH1
49464|552-SKD,0.00752812298360054,Homo sapiens,552-SKD,other,MCF-7,Epithelium,Breast,1,552-SKD
36230|TTF2,0.007572746071379834,Homo sapiens,TTF2,tf,HEK293,Epithelium,Embryonic Kidney,1,TTF2
46002|STAT3,0.007947527112269525,Homo sapiens,STAT3,tf,MCF-10A,Epithelium,Breast,1,STAT3
534|ETV1,0.008069718638728672,Homo sapiens,ETV1,tf,GIST48,Mesenchymal Stem Cell,Stomach,1,ETV1
39719|TET3,0.008155277181599967,Homo sapiens,TET3,cr,HEK293T,Epithelium,Embryonic Kidney,0,TET3
1082|SMAD2/3,0.008465974488456695,Homo sapiens,SMAD2/3,tf,H9,Embryonic Stem Cell,Embryo,1,SMAD2/3
1492|STAG1,0.008595133141684969,Homo sapiens,STAG1,not sure,HepG2,Epithelium,Liver,1,STAG1
46360|SIN3A,0.009192666945259541,Homo sapiens,SIN3A,tf,SK-N-SH,Neuroblastoma cell,Brain,1,SIN3A
63809|HLF,0.00932073834208949,Homo sapiens,HLF,,HepG2,Epithelium,Liver,1,HLF
43668|DPPA2,0.009385357469808644,Homo sapiens,DPPA2,predicted chromatin regulator,HEK293T,Epithelium,Embryonic Kidney,0,DPPA2
48800|KLF4,0.009493927037918456,Homo sapiens,KLF4,tf,None,Keratinocyte,Foreskin,1,KLF4
77450|NFKB2,0.009860036088140232,Homo sapiens,NFKB2,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB2
70759|OGT,0.009871320166435969,Homo sapiens,OGT,other,HEK293,HEK 293 Cell Line,None,1,OGT
45869|RCOR1,0.0099165693236582,Homo sapiens,RCOR1,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1,RCOR1
62565|ZNF623,0.00998478260416165,Homo sapiens,ZNF623,,HEK293,Epithelium,Embryonic Kidney,1,ZNF623
44562|EMX1,0.010053405109743814,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1,EMX1
57091|LARP7,0.010076370562477285,Homo sapiens,LARP7,predicted transcription factor,HCT-116,None,Colon,1,LARP7
55465|NELFA,0.010934189248525232,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1,NELFA
65086|ZSCAN16,0.011170892296401143,Homo sapiens,ZSCAN16,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN16
46298|EGR1,0.011246560472131987,Homo sapiens,EGR1,tf,K562,Erythroblast,Bone Marrow,1,EGR1
62504|SMC3,0.011284561358269864,Homo sapiens,SMC3,predicted chromatin regulator,IMR90,Fibroblast,Lung,1,SMC3
65155|ZBTB48,0.011424854329424736,Homo sapiens,ZBTB48,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB48
56978|GTF2B,0.0114891231727272,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1,GTF2B
53300|RARA,0.011514918502670064,Homo sapiens,RARA,tf,TSU-1621-MT,None,None,1,RARA
41793|JARID2,0.011592606522065823,Homo sapiens,JARID2,cr,None,iPSC,None,1,JARID2
63423|ZFP69B,0.011631620912860331,Homo sapiens,ZFP69B,,HEK293,Epithelium,Embryonic Kidney,1,ZFP69B
49466|598-SKD,0.01205491816322718,Homo sapiens,598-SKD,other,MCF-7,Epithelium,Breast,1,598-SKD
64745|ZKSCAN1,0.012135756241431631,Homo sapiens,ZKSCAN1,tf,K562,Erythroblast,Bone Marrow,1,ZKSCAN1
48625|SPIB,0.012285180285692409,Homo sapiens,SPIB,tf,OCI-Ly3,B Lymphocyte,Bone Marrow,1,SPIB
63592|TCF7,0.013215621940647107,Homo sapiens,TCF7,tf,HepG2,Epithelium,Liver,1,TCF7
71860|SMC1A,0.01331778738250634,Homo sapiens,SMC1A,predicted chromatin regulator,MCF-7,None,Breast,1,SMC1A
63317|SCRT2,0.013703253906478002,Homo sapiens,SCRT2,,HEK293,Epithelium,Embryonic Kidney,1,SCRT2
53347|CDK9,0.013793562438738829,Homo sapiens,CDK9,tf,HeLa,Epithelium,Cervix,1,CDK9
36802|GREB1,0.013793562438738829,Homo sapiens,GREB1,not sure,MCF-7,Epithelium,Breast,1,GREB1
1359|STAT1,0.014268378029988378,Homo sapiens,STAT1,tf,HeLa-S3,Epithelium,Cervix,1,STAT1
65106|ZNF384,0.014566298944884091,Homo sapiens,ZNF384,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF384
56053|ATF1,0.014837382155484226,Homo sapiens,ATF1,tf,HepG2,Epithelium,Liver,1,ATF1
34675|CHRM2,0.015047597873148813,Homo sapiens,CHRM2,predicted chromatin regulator,C4-12,None,None,1,CHRM2
46358|PBX3,0.015846098534217756,Homo sapiens,PBX3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,PBX3
77263|NFIA,0.016592010154837012,Homo sapiens,NFIA,tf,K562,Erythroblast,Bone Marrow,1,NFIA
59006|JMJD1C,0.01671623839760006,Homo sapiens,JMJD1C,predicted chromatin regulator,THP-1,Monocyte,Blood,1,JMJD1C
64761|POLR2AphosphoS5,0.01678758259704197,Homo sapiens,POLR2AphosphoS5,,None,Neuron,None,1,POLR2AphosphoS5
71067|GATAD2B,0.017148222738942124,Homo sapiens,GATAD2B,,HeLa,Epithelium,Cervix,1,GATAD2B
63538|ZNF692,0.017257697535084143,Homo sapiens,ZNF692,,HEK293,Epithelium,Embryonic Kidney,1,ZNF692
46297|E2F6,0.017908270189540054,Homo sapiens,E2F6,tf,K562,Erythroblast,Bone Marrow,1,E2F6
76496|BRPF3,0.01802187147126496,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1,BRPF3
48825|MBD2,0.018347083696384717,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1,MBD2
63294|ZNF335,0.01854071035800559,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
65061|ZNF554,0.01895299515853231,Homo sapiens,ZNF554,,HEK293,Epithelium,Embryonic Kidney,1,ZNF554
46352|MEF2A,0.01909214504550312,Homo sapiens,MEF2A,tf,SK-N-SH,Neuroblastoma cell,Brain,1,MEF2A
36234|XRN2,0.01923216262311426,Homo sapiens,XRN2,not sure,HEK293,Epithelium,Embryonic Kidney,1,XRN2
74657|ARID3A,0.02011155417861596,Homo sapiens,ARID3A,tf,HepG2,Epithelium,Liver,1,ARID3A
72626|ETS1,0.02057451060894614,Homo sapiens,ETS1,tf,None,Endothelial Cell,Umbilical Vein,1,ETS1
74688|GRHL3,0.020745081984450596,Homo sapiens,GRHL3,predicted transcription factor,NHEK,Keratinocyte,Skin,1,GRHL3
50899|LHX2,0.020809354235883943,Homo sapiens,LHX2,tf,6540 cells,Epithelium,None,1,LHX2
1013|FOXP1,0.020916849293079395,Homo sapiens,FOXP1,tf,H9,Embryonic Stem Cell,Embryo,1,FOXP1
59170|SETD1A,0.021024813993095914,Homo sapiens,SETD1A,predicted chromatin regulator,SEM,Pre-B Lymphocyte,None,1,SETD1A
76279|CALU,0.021046463426973444,Homo sapiens,CALU,other,Calu-3,None,Lung,1,CALU
63008|ATF2,0.02128585472194064,Homo sapiens,ATF2,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,ATF2
8428|GATA1,0.021505477474875568,Homo sapiens,GATA1,tf,K562,Erythroblast,Bone Marrow,1,GATA1
