,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
6571|FOXA1,2.9029694456672138e-06,Homo sapiens,FOXA1,tf,MCF-7,Epithelium,Breast,1,FOXA1
70803|TCF7L1,3.4723521303134286e-06,Homo sapiens,TCF7L1,tf,HCT-116,Colon cancer cell,Colon,1,TCF7L1
58083|KDM2B,3.920525990683807e-06,Homo sapiens,KDM2B,cr,None,Stem cell,Blood,1,KDM2B
64946|BHLHE40,5.713637373978262e-06,Homo sapiens,BHLHE40,predicted transcription factor,IMR90,Fibroblast,Lung,1,BHLHE40
53874|MEF2B,6.1180568859845175e-06,Homo sapiens,MEF2B,tf,HEK293A,None,None,1,MEF2B
73970|ZNF202,6.198124915844971e-06,Homo sapiens,ZNF202,,293T,None,None,1,ZNF202
52091|TP53,6.80925144233017e-06,Homo sapiens,TP53,predicted transcription factor,IMR90,Fibroblast,Lung,1,TP53
52500|JUN,7.3225669849009556e-06,Homo sapiens,JUN,tf,None,None,Coronary artery smooth muscle,1,JUN
76810|NEUROG2,7.8347893057546e-06,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1,NEUROG2
69203|TRIM24,9.078737662637093e-06,Homo sapiens,TRIM24,both predicted transcription factor and chromatin regulator,LNCaP,Epithelium,Prostate,0,TRIM24
67503|GATA3,9.97319869021154e-06,Homo sapiens,GATA3,tf,MDA-MB-231,Epithelium,Mammary Gland,1,GATA3
32784|ATF3,1.021364092276961e-05,Homo sapiens,ATF3,predicted transcription factor,None,Glioblastoma Multiforme Stem Like,None,1,ATF3
74688|GRHL3,1.1338708309162136e-05,Homo sapiens,GRHL3,predicted transcription factor,NHEK,Keratinocyte,Skin,1,GRHL3
46374|ESR1,1.1464722857808784e-05,Homo sapiens,ESR1,tf,T47D,Epithelium,Mammary Gland,1,ESR1
2401|TFAP2A,1.4172066134242416e-05,Homo sapiens,TFAP2A,predicted transcription factor,MCF-7,Epithelium,Breast,1,TFAP2A
76964|CNOT3,1.5928364730716082e-05,Homo sapiens,CNOT3,tf,HCT-116,Colorectal cancer cell line,None,1,CNOT3
39365|SMAD3,1.600274915056731e-05,Homo sapiens,SMAD3,tf,LX2,Hepatic Stellate Cell,None,1,SMAD3
52501|JUND,1.6481570030977976e-05,Homo sapiens,JUND,tf,None,None,Coronary artery smooth muscle,1,JUND
5395|SP1,1.660981954435483e-05,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,None,Colon,1,SP1
54612|TEAD1,2.2799368854951434e-05,Homo sapiens,TEAD1,tf,SF268,None,None,1,TEAD1
77299|TRIM25,2.4268142863811786e-05,Homo sapiens,TRIM25,,BT-549,None,Breast,1,TRIM25
57090|TRIM28,2.4453278503460942e-05,Homo sapiens,TRIM28,cr,HCT-116,None,Colon,1,TRIM28
64183|BCL3,2.4940917398235024e-05,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,1,BCL3
65186|EGR3,2.586548599839439e-05,Homo sapiens,EGR3,,HEK293,Epithelium,Embryonic Kidney,1,EGR3
51455|FOXA2,2.7645494279360528e-05,Homo sapiens,FOXA2,tf,HUES64,Embryonic Stem Cell,Embryo,1,FOXA2
1743|GATA2,2.998880399162845e-05,Homo sapiens,GATA2,tf,None,Endothelial Cell,Umbilical Vein,1,GATA2
65062|ZNF467,4.299771508777637e-05,Homo sapiens,ZNF467,,HEK293,Epithelium,Embryonic Kidney,1,ZNF467
72358|RUNX1,4.786867406789638e-05,Homo sapiens,RUNX1,tf,Kasumi-1,Acute myeloid leukemia,None,1,RUNX1
45750|E2F1,5.1051536609852e-05,Homo sapiens,E2F1,tf,HeLa-S3,Epithelium,Cervix,1,E2F1
75045|FOSL1,5.172672476291331e-05,Homo sapiens,FOSL1,tf,MDA-MB-231,None,Breast,1,FOSL1
53596|RELA,5.325743723577237e-05,Homo sapiens,RELA,tf,None,Adipocyte,None,1,RELA
77103|ZNF519,5.60395294356802e-05,Homo sapiens,ZNF519,tf,293T,None,None,1,ZNF519
56668|HOXB13,6.365239025591971e-05,Homo sapiens,HOXB13,tf,LHSAR,Epithelium,Prostate,1,HOXB13
65147|EGR2,7.496898300923836e-05,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1,EGR2
35315|GRHL2,7.659180595272071e-05,Homo sapiens,GRHL2,tf,None,Epithelium,Bronchia,1,GRHL2
54243|FOXO1,7.824765405382634e-05,Homo sapiens,FOXO1,tf,None,Stromal Cell,Endometrium,1,FOXO1
49980|BRD4,9.276055394478587e-05,Homo sapiens,BRD4,cr,90-8TL,Schwann Cell,Brain,1,BRD4
64216|HES2,9.36808136659255e-05,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1,HES2
41831|ZBTB17,9.676530820503449e-05,Homo sapiens,ZBTB17,tf,MDA-MD-231,Epithelium,Mammary Gland,1,ZBTB17
9508|TFAP2C,0.00010795131895745269,Homo sapiens,TFAP2C,predicted transcription factor,BT-474,Epithelium,Mammary Gland,1,TFAP2C
67496|SMARCA4,0.00011116416174559009,Homo sapiens,SMARCA4,cr,MDA-MB-231,Epithelium,Mammary Gland,1,SMARCA4
52496|TCF21,0.0001195103114892552,Homo sapiens,TCF21,tf,None,None,Coronary artery smooth muscle,1,TCF21
65111|SP4,0.0001240723734300736,Homo sapiens,SP4,tf,HEK293,Epithelium,Embryonic Kidney,1,SP4
57092|HEXIM1,0.00013480157109317358,Homo sapiens,HEXIM1,other,HCT-116,None,Colon,1,HEXIM1
74432|TFAP4,0.00013704922350956308,Homo sapiens,TFAP4,,SNU175,Colorectal cancer cell line,None,1,TFAP4
62800|KLF9,0.00016919205541779056,Homo sapiens,KLF9,tf,MCF-7,Epithelium,Breast,1,KLF9
46102|ZBTB7A,0.0001791112103036583,Homo sapiens,ZBTB7A,predicted transcription factor,ECC-1,Epithelium,Endometrium,1,ZBTB7A
36075|MYOD1,0.00018502082639982042,Homo sapiens,MYOD1,tf,None,Myoblast,None,1,MYOD1
74657|ARID3A,0.0001872835543305975,Homo sapiens,ARID3A,tf,HepG2,Epithelium,Liver,1,ARID3A
49036|ERCC6,0.00019085482833334385,Homo sapiens,ERCC6,predicted chromatin regulator,None,Fibroblast,Skin,1,ERCC6
44562|EMX1,0.00019162833664595653,Homo sapiens,EMX1,tf,293FT,None,Embryonic Kidney,1,EMX1
72110|SMARCC1,0.0001971254845045741,Homo sapiens,SMARCC1,cr,TTC-549,Liver cell,Liver,1,SMARCC1
39719|TET3,0.00019925812642993966,Homo sapiens,TET3,cr,HEK293T,Epithelium,Embryonic Kidney,0,TET3
45984|CTCF,0.0002096857778394775,Homo sapiens,CTCF,tf,MCF-7,Epithelium,Breast,1,CTCF
55895|T,0.00022388482339027647,Homo sapiens,T,tf,None,Fibroblast,None,1,T
65129|ZNF341,0.00022418373157150938,Homo sapiens,ZNF341,,HEK293,Epithelium,Embryonic Kidney,1,ZNF341
51864|HSF1,0.0002386599660295546,Homo sapiens,HSF1,tf,451Lu,Melanoma Cell,None,1,HSF1
33220|NR5A2,0.00024088915302187215,Homo sapiens,NR5A2,tf,MCF-7,Epithelium,Breast,1,NR5A2
65123|ZFP64,0.00024605756552065834,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1,ZFP64
57093|CDK9,0.0002526635075300136,Homo sapiens,CDK9,tf,HCT-116,None,Colon,1,CDK9
58506|WDR5,0.0002533331172657782,Homo sapiens,WDR5,cr,BE2-C,Neuroblast,Brain,1,WDR5
73714|AFF1,0.00028336943090669455,Homo sapiens,AFF1,tf,SEM,B Lymphocyte,None,1,AFF1
65084|SP2,0.0002856102816129002,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
37579|FLI1,0.00030215906695500266,Homo sapiens,FLI1,tf,ME-1,Leukemia Cell,None,0,FLI1
42176|MITF,0.0003154598617633457,Homo sapiens,MITF,tf,None,Melanocyte,None,0,MITF
50691|MED1,0.0003187653157978766,Homo sapiens,MED1,predicted transcription factor,hMADS-3,Adipocyte,Adipose,1,MED1
65086|ZSCAN16,0.0003490932880922833,Homo sapiens,ZSCAN16,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN16
33197|MAX,0.0003965829291496593,Homo sapiens,MAX,tf,U87,None,Brain,1,MAX
72934|GATA4,0.0004656994440306315,Homo sapiens,GATA4,tf,None,Cardiomyocyte,None,1,GATA4
70093|TET2,0.0005269987583323328,Homo sapiens,TET2,cr,293T,None,None,1,TET2
55298|TEAD4,0.0005376885989159518,Homo sapiens,TEAD4,tf,MDA-MB-231,Epithelium,Breast,1,TEAD4
48799|ZNF750,0.0005431084094855456,Homo sapiens,ZNF750,tf,None,Keratinocyte,Foreskin,1,ZNF750
48802|KDM1A,0.0005431084094855456,Homo sapiens,KDM1A,cr,None,Keratinocyte,Foreskin,1,KDM1A
54240|PGR,0.0005444712345282337,Homo sapiens,PGR,tf,None,Stromal Cell,Endometrium,1,PGR
64604|FEZF1,0.0005513329260931338,Homo sapiens,FEZF1,,HEK293,Epithelium,Embryonic Kidney,1,FEZF1
71748|SOX4,0.0005561835948235217,Homo sapiens,SOX4,tf,None,Fibroblast,Fetal Lung,1,SOX4
73965|ZNF263,0.0005994087272147111,Homo sapiens,ZNF263,predicted transcription factor,293T,None,None,1,ZNF263
49467|598-SKD,0.0006061538933708791,Homo sapiens,598-SKD,other,MCF-7,Epithelium,Breast,1,598-SKD
77098|ZNF534,0.0007231765551658638,Homo sapiens,ZNF534,tf,293T,None,None,1,ZNF534
48339|SNAI2,0.0007678430738035902,Homo sapiens,SNAI2,tf,None,Keratinocyte,None,1,SNAI2
65214|GLIS1,0.0008061744070770021,Homo sapiens,GLIS1,tf,HEK293,Epithelium,Embryonic Kidney,1,GLIS1
50898|PAX6,0.0008081364379630982,Homo sapiens,PAX6,tf,6540 cells,Epithelium,None,1,PAX6
63686|ZBTB8A,0.0008586385557359718,Homo sapiens,ZBTB8A,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB8A
4494|PPARG,0.0008860318435175912,Homo sapiens,PPARG,tf,None,Stromal Cell,Adipose,0,PPARG
6546|TP73,0.000915327165500056,Homo sapiens,TP73,predicted transcription factor,Saos-2,Osteosarcoma cell,Bone,1,TP73
65115|MAZ,0.0009443761573480565,Homo sapiens,MAZ,tf,HEK293,Epithelium,Embryonic Kidney,1,MAZ
56901|PBX3,0.001012253748896249,Homo sapiens,PBX3,tf,SMMC-7721,None,Liver,1,PBX3
54104|DAXX,0.0010566070123147948,Homo sapiens,DAXX,not sure,PC-3,Epithelium,Prostate,1,DAXX
2748|CREBBP,0.0010832958083153202,Homo sapiens,CREBBP,cr,T98G,None,Brain,1,CREBBP
63809|HLF,0.0010962207425554936,Homo sapiens,HLF,,HepG2,Epithelium,Liver,1,HLF
45776|E2F6,0.0011493463587267253,Homo sapiens,E2F6,tf,HeLa-S3,Epithelium,Cervix,1,E2F6
32856|TERC,0.0012133500767664404,Homo sapiens,TERC,other,HeLa,Epithelium,Cervix,1,TERC
73966|ZNF257,0.0012276886116636561,Homo sapiens,ZNF257,,293T,None,None,1,ZNF257
41574|BRD1,0.0012320203097694693,Homo sapiens,BRD1,cr,RKO,Epithelium,Colon,1,BRD1
50174|HIRA,0.001324731882416667,Homo sapiens,HIRA,predicted transcription factor,IMR90,Fibroblast,Lung,1,HIRA
65072|KLF15,0.0013449624948150185,Homo sapiens,KLF15,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF15
43684|KDM4C,0.0013734403265211422,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,1,KDM4C
64555|IKZF2,0.0014057276380647571,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1,IKZF2
57091|LARP7,0.0014303963555119784,Homo sapiens,LARP7,predicted transcription factor,HCT-116,None,Colon,1,LARP7
55293|WWTR1,0.0014487372363535444,Homo sapiens,WWTR1,other,MDA-MB-231,Epithelium,Breast,1,WWTR1
39364|VDR,0.0014757982438979276,Homo sapiens,VDR,tf,LX2,Hepatic Stellate Cell,None,1,VDR
50112|MAFB,0.0014809232411098687,Homo sapiens,MAFB,tf,None,Keratinocyte,Foreskin,1,MAFB
41793|JARID2,0.0014963958225307325,Homo sapiens,JARID2,cr,None,iPSC,None,1,JARID2
44876|5HMC,0.0015015860319061275,Homo sapiens,5HMC,other,None,Erythroid Cell,None,1,5HMC
45869|RCOR1,0.0015207576110778187,Homo sapiens,RCOR1,both predicted transcription factor and chromatin regulator,IMR90,Fibroblast,Lung,1,RCOR1
8482|KAT7,0.0016088997541927274,Homo sapiens,KAT7,cr,RKO,Epithelium,Colon,1,KAT7
46347|USF1,0.0016088997541927274,Homo sapiens,USF1,tf,SK-N-SH,Neuroblastoma cell,Brain,1,USF1
65204|YY1,0.0016443118943895558,Homo sapiens,YY1,tf,HEK293,Epithelium,Embryonic Kidney,1,YY1
37602|TCF12,0.0016499677423448757,Homo sapiens,TCF12,tf,ME-1,Leukemia Cell,None,1,TCF12
58999|LYL1,0.0016708577845549206,Homo sapiens,LYL1,predicted transcription factor,Kasumi-1,Myeloblast,Blood,1,LYL1
73716|KMT2A,0.0016765967218747605,Homo sapiens,KMT2A,not sure,SEM,B Lymphocyte,None,1,KMT2A
47579|TTF1,0.001697793395314526,Homo sapiens,TTF1,tf,NCI-H441,Epithelium,Lung,1,TTF1
56818|NR2F1,0.0017231584038237776,Homo sapiens,NR2F1,tf,None,Neural crest cell,Cranial,1,NR2F1
45239|PHF8,0.0017688813937061579,Homo sapiens,PHF8,cr,H1,Embryonic Stem Cell,Embryo,1,PHF8
8820|RBBP5,0.0018074821262628671,Homo sapiens,RBBP5,cr,H1,Embryonic Stem Cell,Embryo,1,RBBP5
47276|KDM5B,0.001967448129371355,Homo sapiens,KDM5B,cr,SUM185PE,Epithelium,Mammary Gland,1,KDM5B
50896|OTX2,0.0020144870450168684,Homo sapiens,OTX2,tf,6540 cells,Epithelium,None,1,OTX2
72626|ETS1,0.00210456234421442,Homo sapiens,ETS1,tf,None,Endothelial Cell,Umbilical Vein,1,ETS1
65125|PRDM6,0.0022427909654133622,Homo sapiens,PRDM6,,HEK293,Epithelium,Embryonic Kidney,1,PRDM6
74909|POLR3D,0.002360285802218843,Homo sapiens,POLR3D,tf,THP-1,Monocyte,None,0,POLR3D
55465|NELFA,0.002365518425759762,Homo sapiens,NELFA,not sure,HeLa,Epithelium,Cervix,1,NELFA
56131|H2AFX,0.002469675733204349,Homo sapiens,H2AFX,predicted chromatin regulator,MCF-7,Epithelium,Breast,1,H2AFX
52574|CHRM2,0.002483325011164539,Homo sapiens,CHRM2,predicted chromatin regulator,None,Stromal Cell,Endometrium,1,CHRM2
62702|PRDM1,0.0024970424728952122,Homo sapiens,PRDM1,tf,HEK293,Epithelium,Embryonic Kidney,1,PRDM1
41788|EZH2,0.0024970424728952122,Homo sapiens,EZH2,cr,None,iPSC,None,1,EZH2
63592|TCF7,0.002552600117908469,Homo sapiens,TCF7,tf,HepG2,Epithelium,Liver,1,TCF7
50899|LHX2,0.002655426518801139,Homo sapiens,LHX2,tf,6540 cells,Epithelium,None,1,LHX2
62504|SMC3,0.002720092025506036,Homo sapiens,SMC3,predicted chromatin regulator,IMR90,Fibroblast,Lung,1,SMC3
64865|ZFX,0.002743956978885303,Homo sapiens,ZFX,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZFX
1082|SMAD2/3,0.0027589683806870397,Homo sapiens,SMAD2/3,tf,H9,Embryonic Stem Cell,Embryo,1,SMAD2/3
76568|UHRF2,0.002780108863363966,Homo sapiens,UHRF2,other,293T,None,None,1,UHRF2
37605|FAIRE,0.002807504230402723,Homo sapiens,FAIRE,other,None,Epithelium,Mammary Gland,1,FAIRE
63294|ZNF335,0.002825902869158391,Homo sapiens,ZNF335,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF335
35475|NKX2-1,0.0029290533400413684,Homo sapiens,NKX2-1,tf,NCI-H2087,None,Lung,1,NKX2-1
46237|GABPA,0.003138827732684558,Homo sapiens,GABPA,tf,HepG2,Epithelium,Liver,1,GABPA
56037|RAD21,0.003245219822033838,Homo sapiens,RAD21,not sure,HepG2,Epithelium,Liver,1,RAD21
67768|NFE2,0.003294322535413461,Homo sapiens,NFE2,tf,F5,Erythroid Progenitor Cell,Fetal Liver,1,NFE2
38589|E2F7,0.003304931070178183,Homo sapiens,E2F7,tf,IMR90,Fibroblast,Lung,1,E2F7
74685|NFIL3,0.0033369412308983143,Homo sapiens,NFIL3,tf,HepG2,Epithelium,Liver,1,NFIL3
45786|ZKSCAN1,0.003365628404656578,Homo sapiens,ZKSCAN1,tf,HeLa-S3,Epithelium,Cervix,1,ZKSCAN1
45866|MXI1,0.003390911313395375,Homo sapiens,MXI1,tf,IMR90,Fibroblast,Lung,1,MXI1
37640|CBFB,0.003416364779926423,Homo sapiens,CBFB,predicted transcription factor,SKNO-1,Myeloblast,Bone Marrow,0,CBFB
58937|NRF1,0.0034346508002145665,Homo sapiens,NRF1,tf,None,Epithelium,None,1,NRF1
76494|BRPF3,0.0034346508002145665,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1,BRPF3
37578|ELF1,0.003438318539278439,Homo sapiens,ELF1,tf,ME-1,Leukemia Cell,None,1,ELF1
75281|ZBTB48,0.0036922196361793883,Homo sapiens,ZBTB48,,HeLa,None,None,1,ZBTB48
74681|SMAD4,0.003819319589957402,Homo sapiens,SMAD4,predicted transcription factor,HepG2,Epithelium,Liver,1,SMAD4
1359|STAT1,0.0038273920373000296,Homo sapiens,STAT1,tf,HeLa-S3,Epithelium,Cervix,1,STAT1
76857|ZMYND8,0.003855766171815185,Homo sapiens,ZMYND8,cr,HEK293,None,Kidney,1,ZMYND8
65071|KLF12,0.0039753348397478855,Homo sapiens,KLF12,,HEK293,Epithelium,Embryonic Kidney,1,KLF12
62959|NFE2L2,0.003983702074401799,Homo sapiens,NFE2L2,tf,IMR90,Fibroblast,Lung,1,NFE2L2
8411|GATA1,0.004013111733960071,Homo sapiens,GATA1,tf,None,Proerythroblast,Blood,1,GATA1
77113|ZNF468,0.004081065009539802,Homo sapiens,ZNF468,other,293T,None,None,1,ZNF468
56558|SMC1A,0.004111117053257846,Homo sapiens,SMC1A,predicted chromatin regulator,HuCCT1,None,None,1,SMC1A
46298|EGR1,0.004119739648008103,Homo sapiens,EGR1,tf,K562,Erythroblast,Bone Marrow,1,EGR1
1447|HNF4A,0.0043090820585083775,Homo sapiens,HNF4A,tf,HepG2,Epithelium,Liver,1,HNF4A
77039|ZNF783,0.0043678369090114355,Homo sapiens,ZNF783,tf,293T,None,None,1,ZNF783
45228|KDM4A,0.004445749962828618,Homo sapiens,KDM4A,cr,H1,Embryonic Stem Cell,Embryo,1,KDM4A
46257|REST,0.004473543661453329,Homo sapiens,REST,tf,HepG2,Epithelium,Liver,1,REST
8416|SMAD1,0.0045295970426638115,Homo sapiens,SMAD1,predicted transcription factor,None,Haematopoietic Progenitor Cell,Blood,1,SMAD1
48998|AFF4,0.0046053100721831644,Homo sapiens,AFF4,tf,HeLa,Epithelium,Cervix,1,AFF4
1218|GATAD1,0.004799556594200631,Homo sapiens,GATAD1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,GATAD1
38654|NFATC1,0.004824344038181821,Homo sapiens,NFATC1,tf,None,Endothelial Cell,Umbilical Vein,1,NFATC1
55718|SUMO2,0.004879278531294489,Homo sapiens,SUMO2,other,VCaP,Epithelium,Prostate,1,SUMO2
46345|TAF1,0.004909477182379046,Homo sapiens,TAF1,tf,SK-N-SH,Neuroblastoma cell,Brain,1,TAF1
45758|NFYB,0.004950001087478896,Homo sapiens,NFYB,tf,HeLa-S3,Epithelium,Cervix,1,NFYB
65061|ZNF554,0.004950001087478896,Homo sapiens,ZNF554,,HEK293,Epithelium,Embryonic Kidney,1,ZNF554
53306|LMO2,0.0050422713012600855,Homo sapiens,LMO2,not sure,TSU-1621-MT,None,None,1,LMO2
45771|STAT3,0.005057797699566449,Homo sapiens,STAT3,tf,HeLa-S3,Epithelium,Cervix,1,STAT3
39784|RUNX1T1,0.005146587389368832,Homo sapiens,RUNX1T1,tf,Kasumi-1,Myeloblast,Blood,1,RUNX1T1
49481|RPE,0.005199462259429761,Homo sapiens,RPE,other,None,Retinal pigment cell,None,1,RPE
8564|TBL1X,0.0052528199523274866,Homo sapiens,TBL1X,cr,HEK293T,Epithelium,Embryonic Kidney,1,TBL1X
46230|CEBPD,0.0054434281725233135,Homo sapiens,CEBPD,tf,HepG2,Epithelium,Liver,1,CEBPD
73929|ZNF766,0.005831404424390009,Homo sapiens,ZNF766,,293T,None,None,1,ZNF766
57165|CDK8,0.005884550922087489,Homo sapiens,CDK8,tf,MOLM-14,Myeloid Cell,None,1,CDK8
74383|IL1B,0.005890482527286497,Homo sapiens,IL1B,other,MCF-7,None,Breast,0,IL1B
63317|SCRT2,0.006408065652889707,Homo sapiens,SCRT2,,HEK293,Epithelium,Embryonic Kidney,1,SCRT2
55775|CTCFL,0.006537079468933845,Homo sapiens,CTCFL,predicted transcription factor,Delta47,None,None,1,CTCFL
46209|CBX3,0.006661764908075062,Homo sapiens,CBX3,cr,HCT-116,None,Colon,1,CBX3
1012|FOXP1,0.006849343534876546,Homo sapiens,FOXP1,tf,H9,Embryonic Stem Cell,Embryo,1,FOXP1
37565|REPIN1,0.006931152223475225,Homo sapiens,REPIN1,predicted transcription factor,DLD-1,Epithelium,Colon,1,REPIN1
56127|APOBEC3B,0.007111370015184283,Homo sapiens,APOBEC3B,other,MCF-7,Epithelium,Breast,1,APOBEC3B
50412|KLF11,0.007132428126635703,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
45419|SAP30,0.007353270597299001,Homo sapiens,SAP30,not sure,K562,Erythroblast,Bone Marrow,1,SAP30
74202|BRD2,0.007520994514272752,Homo sapiens,BRD2,predicted chromatin regulator,None,None,Pontine,1,BRD2
45895|CCNT2,0.007587537358956001,Homo sapiens,CCNT2,tf,K562,Erythroblast,Bone Marrow,1,CCNT2
56961|GTF2B,0.007594962916507532,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,1,GTF2B
46356|RXRA,0.007684569991934194,Homo sapiens,RXRA,tf,SK-N-SH,Neuroblastoma cell,Brain,1,RXRA
63061|DPF2,0.007990016791929911,Homo sapiens,DPF2,,MCF-7,Epithelium,Breast,1,DPF2
45222|HDAC2,0.008005565504057777,Homo sapiens,HDAC2,cr,H1,Embryonic Stem Cell,Embryo,1,HDAC2
77149|ZNF282,0.008123031181806255,Homo sapiens,ZNF282,tf,293T,None,None,1,ZNF282
58186|BANF1,0.00818629674083649,Homo sapiens,BANF1,other,None,Keratinocyte,None,1,BANF1
49482|ZNF92,0.008451865662670456,Homo sapiens,ZNF92,tf,None,Retinal pigment cell,None,1,ZNF92
45751|TCF7L2,0.008492756120219066,Homo sapiens,TCF7L2,tf,HeLa-S3,Epithelium,Cervix,1,TCF7L2
55669|PAF1,0.008509160850029965,Homo sapiens,PAF1,not sure,HCT-116,None,Colon,1,PAF1
64780|JUNB,0.008583326709832341,Homo sapiens,JUNB,tf,GM12878,B Lymphocyte,Blood,1,JUNB
46160|PAX5,0.008641402724680442,Homo sapiens,PAX5,tf,GM12892,Lymphoblastoid,Blood,1,PAX5
48825|MBD2,0.008733361423126189,Homo sapiens,MBD2,cr,MCF-7,Epithelium,Breast,1,MBD2
47599|GATA6,0.008894221184364113,Homo sapiens,GATA6,tf,AGS,Epithelium,Stomach,1,GATA6
2811|RARA,0.009136008959070465,Homo sapiens,RARA,tf,UPR9,Promyelocytic cell,Bone Marrow,1,RARA
42906|KMT2B,0.009455321723371213,Homo sapiens,KMT2B,cr,HCT-116,None,Colon,1,KMT2B
69623|STAG1,0.00951853130567583,Homo sapiens,STAG1,not sure,None,Erythroid Cell,None,1,STAG1
41850|ASCL1,0.00962775037925514,Homo sapiens,ASCL1,tf,None,Fibroblast,None,1,ASCL1
36804|NR2F2,0.010354983738465804,Homo sapiens,NR2F2,tf,MCF-7,Epithelium,Breast,1,NR2F2
46352|MEF2A,0.010364735064767948,Homo sapiens,MEF2A,tf,SK-N-SH,Neuroblastoma cell,Brain,1,MEF2A
46129|EBF1,0.01069105140819917,Homo sapiens,EBF1,tf,GM12878,B Lymphocyte,Blood,1,EBF1
5603|RNF2,0.010862618892843231,Homo sapiens,RNF2,predicted transcription factor,OS25,Embryonic Stem Cell,Embryo,0,RNF2
77255|DPF1,0.010882959999263366,Homo sapiens,DPF1,other,MCF-7,None,None,1,DPF1
74682|FOXO3,0.011202512204924948,Homo sapiens,FOXO3,tf,HepG2,Epithelium,Liver,1,FOXO3
59170|SETD1A,0.011455479886612604,Homo sapiens,SETD1A,predicted chromatin regulator,SEM,Pre-B Lymphocyte,None,1,SETD1A
34396|MECP2,0.011670062375462956,Homo sapiens,MECP2,cr,IMR90,Fibroblast,Lung,1,MECP2
63034|PRDM10,0.011724250095467084,Homo sapiens,PRDM10,,HEK293,Epithelium,Embryonic Kidney,1,PRDM10
73696|LEO1,0.011756867441422092,Homo sapiens,LEO1,predicted chromatin regulator,SEM,B Lymphocyte,None,1,LEO1
36356|POLR2B,0.011811404698022936,Homo sapiens,POLR2B,tf,IMR90,Fibroblast,Lung,1,POLR2B
46329|SIN3A,0.012076249833201129,Homo sapiens,SIN3A,tf,PANC-1,None,Pancreas,1,SIN3A
41302|IRF1,0.012255660228326934,Homo sapiens,IRF1,tf,None,Monocyte,Blood,1,IRF1
